actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
252,PT06M51.00S,2025-11-13T01:21:12.5Z,2,REGULAR,rebound,offensive,[],1628991,,,1610612763,42,34,2025-11-13T01:22:25Z,2500000,False,,,0,,J. Jackson Jr. REBOUND (Off:2 Def:0),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,251.0,2.0,0.0,2.0,,,,,,,,,,,,,,
253,PT06M50.00S,2025-11-13T01:21:14.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628991,8.360709592641262,59.80392156862745,1610612763,42,36,2025-11-13T01:28:05Z,2510000,False,-49.0,26.0,1,left,J. Jackson Jr. driving Layup (6 PTS),[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.55,Made,,,,,6.0,,,,,,,,,,,,,
254,PT06M50.00S,2025-11-13T01:21:18.7Z,2,REGULAR,foul,personal,['1freethrow'],1641775,,,1610612763,42,36,2025-11-13T01:21:23Z,2520000,False,,,0,,J. Walsh shooting personal FOUL (2 PF) (Jackson Jr. 1 FT),"[1641775, 1628991]",1610612738.0,BOS,shooting,,,Walsh,J. Walsh,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,201638.0,2.0,0.0,Jackson Jr.,1628991.0
256,PT06M50.00S,2025-11-13T01:21:41.1Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1628991,,,1610612763,42,37,2025-11-13T01:21:41Z,2540000,False,,,0,,J. Jackson Jr. Free Throw 1 of 1 (7 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
257,PT06M32.00S,2025-11-13T01:22:00.6Z,2,REGULAR,2pt,Jump Shot,[],1627759,84.44480946123521,72.79411764705883,1610612738,42,37,2025-11-13T01:28:40Z,2550000,False,114.0,94.0,1,right,MISS J. Brown 14' step back Shot,[1627759],1610612738.0,BOS,step back,,,Brown,J. Brown,,,,,Mid-Range,8-16 Right,14.76,Missed,,,,,,,,,,,,,,,,,,
258,PT06M32.00S,2025-11-13T01:22:00.6Z,2,REGULAR,rebound,offensive,[],1627759,,,1610612738,42,37,2025-11-13T01:22:10Z,2560000,False,,,0,,J. Brown REBOUND (Off:1 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,8-16 Right,,,257.0,2.0,1.0,1.0,,,,,,,,,,,,,,
260,PT06M28.00S,2025-11-13T01:22:04.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641775,90.48948751642575,43.872549019607845,1610612738,44,37,2025-11-13T01:22:12Z,2570000,False,-31.0,37.0,1,right,J. Walsh cutting Layup (4 PTS) (J. Brown 3 AST),"[1641775, 1627759]",1610612738.0,BOS,cutting,,,Walsh,J. Walsh,,,,,In The Paint (Non-RA),0-8 Center,4.79,Made,,,,,4.0,,,,,,J. Brown,1627759.0,3.0,,,,,
262,PT06M13.00S,2025-11-13T01:22:22.1Z,2,REGULAR,foul,offensive,[],1628991,,,1610612763,44,37,2025-11-13T01:22:50Z,2590000,False,,,0,,J. Jackson Jr. offensive FOUL (3 PF),"[1628991, 1641775]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,201245.0,3.0,0.0,Walsh,1641775.0
264,PT06M13.00S,2025-11-13T01:22:22.1Z,2,REGULAR,turnover,offensive foul,[],1628991,,,1610612763,44,37,2025-11-13T01:22:22Z,2610000,False,,,0,,J. Jackson Jr. offensive foul TURNOVER (2 TO),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,2.0,,,,,,,,201245.0,,,,
265,PT05M53.00S,2025-11-13T01:22:57.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630573,62.36859395532195,53.431372549019606,1610612738,44,37,2025-11-13T01:23:05Z,2620000,False,17.0,301.0,1,right,MISS S. Hauser 30' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Center,30.17,Missed,,,,,,,,,,,,,,,,,,
266,PT05M51.00S,2025-11-13T01:22:59.0Z,2,REGULAR,rebound,defensive,[],1642907,,,1610612763,44,37,2025-11-13T01:23:05Z,2630000,False,,,0,,C. Coward REBOUND (Off:0 Def:2),[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,Above the Break 3,24+ Center,,,265.0,2.0,2.0,0.0,,,,,,,,,,,,,,
267,PT05M35.00S,2025-11-13T01:23:17.1Z,2,REGULAR,foul,personal,['2freethrow'],1641775,,,1610612763,44,37,2025-11-13T01:23:26Z,2640000,False,,,0,,J. Walsh shooting personal FOUL (3 PF) (Jackson Jr. 2 FT),"[1641775, 1628991]",1610612738.0,BOS,shooting,,,Walsh,J. Walsh,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,201638.0,3.0,0.0,Jackson Jr.,1628991.0
269,PT05M35.00S,2025-11-13T01:23:37.6Z,2,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,44,38,2025-11-13T01:23:37Z,2660000,False,,,0,,J. Jackson Jr. Free Throw 1 of 2 (8 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
270,PT05M35.00S,2025-11-13T01:23:40.1Z,2,REGULAR,substitution,out,[],1641775,,,1610612763,44,38,2025-11-13T01:23:46Z,2670000,False,,,0,,SUB out: J. Walsh,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT05M35.00S,2025-11-13T01:23:40.1Z,2,REGULAR,substitution,in,[],1629674,,,1610612763,44,38,2025-11-13T01:23:46Z,2680000,False,,,0,,SUB in: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT05M35.00S,2025-11-13T01:24:02.1Z,2,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,44,39,2025-11-13T01:24:02Z,2690000,False,,,0,,J. Jackson Jr. Free Throw 2 of 2 (9 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
273,PT05M24.00S,2025-11-13T01:24:15.1Z,2,REGULAR,2pt,Jump Shot,[],1627759,75.24638633377135,55.63725490196079,1610612738,46,39,2025-11-13T01:24:19Z,2700000,False,28.0,180.0,1,right,J. Brown 18' step back Jump Shot (6 PTS),[1627759],1610612738.0,BOS,step back,,,Brown,J. Brown,,,,,Mid-Range,16-24 Center,18.24,Made,,,,,6.0,,,,,,,,,,,,,
274,PT05M03.00S,2025-11-13T01:24:36.6Z,2,REGULAR,turnover,out-of-bounds,[],1628991,,,1610612763,46,39,2025-11-13T01:24:40Z,2710000,False,,,0,,J. Jackson Jr. lost ball out-of-bounds TURNOVER (3 TO),[1628991],1610612763.0,MEM,lost ball,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,3.0,,,,,,,,1627964.0,,,,
275,PT04M48.00S,2025-11-13T01:24:57.4Z,2,REGULAR,foul,personal,[],1642285,,,1610612738,46,39,2025-11-13T01:25:07Z,2720000,False,,,0,,C. Spencer personal FOUL (1 PF),"[1642285, 1629674]",1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,201245.0,1.0,0.0,Queta,1629674.0
277,PT04M48.00S,2025-11-13T01:25:07.2Z,2,REGULAR,substitution,out,[],1630583,,,1610612738,46,39,2025-11-13T01:25:13Z,2740000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT04M48.00S,2025-11-13T01:25:07.2Z,2,REGULAR,substitution,out,[],1628991,,,1610612738,46,39,2025-11-13T01:25:13Z,2750000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT04M48.00S,2025-11-13T01:25:07.2Z,2,REGULAR,substitution,in,[],1641765,,,1610612738,46,39,2025-11-13T01:25:13Z,2760000,False,,,0,,SUB in: O. Prosper,[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT04M48.00S,2025-11-13T01:25:07.2Z,2,REGULAR,substitution,in,[],1629111,,,1610612738,46,39,2025-11-13T01:25:13Z,2770000,False,,,0,,SUB in: J. Landale,[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT04M40.00S,2025-11-13T01:25:32.3Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630202,77.4802890932983,18.137254901960784,1610612738,48,39,2025-11-13T01:25:36Z,2780000,False,-159.0,159.0,1,right,P. Pritchard 22' step back Jump Shot (8 PTS),[1630202],1610612738.0,BOS,step back,,,Pritchard,P. Pritchard,,,,,Mid-Range,16-24 Left Center,22.52,Made,,,,,8.0,,,,,,,,,,,,,
282,PT04M30.00S,2025-11-13T01:25:41.9Z,2,REGULAR,3pt,Jump Shot,[],1642907,29.517082785808146,68.62745098039215,1610612763,48,39,2025-11-13T01:25:51Z,2790000,False,-93.0,225.0,1,left,MISS C. Coward 24' 3PT,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,Above the Break 3,24+ Left Center,24.35,Missed,,,,,,,,,,,,,,,,,,
283,PT04M28.00S,2025-11-13T01:25:45.0Z,2,REGULAR,rebound,offensive,[],1642907,,,1610612763,48,39,2025-11-13T01:25:45Z,2800000,False,,,0,,C. Coward REBOUND (Off:1 Def:2),[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,Above the Break 3,24+ Left Center,,,282.0,3.0,2.0,1.0,,,,,,,,,,,,,,
284,PT04M27.00S,2025-11-13T01:25:45.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1642907,21.107095926412615,90.44117647058823,1610612763,48,39,2025-11-13T01:25:53Z,2810000,False,-202.0,146.0,1,left,MISS C. Coward 24' 3PT,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,Above the Break 3,24+ Left Center,24.93,Missed,,,,,,,,,,,,,,,,,,
285,PT04M25.00S,2025-11-13T01:25:47.6Z,2,REGULAR,rebound,defensive,[],1628449,,,1610612738,48,39,2025-11-13T01:26:21Z,2820000,False,,,0,,C. Boucher REBOUND (Off:0 Def:1),[1628449],1610612738.0,BOS,,,,Boucher,C. Boucher,,,,,Above the Break 3,24+ Left Center,,,284.0,1.0,1.0,0.0,,,,,,,,,,,,,,
286,PT04M16.00S,2025-11-13T01:25:56.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627759,65.65374507227332,60.78431372549019,1610612738,51,39,2025-11-13T01:26:49Z,2830000,False,54.0,270.0,1,right,J. Brown 27' 3PT  (9 PTS) (P. Pritchard 4 AST),"[1627759, 1630202]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,27.57,Made,,,,,9.0,,,,,,P. Pritchard,1630202.0,4.0,,,,,
288,PT04M16.00S,2025-11-13T01:26:01.3Z,2,REGULAR,timeout,full,['team'],0,,,1610612763,51,39,2025-11-13T01:26:01Z,2850000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT04M16.00S,2025-11-13T01:27:12.9Z,2,REGULAR,substitution,out,[],1629674,,,1610612763,51,39,2025-11-13T01:27:31Z,2860000,False,,,0,,SUB out: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT04M16.00S,2025-11-13T01:27:12.9Z,2,REGULAR,substitution,out,[],203484,,,1610612763,51,39,2025-11-13T01:27:31Z,2870000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT04M16.00S,2025-11-13T01:27:12.9Z,2,REGULAR,substitution,out,[],1642285,,,1610612763,51,39,2025-11-13T01:27:31Z,2880000,False,,,0,,SUB out: C. Spencer,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT04M16.00S,2025-11-13T01:27:12.9Z,2,REGULAR,substitution,in,[],1630568,,,1610612763,51,39,2025-11-13T01:27:31Z,2890000,False,,,0,,SUB in: L. Garza,[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT04M16.00S,2025-11-13T01:27:12.9Z,2,REGULAR,substitution,in,[],1642377,,,1610612763,51,39,2025-11-13T01:27:31Z,2900000,False,,,0,,SUB in: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT04M16.00S,2025-11-13T01:27:12.9Z,2,REGULAR,substitution,in,[],1631246,,,1610612763,51,39,2025-11-13T01:27:31Z,2910000,False,,,0,,SUB in: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT04M07.00S,2025-11-13T01:27:45.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627759,,,1610612763,51,39,2025-11-13T01:27:56Z,2920000,False,,,0,,J. Brown shooting personal FOUL (1 PF) (Coward 2 FT),"[1627759, 1642907]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,201638.0,1.0,0.0,Coward,1642907.0
297,PT04M07.00S,2025-11-13T01:28:08.1Z,2,REGULAR,freethrow,1 of 2,[],1642907,,,1610612763,51,40,2025-11-13T01:28:08Z,2940000,False,,,0,,C. Coward Free Throw 1 of 2 (5 PTS),[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
298,PT04M07.00S,2025-11-13T01:28:23.2Z,2,REGULAR,freethrow,2 of 2,[],1642907,,,1610612763,51,41,2025-11-13T01:28:23Z,2950000,False,,,0,,C. Coward Free Throw 2 of 2 (6 PTS),[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
299,PT03M53.00S,2025-11-13T01:28:39.0Z,2,REGULAR,2pt,Jump Shot,[],1627759,78.26872536136662,65.68627450980392,1610612738,53,41,2025-11-13T01:34:47Z,2960000,False,78.0,152.0,1,right,J. Brown 17' fadeaway Jump Shot (11 PTS),[1627759],1610612738.0,BOS,fadeaway,,,Brown,J. Brown,,,,,Mid-Range,16-24 Right Center,17.09,Made,,,,,11.0,,,,,,,,,,,,,
300,PT03M38.00S,2025-11-13T01:28:53.6Z,2,REGULAR,2pt,Jump Shot,[],1629111,16.376478318002626,21.813725490196077,1610612763,53,41,2025-11-13T01:28:59Z,2970000,False,141.0,101.0,1,left,MISS J. Landale 17' bank Shot,[1629111],1610612763.0,MEM,bank,,,Landale,J. Landale,,,,,Mid-Range,16-24 Right,17.36,Missed,,,,,,,,,,,,,,,,,,
301,PT03M36.00S,2025-11-13T01:28:55.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612738,53,41,2025-11-13T01:28:59Z,2980000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Mid-Range,16-24 Right,,,300.0,,,,,,,,,,,,,,,,,
302,PT03M36.00S,2025-11-13T01:28:59.1Z,2,REGULAR,foul,personal,[],1641765,,,1610612738,53,41,2025-11-13T01:29:13Z,2990000,False,,,0,,O. Prosper loose ball personal FOUL (2 PF),"[1641765, 1628449]",1610612763.0,MEM,loose ball,,,Prosper,O. Prosper,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1627964.0,2.0,0.0,Boucher,1628449.0
304,PT03M36.00S,2025-11-13T01:29:07.1Z,2,REGULAR,substitution,out,[],1628449,,,1610612738,53,41,2025-11-13T01:29:16Z,3010000,False,,,0,,SUB out: C. Boucher,[1628449],1610612738.0,BOS,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT03M36.00S,2025-11-13T01:29:07.1Z,2,REGULAR,substitution,in,[],1628401,,,1610612738,53,41,2025-11-13T01:29:16Z,3020000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT03M19.00S,2025-11-13T01:29:19.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,89.83245729303549,62.99019607843137,1610612738,53,41,2025-11-13T01:31:54Z,3030000,False,65.0,43.0,1,right,MISS J. Brown 7' driving floating Shot,[1627759],1610612738.0,BOS,driving floating,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,7.8,Missed,,,,,,,,,,,,,,,,,,
324,PT03M17.00S,2025-11-13T01:29:21.9Z,2,REGULAR,rebound,defensive,[],1642907,,,1610612763,53,41,2025-11-13T01:31:54Z,3035000,False,,,0,,C. Coward REBOUND (Off:1 Def:3),[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,In The Paint (Non-RA),0-8 Center,,,323.0,4.0,3.0,1.0,,,,,,,,,,,,,,
309,PT03M11.00S,2025-11-13T01:29:40.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642907,8.754927726675426,39.950980392156865,1610612763,53,41,2025-11-13T01:32:02Z,3060000,False,50.0,30.0,1,left,MISS C. Coward running Layup,[1642907],1610612763.0,MEM,running,,,Coward,C. Coward,,,,,In The Paint (Non-RA),0-8 Center,5.84,Missed,,,,,,,,,,,,,,,,,,
310,PT03M10.00S,2025-11-13T01:29:41.4Z,2,REGULAR,rebound,defensive,[],1630202,,,1610612738,53,41,2025-11-13T01:29:47Z,3070000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:2),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),0-8 Center,,,309.0,2.0,2.0,0.0,,,,,,,,,,,,,,
311,PT03M05.00S,2025-11-13T01:29:46.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627759,92.85479632063075,54.41176470588235,1610612738,55,41,2025-11-13T01:29:50Z,3080000,False,22.0,15.0,1,right,J. Brown running Layup (13 PTS) (P. Pritchard 5 AST),"[1627759, 1630202]",1610612738.0,BOS,running,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,2.65,Made,,,,,13.0,,,,,,P. Pritchard,1630202.0,5.0,,,,,
313,PT02M44.00S,2025-11-13T01:30:08.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641765,6.258212877792378,55.392156862745104,1610612763,55,43,2025-11-13T01:30:12Z,3100000,False,-27.0,6.0,1,left,O. Prosper driving reverse Layup (4 PTS) (C. Coward 2 AST),"[1641765, 1642907]",1610612763.0,MEM,driving reverse,,,Prosper,O. Prosper,,,,,Restricted Area,0-8 Center,2.77,Made,,,,,4.0,,,,,,C. Coward,1642907.0,2.0,,,,,
315,PT02M34.00S,2025-11-13T01:30:17.9Z,2,REGULAR,3pt,Jump Shot,[],1627759,69.33311432325887,24.264705882352942,1610612738,55,43,2025-11-13T01:30:27Z,3120000,False,-129.0,236.0,1,right,MISS J. Brown 26' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,26.86,Missed,,,,,,,,,,,,,,,,,,
316,PT02M32.00S,2025-11-13T01:30:19.9Z,2,REGULAR,rebound,offensive,[],1628401,,,1610612738,55,43,2025-11-13T01:30:27Z,3130000,False,,,0,,D. White REBOUND (Off:1 Def:2),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,,,315.0,3.0,2.0,1.0,,,,,,,,,,,,,,
317,PT02M31.00S,2025-11-13T01:30:23.3Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628401,94.40999984741211,50.0,1610612738,57,43,2025-11-13T01:30:35Z,3140000,False,0.0,0.0,1,right,D. White putback Layup (12 PTS),[1628401],1610612738.0,BOS,putback,,,White,D. White,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,12.0,,,,,,,,,,,,,
318,PT02M14.00S,2025-11-13T01:30:38.1Z,2,REGULAR,3pt,Jump Shot,[],1631246,17.16491458607096,6.862745098039216,1610612763,57,43,2025-11-13T01:30:45Z,3150000,False,216.0,109.0,1,left,MISS V. Williams Jr. 24' 3PT,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Right Center,24.16,Missed,,,,,,,,,,,,,,,,,,
319,PT02M13.00S,2025-11-13T01:30:39.1Z,2,REGULAR,rebound,defensive,[],1630568,,,1610612738,57,43,2025-11-13T01:30:45Z,3160000,False,,,0,,L. Garza REBOUND (Off:1 Def:1),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,Above the Break 3,24+ Right Center,,,318.0,2.0,1.0,1.0,,,,,,,,,,,,,,
320,PT02M05.00S,2025-11-13T01:30:47.2Z,2,REGULAR,3pt,Jump Shot,[],1627759,68.41327201051249,66.91176470588235,1610612738,60,43,2025-11-13T01:38:08Z,3170000,False,85.0,244.0,1,right,J. Brown 25' 3PT  (16 PTS) (P. Pritchard 6 AST),"[1627759, 1630202]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,25.86,Made,,,,,16.0,,,,,,P. Pritchard,1630202.0,6.0,,,,,
322,PT02M02.00S,2025-11-13T01:30:54.0Z,2,REGULAR,timeout,full,['team'],0,,,1610612763,60,43,2025-11-13T01:30:54Z,3190000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT02M02.00S,2025-11-13T01:31:58.6Z,2,REGULAR,substitution,out,[],1641765,,,1610612763,60,43,2025-11-13T01:32:13Z,3200000,False,,,0,,SUB out: O. Prosper,[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT02M02.00S,2025-11-13T01:31:58.6Z,2,REGULAR,substitution,out,[],1629111,,,1610612763,60,43,2025-11-13T01:32:13Z,3210000,False,,,0,,SUB out: J. Landale,[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT02M02.00S,2025-11-13T01:31:58.6Z,2,REGULAR,substitution,in,[],1630583,,,1610612763,60,43,2025-11-13T01:32:13Z,3220000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT02M02.00S,2025-11-13T01:31:58.6Z,2,REGULAR,substitution,in,[],1628991,,,1610612763,60,43,2025-11-13T01:32:13Z,3230000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT01M55.00S,2025-11-13T01:32:30.6Z,2,REGULAR,3pt,Jump Shot,[],1642377,24.392247043363994,83.82352941176471,1610612763,60,43,2025-11-13T01:32:36Z,3240000,False,-169.0,177.0,1,left,MISS J. Wells 24' 3PT,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Left Center,24.46,Missed,,,,,,,,,,,,,,,,,,
330,PT01M54.00S,2025-11-13T01:32:31.6Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,60,43,2025-11-13T01:32:36Z,3250000,False,,,0,,J. Brown REBOUND (Off:1 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,329.0,3.0,2.0,1.0,,,,,,,,,,,,,,
331,PT01M43.00S,2025-11-13T01:32:42.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630202,81.15965834428384,42.8921568627451,1610612738,60,43,2025-11-13T01:32:49Z,3260000,False,-36.0,125.0,1,right,MISS P. Pritchard 12' Jump Shot,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),8-16 Center,12.96,Missed,,,,,,,,,,,,,,,,,,
332,PT01M42.00S,2025-11-13T01:32:43.6Z,2,REGULAR,rebound,offensive,[],1630568,,,1610612738,60,43,2025-11-13T01:32:49Z,3270000,False,,,0,,L. Garza REBOUND (Off:2 Def:1),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,In The Paint (Non-RA),8-16 Center,,,331.0,3.0,1.0,2.0,,,,,,,,,,,,,,
333,PT01M33.00S,2025-11-13T01:32:52.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630202,71.17279894875165,80.3921568627451,1610612738,60,43,2025-11-13T01:33:00Z,3280000,False,152.0,218.0,1,right,MISS P. Pritchard 26' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,26.62,Missed,,,,,,,,,,,,,,,,,,
334,PT01M30.00S,2025-11-13T01:32:55.8Z,2,REGULAR,rebound,defensive,[],1631246,,,1610612763,60,43,2025-11-13T01:33:00Z,3290000,False,,,0,,V. Williams Jr. REBOUND (Off:0 Def:2),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Right Center,,,333.0,2.0,2.0,0.0,,,,,,,,,,,,,,
335,PT01M17.00S,2025-11-13T01:33:08.8Z,2,REGULAR,3pt,Jump Shot,[],1630583,16.63929040735874,5.147058823529411,1610612763,60,43,2025-11-13T01:33:16Z,3300000,False,224.0,104.0,1,left,MISS S. Aldama 24' 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Right Center,24.72,Missed,,,,,,,,,,,,,,,,,,
336,PT01M15.00S,2025-11-13T01:33:10.8Z,2,REGULAR,rebound,offensive,[],1642377,,,1610612763,60,43,2025-11-13T01:33:25Z,3310000,False,,,0,,J. Wells REBOUND (Off:2 Def:0),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Right Center,,,335.0,2.0,0.0,2.0,,,,,,,,,,,,,,
