actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
274,PT03M13.00S,2021-12-11T01:57:20.4Z,2,REGULAR,3pt,Jump Shot,[],1629717,28.33442838370565,80.63725490196079,1610612745,54,45,2021-12-11T01:57:24Z,2730000,-153.0,214.0,1,left,MISS A. Brooks 26' pullup 3PT,[1629717],1610612745.0,HOU,pullup,,,,,,26.3,Missed,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,
275,PT03M11.00S,2021-12-11T01:57:22.4Z,2,REGULAR,rebound,defensive,[],201950,,,1610612749,54,45,2021-12-11T01:57:24Z,2740000,,,0,,J. Holiday REBOUND (Off:0 Def:1),[201950],1610612749.0,MIL,,,,,,,,,,Holiday,J. Holiday,,,,274.0,1.0,1.0,0.0,,,,,,,,,,
276,PT03M06.00S,2021-12-11T01:57:27.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626192,95.48291721419186,97.05882352941177,1610612749,54,48,2021-12-11T01:57:32Z,2750000,235.0,-10.0,1,right,P. Connaughton 3PT  (9 PTS) (J. Holiday 3 AST),"[1626192, 201950]",1610612749.0,MIL,,,,,,,23.55,Made,9.0,Connaughton,P. Connaughton,J. Holiday,201950.0,3.0,,,,,,,,,,,,,,
278,PT02M48.00S,2021-12-11T01:57:52.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,54,48,2021-12-11T01:57:52Z,2770000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT02M46.00S,2021-12-11T01:58:22.7Z,2,REGULAR,3pt,Jump Shot,[],1629717,9.411957950065702,96.56862745098039,1610612745,54,48,2021-12-11T01:58:27Z,2780000,-233.0,36.0,1,left,MISS A. Brooks 3PT,[1629717],1610612745.0,HOU,,,,,,,23.56,Missed,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,
280,PT02M42.00S,2021-12-11T01:58:26.7Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,54,48,2021-12-11T01:58:27Z,2790000,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:4),[203507],1610612749.0,MIL,,,,,,,,,,Antetokounmpo,G. Antetokounmpo,,,,279.0,6.0,4.0,2.0,,,,,,,,,,
281,PT02M40.00S,2021-12-11T01:58:35.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629726,,,1610612749,54,48,2021-12-11T01:58:45Z,2800000,,,0,,G. Mathews personal FOUL (2 PF) (Antetokounmpo 2 FT),"[1629726, 203507]",1610612745.0,HOU,,,,,,,,,,Mathews,G. Mathews,,,,,,,,,,2534.0,,2.0,0.0,Antetokounmpo,203507.0,,
283,PT02M40.00S,2021-12-11T01:59:12.9Z,2,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,54,48,2021-12-11T01:59:12Z,2820000,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,,,,,Missed,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,
284,PT02M40.00S,2021-12-11T01:59:12.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,54,48,2021-12-11T01:59:12Z,2830000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,283.0,,,,,,,,,,,,,
285,PT02M40.00S,2021-12-11T01:59:33.6Z,2,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,54,49,2021-12-11T01:59:33Z,2840000,,,0,,G. Antetokounmpo Free Throw 2 of 2 (15 PTS),[203507],1610612749.0,MIL,,,,,,,,Made,15.0,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,
286,PT02M28.00S,2021-12-11T01:59:48.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201569,6.521024967148489,48.28431372549019,1610612745,54,49,2021-12-11T01:59:55Z,2850000,9.0,9.0,1,left,MISS E. Gordon driving finger roll Layup,[201569],1610612745.0,HOU,driving finger roll,,,,,,1.23,Missed,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,
287,PT02M26.00S,2021-12-11T01:59:50.7Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,54,49,2021-12-11T01:59:55Z,2860000,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:5),[203507],1610612749.0,MIL,,,,,,,,,,Antetokounmpo,G. Antetokounmpo,,,,286.0,7.0,5.0,2.0,,,,,,,,,,
288,PT02M24.00S,2021-12-11T01:59:56.2Z,2,REGULAR,foul,offensive,[],203507,,,1610612749,54,49,2021-12-11T02:00:03Z,2870000,,,0,,G. Antetokounmpo charge offensive FOUL (2 PF),"[203507, 1630256]",1610612749.0,MIL,charge,,,,,,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,2005.0,,2.0,0.0,Tate,1630256.0,,
290,PT02M24.00S,2021-12-11T01:59:56.2Z,2,REGULAR,turnover,offensive foul,[],203507,,,1610612749,54,49,2021-12-11T01:59:56Z,2890000,,,0,,G. Antetokounmpo offensive foul TURNOVER (2 TO),[203507],1610612749.0,MIL,,,,,,,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,2005.0,2.0,,,,,,
291,PT02M24.00S,2021-12-11T02:00:05.9Z,2,REGULAR,substitution,out,[],201950,,,1610612745,54,49,2021-12-11T02:00:11Z,2900000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,,,,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,
292,PT02M24.00S,2021-12-11T02:00:05.9Z,2,REGULAR,substitution,in,[],203918,,,1610612745,54,49,2021-12-11T02:00:11Z,2910000,,,0,,SUB in: R. Hood,[203918],1610612749.0,MIL,,,,,,,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,
293,PT02M13.00S,2021-12-11T02:00:28.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1626174,7.046649145860711,50.98039215686274,1610612745,56,49,2021-12-11T02:00:32Z,2920000,-5.0,14.0,1,left,C. Wood alley-oop DUNK (10 PTS) (J. Tate 4 AST),"[1626174, 1630256]",1610612745.0,HOU,alley-oop,,,,,,1.45,Made,10.0,Wood,C. Wood,J. Tate,1630256.0,4.0,,,,,,,,,,,,,,
295,PT02M02.00S,2021-12-11T02:00:39.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,91.27792378449409,60.049019607843135,1610612749,56,49,2021-12-11T02:00:46Z,2940000,50.0,29.0,1,right,MISS K. Middleton driving floating bank Shot,[203114],1610612749.0,MIL,driving floating bank,,,,,,5.82,Missed,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,
296,PT02M00.00S,2021-12-11T02:00:41.8Z,2,REGULAR,rebound,defensive,[],1630256,,,1610612745,56,49,2021-12-11T02:00:46Z,2950000,,,0,,J. Tate REBOUND (Off:0 Def:2),[1630256],1610612745.0,HOU,,,,,,,,,,Tate,J. Tate,,,,295.0,2.0,2.0,0.0,,,,,,,,,,
297,PT01M55.00S,2021-12-11T02:00:55.6Z,2,REGULAR,foul,personal,[],203918,,,1610612745,56,49,2021-12-11T02:04:10Z,2960000,,,0,,R. Hood personal FOUL (1 PF),"[203918, 1630256]",1610612749.0,MIL,,,,,,,,,,Hood,R. Hood,,,,,,,,,,2534.0,,1.0,0.0,Tate,1630256.0,,
299,PT01M55.00S,2021-12-11T02:01:10.7Z,2,REGULAR,timeout,full,['team'],0,,,1610612745,56,49,2021-12-11T02:01:10Z,2980000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT01M55.00S,2021-12-11T02:01:17.1Z,2,REGULAR,instantreplay,challenge,[],0,,,1610612745,56,49,2021-12-11T02:04:18Z,2990000,,,0,,,[],1610612749.0,MIL,stands,,,,,,,,,,,,,,,,,,,,2534.0,,,,,,,
301,PT01M55.00S,2021-12-11T02:04:53.3Z,2,REGULAR,foul,technical,['1freethrow'],1371,,,1610612745,56,49,2021-12-11T02:05:05Z,3000000,,,0,,TEAM foul technical,[1371],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,2534.0,,,,,,,
302,PT01M55.00S,2021-12-11T02:05:06.2Z,2,REGULAR,freethrow,1 of 1,[],1629726,,,1610612745,57,49,2021-12-11T02:05:06Z,3010000,,,0,,G. Mathews technical Free Throw 1 of 1 (18 PTS),[1629726],1610612745.0,HOU,technical,,,,,,,Made,18.0,Mathews,G. Mathews,,,,,,,,,,,,,,,,,
303,PT01M50.00S,2021-12-11T02:05:16.6Z,2,REGULAR,3pt,Jump Shot,[],201569,32.670827858081466,49.26470588235294,1610612745,57,49,2021-12-11T02:06:41Z,3020000,4.0,255.0,1,left,MISS E. Gordon 25' pullup 3PT,[201569],1610612745.0,HOU,pullup,,,,,,25.46,Missed,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,
304,PT01M49.00S,2021-12-11T02:05:17.6Z,2,REGULAR,rebound,offensive,[],1626174,,,1610612745,57,49,2021-12-11T02:06:16Z,3030000,,,0,,C. Wood REBOUND (Off:1 Def:4),[1626174],1610612745.0,HOU,,,,,,,,,,Wood,C. Wood,,,,303.0,5.0,4.0,1.0,,,,,,,,,,
305,PT01M49.00S,2021-12-11T02:05:23.2Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1626174,5.590000152587891,50.0,1610612745,59,49,2021-12-11T02:05:50Z,3040000,0.0,0.0,1,left,C. Wood tip DUNK (12 PTS),[1626174],1610612745.0,HOU,tip,,,,,,0.0,Made,12.0,Wood,C. Wood,,,,,,,,,,,,,,,,,
306,PT01M31.00S,2021-12-11T02:05:36.2Z,2,REGULAR,3pt,Jump Shot,[],1626192,86.81011826544021,96.07843137254902,1610612749,59,52,2021-12-11T02:06:19Z,3050000,230.0,71.0,1,right,P. Connaughton 24' 3PT  (12 PTS) (K. Middleton 4 AST),"[1626192, 203114]",1610612749.0,MIL,,,,,,,24.12,Made,12.0,Connaughton,P. Connaughton,K. Middleton,203114.0,4.0,,,,,,,,,,,,,,
308,PT01M17.00S,2021-12-11T02:05:57.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626192,,,1610612745,59,52,2021-12-11T02:06:11Z,3070000,,,0,,P. Connaughton personal FOUL (2 PF) (Tate 2 FT),"[1626192, 1630256]",1610612749.0,MIL,,,,,,,,,,Connaughton,P. Connaughton,,,,,,,,,,202901.0,,2.0,0.0,Tate,1630256.0,,
310,PT01M17.00S,2021-12-11T02:06:16.6Z,2,REGULAR,freethrow,1 of 2,[],1630256,,,1610612745,59,52,2021-12-11T02:06:16Z,3090000,,,0,,MISS J. Tate Free Throw 1 of 2,[1630256],1610612745.0,HOU,,,,,,,,Missed,,Tate,J. Tate,,,,,,,,,,,,,,,,,
311,PT01M17.00S,2021-12-11T02:06:16.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,59,52,2021-12-11T02:06:16Z,3100000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,310.0,,,,,,,,,,,,,
312,PT01M17.00S,2021-12-11T02:06:30.4Z,2,REGULAR,freethrow,2 of 2,[],1630256,,,1610612745,60,52,2021-12-11T02:06:30Z,3110000,,,0,,J. Tate Free Throw 2 of 2 (6 PTS),[1630256],1610612745.0,HOU,,,,,,,,Made,6.0,Tate,J. Tate,,,,,,,,,,,,,,,,,
313,PT01M06.00S,2021-12-11T02:06:43.0Z,2,REGULAR,3pt,Jump Shot,[],203114,71.56701708278581,75.49019607843137,1610612749,60,55,2021-12-11T02:07:33Z,3120000,127.0,215.0,1,right,K. Middleton 24' 3PT pullup (13 PTS),[203114],1610612749.0,MIL,pullup,,,,,,24.98,Made,13.0,Middleton,K. Middleton,,,,,,,,,,,,,,,,,
314,PT00M49.20S,2021-12-11T02:07:01.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1626174,7.5722733245729295,49.50980392156863,1610612745,62,55,2021-12-11T02:07:11Z,3130000,2.0,19.0,1,left,C. Wood Hook (14 PTS) (J. Tate 5 AST),"[1626174, 1630256]",1610612745.0,HOU,,,,,,,1.89,Made,14.0,Wood,C. Wood,J. Tate,1630256.0,5.0,,,,,,,,,,,,,,
316,PT00M43.80S,2021-12-11T02:07:11.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626174,,,1610612749,62,55,2021-12-11T02:07:22Z,3150000,,,0,,C. Wood shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1626174, 203507]",1610612745.0,HOU,shooting,,,,,,,,,Wood,C. Wood,,,,,,,,,,202901.0,,1.0,0.0,Antetokounmpo,203507.0,,
319,PT00M43.80S,2021-12-11T02:07:48.0Z,2,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,62,55,2021-12-11T02:07:48Z,3170000,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,,,,,Missed,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,
320,PT00M43.80S,2021-12-11T02:07:48.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,62,55,2021-12-11T02:07:48Z,3180000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,319.0,,,,,,,,,,,,,
321,PT00M43.80S,2021-12-11T02:08:12.0Z,2,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,62,56,2021-12-11T02:08:12Z,3190000,,,0,,G. Antetokounmpo Free Throw 2 of 2 (16 PTS),[203507],1610612749.0,MIL,,,,,,,,Made,16.0,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,
322,PT00M34.70S,2021-12-11T02:08:26.4Z,2,REGULAR,3pt,Jump Shot,[],1629717,29.38567674113009,26.715686274509803,1610612745,62,56,2021-12-11T02:08:34Z,3200000,116.0,224.0,1,left,MISS A. Brooks 25' 3PT,[1629717],1610612745.0,HOU,,,,,,,25.22,Missed,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,
323,PT00M32.20S,2021-12-11T02:08:28.9Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,62,56,2021-12-11T02:08:34Z,3210000,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:6),[203507],1610612749.0,MIL,,,,,,,,,,Antetokounmpo,G. Antetokounmpo,,,,322.0,8.0,6.0,2.0,,,,,,,,,,
324,PT00M28.50S,2021-12-11T02:08:37.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626174,,,1610612749,62,56,2021-12-11T02:08:46Z,3220000,,,0,,C. Wood shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[1626174, 203507]",1610612745.0,HOU,shooting,,,,,,,,,Wood,C. Wood,,,,,,,,,,2005.0,,2.0,0.0,Antetokounmpo,203507.0,,
326,PT00M28.50S,2021-12-11T02:09:12.9Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],203507,,,1610612749,62,57,2021-12-11T02:09:12Z,3240000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (17 PTS),[203507],1610612749.0,MIL,,,,,,,,Made,17.0,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,
327,PT00M28.50S,2021-12-11T02:09:36.7Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],203507,,,1610612749,62,58,2021-12-11T02:09:36Z,3250000,,,0,,G. Antetokounmpo Free Throw 2 of 2 (18 PTS),[203507],1610612749.0,MIL,,,,,,,,Made,18.0,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,
328,PT00M05.30S,2021-12-11T02:10:06.1Z,2,REGULAR,3pt,Jump Shot,[],1629717,7.835085413929041,96.07843137254902,1610612745,65,58,2021-12-11T02:10:11Z,3260000,-230.0,21.0,1,left,A. Brooks 3PT  (9 PTS) (E. Gordon 6 AST),"[1629717, 201569]",1610612745.0,HOU,,,,,,,23.14,Made,9.0,Brooks,A. Brooks,E. Gordon,201569.0,6.0,,,,,,,,,,,,,,
330,PT00M02.20S,2021-12-11T02:10:19.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,65,58,2021-12-11T02:10:19Z,3280000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT00M02.20S,2021-12-11T02:10:26.5Z,2,REGULAR,substitution,out,[],1629717,,,1610612749,65,58,2021-12-11T02:10:35Z,3290000,,,0,,SUB out: A. Brooks,[1629717],1610612745.0,HOU,,,,,,,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,
332,PT00M02.20S,2021-12-11T02:10:26.5Z,2,REGULAR,substitution,out,[],202083,,,1610612749,65,58,2021-12-11T02:10:35Z,3300000,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,,,,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,
333,PT00M02.20S,2021-12-11T02:10:26.5Z,2,REGULAR,substitution,in,[],1630528,,,1610612749,65,58,2021-12-11T02:10:35Z,3310000,,,0,,SUB in: J. Christopher,[1630528],1610612745.0,HOU,,,,,,,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,
334,PT00M02.20S,2021-12-11T02:10:26.5Z,2,REGULAR,substitution,in,[],1628960,,,1610612749,65,58,2021-12-11T02:10:35Z,3320000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,,,,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,
335,PT00M00.00S,2021-12-11T02:10:47.9Z,2,REGULAR,period,end,[],0,,,1610612749,65,58,2021-12-11T02:10:47Z,3330000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2021-12-11T02:25:31.6Z,3,REGULAR,substitution,out,['startperiod'],1630528,,,1610612749,65,58,2021-12-11T02:25:50Z,3340000,,,0,,SUB out: J. Christopher,[1630528],1610612745.0,HOU,,,,,,,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2021-12-11T02:25:31.6Z,3,REGULAR,substitution,out,['startperiod'],203918,,,1610612749,65,58,2021-12-11T02:25:50Z,3350000,,,0,,SUB out: R. Hood,[203918],1610612749.0,MIL,,,,,,,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2021-12-11T02:25:31.6Z,3,REGULAR,substitution,out,['startperiod'],1626192,,,1610612749,65,58,2021-12-11T02:25:50Z,3360000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,,,,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2021-12-11T02:25:31.6Z,3,REGULAR,substitution,in,['startperiod'],1629717,,,1610612749,65,58,2021-12-11T02:25:50Z,3370000,,,0,,SUB in: A. Brooks,[1629717],1610612745.0,HOU,,,,,,,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2021-12-11T02:25:31.6Z,3,REGULAR,substitution,in,['startperiod'],1626171,,,1610612749,65,58,2021-12-11T02:25:50Z,3380000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,,,,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2021-12-11T02:25:31.6Z,3,REGULAR,substitution,in,['startperiod'],201950,,,1610612749,65,58,2021-12-11T02:25:50Z,3390000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,,,,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2021-12-11T02:26:00.6Z,3,REGULAR,period,start,[],0,,,1610612749,65,58,2021-12-11T02:26:00Z,3400000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT11M41.00S,2021-12-11T02:26:18.9Z,3,REGULAR,3pt,Jump Shot,[],203114,30.831143232588698,25.49019607843137,1610612749,65,58,2021-12-11T02:26:24Z,3410000,123.0,237.0,1,left,MISS K. Middleton 26' 3PT,[203114],1610612749.0,MIL,,,,,,,26.71,Missed,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,
344,PT11M36.00S,2021-12-11T02:26:23.9Z,3,REGULAR,rebound,offensive,[],203507,,,1610612749,65,58,2021-12-11T02:26:24Z,3420000,,,0,,G. Antetokounmpo REBOUND (Off:3 Def:6),[203507],1610612749.0,MIL,,,,,,,,,,Antetokounmpo,G. Antetokounmpo,,,,343.0,9.0,6.0,3.0,,,,,,,,,,
345,PT11M30.00S,2021-12-11T02:26:30.2Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1626171,14.011169513797633,45.09803921568628,1610612749,65,60,2021-12-11T02:26:33Z,3430000,25.0,79.0,1,left,B. Portis 8' turnaround Hook (8 PTS) (G. Antetokounmpo 2 AST),"[1626171, 203507]",1610612749.0,MIL,turnaround,,,,,,8.29,Made,8.0,Portis,B. Portis,G. Antetokounmpo,203507.0,2.0,,,,,,,,,,,,,,
347,PT11M15.00S,2021-12-11T02:26:47.3Z,3,REGULAR,3pt,Jump Shot,[],1629726,73.80091984231275,84.80392156862744,1610612745,65,60,2021-12-11T02:27:58Z,3450000,174.0,194.0,1,right,MISS G. Mathews 26' 3PT - blocked,"[1629726, 201950]",1610612745.0,HOU,,,,,,,26.05,Missed,,Mathews,G. Mathews,,,,,,,,Holiday,201950.0,,,,,,,,
348,PT11M15.00S,2021-12-11T02:26:47.3Z,3,REGULAR,block,,[],201950,,,1610612745,65,60,2021-12-11T02:31:20Z,3460000,,,0,,J. Holiday BLOCK (1 BLK),[201950],1610612749.0,MIL,,,,,,,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,
349,PT11M15.00S,2021-12-11T02:26:47.3Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,65,60,2021-12-11T02:31:20Z,3470000,,,0,,B. Portis REBOUND (Off:0 Def:3),[1626171],1610612749.0,MIL,,,,,,,,,,Portis,B. Portis,,,,347.0,3.0,3.0,0.0,,,,,,,,,,
350,PT11M10.00S,2021-12-11T02:26:54.6Z,3,REGULAR,foul,personal,['2freethrow'],1629717,,,1610612749,65,60,2021-12-11T02:27:02Z,3480000,,,0,,A. Brooks shooting personal FOUL (2 PF) (Portis 2 FT),"[1629717, 1626171]",1610612745.0,HOU,shooting,,,,,,,,,Brooks,A. Brooks,,,,,,,,,,202901.0,,2.0,0.0,Portis,1626171.0,,
352,PT11M10.00S,2021-12-11T02:27:23.0Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1626171,,,1610612749,65,61,2021-12-11T02:27:45Z,3500000,,,0,,B. Portis Free Throw 1 of 2 (9 PTS),[1626171],1610612749.0,MIL,,,,,,,,Made,9.0,Portis,B. Portis,,,,,,,,,,,,,,,,,
353,PT11M10.00S,2021-12-11T02:27:23.0Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1626171,,,1610612749,65,61,2021-12-11T02:27:45Z,3510000,,,0,,MISS B. Portis Free Throw 2 of 2,[1626171],1610612749.0,MIL,,,,,,,,Missed,,Portis,B. Portis,,,,,,,,,,,,,,,,,
354,PT11M10.00S,2021-12-11T02:27:23.0Z,3,REGULAR,rebound,defensive,[],1626174,,,1610612745,65,61,2021-12-11T02:27:45Z,3520000,,,0,,C. Wood REBOUND (Off:1 Def:5),[1626174],1610612745.0,HOU,,,,,,,,,,Wood,C. Wood,,,,353.0,6.0,5.0,1.0,,,,,,,,,,
355,PT10M54.00S,2021-12-11T02:27:58.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629717,92.46057818659659,50.245098039215684,1610612745,65,61,2021-12-11T02:28:15Z,3530000,1.0,18.0,1,right,MISS A. Brooks driving Layup,[1629717],1610612745.0,HOU,driving,,,,,,1.84,Missed,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,
356,PT10M54.00S,2021-12-11T02:28:04.7Z,3,REGULAR,rebound,offensive,[],1626174,,,1610612745,65,61,2021-12-11T02:28:04Z,3540000,,,0,,C. Wood REBOUND (Off:2 Def:5),[1626174],1610612745.0,HOU,,,,,,,,,,Wood,C. Wood,,,,355.0,7.0,5.0,2.0,,,,,,,,,,
357,PT10M54.00S,2021-12-11T02:28:06.8Z,3,REGULAR,foul,personal,[],203507,,,1610612745,65,61,2021-12-11T02:28:11Z,3550000,,,0,,G. Antetokounmpo personal FOUL (3 PF),"[203507, 1626174]",1610612749.0,MIL,,,,,,,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,202901.0,,3.0,0.0,Wood,1626174.0,,
359,PT10M48.00S,2021-12-11T02:28:20.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629717,66.96780551905388,46.07843137254902,1610612745,65,61,2021-12-11T02:28:24Z,3570000,-20.0,258.0,1,right,MISS A. Brooks 25' 3PT,[1629717],1610612745.0,HOU,,,,,,,25.87,Missed,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,
360,PT10M45.00S,2021-12-11T02:28:23.8Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,65,61,2021-12-11T02:28:24Z,3580000,,,0,,B. Portis REBOUND (Off:0 Def:4),[1626171],1610612749.0,MIL,,,,,,,,,,Portis,B. Portis,,,,359.0,4.0,4.0,0.0,,,,,,,,,,
361,PT10M41.00S,2021-12-11T02:28:27.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203507,33.065045992115635,47.30392156862745,1610612749,65,61,2021-12-11T02:34:13Z,3590000,13.0,258.0,1,left,MISS G. Antetokounmpo 25' pullup 3PT,[203507],1610612749.0,MIL,pullup,,,,,,25.87,Missed,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,
362,PT10M38.00S,2021-12-11T02:28:30.8Z,3,REGULAR,rebound,defensive,[],1629726,,,1610612745,65,61,2021-12-11T02:28:34Z,3600000,,,0,,G. Mathews REBOUND (Off:1 Def:2),[1629726],1610612745.0,HOU,,,,,,,,,,Mathews,G. Mathews,,,,361.0,3.0,2.0,1.0,,,,,,,,,,
363,PT10M38.00S,2021-12-11T02:28:38.3Z,3,REGULAR,foul,personal,[],203114,,,1610612745,65,61,2021-12-11T02:28:43Z,3610000,,,0,,K. Middleton personal FOUL (1 PF),"[203114, 1629726]",1610612749.0,MIL,,,,,,,,,,Middleton,K. Middleton,,,,,,,,,,202901.0,,1.0,0.0,Mathews,1629726.0,,
365,PT10M27.00S,2021-12-11T02:29:07.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201569,92.32917214191852,48.28431372549019,1610612745,67,61,2021-12-11T02:29:12Z,3630000,-9.0,20.0,1,right,E. Gordon driving finger roll Layup (2 PTS),[201569],1610612745.0,HOU,driving finger roll,,,,,,2.14,Made,2.0,Gordon,E. Gordon,,,,,,,,,,,,,,,,,
366,PT10M27.00S,2021-12-11T02:29:10.4Z,3,REGULAR,foul,personal,['1freethrow'],201950,,,1610612745,67,61,2021-12-11T02:29:16Z,3640000,,,0,,J. Holiday shooting personal FOUL (1 PF) (Gordon 1 FT),"[201950, 201569]",1610612749.0,MIL,shooting,,,,,,,,,Holiday,J. Holiday,,,,,,,,,,2005.0,,1.0,0.0,Gordon,201569.0,,
