actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
268,PT05M57.00S,2022-03-07T00:53:08.0Z,2,REGULAR,substitution,in,[],1629001,,,1610612763,40,54,2022-03-07T00:53:21Z,2660000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT05M45.00S,2022-03-07T00:53:36.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203937,96.7969776609724,96.32352941176471,1610612763,40,54,2022-03-07T00:56:32Z,2670000,232.0,-22.0,1,right,MISS K. Anderson 3PT,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,23.27,Missed,,,,,,,,,,,,,,,,,,,
270,PT05M44.00S,2022-03-07T00:53:37.9Z,2,REGULAR,rebound,defensive,[],1630528,,,1610612745,40,54,2022-03-07T00:53:53Z,2680000,,,0,,J. Christopher REBOUND (Off:1 Def:2),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,269.0,3.0,2.0,1.0,,,,,,,,,,,,,,
271,PT05M35.00S,2022-03-07T00:53:47.9Z,2,REGULAR,turnover,out-of-bounds,[],1630528,,,1610612745,40,54,2022-03-07T00:54:01Z,2690000,,,0,,J. Christopher bad pass out-of-bounds TURNOVER (4 TO),[1630528],1610612745.0,HOU,bad pass,,,Christopher,J. Christopher,,,,,,,,,,,,203592.0,,,,,,,,,,4.0,,,
272,PT05M19.00S,2022-03-07T00:54:12.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626145,86.67871222076215,36.27450980392157,1610612763,40,54,2022-03-07T00:54:21Z,2700000,-69.0,73.0,1,right,MISS T. Jones 10' fadeaway Shot,[1626145],1610612763.0,MEM,fadeaway,,,Jones,T. Jones,,,,,10.0,Missed,,,,,,,,,,,,,,,,,,,
273,PT05M18.00S,2022-03-07T00:54:13.0Z,2,REGULAR,rebound,defensive,[],1626174,,,1610612745,40,54,2022-03-07T00:54:21Z,2710000,,,0,,C. Wood REBOUND (Off:0 Def:1),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,272.0,1.0,1.0,0.0,,,,,,,,,,,,,,
274,PT05M07.00S,2022-03-07T00:54:23.8Z,2,REGULAR,2pt,Jump Shot,[],1629645,19.267411300919843,22.058823529411764,1610612745,40,54,2022-03-07T00:54:30Z,2720000,140.0,129.0,1,left,MISS K. Porter Jr. 18' step back Shot,[1629645],1610612745.0,HOU,step back,,,Porter Jr.,K. Porter Jr.,,,,,18.99,Missed,,,,,,,,,,,,,,,,,,,
275,PT05M06.00S,2022-03-07T00:54:24.8Z,2,REGULAR,rebound,defensive,[],1629001,,,1610612763,40,54,2022-03-07T00:54:30Z,2730000,,,0,,D. Melton REBOUND (Off:0 Def:2),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,274.0,2.0,2.0,0.0,,,,,,,,,,,,,,
276,PT04M56.00S,2022-03-07T00:54:34.6Z,2,REGULAR,2pt,Jump Shot,[],1626145,91.14651773981603,84.06862745098039,1610612763,40,54,2022-03-07T00:54:42Z,2740000,170.0,31.0,1,right,MISS T. Jones 17' pullup Shot,[1626145],1610612763.0,MEM,pullup,,,Jones,T. Jones,,,,,17.3,Missed,,,,,,,,,,,,,,,,,,,
277,PT04M55.00S,2022-03-07T00:54:35.6Z,2,REGULAR,rebound,defensive,[],1626174,,,1610612745,40,54,2022-03-07T00:54:42Z,2750000,,,0,,C. Wood REBOUND (Off:0 Def:2),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,276.0,2.0,2.0,0.0,,,,,,,,,,,,,,
278,PT04M41.00S,2022-03-07T00:54:50.7Z,2,REGULAR,turnover,out-of-bounds,[],1630256,,,1610612745,40,54,2022-03-07T00:54:58Z,2760000,,,0,,J. Tate bad pass out-of-bounds TURNOVER (1 TO),[1630256],1610612745.0,HOU,bad pass,,,Tate,J. Tate,,,,,,,,,,,,203592.0,,,,,,,,,,1.0,,,
279,PT04M41.00S,2022-03-07T00:54:54.2Z,2,REGULAR,substitution,out,[],1629634,,,1610612763,40,54,2022-03-07T00:55:00Z,2770000,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT04M41.00S,2022-03-07T00:54:54.2Z,2,REGULAR,substitution,out,[],1626145,,,1610612763,40,54,2022-03-07T00:55:00Z,2780000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT04M41.00S,2022-03-07T00:54:54.2Z,2,REGULAR,substitution,in,[],203500,,,1610612763,40,54,2022-03-07T00:55:00Z,2790000,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT04M41.00S,2022-03-07T00:54:54.2Z,2,REGULAR,substitution,in,[],1629630,,,1610612763,40,54,2022-03-07T00:55:00Z,2800000,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT04M28.00S,2022-03-07T00:55:21.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629630,84.83902759526939,41.42156862745098,1610612763,40,54,2022-03-07T00:55:29Z,2810000,-43.0,90.0,1,right,MISS J. Morant 9' driving floating Shot,[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,9.97,Missed,,,,,,,,,,,,,,,,,,,
284,PT04M27.00S,2022-03-07T00:55:22.6Z,2,REGULAR,rebound,defensive,[],1630256,,,1610612745,40,54,2022-03-07T00:55:29Z,2820000,,,0,,J. Tate REBOUND (Off:0 Def:1),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,283.0,1.0,1.0,0.0,,,,,,,,,,,,,,
285,PT04M15.00S,2022-03-07T00:55:35.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,12.434296977660972,46.568627450980394,1610612745,42,54,2022-03-07T00:55:42Z,2830000,17.0,64.0,1,left,C. Wood 6' driving finger roll Layup (15 PTS),[1626174],1610612745.0,HOU,driving finger roll,,,Wood,C. Wood,,,,,6.67,Made,15.0,,,,,,,,,,,,,,,,,,
286,PT04M02.00S,2022-03-07T00:55:47.3Z,2,REGULAR,3pt,Jump Shot,[],203937,91.93495400788436,3.1862745098039214,1610612763,42,54,2022-03-07T00:55:55Z,2840000,-234.0,23.0,1,right,MISS K. Anderson 3PT,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,23.53,Missed,,,,,,,,,,,,,,,,,,,
287,PT04M01.00S,2022-03-07T00:55:48.3Z,2,REGULAR,rebound,defensive,[],1626174,,,1610612745,42,54,2022-03-07T00:55:55Z,2850000,,,0,,C. Wood REBOUND (Off:0 Def:3),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,286.0,3.0,3.0,0.0,,,,,,,,,,,,,,
288,PT03M53.00S,2022-03-07T00:55:56.5Z,2,REGULAR,3pt,Jump Shot,[],1626174,31.882391590013142,30.392156862745097,1610612745,45,54,2022-03-07T00:56:02Z,2860000,98.0,247.0,1,left,C. Wood 26' 3PT step back (18 PTS),[1626174],1610612745.0,HOU,step back,,,Wood,C. Wood,,,,,26.59,Made,18.0,,,,,,,,,,,,,,,,,,
289,PT03M52.00S,2022-03-07T00:56:04.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,45,54,2022-03-07T00:56:04Z,2870000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT03M52.00S,2022-03-07T00:56:11.9Z,2,REGULAR,substitution,out,[],1630528,,,1610612763,45,54,2022-03-07T00:58:39Z,2880000,,,0,,SUB out: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT03M52.00S,2022-03-07T00:56:11.9Z,2,REGULAR,substitution,in,[],201569,,,1610612763,45,54,2022-03-07T00:58:39Z,2890000,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT03M35.00S,2022-03-07T00:59:15.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,85.23324572930355,37.254901960784316,1610612763,45,54,2022-03-07T00:59:24Z,2900000,-64.0,86.0,1,right,MISS J. Morant 10' driving floating Shot,[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,10.73,Missed,,,,,,,,,,,,,,,,,,,
293,PT03M34.00S,2022-03-07T00:59:16.1Z,2,REGULAR,rebound,defensive,[],1626174,,,1610612745,45,54,2022-03-07T00:59:24Z,2910000,,,0,,C. Wood REBOUND (Off:0 Def:4),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,292.0,4.0,4.0,0.0,,,,,,,,,,,,,,
294,PT03M25.00S,2022-03-07T00:59:26.5Z,2,REGULAR,turnover,traveling,[],1629645,,,1610612745,45,54,2022-03-07T00:59:33Z,2920000,,,0,,K. Porter Jr. traveling TURNOVER (2 TO),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,203592.0,,,,,,,,,,2.0,,,
295,PT03M10.00S,2022-03-07T00:59:53.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203500,93.64323258869908,50.0,1610612763,45,56,2022-03-07T00:59:57Z,2930000,0.0,7.0,1,right,S. Adams Layup (13 PTS) (J. Morant 4 AST),"[203500, 1629630]",1610612763.0,MEM,,,,Adams,S. Adams,,,,,0.73,Made,13.0,,,,,,,,,,J. Morant,1629630.0,4.0,,,,,,
297,PT02M53.00S,2022-03-07T01:00:11.7Z,2,REGULAR,turnover,bad pass,[],201569,,,1610612745,45,56,2022-03-07T01:00:15Z,2950000,,,0,,E. Gordon bad pass TURNOVER (2 TO),"[201569, 203937]",1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,2.0,Anderson,203937.0,
298,PT02M53.00S,2022-03-07T01:00:11.7Z,2,REGULAR,steal,,[],203937,,,1610612763,45,56,2022-03-07T01:00:13Z,2960000,,,0,,K. Anderson STEAL (2 STL),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT02M47.00S,2022-03-07T01:00:17.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203937,89.30683311432325,38.970588235294116,1610612763,45,56,2022-03-07T01:00:54Z,2970000,-55.0,48.0,1,right,MISS K. Anderson 7' running Layup,[203937],1610612763.0,MEM,running,,,Anderson,K. Anderson,,,,,7.31,Missed,,,,,,,,,,,,,,,,,,,
300,PT02M46.00S,2022-03-07T01:00:18.7Z,2,REGULAR,rebound,offensive,[],203937,,,1610612763,45,56,2022-03-07T01:00:28Z,2980000,,,0,,K. Anderson REBOUND (Off:1 Def:1),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,299.0,2.0,1.0,1.0,,,,,,,,,,,,,,
301,PT02M42.00S,2022-03-07T01:00:22.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203937,91.5407358738502,44.11764705882353,1610612763,45,56,2022-03-07T01:00:36Z,2990000,-29.0,27.0,1,right,MISS K. Anderson putback Layup,[203937],1610612763.0,MEM,putback,,,Anderson,K. Anderson,,,,,3.99,Missed,,,,,,,,,,,,,,,,,,,
302,PT02M41.00S,2022-03-07T01:00:23.5Z,2,REGULAR,rebound,defensive,[],1626174,,,1610612745,45,56,2022-03-07T01:00:36Z,3000000,,,0,,C. Wood REBOUND (Off:0 Def:5),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,301.0,5.0,5.0,0.0,,,,,,,,,,,,,,
303,PT02M36.00S,2022-03-07T01:00:27.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630224,5.075558475689881,48.03921568627451,1610612745,47,56,2022-03-07T01:01:24Z,3010000,10.0,-5.0,1,left,J. Green driving Layup (7 PTS),[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,1.09,Made,7.0,,,,,,,,,,,,,,,,,,
304,PT02M13.00S,2022-03-07T01:00:52.3Z,2,REGULAR,foul,offensive,[],1629001,,,1610612763,47,56,2022-03-07T01:01:17Z,3020000,,,0,,D. Melton offensive FOUL (1 PF),"[1629001, 1629645]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,1626301.0,1.0,0.0,Porter Jr.,1629645.0,,,,,,,,,
306,PT02M13.00S,2022-03-07T01:00:52.3Z,2,REGULAR,turnover,offensive foul,[],1629001,,,1610612763,47,56,2022-03-07T01:00:52Z,3040000,,,0,,D. Melton offensive foul TURNOVER (1 TO),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,1626301.0,,,,,,,,,,1.0,,,
307,PT02M13.00S,2022-03-07T01:01:11.0Z,2,REGULAR,substitution,out,[],1629001,,,1610612745,47,56,2022-03-07T01:01:15Z,3050000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT02M13.00S,2022-03-07T01:01:11.0Z,2,REGULAR,substitution,in,[],1630217,,,1610612745,47,56,2022-03-07T01:01:15Z,3060000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT02M01.00S,2022-03-07T01:01:26.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626174,27.151773981603156,83.08823529411765,1610612745,47,56,2022-03-07T01:01:34Z,3070000,-165.0,203.0,1,left,MISS C. Wood 26' 3PT,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,26.16,Missed,,,,,,,,,,,,,,,,,,,
310,PT02M00.00S,2022-03-07T01:01:27.5Z,2,REGULAR,rebound,defensive,[],203500,,,1610612763,47,56,2022-03-07T01:01:34Z,3080000,,,0,,S. Adams REBOUND (Off:3 Def:3),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,309.0,6.0,3.0,3.0,,,,,,,,,,,,,,
311,PT01M57.00S,2022-03-07T01:01:32.8Z,2,REGULAR,turnover,traveling,[],1629630,,,1610612763,47,56,2022-03-07T01:01:40Z,3090000,,,0,,J. Morant traveling TURNOVER (3 TO),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,1626301.0,,,,,,,,,,3.0,,,
312,PT01M57.00S,2022-03-07T01:01:47.8Z,2,REGULAR,substitution,out,[],203937,,,1610612745,47,56,2022-03-07T01:01:51Z,3100000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT01M57.00S,2022-03-07T01:01:47.8Z,2,REGULAR,substitution,in,[],1629634,,,1610612745,47,56,2022-03-07T01:01:51Z,3110000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT01M48.00S,2022-03-07T01:01:58.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630224,21.895532194480946,8.088235294117647,1610612745,47,56,2022-03-07T01:02:07Z,3120000,210.0,153.0,1,left,MISS J. Green 25' step back 3PT,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,25.97,Missed,,,,,,,,,,,,,,,,,,,
315,PT01M47.00S,2022-03-07T01:01:59.7Z,2,REGULAR,rebound,defensive,[],203500,,,1610612763,47,56,2022-03-07T01:02:07Z,3130000,,,0,,S. Adams REBOUND (Off:3 Def:4),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,314.0,7.0,4.0,3.0,,,,,,,,,,,,,,
316,PT01M32.00S,2022-03-07T01:02:15.9Z,2,REGULAR,turnover,lost ball,[],1630533,,,1610612763,47,56,2022-03-07T01:02:23Z,3140000,,,0,,Z. Williams lost ball TURNOVER (1 TO),"[1630533, 1630256]",1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,1.0,Tate,1630256.0,
317,PT01M32.00S,2022-03-07T01:02:15.9Z,2,REGULAR,steal,,[],1630256,,,1610612745,47,56,2022-03-07T01:02:17Z,3150000,,,0,,J. Tate STEAL (1 STL),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT01M32.00S,2022-03-07T01:03:15.5Z,2,REGULAR,foul,personal,[],1630533,,,1610612745,47,56,2022-03-07T01:04:02Z,3180000,,,0,,Z. Williams take personal FOUL (1 PF),"[1630533, 1630256]",1610612763.0,MEM,take,,,Williams,Z. Williams,,,,,,,,,,,,1626301.0,1.0,0.0,Tate,1630256.0,,,,,,,,,
322,PT01M32.00S,2022-03-07T01:03:29.3Z,2,REGULAR,instantreplay,request,[],0,,,1610612745,47,56,2022-03-07T01:03:44Z,3200000,,,0,,,[],,,support,,,,,,,,,,,,,,,,1830.0,,,,,,,,,,,,,Common Foul Upheld
323,PT01M23.00S,2022-03-07T01:04:03.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1626174,5.338370565045992,49.26470588235294,1610612745,49,56,2022-03-07T01:04:17Z,3210000,4.0,-2.0,1,left,C. Wood alley-oop DUNK (20 PTS) (J. Tate 1 AST),"[1626174, 1630256]",1610612745.0,HOU,alley-oop,,,Wood,C. Wood,,,,,0.44,Made,20.0,,,,,,,,,,J. Tate,1630256.0,1.0,,,,,,
325,PT01M06.00S,2022-03-07T01:04:21.1Z,2,REGULAR,foul,personal,['2freethrow'],1630256,,,1610612763,49,56,2022-03-07T01:04:43Z,3230000,,,0,,J. Tate shooting personal FOUL (2 PF) (Clarke 2 FT),"[1630256, 1629634]",1610612745.0,HOU,shooting,,,Tate,J. Tate,,,,,,,,,,,,203592.0,2.0,0.0,Clarke,1629634.0,,,,,,,,,
327,PT01M06.00S,2022-03-07T01:04:45.9Z,2,REGULAR,freethrow,1 of 2,[],1629634,,,1610612763,49,57,2022-03-07T01:04:45Z,3250000,,,0,,B. Clarke Free Throw 1 of 2 (3 PTS),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
328,PT01M06.00S,2022-03-07T01:05:03.0Z,2,REGULAR,freethrow,2 of 2,[],1629634,,,1610612763,49,58,2022-03-07T01:05:03Z,3260000,,,0,,B. Clarke Free Throw 2 of 2 (4 PTS),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
329,PT00M57.60S,2022-03-07T01:05:13.8Z,2,REGULAR,3pt,Jump Shot,[],1629645,24.26084099868594,11.27450980392157,1610612745,49,58,2022-03-07T01:05:41Z,3270000,194.0,176.0,1,left,MISS K. Porter Jr. 26' step back 3PT,[1629645],1610612745.0,HOU,step back,,,Porter Jr.,K. Porter Jr.,,,,,26.14,Missed,,,,,,,,,,,,,,,,,,,
330,PT00M54.30S,2022-03-07T01:05:17.1Z,2,REGULAR,rebound,defensive,[],1629634,,,1610612763,49,58,2022-03-07T01:05:22Z,3280000,,,0,,B. Clarke REBOUND (Off:0 Def:3),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,329.0,3.0,3.0,0.0,,,,,,,,,,,,,,
331,PT00M46.50S,2022-03-07T01:05:26.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203500,92.9862023653088,51.470588235294116,1610612763,49,60,2022-03-07T01:05:31Z,3290000,7.0,13.0,1,right,S. Adams alley-oop DUNK (15 PTS) (B. Clarke 1 AST),"[203500, 1629634]",1610612763.0,MEM,alley-oop,,,Adams,S. Adams,,,,,1.53,Made,15.0,,,,,,,,,,B. Clarke,1629634.0,1.0,,,,,,
333,PT00M27.20S,2022-03-07T01:06:38.1Z,2,REGULAR,jumpball,recovered,[],1629630,,,1610612745,49,60,2022-03-07T01:06:38Z,3310000,,,0,,Jump Ball Z. Williams vs. K. Porter Jr.: Tip to J. Morant,"[1629630, 1630533, 1629645]",1610612763.0,MEM,heldball,J. Morant,1629630.0,Morant,J. Morant,Williams,1630533.0,Porter Jr.,1629645.0,,,,,,,,,,,,,,,,,,,,,
336,PT00M27.20S,2022-03-07T01:06:38.1Z,2,REGULAR,turnover,lost ball,[],1629645,,,1610612745,49,60,2022-03-07T01:06:38Z,3340000,,,0,,K. Porter Jr. lost ball TURNOVER (3 TO),"[1629645, 1630533]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,3.0,Williams,1630533.0,
337,PT00M27.20S,2022-03-07T01:06:38.1Z,2,REGULAR,steal,,[],1630533,,,1610612763,49,60,2022-03-07T01:06:38Z,3350000,,,0,,Z. Williams STEAL (1 STL),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT00M25.10S,2022-03-07T01:06:40.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629630,92.9862023653088,48.28431372549019,1610612763,49,62,2022-03-07T01:07:17Z,3360000,-9.0,13.0,1,right,J. Morant running Layup (10 PTS),[1629630],1610612763.0,MEM,running,,,Morant,J. Morant,,,,,1.59,Made,10.0,,,,,,,,,,,,,,,,,,
339,PT00M04.10S,2022-03-07T01:07:04.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,7.178055190538765,51.9607843137255,1610612745,51,62,2022-03-07T01:07:43Z,3370000,-10.0,15.0,1,left,J. Green driving reverse Layup (9 PTS),[1630224],1610612745.0,HOU,driving reverse,,,Green,J. Green,,,,,1.79,Made,9.0,,,,,,,,,,,,,,,,,,
340,PT00M04.10S,2022-03-07T01:07:07.6Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630217,,,1610612745,51,62,2022-03-07T01:07:27Z,3380000,,,0,,D. Bane shooting personal FOUL (2 PF) (Green 1 FT),"[1630217, 1630224]",1610612763.0,MEM,shooting,,,Bane,D. Bane,,,,,,,,,,,,203592.0,2.0,0.0,Green,1630224.0,,,,,,,,,
342,PT00M04.10S,2022-03-07T01:07:23.1Z,2,REGULAR,substitution,out,[],1629634,,,1610612745,51,62,2022-03-07T01:07:43Z,3400000,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT00M04.10S,2022-03-07T01:07:23.1Z,2,REGULAR,substitution,in,[],1629001,,,1610612745,51,62,2022-03-07T01:07:43Z,3410000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT00M04.10S,2022-03-07T01:07:39.9Z,2,REGULAR,freethrow,1 of 1,[],1630224,,,1610612745,52,62,2022-03-07T01:07:39Z,3420000,,,0,,J. Green Free Throw 1 of 1 (10 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
345,PT00M00.60S,2022-03-07T01:07:49.6Z,2,REGULAR,3pt,Jump Shot,[],1629630,39.37253613666228,43.627450980392155,1610612763,52,62,2022-03-07T01:08:31Z,3430000,-32.0,517.0,1,right,MISS J. Morant 51' pullup 3PT,[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,51.84,Missed,,,,,,,,,,,,,,,,,,,
346,PT00M00.60S,2022-03-07T01:07:49.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,52,62,2022-03-07T01:08:23Z,3440000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,345.0,,,,,,,,,,,,,,,,,
347,PT00M00.00S,2022-03-07T01:08:05.1Z,2,REGULAR,period,end,[],0,,,1610612763,52,62,2022-03-07T01:08:05Z,3450000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2022-03-07T01:21:59.2Z,3,REGULAR,substitution,out,['startperiod'],1629001,,,1610612763,52,62,2022-03-07T01:23:17Z,3460000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2022-03-07T01:21:59.2Z,3,REGULAR,substitution,in,['startperiod'],1628991,,,1610612763,52,62,2022-03-07T01:23:17Z,3470000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2022-03-07T01:23:24.1Z,3,REGULAR,period,start,[],0,,,1610612745,52,62,2022-03-07T01:23:24Z,3490000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2022-03-07T01:23:26.4Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612745,52,62,2022-03-07T01:23:45Z,3500000,,,0,,TEAM delay-of-game VIOLATION,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,1830.0,,,,,,,,,,,,,
353,PT12M00.00S,2022-03-07T01:23:31.2Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612745,52,62,2022-03-07T01:23:55Z,3510000,,,0,,TEAM delay-of-game VIOLATION,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,1830.0,,,,,,,,,,,,,
354,PT11M44.00S,2022-03-07T01:23:39.9Z,3,REGULAR,2pt,Jump Shot,[],1630224,89.04402102496715,75.98039215686273,1610612745,52,62,2022-03-07T01:25:56Z,3520000,130.0,50.0,1,right,MISS J. Green 13' pullup Shot,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,13.94,Missed,,,,,,,,,,,,,,,,,,,
355,PT11M43.00S,2022-03-07T01:23:40.9Z,3,REGULAR,rebound,offensive,[],1630224,,,1610612745,52,62,2022-03-07T01:24:02Z,3530000,,,0,,J. Green REBOUND (Off:2 Def:2),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,354.0,4.0,2.0,2.0,,,,,,,,,,,,,,
356,PT11M43.00S,2022-03-07T01:23:45.6Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630224,94.40999984741211,50.0,1610612745,54,62,2022-03-07T01:24:09Z,3540000,0.0,0.0,1,right,J. Green tip Layup (12 PTS),[1630224],1610612745.0,HOU,tip,,,Green,J. Green,,,,,0.0,Made,12.0,,,,,,,,,,,,,,,,,,
