actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
180,PT10M31.00S,2022-03-03T01:40:33.9Z,2,REGULAR,rebound,defensive,[],1630528,,,1610612745,25,27,2022-03-03T01:40:34Z,1780000,,,0,,J. Christopher REBOUND (Off:0 Def:3),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,179.0,3.0,3.0,0.0,,,,,,,,
181,PT10M19.00S,2022-03-03T01:40:45.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630231,6.652431011826544,54.166666666666664,1610612745,27,27,2022-03-03T01:40:51Z,1790000,-21.0,10.0,1,left,K. Martin Jr. cutting Layup (7 PTS) (J. Christopher 1 AST),"[1630231, 1630528]",1610612745.0,HOU,cutting,,,Martin Jr.,K. Martin Jr.,,,,,,,,2.31,Made,7.0,J. Christopher,1630528.0,1.0,,,,,,,,,,,,
183,PT10M01.00S,2022-03-03T01:41:03.8Z,2,REGULAR,3pt,Jump Shot,[],203903,67.7562417871222,50.49019607843137,1610612762,27,30,2022-03-03T01:41:09Z,1810000,2.0,251.0,1,right,J. Clarkson 25' 3PT  (5 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,25.06,Made,5.0,,,,,,,,,,,,,,,
184,PT09M52.00S,2022-03-03T01:41:14.5Z,2,REGULAR,turnover,out-of-bounds,[],1630256,,,1610612745,27,30,2022-03-03T01:41:22Z,1820000,,,0,,J. Tate bad pass out-of-bounds TURNOVER (1 TO),[1630256],1610612745.0,HOU,bad pass,,,Tate,J. Tate,,,,,1.0,,,,,,,,,,,,,1204.0,,,,,,,
185,PT09M40.00S,2022-03-03T01:41:47.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201144,68.41327201051249,62.5,1610612762,27,30,2022-03-03T01:41:58Z,1830000,62.0,244.0,1,right,MISS M. Conley 25' step back 3PT,[201144],1610612762.0,UTA,step back,,,Conley,M. Conley,,,,,,,,25.23,Missed,,,,,,,,,,,,,,,,
186,PT09M39.00S,2022-03-03T01:41:48.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612745,27,30,2022-03-03T01:41:58Z,1840000,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,185.0,,,,,,,,,,,
187,PT09M39.00S,2022-03-03T01:41:53.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,27,30,2022-03-03T01:41:53Z,1850000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT09M39.00S,2022-03-03T01:41:53.8Z,2,REGULAR,substitution,out,[],201144,,,1610612745,27,30,2022-03-03T01:41:57Z,1860000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT09M39.00S,2022-03-03T01:41:53.8Z,2,REGULAR,substitution,in,[],1630235,,,1610612745,27,30,2022-03-03T01:41:57Z,1870000,,,0,,SUB in: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT09M26.00S,2022-03-03T01:42:17.2Z,2,REGULAR,3pt,Jump Shot,[],1630256,9.411957950065702,96.81372549019608,1610612745,30,30,2022-03-03T01:42:21Z,1880000,-234.0,36.0,1,left,J. Tate 3PT  (9 PTS) (J. Green 2 AST),"[1630256, 1630224]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,23.69,Made,9.0,J. Green,1630224.0,2.0,,,,,,,,,,,,
192,PT09M15.00S,2022-03-03T01:42:31.9Z,2,REGULAR,foul,personal,[],1630578,,,1610612762,30,30,2022-03-03T01:42:45Z,1900000,,,0,,A. Sengun personal FOUL (2 PF),"[1630578, 203903]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,202027.0,2.0,0.0,Clarkson,203903.0,,,
194,PT09M00.00S,2022-03-03T01:43:01.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627863,92.32917214191852,53.67647058823529,1610612762,30,32,2022-03-03T01:43:07Z,1920000,18.0,20.0,1,right,D. House Jr. driving Layup (2 PTS) (J. Clarkson 1 AST),"[1627863, 203903]",1610612762.0,UTA,driving,,,House Jr.,D. House Jr.,,,,,,,,2.69,Made,2.0,J. Clarkson,203903.0,1.0,,,,,,,,,,,,
196,PT08M47.00S,2022-03-03T01:43:15.8Z,2,REGULAR,3pt,Jump Shot,[],1630256,16.376478318002626,4.6568627450980395,1610612745,30,32,2022-03-03T01:43:22Z,1940000,227.0,101.0,1,left,MISS J. Tate 24' 3PT,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,24.83,Missed,,,,,,,,,,,,,,,,
197,PT08M45.00S,2022-03-03T01:43:17.8Z,2,REGULAR,rebound,defensive,[],1627863,,,1610612762,30,32,2022-03-03T01:43:22Z,1950000,,,0,,D. House Jr. REBOUND (Off:0 Def:2),[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,196.0,2.0,2.0,0.0,,,,,,,,
198,PT08M40.00S,2022-03-03T01:43:22.5Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fastbreak']",200752,91.27792378449409,44.85294117647059,1610612762,30,34,2022-03-03T01:43:33Z,1960000,-26.0,29.0,1,right,R. Gay turnaround Hook (2 PTS) (D. House Jr. 1 AST),"[200752, 1627863]",1610612762.0,UTA,turnaround,,,Gay,R. Gay,,,,,,,,3.91,Made,2.0,D. House Jr.,1627863.0,1.0,,,,,,,,,,,,
200,PT08M27.00S,2022-03-03T01:43:34.9Z,2,REGULAR,3pt,Jump Shot,[],1630224,24.917871222076215,85.5392156862745,1610612745,33,34,2022-03-03T01:43:40Z,1980000,-178.0,182.0,1,left,J. Green 25' 3PT  (3 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,25.41,Made,3.0,,,,,,,,,,,,,,,
201,PT08M08.00S,2022-03-03T01:43:53.5Z,2,REGULAR,3pt,Jump Shot,[],200752,74.85216819973719,12.009803921568627,1610612762,33,34,2022-03-03T01:44:01Z,1990000,-190.0,184.0,1,right,MISS R. Gay 26' 3PT,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,26.44,Missed,,,,,,,,,,,,,,,,
202,PT08M08.00S,2022-03-03T01:43:53.5Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,33,34,2022-03-03T01:44:01Z,2000000,,,0,,A. Sengun REBOUND (Off:1 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,201.0,3.0,2.0,1.0,,,,,,,,
203,PT08M01.00S,2022-03-03T01:44:01.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630224,6.915243101182654,50.73529411764706,1610612745,35,34,2022-03-03T01:44:19Z,2010000,-4.0,13.0,1,left,J. Green driving DUNK (5 PTS),[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,,,,1.3,Made,5.0,,,,,,,,,,,,,,,
204,PT08M00.00S,2022-03-03T01:44:10.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,35,34,2022-03-03T01:44:10Z,2020000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M00.00S,2022-03-03T01:46:31.0Z,2,REGULAR,substitution,out,[],200752,,,1610612762,35,34,2022-03-03T01:46:45Z,2030000,,,0,,SUB out: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M00.00S,2022-03-03T01:46:31.0Z,2,REGULAR,substitution,out,[],1627863,,,1610612762,35,34,2022-03-03T01:46:45Z,2040000,,,0,,SUB out: D. House Jr.,[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M00.00S,2022-03-03T01:46:31.0Z,2,REGULAR,substitution,out,[],203497,,,1610612762,35,34,2022-03-03T01:46:45Z,2050000,,,0,,SUB out: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M00.00S,2022-03-03T01:46:31.0Z,2,REGULAR,substitution,out,[],1630235,,,1610612762,35,34,2022-03-03T01:46:45Z,2060000,,,0,,SUB out: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M00.00S,2022-03-03T01:46:31.0Z,2,REGULAR,substitution,in,[],202355,,,1610612762,35,34,2022-03-03T01:46:45Z,2070000,,,0,,SUB in: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M00.00S,2022-03-03T01:46:31.0Z,2,REGULAR,substitution,in,[],1626220,,,1610612762,35,34,2022-03-03T01:46:45Z,2080000,,,0,,SUB in: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M00.00S,2022-03-03T01:46:31.0Z,2,REGULAR,substitution,in,[],1628378,,,1610612762,35,34,2022-03-03T01:46:45Z,2090000,,,0,,SUB in: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M00.00S,2022-03-03T01:46:31.0Z,2,REGULAR,substitution,in,[],202711,,,1610612762,35,34,2022-03-03T01:46:45Z,2100000,,,0,,SUB in: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M49.00S,2022-03-03T01:47:12.4Z,2,REGULAR,3pt,Jump Shot,[],202711,71.96123521681997,22.30392156862745,1610612762,35,37,2022-03-03T01:47:17Z,2110000,-138.0,211.0,1,right,B. Bogdanovic 25' 3PT  (5 PTS) (D. Mitchell 1 AST),"[202711, 1628378]",1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,25.25,Made,5.0,D. Mitchell,1628378.0,1.0,,,,,,,,,,,,
215,PT07M28.00S,2022-03-03T01:47:32.8Z,2,REGULAR,3pt,Jump Shot,[],1630224,33.459264126149804,42.15686274509804,1610612745,35,37,2022-03-03T01:47:38Z,2130000,39.0,262.0,1,left,MISS J. Green 26' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,26.49,Missed,,,,,,,,,,,,,,,,
216,PT07M28.00S,2022-03-03T01:47:32.8Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612762,35,37,2022-03-03T01:47:38Z,2140000,,,0,,R. O'Neale REBOUND (Off:0 Def:6),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,215.0,6.0,6.0,0.0,,,,,,,,
217,PT07M22.00S,2022-03-03T01:47:43.7Z,2,REGULAR,foul,personal,['2freethrow'],1630224,,,1610612762,35,37,2022-03-03T01:47:51Z,2150000,,,0,,J. Green shooting personal FOUL (1 PF) (Mitchell 2 FT),"[1630224, 1628378]",1610612745.0,HOU,shooting,,,Green,J. Green,,,,,,,,,,,,,,,,,,1628171.0,1.0,0.0,Mitchell,1628378.0,,,
219,PT07M22.00S,2022-03-03T01:48:12.8Z,2,REGULAR,freethrow,1 of 2,[],1628378,,,1610612762,35,38,2022-03-03T01:48:12Z,2170000,,,0,,D. Mitchell Free Throw 1 of 2 (14 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,Made,14.0,,,,,,,,,,,,,,,
220,PT07M22.00S,2022-03-03T01:48:34.9Z,2,REGULAR,freethrow,2 of 2,[],1628378,,,1610612762,35,39,2022-03-03T01:48:34Z,2180000,,,0,,D. Mitchell Free Throw 2 of 2 (15 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,Made,15.0,,,,,,,,,,,,,,,
221,PT07M09.00S,2022-03-03T01:48:50.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,5.995400788436268,54.90196078431373,1610612745,35,39,2022-03-03T01:48:56Z,2190000,-25.0,4.0,1,left,MISS A. Sengun cutting Layup,[1630578],1610612745.0,HOU,cutting,,,Sengun,A. Sengun,,,,,,,,2.48,Missed,,,,,,,,,,,,,,,,
222,PT07M09.00S,2022-03-03T01:48:50.1Z,2,REGULAR,rebound,defensive,[],202711,,,1610612762,35,39,2022-03-03T01:48:56Z,2200000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:2),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,221.0,2.0,2.0,0.0,,,,,,,,
223,PT07M01.00S,2022-03-03T01:48:58.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202711,92.85479632063075,54.166666666666664,1610612762,35,41,2022-03-03T01:49:04Z,2210000,21.0,15.0,1,right,B. Bogdanovic driving Layup (7 PTS) (D. Mitchell 2 AST),"[202711, 1628378]",1610612762.0,UTA,driving,,,Bogdanovic,B. Bogdanovic,,,,,,,,2.55,Made,7.0,D. Mitchell,1628378.0,2.0,,,,,,,,,,,,
225,PT06M42.00S,2022-03-03T01:49:16.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630528,6.915243101182654,45.83333333333333,1610612745,35,41,2022-03-03T01:49:21Z,2230000,21.0,13.0,1,left,MISS J. Christopher driving Layup,[1630528],1610612745.0,HOU,driving,,,Christopher,J. Christopher,,,,,,,,2.43,Missed,,,,,,,,,,,,,,,,
226,PT06M42.00S,2022-03-03T01:49:16.3Z,2,REGULAR,rebound,defensive,[],203903,,,1610612762,35,41,2022-03-03T01:49:21Z,2240000,,,0,,J. Clarkson REBOUND (Off:0 Def:1),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,225.0,1.0,1.0,0.0,,,,,,,,
227,PT06M42.00S,2022-03-03T01:49:21.9Z,2,REGULAR,foul,personal,[],1630256,,,1610612762,35,41,2022-03-03T01:49:40Z,2250000,,,0,,J. Tate take personal FOUL (2 PF),"[1630256, 203903]",1610612745.0,HOU,take,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,1628171.0,2.0,0.0,Clarkson,203903.0,,,
229,PT06M42.00S,2022-03-03T01:49:32.7Z,2,REGULAR,substitution,out,[],1630528,,,1610612762,35,41,2022-03-03T01:49:37Z,2270000,,,0,,SUB out: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M42.00S,2022-03-03T01:49:32.7Z,2,REGULAR,substitution,in,[],1629645,,,1610612762,35,41,2022-03-03T01:49:37Z,2280000,,,0,,SUB in: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M29.00S,2022-03-03T01:49:57.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],202355,93.11760840998686,51.470588235294116,1610612762,35,43,2022-03-03T01:50:02Z,2290000,7.0,12.0,1,right,H. Whiteside cutting DUNK (2 PTS) (D. Mitchell 3 AST),"[202355, 1628378]",1610612762.0,UTA,cutting,,,Whiteside,H. Whiteside,,,,,,,,1.43,Made,2.0,D. Mitchell,1628378.0,3.0,,,,,,,,,,,,
233,PT06M14.00S,2022-03-03T01:50:11.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630231,13.748357424441524,51.225490196078425,1610612745,35,43,2022-03-03T01:50:19Z,2310000,-6.0,77.0,1,left,MISS K. Martin Jr. 7' driving Hook,[1630231],1610612745.0,HOU,driving,,,Martin Jr.,K. Martin Jr.,,,,,,,,7.69,Missed,,,,,,,,,,,,,,,,
234,PT06M13.00S,2022-03-03T01:50:12.5Z,2,REGULAR,rebound,defensive,[],202355,,,1610612762,35,43,2022-03-03T01:50:19Z,2320000,,,0,,H. Whiteside REBOUND (Off:0 Def:2),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,233.0,2.0,2.0,0.0,,,,,,,,
235,PT06M03.00S,2022-03-03T01:50:26.3Z,2,REGULAR,foul,personal,[],1630578,,,1610612762,35,43,2022-03-03T01:50:39Z,2330000,,,0,,A. Sengun personal FOUL (3 PF),"[1630578, 1628378]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,1204.0,3.0,0.0,Mitchell,1628378.0,,,
237,PT06M03.00S,2022-03-03T01:50:36.6Z,2,REGULAR,substitution,out,[],1630224,,,1610612762,35,43,2022-03-03T01:50:46Z,2350000,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M03.00S,2022-03-03T01:50:36.6Z,2,REGULAR,substitution,in,[],1629726,,,1610612762,35,43,2022-03-03T01:50:46Z,2370000,,,0,,SUB in: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M03.00S,2022-03-03T01:50:36.6Z,2,REGULAR,substitution,in,[],1626174,,,1610612762,35,43,2022-03-03T01:50:46Z,2380000,,,0,,SUB in: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M03.00S,2022-03-03T01:50:36.6Z,2,REGULAR,substitution,out,[],1630578,,,1610612762,35,43,2022-03-03T01:51:08Z,2390000,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT05M54.00S,2022-03-03T01:51:12.8Z,2,REGULAR,3pt,Jump Shot,[],1628378,66.3107752956636,66.91176470588235,1610612762,35,43,2022-03-03T01:51:16Z,2400000,85.0,264.0,1,right,MISS D. Mitchell 27' 3PT,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,27.74,Missed,,,,,,,,,,,,,,,,
243,PT05M51.00S,2022-03-03T01:51:15.8Z,2,REGULAR,rebound,offensive,[],203903,,,1610612762,35,43,2022-03-03T01:51:16Z,2410000,,,0,,J. Clarkson REBOUND (Off:1 Def:1),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,242.0,2.0,1.0,1.0,,,,,,,,
244,PT05M49.00S,2022-03-03T01:51:18.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626220,71.30420499342969,15.196078431372548,1610612762,35,46,2022-03-03T01:51:24Z,2420000,-174.0,217.0,1,right,R. O'Neale 27' 3PT  (3 PTS) (J. Clarkson 2 AST),"[1626220, 203903]",1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,27.83,Made,3.0,J. Clarkson,203903.0,2.0,,,,,,,,,,,,
246,PT05M48.00S,2022-03-03T01:51:32.2Z,2,REGULAR,foul,personal,[],202711,,,1610612745,35,46,2022-03-03T01:52:21Z,2440000,,,0,,B. Bogdanovic loose ball personal FOUL (1 PF),"[202711, 1629726]",1610612762.0,UTA,loose ball,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,202027.0,1.0,0.0,Mathews,1629726.0,,,
248,PT05M33.00S,2022-03-03T01:52:06.2Z,2,REGULAR,3pt,Jump Shot,[],1629726,35.69316688567674,46.81372549019608,1610612745,38,46,2022-03-03T01:52:10Z,2460000,16.0,283.0,1,left,G. Mathews 28' 3PT  (6 PTS) (J. Tate 1 AST),"[1629726, 1630256]",1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,28.34,Made,6.0,J. Tate,1630256.0,1.0,,,,,,,,,,,,
250,PT05M14.00S,2022-03-03T01:52:27.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,92.19776609724047,46.81372549019608,1610612762,38,48,2022-03-03T01:52:32Z,2480000,-16.0,21.0,1,right,D. Mitchell driving Layup (17 PTS),[1628378],1610612762.0,UTA,driving,,,Mitchell,D. Mitchell,,,,,,,,2.62,Made,17.0,,,,,,,,,,,,,,,
251,PT05M14.00S,2022-03-03T01:52:29.7Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629645,,,1610612762,38,48,2022-03-03T01:52:42Z,2490000,,,0,,K. Porter Jr. shooting personal FOUL (3 PF) (Mitchell 1 FT),"[1629645, 1628378]",1610612745.0,HOU,shooting,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,202027.0,3.0,0.0,Mitchell,1628378.0,,,
253,PT05M14.00S,2022-03-03T01:53:06.7Z,2,REGULAR,freethrow,1 of 1,[],1628378,,,1610612762,38,49,2022-03-03T01:53:06Z,2510000,,,0,,D. Mitchell Free Throw 1 of 1 (18 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,Made,18.0,,,,,,,,,,,,,,,
254,PT05M02.00S,2022-03-03T01:53:21.0Z,2,REGULAR,2pt,Jump Shot,[],1629645,7.046649145860711,24.754901960784316,1610612745,38,49,2022-03-03T01:53:28Z,2520000,126.0,14.0,1,left,MISS K. Porter Jr. 12' fadeaway Shot,[1629645],1610612745.0,HOU,fadeaway,,,Porter Jr.,K. Porter Jr.,,,,,,,,12.69,Missed,,,,,,,,,,,,,,,,
255,PT05M01.00S,2022-03-03T01:53:22.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612762,38,49,2022-03-03T01:53:28Z,2530000,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,254.0,,,,,,,,,,,
256,PT05M01.00S,2022-03-03T01:53:29.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,38,49,2022-03-03T01:53:29Z,2540000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT04M49.00S,2022-03-03T01:53:54.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,92.59198423127464,61.76470588235294,1610612762,38,51,2022-03-03T01:54:00Z,2550000,59.0,17.0,1,right,J. Clarkson 6' driving floating Jump Shot (7 PTS) (D. Mitchell 4 AST),"[203903, 1628378]",1610612762.0,UTA,driving floating,,,Clarkson,J. Clarkson,,,,,,,,6.12,Made,7.0,D. Mitchell,1628378.0,4.0,,,,,,,,,,,,
259,PT04M31.00S,2022-03-03T01:54:12.6Z,2,REGULAR,turnover,lost ball,[],1630256,,,1610612745,38,51,2022-03-03T01:54:19Z,2570000,,,0,,J. Tate lost ball TURNOVER (2 TO),"[1630256, 202355]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,2.0,Whiteside,202355.0,,,,,,,,,,,,,,,,,,
260,PT04M31.00S,2022-03-03T01:54:12.6Z,2,REGULAR,steal,,[],202355,,,1610612762,38,51,2022-03-03T01:54:15Z,2580000,,,0,,H. Whiteside STEAL (1 STL),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT04M24.00S,2022-03-03T01:54:20.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628378,92.59198423127464,53.67647058823529,1610612762,38,53,2022-03-03T01:54:58Z,2590000,18.0,17.0,1,right,D. Mitchell running Layup (20 PTS),[1628378],1610612762.0,UTA,running,,,Mitchell,D. Mitchell,,,,,,,,2.51,Made,20.0,,,,,,,,,,,,,,,
262,PT04M24.00S,2022-03-03T01:54:26.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,38,53,2022-03-03T01:54:26Z,2600000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT04M24.00S,2022-03-03T01:56:51.1Z,2,REGULAR,substitution,out,[],1630231,,,1610612745,38,53,2022-03-03T01:57:10Z,2610000,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT04M24.00S,2022-03-03T01:56:51.1Z,2,REGULAR,substitution,out,[],1630256,,,1610612745,38,53,2022-03-03T01:57:10Z,2620000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT04M24.00S,2022-03-03T01:56:51.1Z,2,REGULAR,substitution,in,[],1630224,,,1610612745,38,53,2022-03-03T01:57:10Z,2630000,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT04M24.00S,2022-03-03T01:56:51.1Z,2,REGULAR,substitution,in,[],1628021,,,1610612745,38,53,2022-03-03T01:57:10Z,2640000,,,0,,SUB in: D. Nwaba,[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT04M11.00S,2022-03-03T01:57:29.2Z,2,REGULAR,turnover,bad pass,[],1629645,,,1610612745,38,53,2022-03-03T01:57:34Z,2650000,,,0,,K. Porter Jr. bad pass TURNOVER (3 TO),"[1629645, 203903]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,3.0,Clarkson,203903.0,,,,,,,,,,,,,,,,,,
268,PT04M11.00S,2022-03-03T01:57:29.2Z,2,REGULAR,steal,,[],203903,,,1610612762,38,53,2022-03-03T01:57:31Z,2660000,,,0,,J. Clarkson STEAL (1 STL),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT04M08.00S,2022-03-03T01:57:32.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202711,92.72339027595268,51.225490196078425,1610612762,38,55,2022-03-03T01:57:41Z,2670000,6.0,16.0,1,right,B. Bogdanovic running Layup (9 PTS) (J. Clarkson 3 AST),"[202711, 203903]",1610612762.0,UTA,running,,,Bogdanovic,B. Bogdanovic,,,,,,,,1.7,Made,9.0,J. Clarkson,203903.0,3.0,,,,,,,,,,,,
271,PT03M57.00S,2022-03-03T01:57:44.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,6.783837056504599,52.94117647058824,1610612745,40,55,2022-03-03T01:57:50Z,2690000,-15.0,11.0,1,left,J. Green driving Layup (7 PTS) (K. Porter Jr. 2 AST),"[1630224, 1629645]",1610612745.0,HOU,driving,,,Green,J. Green,,,,,,,,1.85,Made,7.0,K. Porter Jr.,1629645.0,2.0,,,,,,,,,,,,
273,PT03M57.00S,2022-03-03T01:57:47.4Z,2,REGULAR,foul,personal,['1freethrow'],202355,,,1610612745,40,55,2022-03-03T01:57:58Z,2710000,,,0,,H. Whiteside shooting personal FOUL (2 PF) (Green 1 FT),"[202355, 1630224]",1610612762.0,UTA,shooting,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,202027.0,2.0,0.0,Green,1630224.0,,,
