actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
534,PT09M20.00S,2022-04-02T01:59:31.5Z,4,REGULAR,foul,personal,['2freethrow'],1628978,,,1610612745,96,94,2022-04-02T01:59:41Z,5250000,,,0,,D. DiVincenzo shooting personal FOUL (3 PF) (Green 2 FT),"[1628978, 1630224]",1610612758.0,SAC,shooting,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,1193.0,3.0,0.0,Green,1630224.0,,,,,
536,PT09M20.00S,2022-04-02T01:59:51.7Z,4,REGULAR,freethrow,1 of 2,[],1630224,,,1610612745,97,94,2022-04-02T01:59:51Z,5270000,,,0,,J. Green Free Throw 1 of 2 (24 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,Made,24.0,,,,,,,,,,,,,,,,,
537,PT09M20.00S,2022-04-02T02:00:02.7Z,4,REGULAR,freethrow,2 of 2,[],1630224,,,1610612745,98,94,2022-04-02T02:00:02Z,5280000,,,0,,J. Green Free Throw 2 of 2 (25 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,Made,25.0,,,,,,,,,,,,,,,,,
538,PT09M08.00S,2022-04-02T02:00:16.8Z,4,REGULAR,3pt,Jump Shot,[],1629002,66.83639947437582,48.77450980392157,1610612758,98,94,2022-04-02T02:00:23Z,5290000,-6.0,259.0,1,right,MISS C. Metu 25' 3PT,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,25.93,Missed,,,,,,,,,,,,,,,,,,
539,PT09M08.00S,2022-04-02T02:00:16.8Z,4,REGULAR,rebound,defensive,[],1630231,,,1610612745,98,94,2022-04-02T02:00:23Z,5300000,,,0,,K. Martin Jr. REBOUND (Off:1 Def:3),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,538.0,4.0,3.0,1.0,,,,,,,,,,,,,
540,PT08M44.00S,2022-04-02T02:00:41.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630528,5.863994743758213,49.754901960784316,1610612745,100,94,2022-04-02T02:00:46Z,5310000,1.0,3.0,1,left,J. Christopher driving DUNK (4 PTS) (J. Green 1 AST),"[1630528, 1630224]",1610612745.0,HOU,driving,,,Christopher,J. Christopher,,,,,0.29,Made,4.0,,,,,J. Green,1630224.0,1.0,,,,,,,,,,
542,PT08M37.00S,2022-04-02T02:00:52.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,100,94,2022-04-02T02:00:52Z,5330000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT08M37.00S,2022-04-02T02:03:00.6Z,4,REGULAR,substitution,out,[],1629002,,,1610612758,100,94,2022-04-02T02:03:26Z,5340000,,,0,,SUB out: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,
544,PT08M37.00S,2022-04-02T02:03:00.6Z,4,REGULAR,substitution,out,[],203087,,,1610612758,100,94,2022-04-02T02:03:26Z,5350000,,,0,,SUB out: J. Lamb,[203087],1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,
545,PT08M37.00S,2022-04-02T02:03:00.6Z,4,REGULAR,substitution,out,[],1628367,,,1610612758,100,94,2022-04-02T02:03:26Z,5360000,,,0,,SUB out: J. Jackson,[1628367],1610612758.0,SAC,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
546,PT08M37.00S,2022-04-02T02:03:00.6Z,4,REGULAR,substitution,in,[],1627745,,,1610612758,100,94,2022-04-02T02:03:26Z,5370000,,,0,,SUB in: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,
547,PT08M37.00S,2022-04-02T02:03:00.6Z,4,REGULAR,substitution,in,[],1630558,,,1610612758,100,94,2022-04-02T02:03:26Z,5380000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
548,PT08M37.00S,2022-04-02T02:03:00.6Z,4,REGULAR,substitution,in,[],1626168,,,1610612758,100,94,2022-04-02T02:03:26Z,5390000,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,
549,PT08M28.00S,2022-04-02T02:03:56.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1627745,93.51182654402102,48.03921568627451,1610612758,100,96,2022-04-02T02:04:01Z,5400000,-10.0,8.0,1,right,D. Jones cutting DUNK (15 PTS) (D. Mitchell 10 AST),"[1627745, 1630558]",1610612758.0,SAC,cutting,,,Jones,D. Jones,,,,,1.3,Made,15.0,,,,,D. Mitchell,1630558.0,10.0,,,,,,,,,,
551,PT08M13.00S,2022-04-02T02:04:16.1Z,4,REGULAR,foul,offensive,[],1628981,,,1610612745,100,96,2022-04-02T02:12:28Z,5420000,,,0,,B. Fernando offensive FOUL (2 PF),"[1628981, 1630558]",1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,204059.0,2.0,0.0,Mitchell,1630558.0,,,,,
553,PT08M13.00S,2022-04-02T02:04:16.1Z,4,REGULAR,turnover,offensive foul,[],1628981,,,1610612745,100,96,2022-04-02T02:07:36Z,5440000,,,0,,B. Fernando offensive foul TURNOVER (2 TO),[1628981],1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,204059.0,,,,,2.0,,,,
554,PT07M57.00S,2022-04-02T02:05:25.1Z,4,REGULAR,jumpball,recovered,[],1630227,,,1610612758,100,96,2022-04-02T02:05:25Z,5450000,,,0,,Jump Ball B. Fernando vs. D. Mitchell: Tip to D. Nix,"[1630227, 1628981, 1630558]",1610612745.0,HOU,heldball,D. Nix,1630227.0,Nix,D. Nix,Fernando,1628981.0,Mitchell,1630558.0,,,,,,,,,,,,,,,,,,,,
557,PT07M57.00S,2022-04-02T02:05:25.1Z,4,REGULAR,turnover,lost ball,[],1630558,,,1610612758,100,96,2022-04-02T02:05:25Z,5480000,,,0,,D. Mitchell lost ball TURNOVER (4 TO),"[1630558, 1628981]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,4.0,Fernando,1628981.0,,
558,PT07M57.00S,2022-04-02T02:05:25.1Z,4,REGULAR,steal,,[],1628981,,,1610612745,100,96,2022-04-02T02:05:25Z,5490000,,,0,,B. Fernando STEAL (1 STL),[1628981],1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,,,,,,,,,,
559,PT07M53.00S,2022-04-02T02:05:29.0Z,4,REGULAR,turnover,bad pass,[],1630227,,,1610612745,100,96,2022-04-02T02:05:34Z,5500000,,,0,,D. Nix bad pass TURNOVER (3 TO),"[1630227, 1628978]",1610612745.0,HOU,,,,Nix,D. Nix,,,,,,,,,,,,,,,,,,,,3.0,DiVincenzo,1628978.0,,
560,PT07M53.00S,2022-04-02T02:05:29.0Z,4,REGULAR,steal,,[],1628978,,,1610612758,100,96,2022-04-02T02:05:31Z,5510000,,,0,,D. DiVincenzo STEAL (3 STL),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,
561,PT07M40.00S,2022-04-02T02:05:42.1Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1630558,75.64060446780552,31.862745098039213,1610612758,100,98,2022-04-02T02:05:45Z,5520000,-91.0,176.0,1,right,D. Mitchell 19' pullup Jump Shot (7 PTS),[1630558],1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,19.84,Made,7.0,,,,,,,,,,,,,,,,,
562,PT07M23.00S,2022-04-02T02:05:59.0Z,4,REGULAR,3pt,Jump Shot,[],1630231,9.017739816031538,3.431372549019608,1610612745,100,98,2022-04-02T02:06:06Z,5530000,233.0,32.0,1,left,MISS K. Martin Jr. 3PT,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,23.5,Missed,,,,,,,,,,,,,,,,,,
563,PT07M23.00S,2022-04-02T02:05:59.0Z,4,REGULAR,rebound,offensive,[],1628981,,,1610612745,100,98,2022-04-02T02:06:06Z,5540000,,,0,,B. Fernando REBOUND (Off:2 Def:5),[1628981],1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,,,,562.0,7.0,5.0,2.0,,,,,,,,,,,,,
564,PT07M21.00S,2022-04-02T02:06:03.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628981,7.046649145860711,47.794117647058826,1610612745,102,98,2022-04-02T02:06:15Z,5550000,11.0,14.0,1,left,B. Fernando putback Layup (12 PTS),[1628981],1610612745.0,HOU,putback,,,Fernando,B. Fernando,,,,,1.76,Made,12.0,,,,,,,,,,,,,,,,,
565,PT07M21.00S,2022-04-02T02:06:05.8Z,4,REGULAR,foul,personal,['1freethrow'],1627745,,,1610612745,102,98,2022-04-02T02:06:12Z,5560000,,,0,,D. Jones shooting personal FOUL (3 PF) (Fernando 1 FT),"[1627745, 1628981]",1610612758.0,SAC,shooting,,,Jones,D. Jones,,,,,,,,,,,,,,,204059.0,3.0,0.0,Fernando,1628981.0,,,,,
567,PT07M21.00S,2022-04-02T02:06:16.2Z,4,REGULAR,substitution,out,[],1630227,,,1610612745,102,98,2022-04-02T02:06:39Z,5580000,,,0,,SUB out: D. Nix,[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,,,,,,,,,,,,,,,,,,,,
568,PT07M21.00S,2022-04-02T02:06:16.2Z,4,REGULAR,substitution,in,[],1629645,,,1610612745,102,98,2022-04-02T02:06:39Z,5590000,,,0,,SUB in: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
569,PT07M21.00S,2022-04-02T02:06:38.7Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1628981,,,1610612745,102,98,2022-04-02T02:06:43Z,5600000,,,0,,MISS B. Fernando Free Throw 1 of 1,[1628981],1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,,Missed,,,,,,,,,,,,,,,,,,
570,PT07M21.00S,2022-04-02T02:06:38.7Z,4,REGULAR,rebound,defensive,[],1627745,,,1610612758,102,98,2022-04-02T02:06:43Z,5610000,,,0,,D. Jones REBOUND (Off:2 Def:10),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,569.0,12.0,10.0,2.0,,,,,,,,,,,,,
571,PT07M08.00S,2022-04-02T02:06:54.2Z,4,REGULAR,foul,personal,[],1629645,,,1610612758,102,98,2022-04-02T02:07:39Z,5620000,,,0,,K. Porter Jr. personal FOUL (4 PF),"[1629645, 1627745]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,201245.0,4.0,0.0,Jones,1627745.0,,,,,
574,PT06M59.00S,2022-04-02T02:07:24.6Z,4,REGULAR,3pt,Jump Shot,[],1628978,88.51839684625493,95.09803921568627,1610612758,102,101,2022-04-02T02:07:43Z,5650000,225.0,55.0,1,right,D. DiVincenzo 3PT  (13 PTS) (H. Barnes 3 AST),"[1628978, 203084]",1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,23.22,Made,13.0,,,,,H. Barnes,203084.0,3.0,,,,,,,,,,
576,PT06M38.00S,2022-04-02T02:07:46.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630528,6.652431011826544,47.05882352941176,1610612745,102,101,2022-04-02T02:07:53Z,5670000,15.0,10.0,1,left,MISS J. Christopher driving DUNK - blocked,"[1630528, 1627745]",1610612745.0,HOU,driving,,,Christopher,J. Christopher,,,,,1.78,Missed,,,,,,,,,,,,,,,,,Jones,1627745.0
577,PT06M38.00S,2022-04-02T02:07:46.3Z,4,REGULAR,block,,[],1627745,,,1610612745,102,101,2022-04-02T02:07:48Z,5680000,,,0,,D. Jones BLOCK (4 BLK),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,
578,PT06M35.00S,2022-04-02T02:07:49.3Z,4,REGULAR,rebound,defensive,[],1627745,,,1610612758,102,101,2022-04-02T02:07:53Z,5690000,,,0,,D. Jones REBOUND (Off:2 Def:11),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,576.0,13.0,11.0,2.0,,,,,,,,,,,,,
579,PT06M22.00S,2022-04-02T02:08:01.6Z,4,REGULAR,2pt,Jump Shot,[],1627745,81.8166885676741,74.26470588235294,1610612758,102,101,2022-04-02T02:08:07Z,5700000,121.0,118.0,1,right,MISS D. Jones 16' Jump Shot,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,16.95,Missed,,,,,,,,,,,,,,,,,,
580,PT06M20.00S,2022-04-02T02:08:03.6Z,4,REGULAR,rebound,offensive,[],1627745,,,1610612758,102,101,2022-04-02T02:19:35Z,5710000,,,0,,D. Jones REBOUND (Off:3 Def:11),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,579.0,14.0,11.0,3.0,,,,,,,,,,,,,
581,PT06M17.00S,2022-04-02T02:08:07.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627745,90.22667542706965,57.59803921568627,1610612758,102,101,2022-04-02T02:08:13Z,5720000,38.0,39.0,1,right,MISS D. Jones driving floating bank Shot,[1627745],1610612758.0,SAC,driving floating bank,,,Jones,D. Jones,,,,,5.47,Missed,,,,,,,,,,,,,,,,,,
582,PT06M17.00S,2022-04-02T02:08:07.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612745,102,101,2022-04-02T02:08:13Z,5730000,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,581.0,,,,,,,,,,,,,,,,
583,PT06M17.00S,2022-04-02T02:08:10.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,102,101,2022-04-02T02:08:10Z,5740000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT06M17.00S,2022-04-02T02:08:12.8Z,4,REGULAR,substitution,out,[],1630231,,,1610612745,102,101,2022-04-02T02:08:17Z,5750000,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,
585,PT06M17.00S,2022-04-02T02:08:12.8Z,4,REGULAR,substitution,in,[],1630256,,,1610612745,102,101,2022-04-02T02:08:17Z,5760000,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,
586,PT05M56.00S,2022-04-02T02:08:40.8Z,4,REGULAR,2pt,Jump Shot,[],1630224,22.026938239159,48.77450980392157,1610612745,102,101,2022-04-02T02:08:47Z,5770000,6.0,155.0,1,left,MISS J. Green 15' fadeaway Shot,[1630224],1610612745.0,HOU,fadeaway,,,Green,J. Green,,,,,15.47,Missed,,,,,,,,,,,,,,,,,,
587,PT05M56.00S,2022-04-02T02:08:40.8Z,4,REGULAR,rebound,defensive,[],1628978,,,1610612758,102,101,2022-04-02T02:08:47Z,5780000,,,0,,D. DiVincenzo REBOUND (Off:1 Def:5),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,586.0,6.0,5.0,1.0,,,,,,,,,,,,,
588,PT05M46.00S,2022-04-02T02:08:52.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",203084,92.85479632063075,46.32352941176471,1610612758,102,103,2022-04-02T02:09:00Z,5790000,-18.0,15.0,1,right,H. Barnes Layup (20 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,2.36,Made,20.0,,,,,,,,,,,,,,,,,
589,PT05M46.00S,2022-04-02T02:08:54.1Z,4,REGULAR,violation,defensive goaltending,[],1628981,,,1610612758,102,103,2022-04-02T02:09:00Z,5800000,,,0,,B. Fernando defensive goaltending VIOLATION,[1628981],1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,201245.0,,,,,,,,,
590,PT05M32.00S,2022-04-02T02:09:21.0Z,4,REGULAR,3pt,Jump Shot,[],1630528,32.013797634691194,53.18627450980392,1610612745,102,103,2022-04-02T02:09:25Z,5810000,-16.0,248.0,1,left,MISS J. Christopher 24' 3PT,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,24.89,Missed,,,,,,,,,,,,,,,,,,
591,PT05M32.00S,2022-04-02T02:09:21.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612758,102,103,2022-04-02T02:09:25Z,5820000,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,590.0,,,,,,,,,,,,,,,,
592,PT05M32.00S,2022-04-02T02:09:25.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,102,103,2022-04-02T02:09:25Z,5830000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT05M32.00S,2022-04-02T02:09:26.5Z,4,REGULAR,substitution,out,[],1630528,,,1610612758,102,103,2022-04-02T02:09:35Z,5840000,,,0,,SUB out: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,
594,PT05M32.00S,2022-04-02T02:09:26.5Z,4,REGULAR,substitution,out,[],1628981,,,1610612758,102,103,2022-04-02T02:09:35Z,5850000,,,0,,SUB out: B. Fernando,[1628981],1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,,,,,,,,,,
595,PT05M32.00S,2022-04-02T02:09:26.5Z,4,REGULAR,substitution,out,[],1626168,,,1610612758,102,103,2022-04-02T02:09:35Z,5860000,,,0,,SUB out: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,
596,PT05M32.00S,2022-04-02T02:09:26.5Z,4,REGULAR,substitution,in,[],1630586,,,1610612758,102,103,2022-04-02T02:09:35Z,5870000,,,0,,SUB in: U. Garuba,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,,,,,,,
597,PT05M32.00S,2022-04-02T02:09:26.5Z,4,REGULAR,substitution,in,[],1629726,,,1610612758,102,103,2022-04-02T02:09:35Z,5880000,,,0,,SUB in: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,
598,PT05M32.00S,2022-04-02T02:09:26.5Z,4,REGULAR,substitution,in,[],1629002,,,1610612758,102,103,2022-04-02T02:09:35Z,5890000,,,0,,SUB in: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,
599,PT05M14.00S,2022-04-02T02:09:55.9Z,4,REGULAR,turnover,bad pass,[],1629002,,,1610612758,102,103,2022-04-02T02:10:03Z,5900000,,,0,,C. Metu bad pass TURNOVER (1 TO),"[1629002, 1629645]",1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,1.0,Porter Jr.,1629645.0,,
600,PT05M14.00S,2022-04-02T02:09:55.9Z,4,REGULAR,steal,,[],1629645,,,1610612745,102,103,2022-04-02T02:09:57Z,5910000,,,0,,K. Porter Jr. STEAL (4 STL),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
601,PT05M08.00S,2022-04-02T02:10:02.3Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630224,8.492115637319317,96.81372549019608,1610612745,102,103,2022-04-02T02:21:01Z,5920000,-234.0,27.0,1,left,MISS J. Green running 3PT,[1630224],1610612745.0,HOU,running,,,Green,J. Green,,,,,23.57,Missed,,,,,,,,,,,,,,,,,,
602,PT05M06.00S,2022-04-02T02:10:04.3Z,4,REGULAR,rebound,defensive,[],1627745,,,1610612758,102,103,2022-04-02T02:10:09Z,5930000,,,0,,D. Jones REBOUND (Off:3 Def:12),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,601.0,15.0,12.0,3.0,,,,,,,,,,,,,
603,PT04M58.00S,2022-04-02T02:10:11.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,93.9060446780552,49.50980392156863,1610612758,102,103,2022-04-02T02:10:16Z,5940000,-2.0,5.0,1,right,MISS D. Mitchell driving Layup - blocked,"[1630558, 1630586]",1610612758.0,SAC,driving,,,Mitchell,D. Mitchell,,,,,0.54,Missed,,,,,,,,,,,,,,,,,Garuba,1630586.0
604,PT04M58.00S,2022-04-02T02:10:11.8Z,4,REGULAR,block,,[],1630586,,,1610612758,102,103,2022-04-02T02:10:14Z,5950000,,,0,,U. Garuba BLOCK (2 BLK),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,,,,,,,
605,PT04M56.00S,2022-04-02T02:10:13.8Z,4,REGULAR,rebound,defensive,[],1630224,,,1610612745,102,103,2022-04-02T02:10:16Z,5960000,,,0,,J. Green REBOUND (Off:0 Def:7),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,603.0,7.0,7.0,0.0,,,,,,,,,,,,,
606,PT04M55.00S,2022-04-02T02:10:19.6Z,4,REGULAR,foul,personal,['2freethrow'],1629002,,,1610612745,102,103,2022-04-02T02:10:26Z,5970000,,,0,,C. Metu shooting personal FOUL (4 PF) (Green 2 FT),"[1629002, 1630224]",1610612758.0,SAC,shooting,,,Metu,C. Metu,,,,,,,,,,,,,,,204059.0,4.0,0.0,Green,1630224.0,,,,,
608,PT04M55.00S,2022-04-02T02:10:46.1Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1630224,,,1610612745,103,103,2022-04-02T02:10:46Z,5990000,,,0,,J. Green Free Throw 1 of 2 (26 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,Made,26.0,,,,,,,,,,,,,,,,,
609,PT04M55.00S,2022-04-02T02:10:58.0Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1630224,,,1610612745,104,103,2022-04-02T02:10:58Z,6000000,,,0,,J. Green Free Throw 2 of 2 (27 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,Made,27.0,,,,,,,,,,,,,,,,,
610,PT04M44.00S,2022-04-02T02:11:12.0Z,4,REGULAR,3pt,Jump Shot,[],203084,67.49342969776609,32.1078431372549,1610612758,104,106,2022-04-02T02:22:08Z,6010000,-89.0,253.0,1,right,H. Barnes 26' 3PT pullup (23 PTS) (D. Jones 2 AST),"[203084, 1627745]",1610612758.0,SAC,pullup,,,Barnes,H. Barnes,,,,,26.85,Made,23.0,,,,,D. Jones,1627745.0,2.0,,,,,,,,,,
611,PT04M32.00S,2022-04-02T02:11:24.4Z,4,REGULAR,3pt,Jump Shot,[],1629645,29.77989487516426,20.588235294117645,1610612745,104,106,2022-04-02T02:22:36Z,6020000,147.0,227.0,1,left,MISS K. Porter Jr. 27' pullup 3PT,[1629645],1610612745.0,HOU,pullup,,,Porter Jr.,K. Porter Jr.,,,,,27.08,Missed,,,,,,,,,,,,,,,,,,
612,PT04M31.00S,2022-04-02T02:11:25.4Z,4,REGULAR,rebound,defensive,[],1628978,,,1610612758,104,106,2022-04-02T02:11:35Z,6030000,,,0,,D. DiVincenzo REBOUND (Off:1 Def:6),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,611.0,7.0,6.0,1.0,,,,,,,,,,,,,
613,PT04M13.00S,2022-04-02T02:11:43.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1627745,93.77463863337714,48.77450980392157,1610612758,104,108,2022-04-02T02:11:47Z,6040000,-6.0,6.0,1,right,D. Jones DUNK (17 PTS) (D. DiVincenzo 6 AST),"[1627745, 1628978]",1610612758.0,SAC,,,,Jones,D. Jones,,,,,0.86,Made,17.0,,,,,D. DiVincenzo,1628978.0,6.0,,,,,,,,,,
615,PT03M45.00S,2022-04-02T02:12:11.4Z,4,REGULAR,3pt,Jump Shot,[],1630224,32.933639947437584,56.61764705882353,1610612745,104,108,2022-04-02T02:12:20Z,6060000,-33.0,257.0,1,left,MISS J. Green 25' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,25.92,Missed,,,,,,,,,,,,,,,,,,
616,PT03M45.00S,2022-04-02T02:12:11.4Z,4,REGULAR,rebound,defensive,[],1627745,,,1610612758,104,108,2022-04-02T02:12:20Z,6070000,,,0,,D. Jones REBOUND (Off:3 Def:13),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,615.0,16.0,13.0,3.0,,,,,,,,,,,,,
617,PT03M38.00S,2022-04-02T02:12:22.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612758,104,108,2022-04-02T02:12:22Z,6080000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT03M31.00S,2022-04-02T02:14:13.5Z,4,REGULAR,foul,personal,[],1629726,,,1610612758,104,108,2022-04-02T02:14:20Z,6090000,,,0,,G. Mathews personal FOUL (4 PF),"[1629726, 1627745]",1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,1193.0,4.0,0.0,Jones,1627745.0,,,,,
620,PT03M19.00S,2022-04-02T02:14:36.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203084,94.03745072273325,50.0,1610612758,104,110,2022-04-02T02:14:42Z,6110000,0.0,4.0,1,right,H. Barnes cutting Layup (25 PTS) (D. DiVincenzo 7 AST),"[203084, 1628978]",1610612758.0,SAC,cutting,,,Barnes,H. Barnes,,,,,0.35,Made,25.0,,,,,D. DiVincenzo,1628978.0,7.0,,,,,,,,,,
622,PT03M03.00S,2022-04-02T02:14:52.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630586,8.09789750328515,50.98039215686274,1610612745,104,110,2022-04-02T02:14:59Z,6130000,-5.0,24.0,1,left,MISS U. Garuba turnaround Hook - blocked,"[1630586, 1627745]",1610612745.0,HOU,turnaround,,,Garuba,U. Garuba,,,,,2.41,Missed,,,,,,,,,,,,,,,,,Jones,1627745.0
623,PT03M03.00S,2022-04-02T02:14:52.8Z,4,REGULAR,block,,[],1627745,,,1610612745,104,110,2022-04-02T02:14:55Z,6140000,,,0,,D. Jones BLOCK (5 BLK),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,
624,PT03M01.00S,2022-04-02T02:14:54.8Z,4,REGULAR,rebound,defensive,[],1629002,,,1610612758,104,110,2022-04-02T02:14:59Z,6150000,,,0,,C. Metu REBOUND (Off:1 Def:11),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,622.0,12.0,11.0,1.0,,,,,,,,,,,,,
