actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
272,PT05M21.00S,2022-01-08T01:54:51.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630182,8.229303547963205,50.0,1610612742,42,63,2022-01-08T01:54:56Z,2720000,0.0,25.0,1,left,J. Green cutting DUNK (8 PTS) (D. Finney-Smith 2 AST),"[1630182, 1627827]",1610612742.0,DAL,cutting,,,Green,J. Green,,,,,2.49,Made,,,,,8.0,D. Finney-Smith,1627827.0,2.0,,,,,,,,,,
274,PT05M08.00S,2022-01-08T01:55:04.9Z,2,REGULAR,3pt,Jump Shot,[],1630224,71.96123521681997,18.137254901960784,1610612745,45,63,2022-01-08T01:55:10Z,2740000,-159.0,211.0,1,right,J. Green 26' 3PT step back (7 PTS),[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,26.45,Made,,,,,7.0,,,,,,,,,,,,,
275,PT04M48.00S,2022-01-08T01:55:26.7Z,2,REGULAR,turnover,out-of-bounds,[],203504,,,1610612742,45,63,2022-01-08T01:55:44Z,2750000,,,0,,T. Burke bad pass out-of-bounds TURNOVER (1 TO),[203504],1610612742.0,DAL,bad pass,,,Burke,T. Burke,,,,,,,,,,,,,,,,,1.0,,,1155.0,,,,
276,PT04M32.00S,2022-01-08T01:55:50.1Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629645,93.9060446780552,69.36274509803921,1610612745,45,63,2022-01-08T01:55:56Z,2760000,97.0,5.0,1,right,MISS K. Porter Jr. 9' fadeaway Shot,[1629645],1610612745.0,HOU,fadeaway,,,Porter Jr.,K. Porter Jr.,,,,,9.69,Missed,,,,,,,,,,,,,,,,,,
277,PT04M32.00S,2022-01-08T01:55:50.1Z,2,REGULAR,rebound,defensive,[],203493,,,1610612742,45,63,2022-01-08T01:55:56Z,2770000,,,0,,R. Bullock REBOUND (Off:0 Def:3),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,276.0,3.0,3.0,0.0,,,,,,,,,,,,,,
278,PT04M17.00S,2022-01-08T01:56:05.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203939,6.652431011826544,46.32352941176471,1610612742,45,63,2022-01-08T01:56:12Z,2780000,18.0,10.0,1,left,MISS D. Powell driving Layup - blocked,"[203939, 1626174]",1610612742.0,DAL,driving,,,Powell,D. Powell,,,,,2.09,Missed,,,,,,,,,Wood,1626174.0,,,,,,,,
279,PT04M17.00S,2022-01-08T01:56:05.5Z,2,REGULAR,block,,[],1626174,,,1610612742,45,63,2022-01-08T01:56:07Z,2790000,,,0,,C. Wood BLOCK (1 BLK),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,
280,PT04M14.00S,2022-01-08T01:56:08.5Z,2,REGULAR,rebound,offensive,[],1630182,,,1610612742,45,63,2022-01-08T01:56:12Z,2800000,,,0,,J. Green REBOUND (Off:1 Def:0),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,278.0,1.0,0.0,1.0,,,,,,,,,,,,,,
281,PT04M13.00S,2022-01-08T01:56:10.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630182,4.681340341655716,96.32352941176471,1610612742,45,66,2022-01-08T01:56:15Z,2810000,-232.0,-8.0,1,left,J. Green 3PT  (11 PTS) (R. Bullock 3 AST),"[1630182, 203493]",1610612742.0,DAL,,,,Green,J. Green,,,,,23.18,Made,,,,,11.0,R. Bullock,203493.0,3.0,,,,,,,,,,
283,PT03M55.00S,2022-01-08T01:56:27.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630224,93.64323258869908,54.166666666666664,1610612745,47,66,2022-01-08T01:56:32Z,2830000,21.0,7.0,1,right,J. Green driving DUNK (9 PTS),[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,2.2,Made,,,,,9.0,,,,,,,,,,,,,
284,PT03M45.00S,2022-01-08T01:56:36.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203504,6.652431011826544,53.431372549019606,1610612742,47,68,2022-01-08T01:56:42Z,2840000,-17.0,10.0,1,left,T. Burke driving finger roll Layup (2 PTS),[203504],1610612742.0,DAL,driving finger roll,,,Burke,T. Burke,,,,,1.99,Made,,,,,2.0,,,,,,,,,,,,,
285,PT03M37.00S,2022-01-08T01:56:48.9Z,2,REGULAR,foul,personal,['2freethrow'],203939,,,1610612745,47,68,2022-01-08T01:57:17Z,2850000,,,0,,D. Powell shooting personal FOUL (2 PF) (Wood 2 FT),"[203939, 1626174]",1610612742.0,DAL,shooting,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,1155.0,2.0,0.0,Wood,1626174.0
287,PT03M37.00S,2022-01-08T01:57:19.1Z,2,REGULAR,instantreplay,request,[],0,,,1610612745,47,68,2022-01-08T01:58:54Z,2870000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,,,,,,202049.0,,,,
288,PT03M37.00S,2022-01-08T01:59:00.4Z,2,REGULAR,substitution,out,[],1629717,,,1610612745,47,68,2022-01-08T01:59:11Z,2880000,,,0,,SUB out: A. Brooks,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,
289,PT03M37.00S,2022-01-08T01:59:00.4Z,2,REGULAR,substitution,out,[],1629726,,,1610612745,47,68,2022-01-08T01:59:11Z,2890000,,,0,,SUB out: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,
290,PT03M37.00S,2022-01-08T01:59:00.4Z,2,REGULAR,substitution,out,[],1627827,,,1610612745,47,68,2022-01-08T01:59:11Z,2900000,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,
291,PT03M37.00S,2022-01-08T01:59:00.4Z,2,REGULAR,substitution,out,[],203493,,,1610612745,47,68,2022-01-08T01:59:11Z,2910000,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,
292,PT03M37.00S,2022-01-08T01:59:00.4Z,2,REGULAR,substitution,in,[],1630256,,,1610612745,47,68,2022-01-08T01:59:11Z,2920000,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,
293,PT03M37.00S,2022-01-08T01:59:00.4Z,2,REGULAR,substitution,in,[],201569,,,1610612745,47,68,2022-01-08T01:59:11Z,2930000,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
294,PT03M37.00S,2022-01-08T01:59:00.4Z,2,REGULAR,substitution,in,[],203501,,,1610612745,47,68,2022-01-08T01:59:11Z,2940000,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,
295,PT03M37.00S,2022-01-08T01:59:00.4Z,2,REGULAR,substitution,in,[],1628425,,,1610612745,47,68,2022-01-08T01:59:11Z,2950000,,,0,,SUB in: S. Brown,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,,,
296,PT03M37.00S,2022-01-08T01:59:19.0Z,2,REGULAR,freethrow,1 of 2,[],1626174,,,1610612745,48,68,2022-01-08T01:59:19Z,2960000,,,0,,C. Wood Free Throw 1 of 2 (1 PTS),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
297,PT03M37.00S,2022-01-08T01:59:37.9Z,2,REGULAR,freethrow,2 of 2,[],1626174,,,1610612745,49,68,2022-01-08T01:59:37Z,2970000,,,0,,C. Wood Free Throw 2 of 2 (2 PTS),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
298,PT03M30.00S,2022-01-08T01:59:50.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,49,68,2022-01-08T01:59:50Z,2980000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT03M30.00S,2022-01-08T02:01:47.8Z,2,REGULAR,substitution,out,[],203939,,,1610612742,49,68,2022-01-08T02:02:22Z,2990000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,
300,PT03M30.00S,2022-01-08T02:01:47.8Z,2,REGULAR,substitution,in,[],1628467,,,1610612742,49,68,2022-01-08T02:02:22Z,3000000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,
301,PT03M22.00S,2022-01-08T02:02:49.0Z,2,REGULAR,3pt,Jump Shot,[],203501,23.73521681997372,11.519607843137255,1610612742,49,68,2022-01-08T02:02:57Z,3010000,192.0,171.0,1,left,MISS T. Hardaway Jr. 25' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,25.71,Missed,,,,,,,,,,,,,,,,,,
302,PT03M20.00S,2022-01-08T02:02:51.0Z,2,REGULAR,rebound,defensive,[],1626174,,,1610612745,49,68,2022-01-08T02:02:57Z,3020000,,,0,,C. Wood REBOUND (Off:0 Def:3),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,301.0,3.0,3.0,0.0,,,,,,,,,,,,,,
303,PT03M15.00S,2022-01-08T02:02:58.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626174,91.93495400788436,49.50980392156863,1610612745,51,68,2022-01-08T02:03:08Z,3030000,-2.0,23.0,1,right,C. Wood cutting Layup (4 PTS) (E. Gordon 2 AST),"[1626174, 201569]",1610612745.0,HOU,cutting,,,Wood,C. Wood,,,,,2.34,Made,,,,,4.0,E. Gordon,201569.0,2.0,,,,,,,,,,
305,PT03M15.00S,2022-01-08T02:03:04.5Z,2,REGULAR,foul,personal,['1freethrow'],203501,,,1610612745,51,68,2022-01-08T02:03:11Z,3050000,,,0,,T. Hardaway Jr. shooting personal FOUL (1 PF) (Wood 1 FT),"[203501, 1626174]",1610612742.0,DAL,shooting,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,202049.0,1.0,0.0,Wood,1626174.0
307,PT03M15.00S,2022-01-08T02:03:24.1Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1626174,,,1610612745,51,68,2022-01-08T02:03:28Z,3070000,,,0,,MISS C. Wood Free Throw 1 of 1,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,Missed,,,,,,,,,,,,,,,,,,
308,PT03M15.00S,2022-01-08T02:03:24.1Z,2,REGULAR,rebound,defensive,[],1628425,,,1610612742,51,68,2022-01-08T02:03:28Z,3080000,,,0,,S. Brown REBOUND (Off:0 Def:1),[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,307.0,1.0,1.0,0.0,,,,,,,,,,,,,,
309,PT02M59.00S,2022-01-08T02:03:39.8Z,2,REGULAR,3pt,Jump Shot,[],203501,11.514454664914586,4.6568627450980395,1610612742,51,68,2022-01-08T02:03:47Z,3090000,227.0,56.0,1,left,MISS T. Hardaway Jr. 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,23.34,Missed,,,,,,,,,,,,,,,,,,
310,PT02M58.00S,2022-01-08T02:03:40.8Z,2,REGULAR,rebound,offensive,[],1628467,,,1610612742,51,68,2022-01-08T02:03:47Z,3100000,,,0,,M. Kleber REBOUND (Off:1 Def:7),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,309.0,8.0,7.0,1.0,,,,,,,,,,,,,,
311,PT02M54.00S,2022-01-08T02:03:43.7Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],203504,21.369908015768726,53.67647058823529,1610612742,51,70,2022-01-08T02:03:50Z,3110000,-18.0,148.0,1,left,T. Burke 14' pullup Jump Shot (4 PTS) (M. Kleber 1 AST),"[203504, 1628467]",1610612742.0,DAL,pullup,,,Burke,T. Burke,,,,,14.95,Made,,,,,4.0,M. Kleber,1628467.0,1.0,,,,,,,,,,
313,PT02M43.00S,2022-01-08T02:03:57.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628467,,,1610612745,51,70,2022-01-08T02:04:04Z,3130000,,,0,,M. Kleber shooting personal FOUL (2 PF) (Wood 2 FT),"[1628467, 1626174]",1610612742.0,DAL,shooting,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,202901.0,2.0,0.0,Wood,1626174.0
315,PT02M43.00S,2022-01-08T02:04:18.9Z,2,REGULAR,freethrow,1 of 2,[],1626174,,,1610612745,52,70,2022-01-08T02:04:37Z,3150000,,,0,,C. Wood Free Throw 1 of 2 (5 PTS),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
316,PT02M43.00S,2022-01-08T02:04:18.9Z,2,REGULAR,freethrow,2 of 2,[],1626174,,,1610612745,52,70,2022-01-08T02:04:37Z,3160000,,,0,,MISS C. Wood Free Throw 2 of 2,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,Missed,,,,,,,,,,,,,,,,,,
317,PT02M43.00S,2022-01-08T02:04:18.9Z,2,REGULAR,rebound,defensive,[],1628467,,,1610612742,52,70,2022-01-08T02:04:37Z,3170000,,,0,,M. Kleber REBOUND (Off:1 Def:8),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,316.0,9.0,8.0,1.0,,,,,,,,,,,,,,
318,PT02M28.00S,2022-01-08T02:04:47.5Z,2,REGULAR,3pt,Jump Shot,[],203504,30.56833114323259,72.05882352941177,1610612742,52,73,2022-01-08T02:04:52Z,3180000,-110.0,235.0,1,left,T. Burke 25' 3PT  (7 PTS) (T. Hardaway Jr. 2 AST),"[203504, 203501]",1610612742.0,DAL,,,,Burke,T. Burke,,,,,25.94,Made,,,,,7.0,T. Hardaway Jr.,203501.0,2.0,,,,,,,,,,
320,PT02M12.00S,2022-01-08T02:05:03.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,92.85479632063075,46.32352941176471,1610612745,54,73,2022-01-08T02:05:11Z,3200000,-18.0,15.0,1,right,C. Wood driving Layup (7 PTS),[1626174],1610612745.0,HOU,driving,,,Wood,C. Wood,,,,,2.36,Made,,,,,7.0,,,,,,,,,,,,,
321,PT01M53.00S,2022-01-08T02:05:22.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628425,6.783837056504599,49.754901960784316,1610612742,54,75,2022-01-08T02:05:48Z,3210000,1.0,11.0,1,left,S. Brown driving finger roll Layup (4 PTS) (T. Hardaway Jr. 3 AST),"[1628425, 203501]",1610612742.0,DAL,driving finger roll,,,Brown,S. Brown,,,,,1.14,Made,,,,,4.0,T. Hardaway Jr.,203501.0,3.0,,,,,,,,,,
323,PT01M38.00S,2022-01-08T02:05:38.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1626174,86.02168199737189,41.42156862745098,1610612745,56,75,2022-01-08T02:05:44Z,3230000,-43.0,79.0,1,right,C. Wood 8' turnaround Hook (9 PTS) (J. Tate 3 AST),"[1626174, 1630256]",1610612745.0,HOU,turnaround,,,Wood,C. Wood,,,,,8.98,Made,,,,,9.0,J. Tate,1630256.0,3.0,,,,,,,,,,
325,PT01M25.00S,2022-01-08T02:05:50.8Z,2,REGULAR,3pt,Jump Shot,[],1628467,32.276609724047304,35.53921568627451,1610612742,56,75,2022-01-08T02:05:55Z,3250000,72.0,251.0,1,left,MISS M. Kleber 26' 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,26.11,Missed,,,,,,,,,,,,,,,,,,
326,PT01M23.00S,2022-01-08T02:05:52.7Z,2,REGULAR,rebound,offensive,[],203504,,,1610612742,56,75,2022-01-08T02:05:52Z,3260000,,,0,,T. Burke REBOUND (Off:1 Def:0),[203504],1610612742.0,DAL,,,,Burke,T. Burke,,,,,,,325.0,1.0,0.0,1.0,,,,,,,,,,,,,,
327,PT01M21.00S,2022-01-08T02:05:54.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203504,11.645860709592641,51.225490196078425,1610612742,56,75,2022-01-08T02:05:59Z,3270000,-6.0,57.0,1,left,MISS T. Burke floating Shot,[203504],1610612742.0,DAL,floating,,,Burke,T. Burke,,,,,5.73,Missed,,,,,,,,,,,,,,,,,,
328,PT01M19.00S,2022-01-08T02:05:56.7Z,2,REGULAR,rebound,defensive,[],1630256,,,1610612745,56,75,2022-01-08T02:05:56Z,3280000,,,0,,J. Tate REBOUND (Off:2 Def:2),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,327.0,4.0,2.0,2.0,,,,,,,,,,,,,,
329,PT01M17.00S,2022-01-08T02:06:03.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628425,,,1610612745,56,75,2022-01-08T02:06:15Z,3290000,,,0,,S. Brown shooting personal FOUL (1 PF) (Tate 2 FT),"[1628425, 1630256]",1610612742.0,DAL,shooting,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,1155.0,1.0,0.0,Tate,1630256.0
331,PT01M17.00S,2022-01-08T02:06:26.8Z,2,REGULAR,freethrow,1 of 2,[],1630256,,,1610612745,56,75,2022-01-08T02:06:26Z,3310000,,,0,,MISS J. Tate Free Throw 1 of 2,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,Missed,,,,,,,,,,,,,,,,,,
332,PT01M17.00S,2022-01-08T02:06:26.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,56,75,2022-01-08T02:06:26Z,3320000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,331.0,,,,,,,,,,,,,,,,,
333,PT01M17.00S,2022-01-08T02:06:43.4Z,2,REGULAR,freethrow,2 of 2,[],1630256,,,1610612745,57,75,2022-01-08T02:06:43Z,3330000,,,0,,J. Tate Free Throw 2 of 2 (13 PTS),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
334,PT01M06.00S,2022-01-08T02:06:55.8Z,2,REGULAR,2pt,Jump Shot,[],203504,26.363337713534822,56.86274509803921,1610612742,57,75,2022-01-08T02:07:04Z,3340000,-34.0,195.0,1,left,MISS T. Burke 19' step back Shot,[203504],1610612742.0,DAL,step back,,,Burke,T. Burke,,,,,19.83,Missed,,,,,,,,,,,,,,,,,,
335,PT01M05.00S,2022-01-08T02:06:56.8Z,2,REGULAR,rebound,defensive,[],1630256,,,1610612745,57,75,2022-01-08T02:07:04Z,3350000,,,0,,J. Tate REBOUND (Off:2 Def:3),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,334.0,5.0,3.0,2.0,,,,,,,,,,,,,,
336,PT00M57.70S,2022-01-08T02:07:06.7Z,2,REGULAR,turnover,out-of-bounds,[],1630256,,,1610612745,57,75,2022-01-08T02:07:13Z,3360000,,,0,,J. Tate bad pass out-of-bounds TURNOVER (1 TO),[1630256],1610612745.0,HOU,bad pass,,,Tate,J. Tate,,,,,,,,,,,,,,,,,1.0,,,202049.0,,,,
337,PT00M48.70S,2022-01-08T02:07:21.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203501,27.808804204993432,80.14705882352942,1610612742,57,78,2022-01-08T02:07:38Z,3370000,-151.0,209.0,1,left,T. Hardaway Jr. 25' 3PT step back (14 PTS),[203501],1610612742.0,DAL,step back,,,Hardaway Jr.,T. Hardaway Jr.,,,,,25.76,Made,,,,,14.0,,,,,,,,,,,,,
338,PT00M32.20S,2022-01-08T02:07:40.9Z,2,REGULAR,3pt,Jump Shot,[],1629645,67.49342969776609,61.029411764705884,1610612745,60,78,2022-01-08T02:07:48Z,3380000,55.0,253.0,1,right,K. Porter Jr. 25' 3PT pullup (11 PTS),[1629645],1610612745.0,HOU,pullup,,,Porter Jr.,K. Porter Jr.,,,,,25.9,Made,,,,,11.0,,,,,,,,,,,,,
339,PT00M32.20S,2022-01-08T02:07:57.9Z,2,REGULAR,stoppage,equipment issue,[],0,,,1610612742,60,78,2022-01-08T02:08:18Z,3390000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT00M28.40S,2022-01-08T02:08:18.2Z,2,REGULAR,3pt,Jump Shot,[],1628425,14.799605781865965,2.941176470588235,1610612742,60,78,2022-01-08T02:08:24Z,3400000,235.0,87.0,1,left,MISS S. Brown 25' 3PT,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,25.07,Missed,,,,,,,,,,,,,,,,,,
341,PT00M25.40S,2022-01-08T02:08:21.1Z,2,REGULAR,rebound,offensive,[],1630182,,,1610612742,60,78,2022-01-08T02:08:21Z,3410000,,,0,,J. Green REBOUND (Off:2 Def:0),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,340.0,2.0,0.0,2.0,,,,,,,,,,,,,,
342,PT00M14.80S,2022-01-08T02:08:31.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203501,25.04927726675427,84.55882352941177,1610612742,60,78,2022-01-08T02:08:39Z,3420000,-173.0,183.0,1,left,MISS T. Hardaway Jr. 25' step back 3PT,[203501],1610612742.0,DAL,step back,,,Hardaway Jr.,T. Hardaway Jr.,,,,,25.17,Missed,,,,,,,,,,,,,,,,,,
343,PT00M13.60S,2022-01-08T02:08:32.9Z,2,REGULAR,rebound,defensive,[],1630256,,,1610612745,60,78,2022-01-08T02:08:39Z,3430000,,,0,,J. Tate REBOUND (Off:2 Def:4),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,342.0,6.0,4.0,2.0,,,,,,,,,,,,,,
344,PT00M04.80S,2022-01-08T02:08:41.6Z,2,REGULAR,turnover,bad pass,[],1630224,,,1610612745,60,78,2022-01-08T02:08:48Z,3440000,,,0,,J. Green bad pass TURNOVER (1 TO),"[1630224, 1630182]",1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,1.0,Green,1630182.0,,,,,
345,PT00M04.80S,2022-01-08T02:08:41.6Z,2,REGULAR,steal,,[],1630182,,,1610612742,60,78,2022-01-08T02:08:48Z,3450000,,,0,,J. Green STEAL (1 STL),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
346,PT00M00.40S,2022-01-08T02:08:46.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628425,5.732588699080158,46.32352941176471,1610612742,60,80,2022-01-08T02:13:07Z,3460000,18.0,1.0,1,left,S. Brown running Layup (6 PTS) (J. Green 1 AST),"[1628425, 1630182]",1610612742.0,DAL,running,,,Brown,S. Brown,,,,,1.85,Made,,,,,6.0,J. Green,1630182.0,1.0,,,,,,,,,,
348,PT00M00.00S,2022-01-08T02:08:57.1Z,2,REGULAR,period,end,[],0,,,1610612745,60,80,2022-01-08T02:08:57Z,3480000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2022-01-08T02:32:07.4Z,3,REGULAR,substitution,out,['startperiod'],1628425,,,1610612745,60,80,2022-01-08T02:32:46Z,3490000,,,0,,SUB out: S. Brown,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2022-01-08T02:32:07.4Z,3,REGULAR,substitution,out,['startperiod'],203504,,,1610612745,60,80,2022-01-08T02:32:46Z,3500000,,,0,,SUB out: T. Burke,[203504],1610612742.0,DAL,,,,Burke,T. Burke,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2022-01-08T02:32:07.4Z,3,REGULAR,substitution,out,['startperiod'],1630182,,,1610612745,60,80,2022-01-08T02:32:46Z,3510000,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2022-01-08T02:32:07.4Z,3,REGULAR,substitution,out,['startperiod'],203501,,,1610612745,60,80,2022-01-08T02:32:46Z,3520000,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2022-01-08T02:32:07.4Z,3,REGULAR,substitution,in,['startperiod'],203493,,,1610612745,60,80,2022-01-08T02:32:46Z,3530000,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2022-01-08T02:32:07.4Z,3,REGULAR,substitution,in,['startperiod'],203939,,,1610612745,60,80,2022-01-08T02:32:46Z,3540000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2022-01-08T02:32:07.4Z,3,REGULAR,substitution,in,['startperiod'],1628973,,,1610612745,60,80,2022-01-08T02:32:46Z,3550000,,,0,,SUB in: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2022-01-08T02:32:07.4Z,3,REGULAR,substitution,in,['startperiod'],1627827,,,1610612745,60,80,2022-01-08T02:32:46Z,3560000,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2022-01-08T02:32:48.7Z,3,REGULAR,period,start,[],0,,,1610612742,60,80,2022-01-08T02:32:48Z,3570000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT11M36.00S,2022-01-08T02:33:12.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627827,81.68528252299606,58.82352941176471,1610612742,60,82,2022-01-08T02:33:19Z,3580000,44.0,120.0,1,right,D. Finney-Smith 12' driving floating Jump Shot (4 PTS) (R. Bullock 4 AST),"[1627827, 203493]",1610612742.0,DAL,driving floating,,,Finney-Smith,D. Finney-Smith,,,,,12.76,Made,,,,,4.0,R. Bullock,203493.0,4.0,,,,,,,,,,
361,PT11M18.00S,2022-01-08T02:33:33.5Z,3,REGULAR,turnover,lost ball,[],1629645,,,1610612745,60,82,2022-01-08T02:33:40Z,3600000,,,0,,K. Porter Jr. lost ball TURNOVER (2 TO),"[1629645, 1628973]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,2.0,Brunson,1628973.0,,,,,
