actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,value,blockPlayerName,blockPersonId
367,PT09M58.00S,2021-11-28T02:32:21.9Z,3,REGULAR,3pt,Jump Shot,[],1626179,73.9323258869908,84.31372549019608,1610612766,82,80,2021-11-28T02:32:28Z,3650000,172.0,193.0,1,right,T. Rozier 25' 3PT step back (14 PTS) (G. Hayward 3 AST),"[1626179, 202330]",1610612766.0,CHA,step back,,,Rozier,T. Rozier,,,,,25.79,Made,14.0,G. Hayward,202330.0,3.0,,,,,,,,,,,,,,,
368,PT09M36.00S,2021-11-28T02:32:44.4Z,3,REGULAR,turnover,bad pass,[],1629645,,,1610612745,82,80,2021-11-28T02:32:49Z,3660000,,,0,,K. Porter Jr. bad pass TURNOVER (3 TO),"[1629645, 202330]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,3.0,Hayward,202330.0,,,
369,PT09M36.00S,2021-11-28T02:32:44.4Z,3,REGULAR,steal,,[],202330,,,1610612766,82,80,2021-11-28T02:32:48Z,3670000,,,0,,G. Hayward STEAL (1 STL),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT09M29.00S,2021-11-28T02:32:50.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626179,74.72076215505913,84.31372549019608,1610612766,82,80,2021-11-28T02:33:07Z,3680000,172.0,185.0,1,right,MISS T. Rozier 25' step back 3PT,[1626179],1610612766.0,CHA,step back,,,Rozier,T. Rozier,,,,,25.24,Missed,,,,,,,,,,,,,,,,,,,
371,PT09M27.00S,2021-11-28T02:32:52.8Z,3,REGULAR,rebound,defensive,[],1626174,,,1610612745,82,80,2021-11-28T02:33:07Z,3690000,,,0,,C. Wood REBOUND (Off:4 Def:9),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,370.0,13.0,9.0,4.0,,,,,,
372,PT09M21.00S,2021-11-28T02:32:59.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630256,7.703679369250986,47.05882352941176,1610612745,84,80,2021-11-28T02:33:14Z,3700000,15.0,20.0,1,left,J. Tate Layup (11 PTS) (K. Porter Jr. 8 AST),"[1630256, 1629645]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,2.47,Made,11.0,K. Porter Jr.,1629645.0,8.0,,,,,,,,,,,,,,,
374,PT09M09.00S,2021-11-28T02:33:17.7Z,3,REGULAR,foul,personal,['2freethrow'],1629726,,,1610612766,84,80,2021-11-28T02:33:35Z,3720000,,,0,,G. Mathews shooting personal FOUL (3 PF) (Hayward 2 FT),"[1629726, 202330]",1610612745.0,HOU,shooting,,,Mathews,G. Mathews,,,,,,,,,,,2004.0,3.0,0.0,Hayward,202330.0,,,,,,,,,,
376,PT09M09.00S,2021-11-28T02:33:36.7Z,3,REGULAR,freethrow,1 of 2,[],202330,,,1610612766,84,81,2021-11-28T02:33:36Z,3740000,,,0,,G. Hayward Free Throw 1 of 2 (17 PTS),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,Made,17.0,,,,,,,,,,,,,,,,,,
377,PT09M09.00S,2021-11-28T02:33:55.4Z,3,REGULAR,freethrow,2 of 2,[],202330,,,1610612766,84,82,2021-11-28T02:33:55Z,3750000,,,0,,G. Hayward Free Throw 2 of 2 (18 PTS),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,Made,18.0,,,,,,,,,,,,,,,,,,
378,PT08M59.00S,2021-11-28T02:34:08.5Z,3,REGULAR,3pt,Jump Shot,[],1629726,33.196452036793694,42.15686274509804,1610612745,87,82,2021-11-28T02:34:13Z,3760000,39.0,260.0,1,left,G. Mathews 26' 3PT  (13 PTS) (K. Porter Jr. 9 AST),"[1629726, 1629645]",1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,26.24,Made,13.0,K. Porter Jr.,1629645.0,9.0,,,,,,,,,,,,,,,
380,PT08M43.00S,2021-11-28T02:34:24.6Z,3,REGULAR,turnover,lost ball,[],1629023,,,1610612766,87,82,2021-11-28T02:34:29Z,3780000,,,0,,P. Washington lost ball TURNOVER (2 TO),"[1629023, 201569]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,2.0,Gordon,201569.0,,,
381,PT08M43.00S,2021-11-28T02:34:24.6Z,3,REGULAR,steal,,[],201569,,,1610612745,87,82,2021-11-28T02:34:27Z,3790000,,,0,,E. Gordon STEAL (1 STL),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT08M37.00S,2021-11-28T02:34:30.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629645,6.389618922470433,49.50980392156863,1610612745,89,82,2021-11-28T02:34:36Z,3800000,2.0,8.0,1,left,K. Porter Jr. cutting DUNK (16 PTS) (C. Wood 3 AST),"[1629645, 1626174]",1610612745.0,HOU,cutting,,,Porter Jr.,K. Porter Jr.,,,,,0.8,Made,16.0,C. Wood,1626174.0,3.0,,,,,,,,,,,,,,,
384,PT08M15.00S,2021-11-28T02:34:52.9Z,3,REGULAR,3pt,Jump Shot,[],1630163,67.49342969776609,16.911764705882355,1610612766,89,82,2021-11-28T02:35:25Z,3820000,-165.0,253.0,1,right,MISS L. Ball 30' pullup 3PT,[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,30.24,Missed,,,,,,,,,,,,,,,,,,,
385,PT08M15.00S,2021-11-28T02:34:52.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612745,89,82,2021-11-28T02:35:01Z,3830000,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,384.0,,,,,,,,,
386,PT08M15.00S,2021-11-28T02:35:01.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,89,82,2021-11-28T02:35:01Z,3840000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT08M03.00S,2021-11-28T02:35:20.7Z,3,REGULAR,3pt,Jump Shot,[],1626174,24.26084099868594,86.76470588235294,1610612745,89,82,2021-11-28T02:35:27Z,3850000,-184.0,176.0,1,left,MISS C. Wood 25' 3PT,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,25.42,Missed,,,,,,,,,,,,,,,,,,,
388,PT08M01.00S,2021-11-28T02:35:22.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612766,89,82,2021-11-28T02:35:27Z,3860000,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,387.0,,,,,,,,,
389,PT08M01.00S,2021-11-28T02:35:27.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,89,82,2021-11-28T02:35:27Z,3870000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT07M50.00S,2021-11-28T02:35:39.4Z,3,REGULAR,3pt,Jump Shot,[],1630163,93.11760840998686,4.166666666666666,1610612766,89,82,2021-11-28T02:35:50Z,3880000,-229.0,12.0,1,right,MISS L. Ball 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,22.95,Missed,,,,,,,,,,,,,,,,,,,
391,PT07M49.00S,2021-11-28T02:35:40.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612745,89,82,2021-11-28T02:35:50Z,3890000,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,390.0,,,,,,,,,
392,PT07M49.00S,2021-11-28T02:35:49.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,89,82,2021-11-28T02:35:49Z,3900000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT07M34.00S,2021-11-28T02:36:14.1Z,3,REGULAR,3pt,Jump Shot,[],1630256,18.478975032851512,92.64705882352942,1610612745,89,82,2021-11-28T02:36:20Z,3910000,-213.0,121.0,1,left,MISS J. Tate 24' 3PT,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,24.52,Missed,,,,,,,,,,,,,,,,,,,
394,PT07M30.00S,2021-11-28T02:36:18.1Z,3,REGULAR,rebound,offensive,[],1629726,,,1610612745,89,82,2021-11-28T02:36:20Z,3920000,,,0,,G. Mathews REBOUND (Off:1 Def:0),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,393.0,1.0,0.0,1.0,,,,,,
395,PT07M30.00S,2021-11-28T02:36:20.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,89,82,2021-11-28T02:36:20Z,3930000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT07M30.00S,2021-11-28T02:36:23.3Z,3,REGULAR,substitution,out,[],1629023,,,1610612745,89,82,2021-11-28T02:36:34Z,3940000,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT07M30.00S,2021-11-28T02:36:23.3Z,3,REGULAR,substitution,in,[],1628998,,,1610612745,89,82,2021-11-28T02:36:34Z,3950000,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT07M24.00S,2021-11-28T02:36:45.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629726,7.178055190538765,94.6078431372549,1610612745,92,82,2021-11-28T02:36:51Z,3960000,-223.0,15.0,1,left,G. Mathews 3PT  (16 PTS) (J. Tate 4 AST),"[1629726, 1630256]",1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,22.35,Made,16.0,J. Tate,1630256.0,4.0,,,,,,,,,,,,,,,
400,PT07M01.00S,2021-11-28T02:37:09.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202330,82.7365308804205,64.4607843137255,1610612766,92,82,2021-11-28T02:37:15Z,3980000,72.0,110.0,1,right,MISS G. Hayward 13' fadeaway Shot,[202330],1610612766.0,CHA,fadeaway,,,Hayward,G. Hayward,,,,,13.15,Missed,,,,,,,,,,,,,,,,,,,
401,PT06M58.00S,2021-11-28T02:37:12.3Z,3,REGULAR,rebound,offensive,[],1630163,,,1610612766,92,82,2021-11-28T02:37:15Z,3990000,,,0,,L. Ball REBOUND (Off:4 Def:4),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,400.0,8.0,4.0,4.0,,,,,,
402,PT06M53.00S,2021-11-28T02:37:17.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626179,90.22667542706965,37.745098039215684,1610612766,92,84,2021-11-28T02:37:27Z,4000000,-61.0,39.0,1,right,T. Rozier 7' pullup bank Jump Shot (16 PTS) (L. Ball 9 AST),"[1626179, 1630163]",1610612766.0,CHA,pullup bank,,,Rozier,T. Rozier,,,,,7.29,Made,16.0,L. Ball,1630163.0,9.0,,,,,,,,,,,,,,,
404,PT06M29.00S,2021-11-28T02:37:41.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201569,7.5722733245729295,47.549019607843135,1610612745,94,84,2021-11-28T02:40:14Z,4020000,12.0,19.0,1,left,E. Gordon driving Layup (14 PTS),[201569],1610612745.0,HOU,driving,,,Gordon,E. Gordon,,,,,2.24,Made,14.0,,,,,,,,,,,,,,,,,,
405,PT06M29.00S,2021-11-28T02:37:47.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,94,84,2021-11-28T02:37:47Z,4030000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT06M29.00S,2021-11-28T02:39:56.3Z,3,REGULAR,substitution,out,[],202330,,,1610612766,94,84,2021-11-28T02:40:33Z,4040000,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT06M29.00S,2021-11-28T02:39:56.3Z,3,REGULAR,substitution,in,[],1626162,,,1610612766,94,84,2021-11-28T02:40:33Z,4050000,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT06M19.00S,2021-11-28T02:40:52.2Z,3,REGULAR,foul,personal,[],1630256,,,1610612766,94,84,2021-11-28T02:41:09Z,4060000,,,0,,J. Tate personal FOUL (3 PF),"[1630256, 1626162]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,2004.0,3.0,0.0,Oubre Jr.,1626162.0,,,,,,,,,,
411,PT06M04.00S,2021-11-28T02:41:24.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,82.07950065703022,64.2156862745098,1610612766,94,84,2021-11-28T02:41:31Z,4080000,71.0,116.0,1,right,MISS T. Rozier 13' fadeaway Shot,[1626179],1610612766.0,CHA,fadeaway,,,Rozier,T. Rozier,,,,,13.61,Missed,,,,,,,,,,,,,,,,,,,
412,PT06M04.00S,2021-11-28T02:41:24.5Z,3,REGULAR,rebound,defensive,[],1626174,,,1610612745,94,84,2021-11-28T02:41:31Z,4090000,,,0,,C. Wood REBOUND (Off:4 Def:10),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,411.0,14.0,10.0,4.0,,,,,,
413,PT05M57.00S,2021-11-28T02:41:37.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,10.85742444152431,38.23529411764706,1610612745,94,84,2021-11-28T02:45:34Z,4100000,59.0,50.0,1,left,MISS C. Wood 7' driving Layup - blocked,"[1626174, 1626179]",1610612745.0,HOU,driving,,,Wood,C. Wood,,,,,7.69,Missed,,,,,,,,,,,,,,,,,,Rozier,1626179.0
432,PT05M57.00S,2021-11-28T02:41:37.1Z,3,REGULAR,block,,[],1626179,,,1610612745,94,84,2021-11-28T02:45:51Z,4105000,,,0,,T. Rozier BLOCK (1 BLK),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT05M57.00S,2021-11-28T02:41:37.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612766,94,84,2021-11-28T02:46:20Z,4110000,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,413.0,,,,,,,,,
415,PT05M57.00S,2021-11-28T02:41:41.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,94,84,2021-11-28T02:46:20Z,4120000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT05M46.00S,2021-11-28T02:41:52.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,92.32917214191852,52.94117647058824,1610612766,94,86,2021-11-28T02:42:02Z,4130000,15.0,20.0,1,right,M. Bridges cutting Layup (14 PTS) (L. Ball 10 AST),"[1628970, 1630163]",1610612766.0,CHA,cutting,,,Bridges,M. Bridges,,,,,2.45,Made,14.0,L. Ball,1630163.0,10.0,,,,,,,,,,,,,,,
418,PT05M32.00S,2021-11-28T02:42:10.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,94,86,2021-11-28T02:42:10Z,4150000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT05M32.00S,2021-11-28T02:42:12.5Z,3,REGULAR,substitution,out,[],1626179,,,1610612745,94,86,2021-11-28T02:42:26Z,4160000,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT05M32.00S,2021-11-28T02:42:12.5Z,3,REGULAR,substitution,in,[],1629667,,,1610612745,94,86,2021-11-28T02:42:26Z,4170000,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT05M22.00S,2021-11-28T02:42:41.5Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612745,94,86,2021-11-28T02:42:53Z,4180000,,,0,,HOU shot clock Team TURNOVER,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT05M10.00S,2021-11-28T02:43:02.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630163,92.9862023653088,49.50980392156863,1610612766,94,88,2021-11-28T02:43:06Z,4190000,-2.0,13.0,1,right,L. Ball driving DUNK (15 PTS),[1630163],1610612766.0,CHA,driving,,,Ball,L. Ball,,,,,1.36,Made,15.0,,,,,,,,,,,,,,,,,,
423,PT04M49.00S,2021-11-28T02:43:24.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630256,6.258212877792378,52.69607843137255,1610612745,96,88,2021-11-28T02:43:28Z,4200000,-13.0,6.0,1,left,J. Tate driving Layup (13 PTS),[1630256],1610612745.0,HOU,driving,,,Tate,J. Tate,,,,,1.49,Made,13.0,,,,,,,,,,,,,,,,,,
424,PT04M35.00S,2021-11-28T02:43:37.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,92.9862023653088,46.32352941176471,1610612766,96,90,2021-11-28T02:43:41Z,4210000,-18.0,13.0,1,right,M. Bridges driving Layup (16 PTS),[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,2.28,Made,16.0,,,,,,,,,,,,,,,,,,
425,PT04M15.00S,2021-11-28T02:43:57.8Z,3,REGULAR,3pt,Jump Shot,[],1629645,31.35676741130092,36.27450980392157,1610612745,99,90,2021-11-28T02:44:01Z,4220000,69.0,242.0,1,left,K. Porter Jr. 25' 3PT pullup (19 PTS),[1629645],1610612745.0,HOU,pullup,,,Porter Jr.,K. Porter Jr.,,,,,25.18,Made,19.0,,,,,,,,,,,,,,,,,,
426,PT03M58.00S,2021-11-28T02:44:15.0Z,3,REGULAR,3pt,Jump Shot,[],1628998,71.43561103810775,20.588235294117645,1610612766,99,93,2021-11-28T02:44:21Z,4230000,-147.0,216.0,1,right,C. Martin 26' 3PT bank (6 PTS) (M. Bridges 2 AST),"[1628998, 1628970]",1610612766.0,CHA,bank,,,Martin,C. Martin,,,,,26.13,Made,6.0,M. Bridges,1628970.0,2.0,,,,,,,,,,,,,,,
428,PT03M32.00S,2021-11-28T02:44:41.0Z,3,REGULAR,3pt,Jump Shot,[],1630256,26.757555847568987,79.90196078431373,1610612745,102,93,2021-11-28T02:44:44Z,4250000,-150.0,199.0,1,left,J. Tate 24' 3PT  (16 PTS) (E. Gordon 5 AST),"[1630256, 201569]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,24.89,Made,16.0,E. Gordon,201569.0,5.0,,,,,,,,,,,,,,,
430,PT03M22.00S,2021-11-28T02:44:53.3Z,3,REGULAR,turnover,out-of-bounds,[],1628970,,,1610612766,102,93,2021-11-28T02:45:20Z,4270000,,,0,,M. Bridges bad pass out-of-bounds TURNOVER (4 TO),[1628970],1610612766.0,CHA,bad pass,,,Bridges,M. Bridges,,,,,,,,,,,1626300.0,,,,,,,,,4.0,,,,,
431,PT03M22.00S,2021-11-28T02:45:13.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,102,93,2021-11-28T02:45:13Z,4280000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT03M22.00S,2021-11-28T02:47:42.5Z,3,REGULAR,substitution,out,[],1630256,,,1610612745,102,93,2021-11-28T02:48:00Z,4290000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT03M22.00S,2021-11-28T02:47:42.5Z,3,REGULAR,substitution,out,[],201569,,,1610612745,102,93,2021-11-28T02:48:00Z,4300000,,,0,,SUB out: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT03M22.00S,2021-11-28T02:47:42.5Z,3,REGULAR,substitution,in,[],1627863,,,1610612745,102,93,2021-11-28T02:48:00Z,4310000,,,0,,SUB in: D. House Jr.,[1627863],1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT03M22.00S,2021-11-28T02:47:42.5Z,3,REGULAR,substitution,in,[],1629717,,,1610612745,102,93,2021-11-28T02:48:00Z,4320000,,,0,,SUB in: A. Brooks,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT03M08.00S,2021-11-28T02:48:19.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626174,7.440867279894875,47.549019607843135,1610612745,104,93,2021-11-28T02:48:24Z,4330000,12.0,17.0,1,left,C. Wood driving Layup (20 PTS) (K. Porter Jr. 10 AST),"[1626174, 1629645]",1610612745.0,HOU,driving,,,Wood,C. Wood,,,,,2.13,Made,20.0,K. Porter Jr.,1629645.0,10.0,,,,,,,,,,,,,,,
439,PT02M53.00S,2021-11-28T02:48:34.8Z,3,REGULAR,2pt,Jump Shot,[],1630163,77.7431011826544,65.68627450980392,1610612766,104,93,2021-11-28T02:48:42Z,4350000,78.0,157.0,1,right,MISS L. Ball 17' driving floating Shot,[1630163],1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,17.52,Missed,,,,,,,,,,,,,,,,,,,
440,PT02M53.00S,2021-11-28T02:48:34.8Z,3,REGULAR,rebound,defensive,[],1626174,,,1610612745,104,93,2021-11-28T02:48:42Z,4360000,,,0,,C. Wood REBOUND (Off:4 Def:11),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,439.0,15.0,11.0,4.0,,,,,,
441,PT02M39.00S,2021-11-28T02:48:49.5Z,3,REGULAR,3pt,Jump Shot,[],1629717,24.655059132720105,90.19607843137256,1610612745,104,93,2021-11-28T02:49:02Z,4370000,-201.0,179.0,1,left,MISS A. Brooks 26' 3PT,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,26.94,Missed,,,,,,,,,,,,,,,,,,,
442,PT02M38.00S,2021-11-28T02:48:50.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612745,104,93,2021-11-28T02:49:02Z,4380000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,441.0,,,,,,,,,
443,PT02M38.00S,2021-11-28T02:49:01.9Z,3,REGULAR,foul,personal,[],1626162,,,1610612745,104,93,2021-11-28T02:49:21Z,4390000,,,0,,K. Oubre Jr. loose ball personal FOUL (2 PF),"[1626162, 1626174]",1610612766.0,CHA,loose ball,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,2004.0,2.0,0.0,Wood,1626174.0,,,,,,,,,,
445,PT02M24.00S,2021-11-28T02:49:29.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629717,29.517082785808146,84.06862745098039,1610612745,107,93,2021-11-28T02:49:50Z,4410000,-170.0,225.0,1,left,A. Brooks 28' 3PT  (12 PTS) (D. House Jr. 1 AST),"[1629717, 1627863]",1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,28.22,Made,12.0,D. House Jr.,1627863.0,1.0,,,,,,,,,,,,,,,
447,PT02M05.00S,2021-11-28T02:49:46.9Z,3,REGULAR,3pt,Jump Shot,[],1626162,65.25952693823915,42.40196078431372,1610612766,107,93,2021-11-28T02:49:57Z,4430000,-38.0,274.0,1,right,MISS K. Oubre Jr. 27' 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,27.67,Missed,,,,,,,,,,,,,,,,,,,
448,PT02M05.00S,2021-11-28T02:49:46.9Z,3,REGULAR,rebound,defensive,[],1629645,,,1610612745,107,93,2021-11-28T02:49:57Z,4440000,,,0,,K. Porter Jr. REBOUND (Off:1 Def:3),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,447.0,4.0,3.0,1.0,,,,,,
449,PT01M42.00S,2021-11-28T02:50:10.8Z,3,REGULAR,3pt,Jump Shot,[],1629726,6.783837056504599,95.58823529411765,1610612745,107,93,2021-11-28T02:50:16Z,4450000,-228.0,11.0,1,left,MISS G. Mathews 3PT,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,22.82,Missed,,,,,,,,,,,,,,,,,,,
450,PT01M42.00S,2021-11-28T02:50:10.8Z,3,REGULAR,rebound,defensive,[],1630163,,,1610612766,107,93,2021-11-28T02:50:16Z,4460000,,,0,,L. Ball REBOUND (Off:4 Def:5),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,449.0,9.0,5.0,4.0,,,,,,
451,PT01M32.00S,2021-11-28T02:50:21.6Z,3,REGULAR,2pt,Jump Shot,[],1630163,83.919185282523,32.1078431372549,1610612766,107,93,2021-11-28T02:50:27Z,4470000,-89.0,99.0,1,right,MISS L. Ball 13' fadeaway Shot,[1630163],1610612766.0,CHA,fadeaway,,,Ball,L. Ball,,,,,13.32,Missed,,,,,,,,,,,,,,,,,,,
452,PT01M32.00S,2021-11-28T02:50:21.6Z,3,REGULAR,rebound,defensive,[],1629645,,,1610612745,107,93,2021-11-28T02:50:27Z,4480000,,,0,,K. Porter Jr. REBOUND (Off:1 Def:4),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,451.0,5.0,4.0,1.0,,,,,,
453,PT01M14.00S,2021-11-28T02:50:41.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,6.652431011826544,47.794117647058826,1610612745,109,93,2021-11-28T02:50:47Z,4490000,11.0,10.0,1,left,C. Wood cutting Layup (22 PTS) (K. Porter Jr. 11 AST),"[1626174, 1629645]",1610612745.0,HOU,cutting,,,Wood,C. Wood,,,,,1.49,Made,22.0,K. Porter Jr.,1629645.0,11.0,,,,,,,,,,,,,,,
455,PT01M14.00S,2021-11-28T02:50:44.2Z,3,REGULAR,foul,personal,['1freethrow'],1629667,,,1610612745,109,93,2021-11-28T02:51:20Z,4510000,,,0,,J. McDaniels shooting personal FOUL (3 PF) (Wood 1 FT),"[1629667, 1626174]",1610612766.0,CHA,shooting,,,McDaniels,J. McDaniels,,,,,,,,,,,1628954.0,3.0,0.0,Wood,1626174.0,,,,,,,,,,
457,PT01M14.00S,2021-11-28T02:50:53.8Z,3,REGULAR,substitution,out,[],1629645,,,1610612745,109,93,2021-11-28T02:51:53Z,4530000,,,0,,SUB out: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
