actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
356,PT07M55.00S,2021-11-25T02:26:34.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629750,7.178055190538765,50.0,1610612741,59,68,2021-11-25T02:26:40Z,3550000,0.0,15.0,1,left,J. Green running DUNK (7 PTS),[1629750],1610612741.0,CHI,running,,,Green,J. Green,,,,,,,1.5,Made,7.0,,,,,,,,,,,,,,,
357,PT07M37.00S,2021-11-25T02:27:04.7Z,3,REGULAR,foul,personal,[],203897,,,1610612745,59,68,2021-11-25T02:27:13Z,3560000,,,0,,Z. LaVine personal FOUL (1 PF),"[203897, 1629645]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,1627963.0,,,,,,,,,,,,,,1.0,0.0,Porter Jr.,1629645.0,,
359,PT07M37.00S,2021-11-25T02:27:10.6Z,3,REGULAR,substitution,out,[],1630256,,,1610612745,59,68,2021-11-25T02:27:22Z,3580000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,
360,PT07M37.00S,2021-11-25T02:27:10.6Z,3,REGULAR,substitution,out,[],201569,,,1610612745,59,68,2021-11-25T02:27:22Z,3590000,,,0,,SUB out: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
361,PT07M37.00S,2021-11-25T02:27:10.6Z,3,REGULAR,substitution,in,[],1627863,,,1610612745,59,68,2021-11-25T02:27:22Z,3600000,,,0,,SUB in: D. House Jr.,[1627863],1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,
362,PT07M37.00S,2021-11-25T02:27:10.6Z,3,REGULAR,substitution,in,[],1629717,,,1610612745,59,68,2021-11-25T02:27:22Z,3610000,,,0,,SUB in: A. Brooks,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,
363,PT07M23.00S,2021-11-25T02:27:33.2Z,3,REGULAR,3pt,Jump Shot,[],1629645,69.59592641261499,73.52941176470588,1610612745,62,68,2021-11-25T02:27:47Z,3620000,118.0,233.0,1,right,K. Porter Jr. 26' 3PT  (10 PTS) (D. House Jr. 1 AST),"[1629645, 1627863]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,26.13,Made,10.0,D. House Jr.,1627863.0,1.0,,,,,,,,,,,,
483,PT07M05.00S,2021-11-25T02:27:44.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627884,9.116294349540084,55.3921568627451,1610612741,62,68,2021-11-25T02:45:22Z,3647500,-27.0,33.0,1,left,MISS D. Jones Jr. cutting Layup - blocked,"[1627884, 1629726]",1610612741.0,CHI,cutting,,,Jones Jr.,D. Jones Jr.,,,,,,,4.28,Missed,,,,,,,,,Mathews,1629726.0,,,,,,
484,PT07M05.00S,2021-11-25T02:27:44.4Z,3,REGULAR,block,,[],1629726,,,1610612741,62,68,2021-11-25T02:45:22Z,3656250,,,0,,G. Mathews BLOCK (1 BLK),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,
485,PT07M04.00S,2021-11-25T02:27:45.4Z,3,REGULAR,rebound,defensive,[],1627863,,,1610612745,62,68,2021-11-25T02:45:22Z,3660625,,,0,,D. House Jr. REBOUND (Off:0 Def:1),[1627863],1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,483.0,1.0,1.0,0.0,,,,,,,,
399,PT07M01.00S,2021-11-25T02:27:55.7Z,3,REGULAR,turnover,bad pass,[],1627863,,,1610612745,62,68,2021-11-25T02:46:08Z,3665000,,,0,,D. House Jr. bad pass TURNOVER (1 TO),[1627863],1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,,1.0,,,,,,,,,,,,,,,,,,
370,PT06M57.00S,2021-11-25T02:28:10.0Z,3,REGULAR,foul,personal,[],1626174,,,1610612741,62,68,2021-11-25T02:28:20Z,3690000,,,0,,C. Wood loose ball personal FOUL (2 PF),"[1626174, 203897]",1610612745.0,HOU,loose ball,,,Wood,C. Wood,,,,,1627963.0,,,,,,,,,,,,,,2.0,0.0,LaVine,203897.0,,
372,PT06M32.00S,2021-11-25T02:28:46.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203897,33.722076215505915,50.0,1610612741,62,71,2021-11-25T03:32:39Z,3710000,0.0,264.0,1,left,Z. LaVine 26' 3PT step back (17 PTS),[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,,,26.45,Made,17.0,,,,,,,,,,,,,,,
373,PT06M23.00S,2021-11-25T02:28:56.3Z,3,REGULAR,foul,personal,['2freethrow'],1629750,,,1610612745,62,71,2021-11-25T02:29:12Z,3720000,,,0,,J. Green shooting personal FOUL (3 PF) (Porter Jr. 2 FT),"[1629750, 1629645]",1610612741.0,CHI,shooting,,,Green,J. Green,,,,,1627963.0,,,,,,,,,,,,,,3.0,0.0,Porter Jr.,1629645.0,,
375,PT06M23.00S,2021-11-25T02:29:25.7Z,3,REGULAR,freethrow,1 of 2,[],1629645,,,1610612745,63,71,2021-11-25T02:29:45Z,3740000,,,0,,K. Porter Jr. Free Throw 1 of 2 (11 PTS),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,Made,11.0,,,,,,,,,,,,,,,
376,PT06M23.00S,2021-11-25T02:29:25.7Z,3,REGULAR,freethrow,2 of 2,[],1629645,,,1610612745,63,71,2021-11-25T02:29:45Z,3750000,,,0,,MISS K. Porter Jr. Free Throw 2 of 2,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,
377,PT06M23.00S,2021-11-25T02:29:25.7Z,3,REGULAR,rebound,defensive,[],1629750,,,1610612741,63,71,2021-11-25T02:29:45Z,3760000,,,0,,J. Green REBOUND (Off:4 Def:2),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,376.0,6.0,2.0,4.0,,,,,,,,
378,PT06M12.00S,2021-11-25T02:29:54.0Z,3,REGULAR,foul,personal,[],1627863,,,1610612741,63,71,2021-11-25T02:30:18Z,3770000,,,0,,D. House Jr. personal FOUL (1 PF),"[1627863, 203897]",1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,1627963.0,,,,,,,,,,,,,,1.0,0.0,LaVine,203897.0,,
380,PT06M02.00S,2021-11-25T02:30:18.2Z,3,REGULAR,2pt,Jump Shot,[],201942,6.783837056504599,68.87254901960785,1610612741,63,73,2021-11-25T02:30:23Z,3790000,-94.0,11.0,1,left,D. DeRozan 9' turnaround fadeaway Jump Shot (8 PTS),[201942],1610612741.0,CHI,turnaround fadeaway,,,DeRozan,D. DeRozan,,,,,,,9.51,Made,8.0,,,,,,,,,,,,,,,
381,PT05M46.00S,2021-11-25T02:30:33.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626174,93.11760840998686,44.85294117647059,1610612745,63,73,2021-11-25T02:30:39Z,3800000,-26.0,12.0,1,right,MISS C. Wood turnaround Shot,[1626174],1610612745.0,HOU,turnaround,,,Wood,C. Wood,,,,,,,2.84,Missed,,,,,,,,,,,,,,,,
382,PT05M44.00S,2021-11-25T02:30:35.9Z,3,REGULAR,rebound,defensive,[],1628366,,,1610612741,63,73,2021-11-25T02:30:39Z,3810000,,,0,,L. Ball REBOUND (Off:0 Def:5),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,381.0,5.0,5.0,0.0,,,,,,,,
554,PT05M41.00S,2021-11-25T02:30:56.8Z,3,REGULAR,turnover,out-of-bounds,[],203897,,,1610612741,63,73,2021-11-25T02:56:48Z,3855000,,,0,,Z. LaVine bad pass out-of-bounds TURNOVER (1 TO),[203897],1610612741.0,CHI,bad pass,,,LaVine,Z. LaVine,,,,,201638.0,1.0,,,,,,,,,,,,,,,,,,
387,PT05M38.00S,2021-11-25T02:31:08.0Z,3,REGULAR,foul,personal,[],1627884,,,1610612745,63,73,2021-11-25T02:56:48Z,3860000,,,0,,D. Jones Jr. personal FOUL (1 PF),"[1627884, 1626174]",1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,202027.0,,,,,,,,,,,,,,1.0,0.0,Wood,1626174.0,,
389,PT05M38.00S,2021-11-25T02:31:15.9Z,3,REGULAR,substitution,out,[],201942,,,1610612745,63,73,2021-11-25T02:31:08Z,3880000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,
390,PT05M38.00S,2021-11-25T02:31:15.9Z,3,REGULAR,substitution,in,[],1627936,,,1610612745,63,73,2021-11-25T02:31:08Z,3890000,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,
391,PT05M38.00S,2021-11-25T02:31:25.9Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612745,63,73,2021-11-25T02:31:08Z,3900000,,,0,,TEAM delay-of-game VIOLATION,[],1610612741.0,CHI,,,,,,,,,,202027.0,,,,,,,,,,,,,,,,,,,
392,PT05M27.00S,2021-11-25T02:31:51.0Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1627863,79.188567674113,32.35294117647059,1610612745,65,73,2021-11-25T02:31:08Z,3910000,-88.0,143.0,1,right,D. House Jr. 16' pullup Jump Shot (2 PTS) (A. Brooks 1 AST),"[1627863, 1629717]",1610612745.0,HOU,pullup,,,House Jr.,D. House Jr.,,,,,,,16.81,Made,2.0,A. Brooks,1629717.0,1.0,,,,,,,,,,,,
394,PT05M09.00S,2021-11-25T02:32:09.8Z,3,REGULAR,turnover,bad pass,[],1628366,,,1610612741,65,73,2021-11-25T02:32:13Z,3930000,,,0,,L. Ball bad pass TURNOVER (2 TO),"[1628366, 1627863]",1610612741.0,CHI,,,,Ball,L. Ball,,,,,,2.0,,,,,,,,,,,,,,,,,House Jr.,1627863.0
395,PT05M09.00S,2021-11-25T02:32:09.8Z,3,REGULAR,steal,,[],1627863,,,1610612745,65,73,2021-11-25T02:32:11Z,3940000,,,0,,D. House Jr. STEAL (1 STL),[1627863],1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,
396,PT04M59.00S,2021-11-25T02:32:20.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627863,94.1688567674113,3.9215686274509802,1610612745,68,73,2021-11-25T02:32:29Z,3950000,-230.0,2.0,1,right,D. House Jr. 3PT  (5 PTS) (G. Mathews 1 AST),"[1627863, 1629726]",1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,,,23.04,Made,5.0,G. Mathews,1629726.0,1.0,,,,,,,,,,,,
398,PT04M57.00S,2021-11-25T02:32:26.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,68,73,2021-11-25T02:32:26Z,3970000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT04M45.00S,2021-11-25T02:35:35.7Z,3,REGULAR,turnover,lost ball,[],203897,,,1610612741,68,73,2021-11-25T02:35:40Z,3980000,,,0,,Z. LaVine lost ball TURNOVER (2 TO),"[203897, 1629726]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,2.0,,,,,,,,,,,,,,,,,Mathews,1629726.0
401,PT04M45.00S,2021-11-25T02:35:35.7Z,3,REGULAR,steal,,[],1629726,,,1610612745,68,73,2021-11-25T02:45:52Z,3990000,,,0,,G. Mathews STEAL (1 STL),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,
402,PT04M41.00S,2021-11-25T02:35:39.5Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629717,81.42247043363994,93.87254901960785,1610612745,71,73,2021-11-25T02:54:06Z,4000000,219.0,122.0,1,right,A. Brooks 25' 3PT running (3 PTS) (C. Wood 3 AST),"[1629717, 1626174]",1610612745.0,HOU,running,,,Brooks,A. Brooks,,,,,,,25.11,Made,3.0,C. Wood,1626174.0,3.0,,,,,,,,,,,,
404,PT04M26.00S,2021-11-25T02:35:54.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629750,5.995400788436268,47.30392156862745,1610612741,71,75,2021-11-25T02:35:58Z,4020000,13.0,4.0,1,left,J. Green cutting Layup (9 PTS) (L. Ball 4 AST),"[1629750, 1628366]",1610612741.0,CHI,cutting,,,Green,J. Green,,,,,,,1.41,Made,9.0,L. Ball,1628366.0,4.0,,,,,,,,,,,,
406,PT04M10.00S,2021-11-25T02:36:10.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,92.19776609724047,43.38235294117647,1610612745,71,75,2021-11-25T02:36:32Z,4040000,-33.0,21.0,1,right,MISS C. Wood Layup - blocked,"[1626174, 1627884]",1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,3.91,Missed,,,,,,,,,Jones Jr.,1627884.0,,,,,,
407,PT04M10.00S,2021-11-25T02:36:10.1Z,3,REGULAR,block,,[],1627884,,,1610612745,71,75,2021-11-25T02:36:13Z,4050000,,,0,,D. Jones Jr. BLOCK (1 BLK),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,
408,PT04M06.00S,2021-11-25T02:36:14.1Z,3,REGULAR,rebound,offensive,[],1627863,,,1610612745,71,75,2021-11-25T02:36:16Z,4060000,,,0,,D. House Jr. REBOUND (Off:1 Def:1),[1627863],1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,406.0,2.0,1.0,1.0,,,,,,,,
409,PT04M06.00S,2021-11-25T02:36:14.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627863,93.38042049934296,48.529411764705884,1610612745,73,75,2021-11-25T02:59:49Z,4070000,-7.0,10.0,1,right,D. House Jr. putback Layup (7 PTS),[1627863],1610612745.0,HOU,putback,,,House Jr.,D. House Jr.,,,,,,,1.22,Made,7.0,,,,,,,,,,,,,,,
410,PT03M55.00S,2021-11-25T02:36:24.4Z,3,REGULAR,3pt,Jump Shot,[],1627936,9.149145860709593,97.05882352941177,1610612741,73,75,2021-11-25T02:36:28Z,4080000,-235.0,34.0,1,left,MISS A. Caruso 3PT,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,23.77,Missed,,,,,,,,,,,,,,,,
411,PT03M53.00S,2021-11-25T02:36:26.4Z,3,REGULAR,rebound,defensive,[],1626174,,,1610612745,73,75,2021-11-25T02:36:28Z,4090000,,,0,,C. Wood REBOUND (Off:2 Def:6),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,410.0,8.0,6.0,2.0,,,,,,,,
412,PT03M45.00S,2021-11-25T02:36:35.3Z,3,REGULAR,3pt,Jump Shot,[],1629717,66.83639947437582,34.55882352941176,1610612745,76,75,2021-11-25T02:36:40Z,4100000,-77.0,259.0,1,right,A. Brooks 27' 3PT  (6 PTS) (K. Porter Jr. 7 AST),"[1629717, 1629645]",1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,27.05,Made,6.0,K. Porter Jr.,1629645.0,7.0,,,,,,,,,,,,
414,PT03M27.00S,2021-11-25T02:36:53.0Z,3,REGULAR,3pt,Jump Shot,[],203897,29.38567674113009,76.47058823529412,1610612741,76,75,2021-11-25T03:02:50Z,4120000,-132.0,224.0,1,left,MISS Z. LaVine 25' pullup 3PT,[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,,,25.99,Missed,,,,,,,,,,,,,,,,
415,PT03M25.00S,2021-11-25T02:36:55.0Z,3,REGULAR,rebound,defensive,[],1629645,,,1610612745,76,75,2021-11-25T02:41:30Z,4130000,,,0,,K. Porter Jr. REBOUND (Off:0 Def:5),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,414.0,5.0,5.0,0.0,,,,,,,,
444,PT03M25.00S,2021-11-25T02:36:58.6Z,3,REGULAR,turnover,bad pass,[],1629645,,,1610612745,76,75,2021-11-25T02:40:44Z,4135000,,,0,,K. Porter Jr. bad pass TURNOVER (4 TO),"[1629645, 1627936]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,4.0,,,,,,,,,,,,,,,,,Caruso,1627936.0
445,PT03M25.00S,2021-11-25T02:36:58.6Z,3,REGULAR,steal,,[],1627936,,,1610612741,76,75,2021-11-25T02:39:58Z,4137500,,,0,,A. Caruso STEAL (2 STL),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,
416,PT03M16.00S,2021-11-25T02:37:04.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627936,32.14520367936925,57.59803921568627,1610612741,76,75,2021-11-25T03:03:30Z,4140000,-38.0,250.0,1,left,MISS A. Caruso 25' pullup 3PT,[1627936],1610612741.0,CHI,pullup,,,Caruso,A. Caruso,,,,,,,25.26,Missed,,,,,,,,,,,,,,,,
417,PT03M13.00S,2021-11-25T02:37:07.2Z,3,REGULAR,rebound,defensive,[],1629645,,,1610612745,76,75,2021-11-25T02:37:08Z,4150000,,,0,,K. Porter Jr. REBOUND (Off:0 Def:6),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,416.0,6.0,6.0,0.0,,,,,,,,
418,PT03M13.00S,2021-11-25T02:37:07.3Z,3,REGULAR,turnover,bad pass,[],1629645,,,1610612745,76,75,2021-11-25T02:37:11Z,4160000,,,0,,K. Porter Jr. bad pass TURNOVER (5 TO),"[1629645, 1627936]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,5.0,,,,,,,,,,,,,,,,,Caruso,1627936.0
419,PT03M13.00S,2021-11-25T02:37:07.3Z,3,REGULAR,steal,,[],1627936,,,1610612741,76,75,2021-11-25T02:37:09Z,4170000,,,0,,A. Caruso STEAL (3 STL),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,
420,PT03M09.00S,2021-11-25T02:37:14.9Z,3,REGULAR,foul,personal,[],1629717,,,1610612741,76,75,2021-11-25T03:32:54Z,4180000,,,0,,A. Brooks take personal FOUL (1 PF),"[1629717, 1627884]",1610612745.0,HOU,take,,,Brooks,A. Brooks,,,,,1627963.0,,,,,,,,,,,,,,1.0,0.0,Jones Jr.,1627884.0,,
422,PT03M09.00S,2021-11-25T02:37:27.2Z,3,REGULAR,substitution,out,[],1629750,,,1610612741,76,75,2021-11-25T02:37:32Z,4200000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
423,PT03M09.00S,2021-11-25T02:37:27.2Z,3,REGULAR,substitution,in,[],201942,,,1610612741,76,75,2021-11-25T02:37:32Z,4210000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,
424,PT03M04.00S,2021-11-25T02:37:50.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201942,6.652431011826544,47.30392156862745,1610612741,76,77,2021-11-25T02:37:55Z,4220000,13.0,10.0,1,left,D. DeRozan driving Layup (10 PTS),[201942],1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,,,1.68,Made,10.0,,,,,,,,,,,,,,,
425,PT03M04.00S,2021-11-25T02:37:54.5Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1626174,,,1610612741,76,77,2021-11-25T02:38:00Z,4230000,,,0,,C. Wood shooting personal FOUL (3 PF) (DeRozan 1 FT),"[1626174, 201942]",1610612745.0,HOU,shooting,,,Wood,C. Wood,,,,,201638.0,,,,,,,,,,,,,,3.0,0.0,DeRozan,201942.0,,
427,PT03M04.00S,2021-11-25T02:38:23.3Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],201942,,,1610612741,76,78,2021-11-25T02:38:23Z,4250000,,,0,,D. DeRozan Free Throw 1 of 1 (11 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,11.0,,,,,,,,,,,,,,,
428,PT02M52.00S,2021-11-25T02:38:37.2Z,3,REGULAR,3pt,Jump Shot,[],1629645,67.49342969776609,37.254901960784316,1610612745,76,78,2021-11-25T03:04:43Z,4260000,-64.0,253.0,1,right,MISS K. Porter Jr. 26' pullup 3PT,[1629645],1610612745.0,HOU,pullup,,,Porter Jr.,K. Porter Jr.,,,,,,,26.1,Missed,,,,,,,,,,,,,,,,
429,PT02M50.00S,2021-11-25T02:38:38.9Z,3,REGULAR,rebound,offensive,[],1626174,,,1610612745,76,78,2021-11-25T02:38:38Z,4270000,,,0,,C. Wood REBOUND (Off:3 Def:6),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,428.0,9.0,6.0,3.0,,,,,,,,
430,PT02M48.00S,2021-11-25T02:38:41.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629726,94.56307490144546,4.166666666666666,1610612745,79,78,2021-11-25T02:38:51Z,4280000,-229.0,-1.0,1,right,G. Mathews 3PT  (5 PTS) (C. Wood 4 AST),"[1629726, 1626174]",1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,22.92,Made,5.0,C. Wood,1626174.0,4.0,,,,,,,,,,,,
432,PT02M36.00S,2021-11-25T02:38:55.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626174,,,1610612741,79,78,2021-11-25T02:39:00Z,4300000,,,0,,C. Wood shooting personal FOUL (4 PF) (DeRozan 2 FT),"[1626174, 201942]",1610612745.0,HOU,shooting,,,Wood,C. Wood,,,,,1627963.0,,,,,,,,,,,,,,4.0,0.0,DeRozan,201942.0,,
434,PT02M36.00S,2021-11-25T02:39:25.5Z,3,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,79,79,2021-11-25T02:39:25Z,4320000,,,0,,D. DeRozan Free Throw 1 of 2 (12 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,12.0,,,,,,,,,,,,,,,
435,PT02M36.00S,2021-11-25T02:39:26.4Z,3,REGULAR,substitution,out,[],1629726,,,1610612741,79,79,2021-11-25T02:39:46Z,4330000,,,0,,SUB out: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,
436,PT02M36.00S,2021-11-25T02:39:26.4Z,3,REGULAR,substitution,out,[],1626174,,,1610612741,79,79,2021-11-25T02:39:46Z,4340000,,,0,,SUB out: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,
437,PT02M36.00S,2021-11-25T02:39:26.4Z,3,REGULAR,substitution,out,[],1627884,,,1610612741,79,79,2021-11-25T02:39:46Z,4350000,,,0,,SUB out: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,
438,PT02M36.00S,2021-11-25T02:39:26.4Z,3,REGULAR,substitution,out,[],203897,,,1610612741,79,79,2021-11-25T02:39:46Z,4360000,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,
439,PT02M36.00S,2021-11-25T02:39:26.4Z,3,REGULAR,substitution,in,[],1630231,,,1610612741,79,79,2021-11-25T02:39:46Z,4370000,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,
440,PT02M36.00S,2021-11-25T02:39:26.4Z,3,REGULAR,substitution,in,[],1630578,,,1610612741,79,79,2021-11-25T02:39:46Z,4380000,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,
441,PT02M36.00S,2021-11-25T02:39:26.4Z,3,REGULAR,substitution,in,[],202696,,,1610612741,79,79,2021-11-25T02:39:46Z,4390000,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,
442,PT02M36.00S,2021-11-25T02:39:26.4Z,3,REGULAR,substitution,in,[],1630245,,,1610612741,79,79,2021-11-25T02:39:46Z,4400000,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,
443,PT02M36.00S,2021-11-25T02:39:52.0Z,3,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,79,80,2021-11-25T02:39:52Z,4410000,,,0,,D. DeRozan Free Throw 2 of 2 (13 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,13.0,,,,,,,,,,,,,,,
446,PT02M17.00S,2021-11-25T02:40:12.4Z,3,REGULAR,3pt,Jump Shot,[],1630578,68.80749014454665,75.49019607843137,1610612745,82,80,2021-11-25T02:40:16Z,4420000,127.0,241.0,1,right,A. Sengun 27' 3PT  (11 PTS) (K. Porter Jr. 8 AST),"[1630578, 1629645]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,27.24,Made,11.0,K. Porter Jr.,1629645.0,8.0,,,,,,,,,,,,
448,PT02M05.00S,2021-11-25T02:40:24.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201942,6.521024967148489,53.67647058823529,1610612741,82,82,2021-11-25T02:40:29Z,4440000,-18.0,9.0,1,left,D. DeRozan driving Layup (15 PTS),[201942],1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,,,2.04,Made,15.0,,,,,,,,,,,,,,,
449,PT01M46.00S,2021-11-25T02:40:43.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629645,92.06636005256242,64.95098039215686,1610612745,82,82,2021-11-25T03:05:56Z,4450000,75.0,22.0,1,right,MISS K. Porter Jr. 7' fadeaway Shot - blocked,"[1629645, 1628366]",1610612745.0,HOU,fadeaway,,,Porter Jr.,K. Porter Jr.,,,,,,,7.8,Missed,,,,,,,,,Ball,1628366.0,,,,,,
450,PT01M46.00S,2021-11-25T02:40:43.4Z,3,REGULAR,block,,[],1628366,,,1610612745,82,82,2021-11-25T02:40:45Z,4460000,,,0,,L. Ball BLOCK (2 BLK),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
