actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,turnoverTotal,stealPlayerName,stealPersonId
271,PT06M01.00S,2022-03-29T00:52:05.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627751,8.623521681997373,50.245098039215684,1610612759,43,54,2022-03-29T00:52:12Z,2710000,-1.0,29.0,1,left,MISS J. Poeltl putback Layup,[1627751],1610612759.0,SAS,putback,,,Poeltl,J. Poeltl,,,,,2.86,Missed,,,,,,,,,,,,,,,,,,,
272,PT06M01.00S,2022-03-29T00:52:05.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612745,43,54,2022-03-29T00:52:12Z,2720000,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,271.0,,,,,,,,,,,,,,,,,,
273,PT06M01.00S,2022-03-29T00:52:16.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,43,54,2022-03-29T00:52:16Z,2730000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT05M45.00S,2022-03-29T00:52:31.9Z,2,REGULAR,3pt,Jump Shot,[],1630578,69.20170827858082,67.8921568627451,1610612745,43,54,2022-03-29T00:52:39Z,2740000,89.0,237.0,1,right,MISS A. Sengun 25' 3PT,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,25.33,Missed,,,,,,,,,,,,,,,,,,,
275,PT05M41.00S,2022-03-29T00:52:35.9Z,2,REGULAR,rebound,defensive,[],1629640,,,1610612759,43,54,2022-03-29T00:52:39Z,2750000,,,0,,K. Johnson REBOUND (Off:2 Def:2),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,274.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
276,PT05M32.00S,2022-03-29T00:52:45.6Z,2,REGULAR,turnover,out-of-bounds,[],1626196,,,1610612759,43,54,2022-03-29T00:52:53Z,2760000,,,0,,J. Richardson lost ball out-of-bounds TURNOVER (1 TO),[1626196],1610612759.0,SAS,lost ball,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,202058.0,,,,,,1.0,,
277,PT05M28.00S,2022-03-29T00:52:54.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630528,93.64323258869908,55.63725490196079,1610612745,45,54,2022-03-29T00:53:06Z,2770000,28.0,7.0,1,right,J. Christopher running Layup (4 PTS),[1630528],1610612745.0,HOU,running,,,Christopher,J. Christopher,,,,,2.91,Made,,,,,4.0,,,,,,,,,,,,,,
278,PT05M27.00S,2022-03-29T00:53:02.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,45,54,2022-03-29T00:53:02Z,2780000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT05M27.00S,2022-03-29T00:53:35.1Z,2,REGULAR,substitution,out,[],1630563,,,1610612759,45,54,2022-03-29T00:55:44Z,2790000,,,0,,SUB out: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT05M27.00S,2022-03-29T00:53:35.1Z,2,REGULAR,substitution,in,[],1627749,,,1610612759,45,54,2022-03-29T00:55:44Z,2800000,,,0,,SUB in: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT05M08.00S,2022-03-29T00:56:18.1Z,2,REGULAR,3pt,Jump Shot,[],1629640,25.18068331143233,87.5,1610612759,45,54,2022-03-29T00:56:23Z,2810000,-188.0,184.0,1,left,MISS K. Johnson 26' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,26.28,Missed,,,,,,,,,,,,,,,,,,,
282,PT05M05.00S,2022-03-29T00:56:21.1Z,2,REGULAR,rebound,offensive,[],1627751,,,1610612759,45,54,2022-03-29T00:56:23Z,2820000,,,0,,J. Poeltl REBOUND (Off:3 Def:4),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,281.0,7.0,4.0,3.0,,,,,,,,,,,,,,,
283,PT04M59.00S,2022-03-29T00:56:26.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626196,22.421156373193167,9.068627450980392,1610612759,45,54,2022-03-29T00:56:32Z,2830000,205.0,158.0,1,left,MISS J. Richardson 25' 3PT,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,25.88,Missed,,,,,,,,,,,,,,,,,,,
284,PT04M55.00S,2022-03-29T00:56:30.4Z,2,REGULAR,rebound,defensive,[],1630528,,,1610612745,45,54,2022-03-29T00:56:32Z,2840000,,,0,,J. Christopher REBOUND (Off:0 Def:3),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,283.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
286,PT04M51.00S,2022-03-29T00:56:45.3Z,2,REGULAR,foul,personal,['3freethrow'],1627749,,,1610612745,45,54,2022-03-29T00:56:53Z,2860000,,,0,,D. Murray shooting personal FOUL (1 PF) (Porter Jr. 3 FT),"[1627749, 1629645]",1610612759.0,SAS,shooting,,,Murray,D. Murray,,,,,,,,,,,,,,,,,1626302.0,1.0,0.0,Porter Jr.,1629645.0,,,,
288,PT04M51.00S,2022-03-29T00:57:08.1Z,2,REGULAR,freethrow,1 of 3,['fastbreak'],1629645,,,1610612745,46,54,2022-03-29T00:57:08Z,2880000,,,0,,K. Porter Jr. Free Throw 1 of 3 (11 PTS),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,Made,,,,,11.0,,,,,,,,,,,,,,
289,PT04M51.00S,2022-03-29T00:57:21.8Z,2,REGULAR,freethrow,2 of 3,['fastbreak'],1629645,,,1610612745,47,54,2022-03-29T00:57:21Z,2890000,,,0,,K. Porter Jr. Free Throw 2 of 3 (12 PTS),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,Made,,,,,12.0,,,,,,,,,,,,,,
290,PT04M51.00S,2022-03-29T00:57:22.4Z,2,REGULAR,substitution,out,[],1630200,,,1610612745,47,54,2022-03-29T00:57:27Z,2900000,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT04M51.00S,2022-03-29T00:57:22.4Z,2,REGULAR,substitution,in,[],1630170,,,1610612745,47,54,2022-03-29T00:57:27Z,2910000,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT04M51.00S,2022-03-29T00:57:36.3Z,2,REGULAR,freethrow,3 of 3,['fastbreak'],1629645,,,1610612745,48,54,2022-03-29T00:57:36Z,2920000,,,0,,K. Porter Jr. Free Throw 3 of 3 (13 PTS),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,Made,,,,,13.0,,,,,,,,,,,,,,
293,PT04M37.00S,2022-03-29T00:57:51.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627751,14.799605781865965,53.67647058823529,1610612759,48,56,2022-03-29T00:57:57Z,2930000,-18.0,87.0,1,left,J. Poeltl 8' Hook (6 PTS) (D. Murray 6 AST),"[1627751, 1627749]",1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,8.85,Made,,,,,6.0,D. Murray,1627749.0,6.0,,,,,,,,,,,
295,PT04M20.00S,2022-03-29T00:58:09.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630170,,,1610612745,48,56,2022-03-29T00:58:18Z,2950000,,,0,,D. Vassell shooting personal FOUL (2 PF) (Christopher 2 FT),"[1630170, 1630528]",1610612759.0,SAS,shooting,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,202058.0,2.0,0.0,Christopher,1630528.0,,,,
297,PT04M20.00S,2022-03-29T00:58:39.1Z,2,REGULAR,freethrow,1 of 2,[],1630528,,,1610612745,49,56,2022-03-29T00:58:39Z,2970000,,,0,,J. Christopher Free Throw 1 of 2 (5 PTS),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
298,PT04M20.00S,2022-03-29T00:58:57.2Z,2,REGULAR,freethrow,2 of 2,[],1630528,,,1610612745,50,56,2022-03-29T00:58:57Z,2980000,,,0,,J. Christopher Free Throw 2 of 2 (6 PTS),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
299,PT04M03.00S,2022-03-29T00:59:16.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,7.440867279894875,48.03921568627451,1610612759,50,56,2022-03-29T00:59:22Z,2990000,10.0,17.0,1,left,MISS K. Johnson driving Layup,[1629640],1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,2.0,Missed,,,,,,,,,,,,,,,,,,,
300,PT04M00.00S,2022-03-29T00:59:19.0Z,2,REGULAR,rebound,defensive,[],1630256,,,1610612745,50,56,2022-03-29T00:59:22Z,3000000,,,0,,J. Tate REBOUND (Off:0 Def:2),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,299.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
301,PT03M57.00S,2022-03-29T00:59:22.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629645,66.96780551905388,50.0,1610612745,50,56,2022-03-29T01:03:38Z,3010000,0.0,258.0,1,right,MISS K. Porter Jr. 25' running pullup 3PT,[1629645],1610612745.0,HOU,running pullup,,,Porter Jr.,K. Porter Jr.,,,,,25.8,Missed,,,,,,,,,,,,,,,,,,,
302,PT03M55.00S,2022-03-29T00:59:24.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612759,50,56,2022-03-29T00:59:29Z,3020000,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,301.0,,,,,,,,,,,,,,,,,,
303,PT03M55.00S,2022-03-29T00:59:29.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,50,56,2022-03-29T00:59:29Z,3030000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT03M55.00S,2022-03-29T00:59:31.8Z,2,REGULAR,substitution,out,[],1630528,,,1610612759,50,56,2022-03-29T00:59:34Z,3040000,,,0,,SUB out: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT03M55.00S,2022-03-29T00:59:31.8Z,2,REGULAR,substitution,in,[],1630224,,,1610612759,50,56,2022-03-29T00:59:34Z,3050000,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT03M49.00S,2022-03-29T00:59:47.3Z,2,REGULAR,2pt,Jump Shot,[],1627749,22.28975032851511,58.82352941176471,1610612759,50,58,2022-03-29T00:59:53Z,3060000,-44.0,157.0,1,left,D. Murray 16' pullup Jump Shot (18 PTS),[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,16.31,Made,,,,,18.0,,,,,,,,,,,,,,
307,PT03M33.00S,2022-03-29T01:00:02.8Z,2,REGULAR,turnover,bad pass,[],1630224,,,1610612745,50,58,2022-03-29T01:00:07Z,3070000,,,0,,J. Green bad pass TURNOVER (1 TO),"[1630224, 1627749]",1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,1.0,Murray,1627749.0
308,PT03M33.00S,2022-03-29T01:00:02.8Z,2,REGULAR,steal,,[],1627749,,,1610612759,50,58,2022-03-29T01:00:04Z,3080000,,,0,,D. Murray STEAL (1 STL),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT03M29.00S,2022-03-29T01:00:06.8Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629640,7.046649145860711,51.9607843137255,1610612759,50,60,2022-03-29T01:06:19Z,3090000,-10.0,14.0,1,left,K. Johnson running DUNK (12 PTS) (D. Murray 7 AST),"[1629640, 1627749]",1610612759.0,SAS,running,,,Johnson,K. Johnson,,,,,1.68,Made,,,,,12.0,D. Murray,1627749.0,7.0,,,,,,,,,,,
311,PT03M09.00S,2022-03-29T01:00:26.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,84.97043363994744,58.57843137254902,1610612745,50,60,2022-03-29T01:00:35Z,3110000,43.0,89.0,1,right,MISS A. Sengun 9' driving floating Shot - blocked,"[1630578, 1627751]",1610612745.0,HOU,driving floating,,,Sengun,A. Sengun,,,,,9.86,Missed,,,,,,,,,Poeltl,1627751.0,,,,,,,,,
312,PT03M09.00S,2022-03-29T01:00:26.4Z,2,REGULAR,block,,[],1627751,,,1610612745,50,60,2022-03-29T01:00:30Z,3120000,,,0,,J. Poeltl BLOCK (1 BLK),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT03M05.00S,2022-03-29T01:00:30.4Z,2,REGULAR,rebound,offensive,[],1630578,,,1610612745,50,60,2022-03-29T01:00:35Z,3130000,,,0,,A. Sengun REBOUND (Off:3 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,311.0,4.0,1.0,3.0,,,,,,,,,,,,,,,
314,PT03M03.00S,2022-03-29T01:00:32.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630224,80.89684625492772,94.6078431372549,1610612745,50,60,2022-03-29T01:00:39Z,3140000,223.0,127.0,1,right,MISS J. Green 25' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,25.67,Missed,,,,,,,,,,,,,,,,,,,
315,PT03M00.00S,2022-03-29T01:00:35.2Z,2,REGULAR,rebound,offensive,[],1630256,,,1610612745,50,60,2022-03-29T01:00:35Z,3150000,,,0,,J. Tate REBOUND (Off:1 Def:2),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,314.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
316,PT02M59.00S,2022-03-29T01:00:36.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630578,71.56701708278581,11.029411764705882,1610612745,50,60,2022-03-29T01:00:42Z,3160000,-195.0,215.0,1,right,MISS A. Sengun 29' 3PT,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,29.0,Missed,,,,,,,,,,,,,,,,,,,
317,PT02M57.00S,2022-03-29T01:00:38.2Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612759,50,60,2022-03-29T01:23:39Z,3170000,,,0,,J. Poeltl REBOUND (Off:3 Def:5),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,316.0,8.0,5.0,3.0,,,,,,,,,,,,,,,
318,PT02M49.00S,2022-03-29T01:00:48.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630578,,,1610612759,50,60,2022-03-29T01:00:56Z,3180000,,,0,,A. Sengun personal FOUL (1 PF) (Poeltl 2 FT),"[1630578, 1627751]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,202058.0,1.0,0.0,Poeltl,1627751.0,,,,
320,PT02M49.00S,2022-03-29T01:01:16.9Z,2,REGULAR,freethrow,1 of 2,[],1627751,,,1610612759,50,61,2022-03-29T01:01:20Z,3200000,,,0,,J. Poeltl Free Throw 1 of 2 (7 PTS),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
322,PT02M49.00S,2022-03-29T01:01:16.9Z,2,REGULAR,freethrow,2 of 2,[],1627751,,,1610612759,50,61,2022-03-29T01:01:45Z,3220000,,,0,,MISS J. Poeltl Free Throw 2 of 2,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,Missed,,,,,,,,,,,,,,,,,,,
323,PT02M49.00S,2022-03-29T01:01:16.9Z,2,REGULAR,rebound,defensive,[],1630256,,,1610612745,50,61,2022-03-29T01:01:45Z,3230000,,,0,,J. Tate REBOUND (Off:1 Def:3),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,322.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
324,PT02M36.00S,2022-03-29T01:01:47.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,88.91261498028909,45.09803921568628,1610612745,52,61,2022-03-29T01:01:53Z,3240000,-25.0,52.0,1,right,K. Porter Jr. driving Layup (15 PTS) (A. Sengun 2 AST),"[1629645, 1630578]",1610612745.0,HOU,driving,,,Porter Jr.,K. Porter Jr.,,,,,5.72,Made,,,,,15.0,A. Sengun,1630578.0,2.0,,,,,,,,,,,
326,PT02M22.00S,2022-03-29T01:02:00.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630170,16.507884362680684,62.254901960784316,1610612759,52,61,2022-03-29T01:02:07Z,3260000,-61.0,103.0,1,left,MISS D. Vassell 11' pullup Shot,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,11.96,Missed,,,,,,,,,,,,,,,,,,,
327,PT02M19.00S,2022-03-29T01:02:03.2Z,2,REGULAR,rebound,offensive,[],1627751,,,1610612759,52,61,2022-03-29T01:02:07Z,3270000,,,0,,J. Poeltl REBOUND (Off:4 Def:5),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,326.0,9.0,5.0,4.0,,,,,,,,,,,,,,,
328,PT02M18.00S,2022-03-29T01:02:04.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627751,7.178055190538765,49.754901960784316,1610612759,52,63,2022-03-29T01:02:13Z,3280000,1.0,15.0,1,left,J. Poeltl putback Layup (9 PTS),[1627751],1610612759.0,SAS,putback,,,Poeltl,J. Poeltl,,,,,1.5,Made,,,,,9.0,,,,,,,,,,,,,,
329,PT02M00.00S,2022-03-29T01:02:23.0Z,2,REGULAR,2pt,Jump Shot,[],1630224,80.89684625492772,79.16666666666666,1610612745,52,63,2022-03-29T01:02:34Z,3290000,146.0,127.0,1,right,MISS J. Green 19' step back Shot,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,19.34,Missed,,,,,,,,,,,,,,,,,,,
330,PT01M55.00S,2022-03-29T01:02:28.0Z,2,REGULAR,rebound,defensive,[],1629640,,,1610612759,52,63,2022-03-29T01:02:34Z,3300000,,,0,,K. Johnson REBOUND (Off:2 Def:3),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,329.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
331,PT01M51.00S,2022-03-29T01:02:34.1Z,2,REGULAR,foul,offensive,['inpenalty'],1629640,,,1610612759,52,63,2022-03-29T01:02:46Z,3310000,,,0,,K. Johnson charge offensive FOUL (2 PF),"[1629640, 1629726]",1610612759.0,SAS,charge,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,1627541.0,2.0,0.0,Mathews,1629726.0,,,,
333,PT01M51.00S,2022-03-29T01:02:34.1Z,2,REGULAR,turnover,offensive foul,[],1629640,,,1610612759,52,63,2022-03-29T01:02:34Z,3330000,,,0,,K. Johnson offensive foul TURNOVER (2 TO),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,1627541.0,,,,,,2.0,,
334,PT01M38.00S,2022-03-29T01:03:00.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629726,74.06373193166885,13.480392156862745,1610612745,55,63,2022-03-29T01:03:06Z,3340000,-183.0,191.0,1,right,G. Mathews 26' 3PT  (3 PTS) (K. Porter Jr. 4 AST),"[1629726, 1629645]",1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,26.45,Made,,,,,3.0,K. Porter Jr.,1629645.0,4.0,,,,,,,,,,,
336,PT01M22.00S,2022-03-29T01:03:16.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,13.748357424441524,43.13725490196079,1610612759,55,65,2022-03-29T01:03:23Z,3360000,34.0,77.0,1,left,D. Murray 8' driving floating Jump Shot (20 PTS),[1627749],1610612759.0,SAS,driving floating,,,Murray,D. Murray,,,,,8.4,Made,,,,,20.0,,,,,,,,,,,,,,
337,PT01M04.00S,2022-03-29T01:03:34.5Z,2,REGULAR,3pt,Jump Shot,[],1629645,67.62483574244416,25.0,1610612745,55,65,2022-03-29T01:03:40Z,3370000,-125.0,252.0,1,right,MISS K. Porter Jr. 28' pullup 3PT,[1629645],1610612745.0,HOU,pullup,,,Porter Jr.,K. Porter Jr.,,,,,28.11,Missed,,,,,,,,,,,,,,,,,,,
338,PT01M02.00S,2022-03-29T01:03:36.5Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612759,55,65,2022-03-29T01:03:40Z,3380000,,,0,,J. Poeltl REBOUND (Off:4 Def:6),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,337.0,10.0,6.0,4.0,,,,,,,,,,,,,,,
339,PT00M52.40S,2022-03-29T01:03:47.0Z,2,REGULAR,3pt,Jump Shot,[],1627749,30.962549277266753,28.921568627450984,1610612759,55,65,2022-03-29T01:03:55Z,3390000,105.0,239.0,1,left,MISS D. Murray 26' 3PT,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,26.08,Missed,,,,,,,,,,,,,,,,,,,
340,PT00M49.90S,2022-03-29T01:03:49.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612745,55,65,2022-03-29T01:03:55Z,3400000,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,339.0,,,,,,,,,,,,,,,,,,
341,PT00M49.90S,2022-03-29T01:03:52.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,55,65,2022-03-29T01:03:52Z,3410000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT00M30.50S,2022-03-29T01:04:15.4Z,2,REGULAR,3pt,Jump Shot,[],1629645,73.40670170827858,82.84313725490196,1610612745,55,65,2022-03-29T01:04:23Z,3420000,164.0,197.0,1,right,MISS K. Porter Jr. 25' step back 3PT,[1629645],1610612745.0,HOU,step back,,,Porter Jr.,K. Porter Jr.,,,,,25.68,Missed,,,,,,,,,,,,,,,,,,,
343,PT00M25.80S,2022-03-29T01:04:20.1Z,2,REGULAR,rebound,defensive,[],1629640,,,1610612759,55,65,2022-03-29T01:04:23Z,3430000,,,0,,K. Johnson REBOUND (Off:2 Def:4),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,342.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
344,PT00M10.00S,2022-03-29T01:04:36.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,6.521024967148489,44.85294117647059,1610612759,55,67,2022-03-29T01:04:41Z,3440000,26.0,9.0,1,left,D. Murray driving Layup (22 PTS),[1627749],1610612759.0,SAS,driving,,,Murray,D. Murray,,,,,2.72,Made,,,,,22.0,,,,,,,,,,,,,,
345,PT00M02.90S,2022-03-29T01:04:48.3Z,2,REGULAR,3pt,Jump Shot,[],1630224,77.4802890932983,7.107843137254902,1610612745,55,67,2022-03-29T01:05:07Z,3450000,-214.0,159.0,1,right,MISS J. Green 26' step back 3PT - blocked,"[1630224, 1627749]",1610612745.0,HOU,step back,,,Green,J. Green,,,,,26.71,Missed,,,,,,,,,Murray,1627749.0,,,,,,,,,
347,PT00M02.90S,2022-03-29T01:04:48.3Z,2,REGULAR,block,,[],1627749,,,1610612745,55,67,2022-03-29T01:05:07Z,3455000,,,0,,D. Murray BLOCK (1 BLK),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT00M02.90S,2022-03-29T01:04:48.3Z,2,REGULAR,rebound,defensive,[],1629640,,,1610612759,55,67,2022-03-29T01:05:07Z,3460000,,,0,,K. Johnson REBOUND (Off:2 Def:5),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,345.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
348,PT00M00.00S,2022-03-29T01:05:22.8Z,2,REGULAR,3pt,Jump Shot,[],1629640,91.27792378449409,33.33333333333333,1610612759,55,67,2022-03-29T01:06:40Z,3470000,83.0,806.0,1,left,MISS K. Johnson 80' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,80.98,Missed,,,,,,,,,,,,,,,,,,,
349,PT00M00.00S,2022-03-29T01:05:22.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,55,67,2022-03-29T01:06:40Z,3480000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,348.0,,,,,,,,,,,,,,,,,,
350,PT00M00.00S,2022-03-29T01:05:37.3Z,2,REGULAR,period,end,[],0,,,1610612759,55,67,2022-03-29T01:05:37Z,3490000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2022-03-29T01:19:03.2Z,3,REGULAR,substitution,out,['startperiod'],1626196,,,1610612759,55,67,2022-03-29T01:19:55Z,3500000,,,0,,SUB out: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2022-03-29T01:19:03.2Z,3,REGULAR,substitution,in,['startperiod'],1630563,,,1610612759,55,67,2022-03-29T01:19:55Z,3510000,,,0,,SUB in: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2022-03-29T01:20:05.8Z,3,REGULAR,period,start,[],0,,,1610612759,55,67,2022-03-29T01:20:05Z,3520000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT11M52.00S,2022-03-29T01:20:13.4Z,3,REGULAR,3pt,Jump Shot,[],1629640,94.1688567674113,96.32352941176471,1610612759,55,67,2022-03-29T01:20:23Z,3530000,232.0,2.0,1,right,MISS K. Johnson 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,23.16,Missed,,,,,,,,,,,,,,,,,,,
355,PT11M44.00S,2022-03-29T01:20:21.4Z,3,REGULAR,rebound,defensive,[],1629645,,,1610612745,55,67,2022-03-29T01:20:23Z,3540000,,,0,,K. Porter Jr. REBOUND (Off:0 Def:2),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,354.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
356,PT11M39.00S,2022-03-29T01:20:25.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629645,7.835085413929041,57.84313725490197,1610612745,57,67,2022-03-29T01:20:33Z,3550000,-39.0,21.0,1,left,K. Porter Jr. driving Layup (17 PTS),[1629645],1610612745.0,HOU,driving,,,Porter Jr.,K. Porter Jr.,,,,,4.45,Made,,,,,17.0,,,,,,,,,,,,,,
