actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
368,PT09M53.00S,2022-01-29T02:29:18.5Z,3,REGULAR,steal,,[],1626181,,,1610612757,56,66,2022-01-29T02:29:20Z,3660000,,,0,,N. Powell STEAL (2 STL),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT09M49.00S,2022-01-29T02:29:22.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626181,93.11760840998686,49.754901960784316,1610612757,56,66,2022-01-29T02:29:36Z,3670000,-1.0,12.0,1,right,MISS N. Powell running Layup,[1626181],1610612757.0,POR,running,,,Powell,N. Powell,,,,,1.23,Missed,,,,,,,,,,,,,,,,,,,
370,PT09M48.00S,2022-01-29T02:29:23.8Z,3,REGULAR,rebound,offensive,[],203496,,,1610612757,56,66,2022-01-29T02:29:36Z,3680000,,,0,,R. Covington REBOUND (Off:1 Def:3),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,369.0,4.0,3.0,1.0,,,,,,,,,,,,,,
371,PT09M48.00S,2022-01-29T02:29:25.7Z,3,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",203496,94.40999984741211,50.0,1610612757,56,68,2022-01-29T02:29:45Z,3690000,0.0,0.0,1,right,R. Covington tip Layup (8 PTS),[203496],1610612757.0,POR,tip,,,Covington,R. Covington,,,,,0.0,Made,8.0,,,,,,,,,,,,,,,,,,
372,PT09M40.00S,2022-01-29T02:29:31.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629726,8.229303547963205,4.411764705882353,1610612745,59,68,2022-01-29T02:30:34Z,3700000,228.0,25.0,1,left,G. Mathews 3PT running (16 PTS) (J. Tate 5 AST),"[1629726, 1630256]",1610612745.0,HOU,running,,,Mathews,G. Mathews,,,,,22.93,Made,16.0,,,,,,,,,,,,,J. Tate,1630256.0,5.0,,,
374,PT09M22.00S,2022-01-29T02:29:48.3Z,3,REGULAR,2pt,Jump Shot,[],1629014,69.85873850197109,44.36274509803921,1610612757,59,70,2022-01-29T02:29:56Z,3720000,-28.0,231.0,1,right,A. Simons 23' step back Jump Shot (14 PTS),[1629014],1610612757.0,POR,step back,,,Simons,A. Simons,,,,,23.25,Made,14.0,,,,,,,,,,,,,,,,,,
375,PT09M14.00S,2022-01-29T02:29:58.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630256,6.652431011826544,50.245098039215684,1610612745,61,70,2022-01-29T02:30:04Z,3730000,-1.0,10.0,1,left,J. Tate driving Layup (9 PTS) (G. Mathews 1 AST),"[1630256, 1629726]",1610612745.0,HOU,driving,,,Tate,J. Tate,,,,,1.01,Made,9.0,,,,,,,,,,,,,G. Mathews,1629726.0,1.0,,,
377,PT09M03.00S,2022-01-29T02:30:12.8Z,3,REGULAR,foul,personal,[],1630256,,,1610612757,61,70,2022-01-29T02:30:36Z,3750000,,,0,,J. Tate personal FOUL (4 PF),"[1630256, 203496]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,1628172.0,4.0,0.0,Covington,203496.0,,,,,,
379,PT08M53.00S,2022-01-29T02:30:52.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203994,93.24901445466492,49.01960784313725,1610612757,61,72,2022-01-29T02:31:52Z,3770000,-5.0,11.0,1,right,J. Nurkic cutting DUNK (14 PTS) (C. McCollum 5 AST),"[203994, 203468]",1610612757.0,POR,cutting,,,Nurkic,J. Nurkic,,,,,1.2,Made,14.0,,,,,,,,,,,,,C. McCollum,203468.0,5.0,,,
381,PT08M37.00S,2022-01-29T02:31:10.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,5.863994743758213,48.77450980392157,1610612745,61,72,2022-01-29T02:31:22Z,3790000,6.0,3.0,1,left,MISS C. Wood Layup,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,0.66,Missed,,,,,,,,,,,,,,,,,,,
382,PT08M36.00S,2022-01-29T02:31:11.3Z,3,REGULAR,rebound,offensive,[],1630256,,,1610612745,61,72,2022-01-29T02:31:22Z,3800000,,,0,,J. Tate REBOUND (Off:1 Def:3),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,381.0,4.0,3.0,1.0,,,,,,,,,,,,,,
383,PT08M35.00S,2022-01-29T02:31:14.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630256,5.590000152587891,50.0,1610612745,63,72,2022-01-29T02:31:14Z,3810000,0.0,0.0,1,left,J. Tate tip Layup (11 PTS),[1630256],1610612745.0,HOU,tip,,,Tate,J. Tate,,,,,0.0,Made,11.0,,,,,,,,,,,,,,,,,,
384,PT08M35.00S,2022-01-29T02:31:15.7Z,3,REGULAR,foul,personal,['1freethrow'],203994,,,1610612745,63,72,2022-01-29T02:31:23Z,3820000,,,0,,J. Nurkic shooting personal FOUL (3 PF) (Tate 1 FT),"[203994, 1630256]",1610612757.0,POR,shooting,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,202049.0,3.0,0.0,Tate,1630256.0,,,,,,
386,PT08M35.00S,2022-01-29T02:31:36.6Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1630256,,,1610612745,64,72,2022-01-29T02:31:36Z,3840000,,,0,,J. Tate Free Throw 1 of 1 (12 PTS),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
387,PT08M22.00S,2022-01-29T02:31:54.6Z,3,REGULAR,foul,personal,['2freethrow'],201569,,,1610612757,64,72,2022-01-29T02:32:02Z,3850000,,,0,,E. Gordon shooting personal FOUL (2 PF) (Nurkic 2 FT),"[201569, 203994]",1610612745.0,HOU,shooting,,,Gordon,E. Gordon,,,,,,,,,,,,,,,202049.0,2.0,0.0,Nurkic,203994.0,,,,,,
389,PT08M22.00S,2022-01-29T02:32:27.2Z,3,REGULAR,freethrow,1 of 2,[],203994,,,1610612757,64,73,2022-01-29T02:32:27Z,3870000,,,0,,J. Nurkic Free Throw 1 of 2 (15 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
390,PT08M22.00S,2022-01-29T02:32:44.1Z,3,REGULAR,freethrow,2 of 2,[],203994,,,1610612757,64,74,2022-01-29T02:32:44Z,3880000,,,0,,J. Nurkic Free Throw 2 of 2 (16 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,Made,16.0,,,,,,,,,,,,,,,,,,
391,PT08M13.00S,2022-01-29T02:32:54.3Z,3,REGULAR,3pt,Jump Shot,[],201569,34.11629434954008,31.127450980392158,1610612745,64,74,2022-01-29T02:33:01Z,3890000,94.0,268.0,1,left,MISS E. Gordon 28' 3PT,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,28.43,Missed,,,,,,,,,,,,,,,,,,,
392,PT08M12.00S,2022-01-29T02:32:55.3Z,3,REGULAR,rebound,defensive,[],203994,,,1610612757,64,74,2022-01-29T02:33:01Z,3900000,,,0,,J. Nurkic REBOUND (Off:0 Def:9),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,391.0,9.0,9.0,0.0,,,,,,,,,,,,,,
393,PT07M53.00S,2022-01-29T02:33:18.9Z,3,REGULAR,turnover,3-second-violation,[],203994,,,1610612757,64,74,2022-01-29T02:33:32Z,3910000,,,0,,J. Nurkic 3-second-violation TURNOVER (4 TO),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,4.0,,,2005.0,,,,,,,,,,
394,PT07M46.00S,2022-01-29T02:33:35.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626174,31.750985545335087,49.01960784313725,1610612745,64,74,2022-01-29T02:33:44Z,3920000,5.0,246.0,1,left,MISS C. Wood 24' 3PT,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,24.6,Missed,,,,,,,,,,,,,,,,,,,
395,PT07M45.00S,2022-01-29T02:33:36.9Z,3,REGULAR,rebound,defensive,[],203496,,,1610612757,64,74,2022-01-29T02:33:44Z,3930000,,,0,,R. Covington REBOUND (Off:1 Def:4),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,394.0,5.0,4.0,1.0,,,,,,,,,,,,,,
396,PT07M36.00S,2022-01-29T02:33:46.1Z,3,REGULAR,3pt,Jump Shot,[],203496,73.80091984231275,16.42156862745098,1610612757,64,74,2022-01-29T02:33:53Z,3940000,-168.0,194.0,1,right,MISS R. Covington 25' 3PT,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,25.64,Missed,,,,,,,,,,,,,,,,,,,
397,PT07M35.00S,2022-01-29T02:33:47.1Z,3,REGULAR,rebound,defensive,[],201569,,,1610612745,64,74,2022-01-29T02:33:53Z,3950000,,,0,,E. Gordon REBOUND (Off:1 Def:2),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,396.0,3.0,2.0,1.0,,,,,,,,,,,,,,
398,PT07M29.00S,2022-01-29T02:33:56.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,64,74,2022-01-29T02:33:56Z,3960000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT07M17.00S,2022-01-29T02:34:27.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626174,6.521024967148489,49.01960784313725,1610612745,66,74,2022-01-29T02:34:32Z,3970000,5.0,9.0,1,left,C. Wood cutting DUNK (12 PTS) (J. Green 2 AST),"[1626174, 1630224]",1610612745.0,HOU,cutting,,,Wood,C. Wood,,,,,1.01,Made,12.0,,,,,,,,,,,,,J. Green,1630224.0,2.0,,,
401,PT06M57.00S,2022-01-29T02:34:46.6Z,3,REGULAR,3pt,Jump Shot,[],203468,91.01511169513797,97.54901960784314,1610612757,66,74,2022-01-29T02:34:58Z,3990000,238.0,32.0,1,right,MISS C. McCollum 3PT,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,23.98,Missed,,,,,,,,,,,,,,,,,,,
402,PT06M56.00S,2022-01-29T02:34:47.6Z,3,REGULAR,rebound,offensive,[],1626181,,,1610612757,66,74,2022-01-29T02:34:58Z,4000000,,,0,,N. Powell REBOUND (Off:1 Def:1),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,401.0,2.0,1.0,1.0,,,,,,,,,,,,,,
403,PT06M54.00S,2022-01-29T02:35:10.5Z,3,REGULAR,stoppage,equipment issue,[],0,,,1610612757,66,74,2022-01-29T02:35:10Z,4010000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT06M47.00S,2022-01-29T02:35:33.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629014,67.7562417871222,28.676470588235293,1610612757,66,77,2022-01-29T02:35:40Z,4020000,-107.0,251.0,1,right,A. Simons 27' 3PT pullup (17 PTS),[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,27.23,Made,17.0,,,,,,,,,,,,,,,,,,
405,PT06M32.00S,2022-01-29T02:35:48.2Z,3,REGULAR,3pt,Jump Shot,[],1630224,27.414586070959263,85.5392156862745,1610612745,66,77,2022-01-29T02:36:09Z,4030000,-178.0,205.0,1,left,MISS J. Green 27' pullup 3PT,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,27.14,Missed,,,,,,,,,,,,,,,,,,,
406,PT06M29.00S,2022-01-29T02:35:51.2Z,3,REGULAR,rebound,defensive,[],1626181,,,1610612757,66,77,2022-01-29T02:35:56Z,4040000,,,0,,N. Powell REBOUND (Off:1 Def:2),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,405.0,3.0,2.0,1.0,,,,,,,,,,,,,,
407,PT06M25.00S,2022-01-29T02:35:59.5Z,3,REGULAR,foul,personal,[],1630224,,,1610612757,66,77,2022-01-29T02:36:34Z,4050000,,,0,,J. Green personal FOUL (2 PF),"[1630224, 203496]",1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,1628172.0,2.0,0.0,Covington,203496.0,,,,,,
409,PT06M25.00S,2022-01-29T02:36:13.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,66,77,2022-01-29T02:36:13Z,4070000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT06M25.00S,2022-01-29T02:38:25.4Z,3,REGULAR,substitution,out,[],1630256,,,1610612757,66,77,2022-01-29T02:38:51Z,4080000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT06M25.00S,2022-01-29T02:38:25.4Z,3,REGULAR,substitution,in,[],1630231,,,1610612757,66,77,2022-01-29T02:38:51Z,4090000,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT06M08.00S,2022-01-29T02:39:21.6Z,3,REGULAR,2pt,Jump Shot,[],1626181,82.60512483574244,83.08823529411765,1610612757,66,79,2022-01-29T02:39:28Z,4100000,165.0,111.0,1,right,N. Powell 19' step back Jump Shot (15 PTS),[1626181],1610612757.0,POR,step back,,,Powell,N. Powell,,,,,19.92,Made,15.0,,,,,,,,,,,,,,,,,,
413,PT05M43.00S,2022-01-29T02:39:45.7Z,3,REGULAR,3pt,Jump Shot,[],1626174,31.225361366622867,66.17647058823529,1610612745,66,79,2022-01-29T02:39:52Z,4110000,-81.0,241.0,1,left,MISS C. Wood 25' 3PT,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,25.42,Missed,,,,,,,,,,,,,,,,,,,
414,PT05M42.00S,2022-01-29T02:39:46.7Z,3,REGULAR,rebound,defensive,[],1626181,,,1610612757,66,79,2022-01-29T02:39:52Z,4120000,,,0,,N. Powell REBOUND (Off:1 Def:3),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,413.0,4.0,3.0,1.0,,,,,,,,,,,,,,
415,PT05M27.00S,2022-01-29T02:40:03.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203994,90.88370565045992,42.64705882352941,1610612757,66,79,2022-01-29T02:40:12Z,4130000,-37.0,33.0,1,right,MISS J. Nurkic Layup - blocked,"[203994, 1630231]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,4.96,Missed,,,,,,,,,,,,,,,,,Martin Jr.,1630231.0,
423,PT05M27.00S,2022-01-29T02:40:03.1Z,3,REGULAR,block,,[],1630231,,,1610612757,66,79,2022-01-29T02:41:04Z,4135000,,,0,,K. Martin Jr. BLOCK (1 BLK),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT05M26.00S,2022-01-29T02:40:04.1Z,3,REGULAR,rebound,offensive,[],203994,,,1610612757,66,79,2022-01-29T02:40:12Z,4140000,,,0,,J. Nurkic REBOUND (Off:1 Def:9),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,415.0,10.0,9.0,1.0,,,,,,,,,,,,,,
417,PT05M25.00S,2022-01-29T02:40:05.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203994,93.11760840998686,50.98039215686274,1610612757,66,81,2022-01-29T02:40:20Z,4150000,5.0,12.0,1,right,J. Nurkic putback Layup (18 PTS),[203994],1610612757.0,POR,putback,,,Nurkic,J. Nurkic,,,,,1.31,Made,18.0,,,,,,,,,,,,,,,,,,
418,PT05M06.00S,2022-01-29T02:40:24.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630231,6.652431011826544,49.754901960784316,1610612745,68,81,2022-01-29T02:40:30Z,4160000,1.0,10.0,1,left,K. Martin Jr. reverse Layup (4 PTS) (E. Gordon 2 AST),"[1630231, 201569]",1610612745.0,HOU,reverse,,,Martin Jr.,K. Martin Jr.,,,,,1.01,Made,4.0,,,,,,,,,,,,,E. Gordon,201569.0,2.0,,,
420,PT04M52.00S,2022-01-29T02:40:37.1Z,3,REGULAR,2pt,Jump Shot,[],203468,76.03482260183968,33.82352941176471,1610612757,68,81,2022-01-29T02:40:43Z,4180000,-81.0,173.0,1,right,MISS C. McCollum 19' pullup Shot,[203468],1610612757.0,POR,pullup,,,McCollum,C. McCollum,,,,,19.08,Missed,,,,,,,,,,,,,,,,,,,
421,PT04M51.00S,2022-01-29T02:40:38.1Z,3,REGULAR,rebound,defensive,[],1630231,,,1610612745,68,81,2022-01-29T02:40:43Z,4190000,,,0,,K. Martin Jr. REBOUND (Off:0 Def:2),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,420.0,2.0,2.0,0.0,,,,,,,,,,,,,,
422,PT04M41.00S,2022-01-29T02:40:47.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626174,6.521024967148489,49.01960784313725,1610612745,70,81,2022-01-29T02:43:43Z,4200000,5.0,9.0,1,left,C. Wood driving DUNK (14 PTS) (E. Gordon 3 AST),"[1626174, 201569]",1610612745.0,HOU,driving,,,Wood,C. Wood,,,,,1.01,Made,14.0,,,,,,,,,,,,,E. Gordon,201569.0,3.0,,,
424,PT04M20.00S,2022-01-29T02:41:10.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,84.57621550591328,38.72549019607843,1610612757,70,81,2022-01-29T02:42:28Z,4210000,-56.0,92.0,1,right,MISS A. Simons 10' driving floating Shot,[1629014],1610612757.0,POR,driving floating,,,Simons,A. Simons,,,,,10.83,Missed,,,,,,,,,,,,,,,,,,,
425,PT04M19.00S,2022-01-29T02:41:11.6Z,3,REGULAR,rebound,defensive,[],1626174,,,1610612745,70,81,2022-01-29T02:41:21Z,4220000,,,0,,C. Wood REBOUND (Off:0 Def:10),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,424.0,10.0,10.0,0.0,,,,,,,,,,,,,,
426,PT04M10.00S,2022-01-29T02:41:20.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630231,6.783837056504599,48.28431372549019,1610612745,72,81,2022-01-29T02:41:28Z,4230000,9.0,11.0,1,left,K. Martin Jr. cutting DUNK (6 PTS) (J. Green 3 AST),"[1630231, 1630224]",1610612745.0,HOU,cutting,,,Martin Jr.,K. Martin Jr.,,,,,1.42,Made,6.0,,,,,,,,,,,,,J. Green,1630224.0,3.0,,,
428,PT04M09.00S,2022-01-29T02:41:23.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,72,81,2022-01-29T02:41:23Z,4250000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT04M09.00S,2022-01-29T02:43:46.9Z,3,REGULAR,substitution,out,[],1630224,,,1610612757,72,81,2022-01-29T02:44:16Z,4260000,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT04M09.00S,2022-01-29T02:43:46.9Z,3,REGULAR,substitution,out,[],1629014,,,1610612757,72,81,2022-01-29T02:44:16Z,4270000,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT04M09.00S,2022-01-29T02:43:46.9Z,3,REGULAR,substitution,out,[],203994,,,1610612757,72,81,2022-01-29T02:44:16Z,4280000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT04M09.00S,2022-01-29T02:43:46.9Z,3,REGULAR,substitution,in,[],1630528,,,1610612757,72,81,2022-01-29T02:44:16Z,4290000,,,0,,SUB in: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT04M09.00S,2022-01-29T02:43:46.9Z,3,REGULAR,substitution,in,[],203463,,,1610612757,72,81,2022-01-29T02:44:16Z,4300000,,,0,,SUB in: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT04M09.00S,2022-01-29T02:43:46.9Z,3,REGULAR,substitution,in,[],1630570,,,1610612757,72,81,2022-01-29T02:44:16Z,4310000,,,0,,SUB in: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT03M54.00S,2022-01-29T02:44:34.4Z,3,REGULAR,3pt,Jump Shot,[],203463,68.54467805519053,67.8921568627451,1610612757,72,84,2022-01-29T02:44:40Z,4320000,89.0,243.0,1,right,B. McLemore 25' 3PT  (9 PTS) (T. Watford 3 AST),"[203463, 1630570]",1610612757.0,POR,,,,McLemore,B. McLemore,,,,,25.91,Made,9.0,,,,,,,,,,,,,T. Watford,1630570.0,3.0,,,
438,PT03M37.00S,2022-01-29T02:44:52.0Z,3,REGULAR,3pt,Jump Shot,[],1630231,24.655059132720105,16.176470588235293,1610612745,72,84,2022-01-29T02:45:00Z,4340000,169.0,179.0,1,left,MISS K. Martin Jr. 24' 3PT,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,24.65,Missed,,,,,,,,,,,,,,,,,,,
439,PT03M35.00S,2022-01-29T02:44:54.0Z,3,REGULAR,rebound,offensive,[],1626174,,,1610612745,72,84,2022-01-29T02:45:00Z,4350000,,,0,,C. Wood REBOUND (Off:1 Def:10),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,438.0,11.0,10.0,1.0,,,,,,,,,,,,,,
440,PT03M29.00S,2022-01-29T02:45:01.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630231,6.652431011826544,49.01960784313725,1610612745,74,84,2022-01-29T02:45:07Z,4360000,5.0,10.0,1,left,K. Martin Jr. cutting DUNK (8 PTS) (G. Mathews 2 AST),"[1630231, 1629726]",1610612745.0,HOU,cutting,,,Martin Jr.,K. Martin Jr.,,,,,1.11,Made,8.0,,,,,,,,,,,,,G. Mathews,1629726.0,2.0,,,
442,PT03M08.00S,2022-01-29T02:45:22.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203468,93.11760840998686,50.49019607843137,1610612757,74,86,2022-01-29T02:45:27Z,4380000,2.0,12.0,1,right,C. McCollum Layup (17 PTS),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,1.25,Made,17.0,,,,,,,,,,,,,,,,,,
443,PT02M58.00S,2022-01-29T02:45:31.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630231,6.915243101182654,50.49019607843137,1610612745,76,86,2022-01-29T02:45:39Z,4390000,-2.0,13.0,1,left,K. Martin Jr. cutting Layup (10 PTS) (G. Mathews 3 AST),"[1630231, 1629726]",1610612745.0,HOU,cutting,,,Martin Jr.,K. Martin Jr.,,,,,1.27,Made,10.0,,,,,,,,,,,,,G. Mathews,1629726.0,3.0,,,
445,PT02M37.00S,2022-01-29T02:45:53.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,87.07293035479631,47.794117647058826,1610612757,76,86,2022-01-29T02:46:02Z,4410000,-11.0,69.0,1,right,MISS C. McCollum 6' driving floating bank Shot,[203468],1610612757.0,POR,driving floating bank,,,McCollum,C. McCollum,,,,,6.99,Missed,,,,,,,,,,,,,,,,,,,
446,PT02M36.00S,2022-01-29T02:45:54.1Z,3,REGULAR,rebound,defensive,[],1626174,,,1610612745,76,86,2022-01-29T02:46:02Z,4420000,,,0,,C. Wood REBOUND (Off:1 Def:11),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,445.0,12.0,11.0,1.0,,,,,,,,,,,,,,
447,PT02M28.00S,2022-01-29T02:46:01.2Z,3,REGULAR,3pt,Jump Shot,[],1629726,27.151773981603156,82.1078431372549,1610612745,79,86,2022-01-29T02:48:23Z,4430000,-161.0,203.0,1,left,G. Mathews 25' 3PT pullup (19 PTS) (C. Wood 2 AST),"[1629726, 1626174]",1610612745.0,HOU,pullup,,,Mathews,G. Mathews,,,,,25.85,Made,19.0,,,,,,,,,,,,,C. Wood,1626174.0,2.0,,,
449,PT02M09.00S,2022-01-29T02:46:26.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201569,,,1610612757,79,86,2022-01-29T02:46:32Z,4450000,,,0,,E. Gordon shooting personal FOUL (3 PF) (Powell 2 FT),"[201569, 1626181]",1610612745.0,HOU,shooting,,,Gordon,E. Gordon,,,,,,,,,,,,,,,202049.0,3.0,0.0,Powell,1626181.0,,,,,,
451,PT02M09.00S,2022-01-29T02:47:03.9Z,3,REGULAR,freethrow,1 of 2,[],1626181,,,1610612757,79,87,2022-01-29T02:47:28Z,4470000,,,0,,N. Powell Free Throw 1 of 2 (16 PTS),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,Made,16.0,,,,,,,,,,,,,,,,,,
452,PT02M09.00S,2022-01-29T02:47:05.8Z,3,REGULAR,substitution,out,[],201569,,,1610612757,79,87,2022-01-29T02:47:16Z,4480000,,,0,,SUB out: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT02M09.00S,2022-01-29T02:47:05.8Z,3,REGULAR,substitution,in,[],201571,,,1610612757,79,87,2022-01-29T02:47:16Z,4490000,,,0,,SUB in: D. Augustin,[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT02M09.00S,2022-01-29T02:47:03.9Z,3,REGULAR,freethrow,2 of 2,[],1626181,,,1610612757,79,87,2022-01-29T02:47:28Z,4500000,,,0,,MISS N. Powell Free Throw 2 of 2,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,Missed,,,,,,,,,,,,,,,,,,,
455,PT02M09.00S,2022-01-29T02:47:03.9Z,3,REGULAR,rebound,defensive,[],1626174,,,1610612745,79,87,2022-01-29T02:47:28Z,4510000,,,0,,C. Wood REBOUND (Off:1 Def:12),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,454.0,13.0,12.0,1.0,,,,,,,,,,,,,,
456,PT01M53.00S,2022-01-29T02:47:38.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630231,6.915243101182654,48.03921568627451,1610612745,79,87,2022-01-29T02:48:13Z,4520000,10.0,13.0,1,left,MISS K. Martin Jr. driving DUNK - blocked,"[1630231, 203496]",1610612745.0,HOU,driving,,,Martin Jr.,K. Martin Jr.,,,,,1.59,Missed,,,,,,,,,,,,,,,,,Covington,203496.0,
