actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,value
277,PT04M51.00S,2022-02-07T00:53:41.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,92.19776609724047,43.872549019607845,1610612740,43,43,2022-02-07T00:53:46Z,2740000,-31.0,21.0,1,right,B. Ingram fadeaway Jump Shot (9 PTS),[1627742],1610612740.0,NOP,fadeaway,,,Ingram,B. Ingram,,,,,3.7,Made,,,,,,,,,,,,,,,9.0,,,,
278,PT04M28.00S,2022-02-07T00:54:03.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630256,7.046649145860711,47.794117647058826,1610612745,45,43,2022-02-07T00:54:08Z,2750000,11.0,14.0,1,left,J. Tate Layup (6 PTS),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,1.76,Made,,,,,,,,,,,,,,,6.0,,,,
279,PT04M09.00S,2022-02-07T00:54:21.9Z,2,REGULAR,3pt,Jump Shot,[],1630631,94.69448094612353,4.166666666666666,1610612740,45,43,2022-02-07T00:54:27Z,2760000,-229.0,-3.0,1,right,MISS J. Alvarado 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,22.92,Missed,,,,,,,,,,,,,,,,,,,
280,PT04M08.00S,2022-02-07T00:54:22.9Z,2,REGULAR,rebound,defensive,[],1629717,,,1610612745,45,43,2022-02-07T00:54:27Z,2770000,,,0,,A. Brooks REBOUND (Off:0 Def:1),[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,279.0,1.0,1.0,0.0,,,,,,,,,,,,,
281,PT04M04.00S,2022-02-07T00:54:29.1Z,2,REGULAR,turnover,out-of-bounds,[],1630256,,,1610612745,45,43,2022-02-07T00:54:34Z,2780000,,,0,,J. Tate bad pass out-of-bounds TURNOVER (2 TO),[1630256],1610612745.0,HOU,bad pass,,,Tate,J. Tate,,,,,,,,,,,,,2.0,,,1627964.0,,,,,,,,,
282,PT03M48.00S,2022-02-07T00:54:57.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630529,80.23981603153744,5.147058823529411,1610612740,45,46,2022-02-07T00:55:01Z,2790000,-224.0,133.0,1,right,H. Jones 26' 3PT  (5 PTS) (B. Ingram 4 AST),"[1630529, 1627742]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,26.09,Made,,,,,,,,,,,,,,,5.0,B. Ingram,1627742.0,4.0,
284,PT03M28.00S,2022-02-07T00:55:16.9Z,2,REGULAR,3pt,Jump Shot,[],1626174,36.08738501971091,52.450980392156865,1610612745,45,46,2022-02-07T00:55:25Z,2810000,-12.0,287.0,1,left,MISS C. Wood 28' step back 3PT,[1626174],1610612745.0,HOU,step back,,,Wood,C. Wood,,,,,28.7,Missed,,,,,,,,,,,,,,,,,,,
285,PT03M27.00S,2022-02-07T00:55:17.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612740,45,46,2022-02-07T00:55:25Z,2820000,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,284.0,,,,,,,,,,,,,,,,
286,PT03M27.00S,2022-02-07T00:55:22.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,45,46,2022-02-07T00:55:22Z,2830000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT03M11.00S,2022-02-07T00:55:42.0Z,2,REGULAR,turnover,bad pass,[],1630631,,,1610612740,45,46,2022-02-07T00:55:47Z,2840000,,,0,,J. Alvarado bad pass TURNOVER (1 TO),"[1630631, 1630256]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,1.0,Tate,1630256.0,,,,,,,,,,
288,PT03M11.00S,2022-02-07T00:55:42.0Z,2,REGULAR,steal,,[],1630256,,,1610612745,45,46,2022-02-07T00:55:43Z,2850000,,,0,,J. Tate STEAL (1 STL),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT03M11.00S,2022-02-07T00:55:47.3Z,2,REGULAR,foul,personal,[],1630631,,,1610612745,45,46,2022-02-07T00:55:56Z,2860000,,,0,,J. Alvarado personal FOUL (1 PF),"[1630631, 1630256]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,101283.0,1.0,0.0,Tate,1630256.0,,,,,
291,PT02M58.00S,2022-02-07T00:56:16.1Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630224,13.485545335085414,14.950980392156863,1610612745,45,46,2022-02-07T00:56:23Z,2880000,175.0,74.0,1,left,MISS J. Green 19' pullup Shot,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,19.03,Missed,,,,,,,,,,,,,,,,,,,
292,PT02M57.00S,2022-02-07T00:56:17.1Z,2,REGULAR,rebound,defensive,[],1629637,,,1610612740,45,46,2022-02-07T00:56:23Z,2890000,,,0,,J. Hayes REBOUND (Off:1 Def:3),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,291.0,4.0,3.0,1.0,,,,,,,,,,,,,
293,PT02M46.00S,2022-02-07T00:56:37.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,45,46,2022-02-07T00:56:37Z,2900000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT02M46.00S,2022-02-07T00:56:40.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,45,46,2022-02-07T00:56:40Z,2910000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT02M46.00S,2022-02-07T00:58:39.6Z,2,REGULAR,substitution,out,[],1629717,,,1610612740,45,46,2022-02-07T00:59:09Z,2920000,,,0,,SUB out: A. Brooks,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT02M46.00S,2022-02-07T00:58:39.6Z,2,REGULAR,substitution,out,[],1630631,,,1610612740,45,46,2022-02-07T00:59:09Z,2930000,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT02M46.00S,2022-02-07T00:58:39.6Z,2,REGULAR,substitution,in,[],1629645,,,1610612740,45,46,2022-02-07T00:59:09Z,2940000,,,0,,SUB in: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT02M46.00S,2022-02-07T00:58:39.6Z,2,REGULAR,substitution,in,[],1628984,,,1610612740,45,46,2022-02-07T00:59:09Z,2950000,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT02M32.00S,2022-02-07T00:59:45.6Z,2,REGULAR,2pt,Jump Shot,[],1627742,77.87450722733246,68.62745098039215,1610612740,45,46,2022-02-07T01:00:09Z,2960000,93.0,155.0,1,right,MISS B. Ingram 18' pullup Shot,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,18.12,Missed,,,,,,,,,,,,,,,,,,,
300,PT02M32.00S,2022-02-07T00:59:45.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612740,45,46,2022-02-07T01:00:09Z,2970000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,299.0,,,,,,,,,,,,,,,,
301,PT02M32.00S,2022-02-07T00:59:49.1Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612740,45,46,2022-02-07T01:00:38Z,2980000,,,0,,NOP shot clock Team TURNOVER,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,1627964.0,,,,,,,,,
302,PT02M19.00S,2022-02-07T01:00:14.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,45,46,2022-02-07T01:00:27Z,2990000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT02M08.00S,2022-02-07T01:00:32.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630528,29.6484888304862,77.94117647058823,1610612745,48,46,2022-02-07T01:00:42Z,3000000,-140.0,226.0,1,left,J. Christopher 26' 3PT pullup (8 PTS),[1630528],1610612745.0,HOU,pullup,,,Christopher,J. Christopher,,,,,26.59,Made,,,,,,,,,,,,,,,8.0,,,,
304,PT01M53.00S,2022-02-07T01:00:49.3Z,2,REGULAR,foul,offensive,[],1627742,,,1610612740,48,46,2022-02-07T01:00:58Z,3010000,,,0,,B. Ingram offensive FOUL (2 PF),"[1627742, 1630224]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,1628487.0,2.0,0.0,Green,1630224.0,,,,,
306,PT01M53.00S,2022-02-07T01:00:49.3Z,2,REGULAR,turnover,offensive foul,[],1627742,,,1610612740,48,46,2022-02-07T01:00:49Z,3030000,,,0,,B. Ingram offensive foul TURNOVER (4 TO),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,4.0,,,1628487.0,,,,,,,,,
307,PT01M53.00S,2022-02-07T01:00:57.0Z,2,REGULAR,substitution,out,[],1629637,,,1610612745,48,46,2022-02-07T01:01:01Z,3040000,,,0,,SUB out: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT01M53.00S,2022-02-07T01:00:57.0Z,2,REGULAR,substitution,in,[],1628404,,,1610612745,48,46,2022-02-07T01:01:01Z,3050000,,,0,,SUB in: J. Hart,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT01M36.00S,2022-02-07T01:01:25.0Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630256,7.046649145860711,52.450980392156865,1610612745,50,46,2022-02-07T01:06:59Z,3060000,-12.0,14.0,1,left,J. Tate bank Hook (8 PTS) (C. Wood 2 AST),"[1630256, 1626174]",1610612745.0,HOU,bank,,,Tate,J. Tate,,,,,1.84,Made,,,,,,,,,,,,,,,8.0,C. Wood,1626174.0,2.0,
311,PT01M25.00S,2022-02-07T01:01:41.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202685,91.80354796320631,38.48039215686275,1610612740,50,46,2022-02-07T01:14:57Z,3080000,-58.0,25.0,1,right,MISS J. Valanciunas 6' turnaround Hook - blocked,"[202685, 1626174]",1610612740.0,NOP,turnaround,,,Valanciunas,J. Valanciunas,,,,,6.26,Missed,Wood,1626174.0,,,,,,,,,,,,,,,,,
340,PT01M25.00S,2022-02-07T01:01:41.4Z,2,REGULAR,block,,[],1626174,,,1610612740,50,46,2022-02-07T01:14:57Z,3090000,,,0,,C. Wood BLOCK (1 BLK),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT01M23.00S,2022-02-07T01:01:43.4Z,2,REGULAR,rebound,offensive,[],202685,,,1610612740,50,46,2022-02-07T01:14:57Z,3100000,,,0,,J. Valanciunas REBOUND (Off:1 Def:4),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,311.0,5.0,4.0,1.0,,,,,,,,,,,,,
314,PT01M16.00S,2022-02-07T01:01:46.6Z,2,REGULAR,turnover,bad pass,[],1630529,,,1610612740,50,46,2022-02-07T01:15:12Z,3110000,,,0,,H. Jones bad pass TURNOVER (2 TO),"[1630529, 1630224]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,2.0,Green,1630224.0,,,,,,,,,,
315,PT01M16.00S,2022-02-07T01:01:46.6Z,2,REGULAR,steal,,[],1630224,,,1610612745,50,46,2022-02-07T01:01:48Z,3120000,,,0,,J. Green STEAL (2 STL),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT00M57.90S,2022-02-07T01:02:04.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626174,14.14257555847569,95.83333333333334,1610612745,50,46,2022-02-07T01:02:11Z,3130000,-229.0,80.0,1,left,MISS C. Wood 24' step back 3PT,[1626174],1610612745.0,HOU,step back,,,Wood,C. Wood,,,,,24.29,Missed,,,,,,,,,,,,,,,,,,,
317,PT00M56.20S,2022-02-07T01:02:06.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,50,46,2022-02-07T01:02:11Z,3140000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,316.0,,,,,,,,,,,,,,,,
318,PT00M56.20S,2022-02-07T01:02:11.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,50,46,2022-02-07T01:02:11Z,3150000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT00M56.20S,2022-02-07T01:02:31.7Z,2,REGULAR,substitution,out,[],202685,,,1610612745,50,46,2022-02-07T01:02:37Z,3160000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT00M56.20S,2022-02-07T01:02:31.7Z,2,REGULAR,substitution,in,[],1629109,,,1610612745,50,46,2022-02-07T01:02:37Z,3170000,,,0,,SUB in: G. Clark,[1629109],1610612740.0,NOP,,,,Clark,G. Clark,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT00M44.90S,2022-02-07T01:02:58.4Z,2,REGULAR,turnover,out-of-bounds,[],1630256,,,1610612745,50,46,2022-02-07T01:03:05Z,3180000,,,0,,J. Tate lost ball out-of-bounds TURNOVER (3 TO),[1630256],1610612745.0,HOU,lost ball,,,Tate,J. Tate,,,,,,,,,,,,,3.0,,,1628487.0,,,,,,,,,
322,PT00M33.50S,2022-02-07T01:03:22.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627742,92.72339027595268,52.94117647058824,1610612740,50,48,2022-02-07T01:03:29Z,3190000,15.0,16.0,1,right,B. Ingram driving finger roll Layup (11 PTS),[1627742],1610612740.0,NOP,driving finger roll,,,Ingram,B. Ingram,,,,,2.17,Made,,,,,,,,,,,,,,,11.0,,,,
323,PT00M28.00S,2022-02-07T01:03:31.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1630224,6.915243101182654,47.05882352941176,1610612745,52,48,2022-02-07T01:03:43Z,3200000,15.0,13.0,1,left,J. Green driving Layup (8 PTS),[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,1.93,Made,,,,,,,,,,,,,,,8.0,,,,
324,PT00M28.00S,2022-02-07T01:03:38.1Z,2,REGULAR,violation,defensive goaltending,[],1630529,,,1610612745,52,48,2022-02-07T01:03:43Z,3210000,,,0,,H. Jones defensive goaltending VIOLATION,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,1628487.0,,,,,,,,,
325,PT00M06.60S,2022-02-07T01:04:05.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630256,,,1610612740,52,48,2022-02-07T01:04:15Z,3220000,,,0,,J. Tate shooting personal FOUL (2 PF) (Ingram 2 FT),"[1630256, 1627742]",1610612745.0,HOU,shooting,,,Tate,J. Tate,,,,,,,,,,,,,,,,101283.0,2.0,0.0,Ingram,1627742.0,,,,,
327,PT00M06.60S,2022-02-07T01:04:35.1Z,2,REGULAR,freethrow,1 of 2,[],1627742,,,1610612740,52,48,2022-02-07T01:04:35Z,3240000,,,0,,MISS B. Ingram Free Throw 1 of 2,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,Missed,,,,,,,,,,,,,,,,,,,
328,PT00M06.60S,2022-02-07T01:04:35.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,52,48,2022-02-07T01:04:35Z,3250000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,327.0,,,,,,,,,,,,,,,,
329,PT00M06.60S,2022-02-07T01:04:36.1Z,2,REGULAR,substitution,out,[],1630529,,,1610612740,52,48,2022-02-07T01:04:40Z,3260000,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT00M06.60S,2022-02-07T01:04:36.1Z,2,REGULAR,substitution,in,[],1630230,,,1610612740,52,48,2022-02-07T01:04:40Z,3270000,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT00M06.60S,2022-02-07T01:04:54.9Z,2,REGULAR,freethrow,2 of 2,[],1627742,,,1610612740,52,49,2022-02-07T01:04:54Z,3280000,,,0,,B. Ingram Free Throw 2 of 2 (12 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,Made,,,,,,,,,,,,,,,12.0,,,,
332,PT00M01.90S,2022-02-07T01:05:03.4Z,2,REGULAR,2pt,Jump Shot,[],1629645,23.99802890932983,48.03921568627451,1610612745,52,49,2022-02-07T01:05:39Z,3290000,10.0,173.0,1,left,MISS K. Porter Jr. 17' driving floating Shot,[1629645],1610612745.0,HOU,driving floating,,,Porter Jr.,K. Porter Jr.,,,,,17.34,Missed,,,,,,,,,,,,,,,,,,,
335,PT00M01.50S,2022-02-07T01:05:03.8Z,2,REGULAR,rebound,offensive,[],1626174,,,1610612745,52,49,2022-02-07T01:05:57Z,3320000,,,0,,C. Wood REBOUND (Off:1 Def:4),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,332.0,5.0,4.0,1.0,,,,,,,,,,,,,
336,PT00M00.60S,2022-02-07T01:05:41.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626174,6.652431011826544,48.77450980392157,1610612745,54,49,2022-02-07T01:05:52Z,3330000,6.0,10.0,1,left,C. Wood tip Layup (12 PTS),[1626174],1610612745.0,HOU,tip,,,Wood,C. Wood,,,,,1.17,Made,,,,,,,,,,,,,,,12.0,,,,
337,PT00M00.00S,2022-02-07T01:05:58.8Z,2,REGULAR,3pt,Jump Shot,[],1628984,41.080814717477004,11.27450980392157,1610612740,54,49,2022-02-07T01:06:35Z,3340000,-194.0,501.0,1,right,MISS D. Graham 53' 3PT,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,53.74,Missed,,,,,,,,,,,,,,,,,,,
338,PT00M00.00S,2022-02-07T01:05:58.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612740,54,49,2022-02-07T01:06:35Z,3350000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,337.0,,,,,,,,,,,,,,,,
339,PT00M00.00S,2022-02-07T01:06:09.2Z,2,REGULAR,period,end,[],0,,,1610612740,54,49,2022-02-07T01:06:09Z,3360000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2022-02-07T01:20:14.9Z,3,REGULAR,substitution,out,['startperiod'],1630528,,,1610612740,54,49,2022-02-07T01:20:31Z,3370000,,,0,,SUB out: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2022-02-07T01:20:14.9Z,3,REGULAR,substitution,out,['startperiod'],1629109,,,1610612740,54,49,2022-02-07T01:20:31Z,3380000,,,0,,SUB out: G. Clark,[1629109],1610612740.0,NOP,,,,Clark,G. Clark,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2022-02-07T01:20:14.9Z,3,REGULAR,substitution,out,['startperiod'],1630230,,,1610612740,54,49,2022-02-07T01:20:31Z,3390000,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2022-02-07T01:20:14.9Z,3,REGULAR,substitution,in,['startperiod'],1630578,,,1610612740,54,49,2022-02-07T01:20:31Z,3400000,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2022-02-07T01:20:14.9Z,3,REGULAR,substitution,in,['startperiod'],1630529,,,1610612740,54,49,2022-02-07T01:20:31Z,3410000,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2022-02-07T01:20:14.9Z,3,REGULAR,substitution,in,['startperiod'],202685,,,1610612740,54,49,2022-02-07T01:20:31Z,3420000,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2022-02-07T01:20:34.4Z,3,REGULAR,period,start,[],0,,,1610612745,54,49,2022-02-07T01:20:34Z,3430000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT11M42.00S,2022-02-07T01:20:51.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626174,93.51182654402102,51.71568627450981,1610612745,56,49,2022-02-07T01:20:57Z,3440000,9.0,8.0,1,right,C. Wood DUNK (14 PTS) (K. Porter Jr. 4 AST),"[1626174, 1629645]",1610612745.0,HOU,,,,Wood,C. Wood,,,,,1.21,Made,,,,,,,,,,,,,,,14.0,K. Porter Jr.,1629645.0,4.0,
350,PT11M22.00S,2022-02-07T01:21:11.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202685,9.280551905387648,52.94117647058824,1610612740,56,49,2022-02-07T01:21:16Z,3460000,-15.0,35.0,1,left,MISS J. Valanciunas turnaround Hook,[202685],1610612740.0,NOP,turnaround,,,Valanciunas,J. Valanciunas,,,,,3.77,Missed,,,,,,,,,,,,,,,,,,,
351,PT11M21.00S,2022-02-07T01:21:12.1Z,3,REGULAR,rebound,defensive,[],1626174,,,1610612745,56,49,2022-02-07T01:21:16Z,3470000,,,0,,C. Wood REBOUND (Off:1 Def:5),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,350.0,6.0,5.0,1.0,,,,,,,,,,,,,
352,PT11M15.00S,2022-02-07T01:21:23.0Z,3,REGULAR,turnover,out-of-bounds,[],1626174,,,1610612745,56,49,2022-02-07T01:21:27Z,3480000,,,0,,C. Wood lost ball out-of-bounds TURNOVER (2 TO),[1626174],1610612745.0,HOU,lost ball,,,Wood,C. Wood,,,,,,,,,,,,,2.0,,,1627964.0,,,,,,,,,
353,PT11M09.00S,2022-02-07T01:21:32.9Z,3,REGULAR,turnover,out-of-bounds,[],1630529,,,1610612740,56,49,2022-02-07T01:21:39Z,3490000,,,0,,H. Jones bad pass out-of-bounds TURNOVER (3 TO),[1630529],1610612740.0,NOP,bad pass,,,Jones,H. Jones,,,,,,,,,,,,,3.0,,,1628487.0,,,,,,,,,
354,PT10M45.00S,2022-02-07T01:22:04.9Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630224,73.66951379763469,67.40196078431373,1610612745,58,49,2022-02-07T01:22:13Z,3500000,87.0,195.0,1,right,J. Green 21' Jump Shot (10 PTS) (K. Porter Jr. 5 AST),"[1630224, 1629645]",1610612745.0,HOU,,,,Green,J. Green,,,,,21.35,Made,,,,,,,,,,,,,,,10.0,K. Porter Jr.,1629645.0,5.0,
355,PT10M33.00S,2022-02-07T01:22:16.3Z,3,REGULAR,3pt,Jump Shot,[],1630529,26.757555847568987,80.88235294117648,1610612740,58,49,2022-02-07T01:22:21Z,3510000,-154.0,199.0,1,left,MISS H. Jones 25' 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,25.19,Missed,,,,,,,,,,,,,,,,,,,
356,PT10M32.00S,2022-02-07T01:22:17.3Z,3,REGULAR,rebound,defensive,[],1630224,,,1610612745,58,49,2022-02-07T01:22:21Z,3520000,,,0,,J. Green REBOUND (Off:0 Def:2),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,355.0,2.0,2.0,0.0,,,,,,,,,,,,,
357,PT10M28.00S,2022-02-07T01:22:23.3Z,3,REGULAR,foul,personal,['2freethrow'],202685,,,1610612745,58,49,2022-02-07T01:22:31Z,3530000,,,0,,J. Valanciunas shooting personal FOUL (3 PF) (Green 2 FT),"[202685, 1630224]",1610612740.0,NOP,shooting,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,1627964.0,3.0,0.0,Green,1630224.0,,,,,
359,PT10M28.00S,2022-02-07T01:22:45.1Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630224,,,1610612745,59,49,2022-02-07T01:22:45Z,3550000,,,0,,J. Green Free Throw 1 of 2 (11 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,Made,,,,,,,,,,,,,,,11.0,,,,
360,PT10M28.00S,2022-02-07T01:22:56.5Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630224,,,1610612745,60,49,2022-02-07T01:22:56Z,3560000,,,0,,J. Green Free Throw 2 of 2 (12 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,Made,,,,,,,,,,,,,,,12.0,,,,
361,PT10M19.00S,2022-02-07T01:23:07.7Z,3,REGULAR,3pt,Jump Shot,[],202685,27.94021024967148,78.67647058823529,1610612740,60,52,2022-02-07T01:23:11Z,3570000,-143.0,210.0,1,left,J. Valanciunas 25' 3PT  (6 PTS) (D. Graham 2 AST),"[202685, 1628984]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,25.44,Made,,,,,,,,,,,,,,,6.0,D. Graham,1628984.0,2.0,
363,PT10M02.00S,2022-02-07T01:23:23.6Z,3,REGULAR,3pt,Jump Shot,[],1630224,70.51576872536137,75.0,1610612745,60,52,2022-02-07T01:23:32Z,3590000,125.0,225.0,1,right,MISS J. Green 25' step back 3PT,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,25.71,Missed,,,,,,,,,,,,,,,,,,,
364,PT10M02.00S,2022-02-07T01:23:23.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612740,60,52,2022-02-07T01:23:32Z,3600000,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,363.0,,,,,,,,,,,,,,,,
365,PT10M02.00S,2022-02-07T01:23:29.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,60,52,2022-02-07T01:23:29Z,3610000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
