actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
269,PT06M21.00S,2021-11-13T01:53:47.5Z,2,REGULAR,freethrow,1 of 2,[],1629645,,,1610612745,34,43,2021-11-13T01:54:28Z,2670000,,,0,,K. Porter Jr. Free Throw 1 of 2 (8 PTS),[1629645],1610612745.0,HOU,,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,Made,,,,,8.0,,,,,,
270,PT06M21.00S,2021-11-13T01:53:54.0Z,2,REGULAR,substitution,out,[],1629642,,,1610612745,34,43,2021-11-13T01:54:09Z,2680000,,,0,,SUB out: N. Little,[1629642],1610612757.0,POR,,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,
271,PT06M21.00S,2021-11-13T01:53:54.0Z,2,REGULAR,substitution,in,[],203496,,,1610612745,34,43,2021-11-13T01:54:09Z,2690000,,,0,,SUB in: R. Covington,[203496],1610612757.0,POR,,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,
272,PT06M21.00S,2021-11-13T01:53:47.5Z,2,REGULAR,freethrow,2 of 2,[],1629645,,,1610612745,34,43,2021-11-13T01:54:28Z,2700000,,,0,,MISS K. Porter Jr. Free Throw 2 of 2,[1629645],1610612745.0,HOU,,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,Missed,,,,,,,,,,,
273,PT06M21.00S,2021-11-13T01:53:47.5Z,2,REGULAR,rebound,defensive,[],203994,,,1610612757,34,43,2021-11-13T01:54:28Z,2710000,,,0,,J. Nurkic REBOUND (Off:0 Def:3),[203994],1610612757.0,POR,,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,272.0,3.0,3.0,0.0,,,,,,,
274,PT06M02.00S,2021-11-13T01:54:39.1Z,2,REGULAR,3pt,Jump Shot,[],203496,36.48160315374508,48.529411764705884,1610612757,34,43,2021-11-13T01:54:46Z,2720000,7.0,290.0,1,left,MISS R. Covington 29' 3PT,[203496],1610612757.0,POR,,,,,Covington,R. Covington,,,,,,,,,,,,29.05,Missed,,,,,,,,,,,
275,PT06M00.00S,2021-11-13T01:54:41.1Z,2,REGULAR,rebound,offensive,[],203468,,,1610612757,34,43,2021-11-13T01:54:46Z,2730000,,,0,,C. McCollum REBOUND (Off:1 Def:4),[203468],1610612757.0,POR,,,,,McCollum,C. McCollum,,,,,,,,,,,,,,274.0,5.0,4.0,1.0,,,,,,,
276,PT05M57.00S,2021-11-13T01:54:44.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203081,31.750985545335087,74.01960784313727,1610612757,34,43,2021-11-13T01:54:51Z,2740000,-120.0,246.0,1,left,MISS D. Lillard 27' 3PT,[203081],1610612757.0,POR,,,,,Lillard,D. Lillard,,,,,,,,,,,,27.38,Missed,,,,,,,,,,,
277,PT05M57.00S,2021-11-13T01:54:44.3Z,2,REGULAR,rebound,defensive,[],1626174,,,1610612745,34,43,2021-11-13T01:54:51Z,2750000,,,0,,C. Wood REBOUND (Off:1 Def:2),[1626174],1610612745.0,HOU,,,,,Wood,C. Wood,,,,,,,,,,,,,,276.0,3.0,2.0,1.0,,,,,,,
278,PT05M50.00S,2021-11-13T01:54:55.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,34,43,2021-11-13T01:54:55Z,2760000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT05M40.00S,2021-11-13T01:55:13.3Z,2,REGULAR,3pt,Jump Shot,[],201569,66.70499342969777,35.294117647058826,1610612745,34,43,2021-11-13T01:55:20Z,2770000,-74.0,260.0,1,right,MISS E. Gordon 27' 3PT,[201569],1610612745.0,HOU,,,,,Gordon,E. Gordon,,,,,,,,,,,,27.07,Missed,,,,,,,,,,,
280,PT05M39.00S,2021-11-13T01:55:16.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612757,34,43,2021-11-13T01:55:16Z,2780000,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,279.0,,,,,,,,,,
281,PT05M39.00S,2021-11-13T01:55:21.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,34,43,2021-11-13T01:55:21Z,2790000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT05M27.00S,2021-11-13T01:55:37.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626181,15.588042049934298,63.970588235294116,1610612757,34,43,2021-11-13T01:55:45Z,2800000,-70.0,94.0,1,left,MISS N. Powell 11' driving floating Shot,[1626181],1610612757.0,POR,,driving floating,,,Powell,N. Powell,,,,,,,,,,,,11.71,Missed,,,,,,,,,,,
283,PT05M27.00S,2021-11-13T01:55:37.0Z,2,REGULAR,rebound,defensive,[],1626174,,,1610612745,34,43,2021-11-13T01:55:45Z,2810000,,,0,,C. Wood REBOUND (Off:1 Def:3),[1626174],1610612745.0,HOU,,,,,Wood,C. Wood,,,,,,,,,,,,,,282.0,4.0,3.0,1.0,,,,,,,
284,PT05M16.00S,2021-11-13T01:55:48.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,92.06636005256242,54.41176470588235,1610612745,34,43,2021-11-13T01:55:55Z,2820000,22.0,22.0,1,right,MISS C. Wood driving Layup,[1626174],1610612745.0,HOU,,driving,,,Wood,C. Wood,,,,,,,,,,,,3.13,Missed,,,,,,,,,,,
285,PT05M15.00S,2021-11-13T01:55:49.6Z,2,REGULAR,rebound,defensive,[],203496,,,1610612757,34,43,2021-11-13T01:55:55Z,2830000,,,0,,R. Covington REBOUND (Off:0 Def:2),[203496],1610612757.0,POR,,,,,Covington,R. Covington,,,,,,,,,,,,,,284.0,2.0,2.0,0.0,,,,,,,
286,PT05M14.00S,2021-11-13T01:55:57.3Z,2,REGULAR,foul,technical,['1freethrow'],2152,,,1610612757,34,43,2021-11-13T01:56:49Z,2840000,,,0,,TEAM foul technical,[2152],1610612745.0,HOU,1628954.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT05M14.00S,2021-11-13T01:56:24.1Z,2,REGULAR,freethrow,1 of 1,[],203081,,,1610612757,34,44,2021-11-13T01:57:04Z,2850000,,,0,,D. Lillard technical Free Throw 1 of 1 (8 PTS),[203081],1610612757.0,POR,,technical,,,Lillard,D. Lillard,,,,,,,,,,,,,Made,,,,,8.0,,,,,,
289,PT05M14.00S,2021-11-13T01:56:25.7Z,2,REGULAR,foul,technical,['1freethrow'],1629645,,,1610612757,34,44,2021-11-13T01:57:47Z,2870000,,,0,,K. Porter Jr. technical FOUL (1 Tech),[1629645],1610612745.0,HOU,1146.0,,,,Porter Jr.,K. Porter Jr.,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
290,PT05M14.00S,2021-11-13T01:57:01.1Z,2,REGULAR,freethrow,1 of 1,[],203081,,,1610612757,34,45,2021-11-13T01:57:01Z,2880000,,,0,,D. Lillard technical Free Throw 1 of 1 (9 PTS),[203081],1610612757.0,POR,,technical,,,Lillard,D. Lillard,,,,,,,,,,,,,Made,,,,,9.0,,,,,,
291,PT05M07.00S,2021-11-13T01:58:05.6Z,2,REGULAR,3pt,Jump Shot,[],203468,33.590670170827856,64.2156862745098,1610612757,34,45,2021-11-13T01:58:13Z,2890000,-71.0,263.0,1,left,MISS C. McCollum 27' 3PT,[203468],1610612757.0,POR,,,,,McCollum,C. McCollum,,,,,,,,,,,,27.27,Missed,,,,,,,,,,,
292,PT05M06.00S,2021-11-13T01:58:06.6Z,2,REGULAR,rebound,defensive,[],1630256,,,1610612745,34,45,2021-11-13T01:58:13Z,2900000,,,0,,J. Tate REBOUND (Off:1 Def:2),[1630256],1610612745.0,HOU,,,,,Tate,J. Tate,,,,,,,,,,,,,,291.0,3.0,2.0,1.0,,,,,,,
293,PT05M05.00S,2021-11-13T01:58:11.0Z,2,REGULAR,foul,personal,[],203496,,,1610612745,34,45,2021-11-13T01:58:27Z,2910000,,,0,,R. Covington personal FOUL (2 PF),"[203496, 1630256]",1610612757.0,POR,1628954.0,,,,Covington,R. Covington,,,,,,,,2.0,0.0,Tate,1630256.0,,,,,,,,,,,,,
295,PT04M50.00S,2021-11-13T01:58:42.4Z,2,REGULAR,turnover,bad pass,[],1630256,,,1610612745,34,45,2021-11-13T01:58:50Z,2930000,,,0,,J. Tate bad pass TURNOVER (1 TO),"[1630256, 203994]",1610612745.0,HOU,,,,,Tate,J. Tate,,,,,1.0,Nurkic,203994.0,,,,,,,,,,,,,,,,,
296,PT04M50.00S,2021-11-13T01:58:42.4Z,2,REGULAR,steal,,[],203994,,,1610612757,34,45,2021-11-13T02:14:57Z,2940000,,,0,,J. Nurkic STEAL (1 STL),[203994],1610612757.0,POR,,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,
297,PT04M44.00S,2021-11-13T01:58:49.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626181,12.302890932982917,48.28431372549019,1610612757,34,45,2021-11-13T02:04:55Z,2950000,9.0,63.0,1,left,MISS N. Powell 6' driving finger roll Layup,[1626181],1610612757.0,POR,,driving finger roll,,,Powell,N. Powell,,,,,,,,,,,,6.37,Missed,,,,,,,,,,,
298,PT04M41.00S,2021-11-13T01:58:52.3Z,2,REGULAR,rebound,defensive,[],1626174,,,1610612745,34,45,2021-11-13T01:59:09Z,2960000,,,0,,C. Wood REBOUND (Off:1 Def:4),[1626174],1610612745.0,HOU,,,,,Wood,C. Wood,,,,,,,,,,,,,,297.0,5.0,4.0,1.0,,,,,,,
299,PT04M32.00S,2021-11-13T01:59:00.6Z,2,REGULAR,turnover,bad pass,[],1630256,,,1610612745,34,45,2021-11-13T01:59:14Z,2970000,,,0,,J. Tate bad pass TURNOVER (2 TO),"[1630256, 203994]",1610612745.0,HOU,,,,,Tate,J. Tate,,,,,2.0,Nurkic,203994.0,,,,,,,,,,,,,,,,,
300,PT04M32.00S,2021-11-13T01:59:00.6Z,2,REGULAR,steal,,[],203994,,,1610612757,34,45,2021-11-13T01:59:02Z,2980000,,,0,,J. Nurkic STEAL (2 STL),[203994],1610612757.0,POR,,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,
301,PT04M28.00S,2021-11-13T01:59:04.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626181,6.1268068331143235,49.50980392156863,1610612757,34,47,2021-11-13T01:59:18Z,2990000,2.0,5.0,1,left,N. Powell running Layup (4 PTS) (C. McCollum 3 AST),"[1626181, 203468]",1610612757.0,POR,,running,,,Powell,N. Powell,,,,,,,,,,,,0.57,Made,,,,,4.0,C. McCollum,203468.0,3.0,,,
303,PT04M02.00S,2021-11-13T01:59:31.0Z,2,REGULAR,3pt,Jump Shot,[],1628464,71.04139290407359,79.41176470588235,1610612745,34,47,2021-11-13T01:59:38Z,3010000,147.0,220.0,1,right,MISS D. Theis 26' 3PT,[1628464],1610612745.0,HOU,,,,,Theis,D. Theis,,,,,,,,,,,,26.44,Missed,,,,,,,,,,,
304,PT04M00.00S,2021-11-13T01:59:33.0Z,2,REGULAR,rebound,defensive,[],203081,,,1610612757,34,47,2021-11-13T01:59:38Z,3020000,,,0,,D. Lillard REBOUND (Off:0 Def:2),[203081],1610612757.0,POR,,,,,Lillard,D. Lillard,,,,,,,,,,,,,,303.0,2.0,2.0,0.0,,,,,,,
305,PT03M53.00S,2021-11-13T01:59:39.8Z,2,REGULAR,3pt,Jump Shot,[],1626181,20.45006570302234,91.91176470588235,1610612757,34,47,2021-11-13T01:59:46Z,3030000,-210.0,140.0,1,left,MISS N. Powell 25' 3PT,[1626181],1610612757.0,POR,,,,,Powell,N. Powell,,,,,,,,,,,,25.19,Missed,,,,,,,,,,,
306,PT03M53.00S,2021-11-13T01:59:39.8Z,2,REGULAR,rebound,defensive,[],1626174,,,1610612745,34,47,2021-11-13T01:59:46Z,3040000,,,0,,C. Wood REBOUND (Off:1 Def:5),[1626174],1610612745.0,HOU,,,,,Wood,C. Wood,,,,,,,,,,,,,,305.0,6.0,5.0,1.0,,,,,,,
307,PT03M45.00S,2021-11-13T01:59:52.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203496,,,1610612745,34,47,2021-11-13T01:59:58Z,3050000,,,0,,R. Covington shooting personal FOUL (3 PF) (Gordon 2 FT),"[203496, 201569]",1610612757.0,POR,2005.0,shooting,,,Covington,R. Covington,,,,,,,,3.0,0.0,Gordon,201569.0,,,,,,,,,,,,,
309,PT03M45.00S,2021-11-13T02:00:17.6Z,2,REGULAR,freethrow,1 of 2,[],201569,,,1610612745,34,47,2021-11-13T02:00:46Z,3070000,,,0,,MISS E. Gordon Free Throw 1 of 2,[201569],1610612745.0,HOU,,,,,Gordon,E. Gordon,,,,,,,,,,,,,Missed,,,,,,,,,,,
310,PT03M45.00S,2021-11-13T02:00:17.6Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612745,34,47,2021-11-13T02:00:46Z,3080000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,309.0,,,,,,,,,,
311,PT03M45.00S,2021-11-13T02:00:18.4Z,2,REGULAR,substitution,out,[],1630256,,,1610612745,34,47,2021-11-13T02:00:34Z,3090000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,
312,PT03M45.00S,2021-11-13T02:00:18.4Z,2,REGULAR,substitution,out,[],203994,,,1610612745,34,47,2021-11-13T02:00:34Z,3100000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,
313,PT03M45.00S,2021-11-13T02:00:18.4Z,2,REGULAR,substitution,out,[],203496,,,1610612745,34,47,2021-11-13T02:00:34Z,3110000,,,0,,SUB out: R. Covington,[203496],1610612757.0,POR,,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,
314,PT03M45.00S,2021-11-13T02:00:18.4Z,2,REGULAR,substitution,in,[],1630224,,,1610612745,34,47,2021-11-13T02:00:34Z,3120000,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
315,PT03M45.00S,2021-11-13T02:00:18.4Z,2,REGULAR,substitution,in,[],1626204,,,1610612745,34,47,2021-11-13T02:00:34Z,3130000,,,0,,SUB in: L. Nance Jr.,[1626204],1610612757.0,POR,,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,
316,PT03M45.00S,2021-11-13T02:00:18.4Z,2,REGULAR,substitution,in,[],203503,,,1610612745,34,47,2021-11-13T02:00:34Z,3140000,,,0,,SUB in: T. Snell,[203503],1610612757.0,POR,,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,,,,,
317,PT03M45.00S,2021-11-13T02:00:17.6Z,2,REGULAR,freethrow,2 of 2,[],201569,,,1610612745,34,47,2021-11-13T02:00:46Z,3150000,,,0,,MISS E. Gordon Free Throw 2 of 2,[201569],1610612745.0,HOU,,,,,Gordon,E. Gordon,,,,,,,,,,,,,Missed,,,,,,,,,,,
318,PT03M45.00S,2021-11-13T02:00:17.6Z,2,REGULAR,rebound,offensive,[],201569,,,1610612745,34,47,2021-11-13T02:01:17Z,3160000,,,0,,E. Gordon REBOUND (Off:1 Def:1),[201569],1610612745.0,HOU,,,,,Gordon,E. Gordon,,,,,,,,,,,,,,317.0,2.0,1.0,1.0,,,,,,,
319,PT03M41.00S,2021-11-13T02:00:53.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203503,,,1610612745,34,47,2021-11-13T02:00:59Z,3170000,,,0,,T. Snell shooting personal FOUL (3 PF) (Gordon 2 FT),"[203503, 201569]",1610612757.0,POR,1628954.0,shooting,,,Snell,T. Snell,,,,,,,,3.0,0.0,Gordon,201569.0,,,,,,,,,,,,,
321,PT03M41.00S,2021-11-13T02:01:14.7Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],201569,,,1610612745,35,47,2021-11-13T02:01:14Z,3190000,,,0,,E. Gordon Free Throw 1 of 2 (3 PTS),[201569],1610612745.0,HOU,,,,,Gordon,E. Gordon,,,,,,,,,,,,,Made,,,,,3.0,,,,,,
322,PT03M41.00S,2021-11-13T02:01:30.5Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],201569,,,1610612745,36,47,2021-11-13T02:01:30Z,3200000,,,0,,E. Gordon Free Throw 2 of 2 (4 PTS),[201569],1610612745.0,HOU,,,,,Gordon,E. Gordon,,,,,,,,,,,,,Made,,,,,4.0,,,,,,
323,PT03M25.00S,2021-11-13T02:01:47.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,17.69053876478318,37.00980392156863,1610612757,36,49,2021-11-13T02:01:53Z,3210000,65.0,114.0,1,left,C. McCollum 13' step back Jump Shot (12 PTS),[203468],1610612757.0,POR,,step back,,,McCollum,C. McCollum,,,,,,,,,,,,13.11,Made,,,,,12.0,,,,,,
324,PT03M05.00S,2021-11-13T02:02:07.5Z,2,REGULAR,turnover,lost ball,[],1630224,,,1610612745,36,49,2021-11-13T02:02:11Z,3220000,,,0,,J. Green lost ball TURNOVER (3 TO),"[1630224, 203468]",1610612745.0,HOU,,,,,Green,J. Green,,,,,3.0,McCollum,203468.0,,,,,,,,,,,,,,,,,
325,PT03M05.00S,2021-11-13T02:02:07.5Z,2,REGULAR,steal,,[],203468,,,1610612757,36,49,2021-11-13T02:02:08Z,3230000,,,0,,C. McCollum STEAL (2 STL),[203468],1610612757.0,POR,,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,
326,PT03M02.00S,2021-11-13T02:02:11.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626181,7.440867279894875,50.0,1610612757,36,49,2021-11-13T02:02:29Z,3240000,0.0,17.0,1,left,MISS N. Powell running Layup - blocked,"[1626181, 201569]",1610612757.0,POR,,running,,,Powell,N. Powell,,,,,,,,,,,,1.74,Missed,,,,,,,,,Gordon,201569.0,
327,PT03M02.00S,2021-11-13T02:02:11.6Z,2,REGULAR,block,,[],201569,,,1610612757,36,49,2021-11-13T02:02:13Z,3250000,,,0,,E. Gordon BLOCK (2 BLK),[201569],1610612745.0,HOU,,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
328,PT03M02.00S,2021-11-13T02:02:11.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612745,36,49,2021-11-13T02:02:29Z,3260000,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,326.0,,,,,,,,,,
329,PT03M02.00S,2021-11-13T02:02:18.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,36,49,2021-11-13T02:02:18Z,3270000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT02M48.00S,2021-11-13T02:02:45.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626181,,,1610612745,36,49,2021-11-13T02:02:56Z,3280000,,,0,,N. Powell personal FOUL (2 PF) (Porter Jr. 2 FT),"[1626181, 1629645]",1610612757.0,POR,1146.0,,,,Powell,N. Powell,,,,,,,,2.0,0.0,Porter Jr.,1629645.0,,,,,,,,,,,,,
332,PT02M48.00S,2021-11-13T02:02:59.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,36,49,2021-11-13T02:02:59Z,3300000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT02M48.00S,2021-11-13T02:05:15.1Z,2,REGULAR,substitution,out,[],203503,,,1610612745,36,49,2021-11-13T02:05:40Z,3310000,,,0,,SUB out: T. Snell,[203503],1610612757.0,POR,,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,,,,,
334,PT02M48.00S,2021-11-13T02:05:15.1Z,2,REGULAR,substitution,in,[],1629642,,,1610612745,36,49,2021-11-13T02:05:40Z,3320000,,,0,,SUB in: N. Little,[1629642],1610612757.0,POR,,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,
335,PT02M48.00S,2021-11-13T02:05:54.6Z,2,REGULAR,freethrow,1 of 2,[],1629645,,,1610612745,36,49,2021-11-13T02:05:54Z,3330000,,,0,,MISS K. Porter Jr. Free Throw 1 of 2,[1629645],1610612745.0,HOU,,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,Missed,,,,,,,,,,,
336,PT02M48.00S,2021-11-13T02:05:54.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,36,49,2021-11-13T02:05:54Z,3340000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,335.0,,,,,,,,,,
337,PT02M48.00S,2021-11-13T02:06:09.6Z,2,REGULAR,freethrow,2 of 2,[],1629645,,,1610612745,37,49,2021-11-13T02:06:09Z,3350000,,,0,,K. Porter Jr. Free Throw 2 of 2 (9 PTS),[1629645],1610612745.0,HOU,,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,Made,,,,,9.0,,,,,,
338,PT02M34.00S,2021-11-13T02:06:25.5Z,2,REGULAR,2pt,Jump Shot,[],1626181,11.514454664914586,20.833333333333336,1610612757,37,51,2021-11-13T02:06:29Z,3360000,146.0,56.0,1,left,N. Powell 15' pullup Jump Shot (6 PTS) (C. McCollum 4 AST),"[1626181, 203468]",1610612757.0,POR,,pullup,,,Powell,N. Powell,,,,,,,,,,,,15.61,Made,,,,,6.0,C. McCollum,203468.0,4.0,,,
340,PT02M07.00S,2021-11-13T02:06:56.0Z,2,REGULAR,2pt,Jump Shot,[],1629645,92.19776609724047,84.80392156862744,1610612745,37,51,2021-11-13T02:08:06Z,3380000,174.0,21.0,1,right,MISS K. Porter Jr. 17' step back Shot,[1629645],1610612745.0,HOU,,step back,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,17.52,Missed,,,,,,,,,,,
341,PT02M04.00S,2021-11-13T02:06:59.0Z,2,REGULAR,rebound,defensive,[],203468,,,1610612757,37,51,2021-11-13T02:08:20Z,3390000,,,0,,C. McCollum REBOUND (Off:1 Def:5),[203468],1610612757.0,POR,,,,,McCollum,C. McCollum,,,,,,,,,,,,,,340.0,6.0,5.0,1.0,,,,,,,
342,PT01M58.00S,2021-11-13T02:07:01.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203468,33.722076215505915,45.588235294117645,1610612757,37,51,2021-11-13T02:07:13Z,3400000,22.0,264.0,1,left,MISS C. McCollum 26' pullup 3PT,[203468],1610612757.0,POR,,pullup,,,McCollum,C. McCollum,,,,,,,,,,,,26.54,Missed,,,,,,,,,,,
343,PT01M55.00S,2021-11-13T02:07:04.2Z,2,REGULAR,rebound,defensive,[],1626174,,,1610612745,37,51,2021-11-13T02:07:13Z,3410000,,,0,,C. Wood REBOUND (Off:1 Def:6),[1626174],1610612745.0,HOU,,,,,Wood,C. Wood,,,,,,,,,,,,,,342.0,7.0,6.0,1.0,,,,,,,
344,PT01M42.00S,2021-11-13T02:07:17.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626174,89.56964520367937,50.49019607843137,1610612745,39,51,2021-11-13T02:07:29Z,3420000,2.0,46.0,1,right,C. Wood floating Jump Shot (6 PTS),[1626174],1610612745.0,HOU,,floating,,,Wood,C. Wood,,,,,,,,,,,,4.56,Made,,,,,6.0,,,,,,
346,PT01M23.00S,2021-11-13T02:07:36.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203081,6.652431011826544,50.73529411764706,1610612757,39,53,2021-11-13T02:07:41Z,3440000,-4.0,10.0,1,left,D. Lillard driving finger roll Layup (11 PTS),[203081],1610612757.0,POR,,driving finger roll,,,Lillard,D. Lillard,,,,,,,,,,,,1.07,Made,,,,,11.0,,,,,,
347,PT01M11.00S,2021-11-13T02:07:48.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,94.56307490144546,50.98039215686274,1610612745,41,53,2021-11-13T02:07:53Z,3450000,5.0,-1.0,1,right,K. Porter Jr. driving Layup (11 PTS),[1629645],1610612745.0,HOU,,driving,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,0.51,Made,,,,,11.0,,,,,,
348,PT00M51.30S,2021-11-13T02:08:10.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626204,6.389618922470433,52.69607843137255,1610612757,41,55,2021-11-13T02:08:15Z,3460000,-13.0,8.0,1,left,L. Nance Jr. cutting DUNK (2 PTS) (D. Lillard 3 AST),"[1626204, 203081]",1610612757.0,POR,,cutting,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,1.55,Made,,,,,2.0,D. Lillard,203081.0,3.0,,,
350,PT00M29.10S,2021-11-13T02:08:36.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626174,93.11760840998686,50.98039215686274,1610612745,41,55,2021-11-13T02:08:47Z,3480000,5.0,12.0,1,right,MISS C. Wood Jump Shot - blocked,"[1626174, 203081]",1610612745.0,HOU,,,,,Wood,C. Wood,,,,,,,,,,,,1.31,Missed,,,,,,,,,Lillard,203081.0,
351,PT00M29.10S,2021-11-13T02:08:36.5Z,2,REGULAR,block,,[],203081,,,1610612745,41,55,2021-11-13T02:08:38Z,3490000,,,0,,D. Lillard BLOCK (1 BLK),[203081],1610612757.0,POR,,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,
352,PT00M26.30S,2021-11-13T02:08:39.3Z,2,REGULAR,rebound,defensive,[],203081,,,1610612757,41,55,2021-11-13T02:08:47Z,3500000,,,0,,D. Lillard REBOUND (Off:0 Def:3),[203081],1610612757.0,POR,,,,,Lillard,D. Lillard,,,,,,,,,,,,,,350.0,3.0,3.0,0.0,,,,,,,
353,PT00M24.30S,2021-11-13T02:08:41.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626204,7.5722733245729295,52.20588235294118,1610612757,41,55,2021-11-13T02:18:56Z,3510000,-11.0,19.0,1,left,MISS L. Nance Jr. alley-oop Layup,[1626204],1610612757.0,POR,,alley-oop,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,2.17,Missed,,,,,,,,,,,
354,PT00M22.50S,2021-11-13T02:08:43.1Z,2,REGULAR,rebound,defensive,[],201569,,,1610612745,41,55,2021-11-13T02:09:03Z,3520000,,,0,,E. Gordon REBOUND (Off:1 Def:2),[201569],1610612745.0,HOU,,,,,Gordon,E. Gordon,,,,,,,,,,,,,,353.0,3.0,2.0,1.0,,,,,,,
