actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
362,PT10M48.00S,2021-10-29T01:29:36.7Z,3,REGULAR,rebound,defensive,[],203497,,,1610612762,42,64,2021-10-29T01:29:39Z,3570000,,,0,,R. Gobert REBOUND (Off:0 Def:10),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,361.0,10.0,10.0,0.0,,,,,,,
363,PT10M40.00S,2021-10-29T01:29:44.8Z,3,REGULAR,2pt,Jump Shot,[],202711,6.521024967148489,76.47058823529412,1610612762,42,66,2021-10-29T01:29:50Z,3580000,-132.0,9.0,1,left,B. Bogdanovic 13' fadeaway Jump Shot (12 PTS) (M. Conley 3 AST),"[202711, 201144]",1610612762.0,UTA,fadeaway,,,Bogdanovic,B. Bogdanovic,,,,,,,,13.27,Made,12.0,M. Conley,201144.0,3.0,,,,,,,,,,,
365,PT10M25.00S,2021-10-29T01:29:59.0Z,3,REGULAR,2pt,Jump Shot,[],1630224,78.66294349540078,45.09803921568628,1610612745,42,66,2021-10-29T01:30:07Z,3600000,-25.0,148.0,1,right,MISS J. Green 15' pullup Shot,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,,,,15.01,Missed,,,,,,,,,,,,,,,
366,PT10M24.00S,2021-10-29T01:30:00.0Z,3,REGULAR,rebound,offensive,[],1630256,,,1610612745,42,66,2021-10-29T01:30:07Z,3610000,,,0,,J. Tate REBOUND (Off:3 Def:1),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,365.0,4.0,1.0,3.0,,,,,,,
367,PT10M19.00S,2021-10-29T01:30:06.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],201571,93.11760840998686,4.166666666666666,1610612745,45,66,2021-10-29T01:30:10Z,3620000,-229.0,12.0,1,right,D. Augustin 3PT  (6 PTS) (J. Green 1 AST),"[201571, 1630224]",1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,22.95,Made,6.0,J. Green,1630224.0,1.0,,,,,,,,,,,
369,PT09M51.00S,2021-10-29T01:30:33.3Z,3,REGULAR,3pt,Jump Shot,[],1626220,16.16294349540079,96.34650735294117,1610612762,45,69,2021-10-29T01:40:08Z,3640000,-232.0,99.0,1,left,R. O'Neale 25' 3PT  (7 PTS) (D. Mitchell 4 AST),"[1626220, 1628378]",1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,25.21,Made,7.0,D. Mitchell,1628378.0,4.0,,,,,,,,,,,
371,PT09M39.00S,2021-10-29T01:30:44.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,93.24901445466492,57.84313725490197,1610612745,45,69,2021-10-29T01:31:01Z,3660000,39.0,11.0,1,right,MISS J. Green Layup,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,4.07,Missed,,,,,,,,,,,,,,,
372,PT09M37.00S,2021-10-29T01:30:46.5Z,3,REGULAR,rebound,defensive,[],201144,,,1610612762,45,69,2021-10-29T01:41:17Z,3670000,,,0,,M. Conley REBOUND (Off:0 Def:1),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,371.0,1.0,1.0,0.0,,,,,,,
373,PT09M37.00S,2021-10-29T01:30:55.6Z,3,REGULAR,foul,personal,['2freethrow'],201571,,,1610612762,45,69,2021-10-29T01:31:03Z,3680000,,,0,,D. Augustin shooting personal FOUL (2 PF) (Bogdanovic 2 FT),"[201571, 202711]",1610612745.0,HOU,shooting,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,203591.0,2.0,0.0,Bogdanovic,202711.0,,
375,PT09M37.00S,2021-10-29T01:31:20.0Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],202711,,,1610612762,45,70,2021-10-29T01:31:20Z,3700000,,,0,,B. Bogdanovic Free Throw 1 of 2 (13 PTS),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,Made,13.0,,,,,,,,,,,,,,
376,PT09M37.00S,2021-10-29T01:31:35.5Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],202711,,,1610612762,45,71,2021-10-29T01:31:35Z,3710000,,,0,,B. Bogdanovic Free Throw 2 of 2 (14 PTS),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,Made,14.0,,,,,,,,,,,,,,
377,PT09M20.00S,2021-10-29T01:32:56.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630256,92.9862023653088,47.30392156862745,1610612745,47,71,2021-10-29T01:33:04Z,3720000,-13.0,13.0,1,right,J. Tate Layup (4 PTS) (J. Green 2 AST),"[1630256, 1630224]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,1.9,Made,4.0,J. Green,1630224.0,2.0,,,,,,,,,,,
379,PT09M05.00S,2021-10-29T01:33:11.4Z,3,REGULAR,3pt,Jump Shot,[],202711,23.47240473061761,10.784313725490197,1610612762,47,74,2021-10-29T01:33:15Z,3740000,196.0,168.0,1,left,B. Bogdanovic 25' 3PT  (17 PTS) (D. Mitchell 5 AST),"[202711, 1628378]",1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,25.83,Made,17.0,D. Mitchell,1628378.0,5.0,,,,,,,,,,,
381,PT08M52.00S,2021-10-29T01:33:24.1Z,3,REGULAR,3pt,Jump Shot,[],1630256,78.53153745072274,7.107843137254902,1610612745,50,74,2021-10-29T01:33:31Z,3760000,-214.0,149.0,1,right,J. Tate 26' 3PT  (7 PTS) (J. Green 3 AST),"[1630256, 1630224]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,26.13,Made,7.0,J. Green,1630224.0,3.0,,,,,,,,,,,
383,PT08M37.00S,2021-10-29T01:33:39.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,5.601182654402102,45.83333333333333,1610612762,50,76,2021-10-29T01:33:48Z,3780000,21.0,0.0,1,left,R. Gobert alley-oop DUNK (10 PTS) (B. Bogdanovic 2 AST),"[203497, 202711]",1610612762.0,UTA,alley-oop,,,Gobert,R. Gobert,,,,,,,,2.08,Made,10.0,B. Bogdanovic,202711.0,2.0,,,,,,,,,,,
385,PT08M26.00S,2021-10-29T01:33:49.8Z,3,REGULAR,3pt,Jump Shot,[],1630256,88.78120893561103,3.6764705882352944,1610612745,50,76,2021-10-29T01:33:55Z,3800000,-232.0,53.0,1,right,MISS J. Tate 3PT,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,23.76,Missed,,,,,,,,,,,,,,,
386,PT08M23.00S,2021-10-29T01:33:53.1Z,3,REGULAR,rebound,defensive,[],201144,,,1610612762,50,76,2021-10-29T01:33:53Z,3810000,,,0,,M. Conley REBOUND (Off:0 Def:2),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,385.0,2.0,2.0,0.0,,,,,,,
387,PT08M19.00S,2021-10-29T01:33:57.6Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1628378,6.258212877792378,54.166666666666664,1610612762,50,76,2021-10-29T01:34:56Z,3820000,-21.0,6.0,1,left,MISS D. Mitchell alley-oop DUNK,[1628378],1610612762.0,UTA,alley-oop,,,Mitchell,D. Mitchell,,,,,,,,2.17,Missed,,,,,,,,,,,,,,,
388,PT08M17.00S,2021-10-29T01:33:59.6Z,3,REGULAR,rebound,defensive,[],1630256,,,1610612745,50,76,2021-10-29T01:34:56Z,3830000,,,0,,J. Tate REBOUND (Off:3 Def:2),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,387.0,5.0,2.0,3.0,,,,,,,
389,PT08M13.00S,2021-10-29T01:34:18.5Z,3,REGULAR,foul,personal,['2freethrow'],1626220,,,1610612745,50,76,2021-10-29T01:34:27Z,3840000,,,0,,R. O'Neale shooting personal FOUL (3 PF) (Wood 2 FT),"[1626220, 1626174]",1610612762.0,UTA,shooting,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,200832.0,3.0,0.0,Wood,1626174.0,,
391,PT08M13.00S,2021-10-29T01:34:29.3Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1626174,,,1610612745,51,76,2021-10-29T01:34:29Z,3860000,,,0,,C. Wood Free Throw 1 of 2 (9 PTS),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
392,PT08M13.00S,2021-10-29T01:34:46.2Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1626174,,,1610612745,52,76,2021-10-29T01:34:46Z,3870000,,,0,,C. Wood Free Throw 2 of 2 (10 PTS),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
393,PT08M03.00S,2021-10-29T01:34:59.4Z,3,REGULAR,3pt,Jump Shot,[],1628378,15.588042049934298,96.07843137254902,1610612762,52,79,2021-10-29T01:35:51Z,3880000,-230.0,94.0,1,left,D. Mitchell 24' 3PT  (10 PTS) (M. Conley 4 AST),"[1628378, 201144]",1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,24.88,Made,10.0,M. Conley,201144.0,4.0,,,,,,,,,,,
396,PT07M41.00S,2021-10-29T01:35:20.7Z,3,REGULAR,3pt,Jump Shot,[],1628464,93.38042049934296,4.6568627450980395,1610612745,52,79,2021-10-29T01:35:55Z,3900000,-227.0,10.0,1,right,MISS D. Theis 3PT,[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,22.69,Missed,,,,,,,,,,,,,,,
397,PT07M41.00S,2021-10-29T01:35:20.7Z,3,REGULAR,rebound,defensive,[],202711,,,1610612762,52,79,2021-10-29T01:35:55Z,3910000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:4),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,396.0,4.0,4.0,0.0,,,,,,,
398,PT07M32.00S,2021-10-29T01:35:33.0Z,3,REGULAR,foul,personal,['2freethrow'],1628464,,,1610612762,52,79,2021-10-29T01:35:44Z,3920000,,,0,,D. Theis shooting personal FOUL (3 PF) (Gobert 2 FT),"[1628464, 203497]",1610612745.0,HOU,shooting,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,203591.0,3.0,0.0,Gobert,203497.0,,
400,PT07M32.00S,2021-10-29T01:36:03.9Z,3,REGULAR,freethrow,1 of 2,[],203497,,,1610612762,52,80,2021-10-29T01:36:03Z,3940000,,,0,,R. Gobert Free Throw 1 of 2 (11 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,Made,11.0,,,,,,,,,,,,,,
401,PT07M32.00S,2021-10-29T01:36:21.2Z,3,REGULAR,freethrow,2 of 2,[],203497,,,1610612762,52,81,2021-10-29T01:36:21Z,3950000,,,0,,R. Gobert Free Throw 2 of 2 (12 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,Made,12.0,,,,,,,,,,,,,,
402,PT07M21.00S,2021-10-29T01:36:34.7Z,3,REGULAR,3pt,Jump Shot,[],1630256,92.85479632063075,97.30392156862744,1610612745,52,81,2021-10-29T01:37:11Z,3960000,237.0,15.0,1,right,MISS J. Tate 3PT,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,23.7,Missed,,,,,,,,,,,,,,,
403,PT07M18.00S,2021-10-29T01:36:37.5Z,3,REGULAR,rebound,offensive,[],1628464,,,1610612745,52,81,2021-10-29T01:36:37Z,3970000,,,0,,D. Theis REBOUND (Off:1 Def:2),[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,,,,402.0,3.0,2.0,1.0,,,,,,,
404,PT07M18.00S,2021-10-29T01:36:41.7Z,3,REGULAR,foul,personal,['2freethrow'],202711,,,1610612745,52,81,2021-10-29T01:36:56Z,3980000,,,0,,B. Bogdanovic shooting personal FOUL (3 PF) (Theis 2 FT),"[202711, 1628464]",1610612762.0,UTA,shooting,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,203591.0,3.0,0.0,Theis,1628464.0,,
406,PT07M18.00S,2021-10-29T01:37:02.9Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1628464,,,1610612745,53,81,2021-10-29T01:37:02Z,4000000,,,0,,D. Theis Free Throw 1 of 2 (6 PTS),[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
407,PT07M18.00S,2021-10-29T01:37:03.9Z,3,REGULAR,substitution,out,[],201144,,,1610612745,53,81,2021-10-29T01:37:12Z,4010000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
408,PT07M18.00S,2021-10-29T01:37:03.9Z,3,REGULAR,substitution,out,[],203497,,,1610612745,53,81,2021-10-29T01:37:12Z,4020000,,,0,,SUB out: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
409,PT07M18.00S,2021-10-29T01:37:03.9Z,3,REGULAR,substitution,in,[],202355,,,1610612745,53,81,2021-10-29T01:37:12Z,4030000,,,0,,SUB in: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
410,PT07M18.00S,2021-10-29T01:37:03.9Z,3,REGULAR,substitution,in,[],204060,,,1610612745,53,81,2021-10-29T01:37:12Z,4040000,,,0,,SUB in: J. Ingles,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,
411,PT07M18.00S,2021-10-29T01:37:27.2Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1628464,,,1610612745,54,81,2021-10-29T01:37:27Z,4050000,,,0,,D. Theis Free Throw 2 of 2 (7 PTS),[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
412,PT07M07.00S,2021-10-29T01:37:39.5Z,3,REGULAR,3pt,Jump Shot,[],1626220,30.17411300919842,19.852941176470587,1610612762,54,81,2021-10-29T01:37:50Z,4060000,151.0,231.0,1,left,MISS R. O'Neale 27' 3PT,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,27.59,Missed,,,,,,,,,,,,,,,
413,PT07M06.00S,2021-10-29T01:37:40.5Z,3,REGULAR,rebound,offensive,[],202355,,,1610612762,54,81,2021-10-29T01:37:50Z,4070000,,,0,,H. Whiteside REBOUND (Off:2 Def:2),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,412.0,4.0,2.0,2.0,,,,,,,
414,PT07M01.00S,2021-10-29T01:37:45.7Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",202355,9.806176084099869,62.745098039215684,1610612762,54,83,2021-10-29T01:37:53Z,4080000,-64.0,40.0,1,left,H. Whiteside 7' turnaround Hook (6 PTS),[202355],1610612762.0,UTA,turnaround,,,Whiteside,H. Whiteside,,,,,,,,7.51,Made,6.0,,,,,,,,,,,,,,
415,PT06M55.00S,2021-10-29T01:37:51.9Z,3,REGULAR,turnover,bad pass,[],1630256,,,1610612745,54,83,2021-10-29T01:37:56Z,4090000,,,0,,J. Tate bad pass TURNOVER (1 TO),"[1630256, 1626220]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,1.0,O'Neale,1626220.0,,,,,,,,,,,,,,,,,
416,PT06M55.00S,2021-10-29T01:37:51.9Z,3,REGULAR,steal,,[],1626220,,,1610612762,54,83,2021-10-29T01:37:53Z,4100000,,,0,,R. O'Neale STEAL (2 STL),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
417,PT06M53.00S,2021-10-29T01:37:54.7Z,3,REGULAR,turnover,bad pass,[],1626220,,,1610612762,54,83,2021-10-29T01:37:59Z,4110000,,,0,,R. O'Neale bad pass TURNOVER (2 TO),"[1626220, 1626174]",1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,2.0,Wood,1626174.0,,,,,,,,,,,,,,,,,
418,PT06M53.00S,2021-10-29T01:37:54.7Z,3,REGULAR,steal,,[],1626174,,,1610612745,54,83,2021-10-29T01:37:56Z,4120000,,,0,,C. Wood STEAL (2 STL),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,
419,PT06M53.00S,2021-10-29T01:37:58.7Z,3,REGULAR,foul,personal,[],204060,,,1610612745,54,83,2021-10-29T01:38:11Z,4130000,,,0,,J. Ingles personal FOUL (3 PF),"[204060, 1626174]",1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,201245.0,3.0,0.0,Wood,1626174.0,,
421,PT06M53.00S,2021-10-29T01:38:10.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,54,83,2021-10-29T01:38:10Z,4150000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT06M53.00S,2021-10-29T01:40:27.5Z,3,REGULAR,substitution,out,[],1630256,,,1610612745,54,83,2021-10-29T01:40:56Z,4160000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,
423,PT06M53.00S,2021-10-29T01:40:27.5Z,3,REGULAR,substitution,out,[],1628464,,,1610612745,54,83,2021-10-29T01:40:56Z,4170000,,,0,,SUB out: D. Theis,[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,
424,PT06M53.00S,2021-10-29T01:40:27.5Z,3,REGULAR,substitution,in,[],201569,,,1610612745,54,83,2021-10-29T01:40:56Z,4180000,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
425,PT06M53.00S,2021-10-29T01:40:27.5Z,3,REGULAR,substitution,in,[],1630578,,,1610612745,54,83,2021-10-29T01:40:56Z,4190000,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,
426,PT06M35.00S,2021-10-29T01:41:18.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626174,65.91655716162943,46.81372549019608,1610612745,54,83,2021-10-29T01:41:25Z,4200000,-16.0,268.0,1,right,MISS C. Wood 26' step back 3PT,[1626174],1610612745.0,HOU,step back,,,Wood,C. Wood,,,,,,,,26.84,Missed,,,,,,,,,,,,,,,
427,PT06M32.00S,2021-10-29T01:41:21.7Z,3,REGULAR,rebound,defensive,[],1626220,,,1610612762,54,83,2021-10-29T01:41:25Z,4210000,,,0,,R. O'Neale REBOUND (Off:1 Def:2),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,426.0,3.0,2.0,1.0,,,,,,,
428,PT06M25.00S,2021-10-29T01:41:28.5Z,3,REGULAR,3pt,Jump Shot,[],1628378,32.802233902759525,49.26470588235294,1610612762,54,86,2021-10-29T01:41:33Z,4220000,4.0,256.0,1,left,D. Mitchell 25' 3PT pullup (13 PTS),[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,,,,25.58,Made,13.0,,,,,,,,,,,,,,
429,PT06M10.00S,2021-10-29T01:41:44.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,92.9862023653088,47.30392156862745,1610612745,54,86,2021-10-29T01:41:50Z,4230000,-13.0,13.0,1,right,MISS A. Sengun driving Layup,[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,,,,1.9,Missed,,,,,,,,,,,,,,,
430,PT06M05.00S,2021-10-29T01:41:49.4Z,3,REGULAR,rebound,offensive,[],1626174,,,1610612745,54,86,2021-10-29T01:41:50Z,4240000,,,0,,C. Wood REBOUND (Off:3 Def:3),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,429.0,6.0,3.0,3.0,,,,,,,
431,PT06M05.00S,2021-10-29T01:41:48.6Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626174,94.40999984741211,50.0,1610612745,54,86,2021-10-29T01:41:55Z,4250000,0.0,0.0,1,right,MISS C. Wood tip Layup,[1626174],1610612745.0,HOU,tip,,,Wood,C. Wood,,,,,,,,0.0,Missed,,,,,,,,,,,,,,,
432,PT06M05.00S,2021-10-29T01:41:48.6Z,3,REGULAR,rebound,defensive,[],1626220,,,1610612762,54,86,2021-10-29T01:54:54Z,4260000,,,0,,R. O'Neale REBOUND (Off:1 Def:3),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,431.0,4.0,3.0,1.0,,,,,,,
433,PT06M01.00S,2021-10-29T01:41:53.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],202355,7.30946123521682,52.450980392156865,1610612762,54,88,2021-10-29T01:55:09Z,4270000,-12.0,16.0,1,left,H. Whiteside cutting DUNK (8 PTS) (D. Mitchell 6 AST),"[202355, 1628378]",1610612762.0,UTA,cutting,,,Whiteside,H. Whiteside,,,,,,,,2.03,Made,8.0,D. Mitchell,1628378.0,6.0,,,,,,,,,,,
435,PT05M40.00S,2021-10-29T01:42:20.2Z,3,REGULAR,foul,personal,[],1628378,,,1610612745,54,88,2021-10-29T01:42:39Z,4290000,,,0,,D. Mitchell personal FOUL (1 PF),"[1628378, 201571]",1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,203591.0,1.0,0.0,Augustin,201571.0,,
437,PT05M34.00S,2021-10-29T01:42:42.6Z,3,REGULAR,3pt,Jump Shot,[],1630224,67.09921156373193,46.32352941176471,1610612745,54,88,2021-10-29T01:42:49Z,4310000,-18.0,257.0,1,right,MISS J. Green 25' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,25.75,Missed,,,,,,,,,,,,,,,
438,PT05M33.00S,2021-10-29T01:42:43.6Z,3,REGULAR,rebound,defensive,[],202355,,,1610612762,54,88,2021-10-29T01:42:49Z,4320000,,,0,,H. Whiteside REBOUND (Off:2 Def:3),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,437.0,5.0,3.0,2.0,,,,,,,
439,PT05M23.00S,2021-10-29T01:42:56.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201571,,,1610612762,54,88,2021-10-29T01:43:00Z,4330000,,,0,,D. Augustin shooting personal FOUL (3 PF) (Mitchell 2 FT),"[201571, 1628378]",1610612745.0,HOU,shooting,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,203591.0,3.0,0.0,Mitchell,1628378.0,,
441,PT05M23.00S,2021-10-29T01:43:28.8Z,3,REGULAR,freethrow,1 of 2,[],1628378,,,1610612762,54,89,2021-10-29T01:43:28Z,4350000,,,0,,D. Mitchell Free Throw 1 of 2 (14 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,Made,14.0,,,,,,,,,,,,,,
442,PT05M23.00S,2021-10-29T01:43:52.0Z,3,REGULAR,freethrow,2 of 2,[],1628378,,,1610612762,54,90,2021-10-29T01:43:52Z,4360000,,,0,,D. Mitchell Free Throw 2 of 2 (15 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,Made,15.0,,,,,,,,,,,,,,
443,PT05M08.00S,2021-10-29T01:44:08.5Z,3,REGULAR,turnover,bad pass,[],201571,,,1610612745,54,90,2021-10-29T01:44:12Z,4370000,,,0,,D. Augustin bad pass TURNOVER (1 TO),"[201571, 1628378]",1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,1.0,Mitchell,1628378.0,,,,,,,,,,,,,,,,,
444,PT05M08.00S,2021-10-29T01:44:08.5Z,3,REGULAR,steal,,[],1628378,,,1610612762,54,90,2021-10-29T01:44:10Z,4380000,,,0,,D. Mitchell STEAL (2 STL),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
447,PT04M59.00S,2021-10-29T01:44:45.9Z,3,REGULAR,jumpball,recovered,[],1626174,,,1610612762,54,90,2021-10-29T01:44:45Z,4410000,,,0,,Jump Ball A. Sengun vs. H. Whiteside: Tip to C. Wood,"[1626174, 1630578, 202355]",1610612745.0,HOU,heldball,C. Wood,1626174.0,Wood,C. Wood,Sengun,1630578.0,Whiteside,202355.0,,,,,,,,,,,,,,,,,,,,
450,PT04M59.00S,2021-10-29T01:44:45.9Z,3,REGULAR,turnover,lost ball,[],202355,,,1610612762,54,90,2021-10-29T01:44:45Z,4440000,,,0,,H. Whiteside lost ball TURNOVER (1 TO),"[202355, 1630578]",1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,1.0,Sengun,1630578.0,,,,,,,,,,,,,,,,,
451,PT04M59.00S,2021-10-29T01:44:45.9Z,3,REGULAR,steal,,[],1630578,,,1610612745,54,90,2021-10-29T01:44:45Z,4450000,,,0,,A. Sengun STEAL (1 STL),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,
452,PT04M51.00S,2021-10-29T01:44:53.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626174,65.1281208935611,56.61764705882353,1610612745,57,90,2021-10-29T01:44:59Z,4460000,33.0,275.0,1,right,C. Wood 27' 3PT step back (13 PTS),[1626174],1610612745.0,HOU,step back,,,Wood,C. Wood,,,,,,,,27.73,Made,13.0,,,,,,,,,,,,,,
453,PT04M24.00S,2021-10-29T01:45:19.5Z,3,REGULAR,3pt,Jump Shot,[],204060,17.95335085413929,4.901960784313726,1610612762,57,90,2021-10-29T01:45:26Z,4470000,225.0,116.0,1,left,MISS J. Ingles 25' 3PT,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,25.37,Missed,,,,,,,,,,,,,,,
454,PT04M24.00S,2021-10-29T01:45:19.5Z,3,REGULAR,rebound,defensive,[],201571,,,1610612745,57,90,2021-10-29T01:45:26Z,4480000,,,0,,D. Augustin REBOUND (Off:0 Def:1),[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,,,,,,,453.0,1.0,1.0,0.0,,,,,,,
455,PT04M10.00S,2021-10-29T01:45:34.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,92.19776609724047,54.65686274509803,1610612745,57,90,2021-10-29T01:45:39Z,4490000,23.0,21.0,1,right,MISS C. Wood Layup,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,3.12,Missed,,,,,,,,,,,,,,,
456,PT04M08.00S,2021-10-29T01:45:36.7Z,3,REGULAR,rebound,offensive,[],1630578,,,1610612745,57,90,2021-10-29T01:45:36Z,4500000,,,0,,A. Sengun REBOUND (Off:1 Def:0),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,455.0,1.0,0.0,1.0,,,,,,,
