actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
177,PT00M00.00S,2021-10-23T00:41:45.3Z,1,REGULAR,period,end,[],0,,,1610612745,34,21,2021-10-23T00:41:45Z,1730000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2021-10-23T00:42:32.8Z,2,REGULAR,substitution,out,['startperiod'],1630578,,,1610612745,34,21,2021-10-23T00:42:56Z,1740000,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2021-10-23T00:42:32.8Z,2,REGULAR,substitution,out,['startperiod'],1627863,,,1610612745,34,21,2021-10-23T00:42:56Z,1750000,,,0,,SUB out: D. House Jr.,[1627863],1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2021-10-23T00:42:32.8Z,2,REGULAR,substitution,out,['startperiod'],201569,,,1610612745,34,21,2021-10-23T00:42:56Z,1760000,,,0,,SUB out: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
184,PT12M00.00S,2021-10-23T00:42:32.8Z,2,REGULAR,substitution,out,['startperiod'],1630544,,,1610612745,34,21,2021-10-23T00:42:56Z,1780000,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
185,PT12M00.00S,2021-10-23T00:42:32.8Z,2,REGULAR,substitution,in,['startperiod'],1628464,,,1610612745,34,21,2021-10-23T00:42:56Z,1790000,,,0,,SUB in: D. Theis,[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,
186,PT12M00.00S,2021-10-23T00:42:32.8Z,2,REGULAR,substitution,in,['startperiod'],1630224,,,1610612745,34,21,2021-10-23T00:42:56Z,1800000,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
188,PT12M00.00S,2021-10-23T00:42:32.8Z,2,REGULAR,substitution,in,['startperiod'],1630581,,,1610612745,34,21,2021-10-23T00:42:56Z,1820000,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,
205,PT12M00.00S,2021-10-23T00:42:32.8Z,2,REGULAR,substitution,in,['startperiod'],1628021,,,1610612745,34,21,2021-10-23T00:45:30Z,1835000,,,0,,SUB in: D. Nwaba,[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2021-10-23T00:42:32.8Z,2,REGULAR,substitution,out,['startperiod'],201571,,,1610612745,34,21,2021-10-23T01:05:17Z,1837500,,,0,,SUB out: D. Augustin,[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2021-10-23T00:42:32.8Z,2,REGULAR,substitution,out,['startperiod'],1628983,,,1610612745,34,21,2021-10-23T01:05:17Z,1838750,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2021-10-23T00:42:32.8Z,2,REGULAR,substitution,in,['startperiod'],1629645,,,1610612745,34,21,2021-10-23T01:05:17Z,1839375,,,0,,SUB in: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2021-10-23T00:42:32.8Z,2,REGULAR,substitution,in,['startperiod'],202324,,,1610612745,34,21,2021-10-23T01:05:17Z,1839687,,,0,,SUB in: D. Favors,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,,,,,,,,,,,,
190,PT12M00.00S,2021-10-23T00:43:01.2Z,2,REGULAR,period,start,[],0,,,1610612760,34,21,2021-10-23T00:43:01Z,1840000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT11M45.00S,2021-10-23T00:43:15.1Z,2,REGULAR,2pt,Hook,[],202324,11.777266754270697,30.88235294117647,1610612760,34,21,2021-10-23T00:43:25Z,1850000,96.0,58.0,1,left,MISS D. Favors 11' turnaround Hook,[202324],1610612760.0,OKC,turnaround,,,Favors,D. Favors,,,,,11.19,Missed,,,,,,,,,,,,,,,,,,
192,PT11M44.00S,2021-10-23T00:43:16.1Z,2,REGULAR,rebound,defensive,[],1628464,,,1610612745,34,21,2021-10-23T00:43:25Z,1860000,,,0,,D. Theis REBOUND (Off:0 Def:2),[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,191.0,2.0,2.0,0.0,,,,,,,,,,
193,PT11M29.00S,2021-10-23T00:43:34.0Z,2,REGULAR,foul,personal,['2freethrow'],1630177,,,1610612745,34,21,2021-10-23T00:43:47Z,1870000,,,0,,T. Maledon shooting personal FOUL (1 PF) (Theis 2 FT),"[1630177, 1628464]",1610612760.0,OKC,shooting,,,Maledon,T. Maledon,,,,,,,,,,,,,,,1151.0,1.0,0.0,Theis,1628464.0,,,,,
195,PT11M29.00S,2021-10-23T00:43:58.0Z,2,REGULAR,freethrow,1 of 2,[],1628464,,,1610612745,35,21,2021-10-23T00:44:17Z,1890000,,,0,,D. Theis Free Throw 1 of 2 (1 PTS),[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
196,PT11M29.00S,2021-10-23T00:43:58.0Z,2,REGULAR,freethrow,2 of 2,[],1628464,,,1610612745,35,21,2021-10-23T00:44:17Z,1900000,,,0,,MISS D. Theis Free Throw 2 of 2,[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,Missed,,,,,,,,,,,,,,,,,,
197,PT11M26.00S,2021-10-23T00:44:01.0Z,2,REGULAR,rebound,offensive,[],1626174,,,1610612745,35,21,2021-10-23T00:44:17Z,1910000,,,0,,C. Wood REBOUND (Off:2 Def:2),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,196.0,4.0,2.0,2.0,,,,,,,,,,
198,PT11M15.00S,2021-10-23T00:44:25.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626174,76.16622864651774,87.74509803921569,1610612745,38,21,2021-10-23T00:44:42Z,1920000,189.0,172.0,1,right,C. Wood 25' 3PT step back (13 PTS),[1626174],1610612745.0,HOU,step back,,,Wood,C. Wood,,,,,25.5,Made,13.0,,,,,,,,,,,,,,,,,
199,PT11M01.00S,2021-10-23T00:44:41.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629026,8.754927726675426,42.8921568627451,1610612760,38,21,2021-10-23T01:09:37Z,1930000,36.0,30.0,1,left,MISS K. Williams driving Layup,[1629026],1610612760.0,OKC,driving,,,Williams,K. Williams,,,,,4.63,Missed,,,,,,,,,,,,,,,,,,
200,PT11M00.00S,2021-10-23T00:44:42.6Z,2,REGULAR,rebound,defensive,[],1628021,,,1610612745,38,21,2021-10-23T01:09:37Z,1940000,,,0,,D. Nwaba REBOUND (Off:0 Def:1),[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,,,,,199.0,1.0,1.0,0.0,,,,,,,,,,
367,PT10M58.00S,2021-10-23T00:44:58.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628021,89.6681997371879,50.0,1610612745,38,21,2021-10-23T01:24:36Z,1955000,0.0,45.0,1,right,MISS D. Nwaba running Layup - blocked,"[1628021, 1630581]",1610612745.0,HOU,running,,,Nwaba,D. Nwaba,,,,,4.46,Missed,,,,,,,,,,,,,,Giddey,1630581.0,,,
368,PT10M58.00S,2021-10-23T00:44:58.1Z,2,REGULAR,block,,[],1630581,,,1610612745,38,21,2021-10-23T01:20:43Z,1962500,,,0,,J. Giddey BLOCK (1 BLK),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,
369,PT10M55.00S,2021-10-23T00:45:01.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,38,21,2021-10-23T01:21:08Z,1966250,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,367.0,,,,,,,,,,,,,
203,PT10M44.00S,2021-10-23T00:45:14.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629645,92.59198423127464,95.58823529411765,1610612745,41,21,2021-10-23T01:20:43Z,1970000,228.0,17.0,1,right,K. Porter Jr. 3PT  (6 PTS) (J. Green 2 AST),"[1629645, 1630224]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,22.85,Made,6.0,J. Green,1630224.0,2.0,,,,,,,,,,,,,,
206,PT10M26.00S,2021-10-23T00:45:31.3Z,2,REGULAR,3pt,Jump Shot,[],1630526,30.17411300919842,25.735294117647058,1610612760,41,24,2021-10-23T00:45:35Z,1990000,121.0,231.0,1,left,J. Robinson-Earl 26' 3PT  (3 PTS) (J. Giddey 2 AST),"[1630526, 1630581]",1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,26.1,Made,3.0,J. Giddey,1630581.0,2.0,,,,,,,,,,,,,,
208,PT10M14.00S,2021-10-23T00:45:43.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629645,89.30683311432325,43.13725490196079,1610612745,41,24,2021-10-23T00:45:51Z,2010000,-34.0,48.0,1,right,MISS K. Porter Jr. driving floating Shot,[1629645],1610612745.0,HOU,driving floating,,,Porter Jr.,K. Porter Jr.,,,,,5.9,Missed,,,,,,,,,,,,,,,,,,
209,PT10M14.00S,2021-10-23T00:45:43.5Z,2,REGULAR,rebound,defensive,[],202324,,,1610612760,41,24,2021-10-23T00:45:51Z,2020000,,,0,,D. Favors REBOUND (Off:2 Def:2),[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,208.0,4.0,2.0,2.0,,,,,,,,,,
210,PT10M06.00S,2021-10-23T00:45:51.8Z,2,REGULAR,3pt,Jump Shot,[],1630177,8.492115637319317,94.6078431372549,1610612760,41,27,2021-10-23T00:46:04Z,2030000,-223.0,27.0,1,left,T. Maledon 3PT  (3 PTS) (K. Williams 1 AST),"[1630177, 1629026]",1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,22.47,Made,3.0,K. Williams,1629026.0,1.0,,,,,,,,,,,,,,
212,PT09M41.00S,2021-10-23T00:46:17.5Z,2,REGULAR,turnover,bad pass,[],1628021,,,1610612745,41,27,2021-10-23T00:46:21Z,2050000,,,0,,D. Nwaba bad pass TURNOVER (1 TO),"[1628021, 1630177]",1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,,,,,,,,,1.0,Maledon,1630177.0
213,PT09M41.00S,2021-10-23T00:46:17.5Z,2,REGULAR,steal,,[],1630177,,,1610612760,41,27,2021-10-23T00:46:19Z,2060000,,,0,,T. Maledon STEAL (1 STL),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,
214,PT09M29.00S,2021-10-23T00:46:29.5Z,2,REGULAR,turnover,bad pass,[],1629026,,,1610612760,41,27,2021-10-23T00:46:32Z,2070000,,,0,,K. Williams bad pass TURNOVER (1 TO),"[1629026, 1628021]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,1.0,Nwaba,1628021.0
215,PT09M29.00S,2021-10-23T00:46:29.5Z,2,REGULAR,steal,,[],1628021,,,1610612745,41,27,2021-10-23T00:46:31Z,2080000,,,0,,D. Nwaba STEAL (1 STL),[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,,,,,,,,,,,
216,PT09M25.00S,2021-10-23T00:46:34.3Z,2,REGULAR,turnover,out-of-bounds,[],1628021,,,1610612745,41,27,2021-10-23T00:46:39Z,2090000,,,0,,D. Nwaba bad pass out-of-bounds TURNOVER (2 TO),[1628021],1610612745.0,HOU,bad pass,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,,2004.0,,,,,,,2.0,,
217,PT09M18.00S,2021-10-23T00:46:54.4Z,2,REGULAR,foul,personal,[],1630224,,,1610612760,41,27,2021-10-23T01:12:39Z,2100000,,,0,,J. Green loose ball personal FOUL (1 PF),"[1630224, 1630581]",1610612745.0,HOU,loose ball,,,Green,J. Green,,,,,,,,,,,,,,,1628487.0,1.0,0.0,Giddey,1630581.0,,,,,
219,PT09M13.00S,2021-10-23T00:47:17.9Z,2,REGULAR,foul,personal,['2freethrow'],1628464,,,1610612760,41,27,2021-10-23T00:50:32Z,2120000,,,0,,D. Theis shooting personal FOUL (2 PF) (Giddey 2 FT),"[1628464, 1630581]",1610612745.0,HOU,shooting,,,Theis,D. Theis,,,,,,,,,,,,,,,1151.0,2.0,0.0,Giddey,1630581.0,,,,,
232,PT09M13.00S,2021-10-23T00:47:43.4Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630581,,,1610612760,41,28,2021-10-23T00:51:10Z,2135000,,,0,,J. Giddey Free Throw 1 of 2 (4 PTS),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
233,PT09M13.00S,2021-10-23T00:47:43.4Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630581,,,1610612760,41,28,2021-10-23T00:51:10Z,2137500,,,0,,MISS J. Giddey Free Throw 2 of 2,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,Missed,,,,,,,,,,,,,,,,,,
234,PT09M13.00S,2021-10-23T00:47:43.4Z,2,REGULAR,rebound,defensive,[],1628021,,,1610612745,41,28,2021-10-23T00:51:10Z,2138750,,,0,,D. Nwaba REBOUND (Off:0 Def:2),[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,,,,,233.0,2.0,2.0,0.0,,,,,,,,,,
221,PT08M56.00S,2021-10-23T00:48:08.9Z,2,REGULAR,3pt,Jump Shot,[],1628021,94.03745072273325,94.11764705882352,1610612745,41,28,2021-10-23T00:48:12Z,2140000,221.0,4.0,1,right,MISS D. Nwaba 3PT,[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,22.06,Missed,,,,,,,,,,,,,,,,,,
222,PT08M54.00S,2021-10-23T00:48:10.9Z,2,REGULAR,rebound,defensive,[],202324,,,1610612760,41,28,2021-10-23T00:54:43Z,2150000,,,0,,D. Favors REBOUND (Off:2 Def:3),[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,221.0,5.0,3.0,2.0,,,,,,,,,,
223,PT08M47.00S,2021-10-23T00:48:18.4Z,2,REGULAR,turnover,bad pass,[],1630177,,,1610612760,41,28,2021-10-23T00:48:21Z,2160000,,,0,,T. Maledon bad pass TURNOVER (1 TO),"[1630177, 1630224]",1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,1.0,Green,1630224.0
224,PT08M47.00S,2021-10-23T00:48:18.4Z,2,REGULAR,steal,,[],1630224,,,1610612745,41,28,2021-10-23T00:48:20Z,2170000,,,0,,J. Green STEAL (2 STL),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
365,PT08M46.00S,2021-10-23T00:48:34.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629645,90.5880420499343,52.69607843137255,1610612745,41,28,2021-10-23T01:19:04Z,2181250,13.0,36.0,1,right,MISS K. Porter Jr. running Layup,[1629645],1610612745.0,HOU,running,,,Porter Jr.,K. Porter Jr.,,,,,3.84,Missed,,,,,,,,,,,,,,,,,,
366,PT08M45.00S,2021-10-23T00:48:35.1Z,2,REGULAR,rebound,offensive,[],1626174,,,1610612745,41,28,2021-10-23T01:19:04Z,2186875,,,0,,C. Wood REBOUND (Off:3 Def:2),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,365.0,5.0,2.0,3.0,,,,,,,,,,
250,PT08M43.00S,2021-10-23T00:48:49.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626174,87.82851511169514,49.26470588235294,1610612745,43,28,2021-10-23T01:19:04Z,2192500,-4.0,62.0,1,right,C. Wood 6' putback DUNK (15 PTS),[1626174],1610612745.0,HOU,putback,,,Wood,C. Wood,,,,,6.2,Made,15.0,,,,,,,,,,,,,,,,,
229,PT08M43.00S,2021-10-23T00:49:12.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,43,28,2021-10-23T00:54:14Z,2200000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT08M43.00S,2021-10-23T00:50:29.4Z,2,REGULAR,instantreplay,challenge,[],0,,,1610612760,43,28,2021-10-23T00:54:14Z,2210000,,,0,,,[],1610612745.0,HOU,overturned,,,,,,,,,,,,,,,,,,,2004.0,,,,,,,,,
235,PT08M43.00S,2021-10-23T00:51:12.4Z,2,REGULAR,substitution,out,[],1628021,,,1610612760,43,28,2021-10-23T00:54:14Z,2220000,,,0,,SUB out: D. Nwaba,[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,,,,,,,,,,,
236,PT08M43.00S,2021-10-23T00:51:12.4Z,2,REGULAR,substitution,in,[],1630256,,,1610612760,43,28,2021-10-23T00:54:14Z,2230000,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,
237,PT08M20.00S,2021-10-23T00:52:08.9Z,2,REGULAR,2pt,Jump Shot,[],1629026,8.492115637319317,22.30392156862745,1610612760,43,30,2021-10-23T01:20:13Z,2240000,138.0,27.0,1,left,K. Williams 14' floating Jump Shot (2 PTS) (T. Maledon 2 AST),"[1629026, 1630177]",1610612760.0,OKC,floating,,,Williams,K. Williams,,,,,14.12,Made,2.0,T. Maledon,1630177.0,2.0,,,,,,,,,,,,,,
241,PT08M02.00S,2021-10-23T00:52:26.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,91.67214191852825,46.81372549019608,1610612745,43,30,2021-10-23T00:52:38Z,2260000,-16.0,26.0,1,right,MISS J. Green driving Layup,[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,3.03,Missed,,,,,,,,,,,,,,,,,,
242,PT07M57.00S,2021-10-23T00:52:32.0Z,2,REGULAR,rebound,offensive,[],1626174,,,1610612745,43,30,2021-10-23T00:52:32Z,2270000,,,0,,C. Wood REBOUND (Off:4 Def:2),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,241.0,6.0,2.0,4.0,,,,,,,,,,
243,PT07M57.00S,2021-10-23T00:52:32.0Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626174,94.40999984741211,50.0,1610612745,45,30,2021-10-23T00:54:14Z,2280000,0.0,0.0,1,right,C. Wood tip Layup (17 PTS),[1626174],1610612745.0,HOU,tip,,,Wood,C. Wood,,,,,0.0,Made,17.0,,,,,,,,,,,,,,,,,
244,PT07M52.00S,2021-10-23T00:52:36.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629026,17.0335085413929,3.9215686274509802,1610612760,45,33,2021-10-23T00:52:43Z,2290000,230.0,108.0,1,left,K. Williams 25' 3PT  (5 PTS) (J. Giddey 3 AST),"[1629026, 1630581]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,25.43,Made,5.0,J. Giddey,1630581.0,3.0,,,,,,,,,,,,,,
246,PT07M33.00S,2021-10-23T00:52:55.5Z,2,REGULAR,3pt,Jump Shot,[],1628464,67.7562417871222,65.68627450980392,1610612745,45,33,2021-10-23T00:53:00Z,2310000,78.0,251.0,1,right,MISS D. Theis 26' 3PT,[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,26.26,Missed,,,,,,,,,,,,,,,,,,
247,PT07M31.00S,2021-10-23T00:52:57.5Z,2,REGULAR,rebound,defensive,[],1630526,,,1610612760,45,33,2021-10-23T00:53:00Z,2320000,,,0,,J. Robinson-Earl REBOUND (Off:0 Def:1),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,246.0,1.0,1.0,0.0,,,,,,,,,,
248,PT07M24.00S,2021-10-23T00:53:06.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630177,14.4053876478318,48.03921568627451,1610612760,45,35,2021-10-23T00:53:11Z,2330000,10.0,83.0,1,left,T. Maledon 8' driving floating Jump Shot (5 PTS),[1630177],1610612760.0,OKC,driving floating,,,Maledon,T. Maledon,,,,,8.35,Made,5.0,,,,,,,,,,,,,,,,,
249,PT07M24.00S,2021-10-23T00:53:15.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,45,35,2021-10-23T00:53:15Z,2340000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT07M24.00S,2021-10-23T00:54:23.2Z,2,REGULAR,substitution,out,[],1630224,,,1610612745,45,35,2021-10-23T00:55:43Z,2350000,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
252,PT07M24.00S,2021-10-23T00:54:23.2Z,2,REGULAR,substitution,out,[],202324,,,1610612745,45,35,2021-10-23T00:55:43Z,2360000,,,0,,SUB out: D. Favors,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,,,,,,,,,,,,
253,PT07M24.00S,2021-10-23T00:54:23.2Z,2,REGULAR,substitution,in,[],201569,,,1610612745,45,35,2021-10-23T00:55:43Z,2370000,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
254,PT07M24.00S,2021-10-23T00:54:23.2Z,2,REGULAR,substitution,in,[],1629647,,,1610612745,45,35,2021-10-23T00:55:43Z,2380000,,,0,,SUB in: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,
255,PT07M04.00S,2021-10-23T00:56:18.3Z,2,REGULAR,3pt,Jump Shot,[],1630256,93.9060446780552,95.34313725490196,1610612745,48,35,2021-10-23T00:56:21Z,2390000,227.0,5.0,1,right,J. Tate 3PT  (10 PTS) (K. Porter Jr. 2 AST),"[1630256, 1629645]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,22.68,Made,10.0,K. Porter Jr.,1629645.0,2.0,,,,,,,,,,,,,,
257,PT06M48.00S,2021-10-23T00:56:35.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,17.16491458607096,43.627450980392155,1610612760,48,35,2021-10-23T00:56:42Z,2410000,32.0,109.0,1,left,MISS J. Giddey 11' pullup Shot,[1630581],1610612760.0,OKC,pullup,,,Giddey,J. Giddey,,,,,11.35,Missed,,,,,,,,,,,,,,,,,,
258,PT06M46.00S,2021-10-23T00:56:37.2Z,2,REGULAR,rebound,defensive,[],1630256,,,1610612745,48,35,2021-10-23T00:56:42Z,2420000,,,0,,J. Tate REBOUND (Off:1 Def:4),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,257.0,5.0,4.0,1.0,,,,,,,,,,
259,PT06M37.00S,2021-10-23T00:56:45.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628464,92.46057818659659,48.77450980392157,1610612745,50,35,2021-10-23T00:56:48Z,2430000,-6.0,18.0,1,right,D. Theis DUNK (3 PTS) (K. Porter Jr. 3 AST),"[1628464, 1629645]",1610612745.0,HOU,,,,Theis,D. Theis,,,,,1.94,Made,3.0,K. Porter Jr.,1629645.0,3.0,,,,,,,,,,,,,,
261,PT06M12.00S,2021-10-23T00:57:12.4Z,2,REGULAR,turnover,out-of-bounds,[],1630177,,,1610612760,50,35,2021-10-23T00:57:17Z,2450000,,,0,,T. Maledon bad pass out-of-bounds TURNOVER (2 TO),[1630177],1610612760.0,OKC,bad pass,,,Maledon,T. Maledon,,,,,,,,,,,,,,,1628487.0,,,,,,,2.0,,
262,PT06M12.00S,2021-10-23T00:57:16.4Z,2,REGULAR,substitution,out,[],1630581,,,1610612745,50,35,2021-10-23T00:57:20Z,2460000,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,
263,PT06M12.00S,2021-10-23T00:57:16.4Z,2,REGULAR,substitution,in,[],1628983,,,1610612745,50,35,2021-10-23T00:57:20Z,2470000,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,
264,PT05M55.00S,2021-10-23T00:57:37.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629645,93.11760840998686,51.9607843137255,1610612745,52,35,2021-10-23T00:57:43Z,2480000,10.0,12.0,1,right,K. Porter Jr. driving finger roll Layup (8 PTS),[1629645],1610612745.0,HOU,driving finger roll,,,Porter Jr.,K. Porter Jr.,,,,,1.56,Made,8.0,,,,,,,,,,,,,,,,,
267,PT05M42.00S,2021-10-23T00:57:50.4Z,2,REGULAR,3pt,Jump Shot,[],1629647,14.4053876478318,4.6568627450980395,1610612760,52,35,2021-10-23T00:57:54Z,2490000,227.0,83.0,1,left,MISS D. Bazley 24' 3PT,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,24.14,Missed,,,,,,,,,,,,,,,,,,
268,PT05M40.00S,2021-10-23T00:57:52.4Z,2,REGULAR,rebound,offensive,[],1629026,,,1610612760,52,35,2021-10-23T00:57:54Z,2500000,,,0,,K. Williams REBOUND (Off:1 Def:1),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,267.0,2.0,1.0,1.0,,,,,,,,,,
269,PT05M38.00S,2021-10-23T00:57:55.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629026,7.046649145860711,48.77450980392157,1610612760,52,37,2021-10-23T00:58:03Z,2510000,6.0,14.0,1,left,K. Williams putback Layup (7 PTS),[1629026],1610612760.0,OKC,putback,,,Williams,K. Williams,,,,,1.5,Made,7.0,,,,,,,,,,,,,,,,,
270,PT05M19.00S,2021-10-23T00:58:16.3Z,2,REGULAR,foul,personal,[],1630177,,,1610612745,52,37,2021-10-23T00:58:26Z,2520000,,,0,,T. Maledon personal FOUL (2 PF),"[1630177, 1629645]",1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,1151.0,2.0,0.0,Porter Jr.,1629645.0,,,,,
