actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
271,PT03M09.00S,2021-10-24T23:53:45.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201143,93.24901445466492,53.67647058823529,1610612738,43,45,2021-10-25T00:11:34Z,2620000,18.0,11.0,1,right,A. Horford Layup (4 PTS) (J. Tatum 2 AST),"[201143, 1628369]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,2.14,Made,4.0,J. Tatum,1628369.0,2.0,,,,,,,,,,,,
273,PT03M08.00S,2021-10-24T23:53:52.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,43,45,2021-10-24T23:53:52Z,2640000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT02M47.00S,2021-10-24T23:57:04.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630256,5.732588699080158,57.107843137254896,1610612745,43,45,2021-10-24T23:57:19Z,2650000,-36.0,1.0,1,left,MISS J. Tate driving Layup - blocked,"[1630256, 201143]",1610612745.0,HOU,driving,,,Tate,J. Tate,,,,,,,,3.55,Missed,,,,,,,,,Horford,201143.0,,,,,,
276,PT02M47.00S,2021-10-24T23:57:04.5Z,2,REGULAR,block,,[],201143,,,1610612745,43,45,2021-10-24T23:57:06Z,2660000,,,0,,A. Horford BLOCK (1 BLK),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT02M46.00S,2021-10-24T23:57:05.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,43,45,2021-10-24T23:57:19Z,2670000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,275.0,,,,,,,,,,,
278,PT02M46.00S,2021-10-24T23:57:11.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,43,45,2021-10-24T23:57:11Z,2680000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT02M44.00S,2021-10-24T23:57:47.6Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1630256,11.251642575558476,72.05882352941177,1610612745,43,45,2021-10-24T23:58:03Z,2690000,-110.0,53.0,1,left,MISS J. Tate 12' turnaround fadeaway Shot,[1630256],1610612745.0,HOU,turnaround fadeaway,,,Tate,J. Tate,,,,,,,,12.25,Missed,,,,,,,,,,,,,,,,
280,PT02M44.00S,2021-10-24T23:57:47.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,43,45,2021-10-24T23:58:03Z,2700000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,279.0,,,,,,,,,,,
281,PT02M44.00S,2021-10-24T23:57:51.7Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612745,43,45,2021-10-24T23:58:04Z,2710000,,,0,,HOU shot clock Team TURNOVER,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,1155.0,,,,,
282,PT02M26.00S,2021-10-24T23:58:15.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628369,93.11760840998686,50.98039215686274,1610612738,43,47,2021-10-24T23:58:23Z,2720000,5.0,12.0,1,right,J. Tatum driving Layup (17 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,,,,1.31,Made,17.0,,,,,,,,,,,,,,,
283,PT02M03.00S,2021-10-24T23:58:37.4Z,2,REGULAR,3pt,Jump Shot,[],1628464,27.94021024967148,16.666666666666664,1610612745,43,47,2021-10-24T23:58:43Z,2730000,167.0,210.0,1,left,MISS D. Theis 26' 3PT,[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,26.82,Missed,,,,,,,,,,,,,,,,
284,PT02M02.00S,2021-10-24T23:58:38.4Z,2,REGULAR,rebound,offensive,[],1630256,,,1610612745,43,47,2021-10-24T23:58:43Z,2740000,,,0,,J. Tate REBOUND (Off:1 Def:3),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,283.0,4.0,3.0,1.0,,,,,,,,
286,PT02M01.00S,2021-10-24T23:58:50.5Z,2,REGULAR,foul,personal,['2freethrow'],201143,,,1610612745,43,47,2021-10-24T23:58:55Z,2760000,,,0,,A. Horford shooting personal FOUL (2 PF) (Wood 2 FT),"[201143, 1626174]",1610612738.0,BOS,shooting,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,1363.0,2.0,0.0,Wood,1626174.0,
288,PT02M01.00S,2021-10-24T23:59:08.9Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1626174,,,1610612745,44,47,2021-10-24T23:59:08Z,2780000,,,0,,C. Wood Free Throw 1 of 2 (11 PTS),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,Made,11.0,,,,,,,,,,,,,,,
289,PT02M01.00S,2021-10-24T23:59:22.8Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1626174,,,1610612745,45,47,2021-10-24T23:59:22Z,2790000,,,0,,C. Wood Free Throw 2 of 2 (12 PTS),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,Made,12.0,,,,,,,,,,,,,,,
290,PT01M48.00S,2021-10-24T23:59:38.5Z,2,REGULAR,3pt,Jump Shot,[],1628369,74.98357424441524,87.99019607843137,1610612738,45,50,2021-10-24T23:59:43Z,2800000,190.0,183.0,1,right,J. Tatum 26' 3PT  (20 PTS) (G. Williams 1 AST),"[1628369, 1629684]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,26.36,Made,20.0,G. Williams,1629684.0,1.0,,,,,,,,,,,,
292,PT01M38.00S,2021-10-24T23:59:48.6Z,2,REGULAR,3pt,Jump Shot,[],1630224,34.247700394218136,56.86274509803921,1610612745,48,50,2021-10-24T23:59:53Z,2820000,-34.0,269.0,1,left,J. Green 27' 3PT step back (18 PTS),[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,,,,27.16,Made,18.0,,,,,,,,,,,,,,,
293,PT01M20.00S,2021-10-25T00:00:06.8Z,2,REGULAR,3pt,Jump Shot,[],1629684,67.23061760840999,40.19607843137255,1610612738,48,50,2021-10-25T00:00:26Z,2830000,-49.0,256.0,1,right,MISS G. Williams 26' step back 3PT,[1629684],1610612738.0,BOS,step back,,,Williams,G. Williams,,,,,,,,26.02,Missed,,,,,,,,,,,,,,,,
294,PT01M19.00S,2021-10-25T00:00:07.8Z,2,REGULAR,rebound,offensive,[],203471,,,1610612738,48,50,2021-10-25T00:00:26Z,2840000,,,0,,D. Schroder REBOUND (Off:1 Def:3),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,293.0,4.0,3.0,1.0,,,,,,,,
295,PT01M08.00S,2021-10-25T00:00:18.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628369,82.7365308804205,96.56862745098039,1610612738,48,50,2021-10-25T00:00:30Z,2850000,233.0,110.0,1,right,MISS J. Tatum 25' step back 3PT,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,,,,25.74,Missed,,,,,,,,,,,,,,,,
296,PT01M04.00S,2021-10-25T00:00:22.8Z,2,REGULAR,rebound,defensive,[],1626174,,,1610612745,48,50,2021-10-25T00:00:30Z,2860000,,,0,,C. Wood REBOUND (Off:0 Def:4),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,295.0,4.0,4.0,0.0,,,,,,,,
297,PT00M59.20S,2021-10-25T00:00:28.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630224,11.908672798948752,49.754901960784316,1610612745,48,50,2021-10-25T00:00:40Z,2870000,1.0,59.0,1,left,MISS J. Green driving floating Shot,[1630224],1610612745.0,HOU,driving floating,,,Green,J. Green,,,,,,,,5.94,Missed,,,,,,,,,,,,,,,,
298,PT00M59.20S,2021-10-25T00:00:28.4Z,2,REGULAR,rebound,defensive,[],201143,,,1610612738,48,50,2021-10-25T00:00:40Z,2880000,,,0,,A. Horford REBOUND (Off:0 Def:5),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,297.0,5.0,5.0,0.0,,,,,,,,
299,PT00M51.50S,2021-10-25T00:00:36.5Z,2,REGULAR,3pt,Jump Shot,[],203471,70.51576872536137,20.588235294117645,1610612738,48,53,2021-10-25T00:00:48Z,2890000,-147.0,225.0,1,right,D. Schroder 26' 3PT  (7 PTS) (M. Smart 4 AST),"[203471, 203935]",1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,26.86,Made,7.0,M. Smart,203935.0,4.0,,,,,,,,,,,,
301,PT00M44.80S,2021-10-25T00:00:46.4Z,2,REGULAR,3pt,Jump Shot,[],1629645,30.17411300919842,21.813725490196077,1610612745,51,53,2021-10-25T00:00:55Z,2910000,141.0,231.0,1,left,K. Porter Jr. 27' 3PT  (9 PTS),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,27.07,Made,9.0,,,,,,,,,,,,,,,
302,PT00M34.80S,2021-10-25T00:01:12.1Z,2,REGULAR,foul,personal,[],1630256,,,1610612738,51,53,2021-10-25T00:01:21Z,2920000,,,0,,J. Tate personal FOUL (1 PF),"[1630256, 201143]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,1155.0,1.0,0.0,Horford,201143.0,
304,PT00M28.40S,2021-10-25T00:01:36.5Z,2,REGULAR,3pt,Jump Shot,[],203471,66.3107752956636,42.8921568627451,1610612738,51,53,2021-10-25T00:01:48Z,2940000,-36.0,264.0,1,right,MISS D. Schroder 26' 3PT,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,26.66,Missed,,,,,,,,,,,,,,,,
305,PT00M25.60S,2021-10-25T00:01:39.3Z,2,REGULAR,rebound,defensive,[],1626174,,,1610612745,51,53,2021-10-25T00:01:48Z,2950000,,,0,,C. Wood REBOUND (Off:0 Def:5),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,304.0,5.0,5.0,0.0,,,,,,,,
306,PT00M02.60S,2021-10-25T00:02:02.2Z,2,REGULAR,3pt,Jump Shot,[],1630256,21.23850197109067,9.313725490196079,1610612745,51,53,2021-10-25T00:02:11Z,2960000,203.0,147.0,1,left,MISS J. Tate 25' 3PT,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,25.1,Missed,,,,,,,,,,,,,,,,
307,PT00M02.20S,2021-10-25T00:02:02.6Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,51,53,2021-10-25T00:02:11Z,2970000,,,0,,J. Tatum REBOUND (Off:0 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,306.0,2.0,2.0,0.0,,,,,,,,
308,PT00M00.00S,2021-10-25T00:02:07.5Z,2,REGULAR,3pt,Jump Shot,[],1628369,44.6287779237845,11.27450980392157,1610612738,51,53,2021-10-25T00:12:04Z,2980000,-194.0,468.0,1,right,MISS J. Tatum 50' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,50.65,Missed,,,,,,,,,,,,,,,,
309,PT00M00.00S,2021-10-25T00:02:07.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612738,51,53,2021-10-25T00:12:04Z,2990000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,308.0,,,,,,,,,,,
310,PT00M00.00S,2021-10-25T00:02:21.0Z,2,REGULAR,period,end,[],0,,,1610612738,51,53,2021-10-25T00:02:21Z,3000000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT12M00.00S,2021-10-25T00:17:02.4Z,3,REGULAR,substitution,out,['startperiod'],1629684,,,1610612738,51,53,2021-10-25T00:17:18Z,3010000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT12M00.00S,2021-10-25T00:17:02.4Z,3,REGULAR,substitution,in,['startperiod'],1629057,,,1610612738,51,53,2021-10-25T00:17:18Z,3020000,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT12M00.00S,2021-10-25T00:17:23.2Z,3,REGULAR,period,start,[],0,,,1610612738,51,53,2021-10-25T00:17:23Z,3030000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT12M00.00S,2021-10-25T00:17:24.5Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612738,51,53,2021-10-25T00:17:57Z,3040000,,,0,,TEAM delay-of-game VIOLATION,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,202049.0,,,,,
315,PT11M42.00S,2021-10-25T00:17:42.5Z,3,REGULAR,foul,personal,[],1628464,,,1610612738,51,53,2021-10-25T00:17:51Z,3050000,,,0,,D. Theis personal FOUL (2 PF),"[1628464, 201143]",1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,202049.0,2.0,0.0,Horford,201143.0,
317,PT11M31.00S,2021-10-25T00:18:08.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203471,6.1268068331143235,53.92156862745098,1610612738,51,55,2021-10-25T00:18:12Z,3070000,-20.0,5.0,1,left,D. Schroder driving finger roll Layup (9 PTS),[203471],1610612738.0,BOS,driving finger roll,,,Schroder,D. Schroder,,,,,,,,2.03,Made,9.0,,,,,,,,,,,,,,,
318,PT11M18.00S,2021-10-25T00:18:22.9Z,3,REGULAR,foul,personal,[],203471,,,1610612745,51,55,2021-10-25T00:18:28Z,3080000,,,0,,D. Schroder personal FOUL (3 PF),"[203471, 1626174]",1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,202049.0,3.0,0.0,Wood,1626174.0,
320,PT11M10.00S,2021-10-25T00:18:53.6Z,3,REGULAR,2pt,Jump Shot,[],1630224,72.88107752956637,54.90196078431373,1610612745,51,55,2021-10-25T00:19:00Z,3100000,25.0,202.0,1,right,MISS J. Green 20' pullup Shot,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,,,,20.39,Missed,,,,,,,,,,,,,,,,
321,PT11M09.00S,2021-10-25T00:18:54.6Z,3,REGULAR,rebound,defensive,[],203935,,,1610612738,51,55,2021-10-25T00:19:00Z,3110000,,,0,,M. Smart REBOUND (Off:0 Def:4),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,320.0,4.0,4.0,0.0,,,,,,,,
322,PT11M03.00S,2021-10-25T00:19:00.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201143,12.697109067017081,43.38235294117647,1610612738,51,55,2021-10-25T00:19:10Z,3120000,33.0,67.0,1,left,MISS A. Horford 7' floating Shot,[201143],1610612738.0,BOS,floating,,,Horford,A. Horford,,,,,,,,7.46,Missed,,,,,,,,,,,,,,,,
323,PT11M02.00S,2021-10-25T00:19:01.8Z,3,REGULAR,rebound,defensive,[],1626174,,,1610612745,51,55,2021-10-25T00:19:10Z,3130000,,,0,,C. Wood REBOUND (Off:0 Def:6),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,322.0,6.0,6.0,0.0,,,,,,,,
324,PT10M54.00S,2021-10-25T00:19:09.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626174,88.38699080157687,46.07843137254902,1610612745,51,55,2021-10-25T00:19:18Z,3140000,-20.0,57.0,1,right,MISS C. Wood 6' floating Shot,[1626174],1610612745.0,HOU,floating,,,Wood,C. Wood,,,,,,,,6.0,Missed,,,,,,,,,,,,,,,,
325,PT10M53.00S,2021-10-25T00:19:11.1Z,3,REGULAR,rebound,offensive,[],1630256,,,1610612745,51,55,2021-10-25T00:19:11Z,3150000,,,0,,J. Tate REBOUND (Off:2 Def:3),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,324.0,5.0,3.0,2.0,,,,,,,,
326,PT10M52.00S,2021-10-25T00:19:12.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630256,92.19776609724047,48.03921568627451,1610612745,53,55,2021-10-25T00:20:30Z,3160000,-10.0,21.0,1,right,J. Tate reverse Layup (4 PTS),[1630256],1610612745.0,HOU,reverse,,,Tate,J. Tate,,,,,,,,2.3,Made,4.0,,,,,,,,,,,,,,,
327,PT10M37.00S,2021-10-25T00:19:26.9Z,3,REGULAR,3pt,Jump Shot,[],201143,30.831143232588698,67.8921568627451,1610612738,53,55,2021-10-25T00:19:35Z,3170000,-89.0,237.0,1,left,MISS A. Horford 25' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,25.36,Missed,,,,,,,,,,,,,,,,
328,PT10M37.00S,2021-10-25T00:19:26.9Z,3,REGULAR,rebound,defensive,[],1628464,,,1610612745,53,55,2021-10-25T00:19:35Z,3180000,,,0,,D. Theis REBOUND (Off:0 Def:3),[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,,,,327.0,3.0,3.0,0.0,,,,,,,,
329,PT10M22.00S,2021-10-25T00:19:41.5Z,3,REGULAR,3pt,Jump Shot,[],1628464,66.83639947437582,62.99019607843137,1610612745,53,55,2021-10-25T00:19:47Z,3190000,65.0,259.0,1,right,MISS D. Theis 26' 3PT,[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,26.72,Missed,,,,,,,,,,,,,,,,
330,PT10M21.00S,2021-10-25T00:19:42.5Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,53,55,2021-10-25T00:19:47Z,3200000,,,0,,J. Tatum REBOUND (Off:0 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,329.0,3.0,3.0,0.0,,,,,,,,
331,PT10M10.00S,2021-10-25T00:19:53.9Z,3,REGULAR,3pt,Jump Shot,[],1628369,33.590670170827856,58.57843137254902,1610612738,53,55,2021-10-25T00:19:59Z,3210000,-43.0,263.0,1,left,MISS J. Tatum 26' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,26.68,Missed,,,,,,,,,,,,,,,,
332,PT10M09.00S,2021-10-25T00:19:54.9Z,3,REGULAR,rebound,defensive,[],1630224,,,1610612745,53,55,2021-10-25T00:19:59Z,3220000,,,0,,J. Green REBOUND (Off:1 Def:3),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,331.0,4.0,3.0,1.0,,,,,,,,
333,PT10M00.00S,2021-10-25T00:20:04.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,92.9862023653088,51.470588235294116,1610612745,55,55,2021-10-25T00:20:11Z,3230000,7.0,13.0,1,right,J. Green driving Layup (20 PTS),[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,,,,1.53,Made,20.0,,,,,,,,,,,,,,,
334,PT09M41.00S,2021-10-25T00:20:25.1Z,3,REGULAR,foul,personal,['2freethrow'],1630256,,,1610612738,55,55,2021-10-25T00:20:30Z,3240000,,,0,,J. Tate shooting personal FOUL (2 PF) (Horford 2 FT),"[1630256, 201143]",1610612745.0,HOU,shooting,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,202049.0,2.0,0.0,Horford,201143.0,
336,PT09M41.00S,2021-10-25T00:20:51.0Z,3,REGULAR,freethrow,1 of 2,[],201143,,,1610612738,55,56,2021-10-25T00:21:16Z,3260000,,,0,,A. Horford Free Throw 1 of 2 (5 PTS),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
337,PT09M41.00S,2021-10-25T00:20:51.0Z,3,REGULAR,freethrow,2 of 2,[],201143,,,1610612738,55,56,2021-10-25T00:21:16Z,3270000,,,0,,MISS A. Horford Free Throw 2 of 2,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,Missed,,,,,,,,,,,,,,,,
338,PT09M41.00S,2021-10-25T00:20:51.0Z,3,REGULAR,rebound,defensive,[],1626174,,,1610612745,55,56,2021-10-25T00:21:16Z,3280000,,,0,,C. Wood REBOUND (Off:0 Def:7),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,337.0,7.0,7.0,0.0,,,,,,,,
339,PT09M17.00S,2021-10-25T00:21:39.7Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612745,55,56,2021-10-25T00:21:48Z,3290000,,,0,,HOU shot clock Team TURNOVER,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,1155.0,,,,,
340,PT09M05.00S,2021-10-25T00:21:59.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201143,31.35676741130092,36.27450980392157,1610612738,55,59,2021-10-25T00:22:03Z,3300000,69.0,242.0,1,left,A. Horford 25' 3PT  (8 PTS) (D. Schroder 3 AST),"[201143, 203471]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,25.18,Made,8.0,D. Schroder,203471.0,3.0,,,,,,,,,,,,
342,PT08M54.00S,2021-10-25T00:22:10.5Z,3,REGULAR,2pt,Jump Shot,[],1630224,79.31997371879106,80.14705882352942,1610612745,55,59,2021-10-25T00:22:16Z,3320000,151.0,142.0,1,right,MISS J. Green 20' pullup Shot,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,,,,20.7,Missed,,,,,,,,,,,,,,,,
343,PT08M53.00S,2021-10-25T00:22:11.5Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,55,59,2021-10-25T00:22:16Z,3330000,,,0,,J. Tatum REBOUND (Off:0 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,342.0,4.0,4.0,0.0,,,,,,,,
344,PT08M42.00S,2021-10-25T00:22:23.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203935,6.389618922470433,53.18627450980392,1610612738,55,61,2021-10-25T00:22:43Z,3340000,-16.0,8.0,1,left,M. Smart cutting Layup (2 PTS) (D. Schroder 4 AST),"[203935, 203471]",1610612738.0,BOS,cutting,,,Smart,M. Smart,,,,,,,,1.76,Made,2.0,D. Schroder,203471.0,4.0,,,,,,,,,,,,
346,PT08M42.00S,2021-10-25T00:22:30.9Z,3,REGULAR,foul,personal,['1freethrow'],1626174,,,1610612738,55,61,2021-10-25T00:22:43Z,3360000,,,0,,C. Wood shooting personal FOUL (1 PF) (Smart 1 FT),"[1626174, 203935]",1610612745.0,HOU,shooting,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,1155.0,1.0,0.0,Smart,203935.0,
348,PT08M42.00S,2021-10-25T00:22:57.1Z,3,REGULAR,freethrow,1 of 1,[],203935,,,1610612738,55,62,2021-10-25T00:22:57Z,3380000,,,0,,M. Smart Free Throw 1 of 1 (3 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
349,PT08M32.00S,2021-10-25T00:23:11.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,88.51839684625493,55.14705882352941,1610612745,55,62,2021-10-25T00:23:21Z,3390000,26.0,55.0,1,right,MISS C. Wood 6' driving Layup,[1626174],1610612745.0,HOU,driving,,,Wood,C. Wood,,,,,,,,6.11,Missed,,,,,,,,,,,,,,,,
350,PT08M31.00S,2021-10-25T00:23:12.3Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,55,62,2021-10-25T00:23:21Z,3400000,,,0,,J. Tatum REBOUND (Off:0 Def:5),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,349.0,5.0,5.0,0.0,,,,,,,,
351,PT08M21.00S,2021-10-25T00:23:22.1Z,3,REGULAR,3pt,Jump Shot,[],1628369,29.38567674113009,69.6078431372549,1610612738,55,65,2021-10-25T00:23:28Z,3410000,-98.0,224.0,1,left,J. Tatum 24' 3PT step back (23 PTS),[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,,,,24.42,Made,23.0,,,,,,,,,,,,,,,
352,PT08M19.00S,2021-10-25T00:23:31.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,55,65,2021-10-25T00:23:31Z,3420000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT07M54.00S,2021-10-25T00:26:46.0Z,3,REGULAR,2pt,Jump Shot,[],1628464,78.26872536136662,51.470588235294116,1610612745,57,65,2021-10-25T00:26:54Z,3430000,7.0,152.0,1,right,D. Theis 15' Jump Shot (6 PTS) (J. Tate 1 AST),"[1628464, 1630256]",1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,15.2,Made,6.0,J. Tate,1630256.0,1.0,,,,,,,,,,,,
355,PT07M44.00S,2021-10-25T00:27:04.2Z,3,REGULAR,foul,personal,[],1630256,,,1610612738,57,65,2021-10-25T00:27:20Z,3450000,,,0,,J. Tate personal FOUL (3 PF),"[1630256, 1628369]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,202049.0,3.0,0.0,Tatum,1628369.0,
357,PT07M34.00S,2021-10-25T00:27:23.4Z,3,REGULAR,3pt,Jump Shot,[],203935,30.699737187910642,33.57843137254902,1610612738,57,65,2021-10-25T00:27:28Z,3470000,82.0,236.0,1,left,MISS M. Smart 25' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,25.0,Missed,,,,,,,,,,,,,,,,
358,PT07M33.00S,2021-10-25T00:27:24.4Z,3,REGULAR,rebound,defensive,[],1628464,,,1610612745,57,65,2021-10-25T00:27:28Z,3480000,,,0,,D. Theis REBOUND (Off:0 Def:4),[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,,,,357.0,4.0,4.0,0.0,,,,,,,,
359,PT07M27.00S,2021-10-25T00:27:31.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629645,76.5604467805519,11.27450980392157,1610612745,60,65,2021-10-25T00:27:44Z,3490000,-194.0,168.0,1,right,K. Porter Jr. 25' 3PT pullup (12 PTS),[1629645],1610612745.0,HOU,pullup,,,Porter Jr.,K. Porter Jr.,,,,,,,,25.62,Made,12.0,,,,,,,,,,,,,,,
360,PT07M15.00S,2021-10-25T00:27:43.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203935,6.389618922470433,45.588235294117645,1610612738,60,67,2021-10-25T00:27:49Z,3500000,22.0,8.0,1,left,M. Smart driving Layup (5 PTS),[203935],1610612738.0,BOS,driving,,,Smart,M. Smart,,,,,,,,2.34,Made,5.0,,,,,,,,,,,,,,,
