actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
177,PT09M37.00S,2022-03-17T00:41:56.7Z,2,REGULAR,3pt,Jump Shot,[],1630231,7.835085413929041,96.56862745098039,1610612745,38,41,2022-03-17T00:42:01Z,1770000,-233.0,21.0,1,left,K. Martin Jr. 3PT  (5 PTS) (D. Schroder 2 AST),"[1630231, 203471]",1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,23.38,Made,,,,,5.0,D. Schroder,203471.0,2.0,,,,,,,,,,
179,PT09M16.00S,2022-03-17T00:42:19.5Z,2,REGULAR,foul,personal,['2freethrow'],1630227,,,1610612756,38,41,2022-03-17T00:42:30Z,1790000,,,0,,D. Nix shooting personal FOUL (1 PF) (Bridges 2 FT),"[1630227, 1628969]",1610612745.0,HOU,shooting,,,Nix,D. Nix,,,,,,,,,,,,,,,,,202037.0,1.0,0.0,Bridges,1628969.0,,,
181,PT09M16.00S,2022-03-17T00:42:43.6Z,2,REGULAR,freethrow,1 of 2,[],1628969,,,1610612756,38,42,2022-03-17T00:42:43Z,1810000,,,0,,M. Bridges Free Throw 1 of 2 (8 PTS),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
182,PT09M16.00S,2022-03-17T00:42:58.8Z,2,REGULAR,freethrow,2 of 2,[],1628969,,,1610612756,38,43,2022-03-17T00:42:58Z,1820000,,,0,,M. Bridges Free Throw 2 of 2 (9 PTS),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
183,PT08M58.00S,2022-03-17T00:43:21.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,38,43,2022-03-17T00:43:21Z,1830000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT08M57.00S,2022-03-17T00:43:38.6Z,2,REGULAR,foul,personal,['2freethrow'],1629013,,,1610612745,38,43,2022-03-17T00:43:46Z,1840000,,,0,,L. Shamet shooting personal FOUL (2 PF) (Nix 2 FT),"[1629013, 1630227]",1610612756.0,PHX,shooting,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,1198.0,2.0,0.0,Nix,1630227.0,,,
186,PT08M57.00S,2022-03-17T00:43:59.5Z,2,REGULAR,freethrow,1 of 2,[],1630227,,,1610612745,39,43,2022-03-17T00:44:20Z,1860000,,,0,,D. Nix Free Throw 1 of 2 (1 PTS),[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
187,PT08M57.00S,2022-03-17T00:43:59.5Z,2,REGULAR,freethrow,2 of 2,[],1630227,,,1610612745,39,43,2022-03-17T00:44:20Z,1870000,,,0,,MISS D. Nix Free Throw 2 of 2,[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,,Missed,,,,,,,,,,,,,,,,,,
188,PT08M57.00S,2022-03-17T00:43:59.5Z,2,REGULAR,rebound,defensive,[],1628470,,,1610612756,39,43,2022-03-17T00:44:20Z,1880000,,,0,,T. Craig REBOUND (Off:2 Def:3),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,187.0,5.0,3.0,2.0,,,,,,,,,,,,,,
189,PT08M40.00S,2022-03-17T00:44:29.6Z,2,REGULAR,turnover,bad pass,[],1628470,,,1610612756,39,43,2022-03-17T00:44:33Z,1890000,,,0,,T. Craig bad pass TURNOVER (1 TO),"[1628470, 1630578]",1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,1.0,Sengun,1630578.0
190,PT08M40.00S,2022-03-17T00:44:29.6Z,2,REGULAR,steal,,[],1630578,,,1610612745,39,43,2022-03-17T00:44:31Z,1900000,,,0,,A. Sengun STEAL (2 STL),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,
191,PT08M24.00S,2022-03-17T00:44:45.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630227,35.03613666228647,57.35294117647059,1610612745,39,43,2022-03-17T00:45:52Z,1910000,-37.0,277.0,1,left,MISS D. Nix 27' pullup 3PT,[1630227],1610612745.0,HOU,pullup,,,Nix,D. Nix,,,,,27.92,Missed,,,,,,,,,,,,,,,,,,
192,PT08M23.00S,2022-03-17T00:44:46.6Z,2,REGULAR,rebound,defensive,[],1628969,,,1610612756,39,43,2022-03-17T00:44:52Z,1920000,,,0,,M. Bridges REBOUND (Off:0 Def:3),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,191.0,3.0,3.0,0.0,,,,,,,,,,,,,,
193,PT08M17.00S,2022-03-17T00:44:52.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626166,69.85873850197109,84.55882352941177,1610612756,39,43,2022-03-17T00:46:12Z,1930000,173.0,231.0,1,right,MISS C. Payne 28' running pullup 3PT,[1626166],1610612756.0,PHX,running pullup,,,Payne,C. Payne,,,,,28.83,Missed,,,,,,,,,,,,,,,,,,
194,PT08M16.00S,2022-03-17T00:44:53.3Z,2,REGULAR,rebound,defensive,[],1630227,,,1610612745,39,43,2022-03-17T00:45:03Z,1940000,,,0,,D. Nix REBOUND (Off:0 Def:1),[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,,,193.0,1.0,1.0,0.0,,,,,,,,,,,,,,
195,PT07M55.00S,2022-03-17T00:45:14.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630231,7.703679369250986,51.71568627450981,1610612745,39,43,2022-03-17T00:45:28Z,1950000,-9.0,20.0,1,left,MISS K. Martin Jr. driving DUNK,[1630231],1610612745.0,HOU,driving,,,Martin Jr.,K. Martin Jr.,,,,,2.17,Missed,,,,,,,,,,,,,,,,,,
196,PT07M54.00S,2022-03-17T00:45:15.7Z,2,REGULAR,rebound,defensive,[],201580,,,1610612756,39,43,2022-03-17T00:45:28Z,1960000,,,0,,J. McGee REBOUND (Off:0 Def:2),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,195.0,2.0,2.0,0.0,,,,,,,,,,,,,,
197,PT07M47.00S,2022-03-17T00:45:22.4Z,2,REGULAR,2pt,Jump Shot,[],1628969,92.46057818659659,69.85294117647058,1610612756,39,45,2022-03-17T00:45:36Z,1970000,99.0,18.0,1,right,M. Bridges 10' driving floating Jump Shot (11 PTS) (L. Shamet 2 AST),"[1628969, 1629013]",1610612756.0,PHX,driving floating,,,Bridges,M. Bridges,,,,,10.1,Made,,,,,11.0,L. Shamet,1629013.0,2.0,,,,,,,,,,
199,PT07M36.00S,2022-03-17T00:45:36.2Z,2,REGULAR,foul,personal,[],1629013,,,1610612745,39,45,2022-03-17T00:45:47Z,1990000,,,0,,L. Shamet personal FOUL (3 PF),"[1629013, 1630578]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,1198.0,3.0,0.0,Sengun,1630578.0,,,
201,PT07M36.00S,2022-03-17T00:45:42.6Z,2,REGULAR,substitution,out,[],201580,,,1610612745,39,45,2022-03-17T00:45:47Z,2010000,,,0,,SUB out: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,
202,PT07M36.00S,2022-03-17T00:45:42.6Z,2,REGULAR,substitution,in,[],1629028,,,1610612745,39,45,2022-03-17T00:45:47Z,2020000,,,0,,SUB in: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,
204,PT07M16.00S,2022-03-17T00:46:16.0Z,2,REGULAR,2pt,Jump Shot,[],1630227,21.23850197109067,25.49019607843137,1610612745,39,45,2022-03-17T00:46:56Z,2040000,123.0,147.0,1,left,MISS D. Nix 19' step back Shot,[1630227],1610612745.0,HOU,step back,,,Nix,D. Nix,,,,,19.14,Missed,,,,,,,,,,,,,,,,,,
205,PT07M16.00S,2022-03-17T00:46:16.0Z,2,REGULAR,rebound,defensive,[],1628470,,,1610612756,39,45,2022-03-17T00:46:56Z,2050000,,,0,,T. Craig REBOUND (Off:2 Def:4),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,204.0,6.0,4.0,2.0,,,,,,,,,,,,,,
206,PT07M16.00S,2022-03-17T00:46:28.2Z,2,REGULAR,foul,personal,[],1630578,,,1610612756,39,45,2022-03-17T00:46:40Z,2060000,,,0,,A. Sengun personal FOUL (1 PF),"[1630578, 1629028]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,1198.0,1.0,1.0,Ayton,1629028.0,,,
208,PT07M02.00S,2022-03-17T00:46:51.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,82.21090670170827,38.970588235294116,1610612756,39,45,2022-03-17T00:47:01Z,2080000,-55.0,115.0,1,right,MISS M. Bridges 12' fadeaway Shot,[1628969],1610612756.0,PHX,fadeaway,,,Bridges,M. Bridges,,,,,12.72,Missed,,,,,,,,,,,,,,,,,,
209,PT07M00.00S,2022-03-17T00:46:53.4Z,2,REGULAR,rebound,defensive,[],1630231,,,1610612745,39,45,2022-03-17T00:47:01Z,2090000,,,0,,K. Martin Jr. REBOUND (Off:0 Def:1),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,208.0,1.0,1.0,0.0,,,,,,,,,,,,,,
210,PT06M54.00S,2022-03-17T00:47:00.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630528,27.808804204993432,84.06862745098039,1610612745,39,45,2022-03-17T00:50:03Z,2100000,-170.0,209.0,1,left,MISS J. Christopher 26' running 3PT,[1630528],1610612745.0,HOU,running,,,Christopher,J. Christopher,,,,,26.95,Missed,,,,,,,,,,,,,,,,,,
211,PT06M53.00S,2022-03-17T00:47:01.1Z,2,REGULAR,rebound,defensive,[],1628470,,,1610612756,39,45,2022-03-17T00:47:56Z,2110000,,,0,,T. Craig REBOUND (Off:2 Def:5),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,210.0,7.0,5.0,2.0,,,,,,,,,,,,,,
212,PT06M49.00S,2022-03-17T00:47:17.6Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'defensivegoaltending']",1628470,79.31997371879106,33.33333333333333,1610612756,39,47,2022-03-17T00:47:55Z,2120000,-83.0,142.0,1,right,T. Craig 16' driving floating Jump Shot (9 PTS),[1628470],1610612756.0,PHX,driving floating,,,Craig,T. Craig,,,,,16.45,Made,,,,,9.0,,,,,,,,,,,,,
214,PT06M49.00S,2022-03-17T00:47:29.4Z,2,REGULAR,violation,defensive goaltending,[],1630528,,,1610612756,39,47,2022-03-17T00:47:36Z,2140000,,,0,,J. Christopher defensive goaltending VIOLATION,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,1198.0,,,,,,,
215,PT06M49.00S,2022-03-17T00:47:32.4Z,2,REGULAR,foul,personal,['1freethrow'],203471,,,1610612756,39,47,2022-03-17T00:47:38Z,2150000,,,0,,D. Schroder shooting personal FOUL (1 PF) (Craig 1 FT),"[203471, 1628470]",1610612745.0,HOU,shooting,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,1198.0,1.0,0.0,Craig,1628470.0,,,
217,PT06M49.00S,2022-03-17T00:47:52.4Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1628470,,,1610612756,39,48,2022-03-17T00:47:52Z,2170000,,,0,,T. Craig Free Throw 1 of 1 (10 PTS),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
218,PT06M31.00S,2022-03-17T00:48:12.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203471,14.011169513797633,58.08823529411765,1610612745,39,48,2022-03-17T00:48:41Z,2180000,-40.0,79.0,1,left,MISS D. Schroder 8' driving Layup - blocked,"[203471, 1628470]",1610612745.0,HOU,driving,,,Schroder,D. Schroder,,,,,8.89,Missed,,,,,,,,,Craig,1628470.0,,,,,,,,
219,PT06M31.00S,2022-03-17T00:48:12.4Z,2,REGULAR,block,,[],1628470,,,1610612745,39,48,2022-03-17T00:48:15Z,2190000,,,0,,T. Craig BLOCK (1 BLK),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,
220,PT06M31.00S,2022-03-17T00:48:12.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,39,48,2022-03-17T00:48:41Z,2200000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,218.0,,,,,,,,,,,,,,,,,
221,PT06M31.00S,2022-03-17T00:48:17.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,39,48,2022-03-17T00:48:17Z,2210000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT06M31.00S,2022-03-17T00:48:18.3Z,2,REGULAR,substitution,out,[],1630227,,,1610612745,39,48,2022-03-17T00:48:26Z,2220000,,,0,,SUB out: D. Nix,[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M31.00S,2022-03-17T00:48:18.3Z,2,REGULAR,substitution,out,[],203471,,,1610612745,39,48,2022-03-17T00:48:26Z,2230000,,,0,,SUB out: D. Schroder,[203471],1610612745.0,HOU,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M31.00S,2022-03-17T00:48:18.3Z,2,REGULAR,substitution,in,[],1630224,,,1610612745,39,48,2022-03-17T00:48:26Z,2240000,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M31.00S,2022-03-17T00:48:18.3Z,2,REGULAR,substitution,in,[],1629645,,,1610612745,39,48,2022-03-17T00:48:26Z,2250000,,,0,,SUB in: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M31.00S,2022-03-17T00:48:18.3Z,2,REGULAR,substitution,out,[],1630231,,,1610612745,39,48,2022-03-17T00:49:08Z,2255000,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M31.00S,2022-03-17T00:48:18.3Z,2,REGULAR,substitution,in,[],1630256,,,1610612745,39,48,2022-03-17T00:49:08Z,2257500,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M31.00S,2022-03-17T00:48:18.3Z,2,REGULAR,substitution,out,[],1629013,,,1610612745,39,48,2022-03-17T00:50:21Z,2258750,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M31.00S,2022-03-17T00:48:18.3Z,2,REGULAR,substitution,in,[],1626164,,,1610612745,39,48,2022-03-17T00:50:21Z,2259375,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M28.00S,2022-03-17T00:48:40.8Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1630256,16.245072273324574,85.7843137254902,1610612745,41,48,2022-03-17T00:48:48Z,2260000,-179.0,100.0,1,left,J. Tate 20' Jump Shot (4 PTS) (K. Porter Jr. 6 AST),"[1630256, 1629645]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,20.5,Made,,,,,4.0,K. Porter Jr.,1629645.0,6.0,,,,,,,,,,
228,PT06M11.00S,2022-03-17T00:48:57.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626166,81.02825229960578,46.07843137254902,1610612756,41,48,2022-03-17T00:56:26Z,2280000,-20.0,126.0,1,right,MISS C. Payne 12' driving floating Shot,[1626166],1610612756.0,PHX,driving floating,,,Payne,C. Payne,,,,,12.73,Missed,,,,,,,,,,,,,,,,,,
229,PT06M05.00S,2022-03-17T00:49:02.5Z,2,REGULAR,rebound,offensive,[],1626166,,,1610612756,41,48,2022-03-17T00:49:02Z,2290000,,,0,,C. Payne REBOUND (Off:1 Def:3),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,228.0,4.0,3.0,1.0,,,,,,,,,,,,,,
230,PT06M05.00S,2022-03-17T00:49:02.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626166,94.40999984741211,50.0,1610612756,41,50,2022-03-17T00:49:02Z,2300000,0.0,0.0,1,right,C. Payne tip Layup (4 PTS),[1626166],1610612756.0,PHX,tip,,,Payne,C. Payne,,,,,0.0,Made,,,,,4.0,,,,,,,,,,,,,
233,PT05M46.00S,2022-03-17T00:49:22.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,7.966491458607096,37.745098039215684,1610612745,41,50,2022-03-17T00:49:30Z,2310000,61.0,22.0,1,left,MISS A. Sengun 6' fadeaway Shot,[1630578],1610612745.0,HOU,fadeaway,,,Sengun,A. Sengun,,,,,6.53,Missed,,,,,,,,,,,,,,,,,,
234,PT05M46.00S,2022-03-17T00:49:22.8Z,2,REGULAR,rebound,defensive,[],1628470,,,1610612756,41,50,2022-03-17T00:49:30Z,2320000,,,0,,T. Craig REBOUND (Off:2 Def:6),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,233.0,8.0,6.0,2.0,,,,,,,,,,,,,,
235,PT05M39.00S,2022-03-17T00:49:29.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626164,72.7496714848883,11.029411764705882,1610612756,41,50,2022-03-17T00:57:39Z,2330000,-195.0,204.0,1,right,MISS D. Booker 28' running pullup 3PT,[1626164],1610612756.0,PHX,running pullup,,,Booker,D. Booker,,,,,28.19,Missed,,,,,,,,,,,,,,,,,,
236,PT05M38.00S,2022-03-17T00:49:30.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612745,41,50,2022-03-17T00:49:45Z,2340000,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,235.0,,,,,,,,,,,,,,,,,
237,PT05M38.00S,2022-03-17T00:49:37.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,41,50,2022-03-17T00:49:37Z,2350000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT05M38.00S,2022-03-17T00:49:44.5Z,2,REGULAR,substitution,out,[],1628470,,,1610612745,41,50,2022-03-17T00:49:52Z,2360000,,,0,,SUB out: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,
239,PT05M38.00S,2022-03-17T00:49:44.5Z,2,REGULAR,substitution,in,[],202687,,,1610612745,41,50,2022-03-17T00:49:52Z,2370000,,,0,,SUB in: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,
240,PT05M17.00S,2022-03-17T00:50:11.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630528,11.383048620236531,50.0,1610612745,43,50,2022-03-17T00:50:31Z,2380000,0.0,55.0,1,left,J. Christopher driving finger roll Layup (2 PTS),[1630528],1610612745.0,HOU,driving finger roll,,,Christopher,J. Christopher,,,,,5.45,Made,,,,,2.0,,,,,,,,,,,,,
243,PT05M03.00S,2022-03-17T00:50:25.2Z,2,REGULAR,2pt,Jump Shot,[],1626164,79.188567674113,25.245098039215684,1610612756,43,52,2022-03-17T00:58:13Z,2390000,-124.0,143.0,1,right,D. Booker 18' pullup Jump Shot (11 PTS) (C. Payne 3 AST),"[1626164, 1626166]",1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,18.92,Made,,,,,11.0,C. Payne,1626166.0,3.0,,,,,,,,,,
245,PT04M49.00S,2022-03-17T00:50:40.0Z,2,REGULAR,3pt,Jump Shot,[],1630528,31.35676741130092,27.941176470588236,1610612745,43,52,2022-03-17T00:50:44Z,2410000,110.0,242.0,1,left,MISS J. Christopher 26' 3PT,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,26.62,Missed,,,,,,,,,,,,,,,,,,
246,PT04M46.00S,2022-03-17T00:50:43.0Z,2,REGULAR,rebound,defensive,[],1626164,,,1610612756,43,52,2022-03-17T00:50:44Z,2420000,,,0,,D. Booker REBOUND (Off:0 Def:3),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,245.0,3.0,3.0,0.0,,,,,,,,,,,,,,
247,PT04M40.00S,2022-03-17T00:50:49.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202687,83.26215505913272,56.61764705882353,1610612756,43,52,2022-03-17T00:58:35Z,2430000,33.0,105.0,1,right,MISS B. Biyombo 10' floating Shot,[202687],1610612756.0,PHX,floating,,,Biyombo,B. Biyombo,,,,,10.99,Missed,,,,,,,,,,,,,,,,,,
248,PT04M40.00S,2022-03-17T00:50:49.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612745,43,52,2022-03-17T00:51:02Z,2440000,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,247.0,,,,,,,,,,,,,,,,,
249,PT04M40.00S,2022-03-17T00:50:58.0Z,2,REGULAR,foul,personal,[],1629028,,,1610612745,43,52,2022-03-17T00:51:10Z,2450000,,,0,,D. Ayton loose ball personal FOUL (1 PF),"[1629028, 1630578]",1610612756.0,PHX,loose ball,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,1198.0,1.0,0.0,Sengun,1630578.0,,,
251,PT04M40.00S,2022-03-17T00:51:07.4Z,2,REGULAR,substitution,out,[],1630578,,,1610612745,43,52,2022-03-17T00:51:15Z,2470000,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,
252,PT04M40.00S,2022-03-17T00:51:07.4Z,2,REGULAR,substitution,out,[],1626166,,,1610612745,43,52,2022-03-17T00:51:15Z,2480000,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,
253,PT04M40.00S,2022-03-17T00:51:07.4Z,2,REGULAR,substitution,in,[],1626174,,,1610612745,43,52,2022-03-17T00:51:15Z,2490000,,,0,,SUB in: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,
254,PT04M40.00S,2022-03-17T00:51:07.4Z,2,REGULAR,substitution,in,[],1628988,,,1610612745,43,52,2022-03-17T00:51:15Z,2500000,,,0,,SUB in: A. Holiday,[1628988],1610612756.0,PHX,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
255,PT04M30.00S,2022-03-17T00:51:22.4Z,2,REGULAR,2pt,Jump Shot,[],1629645,21.50131406044678,40.44117647058824,1610612745,45,52,2022-03-17T00:51:29Z,2510000,48.0,150.0,1,left,K. Porter Jr. 15' pullup Jump Shot (8 PTS),[1629645],1610612745.0,HOU,pullup,,,Porter Jr.,K. Porter Jr.,,,,,15.71,Made,,,,,8.0,,,,,,,,,,,,,
256,PT04M08.00S,2022-03-17T00:51:50.7Z,2,REGULAR,foul,personal,[],1630256,,,1610612756,45,52,2022-03-17T00:52:08Z,2520000,,,0,,J. Tate personal FOUL (1 PF),"[1630256, 1628969]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,202037.0,1.0,0.0,Bridges,1628969.0,,,
259,PT03M58.00S,2022-03-17T00:52:17.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202687,92.85479632063075,55.14705882352941,1610612756,45,52,2022-03-17T00:52:24Z,2550000,26.0,15.0,1,right,MISS B. Biyombo Layup,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,2.96,Missed,,,,,,,,,,,,,,,,,,
260,PT03M57.00S,2022-03-17T00:52:18.1Z,2,REGULAR,rebound,defensive,[],1626174,,,1610612745,45,52,2022-03-17T00:52:24Z,2560000,,,0,,C. Wood REBOUND (Off:0 Def:4),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,259.0,4.0,4.0,0.0,,,,,,,,,,,,,,
261,PT03M52.00S,2022-03-17T00:52:23.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630224,27.414586070959263,81.86274509803921,1610612745,45,52,2022-03-17T01:00:03Z,2570000,-159.0,205.0,1,left,MISS J. Green 25' running 3PT,[1630224],1610612745.0,HOU,running,,,Green,J. Green,,,,,25.98,Missed,,,,,,,,,,,,,,,,,,
262,PT03M51.00S,2022-03-17T00:52:24.2Z,2,REGULAR,rebound,defensive,[],202687,,,1610612756,45,52,2022-03-17T00:52:33Z,2580000,,,0,,B. Biyombo REBOUND (Off:0 Def:1),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,261.0,1.0,1.0,0.0,,,,,,,,,,,,,,
263,PT03M32.00S,2022-03-17T00:52:43.3Z,2,REGULAR,turnover,lost ball,[],1626164,,,1610612756,45,52,2022-03-17T00:52:49Z,2590000,,,0,,D. Booker lost ball TURNOVER (2 TO),"[1626164, 1629645]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,2.0,Porter Jr.,1629645.0
264,PT03M32.00S,2022-03-17T00:52:43.3Z,2,REGULAR,steal,,[],1629645,,,1610612745,45,52,2022-03-17T00:53:20Z,2600000,,,0,,K. Porter Jr. STEAL (1 STL),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
265,PT03M29.00S,2022-03-17T00:52:48.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629645,6.783837056504599,51.9607843137255,1610612745,47,52,2022-03-17T00:53:14Z,2610000,-10.0,11.0,1,left,K. Porter Jr. running DUNK (10 PTS),[1629645],1610612745.0,HOU,running,,,Porter Jr.,K. Porter Jr.,,,,,1.5,Made,,,,,10.0,,,,,,,,,,,,,
266,PT03M17.00S,2022-03-17T00:53:14.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,81.15965834428384,62.5,1610612756,47,52,2022-03-17T00:53:24Z,2620000,62.0,125.0,1,right,MISS D. Ayton 13' driving floating Shot,[1629028],1610612756.0,PHX,driving floating,,,Ayton,D. Ayton,,,,,13.94,Missed,,,,,,,,,,,,,,,,,,
267,PT03M14.00S,2022-03-17T00:53:17.3Z,2,REGULAR,rebound,defensive,[],1629645,,,1610612745,47,52,2022-03-17T00:53:24Z,2630000,,,0,,K. Porter Jr. REBOUND (Off:1 Def:2),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,266.0,3.0,2.0,1.0,,,,,,,,,,,,,,
