actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
371,PT10M47.00S,2021-12-04T02:24:36.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,59,58,2021-12-04T02:24:36Z,3620000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT10M45.00S,2021-12-04T02:24:57.0Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630256,93.9060446780552,96.07843137254902,1610612745,59,58,2021-12-04T02:25:03Z,3630000,230.0,5.0,1,right,MISS J. Tate 3PT,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,23.04,Missed,,,,,,,,,,,,,,,,,,,
373,PT10M44.00S,2021-12-04T02:24:58.0Z,3,REGULAR,rebound,defensive,[],1628964,,,1610612753,59,58,2021-12-04T02:25:03Z,3640000,,,0,,M. Bamba REBOUND (Off:0 Def:3),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,372.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
374,PT10M37.00S,2021-12-04T02:25:05.6Z,3,REGULAR,3pt,Jump Shot,[],1628976,33.065045992115635,45.09803921568628,1610612753,59,58,2021-12-04T02:25:19Z,3650000,25.0,258.0,1,left,MISS W. Carter Jr. 25' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,25.95,Missed,,,,,,,,,,,,,,,,,,,
375,PT10M35.00S,2021-12-04T02:25:07.6Z,3,REGULAR,rebound,offensive,[],1630532,,,1610612753,59,58,2021-12-04T02:25:19Z,3660000,,,0,,F. Wagner REBOUND (Off:1 Def:0),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,374.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
376,PT10M33.00S,2021-12-04T02:25:09.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630532,7.046649145860711,46.81372549019608,1610612753,59,60,2021-12-04T02:25:23Z,3670000,16.0,14.0,1,left,F. Wagner putback Layup (8 PTS),[1630532],1610612753.0,ORL,putback,,,Wagner,F. Wagner,,,,,2.1,Made,,,,,,,,,,8.0,,,,,,,,,
377,PT10M25.00S,2021-12-04T02:25:16.6Z,3,REGULAR,3pt,Jump Shot,[],1629726,76.03482260183968,11.76470588235294,1610612745,59,60,2021-12-04T02:26:53Z,3680000,-191.0,173.0,1,right,MISS G. Mathews 25' 3PT,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,25.77,Missed,,,,,,,,,,,,,,,,,,,
378,PT10M25.00S,2021-12-04T02:25:16.6Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,59,60,2021-12-04T02:25:26Z,3690000,,,0,,W. Carter Jr. REBOUND (Off:3 Def:7),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,377.0,10.0,7.0,3.0,,,,,,,,,,,,,,,
379,PT10M11.00S,2021-12-04T02:25:31.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,6.915243101182654,53.67647058823529,1610612753,59,60,2021-12-04T02:28:10Z,3700000,-18.0,13.0,1,left,MISS F. Wagner cutting Layup - blocked,"[1630532, 1629726]",1610612753.0,ORL,cutting,,,Wagner,F. Wagner,,,,,2.22,Missed,,,,,,,,,,,,,,,Mathews,1629726.0,,,
380,PT10M11.00S,2021-12-04T02:25:31.6Z,3,REGULAR,block,,[],1629726,,,1610612753,59,60,2021-12-04T02:25:33Z,3710000,,,0,,G. Mathews BLOCK (1 BLK),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT10M08.00S,2021-12-04T02:25:34.6Z,3,REGULAR,rebound,offensive,[],1630532,,,1610612753,59,60,2021-12-04T02:25:35Z,3720000,,,0,,F. Wagner REBOUND (Off:2 Def:0),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,379.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
382,PT10M08.00S,2021-12-04T02:25:35.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628964,6.652431011826544,51.71568627450981,1610612753,59,62,2021-12-04T02:25:39Z,3730000,-9.0,10.0,1,left,M. Bamba Layup (9 PTS),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,1.32,Made,,,,,,,,,,9.0,,,,,,,,,
384,PT09M59.00S,2021-12-04T02:25:43.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201569,93.24901445466492,47.549019607843135,1610612745,59,62,2021-12-04T02:25:50Z,3750000,-12.0,11.0,1,right,MISS E. Gordon driving floating Shot,[201569],1610612745.0,HOU,driving floating,,,Gordon,E. Gordon,,,,,1.65,Missed,,,,,,,,,,,,,,,,,,,
385,PT09M59.00S,2021-12-04T02:25:43.5Z,3,REGULAR,rebound,defensive,[],1628964,,,1610612753,59,62,2021-12-04T02:25:50Z,3760000,,,0,,M. Bamba REBOUND (Off:0 Def:4),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,384.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
386,PT09M44.00S,2021-12-04T02:25:57.7Z,3,REGULAR,2pt,Jump Shot,[],1628964,24.655059132720105,53.18627450980392,1610612753,59,64,2021-12-04T02:26:06Z,3770000,-16.0,179.0,1,left,M. Bamba 18' Jump Shot (11 PTS) (F. Wagner 3 AST),"[1628964, 1630532]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,18.0,Made,,,,,,,,,,11.0,F. Wagner,1630532.0,3.0,,,,,,
388,PT09M23.00S,2021-12-04T02:26:19.4Z,3,REGULAR,turnover,bad pass,[],201569,,,1610612745,59,64,2021-12-04T02:26:24Z,3790000,,,0,,E. Gordon bad pass TURNOVER (2 TO),"[201569, 1630532]",1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,2.0,,,Wagner,1630532.0,
389,PT09M23.00S,2021-12-04T02:26:19.4Z,3,REGULAR,steal,,[],1630532,,,1610612753,59,64,2021-12-04T02:26:21Z,3800000,,,0,,F. Wagner STEAL (2 STL),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT09M16.00S,2021-12-04T02:26:26.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630532,14.668199737187912,38.23529411764706,1610612753,59,64,2021-12-04T02:26:36Z,3810000,59.0,85.0,1,left,MISS F. Wagner 10' floating Shot,[1630532],1610612753.0,ORL,floating,,,Wagner,F. Wagner,,,,,10.37,Missed,,,,,,,,,,,,,,,,,,,
391,PT09M15.00S,2021-12-04T02:26:27.1Z,3,REGULAR,rebound,offensive,[],203914,,,1610612753,59,64,2021-12-04T02:26:36Z,3820000,,,0,,G. Harris REBOUND (Off:1 Def:4),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,390.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
392,PT09M10.00S,2021-12-04T02:26:31.5Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630175,28.728646517739815,81.37254901960785,1610612753,59,67,2021-12-04T02:26:39Z,3830000,-157.0,218.0,1,left,C. Anthony 26' 3PT  (14 PTS) (F. Wagner 4 AST),"[1630175, 1630532]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,26.82,Made,,,,,,,,,,14.0,F. Wagner,1630532.0,4.0,,,,,,
394,PT09M10.00S,2021-12-04T02:26:37.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,59,67,2021-12-04T02:26:37Z,3850000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT08M56.00S,2021-12-04T02:29:42.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630256,92.72339027595268,46.81372549019608,1610612745,59,67,2021-12-04T02:29:47Z,3860000,-16.0,16.0,1,right,MISS J. Tate Layup,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,2.25,Missed,,,,,,,,,,,,,,,,,,,
396,PT08M54.00S,2021-12-04T02:29:44.1Z,3,REGULAR,rebound,offensive,[],1626174,,,1610612745,59,67,2021-12-04T02:29:47Z,3870000,,,0,,C. Wood REBOUND (Off:1 Def:8),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,395.0,9.0,8.0,1.0,,,,,,,,,,,,,,,
397,PT08M54.00S,2021-12-04T02:29:45.9Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626174,94.40999984741211,50.0,1610612745,59,67,2021-12-04T02:30:48Z,3880000,0.0,0.0,1,right,MISS C. Wood tip Layup - blocked,"[1626174, 1628964]",1610612745.0,HOU,tip,,,Wood,C. Wood,,,,,0.0,Missed,,,,,,,,,,,,,,,Bamba,1628964.0,,,
406,PT08M54.00S,2021-12-04T02:29:45.9Z,3,REGULAR,block,,[],1628964,,,1610612745,59,67,2021-12-04T02:30:48Z,3885000,,,0,,M. Bamba BLOCK (2 BLK),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT08M54.00S,2021-12-04T02:29:45.9Z,3,REGULAR,rebound,defensive,[],1630532,,,1610612753,59,67,2021-12-04T02:30:48Z,3890000,,,0,,F. Wagner REBOUND (Off:2 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,397.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
399,PT08M50.00S,2021-12-04T02:30:33.7Z,3,REGULAR,jumpball,recovered,[],1629726,,,1610612753,59,67,2021-12-04T02:30:33Z,3900000,,,0,,Jump Ball J. Tate vs. F. Wagner: Tip to G. Mathews,"[1629726, 1630256, 1630532]",1610612745.0,HOU,heldball,G. Mathews,1629726.0,Mathews,G. Mathews,Tate,1630256.0,Wagner,1630532.0,,,,,,,,,,,,,,,,,,,,,
402,PT08M50.00S,2021-12-04T02:30:33.7Z,3,REGULAR,turnover,lost ball,[],1630532,,,1610612753,59,67,2021-12-04T02:30:33Z,3930000,,,0,,F. Wagner lost ball TURNOVER (2 TO),"[1630532, 1630256]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,2.0,,,Tate,1630256.0,
403,PT08M50.00S,2021-12-04T02:30:33.7Z,3,REGULAR,steal,,[],1630256,,,1610612745,59,67,2021-12-04T02:30:33Z,3940000,,,0,,J. Tate STEAL (2 STL),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT08M40.00S,2021-12-04T02:30:44.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201569,64.60249671484888,52.20588235294118,1610612745,62,67,2021-12-04T02:30:52Z,3950000,11.0,280.0,1,right,E. Gordon 28' 3PT  (17 PTS) (A. Brooks 3 AST),"[201569, 1629717]",1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,28.04,Made,,,,,,,,,,17.0,A. Brooks,1629717.0,3.0,,,,,,
407,PT08M22.00S,2021-12-04T02:31:02.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,14.14257555847569,63.725490196078425,1610612753,62,69,2021-12-04T02:31:09Z,3970000,-69.0,80.0,1,left,F. Wagner 10' driving floating bank Jump Shot (10 PTS),[1630532],1610612753.0,ORL,driving floating bank,,,Wagner,F. Wagner,,,,,10.57,Made,,,,,,,,,,10.0,,,,,,,,,
408,PT08M04.00S,2021-12-04T02:31:19.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630256,88.64980289093299,50.98039215686274,1610612745,62,69,2021-12-04T02:31:27Z,3980000,5.0,54.0,1,right,MISS J. Tate driving Hook,[1630256],1610612745.0,HOU,driving,,,Tate,J. Tate,,,,,5.44,Missed,,,,,,,,,,,,,,,,,,,
409,PT08M04.00S,2021-12-04T02:31:19.9Z,3,REGULAR,rebound,defensive,[],1628964,,,1610612753,62,69,2021-12-04T02:31:27Z,3990000,,,0,,M. Bamba REBOUND (Off:0 Def:5),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,408.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
410,PT07M56.00S,2021-12-04T02:31:27.8Z,3,REGULAR,2pt,Hook,[],1628964,7.966491458607096,33.088235294117645,1610612753,62,69,2021-12-04T02:31:34Z,4000000,85.0,22.0,1,left,MISS M. Bamba 8' driving Hook,[1628964],1610612753.0,ORL,driving,,,Bamba,M. Bamba,,,,,8.75,Missed,,,,,,,,,,,,,,,,,,,
411,PT07M56.00S,2021-12-04T02:31:27.8Z,3,REGULAR,rebound,defensive,[],1626174,,,1610612745,62,69,2021-12-04T02:31:34Z,4010000,,,0,,C. Wood REBOUND (Off:1 Def:9),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,410.0,10.0,9.0,1.0,,,,,,,,,,,,,,,
412,PT07M49.00S,2021-12-04T02:31:37.3Z,3,REGULAR,foul,personal,[],1630532,,,1610612745,62,69,2021-12-04T02:31:53Z,4020000,,,0,,F. Wagner personal FOUL (3 PF),"[1630532, 1630256]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,201245.0,3.0,0.0,Tate,1630256.0,,,,,,,,,,
414,PT07M43.00S,2021-12-04T02:31:59.8Z,3,REGULAR,2pt,Jump Shot,[],1626174,89.17542706964521,30.88235294117647,1610612745,62,69,2021-12-04T02:32:09Z,4040000,-96.0,49.0,1,right,MISS C. Wood 10' pullup Shot,[1626174],1610612745.0,HOU,pullup,,,Wood,C. Wood,,,,,10.76,Missed,,,,,,,,,,,,,,,,,,,
415,PT07M42.00S,2021-12-04T02:32:00.8Z,3,REGULAR,rebound,defensive,[],1628964,,,1610612753,62,69,2021-12-04T02:32:09Z,4050000,,,0,,M. Bamba REBOUND (Off:0 Def:6),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,414.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
416,PT07M31.00S,2021-12-04T02:32:11.9Z,3,REGULAR,2pt,Jump Shot,[],203914,6.915243101182654,93.38235294117648,1610612753,62,69,2021-12-04T02:32:18Z,4060000,-217.0,13.0,1,left,MISS G. Harris 21' Jump Shot,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,21.73,Missed,,,,,,,,,,,,,,,,,,,
417,PT07M30.00S,2021-12-04T02:32:12.9Z,3,REGULAR,rebound,offensive,[],1628976,,,1610612753,62,69,2021-12-04T02:32:18Z,4070000,,,0,,W. Carter Jr. REBOUND (Off:4 Def:7),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,416.0,11.0,7.0,4.0,,,,,,,,,,,,,,,
418,PT07M23.00S,2021-12-04T02:32:20.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628964,6.521024967148489,50.49019607843137,1610612753,62,71,2021-12-04T02:32:24Z,4080000,-2.0,9.0,1,left,M. Bamba alley-oop DUNK (13 PTS) (C. Anthony 5 AST),"[1628964, 1630175]",1610612753.0,ORL,alley-oop,,,Bamba,M. Bamba,,,,,0.91,Made,,,,,,,,,,13.0,C. Anthony,1630175.0,5.0,,,,,,
420,PT07M04.00S,2021-12-04T02:32:38.5Z,3,REGULAR,3pt,Jump Shot,[],1626174,91.14651773981603,96.81372549019608,1610612745,65,71,2021-12-04T02:32:45Z,4100000,234.0,31.0,1,right,C. Wood 3PT  (8 PTS) (A. Brooks 4 AST),"[1626174, 1629717]",1610612745.0,HOU,,,,Wood,C. Wood,,,,,23.61,Made,,,,,,,,,,8.0,A. Brooks,1629717.0,4.0,,,,,,
422,PT06M50.00S,2021-12-04T02:32:52.7Z,3,REGULAR,3pt,Jump Shot,[],1630532,34.510512483574246,48.03921568627451,1610612753,65,71,2021-12-04T02:33:02Z,4120000,10.0,272.0,1,left,MISS F. Wagner 27' pullup 3PT,[1630532],1610612753.0,ORL,pullup,,,Wagner,F. Wagner,,,,,27.21,Missed,,,,,,,,,,,,,,,,,,,
423,PT06M49.00S,2021-12-04T02:32:53.7Z,3,REGULAR,rebound,defensive,[],1629726,,,1610612745,65,71,2021-12-04T02:33:02Z,4130000,,,0,,G. Mathews REBOUND (Off:0 Def:2),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,422.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
424,PT06M40.00S,2021-12-04T02:33:03.2Z,3,REGULAR,3pt,Jump Shot,[],1629726,69.46452036793693,17.892156862745097,1610612745,65,71,2021-12-04T02:33:09Z,4140000,-161.0,235.0,1,right,MISS G. Mathews 28' 3PT,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,28.42,Missed,,,,,,,,,,,,,,,,,,,
425,PT06M38.00S,2021-12-04T02:33:05.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612745,65,71,2021-12-04T02:33:09Z,4150000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,424.0,,,,,,,,,,,,,,,,,,
426,PT06M38.00S,2021-12-04T02:33:09.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,65,71,2021-12-04T02:33:09Z,4160000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT06M38.00S,2021-12-04T02:33:18.7Z,3,REGULAR,substitution,out,[],1628964,,,1610612745,65,71,2021-12-04T02:33:22Z,4170000,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT06M38.00S,2021-12-04T02:33:18.7Z,3,REGULAR,substitution,in,[],1629643,,,1610612745,65,71,2021-12-04T02:33:22Z,4180000,,,0,,SUB in: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT06M34.00S,2021-12-04T02:33:38.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629726,94.69448094612353,4.901960784313726,1610612745,65,71,2021-12-04T02:33:45Z,4190000,-225.0,-3.0,1,right,MISS G. Mathews 3PT,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,22.55,Missed,,,,,,,,,,,,,,,,,,,
430,PT06M33.00S,2021-12-04T02:33:39.6Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,65,71,2021-12-04T02:33:45Z,4200000,,,0,,W. Carter Jr. REBOUND (Off:4 Def:8),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,429.0,12.0,8.0,4.0,,,,,,,,,,,,,,,
431,PT06M26.00S,2021-12-04T02:33:46.2Z,3,REGULAR,2pt,Jump Shot,[],1630175,23.603810775295663,41.911764705882355,1610612753,65,71,2021-12-04T02:34:04Z,4210000,40.0,169.0,1,left,MISS C. Anthony 17' pullup Shot,[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,17.42,Missed,,,,,,,,,,,,,,,,,,,
432,PT06M25.00S,2021-12-04T02:33:47.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612745,65,71,2021-12-04T02:33:59Z,4220000,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,431.0,,,,,,,,,,,,,,,,,,
433,PT06M25.00S,2021-12-04T02:33:51.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,65,71,2021-12-04T02:33:51Z,4230000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT06M06.00S,2021-12-04T02:34:12.4Z,3,REGULAR,3pt,Jump Shot,[],1630256,67.49342969776609,66.17647058823529,1610612745,65,71,2021-12-04T02:34:18Z,4240000,81.0,253.0,1,right,MISS J. Tate 26' 3PT,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,26.57,Missed,,,,,,,,,,,,,,,,,,,
435,PT06M02.00S,2021-12-04T02:34:16.4Z,3,REGULAR,rebound,offensive,[],1626174,,,1610612745,65,71,2021-12-04T02:34:18Z,4250000,,,0,,C. Wood REBOUND (Off:2 Def:9),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,434.0,11.0,9.0,2.0,,,,,,,,,,,,,,,
436,PT06M00.00S,2021-12-04T02:34:17.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626174,92.72339027595268,51.71568627450981,1610612745,65,71,2021-12-04T02:34:26Z,4260000,9.0,16.0,1,right,MISS C. Wood tip Layup,[1626174],1610612745.0,HOU,tip,,,Wood,C. Wood,,,,,1.81,Missed,,,,,,,,,,,,,,,,,,,
437,PT05M58.00S,2021-12-04T02:34:19.5Z,3,REGULAR,rebound,defensive,[],1630532,,,1610612753,65,71,2021-12-04T02:34:19Z,4270000,,,0,,F. Wagner REBOUND (Off:2 Def:2),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,436.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
438,PT05M53.00S,2021-12-04T02:34:24.8Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fastbreak']",1628976,12.828515111695138,49.50980392156863,1610612753,65,71,2021-12-04T02:34:35Z,4280000,2.0,68.0,1,left,MISS W. Carter Jr. 6' turnaround Hook,[1628976],1610612753.0,ORL,turnaround,,,Carter Jr.,W. Carter Jr.,,,,,6.81,Missed,,,,,,,,,,,,,,,,,,,
439,PT05M53.00S,2021-12-04T02:34:24.8Z,3,REGULAR,rebound,defensive,[],1629717,,,1610612745,65,71,2021-12-04T02:34:35Z,4290000,,,0,,A. Brooks REBOUND (Off:1 Def:1),[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,438.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
440,PT05M37.00S,2021-12-04T02:34:41.1Z,3,REGULAR,3pt,Jump Shot,[],1629717,78.40013140604468,7.8431372549019605,1610612745,65,71,2021-12-04T02:34:47Z,4300000,-211.0,151.0,1,right,MISS A. Brooks 25' 3PT,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,25.9,Missed,,,,,,,,,,,,,,,,,,,
441,PT05M36.00S,2021-12-04T02:34:42.1Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,65,71,2021-12-04T02:34:47Z,4310000,,,0,,W. Carter Jr. REBOUND (Off:4 Def:9),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,440.0,13.0,9.0,4.0,,,,,,,,,,,,,,,
442,PT05M14.00S,2021-12-04T02:35:04.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,15.719448094612352,36.51960784313725,1610612753,65,71,2021-12-04T02:35:11Z,4320000,67.0,95.0,1,left,MISS C. Anthony 11' driving floating Shot,[1630175],1610612753.0,ORL,driving floating,,,Anthony,C. Anthony,,,,,11.67,Missed,,,,,,,,,,,,,,,,,,,
443,PT05M14.00S,2021-12-04T02:35:04.1Z,3,REGULAR,rebound,defensive,[],1630256,,,1610612745,65,71,2021-12-04T02:35:11Z,4330000,,,0,,J. Tate REBOUND (Off:0 Def:3),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,442.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
444,PT05M07.00S,2021-12-04T02:35:10.5Z,3,REGULAR,3pt,Jump Shot,[],201569,69.46452036793693,76.47058823529412,1610612745,68,71,2021-12-04T02:35:22Z,4340000,132.0,235.0,1,right,E. Gordon 26' 3PT  (20 PTS) (J. Tate 1 AST),"[201569, 1630256]",1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,26.93,Made,,,,,,,,,,20.0,J. Tate,1630256.0,1.0,,,,,,
445,PT04M51.00S,2021-12-04T02:35:30.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,68,71,2021-12-04T02:35:30Z,4350000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT04M51.00S,2021-12-04T02:35:31.7Z,3,REGULAR,substitution,out,[],1629726,,,1610612753,68,71,2021-12-04T02:35:40Z,4360000,,,0,,SUB out: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT04M51.00S,2021-12-04T02:35:31.7Z,3,REGULAR,substitution,out,[],1628976,,,1610612753,68,71,2021-12-04T02:35:40Z,4370000,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT04M51.00S,2021-12-04T02:35:31.7Z,3,REGULAR,substitution,in,[],1627863,,,1610612753,68,71,2021-12-04T02:35:40Z,4380000,,,0,,SUB in: D. House Jr.,[1627863],1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT04M51.00S,2021-12-04T02:35:31.7Z,3,REGULAR,substitution,in,[],1629021,,,1610612753,68,71,2021-12-04T02:35:40Z,4390000,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT04M41.00S,2021-12-04T02:36:00.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630532,8.09789750328515,46.81372549019608,1610612753,68,73,2021-12-04T02:36:05Z,4400000,16.0,24.0,1,left,F. Wagner cutting DUNK (12 PTS) (G. Harris 1 AST),"[1630532, 203914]",1610612753.0,ORL,cutting,,,Wagner,F. Wagner,,,,,2.85,Made,,,,,,,,,,12.0,G. Harris,203914.0,1.0,,,,,,
452,PT04M21.00S,2021-12-04T02:36:20.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627863,84.05059132720105,59.068627450980394,1610612745,68,73,2021-12-04T02:37:35Z,4420000,45.0,97.0,1,right,MISS D. House Jr. 10' driving Layup,[1627863],1610612745.0,HOU,driving,,,House Jr.,D. House Jr.,,,,,10.74,Missed,,,,,,,,,,,,,,,,,,,
453,PT04M21.00S,2021-12-04T02:36:20.8Z,3,REGULAR,rebound,offensive,[],1630256,,,1610612745,68,73,2021-12-04T02:37:35Z,4430000,,,0,,J. Tate REBOUND (Off:1 Def:3),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,452.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
454,PT04M21.00S,2021-12-04T02:36:23.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630256,93.38042049934296,53.18627450980392,1610612745,70,73,2021-12-04T02:37:09Z,4440000,16.0,10.0,1,right,J. Tate Layup (12 PTS),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,1.86,Made,,,,,,,,,,12.0,,,,,,,,,
