actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
357,PT11M45.00S,2021-11-15T01:23:08.6Z,3,REGULAR,rebound,defensive,[],1630224,,,1610612745,44,51,2021-11-15T01:23:13Z,3440000,,,0,,J. Green REBOUND (Off:1 Def:2),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,356.0,3.0,2.0,1.0,,,,,,,,,,,,
358,PT11M28.00S,2021-11-15T01:23:24.6Z,3,REGULAR,3pt,Jump Shot,[],1626174,87.72996057818659,95.09803921568627,1610612745,44,51,2021-11-15T01:23:32Z,3450000,225.0,63.0,1,right,MISS C. Wood step back 3PT,[1626174],1610612745.0,HOU,step back,,,Wood,C. Wood,,,,,,,,23.41,Missed,,,,,,,,,,,,,,,,
359,PT11M27.00S,2021-11-15T01:23:25.6Z,3,REGULAR,rebound,defensive,[],101108,,,1610612756,44,51,2021-11-15T01:23:32Z,3460000,,,0,,C. Paul REBOUND (Off:0 Def:1),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,358.0,1.0,1.0,0.0,,,,,,,,,,,,
360,PT11M12.00S,2021-11-15T01:23:41.2Z,3,REGULAR,3pt,Jump Shot,[],101108,19.267411300919843,91.42156862745098,1610612756,44,54,2021-11-15T01:23:47Z,3470000,-207.0,129.0,1,left,C. Paul 24' 3PT step back (6 PTS),[101108],1610612756.0,PHX,step back,,,Paul,C. Paul,,,,,,,,24.38,Made,,,,,6.0,,,,,,,,,,,
361,PT10M48.00S,2021-11-15T01:24:04.8Z,3,REGULAR,3pt,Jump Shot,[],1630224,71.69842312746385,76.7156862745098,1610612745,44,54,2021-11-15T01:24:10Z,3480000,134.0,214.0,1,right,MISS J. Green 25' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,25.19,Missed,,,,,,,,,,,,,,,,
362,PT10M47.00S,2021-11-15T01:24:05.8Z,3,REGULAR,rebound,defensive,[],201580,,,1610612756,44,54,2021-11-15T01:24:10Z,3490000,,,0,,J. McGee REBOUND (Off:4 Def:4),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,361.0,8.0,4.0,4.0,,,,,,,,,,,,
363,PT10M34.00S,2021-11-15T01:24:19.5Z,3,REGULAR,2pt,Jump Shot,[],1626164,24.26084099868594,56.127450980392155,1610612756,44,54,2021-11-15T01:24:26Z,3500000,-31.0,176.0,1,left,MISS D. Booker 17' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,,,,17.82,Missed,,,,,,,,,,,,,,,,
364,PT10M33.00S,2021-11-15T01:24:20.5Z,3,REGULAR,rebound,defensive,[],1630256,,,1610612745,44,54,2021-11-15T01:24:26Z,3510000,,,0,,J. Tate REBOUND (Off:2 Def:3),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,363.0,5.0,3.0,2.0,,,,,,,,,,,,
365,PT10M24.00S,2021-11-15T01:24:33.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,44,54,2021-11-15T01:24:33Z,3520000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT10M14.00S,2021-11-15T01:24:52.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,92.46057818659659,52.69607843137255,1610612745,44,54,2021-11-15T01:24:59Z,3530000,13.0,18.0,1,right,MISS J. Green driving reverse Layup,[1630224],1610612745.0,HOU,driving reverse,,,Green,J. Green,,,,,,,,2.28,Missed,,,,,,,,,,,,,,,,
367,PT10M12.00S,2021-11-15T01:24:54.0Z,3,REGULAR,rebound,defensive,[],1628969,,,1610612756,44,54,2021-11-15T01:24:59Z,3540000,,,0,,M. Bridges REBOUND (Off:0 Def:6),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,366.0,6.0,6.0,0.0,,,,,,,,,,,,
368,PT10M06.00S,2021-11-15T01:25:04.3Z,3,REGULAR,foul,personal,['2freethrow'],1630256,,,1610612756,44,54,2021-11-15T01:25:12Z,3550000,,,0,,J. Tate shooting personal FOUL (1 PF) (Booker 2 FT),"[1630256, 1626164]",1610612745.0,HOU,shooting,,,Tate,J. Tate,,,,,,,,,,,,,,,2002.0,1.0,0.0,Booker,1626164.0,,,,,,
370,PT10M06.00S,2021-11-15T01:25:25.9Z,3,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,44,55,2021-11-15T01:25:25Z,3570000,,,0,,D. Booker Free Throw 1 of 2 (17 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,Made,,,,,17.0,,,,,,,,,,,
371,PT10M06.00S,2021-11-15T01:25:41.6Z,3,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,44,56,2021-11-15T01:25:41Z,3580000,,,0,,D. Booker Free Throw 2 of 2 (18 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,Made,,,,,18.0,,,,,,,,,,,
372,PT09M53.00S,2021-11-15T01:25:57.7Z,3,REGULAR,3pt,Jump Shot,[],1630224,67.88764783180025,65.19607843137256,1610612745,44,56,2021-11-15T01:26:02Z,3590000,76.0,249.0,1,right,MISS J. Green 26' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,26.07,Missed,,,,,,,,,,,,,,,,
373,PT09M52.00S,2021-11-15T01:25:58.7Z,3,REGULAR,rebound,defensive,[],201580,,,1610612756,44,56,2021-11-15T01:26:02Z,3600000,,,0,,J. McGee REBOUND (Off:4 Def:5),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,372.0,9.0,5.0,4.0,,,,,,,,,,,,
374,PT09M38.00S,2021-11-15T01:26:13.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,6.652431011826544,51.225490196078425,1610612756,44,58,2021-11-15T01:26:16Z,3610000,-6.0,10.0,1,left,D. Booker Layup (20 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,1.17,Made,,,,,20.0,,,,,,,,,,,
375,PT09M32.00S,2021-11-15T01:26:22.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,44,58,2021-11-15T01:26:22Z,3620000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT09M26.00S,2021-11-15T01:29:31.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1629645,93.64323258869908,50.49019607843137,1610612745,46,58,2021-11-15T02:09:04Z,3630000,2.0,7.0,1,right,K. Porter Jr. driving Layup (4 PTS),[1629645],1610612745.0,HOU,driving,,,Porter Jr.,K. Porter Jr.,,,,,,,,0.77,Made,,,,,4.0,,,,,,,,,,,
378,PT09M26.00S,2021-11-15T01:29:40.8Z,3,REGULAR,violation,defensive goaltending,[],203109,,,1610612745,46,58,2021-11-15T01:30:09Z,3650000,,,0,,J. Crowder defensive goaltending VIOLATION,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,101283.0,,,,,,,,,,
379,PT09M14.00S,2021-11-15T01:29:59.6Z,3,REGULAR,3pt,Jump Shot,[],1626164,16.770696452036795,6.127450980392156,1610612756,46,61,2021-11-15T01:30:12Z,3660000,219.0,105.0,1,left,D. Booker 24' 3PT  (23 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,24.33,Made,,,,,23.0,,,,,,,,,,,
380,PT08M57.00S,2021-11-15T01:30:16.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,93.9060446780552,48.28431372549019,1610612745,46,61,2021-11-15T01:30:22Z,3670000,-9.0,5.0,1,right,MISS J. Green driving Layup,[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,,,,0.98,Missed,,,,,,,,,,,,,,,,
381,PT08M57.00S,2021-11-15T01:30:16.3Z,3,REGULAR,rebound,defensive,[],1626164,,,1610612756,46,61,2021-11-15T01:30:22Z,3680000,,,0,,D. Booker REBOUND (Off:0 Def:3),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,380.0,3.0,3.0,0.0,,,,,,,,,,,,
382,PT08M57.00S,2021-11-15T01:30:21.4Z,3,REGULAR,foul,personal,[],1630224,,,1610612756,46,61,2021-11-15T01:32:33Z,3690000,,,0,,J. Green take personal FOUL (3 PF),"[1630224, 1626164]",1610612745.0,HOU,take,,,Green,J. Green,,,,,,,,,,,,,,,2002.0,3.0,0.0,Booker,1626164.0,,,,,,
384,PT08M45.00S,2021-11-15T01:30:46.4Z,3,REGULAR,3pt,Jump Shot,[],1626164,31.750985545335087,58.57843137254902,1610612756,46,61,2021-11-15T01:30:52Z,3710000,-43.0,246.0,1,left,MISS D. Booker 24' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,24.97,Missed,,,,,,,,,,,,,,,,
385,PT08M43.00S,2021-11-15T01:30:48.4Z,3,REGULAR,rebound,defensive,[],1626174,,,1610612745,46,61,2021-11-15T01:30:52Z,3720000,,,0,,C. Wood REBOUND (Off:1 Def:5),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,384.0,6.0,5.0,1.0,,,,,,,,,,,,
386,PT08M25.00S,2021-11-15T01:31:09.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,46,61,2021-11-15T01:31:09Z,3730000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT08M20.00S,2021-11-15T01:31:28.2Z,3,REGULAR,turnover,bad pass,[],1629645,,,1610612745,46,61,2021-11-15T01:32:24Z,3740000,,,0,,K. Porter Jr. bad pass TURNOVER (5 TO),"[1629645, 1626164]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,5.0,Booker,1626164.0,,,,,,,,,,,,,,,,,,
388,PT08M20.00S,2021-11-15T01:31:28.2Z,3,REGULAR,steal,,[],1626164,,,1610612756,46,61,2021-11-15T01:53:32Z,3750000,,,0,,D. Booker STEAL (2 STL),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT08M18.00S,2021-11-15T01:31:41.8Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628969,14.273981603153747,57.84313725490197,1610612756,46,63,2021-11-15T01:35:13Z,3760000,-39.0,82.0,1,left,M. Bridges 9' running Jump Shot (10 PTS) (D. Booker 6 AST),"[1628969, 1626164]",1610612756.0,PHX,running,,,Bridges,M. Bridges,,,,,,,,9.06,Made,,,,,10.0,,,,,,D. Booker,1626164.0,6.0,,,
391,PT07M49.00S,2021-11-15T01:31:59.6Z,3,REGULAR,3pt,Jump Shot,[],1629645,63.288436268068324,58.82352941176471,1610612745,49,63,2021-11-15T01:32:06Z,3780000,44.0,293.0,1,right,K. Porter Jr. 29' 3PT  (7 PTS) (J. Green 1 AST),"[1629645, 1630224]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,29.59,Made,,,,,7.0,,,,,,J. Green,1630224.0,1.0,,,
393,PT07M34.00S,2021-11-15T01:32:14.1Z,3,REGULAR,2pt,Jump Shot,[],101108,22.421156373193167,27.696078431372552,1610612756,49,65,2021-11-15T01:32:26Z,3800000,112.0,158.0,1,left,C. Paul 19' pullup Jump Shot (8 PTS),[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,,,,19.36,Made,,,,,8.0,,,,,,,,,,,
394,PT07M19.00S,2021-11-15T01:32:33.8Z,3,REGULAR,foul,personal,['2freethrow'],201580,,,1610612745,49,65,2021-11-15T01:32:41Z,3810000,,,0,,J. McGee shooting personal FOUL (2 PF) (Wood 2 FT),"[201580, 1626174]",1610612756.0,PHX,shooting,,,McGee,J. McGee,,,,,,,,,,,,,,,2002.0,2.0,1.0,Wood,1626174.0,,,,,,
396,PT07M19.00S,2021-11-15T01:32:59.4Z,3,REGULAR,freethrow,1 of 2,[],1626174,,,1610612745,50,65,2021-11-15T01:33:18Z,3830000,,,0,,C. Wood Free Throw 1 of 2 (15 PTS),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,Made,,,,,15.0,,,,,,,,,,,
397,PT07M19.00S,2021-11-15T01:32:59.4Z,3,REGULAR,freethrow,2 of 2,[],1626174,,,1610612745,50,65,2021-11-15T01:33:18Z,3840000,,,0,,MISS C. Wood Free Throw 2 of 2,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,Missed,,,,,,,,,,,,,,,,
398,PT07M19.00S,2021-11-15T01:32:59.4Z,3,REGULAR,rebound,defensive,[],203109,,,1610612756,50,65,2021-11-15T01:33:18Z,3850000,,,0,,J. Crowder REBOUND (Off:1 Def:3),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,397.0,4.0,3.0,1.0,,,,,,,,,,,,
399,PT07M05.00S,2021-11-15T01:33:28.0Z,3,REGULAR,3pt,Jump Shot,[],1626164,23.209592641261498,88.97058823529412,1610612756,50,65,2021-11-15T01:33:34Z,3860000,-195.0,166.0,1,left,MISS D. Booker 25' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,25.58,Missed,,,,,,,,,,,,,,,,
400,PT07M03.00S,2021-11-15T01:33:30.0Z,3,REGULAR,rebound,defensive,[],1628464,,,1610612745,50,65,2021-11-15T01:33:34Z,3870000,,,0,,D. Theis REBOUND (Off:0 Def:1),[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,399.0,1.0,1.0,0.0,,,,,,,,,,,,
401,PT06M57.00S,2021-11-15T01:33:35.5Z,3,REGULAR,3pt,Jump Shot,[],1630224,87.07293035479631,95.09803921568627,1610612745,50,65,2021-11-15T01:33:46Z,3880000,225.0,69.0,1,right,MISS J. Green step back 3PT,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,,,,23.58,Missed,,,,,,,,,,,,,,,,
402,PT06M56.00S,2021-11-15T01:33:36.5Z,3,REGULAR,rebound,defensive,[],101108,,,1610612756,50,65,2021-11-15T01:33:46Z,3890000,,,0,,C. Paul REBOUND (Off:0 Def:2),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,401.0,2.0,2.0,0.0,,,,,,,,,,,,
403,PT06M49.00S,2021-11-15T01:33:43.8Z,3,REGULAR,3pt,Jump Shot,[],1626164,29.911300919842315,23.774509803921568,1610612756,50,68,2021-11-15T01:37:07Z,3900000,131.0,229.0,1,left,D. Booker 26' 3PT running (26 PTS) (C. Paul 3 AST),"[1626164, 101108]",1610612756.0,PHX,running,,,Booker,D. Booker,,,,,,,,26.36,Made,,,,,26.0,,,,,,C. Paul,101108.0,3.0,,,
405,PT06M29.00S,2021-11-15T01:34:02.9Z,3,REGULAR,turnover,bad pass,[],1629645,,,1610612745,50,68,2021-11-15T01:34:07Z,3920000,,,0,,K. Porter Jr. bad pass TURNOVER (6 TO),"[1629645, 101108]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,6.0,Paul,101108.0,,,,,,,,,,,,,,,,,,
406,PT06M29.00S,2021-11-15T01:34:02.9Z,3,REGULAR,steal,,[],101108,,,1610612756,50,68,2021-11-15T01:34:04Z,3930000,,,0,,C. Paul STEAL (5 STL),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT06M27.00S,2021-11-15T01:34:06.4Z,3,REGULAR,turnover,bad pass,[],203109,,,1610612756,50,68,2021-11-15T01:36:46Z,3940000,,,0,,J. Crowder bad pass TURNOVER (2 TO),"[203109, 1630224]",1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,2.0,Green,1630224.0,,,,,,,,,,,,,,,,,,
408,PT06M27.00S,2021-11-15T01:34:06.4Z,3,REGULAR,steal,,[],1630224,,,1610612745,50,68,2021-11-15T01:34:08Z,3950000,,,0,,J. Green STEAL (1 STL),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT06M22.00S,2021-11-15T01:34:10.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629645,95.48291721419186,50.245098039215684,1610612745,50,68,2021-11-15T01:34:15Z,3960000,1.0,-10.0,1,right,MISS K. Porter Jr. alley-oop Layup,[1629645],1610612745.0,HOU,alley-oop,,,Porter Jr.,K. Porter Jr.,,,,,,,,1.01,Missed,,,,,,,,,,,,,,,,
410,PT06M21.00S,2021-11-15T01:34:11.5Z,3,REGULAR,rebound,defensive,[],203109,,,1610612756,50,68,2021-11-15T01:34:11Z,3970000,,,0,,J. Crowder REBOUND (Off:1 Def:4),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,409.0,5.0,4.0,1.0,,,,,,,,,,,,
411,PT06M17.00S,2021-11-15T01:34:15.8Z,3,REGULAR,3pt,Jump Shot,[],1626164,6.1268068331143235,97.05882352941177,1610612756,50,68,2021-11-15T01:34:22Z,3980000,-235.0,5.0,1,left,MISS D. Booker 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,23.54,Missed,,,,,,,,,,,,,,,,
412,PT06M16.00S,2021-11-15T01:34:16.8Z,3,REGULAR,rebound,defensive,[],1626174,,,1610612745,50,68,2021-11-15T01:34:22Z,3990000,,,0,,C. Wood REBOUND (Off:1 Def:6),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,411.0,7.0,6.0,1.0,,,,,,,,,,,,
413,PT06M16.00S,2021-11-15T01:34:22.3Z,3,REGULAR,foul,personal,[],101108,,,1610612745,50,68,2021-11-15T01:34:43Z,4000000,,,0,,C. Paul personal FOUL (2 PF),"[101108, 1626174]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,2002.0,2.0,1.0,Wood,1626174.0,,,,,,
415,PT06M16.00S,2021-11-15T01:34:28.1Z,3,REGULAR,substitution,out,[],1630224,,,1610612745,50,68,2021-11-15T01:34:41Z,4020000,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT06M16.00S,2021-11-15T01:34:28.1Z,3,REGULAR,substitution,out,[],1628464,,,1610612745,50,68,2021-11-15T01:34:41Z,4030000,,,0,,SUB out: D. Theis,[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT06M16.00S,2021-11-15T01:34:28.1Z,3,REGULAR,substitution,in,[],201569,,,1610612745,50,68,2021-11-15T01:34:41Z,4040000,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT06M16.00S,2021-11-15T01:34:28.1Z,3,REGULAR,substitution,in,[],1630578,,,1610612745,50,68,2021-11-15T01:34:41Z,4050000,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT05M59.00S,2021-11-15T01:34:57.0Z,3,REGULAR,3pt,Jump Shot,[],1626174,79.84559789750328,90.68627450980392,1610612745,50,68,2021-11-15T01:35:04Z,4060000,203.0,137.0,1,right,MISS C. Wood 24' 3PT,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,24.52,Missed,,,,,,,,,,,,,,,,
420,PT05M58.00S,2021-11-15T01:34:58.0Z,3,REGULAR,rebound,defensive,[],201580,,,1610612756,50,68,2021-11-15T01:35:04Z,4070000,,,0,,J. McGee REBOUND (Off:4 Def:6),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,419.0,10.0,6.0,4.0,,,,,,,,,,,,
421,PT05M47.00S,2021-11-15T01:35:08.9Z,3,REGULAR,3pt,Jump Shot,[],101108,20.581471747700395,91.66666666666666,1610612756,50,68,2021-11-15T01:35:23Z,4080000,-208.0,141.0,1,left,MISS C. Paul 25' 3PT,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,25.15,Missed,,,,,,,,,,,,,,,,
422,PT05M46.00S,2021-11-15T01:35:09.9Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,50,68,2021-11-15T01:35:23Z,4090000,,,0,,A. Sengun REBOUND (Off:2 Def:6),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,421.0,8.0,6.0,2.0,,,,,,,,,,,,
423,PT05M30.00S,2021-11-15T01:35:38.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,50,68,2021-11-15T01:35:38Z,4100000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT05M30.00S,2021-11-15T01:35:40.5Z,3,REGULAR,foul,technical,['1freethrow'],1626174,,,1610612745,50,68,2021-11-15T01:38:23Z,4110000,,,0,,C. Wood technical FOUL (1 Tech),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,101283.0,2.0,1.0,,,,,,,,
425,PT05M30.00S,2021-11-15T01:37:55.4Z,3,REGULAR,substitution,out,[],201580,,,1610612745,50,68,2021-11-15T01:38:16Z,4120000,,,0,,SUB out: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT05M30.00S,2021-11-15T01:37:55.4Z,3,REGULAR,substitution,in,[],1626163,,,1610612745,50,68,2021-11-15T01:38:16Z,4130000,,,0,,SUB in: F. Kaminsky,[1626163],1610612756.0,PHX,,,,Kaminsky,F. Kaminsky,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT05M30.00S,2021-11-15T01:38:35.7Z,3,REGULAR,freethrow,1 of 1,[],101108,,,1610612745,50,69,2021-11-15T01:38:35Z,4140000,,,0,,C. Paul technical Free Throw 1 of 1 (9 PTS),[101108],1610612756.0,PHX,technical,,,Paul,C. Paul,,,,,,,,,Made,,,,,9.0,,,,,,,,,,,
428,PT05M25.00S,2021-11-15T01:38:56.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201569,86.67871222076215,53.431372549019606,1610612745,50,69,2021-11-15T01:39:03Z,4150000,17.0,73.0,1,right,MISS E. Gordon 7' driving floating Shot,[201569],1610612745.0,HOU,driving floating,,,Gordon,E. Gordon,,,,,,,,7.47,Missed,,,,,,,,,,,,,,,,
429,PT05M24.00S,2021-11-15T01:38:57.8Z,3,REGULAR,rebound,defensive,[],1626163,,,1610612756,50,69,2021-11-15T01:39:03Z,4160000,,,0,,F. Kaminsky REBOUND (Off:1 Def:2),[1626163],1610612756.0,PHX,,,,Kaminsky,F. Kaminsky,,,,,,,,,,428.0,3.0,2.0,1.0,,,,,,,,,,,,
430,PT05M16.00S,2021-11-15T01:39:10.1Z,3,REGULAR,foul,personal,['2freethrow'],1630578,,,1610612756,50,69,2021-11-15T01:39:22Z,4170000,,,0,,A. Sengun shooting personal FOUL (2 PF) (Kaminsky 2 FT),"[1630578, 1626163]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,,,,,,,,,,,2002.0,2.0,0.0,Kaminsky,1626163.0,,,,,,
432,PT05M16.00S,2021-11-15T01:39:31.6Z,3,REGULAR,freethrow,1 of 2,[],1626163,,,1610612756,50,70,2021-11-15T01:39:31Z,4190000,,,0,,F. Kaminsky Free Throw 1 of 2 (1 PTS),[1626163],1610612756.0,PHX,,,,Kaminsky,F. Kaminsky,,,,,,,,,Made,,,,,1.0,,,,,,,,,,,
433,PT05M16.00S,2021-11-15T01:39:32.7Z,3,REGULAR,substitution,out,[],1630256,,,1610612756,50,70,2021-11-15T01:39:38Z,4200000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT05M16.00S,2021-11-15T01:39:32.7Z,3,REGULAR,substitution,in,[],1630231,,,1610612756,50,70,2021-11-15T01:39:38Z,4210000,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT05M16.00S,2021-11-15T01:39:46.1Z,3,REGULAR,freethrow,2 of 2,[],1626163,,,1610612756,50,71,2021-11-15T01:39:46Z,4220000,,,0,,F. Kaminsky Free Throw 2 of 2 (2 PTS),[1626163],1610612756.0,PHX,,,,Kaminsky,F. Kaminsky,,,,,,,,,Made,,,,,2.0,,,,,,,,,,,
436,PT05M07.00S,2021-11-15T01:39:58.0Z,3,REGULAR,3pt,Jump Shot,[],1629645,67.49342969776609,36.51960784313725,1610612745,50,71,2021-11-15T01:42:32Z,4230000,-67.0,253.0,1,right,MISS K. Porter Jr. 26' 3PT,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,26.19,Missed,,,,,,,,,,,,,,,,
437,PT05M06.00S,2021-11-15T01:39:59.0Z,3,REGULAR,rebound,offensive,[],1626174,,,1610612745,50,71,2021-11-15T01:40:05Z,4240000,,,0,,C. Wood REBOUND (Off:2 Def:6),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,436.0,8.0,6.0,2.0,,,,,,,,,,,,
438,PT05M05.00S,2021-11-15T01:40:02.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1626174,93.77463863337714,50.0,1610612745,52,71,2021-11-15T01:40:13Z,4250000,0.0,6.0,1,right,C. Wood putback DUNK (17 PTS),[1626174],1610612745.0,HOU,putback,,,Wood,C. Wood,,,,,,,,0.6,Made,,,,,17.0,,,,,,,,,,,
439,PT05M05.00S,2021-11-15T01:40:06.6Z,3,REGULAR,foul,personal,['1freethrow'],1626163,,,1610612745,52,71,2021-11-15T01:40:15Z,4260000,,,0,,F. Kaminsky shooting personal FOUL (2 PF) (Wood 1 FT),"[1626163, 1626174]",1610612756.0,PHX,shooting,,,Kaminsky,F. Kaminsky,,,,,,,,,,,,,,,2002.0,2.0,0.0,Wood,1626174.0,,,,,,
441,PT05M05.00S,2021-11-15T01:40:24.2Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1626174,,,1610612745,52,71,2021-11-15T01:40:30Z,4280000,,,0,,MISS C. Wood Free Throw 1 of 1,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,Missed,,,,,,,,,,,,,,,,
442,PT05M05.00S,2021-11-15T01:40:24.2Z,3,REGULAR,rebound,defensive,[],203109,,,1610612756,52,71,2021-11-15T01:40:30Z,4290000,,,0,,J. Crowder REBOUND (Off:1 Def:5),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,441.0,6.0,5.0,1.0,,,,,,,,,,,,
