actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
188,PT11M10.00S,2022-02-03T01:45:37.7Z,2,REGULAR,foul,personal,['3freethrow'],1628386,,,1610612745,32,31,2022-02-03T01:48:12Z,1850000,,,0,,J. Allen flagrant-type-1 personal FOUL (3 PF) (Mathews 3 FT),"[1628386, 1629726]",1610612739.0,CLE,flagrant-type-1,,,Allen,J. Allen,,,,,,,,,,,1626300.0,3.0,0.0,Mathews,1629726.0,,,,,,,,,,
190,PT11M10.00S,2022-02-03T01:46:18.2Z,2,REGULAR,instantreplay,request,[],0,,,1610612745,32,31,2022-02-03T01:47:17Z,1870000,,,0,,,[],,,overturned,,,,,,,,,,,,,,,2004.0,,,,,,,,,,,,,,Common Foul to Flagrant 1
191,PT11M10.00S,2022-02-03T01:47:45.4Z,2,REGULAR,freethrow,1 of 3,[],1629726,,,1610612745,33,31,2022-02-03T01:48:07Z,1880000,,,0,,G. Mathews flagrant Free Throw 1 of 3 (7 PTS),[1629726],1610612745.0,HOU,flagrant,,,Mathews,G. Mathews,,,,,,Made,,,,,,,,,,7.0,,,,,,,,,
192,PT11M10.00S,2022-02-03T01:47:45.4Z,2,REGULAR,freethrow,2 of 3,[],1629726,,,1610612745,34,31,2022-02-03T01:48:07Z,1890000,,,0,,G. Mathews flagrant Free Throw 2 of 3 (8 PTS),[1629726],1610612745.0,HOU,flagrant,,,Mathews,G. Mathews,,,,,,Made,,,,,,,,,,8.0,,,,,,,,,
193,PT11M10.00S,2022-02-03T01:47:45.4Z,2,REGULAR,freethrow,3 of 3,[],1629726,,,1610612745,35,31,2022-02-03T01:48:07Z,1900000,,,0,,G. Mathews flagrant Free Throw 3 of 3 (9 PTS),[1629726],1610612745.0,HOU,flagrant,,,Mathews,G. Mathews,,,,,,Made,,,,,,,,,,9.0,,,,,,,,,
213,PT11M10.00S,2022-02-03T01:48:05.3Z,2,REGULAR,substitution,out,[],1628386,,,1610612739,35,31,2022-02-03T01:51:48Z,1905000,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT11M10.00S,2022-02-03T01:48:05.3Z,2,REGULAR,substitution,in,[],202334,,,1610612739,35,31,2022-02-03T01:51:48Z,1907500,,,0,,SUB in: E. Davis,[202334],1610612739.0,CLE,,,,Davis,E. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT11M02.00S,2022-02-03T01:48:25.2Z,2,REGULAR,3pt,Jump Shot,[],201569,64.86530880420499,40.931372549019606,1610612745,35,31,2022-02-03T01:49:07Z,1910000,-45.0,278.0,1,right,MISS E. Gordon 28' step back 3PT,[201569],1610612745.0,HOU,step back,,,Gordon,E. Gordon,,,,,28.15,Missed,,,,,,,,,,,,,,,,,,,
195,PT10M57.00S,2022-02-03T01:48:30.2Z,2,REGULAR,rebound,defensive,[],1629164,,,1610612739,35,31,2022-02-03T01:48:30Z,1920000,,,0,,B. Goodwin REBOUND (Off:0 Def:1),[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,194.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
196,PT10M53.00S,2022-02-03T01:48:37.3Z,2,REGULAR,foul,personal,['2freethrow'],1629726,,,1610612739,35,31,2022-02-03T01:48:44Z,1930000,,,0,,G. Mathews shooting personal FOUL (2 PF) (Goodwin 2 FT),"[1629726, 1629164]",1610612745.0,HOU,shooting,,,Mathews,G. Mathews,,,,,,,,,,,2004.0,2.0,0.0,Goodwin,1629164.0,,,,,,,,,,
198,PT10M53.00S,2022-02-03T01:49:01.1Z,2,REGULAR,freethrow,1 of 2,[],1629164,,,1610612739,35,32,2022-02-03T01:49:46Z,1950000,,,0,,B. Goodwin Free Throw 1 of 2 (1 PTS),[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,Made,,,,,,,,,,1.0,,,,,,,,,
199,PT10M53.00S,2022-02-03T01:49:02.0Z,2,REGULAR,substitution,out,[],1629726,,,1610612739,35,32,2022-02-03T01:49:09Z,1960000,,,0,,SUB out: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT10M53.00S,2022-02-03T01:49:02.0Z,2,REGULAR,substitution,in,[],1630231,,,1610612739,35,32,2022-02-03T01:49:09Z,1970000,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT10M53.00S,2022-02-03T01:49:01.1Z,2,REGULAR,violation,lane,[],1630578,,,1610612739,35,32,2022-02-03T01:52:48Z,1975000,,,0,,A. Sengun lane VIOLATION,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT10M53.00S,2022-02-03T01:49:01.1Z,2,REGULAR,freethrow,2 of 2,[],1629164,,,1610612739,35,33,2022-02-03T01:49:46Z,1980000,,,0,,B. Goodwin Free Throw 2 of 2 (2 PTS),[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,Made,,,,,,,,,,2.0,,,,,,,,,
203,PT10M42.00S,2022-02-03T01:50:03.3Z,2,REGULAR,foul,personal,['2freethrow'],202334,,,1610612745,35,33,2022-02-03T01:50:18Z,1990000,,,0,,E. Davis shooting personal FOUL (1 PF) (Sengun 2 FT),"[202334, 1630578]",1610612739.0,CLE,shooting,,,Davis,E. Davis,,,,,,,,,,,202035.0,1.0,0.0,Sengun,1630578.0,,,,,,,,,,
205,PT10M42.00S,2022-02-03T01:50:28.7Z,2,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,36,33,2022-02-03T01:50:28Z,2010000,,,0,,A. Sengun Free Throw 1 of 2 (6 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,Made,,,,,,,,,,6.0,,,,,,,,,
206,PT10M42.00S,2022-02-03T01:50:50.4Z,2,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,37,33,2022-02-03T01:50:50Z,2020000,,,0,,A. Sengun Free Throw 2 of 2 (7 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,Made,,,,,,,,,,7.0,,,,,,,,,
207,PT10M37.00S,2022-02-03T01:50:57.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629164,6.1268068331143235,52.20588235294118,1610612739,37,33,2022-02-03T01:51:49Z,2030000,-11.0,5.0,1,left,MISS B. Goodwin running Layup - blocked,"[1629164, 1630578]",1610612739.0,CLE,running,,,Goodwin,B. Goodwin,,,,,1.21,Missed,,,,,,,,,,,,,,,Sengun,1630578.0,,,
208,PT10M37.00S,2022-02-03T01:50:57.9Z,2,REGULAR,block,,[],1630578,,,1610612739,37,33,2022-02-03T01:50:59Z,2040000,,,0,,A. Sengun BLOCK (1 BLK),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT10M34.00S,2022-02-03T01:51:00.9Z,2,REGULAR,rebound,defensive,[],1630256,,,1610612745,37,33,2022-02-03T01:51:14Z,2050000,,,0,,J. Tate REBOUND (Off:1 Def:2),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,207.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
210,PT10M33.00S,2022-02-03T01:51:02.3Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630231,94.43166885676742,49.01960784313725,1610612745,39,33,2022-02-03T01:53:06Z,2060000,-5.0,0.0,1,right,K. Martin Jr. running DUNK (2 PTS) (J. Tate 1 AST),"[1630231, 1630256]",1610612745.0,HOU,running,,,Martin Jr.,K. Martin Jr.,,,,,0.49,Made,,,,,,,,,,2.0,J. Tate,1630256.0,1.0,,,,,,
212,PT10M33.00S,2022-02-03T01:51:07.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,39,33,2022-02-03T01:51:07Z,2080000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT10M13.00S,2022-02-03T01:54:20.2Z,2,REGULAR,2pt,Jump Shot,[],201567,5.469776609724048,24.754901960784316,1610612739,39,33,2022-02-03T01:54:48Z,2090000,126.0,-1.0,1,left,MISS K. Love 12' fadeaway Shot,[201567],1610612739.0,CLE,fadeaway,,,Love,K. Love,,,,,12.62,Missed,,,,,,,,,,,,,,,,,,,
216,PT10M11.00S,2022-02-03T01:54:22.2Z,2,REGULAR,rebound,defensive,[],1630256,,,1610612745,39,33,2022-02-03T01:54:27Z,2100000,,,0,,J. Tate REBOUND (Off:1 Def:3),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,215.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
217,PT09M56.00S,2022-02-03T01:54:36.4Z,2,REGULAR,3pt,Jump Shot,[],201569,68.28186596583443,33.088235294117645,1610612745,39,33,2022-02-03T01:54:44Z,2110000,-85.0,246.0,1,right,MISS E. Gordon 25' 3PT,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,25.99,Missed,,,,,,,,,,,,,,,,,,,
218,PT09M55.00S,2022-02-03T01:54:37.4Z,2,REGULAR,rebound,offensive,[],1630528,,,1610612745,39,33,2022-02-03T01:54:44Z,2120000,,,0,,J. Christopher REBOUND (Off:1 Def:1),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,217.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
219,PT09M46.00S,2022-02-03T01:54:47.0Z,2,REGULAR,turnover,lost ball,[],1630256,,,1610612745,39,33,2022-02-03T01:54:52Z,2130000,,,0,,J. Tate lost ball TURNOVER (1 TO),"[1630256, 1629731]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,1.0,,,Wade,1629731.0,
220,PT09M46.00S,2022-02-03T01:54:47.0Z,2,REGULAR,steal,,[],1629731,,,1610612739,39,33,2022-02-03T02:12:06Z,2140000,,,0,,D. Wade STEAL (1 STL),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT09M42.00S,2022-02-03T01:54:51.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630171,6.258212877792378,49.50980392156863,1610612739,39,35,2022-02-03T01:54:59Z,2150000,2.0,6.0,1,left,I. Okoro running Layup (5 PTS),[1630171],1610612739.0,CLE,running,,,Okoro,I. Okoro,,,,,0.68,Made,,,,,,,,,,5.0,,,,,,,,,
222,PT09M27.00S,2022-02-03T01:55:05.7Z,2,REGULAR,3pt,Jump Shot,[],1630231,86.81011826544021,95.58823529411765,1610612745,39,35,2022-02-03T01:55:16Z,2160000,228.0,71.0,1,right,MISS K. Martin Jr. 3PT,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,23.89,Missed,,,,,,,,,,,,,,,,,,,
223,PT09M25.00S,2022-02-03T01:55:07.7Z,2,REGULAR,rebound,defensive,[],201567,,,1610612739,39,35,2022-02-03T01:55:16Z,2170000,,,0,,K. Love REBOUND (Off:1 Def:4),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,222.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
224,PT09M12.00S,2022-02-03T01:55:21.4Z,2,REGULAR,3pt,Jump Shot,[],201567,30.962549277266753,33.33333333333333,1610612739,39,35,2022-02-03T01:55:28Z,2180000,83.0,239.0,1,left,MISS K. Love 25' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,25.26,Missed,,,,,,,,,,,,,,,,,,,
225,PT09M09.00S,2022-02-03T01:55:24.4Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,39,35,2022-02-03T01:55:28Z,2190000,,,0,,A. Sengun REBOUND (Off:0 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,224.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
226,PT09M02.00S,2022-02-03T01:55:32.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201569,93.64323258869908,50.245098039215684,1610612745,41,35,2022-02-03T01:55:42Z,2200000,1.0,7.0,1,right,E. Gordon driving Layup (2 PTS),[201569],1610612745.0,HOU,driving,,,Gordon,E. Gordon,,,,,0.74,Made,,,,,,,,,,2.0,,,,,,,,,
227,PT09M02.00S,2022-02-03T01:55:35.2Z,2,REGULAR,foul,personal,['1freethrow'],202334,,,1610612745,41,35,2022-02-03T01:55:42Z,2210000,,,0,,E. Davis shooting personal FOUL (2 PF) (Gordon 1 FT),"[202334, 201569]",1610612739.0,CLE,shooting,,,Davis,E. Davis,,,,,,,,,,,2004.0,2.0,0.0,Gordon,201569.0,,,,,,,,,,
229,PT09M02.00S,2022-02-03T01:56:05.7Z,2,REGULAR,turnover,LaneViolation,[],1630578,,,1610612739,41,35,2022-02-03T01:56:05Z,2230000,,,0,,A. Sengun LaneViolation TURNOVER (2 TO),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,2.0,,,,,
230,PT08M45.00S,2022-02-03T01:56:29.0Z,2,REGULAR,turnover,bad pass,[],202334,,,1610612739,41,35,2022-02-03T01:56:32Z,2240000,,,0,,E. Davis bad pass TURNOVER (1 TO),"[202334, 1630256]",1610612739.0,CLE,,,,Davis,E. Davis,,,,,,,,,,,,,,,,,,,,1.0,,,Tate,1630256.0,
231,PT08M45.00S,2022-02-03T01:56:29.0Z,2,REGULAR,steal,,[],1630256,,,1610612745,41,35,2022-02-03T01:56:30Z,2250000,,,0,,J. Tate STEAL (1 STL),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT08M43.00S,2022-02-03T01:56:36.9Z,2,REGULAR,foul,personal,['2freethrow'],202334,,,1610612745,41,35,2022-02-03T01:56:54Z,2260000,,,0,,E. Davis shooting personal FOUL (3 PF) (Martin Jr. 2 FT),"[202334, 1630231]",1610612739.0,CLE,shooting,,,Davis,E. Davis,,,,,,,,,,,1626300.0,3.0,0.0,Martin Jr.,1630231.0,,,,,,,,,,
234,PT08M43.00S,2022-02-03T01:57:06.4Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630231,,,1610612745,42,35,2022-02-03T01:57:06Z,2280000,,,0,,K. Martin Jr. Free Throw 1 of 2 (3 PTS),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,Made,,,,,,,,,,3.0,,,,,,,,,
235,PT08M43.00S,2022-02-03T01:57:06.4Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630231,,,1610612745,42,35,2022-02-03T01:57:26Z,2290000,,,0,,MISS K. Martin Jr. Free Throw 2 of 2,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,,
236,PT08M43.00S,2022-02-03T01:57:06.4Z,2,REGULAR,rebound,defensive,[],201567,,,1610612739,42,35,2022-02-03T01:57:26Z,2300000,,,0,,K. Love REBOUND (Off:1 Def:5),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,235.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
237,PT08M27.00S,2022-02-03T01:57:39.3Z,2,REGULAR,foul,personal,[],201569,,,1610612739,42,35,2022-02-03T01:57:51Z,2310000,,,0,,E. Gordon personal FOUL (1 PF),"[201569, 201567]",1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,1626300.0,1.0,0.0,Love,201567.0,,,,,,,,,,
239,PT08M21.00S,2022-02-03T01:58:02.2Z,2,REGULAR,foul,offensive,[],202334,,,1610612739,42,35,2022-02-03T01:58:12Z,2330000,,,0,,E. Davis offensive FOUL (4 PF),"[202334, 1630528]",1610612739.0,CLE,,,,Davis,E. Davis,,,,,,,,,,,202035.0,4.0,0.0,Christopher,1630528.0,,,,,,,,,,
241,PT08M21.00S,2022-02-03T01:58:02.2Z,2,REGULAR,turnover,offensive foul,[],202334,,,1610612739,42,35,2022-02-03T01:58:02Z,2350000,,,0,,E. Davis offensive foul TURNOVER (2 TO),[202334],1610612739.0,CLE,,,,Davis,E. Davis,,,,,,,,,,,202035.0,,,,,,,,,2.0,,,,,
242,PT08M21.00S,2022-02-03T01:58:16.9Z,2,REGULAR,substitution,out,[],201567,,,1610612745,42,35,2022-02-03T01:58:25Z,2360000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT08M21.00S,2022-02-03T01:58:16.9Z,2,REGULAR,substitution,out,[],202334,,,1610612745,42,35,2022-02-03T01:58:25Z,2370000,,,0,,SUB out: E. Davis,[202334],1610612739.0,CLE,,,,Davis,E. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT08M21.00S,2022-02-03T01:58:16.9Z,2,REGULAR,substitution,in,[],1630596,,,1610612745,42,35,2022-02-03T01:58:25Z,2380000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT08M21.00S,2022-02-03T01:58:16.9Z,2,REGULAR,substitution,in,[],1626224,,,1610612745,42,35,2022-02-03T01:58:25Z,2390000,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT08M09.00S,2022-02-03T01:58:45.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630578,93.51182654402102,49.26470588235294,1610612745,44,35,2022-02-03T01:58:49Z,2400000,-4.0,8.0,1,right,A. Sengun cutting DUNK (9 PTS) (E. Gordon 1 AST),"[1630578, 201569]",1610612745.0,HOU,cutting,,,Sengun,A. Sengun,,,,,0.93,Made,,,,,,,,,,9.0,E. Gordon,201569.0,1.0,,,,,,
248,PT07M47.00S,2022-02-03T01:59:07.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630596,12.040078843626807,46.81372549019608,1610612739,44,37,2022-02-03T01:59:14Z,2420000,16.0,61.0,1,left,E. Mobley 6' turnaround Hook (12 PTS),[1630596],1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,6.27,Made,,,,,,,,,,12.0,,,,,,,,,
249,PT07M26.00S,2022-02-03T01:59:43.7Z,2,REGULAR,substitution,out,[],1630528,,,1610612745,44,37,2022-02-03T01:59:46Z,2430000,,,0,,SUB out: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT07M26.00S,2022-02-03T01:59:43.7Z,2,REGULAR,substitution,in,[],1630224,,,1610612745,44,37,2022-02-03T01:59:46Z,2440000,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT07M26.00S,2022-02-03T01:59:55.2Z,2,REGULAR,jumpball,recovered,[],201569,,,1610612745,44,37,2022-02-03T02:03:01Z,2450000,,,0,,Jump Ball A. Sengun vs. E. Mobley: Tip to E. Gordon,"[201569, 1630578, 1630596]",1610612745.0,HOU,heldball,E. Gordon,201569.0,Gordon,E. Gordon,Sengun,1630578.0,Mobley,1630596.0,,,,,,,,,,,,,,,,,,,,,
254,PT07M19.00S,2022-02-03T01:59:59.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201569,85.23324572930355,48.77450980392157,1610612745,44,37,2022-02-03T02:00:07Z,2480000,-6.0,86.0,1,right,MISS E. Gordon 8' driving floating Shot,[201569],1610612745.0,HOU,driving floating,,,Gordon,E. Gordon,,,,,8.65,Missed,,,,,,,,,,,,,,,,,,,
255,PT07M16.00S,2022-02-03T02:00:02.9Z,2,REGULAR,rebound,defensive,[],1629164,,,1610612739,44,37,2022-02-03T02:00:07Z,2490000,,,0,,B. Goodwin REBOUND (Off:0 Def:2),[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,254.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
256,PT06M55.00S,2022-02-03T02:00:23.6Z,2,REGULAR,turnover,lost ball,[],1630596,,,1610612739,44,37,2022-02-03T02:00:27Z,2500000,,,0,,E. Mobley lost ball TURNOVER (1 TO),"[1630596, 1630256]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,1.0,,,Tate,1630256.0,
257,PT06M55.00S,2022-02-03T02:00:23.6Z,2,REGULAR,steal,,[],1630256,,,1610612745,44,37,2022-02-03T02:00:25Z,2510000,,,0,,J. Tate STEAL (2 STL),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT06M38.00S,2022-02-03T02:00:40.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201569,64.86530880420499,41.42156862745098,1610612745,47,37,2022-02-03T02:00:45Z,2520000,-43.0,278.0,1,right,E. Gordon 28' 3PT  (5 PTS) (J. Green 2 AST),"[201569, 1630224]",1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,28.11,Made,,,,,,,,,,5.0,J. Green,1630224.0,2.0,,,,,,
260,PT06M25.00S,2022-02-03T02:00:58.0Z,2,REGULAR,foul,personal,[],1630256,,,1610612739,47,37,2022-02-03T02:01:15Z,2540000,,,0,,J. Tate personal FOUL (2 PF),"[1630256, 1626224]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,1626300.0,2.0,0.0,Osman,1626224.0,,,,,,,,,,
262,PT06M25.00S,2022-02-03T02:01:03.9Z,2,REGULAR,substitution,out,[],1630256,,,1610612739,47,37,2022-02-03T02:01:22Z,2560000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT06M25.00S,2022-02-03T02:01:03.9Z,2,REGULAR,substitution,out,[],201569,,,1610612739,47,37,2022-02-03T02:01:22Z,2570000,,,0,,SUB out: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT06M25.00S,2022-02-03T02:01:03.9Z,2,REGULAR,substitution,out,[],1630578,,,1610612739,47,37,2022-02-03T02:01:22Z,2580000,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT06M25.00S,2022-02-03T02:01:03.9Z,2,REGULAR,substitution,in,[],1626174,,,1610612739,47,37,2022-02-03T02:01:22Z,2590000,,,0,,SUB in: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT06M25.00S,2022-02-03T02:01:03.9Z,2,REGULAR,substitution,in,[],1629645,,,1610612739,47,37,2022-02-03T02:01:22Z,2600000,,,0,,SUB in: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT06M25.00S,2022-02-03T02:01:03.9Z,2,REGULAR,substitution,in,[],1629726,,,1610612739,47,37,2022-02-03T02:01:22Z,2610000,,,0,,SUB in: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT06M18.00S,2022-02-03T02:01:40.9Z,2,REGULAR,foul,personal,[],1626174,,,1610612739,47,37,2022-02-03T02:01:53Z,2620000,,,0,,C. Wood personal FOUL (1 PF),"[1626174, 1630596]",1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,202035.0,1.0,0.0,Mobley,1630596.0,,,,,,,,,,
270,PT06M03.00S,2022-02-03T02:02:09.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629164,6.652431011826544,46.07843137254902,1610612739,47,39,2022-02-03T02:02:16Z,2640000,20.0,10.0,1,left,B. Goodwin driving Layup (4 PTS) (E. Mobley 2 AST),"[1629164, 1630596]",1610612739.0,CLE,driving,,,Goodwin,B. Goodwin,,,,,2.2,Made,,,,,,,,,,4.0,E. Mobley,1630596.0,2.0,,,,,,
272,PT05M57.00S,2022-02-03T02:02:19.5Z,2,REGULAR,violation,kicked ball,[],1630171,,,1610612745,47,39,2022-02-03T02:02:26Z,2660000,,,0,,I. Okoro kicked ball VIOLATION,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,2004.0,,,,,,,,,,,,,,
273,PT05M46.00S,2022-02-03T02:02:48.3Z,2,REGULAR,turnover,out-of-bounds,[],1629645,,,1610612745,47,39,2022-02-03T02:02:59Z,2670000,,,0,,K. Porter Jr. bad pass out-of-bounds TURNOVER (2 TO),[1629645],1610612745.0,HOU,bad pass,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,1626300.0,,,,,,,,,2.0,,,,,
274,PT05M35.00S,2022-02-03T02:03:04.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626224,8.360709592641262,50.0,1610612739,47,39,2022-02-03T02:03:10Z,2680000,0.0,26.0,1,left,MISS C. Osman driving Layup,[1626224],1610612739.0,CLE,driving,,,Osman,C. Osman,,,,,2.61,Missed,,,,,,,,,,,,,,,,,,,
275,PT05M35.00S,2022-02-03T02:03:04.5Z,2,REGULAR,rebound,defensive,[],1629726,,,1610612745,47,39,2022-02-03T02:03:10Z,2690000,,,0,,G. Mathews REBOUND (Off:0 Def:2),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,274.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
276,PT05M28.00S,2022-02-03T02:03:11.4Z,2,REGULAR,3pt,Jump Shot,[],1630224,70.38436268068331,77.94117647058823,1610612745,50,39,2022-02-03T02:03:18Z,2700000,140.0,226.0,1,right,J. Green 26' 3PT  (14 PTS) (K. Porter Jr. 4 AST),"[1630224, 1629645]",1610612745.0,HOU,,,,Green,J. Green,,,,,26.56,Made,,,,,,,,,,14.0,K. Porter Jr.,1629645.0,4.0,,,,,,
278,PT05M09.00S,2022-02-03T02:03:34.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629645,,,1610612739,50,39,2022-02-03T02:03:41Z,2720000,,,0,,K. Porter Jr. personal FOUL (3 PF) (Mobley 2 FT),"[1629645, 1630596]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,1626300.0,3.0,0.0,Mobley,1630596.0,,,,,,,,,,
280,PT05M09.00S,2022-02-03T02:03:59.9Z,2,REGULAR,freethrow,1 of 2,[],1630596,,,1610612739,50,39,2022-02-03T02:04:22Z,2740000,,,0,,MISS E. Mobley Free Throw 1 of 2,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,Missed,,,,,,,,,,,,,,,,,,,
