actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
533,PT00M41.80S,2022-11-04T00:57:03.9Z,3,REGULAR,rebound,offensive,[],1629643,,,1610612753,91,96,2022-11-04T00:57:10Z,5290000,,,0,,C. Okeke REBOUND (Off:2 Def:7),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,532.0,9.0,7.0,2.0,,,,,,,,,,,,,,
534,PT00M39.70S,2022-11-04T00:57:04.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630181,68.80749014454665,68.87254901960785,1610612753,94,96,2022-11-04T00:57:18Z,5300000,94.0,241.0,1,right,R. Hampton 25' 3PT pullup bank (10 PTS) (J. Suggs 6 AST),"[1630181, 1630591]",1610612753.0,ORL,pullup bank,,,Hampton,R. Hampton,,,,,Above the Break 3,24+ Right Center,25.85,Made,,,,,10.0,J. Suggs,1630591.0,6.0,,,,,,,,,,
536,PT00M31.90S,2022-11-04T00:57:22.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201939,5.338370565045992,53.92156862745098,1610612744,94,98,2022-11-04T00:57:39Z,5320000,-20.0,-2.0,1,left,S. Curry driving Layup (28 PTS),[201939],1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,1.97,Made,,,,,28.0,,,,,,,,,,,,,
537,PT00M12.00S,2022-11-04T00:57:44.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630284,93.51182654402102,50.49019607843137,1610612753,96,98,2022-11-04T00:57:51Z,5330000,2.0,8.0,1,right,K. Harris DUNK (12 PTS) (J. Suggs 7 AST),"[1630284, 1630591]",1610612753.0,ORL,,,,Harris,K. Harris,,,,,Restricted Area,0-8 Center,0.89,Made,,,,,12.0,J. Suggs,1630591.0,7.0,,,,,,,,,,
539,PT00M08.10S,2022-11-04T00:57:53.6Z,3,REGULAR,foul,personal,[],1630181,,,1610612744,96,98,2022-11-04T00:58:07Z,5350000,,,0,,R. Hampton personal FOUL (2 PF),"[1630181, 1629673]",1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,1627964.0,2.0,0.0,Poole,1629673.0,,
541,PT00M08.10S,2022-11-04T00:58:06.7Z,3,REGULAR,substitution,out,[],1630541,,,1610612744,96,98,2022-11-04T00:58:14Z,5370000,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT00M08.10S,2022-11-04T00:58:06.7Z,3,REGULAR,substitution,in,[],202691,,,1610612744,96,98,2022-11-04T00:58:14Z,5380000,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT00M00.00S,2022-11-04T00:58:33.2Z,3,REGULAR,3pt,Jump Shot,[],1629673,19.793035479632064,91.42156862745098,1610612744,96,98,2022-11-04T00:58:37Z,5390000,-207.0,134.0,1,left,MISS J. Poole 24' pullup 3PT,[1629673],1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,24.65,Missed,,,,,,,,,,,,,,,,,,
544,PT00M00.00S,2022-11-04T00:58:33.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612744,96,98,2022-11-04T00:58:37Z,5400000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Left Center,,,543.0,,,,,,,,,,,,,,,,,
545,PT00M00.00S,2022-11-04T00:58:36.8Z,3,REGULAR,period,end,[],0,,,1610612744,96,98,2022-11-04T00:58:36Z,5410000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT12M00.00S,2022-11-04T01:00:58.6Z,4,REGULAR,substitution,out,['startperiod'],201939,,,1610612744,96,98,2022-11-04T01:01:20Z,5420000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT12M00.00S,2022-11-04T01:00:58.6Z,4,REGULAR,substitution,out,['startperiod'],202691,,,1610612744,96,98,2022-11-04T01:01:20Z,5430000,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT12M00.00S,2022-11-04T01:00:58.6Z,4,REGULAR,substitution,in,['startperiod'],203952,,,1610612744,96,98,2022-11-04T01:01:20Z,5440000,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT12M00.00S,2022-11-04T01:00:58.6Z,4,REGULAR,substitution,in,['startperiod'],1629660,,,1610612744,96,98,2022-11-04T01:01:20Z,5450000,,,0,,SUB in: T. Jerome,[1629660],1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT12M00.00S,2022-11-04T01:01:31.9Z,4,REGULAR,period,start,[],0,,,1610612753,96,98,2022-11-04T01:01:31Z,5460000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT11M45.00S,2022-11-04T01:01:48.3Z,4,REGULAR,foul,personal,[],1629673,,,1610612753,96,98,2022-11-04T01:01:53Z,5470000,,,0,,J. Poole personal FOUL (2 PF),"[1629673, 1630181]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,1627964.0,2.0,0.0,Hampton,1630181.0,,
553,PT11M33.00S,2022-11-04T01:02:15.8Z,4,REGULAR,3pt,Jump Shot,[],1630181,72.61826544021025,18.872549019607842,1610612753,96,98,2022-11-04T01:02:24Z,5490000,-156.0,205.0,1,right,MISS R. Hampton 25' step back 3PT,[1630181],1610612753.0,ORL,step back,,,Hampton,R. Hampton,,,,,Above the Break 3,24+ Left Center,25.73,Missed,,,,,,,,,,,,,,,,,,
554,PT11M30.00S,2022-11-04T01:02:18.8Z,4,REGULAR,rebound,offensive,[],1631216,,,1610612753,96,98,2022-11-04T01:02:24Z,5500000,,,0,,C. Houstan REBOUND (Off:1 Def:0),[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Left Center,,,553.0,1.0,0.0,1.0,,,,,,,,,,,,,,
555,PT11M30.00S,2022-11-04T01:02:24.0Z,4,REGULAR,foul,personal,['2freethrow'],203210,,,1610612753,96,98,2022-11-04T01:02:31Z,5510000,,,0,,J. Green shooting personal FOUL (4 PF) (Houstan 2 FT),"[203210, 1631216]",1610612744.0,GSW,shooting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1162.0,4.0,0.0,Houstan,1631216.0,,
557,PT11M30.00S,2022-11-04T01:02:42.2Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1631216,,,1610612753,97,98,2022-11-04T01:02:42Z,5530000,,,0,,C. Houstan Free Throw 1 of 2 (1 PTS),[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
558,PT11M30.00S,2022-11-04T01:02:56.9Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1631216,,,1610612753,98,98,2022-11-04T01:02:56Z,5540000,,,0,,C. Houstan Free Throw 2 of 2 (2 PTS),[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
559,PT11M16.00S,2022-11-04T01:03:15.4Z,4,REGULAR,turnover,traveling,[],1629673,,,1610612744,98,98,2022-11-04T01:03:25Z,5550000,,,0,,J. Poole traveling TURNOVER (4 TO),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,4.0,,,201245.0,,,,,,
560,PT11M06.00S,2022-11-04T01:03:37.6Z,4,REGULAR,foul,personal,['2freethrow'],203110,,,1610612753,98,98,2022-11-04T01:04:10Z,5560000,,,0,,D. Green shooting personal FOUL (5 PF) (Okeke 2 FT),"[203110, 1629643]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,1627964.0,5.0,1.0,Okeke,1629643.0,,
562,PT11M06.00S,2022-11-04T01:04:11.6Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629643,,,1610612753,99,98,2022-11-04T01:04:11Z,5580000,,,0,,C. Okeke Free Throw 1 of 2 (13 PTS),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
563,PT11M06.00S,2022-11-04T01:04:12.3Z,4,REGULAR,substitution,out,[],203110,,,1610612753,99,98,2022-11-04T01:04:16Z,5590000,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT11M06.00S,2022-11-04T01:04:12.3Z,4,REGULAR,substitution,in,[],202691,,,1610612753,99,98,2022-11-04T01:04:16Z,5600000,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT11M06.00S,2022-11-04T01:04:34.0Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629643,,,1610612753,100,98,2022-11-04T01:04:34Z,5610000,,,0,,C. Okeke Free Throw 2 of 2 (14 PTS),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
566,PT10M52.00S,2022-11-04T01:04:48.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,6.389618922470433,49.754901960784316,1610612744,100,100,2022-11-04T01:36:59Z,5620000,1.0,8.0,1,left,J. Poole driving Layup (9 PTS),[1629673],1610612744.0,GSW,driving,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,0.77,Made,,,,,9.0,,,,,,,,,,,,,
567,PT10M40.00S,2022-11-04T01:05:01.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,92.46057818659659,50.49019607843137,1610612753,102,100,2022-11-04T01:05:42Z,5630000,2.0,18.0,1,right,J. Suggs driving finger roll Layup (13 PTS),[1630591],1610612753.0,ORL,driving finger roll,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,1.86,Made,,,,,13.0,,,,,,,,,,,,,
568,PT10M40.00S,2022-11-04T01:05:08.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612744,102,100,2022-11-04T01:05:08Z,5640000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT10M24.00S,2022-11-04T01:08:06.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203952,6.652431011826544,48.03921568627451,1610612744,102,102,2022-11-04T01:37:10Z,5650000,10.0,10.0,1,left,A. Wiggins Layup (15 PTS) (T. Jerome 1 AST),"[203952, 1629660]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,1.4,Made,,,,,15.0,T. Jerome,1629660.0,1.0,,,,,,,,,,
571,PT10M07.00S,2022-11-04T01:08:26.4Z,4,REGULAR,foul,personal,['2freethrow'],202691,,,1610612753,102,102,2022-11-04T01:08:33Z,5670000,,,0,,K. Thompson shooting personal FOUL (2 PF) (Okeke 2 FT),"[202691, 1629643]",1610612744.0,GSW,shooting,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1627964.0,2.0,0.0,Okeke,1629643.0,,
573,PT10M07.00S,2022-11-04T01:08:53.4Z,4,REGULAR,freethrow,1 of 2,[],1629643,,,1610612753,103,102,2022-11-04T01:08:53Z,5690000,,,0,,C. Okeke Free Throw 1 of 2 (15 PTS),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
574,PT10M07.00S,2022-11-04T01:09:07.9Z,4,REGULAR,freethrow,2 of 2,[],1629643,,,1610612753,104,102,2022-11-04T01:09:07Z,5700000,,,0,,C. Okeke Free Throw 2 of 2 (16 PTS),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,Made,,,,,16.0,,,,,,,,,,,,,
575,PT09M55.00S,2022-11-04T01:09:21.2Z,4,REGULAR,turnover,lost ball,[],203210,,,1610612744,104,102,2022-11-04T01:09:25Z,5710000,,,0,,J. Green lost ball TURNOVER (1 TO),"[203210, 1631216]",1610612744.0,GSW,,,,Green,J. Green,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1.0,Houstan,1631216.0,,,,,,,
576,PT09M55.00S,2022-11-04T01:09:21.2Z,4,REGULAR,steal,,[],1631216,,,1610612753,104,102,2022-11-04T01:09:23Z,5720000,,,0,,C. Houstan STEAL (1 STL),[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
577,PT09M51.00S,2022-11-04T01:09:25.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630591,92.9862023653088,54.65686274509803,1610612753,106,102,2022-11-04T01:09:33Z,5730000,23.0,13.0,1,right,J. Suggs running Layup (15 PTS),[1630591],1610612753.0,ORL,running,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,2.69,Made,,,,,15.0,,,,,,,,,,,,,
578,PT09M35.00S,2022-11-04T01:09:40.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629673,5.863994743758213,47.549019607843135,1610612744,106,104,2022-11-04T01:09:46Z,5740000,12.0,3.0,1,left,J. Poole driving DUNK (11 PTS),[1629673],1610612744.0,GSW,driving,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,1.26,Made,,,,,11.0,,,,,,,,,,,,,
579,PT09M24.00S,2022-11-04T01:09:55.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,91.14651773981603,55.14705882352941,1610612753,106,104,2022-11-04T01:09:59Z,5750000,26.0,31.0,1,right,MISS J. Suggs driving Layup - blocked,"[1630591, 203952]",1610612753.0,ORL,driving,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,4.0,Missed,,,,,,,,,,,,,,,,,Wiggins,203952.0
580,PT09M24.00S,2022-11-04T01:09:55.5Z,4,REGULAR,block,,[],203952,,,1610612753,106,104,2022-11-04T01:09:58Z,5760000,,,0,,A. Wiggins BLOCK (2 BLK),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
581,PT09M24.00S,2022-11-04T01:09:55.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612753,106,104,2022-11-04T01:09:59Z,5770000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Restricted Area,0-8 Center,,,579.0,,,,,,,,,,,,,,,,,
583,PT09M24.00S,2022-11-04T01:10:08.2Z,4,REGULAR,substitution,out,[],1629643,,,1610612753,106,104,2022-11-04T01:10:12Z,5790000,,,0,,SUB out: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT09M24.00S,2022-11-04T01:10:08.2Z,4,REGULAR,substitution,in,[],1631094,,,1610612753,106,104,2022-11-04T01:10:12Z,5800000,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT09M18.00S,2022-11-04T01:10:28.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631216,69.72733245729303,25.98039215686275,1610612753,106,104,2022-11-04T01:10:33Z,5810000,-120.0,232.0,1,right,MISS C. Houstan 26' 3PT,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Left Center,26.13,Missed,,,,,,,,,,,,,,,,,,
586,PT09M14.00S,2022-11-04T01:10:32.4Z,4,REGULAR,rebound,offensive,[],1630284,,,1610612753,106,104,2022-11-04T01:10:33Z,5820000,,,0,,K. Harris REBOUND (Off:4 Def:1),[1630284],1610612753.0,ORL,,,,Harris,K. Harris,,,,,Above the Break 3,24+ Left Center,,,585.0,5.0,1.0,4.0,,,,,,,,,,,,,,
587,PT09M02.00S,2022-11-04T01:10:44.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630181,67.62483574244416,63.970588235294116,1610612753,106,104,2022-11-04T01:10:48Z,5830000,70.0,252.0,1,right,MISS R. Hampton 26' 3PT,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,Above the Break 3,24+ Center,26.13,Missed,,,,,,,,,,,,,,,,,,
588,PT08M59.00S,2022-11-04T01:10:47.5Z,4,REGULAR,rebound,defensive,[],203210,,,1610612744,106,104,2022-11-04T01:10:48Z,5840000,,,0,,J. Green REBOUND (Off:2 Def:4),[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,587.0,6.0,4.0,2.0,,,,,,,,,,,,,,
589,PT08M50.00S,2022-11-04T01:10:56.5Z,4,REGULAR,3pt,Jump Shot,[],1629673,11.777266754270697,96.56862745098039,1610612744,106,104,2022-11-04T01:11:00Z,5850000,-233.0,58.0,1,left,MISS J. Poole 24' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,Left Corner 3,24+ Left,24.0,Missed,,,,,,,,,,,,,,,,,,
590,PT08M47.00S,2022-11-04T01:10:59.5Z,4,REGULAR,rebound,defensive,[],1631094,,,1610612753,106,104,2022-11-04T01:11:00Z,5860000,,,0,,P. Banchero REBOUND (Off:0 Def:7),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Left Corner 3,24+ Left,,,589.0,7.0,7.0,0.0,,,,,,,,,,,,,,
591,PT08M41.00S,2022-11-04T01:11:07.4Z,4,REGULAR,foul,offensive,[],1631094,,,1610612753,106,104,2022-11-04T01:11:13Z,5870000,,,0,,P. Banchero charge offensive FOUL (3 PF),"[1631094, 1629660]",1610612753.0,ORL,charge,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,1627964.0,3.0,0.0,Jerome,1629660.0,,
593,PT08M41.00S,2022-11-04T01:11:07.4Z,4,REGULAR,turnover,offensive foul,[],1631094,,,1610612753,106,104,2022-11-04T01:11:07Z,5890000,,,0,,P. Banchero offensive foul TURNOVER (3 TO),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Center,,,,,,,,,,,3.0,,,1627964.0,,,,,,
594,PT08M41.00S,2022-11-04T01:11:12.4Z,4,REGULAR,substitution,out,[],1630591,,,1610612744,106,104,2022-11-04T01:11:28Z,5900000,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT08M41.00S,2022-11-04T01:11:12.4Z,4,REGULAR,substitution,out,[],1630284,,,1610612744,106,104,2022-11-04T01:11:28Z,5910000,,,0,,SUB out: K. Harris,[1630284],1610612753.0,ORL,,,,Harris,K. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT08M41.00S,2022-11-04T01:11:12.4Z,4,REGULAR,substitution,in,[],1629626,,,1610612744,106,104,2022-11-04T01:11:28Z,5920000,,,0,,SUB in: B. Bol,[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT08M41.00S,2022-11-04T01:11:12.4Z,4,REGULAR,substitution,in,[],1630532,,,1610612744,106,104,2022-11-04T01:11:28Z,5930000,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT08M25.00S,2022-11-04T01:11:48.9Z,4,REGULAR,turnover,lost ball,[],203952,,,1610612744,106,104,2022-11-04T01:11:55Z,5940000,,,0,,A. Wiggins lost ball TURNOVER (3 TO),"[203952, 1631216]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,3.0,Houstan,1631216.0,,,,,,,
599,PT08M25.00S,2022-11-04T01:11:48.9Z,4,REGULAR,steal,,[],1631216,,,1610612753,106,104,2022-11-04T01:11:50Z,5950000,,,0,,C. Houstan STEAL (2 STL),[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
600,PT08M21.00S,2022-11-04T01:11:54.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629660,,,1610612753,106,104,2022-11-04T01:14:04Z,5960000,,,0,,T. Jerome shooting personal FOUL (1 PF) (Hampton 2 FT),"[1629660, 1630181]",1610612744.0,GSW,shooting,,,Jerome,T. Jerome,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,201245.0,1.0,0.0,Hampton,1630181.0,,
602,PT08M21.00S,2022-11-04T01:12:19.9Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630181,,,1610612753,107,104,2022-11-04T01:16:35Z,5980000,,,0,,R. Hampton Free Throw 1 of 2 (11 PTS),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
632,PT08M21.00S,2022-11-04T01:12:19.9Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630181,,,1610612753,108,104,2022-11-04T01:16:35Z,5985000,,,0,,R. Hampton Free Throw 2 of 2 (12 PTS),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
603,PT08M21.00S,2022-11-04T01:12:43.2Z,4,REGULAR,foul,technical,['1freethrow'],204005,,,1610612744,108,104,2022-11-04T01:16:35Z,5990000,,,0,,TEAM foul technical,[204005],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,201245.0,,,,,,
604,PT08M21.00S,2022-11-04T01:13:03.1Z,4,REGULAR,freethrow,1 of 1,[],1630532,,,1610612744,108,104,2022-11-04T01:16:35Z,6000000,,,0,,MISS F. Wagner technical Free Throw 1 of 1,[1630532],1610612753.0,ORL,technical,,,Wagner,F. Wagner,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
605,PT08M21.00S,2022-11-04T01:13:03.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,108,104,2022-11-04T01:13:03Z,6010000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,604.0,,,,,,,,,,,,,,,,,
607,PT08M13.00S,2022-11-04T01:13:40.5Z,4,REGULAR,foul,personal,[],1631216,,,1610612753,108,104,2022-11-04T01:13:57Z,6030000,,,0,,C. Houstan personal FOUL (1 PF),"[1631216, 1629660]",1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,1627964.0,1.0,0.0,Jerome,1629660.0,,
609,PT08M05.00S,2022-11-04T01:14:06.8Z,4,REGULAR,foul,personal,[],1630181,,,1610612753,108,104,2022-11-04T01:14:22Z,6050000,,,0,,R. Hampton personal FOUL (3 PF),"[1630181, 1629673]",1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,201245.0,3.0,0.0,Poole,1629673.0,,
612,PT07M57.00S,2022-11-04T01:14:26.4Z,4,REGULAR,3pt,Jump Shot,[],202691,28.991458607095925,27.450980392156865,1610612744,108,104,2022-11-04T01:37:23Z,6080000,113.0,220.0,1,left,MISS K. Thompson 24' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,24.72,Missed,,,,,,,,,,,,,,,,,,
613,PT07M55.00S,2022-11-04T01:14:28.4Z,4,REGULAR,rebound,defensive,[],1631094,,,1610612753,108,104,2022-11-04T01:14:34Z,6090000,,,0,,P. Banchero REBOUND (Off:0 Def:8),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,,,612.0,8.0,8.0,0.0,,,,,,,,,,,,,,
614,PT07M53.00S,2022-11-04T01:14:33.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203210,,,1610612753,108,104,2022-11-04T01:14:40Z,6100000,,,0,,J. Green personal FOUL (5 PF) (Banchero 2 FT),"[203210, 1631094]",1610612744.0,GSW,,,,Green,J. Green,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,1162.0,5.0,0.0,Banchero,1631094.0,,
616,PT07M53.00S,2022-11-04T01:15:03.3Z,4,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,109,104,2022-11-04T01:15:03Z,6120000,,,0,,P. Banchero Free Throw 1 of 2 (17 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
617,PT07M53.00S,2022-11-04T01:15:04.1Z,4,REGULAR,substitution,out,[],1631216,,,1610612753,109,104,2022-11-04T01:15:16Z,6130000,,,0,,SUB out: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT07M53.00S,2022-11-04T01:15:04.1Z,4,REGULAR,substitution,out,[],203210,,,1610612753,109,104,2022-11-04T01:15:16Z,6140000,,,0,,SUB out: J. Green,[203210],1610612744.0,GSW,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT07M53.00S,2022-11-04T01:15:04.1Z,4,REGULAR,substitution,out,[],1629673,,,1610612753,109,104,2022-11-04T01:15:16Z,6150000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT07M53.00S,2022-11-04T01:15:04.1Z,4,REGULAR,substitution,out,[],203952,,,1610612753,109,104,2022-11-04T01:15:16Z,6160000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT07M53.00S,2022-11-04T01:15:04.1Z,4,REGULAR,substitution,in,[],1630591,,,1610612753,109,104,2022-11-04T01:15:16Z,6170000,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT07M53.00S,2022-11-04T01:15:04.1Z,4,REGULAR,substitution,in,[],201939,,,1610612753,109,104,2022-11-04T01:15:16Z,6180000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
