shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
07:05,569,PT07M05.00S,2022-12-08T02:12:47.2Z,4,REGULAR,substitution,in,[],1628365,,,1610612753,86,86,2022-12-08T02:12:50Z,5550000,False,,,0,,SUB in: M. Fultz,[1628365],20,1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
07:05,570,PT07M05.00S,2022-12-08T02:13:06.0Z,4,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,87,86,2022-12-08T02:13:06Z,5560000,False,,,0,,P. Banchero Free Throw 2 of 2 (9 PTS),[1631094],5,1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
06:50,571,PT06M50.00S,2022-12-08T02:13:23.9Z,4,REGULAR,2pt,Jump Shot,[],202331,92.32917214191852,76.47058823529412,1610612746,87,86,2022-12-08T02:13:35Z,5570000,False,132.0,20.0,1,right,MISS P. George 13' fadeaway Shot,[202331],13,1610612746.0,LAC,fadeaway,,,George,P. George,,,,,Mid-Range,8-16 Right,13.38,Missed,,,,,,,,,,,,,,,,,,
06:42,572,PT06M42.00S,2022-12-08T02:13:31.9Z,4,REGULAR,rebound,offensive,[],1629611,,,1610612746,87,86,2022-12-08T02:13:35Z,5580000,False,,,0,,T. Mann REBOUND (Off:4 Def:4),[1629611],14,1610612746.0,LAC,,,,Mann,T. Mann,,,,,Mid-Range,8-16 Right,,,,,,,571.0,8.0,4.0,4.0,,,,,,,,,,
06:42,573,PT06M42.00S,2022-12-08T02:13:30.1Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629611,94.40999984741211,50.0,1610612746,87,88,2022-12-08T02:13:37Z,5590000,False,0.0,0.0,1,right,T. Mann tip Layup (17 PTS),[1629611],14,1610612746.0,LAC,tip,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,0.0,Made,17.0,,,,,,,,,,,,,,,,,
06:31,574,PT06M31.00S,2022-12-08T02:13:42.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,5.206964520367937,50.49019607843137,1610612753,89,88,2022-12-08T02:13:52Z,5600000,False,-2.0,-4.0,1,left,M. Wagner Layup (15 PTS) (K. Harris 1 AST),"[1629021, 1630284]",21,1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,0.44,Made,15.0,K. Harris,1630284.0,1.0,,,,,,,,,,,,,,
06:06,576,PT06M06.00S,2022-12-08T02:14:06.7Z,4,REGULAR,3pt,Jump Shot,[],201587,75.3777923784494,13.23529411764706,1610612746,89,91,2022-12-08T02:14:12Z,5620000,False,-184.0,179.0,1,right,N. Batum 25' 3PT  (11 PTS) (T. Mann 4 AST),"[201587, 1629611]",33,1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Left Center,25.65,Made,11.0,T. Mann,1629611.0,4.0,,,,,,,,,,,,,,
05:54,578,PT05M54.00S,2022-12-08T02:14:18.0Z,4,REGULAR,3pt,Jump Shot,[],1631216,2.578843626806833,97.05882352941177,1610612753,89,91,2022-12-08T02:14:24Z,5640000,False,-235.0,-28.0,1,left,MISS C. Houstan 3PT,[1631216],2,1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Left Corner 3,24+ Left,23.7,Missed,,,,,,,,,,,,,,,,,,
05:51,579,PT05M51.00S,2022-12-08T02:14:21.0Z,4,REGULAR,rebound,defensive,[],1627826,,,1610612746,89,91,2022-12-08T02:14:24Z,5650000,False,,,0,,I. Zubac REBOUND (Off:3 Def:10),[1627826],40,1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Left Corner 3,24+ Left,,,,,,,578.0,13.0,10.0,3.0,,,,,,,,,,
05:40,580,PT05M40.00S,2022-12-08T02:14:32.6Z,4,REGULAR,3pt,Jump Shot,[],201587,69.99014454664915,25.0,1610612746,89,91,2022-12-08T02:14:37Z,5660000,False,-125.0,230.0,1,right,MISS N. Batum 26' 3PT,[201587],33,1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Left Center,26.14,Missed,,,,,,,,,,,,,,,,,,
05:37,581,PT05M37.00S,2022-12-08T02:14:35.6Z,4,REGULAR,rebound,offensive,[],202331,,,1610612746,89,91,2022-12-08T02:14:37Z,5670000,False,,,0,,P. George REBOUND (Off:1 Def:3),[202331],13,1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Left Center,,,,,,,580.0,4.0,3.0,1.0,,,,,,,,,,
05:27,583,PT05M27.00S,2022-12-08T02:14:45.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",201587,90.75229960578186,51.71568627450981,1610612746,89,93,2022-12-08T02:14:51Z,5690000,False,9.0,34.0,1,right,N. Batum cutting DUNK (13 PTS) (R. Covington 1 AST),"[201587, 203496]",33,1610612746.0,LAC,cutting,,,Batum,N. Batum,,,,,Restricted Area,0-8 Center,3.55,Made,13.0,R. Covington,203496.0,1.0,,,,,,,,,,,,,,
05:12,585,PT05M12.00S,2022-12-08T02:15:00.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629021,13.354139290407357,52.20588235294118,1610612753,89,93,2022-12-08T02:15:17Z,5710000,False,-11.0,73.0,1,left,MISS M. Wagner 7' driving floating Shot,[1629021],21,1610612753.0,ORL,driving floating,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),0-8 Center,7.38,Missed,,,,,,,,,,,,,,,,,,
05:08,587,PT05M08.00S,2022-12-08T02:15:04.8Z,4,REGULAR,rebound,defensive,[],1629611,,,1610612746,89,93,2022-12-08T02:15:38Z,5730000,False,,,0,,T. Mann REBOUND (Off:4 Def:5),[1629611],14,1610612746.0,LAC,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,585.0,9.0,5.0,4.0,,,,,,,,,,
04:56,588,PT04M56.00S,2022-12-08T02:15:17.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,84.44480946123521,44.36274509803921,1610612746,89,95,2022-12-08T02:15:24Z,5740000,False,-28.0,94.0,1,right,I. Zubac 9' Hook (9 PTS) (N. Batum 5 AST),"[1627826, 201587]",40,1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,9.79,Made,9.0,N. Batum,201587.0,5.0,,,,,,,,,,,,,,
04:54,590,PT04M54.00S,2022-12-08T02:15:25.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,89,95,2022-12-08T02:15:25Z,5760000,False,,,0,,ORL Timeout,[],,1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04:54,591,PT04M54.00S,2022-12-08T02:16:32.0Z,4,REGULAR,substitution,out,[],1631216,,,1610612753,89,95,2022-12-08T02:16:57Z,5770000,False,,,0,,SUB out: C. Houstan,[1631216],2,1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
04:54,592,PT04M54.00S,2022-12-08T02:16:32.0Z,4,REGULAR,substitution,out,[],1630284,,,1610612753,89,95,2022-12-08T02:16:57Z,5780000,False,,,0,,SUB out: K. Harris,[1630284],7,1610612753.0,ORL,,,,Harris,K. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
04:54,593,PT04M54.00S,2022-12-08T02:16:32.0Z,4,REGULAR,substitution,out,[],203496,,,1610612753,89,95,2022-12-08T02:16:57Z,5790000,False,,,0,,SUB out: R. Covington,[203496],23,1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,,
04:54,594,PT04M54.00S,2022-12-08T02:16:32.0Z,4,REGULAR,substitution,in,[],1630532,,,1610612753,89,95,2022-12-08T02:16:57Z,5800000,False,,,0,,SUB in: F. Wagner,[1630532],22,1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
04:54,595,PT04M54.00S,2022-12-08T02:16:32.0Z,4,REGULAR,substitution,in,[],1629626,,,1610612753,89,95,2022-12-08T02:16:57Z,5810000,False,,,0,,SUB in: B. Bol,[1629626],10,1610612753.0,ORL,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
04:54,596,PT04M54.00S,2022-12-08T02:16:32.0Z,4,REGULAR,substitution,in,[],202695,,,1610612753,89,95,2022-12-08T02:16:57Z,5820000,False,,,0,,SUB in: K. Leonard,[202695],2,1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
04:52,597,PT04M52.00S,2022-12-08T02:17:03.8Z,4,REGULAR,turnover,out-of-bounds,[],1629021,,,1610612753,89,95,2022-12-08T02:17:23Z,5830000,False,,,0,,M. Wagner bad pass out-of-bounds TURNOVER (1 TO),[1629021],21,1610612753.0,ORL,bad pass,,,Wagner,M. Wagner,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,1.0,,,,,,,,
04:43,598,PT04M43.00S,2022-12-08T02:17:27.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627826,91.67214191852825,51.470588235294116,1610612746,89,97,2022-12-08T02:17:33Z,5840000,False,7.0,26.0,1,right,I. Zubac driving Layup (11 PTS) (P. George 5 AST),"[1627826, 202331]",40,1610612746.0,LAC,driving,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,2.68,Made,11.0,P. George,202331.0,5.0,,,,,,,,,,,,,,
04:30,600,PT04M30.00S,2022-12-08T02:17:39.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,6.1268068331143235,51.71568627450981,1610612753,91,97,2022-12-08T02:17:44Z,5860000,False,-9.0,5.0,1,left,P. Banchero driving Layup (11 PTS),[1631094],5,1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,1.0,Made,11.0,,,,,,,,,,,,,,,,,
04:12,601,PT04M12.00S,2022-12-08T02:17:57.2Z,4,REGULAR,3pt,Jump Shot,[],1629611,90.3580814717477,4.166666666666666,1610612746,91,97,2022-12-08T02:18:01Z,5870000,False,-229.0,38.0,1,right,MISS T. Mann 3PT,[1629611],14,1610612746.0,LAC,,,,Mann,T. Mann,,,,,Left Corner 3,24+ Left,23.23,Missed,,,,,,,,,,,,,,,,,,
04:10,602,PT04M10.00S,2022-12-08T02:17:59.2Z,4,REGULAR,rebound,defensive,[],1631094,,,1610612753,91,97,2022-12-08T02:18:01Z,5880000,False,,,0,,P. Banchero REBOUND (Off:0 Def:3),[1631094],5,1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Left Corner 3,24+ Left,,,,,,,601.0,3.0,3.0,0.0,,,,,,,,,,
04:06,603,PT04M06.00S,2022-12-08T02:18:04.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629626,2.7102496714848883,97.54901960784314,1610612753,91,97,2022-12-08T02:18:17Z,5890000,False,-238.0,-27.0,1,left,MISS B. Bol running 3PT,[1629626],10,1610612753.0,ORL,running,,,Bol,B. Bol,,,,,Left Corner 3,24+ Left,23.92,Missed,,,,,,,,,,,,,,,,,,
04:01,604,PT04M01.00S,2022-12-08T02:18:08.4Z,4,REGULAR,rebound,offensive,[],1630532,,,1610612753,91,97,2022-12-08T02:18:08Z,5900000,False,,,0,,F. Wagner REBOUND (Off:1 Def:5),[1630532],22,1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Left Corner 3,24+ Left,,,,,,,603.0,6.0,5.0,1.0,,,,,,,,,,
03:59,605,PT03M59.00S,2022-12-08T02:18:09.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629021,30.699737187910642,60.29411764705882,1610612753,91,97,2022-12-08T02:18:19Z,5910000,False,-51.0,236.0,1,left,MISS M. Wagner 24' 3PT,[1629021],21,1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Center,24.17,Missed,,,,,,,,,,,,,,,,,,
03:57,606,PT03M57.00S,2022-12-08T02:18:11.6Z,4,REGULAR,rebound,defensive,[],202331,,,1610612746,91,97,2022-12-08T02:18:19Z,5920000,False,,,0,,P. George REBOUND (Off:1 Def:4),[202331],13,1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Center,,,,,,,605.0,5.0,4.0,1.0,,,,,,,,,,
03:47,607,PT03M47.00S,2022-12-08T02:18:21.8Z,4,REGULAR,3pt,Jump Shot,[],202695,95.6143232588699,98.0392156862745,1610612746,91,97,2022-12-08T02:18:27Z,5930000,False,240.0,-11.0,1,right,MISS K. Leonard 24' 3PT,[202695],2,1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Right Corner 3,24+ Right,24.05,Missed,,,,,,,,,,,,,,,,,,
03:45,608,PT03M45.00S,2022-12-08T02:18:23.8Z,4,REGULAR,rebound,defensive,[],1629021,,,1610612753,91,97,2022-12-08T02:18:27Z,5940000,False,,,0,,M. Wagner REBOUND (Off:3 Def:5),[1629021],21,1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Right Corner 3,24+ Right,,,,,,,607.0,8.0,5.0,3.0,,,,,,,,,,
03:35,609,PT03M35.00S,2022-12-08T02:18:35.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,6.521024967148489,55.88235294117647,1610612753,93,97,2022-12-08T02:18:41Z,5950000,False,-29.0,9.0,1,left,M. Wagner driving Layup (17 PTS),[1629021],21,1610612753.0,ORL,driving,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,3.07,Made,17.0,,,,,,,,,,,,,,,,,
03:22,610,PT03M22.00S,2022-12-08T02:18:51.3Z,4,REGULAR,foul,personal,['2freethrow'],1629021,,,1610612746,93,97,2022-12-08T02:21:32Z,5960000,False,,,0,,M. Wagner shooting personal FOUL (2 PF) (Leonard 2 FT),"[1629021, 202695]",21,1610612753.0,ORL,shooting,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1628484.0,,2.0,0.0,Leonard,202695.0,,,,
03:22,613,PT03M22.00S,2022-12-08T02:19:08.4Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612746,93,97,2022-12-08T02:20:59Z,5990000,False,,,0,,LAC Timeout,[],,1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:22,615,PT03M22.00S,2022-12-08T02:21:33.4Z,4,REGULAR,freethrow,1 of 2,[],202695,,,1610612746,93,98,2022-12-08T02:21:33Z,6010000,False,,,0,,K. Leonard Free Throw 1 of 2 (13 PTS),[202695],2,1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
03:22,616,PT03M22.00S,2022-12-08T02:21:35.1Z,4,REGULAR,freethrow,2 of 2,[],202695,,,1610612746,93,99,2022-12-08T02:21:35Z,6020000,False,,,0,,K. Leonard Free Throw 2 of 2 (14 PTS),[202695],2,1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
03:09,617,PT03M09.00S,2022-12-08T02:21:49.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,12.171484888304862,38.48039215686275,1610612753,95,99,2022-12-08T02:21:58Z,6030000,False,58.0,62.0,1,left,P. Banchero 8' driving floating Jump Shot (13 PTS) (M. Fultz 3 AST),"[1631094, 1628365]",5,1610612753.0,ORL,driving floating,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Right,8.46,Made,13.0,M. Fultz,1628365.0,3.0,,,,,,,,,,,,,,
02:46,618,PT02M46.00S,2022-12-08T02:22:12.5Z,4,REGULAR,2pt,Jump Shot,[],202331,77.34888304862024,59.55882352941176,1610612746,95,99,2022-12-08T02:22:19Z,6040000,False,48.0,160.0,1,right,MISS P. George 16' pullup Shot,[202331],13,1610612746.0,LAC,pullup,,,George,P. George,,,,,Mid-Range,16-24 Center,16.74,Missed,,,,,,,,,,,,,,,,,,
02:41,619,PT02M41.00S,2022-12-08T02:22:17.5Z,4,REGULAR,rebound,defensive,[],1629021,,,1610612753,95,99,2022-12-08T02:22:19Z,6050000,False,,,0,,M. Wagner REBOUND (Off:3 Def:6),[1629021],21,1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Mid-Range,16-24 Center,,,,,,,618.0,9.0,6.0,3.0,,,,,,,,,,
02:34,621,PT02M34.00S,2022-12-08T02:22:23.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,4.681340341655716,58.333333333333336,1610612753,95,99,2022-12-08T02:22:29Z,6060000,False,-42.0,-8.0,1,left,MISS F. Wagner driving Layup,[1630532],22,1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,4.26,Missed,,,,,,,,,,,,,,,,,,
02:33,622,PT02M33.00S,2022-12-08T02:22:24.9Z,4,REGULAR,rebound,defensive,[],202331,,,1610612746,95,99,2022-12-08T02:22:29Z,6070000,False,,,0,,P. George REBOUND (Off:1 Def:5),[202331],13,1610612746.0,LAC,,,,George,P. George,,,,,Restricted Area,0-8 Center,,,,,,,621.0,6.0,5.0,1.0,,,,,,,,,,
02:27,623,PT02M27.00S,2022-12-08T02:22:35.4Z,4,REGULAR,turnover,traveling,[],202331,,,1610612746,95,99,2022-12-08T02:22:42Z,6080000,False,,,0,,P. George traveling TURNOVER (4 TO),[202331],13,1610612746.0,LAC,,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,1628484.0,4.0,,,,,,,,
02:15,624,PT02M15.00S,2022-12-08T02:23:01.6Z,4,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612753,95,99,2022-12-08T02:25:31Z,6082500,False,,,0,,I. Zubac shooting personal FOUL (5 PF) (Bol 2 FT),"[1627826, 1629626]",40,1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,Mid-Range,8-16 Right,,,,,,,,,,,202027.0,,5.0,0.0,Bol,1629626.0,,,,
02:15,627,PT02M15.00S,2022-12-08T02:23:29.4Z,4,REGULAR,substitution,out,[],1629611,,,1610612753,95,99,2022-12-08T02:23:31Z,6085000,False,,,0,,SUB out: T. Mann,[1629611],14,1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
02:15,628,PT02M15.00S,2022-12-08T02:23:29.4Z,4,REGULAR,substitution,in,[],202704,,,1610612753,95,99,2022-12-08T02:23:31Z,6087500,False,,,0,,SUB in: R. Jackson,[202704],1,1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
02:15,626,PT02M15.00S,2022-12-08T02:23:30.2Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629626,,,1610612753,96,99,2022-12-08T02:25:57Z,6110000,False,,,0,,B. Bol Free Throw 1 of 2 (18 PTS),[1629626],10,1610612753.0,ORL,,,,Bol,B. Bol,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
02:15,629,PT02M15.00S,2022-12-08T02:23:30.2Z,4,REGULAR,turnover,,[],1629021,,,1610612753,96,99,2022-12-08T02:25:57Z,6140000,False,,,0,,M. Wagner  TURNOVER (2 TO),[1629021],21,1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,2.0,,,,,,,,
01:54,630,PT01M54.00S,2022-12-08T02:24:23.1Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],202695,75.77201051248358,67.64705882352942,1610612746,96,99,2022-12-08T02:25:39Z,6150000,False,88.0,175.0,1,right,MISS K. Leonard 19' step back Shot,[202695],2,1610612746.0,LAC,step back,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Right Center,19.61,Missed,,,,,,,,,,,,,,,,,,
01:48,631,PT01M48.00S,2022-12-08T02:24:29.1Z,4,REGULAR,rebound,defensive,[],1629626,,,1610612753,96,99,2022-12-08T02:24:30Z,6160000,False,,,0,,B. Bol REBOUND (Off:2 Def:6),[1629626],10,1610612753.0,ORL,,,,Bol,B. Bol,,,,,Mid-Range,16-24 Right Center,,,,,,,630.0,8.0,6.0,2.0,,,,,,,,,,
01:38,632,PT01M38.00S,2022-12-08T02:24:37.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,7.5722733245729295,44.6078431372549,1610612753,96,99,2022-12-08T02:24:42Z,6170000,False,27.0,19.0,1,left,MISS F. Wagner driving Layup,[1630532],22,1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,3.28,Missed,,,,,,,,,,,,,,,,,,
01:36,633,PT01M36.00S,2022-12-08T02:24:39.8Z,4,REGULAR,rebound,defensive,[],202695,,,1610612746,96,99,2022-12-08T02:24:42Z,6180000,False,,,0,,K. Leonard REBOUND (Off:1 Def:6),[202695],2,1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,,,,,,,632.0,7.0,6.0,1.0,,,,,,,,,,
01:34,635,PT01M34.00S,2022-12-08T02:24:49.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612746,96,99,2022-12-08T02:24:49Z,6200000,False,,,0,,LAC Timeout,[],,1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:18,636,PT01M18.00S,2022-12-08T02:26:38.2Z,4,REGULAR,3pt,Jump Shot,[],201587,69.59592641261499,19.607843137254903,1610612746,96,99,2022-12-08T02:26:45Z,6210000,False,-152.0,233.0,1,right,MISS N. Batum 27' 3PT,[201587],33,1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Left Center,27.84,Missed,,,,,,,,,,,,,,,,,,
01:17,637,PT01M17.00S,2022-12-08T02:26:39.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612753,96,99,2022-12-08T02:26:45Z,6220000,False,,,0,,TEAM defensive REBOUND,[],,1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,636.0,,,,,,,,,,,,,
01:06,639,PT01M06.00S,2022-12-08T02:27:05.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,7.178055190538765,34.31372549019608,1610612753,98,99,2022-12-08T02:27:12Z,6240000,False,78.0,15.0,1,left,F. Wagner 7' driving floating bank Jump Shot (13 PTS) (M. Wagner 3 AST),"[1630532, 1629021]",22,1610612753.0,ORL,driving floating bank,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,7.98,Made,13.0,M. Wagner,1629021.0,3.0,,,,,,,,,,,,,,
00:51,640,PT00M51.40S,2022-12-08T02:27:23.9Z,4,REGULAR,3pt,Jump Shot,[],202331,67.49342969776609,56.372549019607845,1610612746,98,99,2022-12-08T02:27:34Z,6250000,False,32.0,253.0,1,right,MISS P. George 25' pullup 3PT,[202331],13,1610612746.0,LAC,pullup,,,George,P. George,,,,,Above the Break 3,24+ Center,25.51,Missed,,,,,,,,,,,,,,,,,,
00:51,641,PT00M51.40S,2022-12-08T02:27:23.9Z,4,REGULAR,rebound,defensive,[],1629021,,,1610612753,98,99,2022-12-08T02:27:34Z,6260000,False,,,0,,M. Wagner REBOUND (Off:3 Def:7),[1629021],21,1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Center,,,,,,,640.0,10.0,7.0,3.0,,,,,,,,,,
00:33,643,PT00M33.70S,2022-12-08T02:27:42.0Z,4,REGULAR,foul,personal,['2freethrow'],202704,,,1610612753,98,99,2022-12-08T02:28:05Z,6270000,False,,,0,,R. Jackson shooting personal FOUL (1 PF) (Fultz 2 FT),"[202704, 1628365]",1,1610612746.0,LAC,shooting,,,Jackson,R. Jackson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,202027.0,,1.0,0.0,Fultz,1628365.0,,,,
00:33,645,PT00M33.70S,2022-12-08T02:28:12.0Z,4,REGULAR,freethrow,1 of 2,[],1628365,,,1610612753,98,99,2022-12-08T02:28:12Z,6290000,False,,,0,,MISS M. Fultz Free Throw 1 of 2,[1628365],20,1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
00:33,646,PT00M33.70S,2022-12-08T02:28:12.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,98,99,2022-12-08T02:28:12Z,6300000,False,,,0,,TEAM offensive REBOUND,[],,1610612753.0,ORL,,,,,,,,,,,,,,,,,,645.0,,,,,,,,,,,,,
00:33,647,PT00M33.70S,2022-12-08T02:28:35.6Z,4,REGULAR,freethrow,2 of 2,[],1628365,,,1610612753,99,99,2022-12-08T02:28:35Z,6310000,False,,,0,,M. Fultz Free Throw 2 of 2 (1 PTS),[1628365],20,1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
00:33,648,PT00M33.70S,2022-12-08T02:28:40.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612746,99,99,2022-12-08T02:28:40Z,6320000,False,,,0,,LAC Timeout,[],,1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:33,649,PT00M33.70S,2022-12-08T02:29:44.7Z,4,REGULAR,substitution,out,[],1629626,,,1610612746,99,99,2022-12-08T02:30:01Z,6330000,False,,,0,,SUB out: B. Bol,[1629626],10,1610612753.0,ORL,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
00:33,650,PT00M33.70S,2022-12-08T02:29:44.7Z,4,REGULAR,substitution,out,[],1627826,,,1610612746,99,99,2022-12-08T02:30:01Z,6340000,False,,,0,,SUB out: I. Zubac,[1627826],40,1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
00:33,651,PT00M33.70S,2022-12-08T02:29:44.7Z,4,REGULAR,substitution,in,[],1630284,,,1610612746,99,99,2022-12-08T02:30:01Z,6350000,False,,,0,,SUB in: K. Harris,[1630284],7,1610612753.0,ORL,,,,Harris,K. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
00:33,652,PT00M33.70S,2022-12-08T02:29:44.7Z,4,REGULAR,substitution,in,[],203496,,,1610612746,99,99,2022-12-08T02:30:01Z,6360000,False,,,0,,SUB in: R. Covington,[203496],23,1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,,
00:30,653,PT00M30.10S,2022-12-08T02:30:23.0Z,4,REGULAR,2pt,Jump Shot,[],202695,90.09526938239159,77.69607843137256,1610612746,99,99,2022-12-08T02:30:34Z,6370000,False,138.0,41.0,1,right,MISS K. Leonard 14' fadeaway Shot,[202695],2,1610612746.0,LAC,fadeaway,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Right,14.43,Missed,,,,,,,,,,,,,,,,,,
