actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
429,PT02M06.00S,2022-11-10T00:08:46.0Z,3,REGULAR,substitution,out,[],1629626,,,1610612742,67,69,2022-11-10T00:11:04Z,4250000,False,,,0,,SUB out: B. Bol,[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT02M06.00S,2022-11-10T00:08:46.0Z,3,REGULAR,substitution,out,[],1627827,,,1610612742,67,69,2022-11-10T00:11:04Z,4260000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT02M06.00S,2022-11-10T00:08:46.0Z,3,REGULAR,substitution,in,[],1631216,,,1610612742,67,69,2022-11-10T00:11:04Z,4270000,False,,,0,,SUB in: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT02M06.00S,2022-11-10T00:08:46.0Z,3,REGULAR,substitution,in,[],1628976,,,1610612742,67,69,2022-11-10T00:11:04Z,4280000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT02M06.00S,2022-11-10T00:08:46.0Z,3,REGULAR,substitution,in,[],1630532,,,1610612742,67,69,2022-11-10T00:11:04Z,4290000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT02M06.00S,2022-11-10T00:08:46.0Z,3,REGULAR,substitution,in,[],1630182,,,1610612742,67,69,2022-11-10T00:11:04Z,4300000,False,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT02M06.00S,2022-11-10T00:11:38.2Z,3,REGULAR,freethrow,1 of 2,[],203915,,,1610612742,67,70,2022-11-10T00:11:38Z,4310000,False,,,0,,S. Dinwiddie Free Throw 1 of 2 (19 PTS),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
436,PT02M06.00S,2022-11-10T00:11:53.3Z,3,REGULAR,freethrow,2 of 2,[],203915,,,1610612742,67,71,2022-11-10T00:11:53Z,4320000,False,,,0,,S. Dinwiddie Free Throw 2 of 2 (20 PTS),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
437,PT01M54.00S,2022-11-10T00:12:07.2Z,3,REGULAR,turnover,bad pass,[],1628976,,,1610612753,67,71,2022-11-10T00:12:12Z,4330000,False,,,0,,W. Carter Jr. bad pass TURNOVER (5 TO),"[1628976, 1628467]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,5.0,Kleber,1628467.0,,,,,,,
438,PT01M54.00S,2022-11-10T00:12:07.2Z,3,REGULAR,steal,,[],1628467,,,1610612742,67,71,2022-11-10T00:12:10Z,4340000,False,,,0,,M. Kleber STEAL (1 STL),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
439,PT01M37.00S,2022-11-10T00:12:24.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628467,29.38567674113009,78.67647058823529,1610612742,67,71,2022-11-10T00:12:29Z,4350000,False,-143.0,224.0,1,left,MISS M. Kleber 26' 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Above the Break 3,24+ Left Center,26.57,Missed,,,,,,,,,,,,,,,,,,
440,PT01M33.00S,2022-11-10T00:12:28.8Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,67,71,2022-11-10T00:12:29Z,4360000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:6),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Left Center,,,,439.0,6.0,6.0,0.0,,,,,,,,,,,,,
472,PT01M22.00S,2022-11-10T00:12:49.6Z,3,REGULAR,foul,personal,"['2freethrow', 'inpenalty']",203915,,,1610612753,67,71,2022-11-10T00:19:01Z,4377500,False,,,0,,S. Dinwiddie shooting personal FOUL (1 PF) (Carter Jr. 2 FT),"[203915, 1628976]",1610612742.0,DAL,shooting,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,202041.0,,,1.0,0.0,Carter Jr.,1628976.0
444,PT01M22.00S,2022-11-10T00:13:31.1Z,3,REGULAR,timeout,challenge,['team'],0,,,1610612753,67,71,2022-11-10T00:19:36Z,4400000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT01M22.00S,2022-11-10T00:16:31.1Z,3,REGULAR,freethrow,1 of 2,[],1628976,,,1610612753,68,71,2022-11-10T00:19:17Z,4420000,False,,,0,,W. Carter Jr. Free Throw 1 of 2 (7 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
449,PT01M22.00S,2022-11-10T00:16:31.1Z,3,REGULAR,freethrow,2 of 2,[],1628976,,,1610612753,69,71,2022-11-10T00:19:17Z,4430000,False,,,0,,W. Carter Jr. Free Throw 2 of 2 (8 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
480,PT01M22.00S,2022-11-10T00:16:34.4Z,3,REGULAR,substitution,out,[],203915,,,1610612742,69,71,2022-11-10T00:20:47Z,4435000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT01M22.00S,2022-11-10T00:16:34.4Z,3,REGULAR,substitution,in,[],201580,,,1610612742,69,71,2022-11-10T00:20:47Z,4437500,False,,,0,,SUB in: J. McGee,[201580],1610612742.0,DAL,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT01M04.00S,2022-11-10T00:16:37.7Z,3,REGULAR,3pt,Jump Shot,[],203501,32.933639947437584,53.67647058823529,1610612742,69,71,2022-11-10T00:19:36Z,4440000,False,-18.0,257.0,1,left,MISS T. Hardaway Jr. 25' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Center,25.78,Missed,,,,,,,,,,,,,,,,,,
452,PT01M04.00S,2022-11-10T00:16:37.7Z,3,REGULAR,rebound,offensive,[],201580,,,1610612742,69,71,2022-11-10T00:16:44Z,4450000,False,,,0,,J. McGee REBOUND (Off:2 Def:1),[201580],1610612742.0,DAL,,,,McGee,J. McGee,,,,,Above the Break 3,24+ Center,,,,451.0,3.0,1.0,2.0,,,,,,,,,,,,,
455,PT01M04.00S,2022-11-10T00:17:06.4Z,3,REGULAR,foul,personal,['2freethrow'],1628964,,,1610612742,69,71,2022-11-10T00:17:17Z,4480000,False,,,0,,M. Bamba shooting personal FOUL (2 PF) (McGee 2 FT),"[1628964, 201580]",1610612753.0,ORL,shooting,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,202041.0,,,2.0,0.0,McGee,201580.0
457,PT01M04.00S,2022-11-10T00:17:19.9Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],201580,,,1610612742,69,72,2022-11-10T00:19:36Z,4500000,False,,,0,,J. McGee Free Throw 1 of 2 (3 PTS),[201580],1610612742.0,DAL,,,,McGee,J. McGee,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
458,PT01M04.00S,2022-11-10T00:17:22.5Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],201580,,,1610612742,69,72,2022-11-10T00:19:36Z,4510000,False,,,0,,MISS J. McGee Free Throw 2 of 2,[201580],1610612742.0,DAL,,,,McGee,J. McGee,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
459,PT00M55.50S,2022-11-10T00:17:24.0Z,3,REGULAR,rebound,defensive,[],1628964,,,1610612753,69,72,2022-11-10T00:17:24Z,4520000,False,,,0,,M. Bamba REBOUND (Off:1 Def:3),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,458.0,4.0,3.0,1.0,,,,,,,,,,,,,
460,PT00M48.10S,2022-11-10T00:17:32.1Z,3,REGULAR,turnover,lost ball,[],1630532,,,1610612753,69,72,2022-11-10T00:17:36Z,4530000,False,,,0,,F. Wagner lost ball TURNOVER (3 TO),"[1630532, 203501]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,16-24 Center,,,,,,,,,,,3.0,Hardaway Jr.,203501.0,,,,,,,
461,PT00M48.10S,2022-11-10T00:17:32.1Z,3,REGULAR,steal,,[],203501,,,1610612742,69,72,2022-11-10T00:17:35Z,4540000,False,,,0,,T. Hardaway Jr. STEAL (2 STL),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
462,PT00M42.20S,2022-11-10T00:17:37.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203501,6.389618922470433,50.49019607843137,1610612742,69,72,2022-11-10T00:17:45Z,4550000,False,-2.0,8.0,1,left,MISS T. Hardaway Jr. running Layup,[203501],1610612742.0,DAL,running,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,0.8,Missed,,,,,,,,,,,,,,,,,,
463,PT00M39.10S,2022-11-10T00:17:41.0Z,3,REGULAR,rebound,defensive,[],203082,,,1610612753,69,72,2022-11-10T00:17:41Z,4560000,False,,,0,,T. Ross REBOUND (Off:0 Def:2),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,Restricted Area,0-8 Center,,,,462.0,2.0,2.0,0.0,,,,,,,,,,,,,
464,PT00M37.10S,2022-11-10T00:17:43.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628976,93.64323258869908,98.0392156862745,1610612753,72,72,2022-11-10T00:17:52Z,4570000,False,240.0,7.0,1,right,W. Carter Jr. 24' 3PT running (11 PTS) (F. Wagner 4 AST),"[1628976, 1630532]",1610612753.0,ORL,running,,,Carter Jr.,W. Carter Jr.,,,,,Right Corner 3,24+ Right,24.03,Made,11.0,,,,,F. Wagner,1630532.0,4.0,,,,,,,,,,
466,PT00M17.80S,2022-11-10T00:18:04.1Z,3,REGULAR,3pt,Jump Shot,[],1630182,6.258212877792378,4.411764705882353,1610612742,72,72,2022-11-10T00:18:18Z,4590000,False,228.0,6.0,1,left,MISS J. Green 3PT,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Right Corner 3,24+ Right,22.8,Missed,,,,,,,,,,,,,,,,,,
467,PT00M15.60S,2022-11-10T00:18:06.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612753,72,72,2022-11-10T00:18:18Z,4600000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Right Corner 3,24+ Right,,,,466.0,,,,,,,,,,,,,,,,
468,PT00M15.60S,2022-11-10T00:18:18.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630182,,,1610612753,72,72,2022-11-10T00:18:37Z,4610000,False,,,0,,J. Green loose ball personal FOUL (1 PF) (Houstan 2 FT),"[1630182, 1631216]",1610612742.0,DAL,loose ball,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,200833.0,,,1.0,0.0,Houstan,1631216.0
470,PT00M15.60S,2022-11-10T00:18:48.7Z,3,REGULAR,freethrow,1 of 2,[],1631216,,,1610612753,72,72,2022-11-10T00:18:48Z,4630000,False,,,0,,MISS C. Houstan Free Throw 1 of 2,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
471,PT00M15.60S,2022-11-10T00:18:48.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,72,72,2022-11-10T00:18:48Z,4640000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,470.0,,,,,,,,,,,,,,,,
474,PT00M15.60S,2022-11-10T00:19:07.4Z,3,REGULAR,freethrow,2 of 2,[],1631216,,,1610612753,73,72,2022-11-10T00:19:07Z,4650000,False,,,0,,C. Houstan Free Throw 2 of 2 (6 PTS),[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
475,PT00M01.90S,2022-11-10T00:19:27.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628467,5.995400788436268,50.73529411764706,1610612742,73,74,2022-11-10T00:23:06Z,4660000,False,-4.0,4.0,1,left,M. Kleber driving reverse Layup (8 PTS) (J. Green 3 AST),"[1628467, 1630182]",1610612742.0,DAL,driving reverse,,,Kleber,M. Kleber,,,,,Restricted Area,0-8 Center,0.54,Made,8.0,,,,,J. Green,1630182.0,3.0,,,,,,,,,,
477,PT00M00.00S,2022-11-10T00:19:31.8Z,3,REGULAR,3pt,Jump Shot,[],1630532,47.91392904073587,14.215686274509803,1610612753,73,74,2022-11-10T00:21:09Z,4680000,False,-179.0,437.0,1,right,MISS F. Wagner 47' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,47.23,Missed,,,,,,,,,,,,,,,,,,
478,PT00M00.00S,2022-11-10T00:19:31.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,73,74,2022-11-10T00:21:09Z,4690000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,477.0,,,,,,,,,,,,,,,,
479,PT00M00.00S,2022-11-10T00:19:55.1Z,3,REGULAR,period,end,[],0,,,1610612753,73,74,2022-11-10T00:19:55Z,4700000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT12M00.00S,2022-11-10T00:21:13.2Z,4,REGULAR,substitution,out,['startperiod'],1629029,,,1610612753,73,74,2022-11-10T00:22:15Z,4710000,False,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT12M00.00S,2022-11-10T00:21:13.2Z,4,REGULAR,substitution,in,['startperiod'],203915,,,1610612753,73,74,2022-11-10T00:22:15Z,4720000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT12M00.00S,2022-11-10T00:22:17.4Z,4,REGULAR,period,start,[],0,,,1610612753,73,74,2022-11-10T00:22:17Z,4730000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT11M47.00S,2022-11-10T00:22:29.4Z,4,REGULAR,2pt,Jump Shot,[],203082,78.66294349540078,53.92156862745098,1610612753,73,74,2022-11-10T00:23:50Z,4740000,False,20.0,148.0,1,right,MISS T. Ross 14' fadeaway Shot,[203082],1610612753.0,ORL,fadeaway,,,Ross,T. Ross,,,,,Mid-Range,8-16 Center,14.94,Missed,,,,,,,,,,,,,,,,,,
486,PT11M43.00S,2022-11-10T00:22:33.4Z,4,REGULAR,rebound,defensive,[],201580,,,1610612742,73,74,2022-11-10T00:22:37Z,4750000,False,,,0,,J. McGee REBOUND (Off:2 Def:2),[201580],1610612742.0,DAL,,,,McGee,J. McGee,,,,,Mid-Range,8-16 Center,,,,485.0,4.0,2.0,2.0,,,,,,,,,,,,,
487,PT11M26.00S,2022-11-10T00:22:50.0Z,4,REGULAR,3pt,Jump Shot,[],203915,22.946780551905388,86.51960784313727,1610612742,73,77,2022-11-10T00:22:55Z,4760000,False,-183.0,163.0,1,left,S. Dinwiddie 24' 3PT step back (23 PTS),[203915],1610612742.0,DAL,step back,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,24.49,Made,23.0,,,,,,,,,,,,,,,,,
488,PT11M09.00S,2022-11-10T00:23:07.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630532,92.72339027595268,57.84313725490197,1610612753,73,77,2022-11-10T00:23:12Z,4770000,False,39.0,16.0,1,right,MISS F. Wagner driving Hook,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,4.23,Missed,,,,,,,,,,,,,,,,,,
489,PT11M06.00S,2022-11-10T00:23:10.5Z,4,REGULAR,rebound,defensive,[],203915,,,1610612742,73,77,2022-11-10T00:23:12Z,4780000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:3),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,488.0,3.0,3.0,0.0,,,,,,,,,,,,,
490,PT11M05.00S,2022-11-10T00:23:12.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203915,32.53942181340342,29.901960784313726,1610612742,73,77,2022-11-10T00:23:20Z,4790000,False,100.0,253.0,1,left,MISS S. Dinwiddie 27' running pullup 3PT,[203915],1610612742.0,DAL,running pullup,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,27.26,Missed,,,,,,,,,,,,,,,,,,
491,PT11M01.00S,2022-11-10T00:23:16.0Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,73,77,2022-11-10T00:23:20Z,4800000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:7),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Right Center,,,,490.0,7.0,7.0,0.0,,,,,,,,,,,,,
492,PT10M49.00S,2022-11-10T00:23:26.9Z,4,REGULAR,3pt,Jump Shot,[],1628964,70.90998685939553,13.970588235294118,1610612753,76,77,2022-11-10T00:23:33Z,4810000,False,-180.0,221.0,1,right,M. Bamba 28' 3PT  (12 PTS) (F. Wagner 5 AST),"[1628964, 1630532]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Left Center,28.5,Made,12.0,,,,,F. Wagner,1630532.0,5.0,,,,,,,,,,
494,PT10M23.00S,2022-11-10T00:23:52.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203915,6.652431011826544,50.73529411764706,1610612742,76,79,2022-11-10T00:23:57Z,4830000,False,-4.0,10.0,1,left,S. Dinwiddie driving DUNK (25 PTS),[203915],1610612742.0,DAL,driving,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,1.07,Made,25.0,,,,,,,,,,,,,,,,,
495,PT10M12.00S,2022-11-10T00:24:03.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,94.03745072273325,48.28431372549019,1610612753,78,79,2022-11-10T00:24:08Z,4840000,False,-9.0,4.0,1,right,F. Wagner driving Layup (16 PTS),[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,0.93,Made,16.0,,,,,,,,,,,,,,,,,
496,PT09M56.00S,2022-11-10T00:24:29.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612742,78,79,2022-11-10T00:24:29Z,4850000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT09M56.00S,2022-11-10T00:26:12.8Z,4,REGULAR,substitution,out,[],1630532,,,1610612742,78,79,2022-11-10T00:26:58Z,4860000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT09M56.00S,2022-11-10T00:26:12.8Z,4,REGULAR,substitution,in,[],1630591,,,1610612742,78,79,2022-11-10T00:26:58Z,4870000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT09M48.00S,2022-11-10T00:27:24.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203915,9.986859395532194,46.26225490196079,1610612742,78,79,2022-11-10T00:27:35Z,4880000,False,19.0,41.0,1,left,MISS S. Dinwiddie driving Layup - blocked,"[203915, 1628964]",1610612742.0,DAL,driving,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,4.54,Missed,,,,,,,,,,,,,Bamba,1628964.0,,,,
500,PT09M48.00S,2022-11-10T00:27:24.1Z,4,REGULAR,block,,[],1628964,,,1610612742,78,79,2022-11-10T00:27:27Z,4890000,False,,,0,,M. Bamba BLOCK (1 BLK),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
501,PT09M48.00S,2022-11-10T00:27:24.1Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,78,79,2022-11-10T00:27:35Z,4900000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:8),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,499.0,8.0,8.0,0.0,,,,,,,,,,,,,
502,PT09M48.00S,2022-11-10T00:27:32.4Z,4,REGULAR,foul,personal,[],203915,,,1610612753,78,79,2022-11-10T00:27:44Z,4910000,False,,,0,,S. Dinwiddie personal FOUL (2 PF),"[203915, 1628976]",1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,202041.0,,,2.0,0.0,Carter Jr.,1628976.0
504,PT09M32.00S,2022-11-10T00:27:55.5Z,4,REGULAR,3pt,Jump Shot,[],1628964,92.59198423127464,4.6568627450980395,1610612753,78,79,2022-11-10T00:28:00Z,4930000,False,-227.0,17.0,1,right,MISS M. Bamba 3PT,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Left Corner 3,24+ Left,22.73,Missed,,,,,,,,,,,,,,,,,,
505,PT09M29.00S,2022-11-10T00:27:58.5Z,4,REGULAR,rebound,defensive,[],201580,,,1610612742,78,79,2022-11-10T00:28:00Z,4940000,False,,,0,,J. McGee REBOUND (Off:2 Def:3),[201580],1610612742.0,DAL,,,,McGee,J. McGee,,,,,Left Corner 3,24+ Left,,,,504.0,5.0,3.0,2.0,,,,,,,,,,,,,
506,PT09M19.00S,2022-11-10T00:28:10.8Z,4,REGULAR,turnover,out-of-bounds,[],203915,,,1610612742,78,79,2022-11-10T00:28:20Z,4950000,False,,,0,,S. Dinwiddie bad pass out-of-bounds TURNOVER (1 TO),[203915],1610612742.0,DAL,bad pass,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1.0,,,202041.0,,,,,,
508,PT08M56.00S,2022-11-10T00:28:39.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630591,66.83639947437582,66.66666666666666,1610612753,78,79,2022-11-10T00:28:44Z,4970000,False,83.0,259.0,1,right,MISS J. Suggs 27' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Center,27.23,Missed,,,,,,,,,,,,,,,,,,
509,PT08M55.00S,2022-11-10T00:28:40.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612742,78,79,2022-11-10T00:28:44Z,4980000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Center,,,,508.0,,,,,,,,,,,,,,,,
510,PT08M42.00S,2022-11-10T00:29:04.0Z,4,REGULAR,3pt,Jump Shot,[],203501,33.327858081471746,29.166666666666668,1610612742,78,79,2022-11-10T00:29:13Z,4990000,False,104.0,261.0,1,left,MISS T. Hardaway Jr. 28' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,28.08,Missed,,,,,,,,,,,,,,,,,,
511,PT08M34.00S,2022-11-10T00:29:12.0Z,4,REGULAR,rebound,offensive,[],201580,,,1610612742,78,79,2022-11-10T00:29:13Z,5000000,False,,,0,,J. McGee REBOUND (Off:3 Def:3),[201580],1610612742.0,DAL,,,,McGee,J. McGee,,,,,Above the Break 3,24+ Right Center,,,,510.0,6.0,3.0,3.0,,,,,,,,,,,,,
512,PT08M34.00S,2022-11-10T00:29:11.7Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",201580,5.590000152587891,50.0,1610612742,78,81,2022-11-10T00:29:17Z,5010000,False,0.0,0.0,1,left,J. McGee tip Layup (5 PTS),[201580],1610612742.0,DAL,tip,,,McGee,J. McGee,,,,,Restricted Area,0-8 Center,0.0,Made,5.0,,,,,,,,,,,,,,,,,
513,PT08M13.00S,2022-11-10T00:29:32.8Z,4,REGULAR,2pt,Jump Shot,[],1628976,93.24901445466492,86.02941176470588,1610612753,80,81,2022-11-10T00:29:37Z,5020000,False,180.0,11.0,1,right,W. Carter Jr. 18' pullup Jump Shot (13 PTS) (J. Suggs 4 AST),"[1628976, 1630591]",1610612753.0,ORL,pullup,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,16-24 Right,18.04,Made,13.0,,,,,J. Suggs,1630591.0,4.0,,,,,,,,,,
515,PT08M06.00S,2022-11-10T00:29:40.5Z,4,REGULAR,3pt,Jump Shot,[],203501,34.11629434954008,47.794117647058826,1610612742,80,81,2022-11-10T00:30:53Z,5040000,False,11.0,268.0,1,left,MISS T. Hardaway Jr. 26' running 3PT,[203501],1610612742.0,DAL,running,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Center,26.84,Missed,,,,,,,,,,,,,,,,,,
516,PT08M02.00S,2022-11-10T00:29:44.5Z,4,REGULAR,rebound,defensive,[],1628964,,,1610612753,80,81,2022-11-10T00:29:51Z,5050000,False,,,0,,M. Bamba REBOUND (Off:1 Def:4),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Center,,,,515.0,5.0,4.0,1.0,,,,,,,,,,,,,
517,PT07M54.00S,2022-11-10T00:29:51.4Z,4,REGULAR,2pt,Jump Shot,[],203082,85.89027595269383,20.833333333333336,1610612753,80,81,2022-11-10T00:30:15Z,5060000,False,-146.0,80.0,1,right,MISS T. Ross 16' fadeaway Shot,[203082],1610612753.0,ORL,fadeaway,,,Ross,T. Ross,,,,,Mid-Range,16-24 Left,16.64,Missed,,,,,,,,,,,,,,,,,,
