actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
252,PT02M54.00S,2022-11-12T00:59:41.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630181,83.26215505913272,45.09803921568628,1610612753,48,39,2022-11-12T00:59:52Z,2490000,False,-25.0,105.0,1,right,R. Hampton 10' turnaround Jump Shot (5 PTS),[1630181],1610612753.0,ORL,turnaround,,,Hampton,R. Hampton,,,,,In The Paint (Non-RA),8-16 Center,,,,,10.76,Made,5.0,,,,,,,,,,,,,
253,PT02M41.00S,2022-11-12T00:59:52.7Z,2,REGULAR,3pt,Jump Shot,[],1628470,5.338370565045992,96.32352941176471,1610612756,48,42,2022-11-12T00:59:57Z,2500000,False,-232.0,-2.0,1,left,T. Craig 3PT  (7 PTS) (M. Bridges 4 AST),"[1628470, 1628969]",1610612756.0,PHX,,,,Craig,T. Craig,,,,,Left Corner 3,24+ Left,,,,,23.16,Made,7.0,M. Bridges,1628969.0,4.0,,,,,,,,,,
255,PT02M23.00S,2022-11-12T01:00:11.1Z,2,REGULAR,2pt,Jump Shot,[],1629626,79.58278580814718,48.03921568627451,1610612753,50,42,2022-11-12T01:00:15Z,2520000,False,-10.0,139.0,1,right,B. Bol 13' pullup Jump Shot (7 PTS),[1629626],1610612753.0,ORL,pullup,,,Bol,B. Bol,,,,,Mid-Range,8-16 Center,,,,,13.97,Made,7.0,,,,,,,,,,,,,
256,PT02M05.00S,2022-11-12T01:00:32.2Z,2,REGULAR,turnover,traveling,[],1629028,,,1610612756,50,42,2022-11-12T01:00:40Z,2530000,False,,,0,,D. Ayton traveling TURNOVER (1 TO),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Right,1628953.0,1.0,,,,,,,,,,,,,,,,,,
257,PT01M59.00S,2022-11-12T01:00:42.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630591,65.39093298291722,51.470588235294116,1610612753,50,42,2022-11-12T01:00:47Z,2540000,False,7.0,273.0,1,right,MISS J. Suggs 27' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Center,,,,,27.29,Missed,,,,,,,,,,,,,,
258,PT01M56.00S,2022-11-12T01:00:45.1Z,2,REGULAR,rebound,defensive,[],1626166,,,1610612756,50,42,2022-11-12T01:00:47Z,2550000,False,,,0,,C. Payne REBOUND (Off:0 Def:3),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Center,,,,,,,,,,,257.0,3.0,3.0,0.0,,,,,,
259,PT01M50.00S,2022-11-12T01:00:51.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,7.178055190538765,46.32352941176471,1610612756,50,44,2022-11-12T01:00:57Z,2560000,False,18.0,15.0,1,left,D. Booker Layup (7 PTS) (M. Bridges 5 AST),"[1626164, 1628969]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,,2.37,Made,7.0,M. Bridges,1628969.0,5.0,,,,,,,,,,
261,PT01M29.00S,2022-11-12T01:01:12.4Z,2,REGULAR,3pt,Jump Shot,[],1629626,68.80749014454665,72.54901960784314,1610612753,53,44,2022-11-12T01:01:18Z,2580000,False,113.0,241.0,1,right,B. Bol 26' 3PT  (10 PTS) (R. Hampton 2 AST),"[1629626, 1630181]",1610612753.0,ORL,,,,Bol,B. Bol,,,,,Above the Break 3,24+ Right Center,,,,,26.58,Made,10.0,R. Hampton,1630181.0,2.0,,,,,,,,,,
263,PT01M13.00S,2022-11-12T01:01:28.4Z,2,REGULAR,3pt,Jump Shot,[],1626166,26.10052562417871,81.61764705882352,1610612756,53,47,2022-11-12T01:01:36Z,2600000,False,-158.0,193.0,1,left,C. Payne 24' 3PT pullup (11 PTS),[1626166],1610612756.0,PHX,pullup,,,Payne,C. Payne,,,,,Above the Break 3,24+ Left Center,,,,,24.93,Made,11.0,,,,,,,,,,,,,
264,PT00M59.20S,2022-11-12T01:01:42.6Z,2,REGULAR,3pt,Jump Shot,[],1629643,66.44218134034165,49.754901960784316,1610612753,53,47,2022-11-12T01:01:47Z,2610000,False,-1.0,263.0,1,right,MISS C. Okeke 26' 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Above the Break 3,24+ Center,,,,,26.29,Missed,,,,,,,,,,,,,,
265,PT00M56.00S,2022-11-12T01:01:45.8Z,2,REGULAR,rebound,defensive,[],1628969,,,1610612756,53,47,2022-11-12T01:01:47Z,2620000,False,,,0,,M. Bridges REBOUND (Off:1 Def:2),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,,,,,,,,,264.0,3.0,2.0,1.0,,,,,,
266,PT00M50.00S,2022-11-12T01:01:52.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,15.982260183968464,46.81372549019608,1610612756,53,49,2022-11-12T01:01:58Z,2630000,False,16.0,98.0,1,left,D. Booker 9' driving floating Jump Shot (9 PTS) (M. Bridges 6 AST),"[1626164, 1628969]",1610612756.0,PHX,driving floating,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,,,,,9.9,Made,9.0,M. Bridges,1628969.0,6.0,,,,,,,,,,
268,PT00M34.80S,2022-11-12T01:02:17.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,92.46057818659659,46.568627450980394,1610612753,55,49,2022-11-12T01:02:22Z,2650000,False,-17.0,18.0,1,right,J. Suggs driving Layup (14 PTS),[1630591],1610612753.0,ORL,driving,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,,,,,2.52,Made,14.0,,,,,,,,,,,,,
269,PT00M30.40S,2022-11-12T01:02:23.0Z,2,REGULAR,3pt,Jump Shot,[],1626166,31.61957950065703,50.73529411764706,1610612756,55,49,2022-11-12T01:02:40Z,2660000,False,-4.0,245.0,1,left,MISS C. Payne 24' running pullup 3PT,[1626166],1610612756.0,PHX,running pullup,,,Payne,C. Payne,,,,,Above the Break 3,24+ Center,,,,,24.47,Missed,,,,,,,,,,,,,,
270,PT00M24.60S,2022-11-12T01:02:28.8Z,2,REGULAR,rebound,defensive,[],1630591,,,1610612753,55,49,2022-11-12T01:02:40Z,2670000,False,,,0,,J. Suggs REBOUND (Off:0 Def:2),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Center,,,,,,,,,,,269.0,2.0,2.0,0.0,,,,,,
271,PT00M04.90S,2022-11-12T01:02:48.5Z,2,REGULAR,3pt,Jump Shot,[],1630181,66.3107752956636,47.794117647058826,1610612753,58,49,2022-11-12T01:02:53Z,2680000,False,-11.0,264.0,1,right,R. Hampton 26' 3PT pullup (8 PTS),[1630181],1610612753.0,ORL,pullup,,,Hampton,R. Hampton,,,,,Above the Break 3,24+ Center,,,,,26.44,Made,8.0,,,,,,,,,,,,,
272,PT00M00.00S,2022-11-12T01:02:58.2Z,2,REGULAR,3pt,Jump Shot,[],1628969,19.267411300919843,6.127450980392156,1610612756,58,52,2022-11-12T01:03:04Z,2690000,False,219.0,129.0,1,left,M. Bridges 25' 3PT  (5 PTS) (D. Booker 4 AST),"[1628969, 1626164]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,,,25.43,Made,5.0,D. Booker,1626164.0,4.0,,,,,,,,,,
275,PT00M00.00S,2022-11-12T01:03:51.8Z,2,REGULAR,period,end,[],0,,,1610612753,58,52,2022-11-12T01:03:51Z,2720000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT12M00.00S,2022-11-12T01:17:55.9Z,3,REGULAR,substitution,out,['startperiod'],1630181,,,1610612753,58,52,2022-11-12T01:18:22Z,2730000,False,,,0,,SUB out: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT12M00.00S,2022-11-12T01:17:55.9Z,3,REGULAR,substitution,out,['startperiod'],1629678,,,1610612753,58,52,2022-11-12T01:18:22Z,2740000,False,,,0,,SUB out: A. Schofield,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT12M00.00S,2022-11-12T01:17:55.9Z,3,REGULAR,substitution,in,['startperiod'],1630532,,,1610612753,58,52,2022-11-12T01:18:22Z,2750000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT12M00.00S,2022-11-12T01:17:55.9Z,3,REGULAR,substitution,in,['startperiod'],1628976,,,1610612753,58,52,2022-11-12T01:18:22Z,2760000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT12M00.00S,2022-11-12T01:18:31.9Z,3,REGULAR,period,start,[],0,,,1610612753,58,52,2022-11-12T01:18:31Z,2770000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT11M46.00S,2022-11-12T01:18:58.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629643,6.1268068331143235,46.07843137254902,1610612753,60,52,2022-11-12T01:19:04Z,2790000,False,20.0,5.0,1,left,C. Okeke cutting Layup (5 PTS) (W. Carter Jr. 2 AST),"[1629643, 1628976]",1610612753.0,ORL,cutting,,,Okeke,C. Okeke,,,,,Restricted Area,0-8 Center,,,,,2.03,Made,5.0,W. Carter Jr.,1628976.0,2.0,,,,,,,,,,
284,PT11M27.00S,2022-11-12T01:19:17.4Z,3,REGULAR,3pt,Jump Shot,[],1626166,73.27529566360053,82.59803921568627,1610612756,60,55,2022-11-12T01:19:21Z,2810000,False,163.0,199.0,1,right,C. Payne 25' 3PT  (14 PTS) (D. Booker 5 AST),"[1626166, 1626164]",1610612756.0,PHX,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Right Center,,,,,25.7,Made,14.0,D. Booker,1626164.0,5.0,,,,,,,,,,
286,PT11M09.00S,2022-11-12T01:19:36.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,7.5722733245729295,47.549019607843135,1610612753,62,55,2022-11-12T01:19:41Z,2830000,False,12.0,19.0,1,left,F. Wagner driving Layup (10 PTS),[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,,2.24,Made,10.0,,,,,,,,,,,,,
287,PT10M59.00S,2022-11-12T01:19:45.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,84.70762155059133,58.57843137254902,1610612756,62,55,2022-11-12T01:19:51Z,2840000,False,43.0,91.0,1,right,MISS M. Bridges 10' turnaround fadeaway Shot,[1628969],1610612756.0,PHX,turnaround fadeaway,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,,,10.08,Missed,,,,,,,,,,,,,,
288,PT10M57.00S,2022-11-12T01:19:47.4Z,3,REGULAR,rebound,defensive,[],1629626,,,1610612753,62,55,2022-11-12T01:19:51Z,2850000,False,,,0,,B. Bol REBOUND (Off:0 Def:8),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,287.0,8.0,8.0,0.0,,,,,,
289,PT10M45.00S,2022-11-12T01:19:59.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628976,15.062417871222076,47.05882352941176,1610612753,62,55,2022-11-12T01:20:04Z,2860000,False,15.0,89.0,1,left,MISS W. Carter Jr. 9' driving Hook,[1628976],1610612753.0,ORL,driving,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,9.03,Missed,,,,,,,,,,,,,,
290,PT10M42.00S,2022-11-12T01:20:02.4Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,62,55,2022-11-12T01:20:04Z,2870000,False,,,0,,D. Ayton REBOUND (Off:1 Def:2),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,289.0,3.0,2.0,1.0,,,,,,
291,PT10M38.00S,2022-11-12T01:20:06.0Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628969,93.51182654402102,54.65686274509803,1610612756,62,55,2022-11-12T01:21:36Z,2880000,False,23.0,8.0,1,right,MISS M. Bridges running reverse Layup,[1628969],1610612756.0,PHX,running reverse,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,2.48,Missed,,,,,,,,,,,,,,
292,PT10M35.00S,2022-11-12T01:20:09.0Z,3,REGULAR,rebound,offensive,[],1626164,,,1610612756,62,55,2022-11-12T01:21:36Z,2890000,False,,,0,,D. Booker REBOUND (Off:3 Def:2),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,291.0,5.0,2.0,3.0,,,,,,
293,PT10M33.00S,2022-11-12T01:20:11.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626164,90.09526938239159,47.05882352941176,1610612756,62,55,2022-11-12T01:21:54Z,2900000,False,-15.0,41.0,1,right,MISS D. Booker driving Layup,[1626164],1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,,4.32,Missed,,,,,,,,,,,,,,
294,PT10M30.00S,2022-11-12T01:20:14.4Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,62,55,2022-11-12T01:20:18Z,2910000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:3),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,293.0,3.0,3.0,0.0,,,,,,
295,PT10M22.00S,2022-11-12T01:20:22.7Z,3,REGULAR,3pt,Jump Shot,[],1630532,5.995400788436268,95.58823529411765,1610612753,62,55,2022-11-12T01:20:31Z,2920000,False,-228.0,4.0,1,left,MISS F. Wagner 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Left Corner 3,24+ Left,,,,,22.79,Missed,,,,,,,,,,,,,,
296,PT10M16.00S,2022-11-12T01:20:28.7Z,3,REGULAR,rebound,offensive,[],1628976,,,1610612753,62,55,2022-11-12T01:20:31Z,2930000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:3),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Left Corner 3,24+ Left,,,,,,,,,,,295.0,4.0,3.0,1.0,,,,,,
297,PT10M16.00S,2022-11-12T01:20:29.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628976,5.590000152587891,50.0,1610612753,64,55,2022-11-12T01:20:29Z,2940000,False,0.0,0.0,1,left,W. Carter Jr. tip DUNK (7 PTS),[1628976],1610612753.0,ORL,tip,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,8-16 Left,,,,,0.0,Made,7.0,,,,,,,,,,,,,
298,PT10M09.00S,2022-11-12T01:20:35.9Z,3,REGULAR,3pt,Jump Shot,[],1626164,68.67608409986859,69.6078431372549,1610612756,64,58,2022-11-12T01:20:40Z,2950000,False,98.0,242.0,1,right,D. Booker 26' 3PT  (12 PTS) (C. Payne 2 AST),"[1626164, 1626166]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,,,,,26.1,Made,12.0,C. Payne,1626166.0,2.0,,,,,,,,,,
300,PT09M56.00S,2022-11-12T01:20:48.5Z,3,REGULAR,3pt,Jump Shot,[],1628976,32.276609724047304,56.86274509803921,1610612753,67,58,2022-11-12T01:20:53Z,2970000,False,-34.0,251.0,1,left,W. Carter Jr. 25' 3PT  (10 PTS) (J. Suggs 4 AST),"[1628976, 1630591]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Center,,,,,25.32,Made,10.0,J. Suggs,1630591.0,4.0,,,,,,,,,,
302,PT09M41.00S,2022-11-12T01:21:03.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,86.41590013140605,60.049019607843135,1610612756,67,60,2022-11-12T01:21:09Z,2990000,False,50.0,75.0,1,right,D. Ayton 9' turnaround Hook (12 PTS) (C. Payne 3 AST),"[1629028, 1626166]",1610612756.0,PHX,turnaround,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Right,,,,,9.04,Made,12.0,C. Payne,1626166.0,3.0,,,,,,,,,,
304,PT09M26.00S,2022-11-12T01:21:18.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630591,7.30946123521682,63.48039215686274,1610612753,67,60,2022-11-12T01:21:25Z,3010000,False,-67.0,16.0,1,left,MISS J. Suggs 6' turnaround fadeaway Shot,[1630591],1610612753.0,ORL,turnaround fadeaway,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),0-8 Center,,,,,6.93,Missed,,,,,,,,,,,,,,
305,PT09M25.00S,2022-11-12T01:21:19.0Z,3,REGULAR,rebound,offensive,[],1630532,,,1610612753,67,60,2022-11-12T01:24:43Z,3020000,False,,,0,,F. Wagner REBOUND (Off:1 Def:2),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,304.0,3.0,2.0,1.0,,,,,,
327,PT09M25.00S,2022-11-12T01:21:22.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630532,5.831143232588701,52.205882352941174,1610612753,67,60,2022-11-12T01:24:34Z,3025000,False,-11.0,2.0,1,left,MISS F. Wagner tip Layup,[1630532],1610612753.0,ORL,tip,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,,1.12,Missed,,,,,,,,,,,,,,
328,PT09M22.00S,2022-11-12T01:21:25.9Z,3,REGULAR,rebound,defensive,[],1626164,,,1610612756,67,60,2022-11-12T01:24:34Z,3027500,False,,,0,,D. Booker REBOUND (Off:3 Def:3),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,327.0,6.0,3.0,3.0,,,,,,
306,PT09M17.00S,2022-11-12T01:21:27.9Z,3,REGULAR,3pt,Jump Shot,[],1626164,66.5735873850197,56.127450980392155,1610612756,67,60,2022-11-12T01:21:33Z,3030000,False,31.0,262.0,1,right,MISS D. Booker 26' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,,,,,26.35,Missed,,,,,,,,,,,,,,
307,PT09M13.00S,2022-11-12T01:21:31.9Z,3,REGULAR,rebound,defensive,[],1629626,,,1610612753,67,60,2022-11-12T01:21:33Z,3040000,False,,,0,,B. Bol REBOUND (Off:0 Def:9),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,Above the Break 3,24+ Center,,,,,,,,,,,306.0,9.0,9.0,0.0,,,,,,
308,PT08M58.00S,2022-11-12T01:21:46.7Z,3,REGULAR,2pt,Jump Shot,[],1628976,10.988830486202366,81.61764705882352,1610612753,67,60,2022-11-12T01:21:51Z,3050000,False,-158.0,51.0,1,left,MISS W. Carter Jr. 16' pullup Shot,[1628976],1610612753.0,ORL,pullup,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,16-24 Left,,,,,16.61,Missed,,,,,,,,,,,,,,
309,PT08M55.00S,2022-11-12T01:21:49.7Z,3,REGULAR,rebound,defensive,[],1626164,,,1610612756,67,60,2022-11-12T01:21:51Z,3060000,False,,,0,,D. Booker REBOUND (Off:3 Def:4),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,16-24 Left,,,,,,,,,,,308.0,7.0,4.0,3.0,,,,,,
310,PT08M41.00S,2022-11-12T01:22:04.4Z,3,REGULAR,3pt,Jump Shot,[],1626166,76.2976346911958,88.97058823529412,1610612756,67,60,2022-11-12T01:22:11Z,3070000,False,195.0,170.0,1,right,MISS C. Payne 25' 3PT,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Right Center,,,,,25.88,Missed,,,,,,,,,,,,,,
311,PT08M37.00S,2022-11-12T01:22:08.4Z,3,REGULAR,rebound,defensive,[],1629626,,,1610612753,67,60,2022-11-12T01:22:11Z,3080000,False,,,0,,B. Bol REBOUND (Off:0 Def:10),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,310.0,10.0,10.0,0.0,,,,,,
312,PT08M18.00S,2022-11-12T01:22:27.2Z,3,REGULAR,turnover,bad pass,[],1628976,,,1610612753,67,60,2022-11-12T01:22:31Z,3090000,False,,,0,,W. Carter Jr. bad pass TURNOVER (2 TO),"[1628976, 1629028]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,8-16 Left,,2.0,Ayton,1629028.0,,,,,,,,,,,,,,,,
313,PT08M18.00S,2022-11-12T01:22:27.2Z,3,REGULAR,steal,,[],1629028,,,1610612756,67,60,2022-11-12T01:22:30Z,3100000,False,,,0,,D. Ayton STEAL (1 STL),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
314,PT08M06.00S,2022-11-12T01:22:39.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626166,68.9388961892247,31.372549019607842,1610612756,67,60,2022-11-12T01:22:44Z,3110000,False,-93.0,239.0,1,right,MISS C. Payne 25' 3PT,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Left Center,,,,,25.7,Missed,,,,,,,,,,,,,,
315,PT08M01.00S,2022-11-12T01:22:44.0Z,3,REGULAR,rebound,defensive,[],1630532,,,1610612753,67,60,2022-11-12T01:22:44Z,3120000,False,,,0,,F. Wagner REBOUND (Off:1 Def:3),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,314.0,4.0,3.0,1.0,,,,,,
316,PT07M48.00S,2022-11-12T01:22:56.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630532,5.863994743758213,44.36274509803921,1610612753,67,60,2022-11-12T01:41:38Z,3130000,False,28.0,3.0,1,left,MISS F. Wagner driving Hook,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,,2.83,Missed,,,,,,,,,,,,,,
317,PT07M45.00S,2022-11-12T01:22:59.4Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,67,60,2022-11-12T01:23:01Z,3140000,False,,,0,,D. Ayton REBOUND (Off:1 Def:3),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,316.0,4.0,3.0,1.0,,,,,,
318,PT07M42.00S,2022-11-12T01:23:02.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1628969,84.05059132720105,52.20588235294118,1610612756,67,60,2022-11-12T01:23:09Z,3150000,False,11.0,97.0,1,right,MISS M. Bridges 9' pullup Shot,[1628969],1610612756.0,PHX,pullup,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,,,9.8,Missed,,,,,,,,,,,,,,
319,PT07M39.00S,2022-11-12T01:23:05.5Z,3,REGULAR,rebound,defensive,[],1629626,,,1610612753,67,60,2022-11-12T01:23:09Z,3160000,False,,,0,,B. Bol REBOUND (Off:0 Def:11),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,318.0,11.0,11.0,0.0,,,,,,
320,PT07M34.00S,2022-11-12T01:23:10.4Z,3,REGULAR,2pt,Jump Shot,[],1629643,9.724047306176084,90.21905637254902,1610612753,67,60,2022-11-12T01:23:58Z,3170000,False,-201.0,39.0,1,left,MISS C. Okeke 20' Jump Shot,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Mid-Range,16-24 Left,,,,,20.48,Missed,,,,,,,,,,,,,,
321,PT07M33.00S,2022-11-12T01:23:11.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,67,60,2022-11-12T01:23:58Z,3180000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Mid-Range,16-24 Left,,,,,,,,,,,320.0,,,,,,,,,
323,PT07M27.00S,2022-11-12T01:23:36.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628976,7.178055190538765,46.07843137254902,1610612753,69,60,2022-11-12T01:27:08Z,3200000,False,20.0,15.0,1,left,W. Carter Jr. alley-oop Layup (12 PTS) (F. Wagner 2 AST),"[1628976, 1630532]",1610612753.0,ORL,alley-oop,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,2.47,Made,12.0,F. Wagner,1630532.0,2.0,,,,,,,,,,
325,PT07M14.00S,2022-11-12T01:23:49.8Z,3,REGULAR,foul,personal,['2freethrow'],1629643,,,1610612756,69,60,2022-11-12T01:24:03Z,3220000,False,,,0,,C. Okeke shooting personal FOUL (1 PF) (Booker 2 FT),"[1629643, 1626164]",1610612753.0,ORL,shooting,,,Okeke,C. Okeke,,,,,Mid-Range,16-24 Left Center,1628172.0,,,,,,,,,,,,,,,,1.0,0.0,Booker,1626164.0
329,PT07M14.00S,2022-11-12T01:24:22.4Z,3,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,69,61,2022-11-12T01:24:22Z,3240000,False,,,0,,D. Booker Free Throw 1 of 2 (13 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,
330,PT07M14.00S,2022-11-12T01:24:34.5Z,3,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,69,62,2022-11-12T01:24:34Z,3250000,False,,,0,,D. Booker Free Throw 2 of 2 (14 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,
334,PT06M53.00S,2022-11-12T01:24:58.7Z,3,REGULAR,3pt,Jump Shot,[],1628976,19.92444152431012,6.61764705882353,1610612753,69,62,2022-11-12T01:40:25Z,3290000,False,217.0,135.0,1,left,MISS W. Carter Jr. 25' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,25.54,Missed,,,,,,,,,,,,,,
335,PT06M53.00S,2022-11-12T01:24:58.7Z,3,REGULAR,rebound,defensive,[],1626164,,,1610612756,69,62,2022-11-12T01:25:03Z,3300000,False,,,0,,D. Booker REBOUND (Off:3 Def:5),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,334.0,8.0,5.0,3.0,,,,,,
