actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
265,PT06M17.00S,2023-02-26T00:56:58.9Z,2,REGULAR,rebound,defensive,[],1630175,,,1610612753,38,40,2023-02-26T00:56:59Z,2600000,False,,,0,,C. Anthony REBOUND (Off:0 Def:3),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Center,,,,264.0,3.0,3.0,0.0,,,,,,,,,,,,,
266,PT06M15.00S,2023-02-26T00:57:01.5Z,2,REGULAR,turnover,out-of-bounds,[],1630175,,,1610612753,38,40,2023-02-26T00:57:13Z,2610000,False,,,0,,C. Anthony bad pass out-of-bounds TURNOVER (1 TO),[1630175],1610612753.0,ORL,bad pass,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Center,,,,,,,,1148.0,,,,,,,,1.0,,,,
267,PT06M15.00S,2023-02-26T00:57:05.0Z,2,REGULAR,substitution,out,[],1629021,,,1610612754,38,40,2023-02-26T00:57:36Z,2620000,False,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT06M15.00S,2023-02-26T00:57:05.0Z,2,REGULAR,substitution,out,[],1631097,,,1610612754,38,40,2023-02-26T00:57:36Z,2630000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT06M15.00S,2023-02-26T00:57:05.0Z,2,REGULAR,substitution,out,[],1629670,,,1610612754,38,40,2023-02-26T00:57:36Z,2640000,False,,,0,,SUB out: J. Nwora,[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT06M15.00S,2023-02-26T00:57:05.0Z,2,REGULAR,substitution,in,[],1629048,,,1610612754,38,40,2023-02-26T00:57:36Z,2650000,False,,,0,,SUB in: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT06M15.00S,2023-02-26T00:57:05.0Z,2,REGULAR,substitution,in,[],1630174,,,1610612754,38,40,2023-02-26T00:57:36Z,2660000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT06M15.00S,2023-02-26T00:57:05.0Z,2,REGULAR,substitution,in,[],1627741,,,1610612754,38,40,2023-02-26T00:57:36Z,2670000,False,,,0,,SUB in: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT05M59.00S,2023-02-26T00:57:37.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626167,83.44283837056504,44.72273284313725,1610612754,38,40,2023-02-26T00:57:44Z,2680000,False,-26.0,103.0,1,right,MISS M. Turner 10' turnaround Shot,[1626167],1610612754.0,IND,turnaround,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Center,10.64,Missed,,,,,,,,,,,,,,,,,,
274,PT05M57.00S,2023-02-26T00:57:39.0Z,2,REGULAR,rebound,defensive,[],1630175,,,1610612753,38,40,2023-02-26T00:57:44Z,2690000,False,,,0,,C. Anthony REBOUND (Off:0 Def:4),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),8-16 Center,,,,273.0,4.0,4.0,0.0,,,,,,,,,,,,,
275,PT05M53.00S,2023-02-26T00:57:43.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,5.075558475689881,54.65686274509803,1610612753,40,40,2023-02-26T00:57:55Z,2700000,False,-23.0,-5.0,1,left,P. Banchero driving Layup (9 PTS) (C. Anthony 5 AST),"[1631094, 1630175]",1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,2.38,Made,9.0,,,,,,,,,,C. Anthony,1630175.0,5.0,,,,,
277,PT05M35.00S,2023-02-26T00:58:00.7Z,2,REGULAR,3pt,Jump Shot,[],204456,92.19776609724047,95.34313725490196,1610612754,40,40,2023-02-26T00:58:06Z,2720000,False,227.0,21.0,1,right,MISS T. McConnell 3PT,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Right Corner 3,24+ Right,22.77,Missed,,,,,,,,,,,,,,,,,,
278,PT05M32.00S,2023-02-26T00:58:03.7Z,2,REGULAR,rebound,defensive,[],1630532,,,1610612753,40,40,2023-02-26T00:58:06Z,2730000,False,,,0,,F. Wagner REBOUND (Off:0 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Right Corner 3,24+ Right,,,,277.0,1.0,1.0,0.0,,,,,,,,,,,,,
279,PT05M25.00S,2023-02-26T00:58:10.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,5.601182654402102,55.63725490196079,1610612753,40,40,2023-02-26T00:58:20Z,2740000,False,-28.0,0.0,1,left,MISS F. Wagner driving reverse Layup,[1630532],1610612753.0,ORL,driving reverse,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,2.82,Missed,,,,,,,,,,,,,,,,,,
280,PT05M25.00S,2023-02-26T00:58:10.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,40,40,2023-02-26T00:58:20Z,2750000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Restricted Area,0-8 Center,,,,279.0,,,,,,,,,,,,,,,,
282,PT05M25.00S,2023-02-26T00:58:17.9Z,2,REGULAR,substitution,out,[],1630175,,,1610612753,40,40,2023-02-26T00:58:22Z,2770000,False,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT05M25.00S,2023-02-26T00:58:17.9Z,2,REGULAR,substitution,in,[],1628365,,,1610612753,40,40,2023-02-26T00:58:22Z,2780000,False,,,0,,SUB in: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT05M25.00S,2023-02-26T00:58:31.3Z,2,REGULAR,substitution,out,[],1630537,,,1610612753,40,40,2023-02-26T00:58:41Z,2790000,False,,,0,,SUB out: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT05M25.00S,2023-02-26T00:58:31.3Z,2,REGULAR,substitution,out,[],204456,,,1610612753,40,40,2023-02-26T00:58:41Z,2800000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT05M25.00S,2023-02-26T00:58:31.3Z,2,REGULAR,substitution,in,[],1630169,,,1610612753,40,40,2023-02-26T00:58:41Z,2810000,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT05M25.00S,2023-02-26T00:58:31.3Z,2,REGULAR,substitution,in,[],1629614,,,1610612753,40,40,2023-02-26T00:58:41Z,2820000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT05M18.00S,2023-02-26T00:58:53.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203914,3.630091984231275,96.56862745098039,1610612753,40,40,2023-02-26T00:58:58Z,2830000,False,-233.0,-18.0,1,left,MISS G. Harris 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,Left Corner 3,24+ Left,23.35,Missed,,,,,,,,,,,,,,,,,,
289,PT05M14.00S,2023-02-26T00:58:57.4Z,2,REGULAR,rebound,defensive,[],1630174,,,1610612754,40,40,2023-02-26T00:58:58Z,2840000,False,,,0,,A. Nesmith REBOUND (Off:1 Def:3),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Left Corner 3,24+ Left,,,,288.0,4.0,3.0,1.0,,,,,,,,,,,,,
290,PT05M06.00S,2023-02-26T00:59:05.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,91.40932982917214,59.55882352941176,1610612754,40,40,2023-02-26T01:01:20Z,2850000,False,48.0,28.0,1,right,MISS M. Turner Layup,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,5.55,Missed,,,,,,,,,,,,,,,,,,
291,PT05M01.00S,2023-02-26T00:59:10.4Z,2,REGULAR,rebound,defensive,[],1629048,,,1610612753,40,40,2023-02-26T00:59:15Z,2860000,False,,,0,,G. Bitadze REBOUND (Off:0 Def:1),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,,,,290.0,1.0,1.0,0.0,,,,,,,,,,,,,
292,PT04M53.00S,2023-02-26T00:59:18.6Z,2,REGULAR,turnover,bad pass,[],1628365,,,1610612753,40,40,2023-02-26T00:59:26Z,2870000,False,,,0,,M. Fultz bad pass TURNOVER (2 TO),"[1628365, 1626167]",1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2.0,,,Turner,1626167.0
293,PT04M53.00S,2023-02-26T00:59:18.6Z,2,REGULAR,steal,,[],1626167,,,1610612754,40,40,2023-02-26T00:59:22Z,2880000,False,,,0,,M. Turner STEAL (1 STL),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
294,PT04M53.00S,2023-02-26T00:59:23.8Z,2,REGULAR,foul,personal,[],1628365,,,1610612754,40,40,2023-02-26T00:59:45Z,2890000,False,,,0,,M. Fultz personal FOUL (1 PF),"[1628365, 1626167]",1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Mid-Range,16-24 Right Center,,,,,,,,1148.0,1.0,0.0,Turner,1626167.0,,,,,,,,
296,PT04M38.00S,2023-02-26T00:59:50.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629614,95.3515111695138,97.05882352941177,1610612754,40,40,2023-02-26T00:59:57Z,2910000,False,235.0,-9.0,1,right,MISS A. Nembhard 3PT,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Right Corner 3,24+ Right,23.55,Missed,,,,,,,,,,,,,,,,,,
297,PT04M34.00S,2023-02-26T00:59:54.1Z,2,REGULAR,rebound,defensive,[],1628365,,,1610612753,40,40,2023-02-26T00:59:57Z,2920000,False,,,0,,M. Fultz REBOUND (Off:1 Def:2),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Right Corner 3,24+ Right,,,,296.0,3.0,2.0,1.0,,,,,,,,,,,,,
298,PT04M18.00S,2023-02-26T01:00:10.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629048,12.040078843626807,41.911764705882355,1610612753,40,40,2023-02-26T01:00:19Z,2930000,False,40.0,61.0,1,left,MISS G. Bitadze 7' floating Shot,[1629048],1610612753.0,ORL,floating,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,7.29,Missed,,,,,,,,,,,,,,,,,,
299,PT04M17.00S,2023-02-26T01:00:11.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612754,40,40,2023-02-26T01:03:33Z,2940000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,298.0,,,,,,,,,,,,,,,,
300,PT04M17.00S,2023-02-26T01:00:17.8Z,2,REGULAR,foul,personal,[],1629048,,,1610612754,40,40,2023-02-26T01:03:02Z,2950000,False,,,0,,G. Bitadze loose ball personal FOUL (1 PF),"[1629048, 1626167]",1610612753.0,ORL,loose ball,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1148.0,1.0,0.0,Turner,1626167.0,,,,,,,,
302,PT03M59.00S,2023-02-26T01:00:44.7Z,2,REGULAR,3pt,Jump Shot,[],1627741,69.46452036793693,23.284313725490197,1610612754,40,40,2023-02-26T01:04:32Z,2970000,False,-134.0,235.0,1,right,MISS B. Hield 26' pullup 3PT,[1627741],1610612754.0,IND,pullup,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,26.99,Missed,,,,,,,,,,,,,,,,,,
303,PT03M55.00S,2023-02-26T01:00:48.7Z,2,REGULAR,rebound,defensive,[],1629048,,,1610612753,40,40,2023-02-26T01:00:49Z,2980000,False,,,0,,G. Bitadze REBOUND (Off:0 Def:2),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Left Center,,,,302.0,2.0,2.0,0.0,,,,,,,,,,,,,
304,PT03M51.00S,2023-02-26T01:00:53.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203914,4.944152431011826,46.81372549019608,1610612753,40,40,2023-02-26T01:01:06Z,2990000,False,16.0,-6.0,1,left,MISS G. Harris running Layup,[203914],1610612753.0,ORL,running,,,Harris,G. Harris,,,,,Restricted Area,0-8 Center,1.7,Missed,,,,,,,,,,,,,,,,,,
306,PT03M48.00S,2023-02-26T01:00:56.3Z,2,REGULAR,rebound,offensive,[],1629048,,,1610612753,40,40,2023-02-26T01:01:06Z,3010000,False,,,0,,G. Bitadze REBOUND (Off:1 Def:2),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,304.0,3.0,2.0,1.0,,,,,,,,,,,,,
307,PT03M48.00S,2023-02-26T01:01:05.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629048,6.389618922470433,48.03921568627451,1610612753,42,40,2023-02-26T01:01:14Z,3020000,False,10.0,8.0,1,left,G. Bitadze putback Layup (2 PTS),[1629048],1610612753.0,ORL,putback,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,1.24,Made,2.0,,,,,,,,,,,,,,,,,
308,PT03M48.00S,2023-02-26T01:01:11.5Z,2,REGULAR,foul,personal,['1freethrow'],1627741,,,1610612753,42,40,2023-02-26T01:01:36Z,3030000,False,,,0,,B. Hield shooting personal FOUL (1 PF) (Bitadze 1 FT),"[1627741, 1629048]",1610612754.0,IND,shooting,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,,,,,,1148.0,1.0,0.0,Bitadze,1629048.0,,,,,,,,
310,PT03M48.00S,2023-02-26T01:01:57.5Z,2,REGULAR,timeout,full,['team'],0,,,1610612753,42,40,2023-02-26T01:03:02Z,3050000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT03M48.00S,2023-02-26T01:02:00.4Z,2,REGULAR,substitution,out,[],1631094,,,1610612753,42,40,2023-02-26T01:03:54Z,3060000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT03M48.00S,2023-02-26T01:02:00.4Z,2,REGULAR,substitution,in,[],1630591,,,1610612753,42,40,2023-02-26T01:03:54Z,3070000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT03M48.00S,2023-02-26T01:04:17.3Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1629048,,,1610612753,43,40,2023-02-26T01:04:17Z,3080000,False,,,0,,G. Bitadze Free Throw 1 of 1 (3 PTS),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
314,PT03M24.00S,2023-02-26T01:04:43.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626167,87.20433639947439,35.78431372549019,1610612754,43,42,2023-02-26T01:04:49Z,3090000,False,-71.0,68.0,1,right,M. Turner 9' turnaround Jump Shot (4 PTS) (B. Hield 1 AST),"[1626167, 1627741]",1610612754.0,IND,turnaround,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Left,9.82,Made,4.0,,,,,,,,,,B. Hield,1627741.0,1.0,,,,,
316,PT03M07.00S,2023-02-26T01:05:00.6Z,2,REGULAR,3pt,Jump Shot,[],1629048,28.203022339027594,25.245098039215684,1610612753,46,42,2023-02-26T01:05:07Z,3110000,False,124.0,213.0,1,left,G. Bitadze 24' 3PT  (6 PTS),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Right Center,24.6,Made,6.0,,,,,,,,,,,,,,,,,
317,PT02M57.00S,2023-02-26T01:05:09.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630174,92.59198423127464,46.07843137254902,1610612754,46,44,2023-02-26T01:05:19Z,3120000,False,-20.0,17.0,1,right,A. Nesmith driving Layup (2 PTS) (T. Haliburton 5 AST),"[1630174, 1630169]",1610612754.0,IND,driving,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,2.6,Made,2.0,,,,,,,,,,T. Haliburton,1630169.0,5.0,,,,,
319,PT02M43.00S,2023-02-26T01:05:26.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630174,,,1610612753,46,44,2023-02-26T01:05:53Z,3140000,False,,,0,,A. Nesmith personal FOUL (2 PF) (Fultz 2 FT),"[1630174, 1628365]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Mid-Range,8-16 Left,,,,,,,,1148.0,2.0,0.0,Fultz,1628365.0,,,,,,,,
321,PT02M43.00S,2023-02-26T01:05:54.8Z,2,REGULAR,freethrow,1 of 2,[],1628365,,,1610612753,47,44,2023-02-26T01:05:54Z,3160000,False,,,0,,M. Fultz Free Throw 1 of 2 (3 PTS),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
322,PT02M43.00S,2023-02-26T01:06:08.7Z,2,REGULAR,freethrow,2 of 2,[],1628365,,,1610612753,48,44,2023-02-26T01:06:08Z,3170000,False,,,0,,M. Fultz Free Throw 2 of 2 (4 PTS),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
323,PT02M33.00S,2023-02-26T01:06:22.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,92.06636005256242,56.86274509803921,1610612754,48,46,2023-02-26T01:06:29Z,3180000,False,34.0,22.0,1,right,T. Haliburton driving Layup (7 PTS),[1630169],1610612754.0,IND,driving,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,4.08,Made,7.0,,,,,,,,,,,,,,,,,
324,PT02M33.00S,2023-02-26T01:06:25.8Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628365,,,1610612754,48,46,2023-02-26T01:06:35Z,3190000,False,,,0,,M. Fultz shooting personal FOUL (2 PF) (Haliburton 1 FT),"[1628365, 1630169]",1610612753.0,ORL,shooting,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,,,,,,,,1148.0,2.0,0.0,Haliburton,1630169.0,,,,,,,,
326,PT02M33.00S,2023-02-26T01:06:47.4Z,2,REGULAR,freethrow,1 of 1,[],1630169,,,1610612754,48,46,2023-02-26T01:06:50Z,3210000,False,,,0,,MISS T. Haliburton Free Throw 1 of 1,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
327,PT02M30.00S,2023-02-26T01:06:50.4Z,2,REGULAR,rebound,defensive,[],1629048,,,1610612753,48,46,2023-02-26T01:06:50Z,3220000,False,,,0,,G. Bitadze REBOUND (Off:1 Def:3),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,326.0,4.0,3.0,1.0,,,,,,,,,,,,,
328,PT02M17.00S,2023-02-26T01:07:01.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628365,5.469776609724048,57.59803921568627,1610612753,48,46,2023-02-26T01:07:07Z,3230000,False,-38.0,-1.0,1,left,MISS M. Fultz cutting Layup - blocked,"[1628365, 1626167]",1610612753.0,ORL,cutting,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,3.8,Missed,,,,,,,,,,,,,,,Turner,1626167.0,,
329,PT02M17.00S,2023-02-26T01:07:01.7Z,2,REGULAR,block,,[],1626167,,,1610612753,48,46,2023-02-26T01:07:04Z,3240000,False,,,0,,M. Turner BLOCK (1 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
330,PT02M14.00S,2023-02-26T01:07:04.7Z,2,REGULAR,rebound,offensive,[],203914,,,1610612753,48,46,2023-02-26T01:07:07Z,3250000,False,,,0,,G. Harris REBOUND (Off:1 Def:1),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,Restricted Area,0-8 Center,,,,328.0,2.0,1.0,1.0,,,,,,,,,,,,,
331,PT02M10.00S,2023-02-26T01:07:08.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203914,22.683968462549277,10.049019607843137,1610612753,48,46,2023-02-26T01:07:15Z,3260000,False,200.0,161.0,1,left,MISS G. Harris 25' step back 3PT,[203914],1610612753.0,ORL,step back,,,Harris,G. Harris,,,,,Above the Break 3,24+ Right Center,25.64,Missed,,,,,,,,,,,,,,,,,,
332,PT02M06.00S,2023-02-26T01:07:12.8Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,48,46,2023-02-26T01:07:15Z,3270000,False,,,0,,M. Turner REBOUND (Off:0 Def:2),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,,,,331.0,2.0,2.0,0.0,,,,,,,,,,,,,
335,PT01M49.00S,2023-02-26T01:08:02.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629614,84.44480946123521,40.44117647058824,1610612754,48,46,2023-02-26T01:08:15Z,3300000,False,-48.0,94.0,1,right,MISS A. Nembhard 10' pullup Shot - blocked,"[1629614, 1630591]",1610612754.0,IND,pullup,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,10.52,Missed,,,,,,,,,,,,,,,Suggs,1630591.0,,
336,PT01M49.00S,2023-02-26T01:08:02.5Z,2,REGULAR,block,,[],1630591,,,1610612754,48,46,2023-02-26T01:08:05Z,3310000,False,,,0,,J. Suggs BLOCK (1 BLK),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
337,PT01M45.00S,2023-02-26T01:08:06.5Z,2,REGULAR,rebound,offensive,[],1626167,,,1610612754,48,46,2023-02-26T01:08:15Z,3320000,False,,,0,,M. Turner REBOUND (Off:1 Def:2),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Center,,,,335.0,3.0,2.0,1.0,,,,,,,,,,,,,
338,PT01M41.00S,2023-02-26T01:08:08.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626167,70.77858081471747,21.568627450980394,1610612754,48,49,2023-02-26T01:10:53Z,3330000,False,-142.0,222.0,1,right,M. Turner 26' 3PT pullup (7 PTS),[1626167],1610612754.0,IND,pullup,,,Turner,M. Turner,,,,,Above the Break 3,24+ Left Center,26.38,Made,7.0,,,,,,,,,,,,,,,,,
339,PT01M34.00S,2023-02-26T01:08:15.9Z,2,REGULAR,3pt,Jump Shot,[],1630591,28.07161629434954,17.647058823529413,1610612753,48,49,2023-02-26T01:11:16Z,3340000,False,162.0,211.0,1,left,MISS J. Suggs 26' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,26.62,Missed,,,,,,,,,,,,,,,,,,
340,PT01M34.00S,2023-02-26T01:08:15.9Z,2,REGULAR,rebound,defensive,[],1629614,,,1610612754,48,49,2023-02-26T01:08:25Z,3350000,False,,,0,,A. Nembhard REBOUND (Off:0 Def:1),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Right Center,,,,339.0,1.0,1.0,0.0,,,,,,,,,,,,,
341,PT01M27.00S,2023-02-26T01:08:22.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630174,93.11760840998686,52.94117647058824,1610612754,48,51,2023-02-26T01:08:29Z,3360000,False,15.0,12.0,1,right,A. Nesmith running Layup (4 PTS) (A. Nembhard 1 AST),"[1630174, 1629614]",1610612754.0,IND,running,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,1.91,Made,4.0,,,,,,,,,,A. Nembhard,1629614.0,1.0,,,,,
343,PT01M13.00S,2023-02-26T01:08:38.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1628365,5.863994743758213,46.81372549019608,1610612753,50,51,2023-02-26T01:09:03Z,3380000,False,16.0,3.0,1,left,M. Fultz driving Layup (6 PTS),[1628365],1610612753.0,ORL,driving,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,1.61,Made,6.0,,,,,,,,,,,,,,,,,
344,PT01M13.00S,2023-02-26T01:08:41.4Z,2,REGULAR,violation,defensive goaltending,[],1626167,,,1610612753,50,51,2023-02-26T01:09:03Z,3390000,False,,,0,,M. Turner defensive goaltending VIOLATION,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,1148.0,,,,,,,,,,,,
345,PT00M54.10S,2023-02-26T01:09:05.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630174,92.32917214191852,59.31372549019608,1610612754,50,51,2023-02-26T01:12:05Z,3400000,False,47.0,20.0,1,right,MISS A. Nesmith driving floating bank Shot,[1630174],1610612754.0,IND,driving floating bank,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,5.06,Missed,,,,,,,,,,,,,,,,,,
346,PT00M51.90S,2023-02-26T01:09:07.8Z,2,REGULAR,rebound,defensive,[],1630591,,,1610612753,50,51,2023-02-26T01:09:09Z,3410000,False,,,0,,J. Suggs REBOUND (Off:1 Def:1),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),0-8 Center,,,,345.0,2.0,1.0,1.0,,,,,,,,,,,,,
347,PT00M44.20S,2023-02-26T01:09:15.4Z,2,REGULAR,2pt,Jump Shot,[],1628365,7.835085413929041,70.83333333333334,1610612753,50,51,2023-02-26T01:09:22Z,3420000,False,-104.0,21.0,1,left,MISS M. Fultz 10' turnaround fadeaway Shot,[1628365],1610612753.0,ORL,turnaround fadeaway,,,Fultz,M. Fultz,,,,,Mid-Range,8-16 Left,10.63,Missed,,,,,,,,,,,,,,,,,,
