actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
336,PT00M52.30S,2023-01-05T01:05:51.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631119,92.32917214191852,51.71568627450981,1610612760,65,53,2023-01-05T01:19:43Z,3320000,False,9.0,20.0,1,right,MISS J. Williams cutting Layup,[1631119],1610612760.0,OKC,cutting,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,2.14,Missed,,,,,,,,,,,,,,,,
337,PT00M49.70S,2023-01-05T01:05:53.9Z,2,REGULAR,rebound,defensive,[],1631216,,,1610612753,65,53,2023-01-05T01:05:53Z,3330000,False,,,0,,C. Houstan REBOUND (Off:1 Def:2),[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Restricted Area,0-8 Center,,,,,,336.0,3.0,2.0,1.0,,,,,,,,,,,
338,PT00M36.70S,2023-01-05T01:06:06.9Z,2,REGULAR,3pt,Jump Shot,[],1631216,5.732588699080158,96.32352941176471,1610612753,68,53,2023-01-05T01:06:20Z,3340000,False,-232.0,1.0,1,left,C. Houstan 3PT  (6 PTS) (G. Harris 1 AST),"[1631216, 203914]",1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Left Corner 3,24+ Left,,,23.16,Made,6.0,,,,,,,,,G. Harris,203914.0,1.0,,,,
340,PT00M20.40S,2023-01-05T01:06:26.6Z,2,REGULAR,turnover,lost ball,[],1630581,,,1610612760,68,53,2023-01-05T01:06:30Z,3360000,False,,,0,,J. Giddey lost ball TURNOVER (2 TO),"[1630581, 1631216]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Mid-Range,16-24 Right Center,,2.0,,,,,,,,,,,,,,,,,Houstan,1631216.0
341,PT00M20.40S,2023-01-05T01:06:26.6Z,2,REGULAR,steal,,[],1631216,,,1610612753,68,53,2023-01-05T01:06:29Z,3370000,False,,,0,,C. Houstan STEAL (1 STL),[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
342,PT00M14.80S,2023-01-05T01:06:36.9Z,2,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1627327,,,1610612753,68,53,2023-01-05T01:07:28Z,3380000,False,,,0,,TEAM foul technical,[1627327],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Right Center,204059.0,,,,,,,,,,,,,,,,,,,
343,PT00M14.80S,2023-01-05T01:07:00.9Z,2,REGULAR,freethrow,1 of 1,[],203914,,,1610612753,68,53,2023-01-05T01:07:00Z,3390000,False,,,0,,MISS G. Harris technical Free Throw 1 of 1,[203914],1610612753.0,ORL,technical,,,Harris,G. Harris,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
344,PT00M14.80S,2023-01-05T01:07:00.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,68,53,2023-01-05T01:07:00Z,3400000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,343.0,,,,,,,,,,,,,,
345,PT00M02.40S,2023-01-05T01:07:34.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630181,6.652431011826544,4.166666666666666,1610612753,68,53,2023-01-05T01:07:45Z,3410000,False,229.0,10.0,1,left,MISS R. Hampton 3PT,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,Right Corner 3,24+ Right,,,22.94,Missed,,,,,,,,,,,,,,,,
346,PT00M02.40S,2023-01-05T01:07:34.4Z,2,REGULAR,rebound,offensive,[],1631216,,,1610612753,68,53,2023-01-05T01:07:45Z,3420000,False,,,0,,C. Houstan REBOUND (Off:2 Def:2),[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Right Corner 3,24+ Right,,,,,,345.0,4.0,2.0,2.0,,,,,,,,,,,
347,PT00M00.00S,2023-01-05T01:07:44.9Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1631216,5.590000152587891,50.0,1610612753,70,53,2023-01-05T01:07:54Z,3430000,False,0.0,0.0,1,left,C. Houstan tip Layup (8 PTS),[1631216],1610612753.0,ORL,tip,,,Houstan,C. Houstan,,,,,Restricted Area,0-8 Center,,,0.0,Made,8.0,,,,,,,,,,,,,,,
348,PT00M00.00S,2023-01-05T01:07:54.2Z,2,REGULAR,period,end,[],0,,,1610612760,70,53,2023-01-05T01:07:54Z,3440000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2023-01-05T01:22:31.6Z,3,REGULAR,substitution,out,['startperiod'],1630175,,,1610612760,70,53,2023-01-05T01:23:00Z,3450000,False,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2023-01-05T01:22:31.6Z,3,REGULAR,substitution,out,['startperiod'],1630181,,,1610612760,70,53,2023-01-05T01:23:00Z,3460000,False,,,0,,SUB out: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2023-01-05T01:22:31.6Z,3,REGULAR,substitution,out,['startperiod'],1629026,,,1610612760,70,53,2023-01-05T01:23:00Z,3470000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2023-01-05T01:22:31.6Z,3,REGULAR,substitution,in,['startperiod'],1631094,,,1610612760,70,53,2023-01-05T01:23:00Z,3480000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2023-01-05T01:22:31.6Z,3,REGULAR,substitution,in,['startperiod'],1628365,,,1610612760,70,53,2023-01-05T01:23:00Z,3490000,False,,,0,,SUB in: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2023-01-05T01:22:31.6Z,3,REGULAR,substitution,in,['startperiod'],1629652,,,1610612760,70,53,2023-01-05T01:23:00Z,3500000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2023-01-05T01:23:08.8Z,3,REGULAR,period,start,[],0,,,1610612753,70,53,2023-01-05T01:23:08Z,3510000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT11M41.00S,2023-01-05T01:23:26.8Z,3,REGULAR,2pt,Jump Shot,[],1631094,81.68528252299606,67.64705882352942,1610612753,72,53,2023-01-05T01:23:32Z,3520000,False,88.0,120.0,1,right,P. Banchero 14' pullup Jump Shot (13 PTS),[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Right,,,14.87,Made,13.0,,,,,,,,,,,,,,,
357,PT11M22.00S,2023-01-05T01:23:45.5Z,3,REGULAR,3pt,Jump Shot,[],1631114,22.421156373193167,89.2156862745098,1610612760,72,53,2023-01-05T01:23:50Z,3530000,False,-196.0,158.0,1,left,MISS J. Williams 25' 3PT,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,,,25.2,Missed,,,,,,,,,,,,,,,,
358,PT11M18.00S,2023-01-05T01:23:49.5Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,72,53,2023-01-05T01:23:50Z,3540000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:8),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,357.0,9.0,8.0,1.0,,,,,,,,,,,
359,PT11M08.00S,2023-01-05T01:23:59.7Z,3,REGULAR,turnover,lost ball,[],1631094,,,1610612753,72,53,2023-01-05T01:24:03Z,3550000,False,,,0,,P. Banchero lost ball TURNOVER (3 TO),"[1631094, 1629652]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,,3.0,,,,,,,,,,,,,,,,,Dort,1629652.0
360,PT11M08.00S,2023-01-05T01:23:59.7Z,3,REGULAR,steal,,[],1629652,,,1610612760,72,53,2023-01-05T01:24:02Z,3560000,False,,,0,,L. Dort STEAL (1 STL),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
361,PT11M00.00S,2023-01-05T01:24:07.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628983,7.440867279894875,56.127450980392155,1610612760,72,53,2023-01-05T01:24:12Z,3570000,False,-31.0,17.0,1,left,MISS S. Gilgeous-Alexander driving Layup - blocked,"[1628983, 1628976]",1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,3.52,Missed,,,,,,,,,,,,,Carter Jr.,1628976.0,,
362,PT11M00.00S,2023-01-05T01:24:07.4Z,3,REGULAR,block,,[],1628976,,,1610612760,72,53,2023-01-05T01:24:10Z,3580000,False,,,0,,W. Carter Jr. BLOCK (2 BLK),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
363,PT10M57.00S,2023-01-05T01:24:10.4Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,72,53,2023-01-05T01:24:12Z,3590000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:9),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,,361.0,10.0,9.0,1.0,,,,,,,,,,,
364,PT10M56.00S,2023-01-05T01:24:16.9Z,3,REGULAR,foul,personal,[],1628983,,,1610612753,72,53,2023-01-05T01:24:25Z,3600000,False,,,0,,S. Gilgeous-Alexander personal FOUL (1 PF),"[1628983, 1628365]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Center,204059.0,,,,,,,,,1.0,0.0,Fultz,1628365.0,,,,,,,
366,PT10M49.00S,2023-01-05T01:24:40.6Z,3,REGULAR,3pt,Jump Shot,[],1628976,67.36202365308804,40.19607843137255,1610612753,72,53,2023-01-05T01:24:46Z,3620000,False,-49.0,254.0,1,right,MISS W. Carter Jr. 25' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Center,,,25.9,Missed,,,,,,,,,,,,,,,,
367,PT10M44.00S,2023-01-05T01:24:44.9Z,3,REGULAR,rebound,offensive,[],1631216,,,1610612753,72,53,2023-01-05T01:24:44Z,3630000,False,,,0,,C. Houstan REBOUND (Off:3 Def:2),[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Center,,,,,,366.0,5.0,2.0,3.0,,,,,,,,,,,
368,PT10M40.00S,2023-01-05T01:24:49.1Z,3,REGULAR,turnover,lost ball,[],1628976,,,1610612753,72,53,2023-01-05T01:24:58Z,3640000,False,,,0,,W. Carter Jr. lost ball TURNOVER (1 TO),"[1628976, 1631114]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,1.0,,,,,,,,,,,,,,,,,Williams,1631114.0
369,PT10M40.00S,2023-01-05T01:24:49.1Z,3,REGULAR,steal,,[],1631114,,,1610612760,72,53,2023-01-05T01:43:25Z,3650000,False,,,0,,J. Williams STEAL (3 STL),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
370,PT10M35.00S,2023-01-05T01:24:57.8Z,3,REGULAR,foul,personal,['2freethrow'],203914,,,1610612760,72,53,2023-01-05T01:25:46Z,3660000,False,,,0,,G. Harris shooting personal FOUL (2 PF) (Williams 2 FT),"[203914, 1631119]",1610612753.0,ORL,shooting,,,Harris,G. Harris,,,,,In The Paint (Non-RA),0-8 Center,204059.0,,,,,,,,,2.0,0.0,Williams,1631119.0,,,,,,,
372,PT10M35.00S,2023-01-05T01:25:53.4Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1631119,,,1610612760,72,54,2023-01-05T01:26:11Z,3680000,False,,,0,,J. Williams Free Throw 1 of 2 (3 PTS),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
373,PT10M35.00S,2023-01-05T01:25:53.4Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1631119,,,1610612760,72,54,2023-01-05T01:26:11Z,3690000,False,,,0,,MISS J. Williams Free Throw 2 of 2,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
374,PT10M32.00S,2023-01-05T01:25:56.4Z,3,REGULAR,rebound,offensive,[],1630581,,,1610612760,72,54,2023-01-05T01:26:11Z,3700000,False,,,0,,J. Giddey REBOUND (Off:1 Def:4),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,373.0,5.0,4.0,1.0,,,,,,,,,,,
375,PT10M31.00S,2023-01-05T01:26:11.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630581,9.937582128777924,51.71568627450981,1610612760,72,54,2023-01-05T01:26:18Z,3710000,False,-9.0,41.0,1,left,MISS J. Giddey putback Layup,[1630581],1610612760.0,OKC,putback,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,4.18,Missed,,,,,,,,,,,,,,,,
376,PT10M29.00S,2023-01-05T01:26:13.6Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,72,54,2023-01-05T01:26:18Z,3720000,False,,,0,,P. Banchero REBOUND (Off:1 Def:5),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,375.0,6.0,5.0,1.0,,,,,,,,,,,
377,PT10M24.00S,2023-01-05T01:26:19.9Z,3,REGULAR,foul,personal,[],1628983,,,1610612753,72,54,2023-01-05T01:26:32Z,3730000,False,,,0,,S. Gilgeous-Alexander take personal FOUL (2 PF),"[1628983, 1628365]",1610612760.0,OKC,take,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,204059.0,,,,,,,,,2.0,0.0,Fultz,1628365.0,,,,,,,
379,PT10M24.00S,2023-01-05T01:26:27.5Z,3,REGULAR,substitution,out,[],1631119,,,1610612753,72,54,2023-01-05T01:26:32Z,3750000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT10M24.00S,2023-01-05T01:26:27.5Z,3,REGULAR,substitution,in,[],1629026,,,1610612753,72,54,2023-01-05T01:26:32Z,3760000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT10M10.00S,2023-01-05T01:26:56.6Z,3,REGULAR,3pt,Jump Shot,[],203914,72.22404730617609,17.401960784313726,1610612753,75,54,2023-01-05T01:27:01Z,3770000,False,-163.0,209.0,1,right,G. Harris 26' 3PT  (10 PTS) (P. Banchero 6 AST),"[203914, 1631094]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,Above the Break 3,24+ Left Center,,,26.47,Made,10.0,,,,,,,,,P. Banchero,1631094.0,6.0,,,,
383,PT09M44.00S,2023-01-05T01:27:23.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,7.30946123521682,49.26470588235294,1610612760,75,54,2023-01-05T01:27:28Z,3790000,False,4.0,16.0,1,left,MISS L. Dort driving Layup,[1629652],1610612760.0,OKC,driving,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,1.66,Missed,,,,,,,,,,,,,,,,
384,PT09M41.00S,2023-01-05T01:27:26.1Z,3,REGULAR,rebound,offensive,[],1629026,,,1610612760,75,54,2023-01-05T01:27:26Z,3800000,False,,,0,,K. Williams REBOUND (Off:5 Def:0),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,,,,,,383.0,5.0,0.0,5.0,,,,,,,,,,,
385,PT09M35.00S,2023-01-05T01:27:31.2Z,3,REGULAR,turnover,lost ball,[],1630581,,,1610612760,75,54,2023-01-05T01:27:36Z,3810000,False,,,0,,J. Giddey lost ball TURNOVER (3 TO),"[1630581, 203914]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Mid-Range,8-16 Center,,3.0,,,,,,,,,,,,,,,,,Harris,203914.0
386,PT09M35.00S,2023-01-05T01:27:31.2Z,3,REGULAR,steal,,[],203914,,,1610612753,75,54,2023-01-05T01:27:34Z,3820000,False,,,0,,G. Harris STEAL (1 STL),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
387,PT09M17.00S,2023-01-05T01:27:51.6Z,3,REGULAR,foul,personal,['2freethrow'],1629652,,,1610612753,75,54,2023-01-05T01:28:02Z,3830000,False,,,0,,L. Dort shooting personal FOUL (2 PF) (Banchero 2 FT),"[1629652, 1631094]",1610612760.0,OKC,shooting,,,Dort,L. Dort,,,,,Mid-Range,16-24 Left Center,1628172.0,,,,,,,,,2.0,0.0,Banchero,1631094.0,,,,,,,
389,PT09M17.00S,2023-01-05T01:28:19.7Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1631094,,,1610612753,75,54,2023-01-05T01:28:37Z,3850000,False,,,0,,MISS P. Banchero Free Throw 1 of 2,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
390,PT09M17.00S,2023-01-05T01:28:19.7Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612753,75,54,2023-01-05T01:28:37Z,3860000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,389.0,,,,,,,,,,,,,,
391,PT09M17.00S,2023-01-05T01:28:19.7Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1631094,,,1610612753,75,54,2023-01-05T01:28:37Z,3870000,False,,,0,,MISS P. Banchero Free Throw 2 of 2,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
392,PT09M12.00S,2023-01-05T01:28:24.7Z,3,REGULAR,rebound,defensive,[],1629026,,,1610612760,75,54,2023-01-05T01:28:37Z,3880000,False,,,0,,K. Williams REBOUND (Off:5 Def:1),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,391.0,6.0,1.0,5.0,,,,,,,,,,,
393,PT09M10.00S,2023-01-05T01:28:41.2Z,3,REGULAR,foul,personal,['2freethrow'],1628976,,,1610612760,75,54,2023-01-05T01:28:54Z,3890000,False,,,0,,W. Carter Jr. shooting personal FOUL (2 PF) (Gilgeous-Alexander 2 FT),"[1628976, 1628983]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,1628172.0,,,,,,,,,2.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,
395,PT09M10.00S,2023-01-05T01:29:11.1Z,3,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,75,55,2023-01-05T01:29:11Z,3910000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (14 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,,
396,PT09M10.00S,2023-01-05T01:29:28.5Z,3,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,75,56,2023-01-05T01:29:28Z,3920000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (15 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,Made,15.0,,,,,,,,,,,,,,,
397,PT09M02.00S,2023-01-05T01:29:46.3Z,3,REGULAR,foul,personal,['2freethrow'],1629026,,,1610612753,75,56,2023-01-05T01:29:52Z,3930000,False,,,0,,K. Williams shooting personal FOUL (2 PF) (Carter Jr. 2 FT),"[1629026, 1628976]",1610612760.0,OKC,shooting,,,Williams,K. Williams,,,,,In The Paint (Non-RA),0-8 Center,1628172.0,,,,,,,,,2.0,0.0,Carter Jr.,1628976.0,,,,,,,
399,PT09M02.00S,2023-01-05T01:30:15.8Z,3,REGULAR,freethrow,1 of 2,[],1628976,,,1610612753,75,56,2023-01-05T01:30:15Z,3950000,False,,,0,,MISS W. Carter Jr. Free Throw 1 of 2,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
400,PT09M02.00S,2023-01-05T01:30:15.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,75,56,2023-01-05T01:30:15Z,3960000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,399.0,,,,,,,,,,,,,,
401,PT09M02.00S,2023-01-05T01:30:30.1Z,3,REGULAR,freethrow,2 of 2,[],1628976,,,1610612753,76,56,2023-01-05T01:30:30Z,3970000,False,,,0,,W. Carter Jr. Free Throw 2 of 2 (9 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,
402,PT08M45.00S,2023-01-05T01:30:48.3Z,3,REGULAR,2pt,Jump Shot,[],1628983,20.71287779237845,49.50980392156863,1610612760,76,58,2023-01-05T01:30:53Z,3980000,False,2.0,142.0,1,left,S. Gilgeous-Alexander 14' Jump Shot (17 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Center,,,14.22,Made,17.0,,,,,,,,,,,,,,,
403,PT08M36.00S,2023-01-05T01:31:00.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628983,,,1610612753,76,58,2023-01-05T01:31:18Z,3990000,False,,,0,,S. Gilgeous-Alexander personal FOUL (3 PF) (Fultz 2 FT),"[1628983, 1628365]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Right Center,1628172.0,,,,,,,,,3.0,0.0,Fultz,1628365.0,,,,,,,
405,PT08M36.00S,2023-01-05T01:31:29.0Z,3,REGULAR,freethrow,1 of 2,[],1628365,,,1610612753,77,58,2023-01-05T01:31:45Z,4010000,False,,,0,,M. Fultz Free Throw 1 of 2 (7 PTS),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,
406,PT08M36.00S,2023-01-05T01:31:29.0Z,3,REGULAR,freethrow,2 of 2,[],1628365,,,1610612753,77,58,2023-01-05T01:31:45Z,4020000,False,,,0,,MISS M. Fultz Free Throw 2 of 2,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
407,PT08M33.00S,2023-01-05T01:31:32.0Z,3,REGULAR,rebound,defensive,[],1629026,,,1610612760,77,58,2023-01-05T01:31:45Z,4030000,False,,,0,,K. Williams REBOUND (Off:5 Def:2),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,406.0,7.0,2.0,5.0,,,,,,,,,,,
408,PT08M24.00S,2023-01-05T01:31:53.5Z,3,REGULAR,3pt,Jump Shot,[],1630581,32.933639947437584,47.794117647058826,1610612760,77,58,2023-01-05T01:31:59Z,4040000,False,11.0,257.0,1,left,MISS J. Giddey 25' 3PT,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Center,,,25.73,Missed,,,,,,,,,,,,,,,,
409,PT08M23.00S,2023-01-05T01:31:54.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612753,77,58,2023-01-05T01:31:59Z,4050000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,408.0,,,,,,,,,,,,,,
411,PT08M11.00S,2023-01-05T01:32:21.0Z,3,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1631114,,,1610612753,77,58,2023-01-05T01:32:35Z,4070000,False,,,0,,J. Williams shooting personal FOUL (2 PF) (Harris 3 FT),"[1631114, 203914]",1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,1627541.0,,,,,,,,,2.0,0.0,Harris,203914.0,,,,,,,
413,PT08M11.00S,2023-01-05T01:32:48.5Z,3,REGULAR,freethrow,1 of 3,[],203914,,,1610612753,78,58,2023-01-05T01:32:48Z,4090000,False,,,0,,G. Harris Free Throw 1 of 3 (11 PTS),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,,
414,PT08M11.00S,2023-01-05T01:33:04.1Z,3,REGULAR,freethrow,2 of 3,[],203914,,,1610612753,79,58,2023-01-05T01:33:04Z,4100000,False,,,0,,G. Harris Free Throw 2 of 3 (12 PTS),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,,
415,PT08M11.00S,2023-01-05T01:33:10.3Z,3,REGULAR,substitution,out,[],1631114,,,1610612753,79,58,2023-01-05T01:33:16Z,4110000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT08M11.00S,2023-01-05T01:33:10.3Z,3,REGULAR,substitution,in,[],1630544,,,1610612753,79,58,2023-01-05T01:33:16Z,4120000,False,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT08M11.00S,2023-01-05T01:33:35.4Z,3,REGULAR,freethrow,3 of 3,[],203914,,,1610612753,80,58,2023-01-05T01:33:35Z,4130000,False,,,0,,G. Harris Free Throw 3 of 3 (13 PTS),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,,
418,PT08M00.00S,2023-01-05T01:33:46.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,18.873193166885677,56.127450980392155,1610612760,80,58,2023-01-05T01:33:51Z,4140000,False,-31.0,125.0,1,left,MISS S. Gilgeous-Alexander 12' pullup Shot,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,,,12.86,Missed,,,,,,,,,,,,,,,,
