actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
450,PT05M12.00S,2022-04-09T23:38:33.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,6.915243101182654,51.71568627450981,1610612763,95,68,2022-04-09T23:38:37Z,4470000,-9.0,13.0,1,left,J. Morant driving finger roll Layup (15 PTS),[1629630],1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,,,,,,Made,15.0,1.52,,,,,,,,,,,,,
451,PT05M01.00S,2022-04-09T23:38:45.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630631,88.12417871222075,49.50980392156863,1610612740,95,70,2022-04-09T23:38:48Z,4480000,-2.0,59.0,1,right,J. Alvarado driving floating Jump Shot (8 PTS),[1630631],1610612740.0,NOP,driving floating,,,Alvarado,J. Alvarado,,,,,,,,,,Made,8.0,5.92,,,,,,,,,,,,,
452,PT04M51.00S,2022-04-09T23:38:54.1Z,3,REGULAR,3pt,Jump Shot,[],1628415,30.436925098554536,26.715686274509803,1610612763,95,70,2022-04-09T23:38:58Z,4490000,116.0,234.0,1,left,MISS D. Brooks 26' 3PT,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,Missed,,26.1,,,,,,,,,,,,,
453,PT04M48.00S,2022-04-09T23:38:57.1Z,3,REGULAR,rebound,defensive,[],1626195,,,1610612740,95,70,2022-04-09T23:38:58Z,4500000,,,0,,W. Hernangomez REBOUND (Off:4 Def:3),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,452.0,7.0,3.0,4.0,,,,,,,,,
454,PT04M44.00S,2022-04-09T23:39:03.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628415,,,1610612740,95,70,2022-04-09T23:39:11Z,4510000,,,0,,D. Brooks shooting personal FOUL (2 PF) (Marshall 2 FT),"[1628415, 1630230]",1610612763.0,MEM,shooting,,,Brooks,D. Brooks,,,,,1627964.0,2.0,0.0,Marshall,1630230.0,,,,,,,,,,,,,,,,
456,PT04M44.00S,2022-04-09T23:39:36.7Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630230,,,1610612740,95,71,2022-04-09T23:39:36Z,4530000,,,0,,N. Marshall Free Throw 1 of 2 (4 PTS),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
457,PT04M44.00S,2022-04-09T23:39:52.5Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630230,,,1610612740,95,72,2022-04-09T23:39:52Z,4540000,,,0,,N. Marshall Free Throw 2 of 2 (5 PTS),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
458,PT04M21.00S,2022-04-09T23:40:17.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629001,7.966491458607096,60.29411764705882,1610612763,97,72,2022-04-09T23:40:21Z,4550000,-51.0,22.0,1,left,D. Melton turnaround fadeaway Jump Shot (6 PTS) (J. Morant 7 AST),"[1629001, 1629630]",1610612763.0,MEM,turnaround fadeaway,,,Melton,D. Melton,,,,,,,,,,Made,6.0,5.62,,,,,,J. Morant,1629630.0,7.0,,,,,
460,PT03M57.00S,2022-04-09T23:40:41.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203468,90.88370565045992,39.21568627450981,1610612740,97,72,2022-04-09T23:40:50Z,4570000,-54.0,33.0,1,right,MISS C. McCollum 6' driving Layup,[203468],1610612740.0,NOP,driving,,,McCollum,C. McCollum,,,,,,,,,,Missed,,6.33,,,,,,,,,,,,,
461,PT03M56.00S,2022-04-09T23:40:42.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612740,97,72,2022-04-09T23:40:50Z,4580000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,460.0,,,,,,,,,,,,
462,PT03M56.00S,2022-04-09T23:40:49.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,97,72,2022-04-09T23:40:49Z,4590000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT03M56.00S,2022-04-09T23:40:51.4Z,3,REGULAR,foul,technical,['1freethrow'],203468,,,1610612740,97,72,2022-04-09T23:41:09Z,4600000,,,0,,C. McCollum technical FOUL (1 Tech),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,201640.0,2.0,1.0,,,,,,,,,,,,,,,,,,
464,PT03M56.00S,2022-04-09T23:41:15.0Z,3,REGULAR,freethrow,1 of 1,[],1628415,,,1610612740,98,72,2022-04-09T23:41:15Z,4610000,,,0,,D. Brooks technical Free Throw 1 of 1 (23 PTS),[1628415],1610612763.0,MEM,technical,,,Brooks,D. Brooks,,,,,,,,,,Made,23.0,,,,,,,,,,,,,,
465,PT03M56.00S,2022-04-09T23:41:19.3Z,3,REGULAR,substitution,out,[],203500,,,1610612740,98,72,2022-04-09T23:41:28Z,4620000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT03M56.00S,2022-04-09T23:41:19.3Z,3,REGULAR,substitution,out,[],1629630,,,1610612740,98,72,2022-04-09T23:41:28Z,4630000,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT03M56.00S,2022-04-09T23:41:19.3Z,3,REGULAR,substitution,in,[],1629634,,,1610612740,98,72,2022-04-09T23:41:28Z,4640000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT03M56.00S,2022-04-09T23:41:19.3Z,3,REGULAR,substitution,in,[],1626145,,,1610612740,98,72,2022-04-09T23:41:28Z,4650000,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT03M56.00S,2022-04-09T23:41:43.7Z,3,REGULAR,foul,offensive,[],203468,,,1610612740,98,72,2022-04-09T23:42:18Z,4660000,,,0,,C. McCollum offensive FOUL (3 PF),"[203468, 1628415]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,1627964.0,3.0,1.0,Brooks,1628415.0,,,,,,,,,,,,,,,,
471,PT03M56.00S,2022-04-09T23:41:43.7Z,3,REGULAR,turnover,offensive foul,[],203468,,,1610612740,98,72,2022-04-09T23:42:18Z,4680000,,,0,,C. McCollum offensive foul TURNOVER (1 TO),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,1627964.0,,,,,,,,,,,,1.0,,,,,,,,
472,PT03M56.00S,2022-04-09T23:41:51.5Z,3,REGULAR,substitution,out,[],1629637,,,1610612763,98,72,2022-04-09T23:41:56Z,4690000,,,0,,SUB out: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT03M56.00S,2022-04-09T23:41:51.5Z,3,REGULAR,substitution,in,[],1626204,,,1610612763,98,72,2022-04-09T23:41:56Z,4700000,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT03M41.00S,2022-04-09T23:42:19.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629001,8.492115637319317,3.6764705882352944,1610612763,101,72,2022-04-09T23:42:27Z,4710000,232.0,27.0,1,left,D. Melton 3PT  (9 PTS) (D. Brooks 4 AST),"[1629001, 1628415]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,Made,9.0,23.32,,,,,,D. Brooks,1628415.0,4.0,,,,,
476,PT03M37.00S,2022-04-09T23:42:28.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203937,,,1610612740,101,72,2022-04-09T23:42:37Z,4730000,,,0,,K. Anderson shooting personal FOUL (1 PF) (McCollum 2 FT),"[203937, 203468]",1610612763.0,MEM,shooting,,,Anderson,K. Anderson,,,,,200833.0,1.0,0.0,McCollum,203468.0,,,,,,,,,,,,,,,,
478,PT03M37.00S,2022-04-09T23:42:54.3Z,3,REGULAR,freethrow,1 of 2,[],203468,,,1610612740,101,72,2022-04-09T23:42:54Z,4750000,,,0,,MISS C. McCollum Free Throw 1 of 2,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,Missed,,,,,,,,,,,,,,,
479,PT03M37.00S,2022-04-09T23:42:54.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,101,72,2022-04-09T23:42:54Z,4760000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,478.0,,,,,,,,,,,,
480,PT03M37.00S,2022-04-09T23:43:07.8Z,3,REGULAR,freethrow,2 of 2,[],203468,,,1610612740,101,72,2022-04-09T23:43:07Z,4770000,,,0,,MISS C. McCollum Free Throw 2 of 2,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,Missed,,,,,,,,,,,,,,,
481,PT03M33.00S,2022-04-09T23:43:10.0Z,3,REGULAR,rebound,defensive,[],1629634,,,1610612763,101,72,2022-04-09T23:43:10Z,4780000,,,0,,B. Clarke REBOUND (Off:1 Def:2),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,480.0,3.0,2.0,1.0,,,,,,,,,
482,PT03M23.00S,2022-04-09T23:43:20.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629634,12.171484888304862,50.245098039215684,1610612763,103,72,2022-04-09T23:43:23Z,4790000,-1.0,62.0,1,left,B. Clarke 6' pullup Jump Shot (10 PTS) (K. Anderson 2 AST),"[1629634, 203937]",1610612763.0,MEM,pullup,,,Clarke,B. Clarke,,,,,,,,,,Made,10.0,6.19,,,,,,K. Anderson,203937.0,2.0,,,,,
484,PT03M11.00S,2022-04-09T23:43:31.0Z,3,REGULAR,2pt,Jump Shot,[],203468,80.23981603153744,29.166666666666668,1610612740,103,74,2022-04-09T23:43:34Z,4810000,-104.0,133.0,1,right,C. McCollum 16' pullup Jump Shot (14 PTS),[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,,,,,,Made,14.0,16.91,,,,,,,,,,,,,
485,PT02M57.00S,2022-04-09T23:43:44.9Z,3,REGULAR,3pt,Jump Shot,[],1629001,29.517082785808146,26.225490196078432,1610612763,106,74,2022-04-09T23:43:49Z,4820000,119.0,225.0,1,left,D. Melton 25' 3PT  (12 PTS) (D. Brooks 5 AST),"[1629001, 1628415]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,Made,12.0,25.45,,,,,,D. Brooks,1628415.0,5.0,,,,,
487,PT02M40.00S,2022-04-09T23:44:02.7Z,3,REGULAR,3pt,Jump Shot,[],1626204,71.56701708278581,21.07843137254902,1610612740,106,74,2022-04-09T23:44:06Z,4840000,-145.0,215.0,1,right,MISS L. Nance Jr. 25' 3PT,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,Missed,,25.89,,,,,,,,,,,,,
488,PT02M37.00S,2022-04-09T23:44:05.7Z,3,REGULAR,rebound,offensive,[],1626195,,,1610612740,106,74,2022-04-09T23:44:06Z,4850000,,,0,,W. Hernangomez REBOUND (Off:5 Def:3),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,487.0,8.0,3.0,5.0,,,,,,,,,
489,PT02M34.00S,2022-04-09T23:44:08.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203468,67.88764783180025,62.254901960784316,1610612740,106,74,2022-04-09T23:44:11Z,4860000,61.0,249.0,1,right,MISS C. McCollum 25' 3PT,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,Missed,,25.68,,,,,,,,,,,,,
490,PT02M32.00S,2022-04-09T23:44:10.0Z,3,REGULAR,rebound,defensive,[],1626145,,,1610612763,106,74,2022-04-09T23:44:11Z,4870000,,,0,,T. Jones REBOUND (Off:0 Def:1),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,489.0,1.0,1.0,0.0,,,,,,,,,
491,PT02M30.00S,2022-04-09T23:44:13.3Z,3,REGULAR,turnover,lost ball,[],1629001,,,1610612763,106,74,2022-04-09T23:44:16Z,4880000,,,0,,D. Melton lost ball TURNOVER (2 TO),"[1629001, 1630631]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,2.0,,,,,,Alvarado,1630631.0,
492,PT02M30.00S,2022-04-09T23:44:13.3Z,3,REGULAR,steal,,[],1630631,,,1610612740,106,74,2022-04-09T23:44:14Z,4890000,,,0,,J. Alvarado STEAL (1 STL),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT02M30.00S,2022-04-09T23:44:15.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629634,,,1610612740,106,74,2022-04-09T23:50:58Z,4900000,,,0,,B. Clarke take personal FOUL (1 PF) (Alvarado 2 FT),"[1629634, 1630631]",1610612763.0,MEM,take,,,Clarke,B. Clarke,,,,,1627964.0,1.0,0.0,Alvarado,1630631.0,,,,,,,,,,,,,,,,
495,PT02M30.00S,2022-04-09T23:44:49.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,106,74,2022-04-09T23:44:49Z,4920000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT02M30.00S,2022-04-09T23:46:34.5Z,3,REGULAR,substitution,out,[],1628415,,,1610612740,106,74,2022-04-09T23:46:59Z,4930000,,,0,,SUB out: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT02M30.00S,2022-04-09T23:46:34.5Z,3,REGULAR,substitution,in,[],1630533,,,1610612740,106,74,2022-04-09T23:46:59Z,4940000,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT02M30.00S,2022-04-09T23:47:15.9Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630631,,,1610612740,106,75,2022-04-09T23:47:15Z,4950000,,,0,,J. Alvarado Free Throw 1 of 2 (9 PTS),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
499,PT02M30.00S,2022-04-09T23:47:28.8Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630631,,,1610612740,106,76,2022-04-09T23:47:28Z,4960000,,,0,,J. Alvarado Free Throw 2 of 2 (10 PTS),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
500,PT02M17.00S,2022-04-09T23:47:43.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629634,14.4053876478318,49.01960784313725,1610612763,108,76,2022-04-09T23:47:48Z,4970000,5.0,83.0,1,left,B. Clarke 8' pullup Jump Shot (12 PTS) (T. Jones 7 AST),"[1629634, 1626145]",1610612763.0,MEM,pullup,,,Clarke,B. Clarke,,,,,,,,,,Made,12.0,8.3,,,,,,T. Jones,1626145.0,7.0,,,,,
502,PT01M58.00S,2022-04-09T23:48:02.2Z,3,REGULAR,2pt,Jump Shot,[],203468,93.77463863337714,16.176470588235293,1610612740,108,78,2022-04-09T23:48:07Z,4990000,-169.0,6.0,1,right,C. McCollum 16' fadeaway Jump Shot (16 PTS),[203468],1610612740.0,NOP,fadeaway,,,McCollum,C. McCollum,,,,,,,,,,Made,16.0,16.92,,,,,,,,,,,,,
503,PT01M45.00S,2022-04-09T23:48:15.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203937,5.732588699080158,49.754901960784316,1610612763,110,78,2022-04-09T23:48:22Z,5000000,1.0,1.0,1,left,K. Anderson cutting DUNK (2 PTS) (B. Clarke 2 AST),"[203937, 1629634]",1610612763.0,MEM,cutting,,,Anderson,K. Anderson,,,,,,,,,,Made,2.0,0.18,,,,,,B. Clarke,1629634.0,2.0,,,,,
505,PT01M34.00S,2022-04-09T23:48:26.8Z,3,REGULAR,turnover,bad pass,[],1630631,,,1610612740,110,78,2022-04-09T23:48:30Z,5020000,,,0,,J. Alvarado bad pass TURNOVER (2 TO),"[1630631, 1629634]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,2.0,,,,,,Clarke,1629634.0,
506,PT01M34.00S,2022-04-09T23:48:26.8Z,3,REGULAR,steal,,[],1629634,,,1610612763,110,78,2022-04-09T23:48:28Z,5030000,,,0,,B. Clarke STEAL (1 STL),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT01M22.00S,2022-04-09T23:48:38.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629001,5.995400788436268,52.20588235294118,1610612763,110,78,2022-04-09T23:48:43Z,5040000,-11.0,4.0,1,left,MISS D. Melton driving reverse Layup,[1629001],1610612763.0,MEM,driving reverse,,,Melton,D. Melton,,,,,,,,,,Missed,,1.17,,,,,,,,,,,,,
508,PT01M18.00S,2022-04-09T23:48:43.0Z,3,REGULAR,rebound,offensive,[],1629634,,,1610612763,110,78,2022-04-09T23:48:43Z,5050000,,,0,,B. Clarke REBOUND (Off:2 Def:2),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,507.0,4.0,2.0,2.0,,,,,,,,,
509,PT01M18.00S,2022-04-09T23:48:43.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629634,5.590000152587891,50.0,1610612763,112,78,2022-04-09T23:48:43Z,5060000,0.0,0.0,1,left,B. Clarke tip Layup (14 PTS),[1629634],1610612763.0,MEM,tip,,,Clarke,B. Clarke,,,,,,,,,,Made,14.0,0.0,,,,,,,,,,,,,
510,PT01M05.00S,2022-04-09T23:48:55.8Z,3,REGULAR,turnover,bad pass,[],1630230,,,1610612740,112,78,2022-04-09T23:48:59Z,5070000,,,0,,N. Marshall bad pass TURNOVER (1 TO),"[1630230, 1630533]",1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,1.0,,,,,,Williams,1630533.0,
511,PT01M05.00S,2022-04-09T23:48:55.8Z,3,REGULAR,steal,,[],1630533,,,1610612763,112,78,2022-04-09T23:48:57Z,5080000,,,0,,Z. Williams STEAL (1 STL),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT00M57.60S,2022-04-09T23:49:04.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203937,32.40801576872536,39.46078431372549,1610612763,115,78,2022-04-09T23:49:07Z,5090000,53.0,252.0,1,left,K. Anderson 25' 3PT  (5 PTS) (T. Jones 8 AST),"[203937, 1626145]",1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,Made,5.0,25.75,,,,,,T. Jones,1626145.0,8.0,,,,,
514,PT00M49.80S,2022-04-09T23:49:14.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630631,82.47371879106439,51.225490196078425,1610612740,115,80,2022-04-09T23:49:18Z,5110000,6.0,112.0,1,right,J. Alvarado 11' driving floating Jump Shot (12 PTS),[1630631],1610612740.0,NOP,driving floating,,,Alvarado,J. Alvarado,,,,,,,,,,Made,12.0,11.24,,,,,,,,,,,,,
515,PT00M32.40S,2022-04-09T23:49:34.7Z,3,REGULAR,3pt,Jump Shot,[],1629001,32.40801576872536,45.83333333333333,1610612763,115,80,2022-04-09T23:49:39Z,5120000,21.0,252.0,1,left,MISS D. Melton 25' 3PT,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,Missed,,25.3,,,,,,,,,,,,,
516,PT00M31.20S,2022-04-09T23:49:37.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612740,115,80,2022-04-09T23:49:37Z,5130000,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,515.0,,,,,,,,,,,,
517,PT00M31.20S,2022-04-09T23:49:39.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,115,80,2022-04-09T23:49:39Z,5140000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT00M18.10S,2022-04-09T23:50:01.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630631,86.41590013140605,58.08823529411765,1610612740,115,80,2022-04-09T23:50:05Z,5150000,40.0,75.0,1,right,MISS J. Alvarado 8' driving floating Shot,[1630631],1610612740.0,NOP,driving floating,,,Alvarado,J. Alvarado,,,,,,,,,,Missed,,8.54,,,,,,,,,,,,,
519,PT00M16.60S,2022-04-09T23:50:03.1Z,3,REGULAR,rebound,defensive,[],203937,,,1610612763,115,80,2022-04-09T23:50:03Z,5160000,,,0,,K. Anderson REBOUND (Off:0 Def:3),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,518.0,3.0,3.0,0.0,,,,,,,,,
520,PT00M13.40S,2022-04-09T23:50:07.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630533,6.389618922470433,51.225490196078425,1610612763,117,80,2022-04-09T23:50:11Z,5170000,-6.0,8.0,1,left,Z. Williams running alley-oop DUNK (14 PTS) (B. Clarke 3 AST),"[1630533, 1629634]",1610612763.0,MEM,running alley-oop,,,Williams,Z. Williams,,,,,,,,,,Made,14.0,0.97,,,,,,B. Clarke,1629634.0,3.0,,,,,
522,PT00M07.60S,2022-04-09T23:50:15.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630230,92.46057818659659,52.450980392156865,1610612740,117,80,2022-04-09T23:50:23Z,5190000,12.0,18.0,1,right,MISS N. Marshall driving Layup,[1630230],1610612740.0,NOP,driving,,,Marshall,N. Marshall,,,,,,,,,,Missed,,2.21,,,,,,,,,,,,,
523,PT00M05.10S,2022-04-09T23:50:18.4Z,3,REGULAR,rebound,defensive,[],1630533,,,1610612763,117,80,2022-04-09T23:50:18Z,5200000,,,0,,Z. Williams REBOUND (Off:0 Def:1),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,522.0,1.0,1.0,0.0,,,,,,,,,
524,PT00M00.00S,2022-04-09T23:50:24.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629634,11.777266754270697,46.568627450980394,1610612763,119,80,2022-04-09T23:51:49Z,5210000,17.0,58.0,1,left,B. Clarke 6' floating Jump Shot (16 PTS) (Z. Williams 1 AST),"[1629634, 1630533]",1610612763.0,MEM,floating,,,Clarke,B. Clarke,,,,,,,,,,Made,16.0,6.07,,,,,,Z. Williams,1630533.0,1.0,,,,,
526,PT00M00.00S,2022-04-09T23:50:38.7Z,3,REGULAR,instantreplay,request,[],0,,,1610612740,119,80,2022-04-09T23:51:08Z,5230000,,,0,,,[],,,support,,,,,,,,,201640.0,,,,,,,,,,,,,,,,,,,,End Period - Good Basket
527,PT00M00.00S,2022-04-09T23:50:43.7Z,3,REGULAR,period,end,[],0,,,1610612740,119,80,2022-04-09T23:50:43Z,5240000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT12M00.00S,2022-04-09T23:52:31.8Z,4,REGULAR,substitution,out,['startperiod'],1626145,,,1610612740,119,80,2022-04-09T23:52:57Z,5250000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT12M00.00S,2022-04-09T23:52:31.8Z,4,REGULAR,substitution,out,['startperiod'],203468,,,1610612740,119,80,2022-04-09T23:52:57Z,5260000,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT12M00.00S,2022-04-09T23:52:31.8Z,4,REGULAR,substitution,out,['startperiod'],1630230,,,1610612740,119,80,2022-04-09T23:52:57Z,5270000,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT12M00.00S,2022-04-09T23:52:31.8Z,4,REGULAR,substitution,in,['startperiod'],1629630,,,1610612740,119,80,2022-04-09T23:52:57Z,5280000,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT12M00.00S,2022-04-09T23:52:31.8Z,4,REGULAR,substitution,in,['startperiod'],1630530,,,1610612740,119,80,2022-04-09T23:52:57Z,5290000,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT12M00.00S,2022-04-09T23:52:31.8Z,4,REGULAR,substitution,in,['startperiod'],203503,,,1610612740,119,80,2022-04-09T23:52:57Z,5300000,,,0,,SUB in: T. Snell,[203503],1610612740.0,NOP,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT12M00.00S,2022-04-09T23:53:03.2Z,4,REGULAR,period,start,[],0,,,1610612763,119,80,2022-04-09T23:53:03Z,5310000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT11M38.00S,2022-04-09T23:53:24.8Z,4,REGULAR,3pt,Jump Shot,[],1629630,32.14520367936925,46.32352941176471,1610612763,122,80,2022-04-09T23:53:29Z,5320000,18.0,250.0,1,left,J. Morant 25' 3PT step back (18 PTS) (K. Anderson 3 AST),"[1629630, 203937]",1610612763.0,MEM,step back,,,Morant,J. Morant,,,,,,,,,,Made,18.0,25.04,,,,,,K. Anderson,203937.0,3.0,,,,,
536,PT11M36.00S,2022-04-09T23:53:35.4Z,4,REGULAR,foul,technical,['1freethrow'],1629630,,,1610612740,122,80,2022-04-09T23:53:44Z,5330000,,,0,,J. Morant technical FOUL (1 Tech),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,200833.0,2.0,1.0,,,,,,,,,,,,,,,,,,
537,PT11M36.00S,2022-04-09T23:53:55.9Z,4,REGULAR,freethrow,1 of 1,[],1630530,,,1610612740,122,81,2022-04-09T23:53:55Z,5340000,,,0,,T. Murphy III technical Free Throw 1 of 1 (4 PTS),[1630530],1610612740.0,NOP,technical,,,Murphy III,T. Murphy III,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
