actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,value
371,PT08M59.00S,2021-12-20T00:32:43.4Z,3,REGULAR,rebound,defensive,[],203994,,,1610612757,57,55,2021-12-20T00:32:45Z,3510000,,,0,,J. Nurkic REBOUND (Off:0 Def:7),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,370.0,7.0,7.0,0.0,,,
372,PT08M58.00S,2021-12-20T00:32:44.4Z,3,REGULAR,turnover,bad pass,[],203994,,,1610612757,57,55,2021-12-20T00:32:47Z,3520000,,,0,,J. Nurkic bad pass TURNOVER (6 TO),"[203994, 203937]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,6.0,Anderson,203937.0,,,,,,,
373,PT08M58.00S,2021-12-20T00:32:44.4Z,3,REGULAR,steal,,[],203937,,,1610612763,57,55,2021-12-20T00:32:45Z,3530000,,,0,,K. Anderson STEAL (2 STL),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT08M55.00S,2021-12-20T00:32:49.1Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",203937,92.46057818659659,52.69607843137255,1610612763,59,55,2021-12-20T00:32:56Z,3540000,13.0,18.0,1,right,K. Anderson turnaround Hook (4 PTS),[203937],1610612763.0,MEM,turnaround,,,Anderson,K. Anderson,,,,,2.28,Made,4.0,,,,,,,,,,,,,,,,,,
375,PT08M55.00S,2021-12-20T00:32:57.8Z,3,REGULAR,foul,personal,['1freethrow'],203994,,,1610612763,59,55,2021-12-20T00:33:15Z,3550000,,,0,,J. Nurkic shooting personal FOUL (2 PF) (Anderson 1 FT),"[203994, 203937]",1610612757.0,POR,shooting,,,Nurkic,J. Nurkic,,,,,,,,,,,203591.0,2.0,0.0,Anderson,203937.0,,,,,,,,,,
377,PT08M55.00S,2021-12-20T00:33:17.9Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],203937,,,1610612763,60,55,2021-12-20T00:33:17Z,3570000,,,0,,K. Anderson Free Throw 1 of 1 (5 PTS),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
378,PT08M40.00S,2021-12-20T00:33:34.9Z,3,REGULAR,2pt,Jump Shot,[],1626181,11.251642575558476,90.19607843137256,1610612757,60,57,2021-12-20T00:33:38Z,3580000,-201.0,53.0,1,left,N. Powell 20' Jump Shot (12 PTS),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,20.79,Made,12.0,,,,,,,,,,,,,,,,,,
379,PT08M23.00S,2021-12-20T00:33:50.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,81.553876478318,44.6078431372549,1610612763,60,57,2021-12-20T00:33:54Z,3590000,-27.0,121.0,1,right,MISS D. Brooks 12' pullup Shot,[1628415],1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,12.39,Missed,,,,,,,,,,,,,,,,,,,
380,PT08M20.00S,2021-12-20T00:33:53.9Z,3,REGULAR,rebound,defensive,[],203994,,,1610612757,60,57,2021-12-20T00:33:54Z,3600000,,,0,,J. Nurkic REBOUND (Off:0 Def:8),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,379.0,8.0,8.0,0.0,,,
381,PT08M13.00S,2021-12-20T00:34:00.6Z,3,REGULAR,2pt,Jump Shot,[],203081,20.318659658344284,21.813725490196077,1610612757,60,59,2021-12-20T00:37:23Z,3610000,141.0,138.0,1,left,D. Lillard 19' pullup Jump Shot (25 PTS) (L. Nance Jr. 2 AST),"[203081, 1626204]",1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,19.76,Made,25.0,L. Nance Jr.,1626204.0,2.0,,,,,,,,,,,,,,,
383,PT07M52.00S,2021-12-20T00:34:22.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203937,92.19776609724047,52.450980392156865,1610612763,62,59,2021-12-20T00:34:27Z,3630000,12.0,21.0,1,right,K. Anderson driving finger roll Layup (7 PTS),[203937],1610612763.0,MEM,driving finger roll,,,Anderson,K. Anderson,,,,,2.42,Made,7.0,,,,,,,,,,,,,,,,,,
384,PT07M30.00S,2021-12-20T00:34:45.0Z,3,REGULAR,turnover,lost ball,[],203994,,,1610612757,62,59,2021-12-20T00:34:48Z,3640000,,,0,,J. Nurkic lost ball TURNOVER (7 TO),"[203994, 203937]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,7.0,Anderson,203937.0,,,,,,,
385,PT07M30.00S,2021-12-20T00:34:45.0Z,3,REGULAR,steal,,[],203937,,,1610612763,62,59,2021-12-20T00:34:46Z,3650000,,,0,,K. Anderson STEAL (3 STL),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT07M23.00S,2021-12-20T00:34:52.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203937,92.06636005256242,52.450980392156865,1610612763,64,59,2021-12-20T00:35:21Z,3660000,12.0,22.0,1,right,K. Anderson driving finger roll Layup (9 PTS) (T. Jones 4 AST),"[203937, 1626145]",1610612763.0,MEM,driving finger roll,,,Anderson,K. Anderson,,,,,2.53,Made,9.0,T. Jones,1626145.0,4.0,,,,,,,,,,,,,,,
388,PT07M22.00S,2021-12-20T00:34:55.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,64,59,2021-12-20T00:34:55Z,3680000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT07M08.00S,2021-12-20T00:38:09.9Z,3,REGULAR,foul,technical,['1freethrow'],203937,,,1610612757,64,59,2021-12-20T00:38:16Z,3690000,,,0,,K. Anderson defensive-3-second technical FOUL (2 Tech),[203937],1610612763.0,MEM,defensive-3-second,,,Anderson,K. Anderson,,,,,,,,,,,1193.0,1.0,2.0,,,,,,,,,,,,
390,PT07M08.00S,2021-12-20T00:38:24.4Z,3,REGULAR,freethrow,1 of 1,[],203081,,,1610612757,64,60,2021-12-20T00:38:24Z,3700000,,,0,,D. Lillard technical Free Throw 1 of 1 (26 PTS),[203081],1610612757.0,POR,technical,,,Lillard,D. Lillard,,,,,,Made,26.0,,,,,,,,,,,,,,,,,,
391,PT06M58.00S,2021-12-20T00:38:46.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626204,9.149145860709593,43.872549019607845,1610612757,64,60,2021-12-20T00:38:58Z,3710000,31.0,34.0,1,left,MISS L. Nance Jr. driving floating bank Shot,[1626204],1610612757.0,POR,driving floating bank,,,Nance Jr.,L. Nance Jr.,,,,,4.54,Missed,,,,,,,,,,,,,,,,,,,
392,PT06M56.00S,2021-12-20T00:38:48.7Z,3,REGULAR,rebound,defensive,[],203937,,,1610612763,64,60,2021-12-20T00:38:58Z,3720000,,,0,,K. Anderson REBOUND (Off:0 Def:2),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,391.0,2.0,2.0,0.0,,,
393,PT06M50.00S,2021-12-20T00:38:54.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626145,92.72339027595268,96.32352941176471,1610612763,67,60,2021-12-20T00:39:01Z,3730000,232.0,16.0,1,right,T. Jones 3PT  (3 PTS) (D. Bane 1 AST),"[1626145, 1630217]",1610612763.0,MEM,,,,Jones,T. Jones,,,,,23.21,Made,3.0,D. Bane,1630217.0,1.0,,,,,,,,,,,,,,,
395,PT06M33.00S,2021-12-20T00:39:12.1Z,3,REGULAR,2pt,Jump Shot,[],203081,8.360709592641262,90.68627450980392,1610612757,67,60,2021-12-20T00:39:15Z,3750000,-203.0,26.0,1,left,MISS D. Lillard 20' fadeaway Shot - blocked,"[203081, 203937]",1610612757.0,POR,fadeaway,,,Lillard,D. Lillard,,,,,20.51,Missed,,,,,,,,,,,,,,,,,Anderson,203937.0,
399,PT06M33.00S,2021-12-20T00:39:12.1Z,3,REGULAR,block,,[],203937,,,1610612757,67,60,2021-12-20T00:39:28Z,3755000,,,0,,K. Anderson BLOCK (1 BLK),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT06M31.00S,2021-12-20T00:39:14.1Z,3,REGULAR,rebound,defensive,[],203500,,,1610612763,67,60,2021-12-20T00:40:01Z,3760000,,,0,,S. Adams REBOUND (Off:2 Def:5),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,395.0,7.0,5.0,2.0,,,
397,PT06M27.00S,2021-12-20T00:39:17.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628415,92.32917214191852,49.26470588235294,1610612763,69,60,2021-12-20T00:39:23Z,3770000,-4.0,20.0,1,right,D. Brooks DUNK (22 PTS) (D. Bane 2 AST),"[1628415, 1630217]",1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,1.99,Made,22.0,D. Bane,1630217.0,2.0,,,,,,,,,,,,,,,
400,PT06M05.00S,2021-12-20T00:39:39.8Z,3,REGULAR,3pt,Jump Shot,[],1626181,28.86005256241787,23.774509803921568,1610612757,69,63,2021-12-20T00:39:43Z,3790000,131.0,219.0,1,left,N. Powell 25' 3PT pullup (15 PTS),[1626181],1610612757.0,POR,pullup,,,Powell,N. Powell,,,,,25.51,Made,15.0,,,,,,,,,,,,,,,,,,
401,PT05M41.00S,2021-12-20T00:40:03.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203500,90.3580814717477,46.32352941176471,1610612763,69,63,2021-12-20T00:40:06Z,3800000,-18.0,38.0,1,right,MISS S. Adams Jump Shot,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,4.23,Missed,,,,,,,,,,,,,,,,,,,
402,PT05M40.00S,2021-12-20T00:40:04.4Z,3,REGULAR,rebound,defensive,[],1626204,,,1610612757,69,63,2021-12-20T00:40:06Z,3810000,,,0,,L. Nance Jr. REBOUND (Off:0 Def:7),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,401.0,7.0,7.0,0.0,,,
403,PT05M31.00S,2021-12-20T00:40:13.6Z,3,REGULAR,3pt,Jump Shot,[],1626181,28.203022339027594,78.43137254901961,1610612757,69,66,2021-12-20T00:40:18Z,3820000,-142.0,213.0,1,left,N. Powell 25' 3PT  (18 PTS) (D. Lillard 2 AST),"[1626181, 203081]",1610612757.0,POR,,,,Powell,N. Powell,,,,,25.58,Made,18.0,D. Lillard,203081.0,2.0,,,,,,,,,,,,,,,
405,PT05M14.00S,2021-12-20T00:40:33.5Z,3,REGULAR,foul,offensive,[],203937,,,1610612763,69,66,2021-12-20T00:40:40Z,3840000,,,0,,K. Anderson offensive FOUL (2 PF),"[203937, 1626181]",1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,203591.0,2.0,2.0,Powell,1626181.0,,,,,,,,,,
407,PT05M14.00S,2021-12-20T00:40:33.5Z,3,REGULAR,turnover,offensive foul,[],203937,,,1610612763,69,66,2021-12-20T00:40:33Z,3860000,,,0,,K. Anderson offensive foul TURNOVER (2 TO),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,203591.0,,,,,2.0,,,,,,,,,
408,PT05M14.00S,2021-12-20T00:40:42.0Z,3,REGULAR,substitution,out,[],1630217,,,1610612757,69,66,2021-12-20T00:41:02Z,3870000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT05M14.00S,2021-12-20T00:40:42.0Z,3,REGULAR,substitution,out,[],1629642,,,1610612757,69,66,2021-12-20T00:41:02Z,3880000,,,0,,SUB out: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT05M14.00S,2021-12-20T00:40:42.0Z,3,REGULAR,substitution,out,[],1626204,,,1610612757,69,66,2021-12-20T00:41:02Z,3890000,,,0,,SUB out: L. Nance Jr.,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT05M14.00S,2021-12-20T00:40:42.0Z,3,REGULAR,substitution,in,[],1629001,,,1610612757,69,66,2021-12-20T00:41:02Z,3900000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT05M14.00S,2021-12-20T00:40:42.0Z,3,REGULAR,substitution,in,[],203496,,,1610612757,69,66,2021-12-20T00:41:02Z,3910000,,,0,,SUB in: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT05M14.00S,2021-12-20T00:40:42.0Z,3,REGULAR,substitution,in,[],1629014,,,1610612757,69,66,2021-12-20T00:41:02Z,3920000,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT04M58.00S,2021-12-20T00:41:13.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203081,7.966491458607096,52.20588235294118,1610612757,69,66,2021-12-20T00:41:22Z,3930000,-11.0,22.0,1,left,MISS D. Lillard driving reverse Layup,[203081],1610612757.0,POR,driving reverse,,,Lillard,D. Lillard,,,,,2.5,Missed,,,,,,,,,,,,,,,,,,,
415,PT04M53.00S,2021-12-20T00:41:18.5Z,3,REGULAR,rebound,defensive,[],203937,,,1610612763,69,66,2021-12-20T00:41:22Z,3940000,,,0,,K. Anderson REBOUND (Off:0 Def:3),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,414.0,3.0,3.0,0.0,,,
416,PT04M53.00S,2021-12-20T00:41:21.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628415,91.40932982917214,52.94117647058824,1610612763,69,66,2021-12-20T00:41:44Z,3950000,15.0,28.0,1,right,MISS D. Brooks running Layup - blocked,"[1628415, 203496]",1610612763.0,MEM,running,,,Brooks,D. Brooks,,,,,3.19,Missed,,,,,,,,,,,,,,,,,Covington,203496.0,
417,PT04M53.00S,2021-12-20T00:41:21.9Z,3,REGULAR,block,,[],203496,,,1610612763,69,66,2021-12-20T00:42:45Z,3960000,,,0,,R. Covington BLOCK (3 BLK),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT04M53.00S,2021-12-20T00:41:21.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612763,69,66,2021-12-20T00:41:44Z,3970000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,416.0,,,,,,
419,PT04M53.00S,2021-12-20T00:41:33.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,69,66,2021-12-20T00:41:33Z,3980000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT04M49.00S,2021-12-20T00:41:46.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626145,83.65637319316689,63.970588235294116,1610612763,71,66,2021-12-20T00:41:55Z,3990000,70.0,101.0,1,right,T. Jones 12' floating Jump Shot (5 PTS),[1626145],1610612763.0,MEM,floating,,,Jones,T. Jones,,,,,12.29,Made,5.0,,,,,,,,,,,,,,,,,,
421,PT04M34.00S,2021-12-20T00:42:02.3Z,3,REGULAR,3pt,Jump Shot,[],1629014,32.670827858081466,66.42156862745098,1610612757,71,66,2021-12-20T00:42:07Z,4000000,-82.0,255.0,1,left,MISS A. Simons 26' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,26.75,Missed,,,,,,,,,,,,,,,,,,,
422,PT04M30.00S,2021-12-20T00:42:06.3Z,3,REGULAR,rebound,defensive,[],203937,,,1610612763,71,66,2021-12-20T00:42:07Z,4010000,,,0,,K. Anderson REBOUND (Off:0 Def:4),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,421.0,4.0,4.0,0.0,,,
423,PT04M24.00S,2021-12-20T00:42:11.7Z,3,REGULAR,3pt,Jump Shot,[],1626145,66.83639947437582,53.18627450980392,1610612763,71,66,2021-12-20T00:42:18Z,4020000,16.0,259.0,1,right,MISS T. Jones 25' 3PT,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,25.97,Missed,,,,,,,,,,,,,,,,,,,
424,PT04M20.00S,2021-12-20T00:42:15.7Z,3,REGULAR,rebound,defensive,[],203081,,,1610612757,71,66,2021-12-20T00:42:18Z,4030000,,,0,,D. Lillard REBOUND (Off:0 Def:2),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,423.0,2.0,2.0,0.0,,,
425,PT04M09.00S,2021-12-20T00:42:28.3Z,3,REGULAR,foul,personal,['2freethrow'],1629001,,,1610612757,71,66,2021-12-20T00:42:53Z,4040000,,,0,,D. Melton shooting personal FOUL (3 PF) (Nurkic 2 FT),"[1629001, 203994]",1610612763.0,MEM,shooting,,,Melton,D. Melton,,,,,,,,,,,203591.0,3.0,0.0,Nurkic,203994.0,,,,,,,,,,
427,PT04M09.00S,2021-12-20T00:42:56.5Z,3,REGULAR,freethrow,1 of 2,[],203994,,,1610612757,71,66,2021-12-20T00:42:56Z,4060000,,,0,,MISS J. Nurkic Free Throw 1 of 2,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,Missed,,,,,,,,,,,,,,,,,,,
428,PT04M09.00S,2021-12-20T00:42:56.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,71,66,2021-12-20T00:42:56Z,4070000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,427.0,,,,,,
429,PT04M09.00S,2021-12-20T00:43:16.2Z,3,REGULAR,freethrow,2 of 2,[],203994,,,1610612757,71,67,2021-12-20T00:43:16Z,4080000,,,0,,J. Nurkic Free Throw 2 of 2 (5 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
430,PT03M55.00S,2021-12-20T00:43:33.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,84.05059132720105,48.28431372549019,1610612763,71,67,2021-12-20T00:46:23Z,4090000,-9.0,97.0,1,right,MISS K. Anderson 9' floating Shot,[203937],1610612763.0,MEM,floating,,,Anderson,K. Anderson,,,,,9.78,Missed,,,,,,,,,,,,,,,,,,,
431,PT03M53.00S,2021-12-20T00:43:35.2Z,3,REGULAR,rebound,defensive,[],1626181,,,1610612757,71,67,2021-12-20T00:43:36Z,4100000,,,0,,N. Powell REBOUND (Off:0 Def:2),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,430.0,2.0,2.0,0.0,,,
432,PT03M46.00S,2021-12-20T00:43:43.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,7.046649145860711,45.83333333333333,1610612757,71,69,2021-12-20T00:43:47Z,4110000,21.0,14.0,1,left,N. Powell driving finger roll Layup (20 PTS),[1626181],1610612757.0,POR,driving finger roll,,,Powell,N. Powell,,,,,2.49,Made,20.0,,,,,,,,,,,,,,,,,,
433,PT03M46.00S,2021-12-20T00:43:47.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,71,69,2021-12-20T00:43:47Z,4120000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT03M30.00S,2021-12-20T00:46:52.6Z,3,REGULAR,3pt,Jump Shot,[],1628415,92.85479632063075,96.32352941176471,1610612763,74,69,2021-12-20T00:46:57Z,4130000,232.0,15.0,1,right,D. Brooks 3PT  (25 PTS) (K. Anderson 1 AST),"[1628415, 203937]",1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,23.21,Made,25.0,K. Anderson,203937.0,1.0,,,,,,,,,,,,,,,
436,PT03M15.00S,2021-12-20T00:47:07.3Z,3,REGULAR,turnover,bad pass,[],1629014,,,1610612757,74,69,2021-12-20T00:47:10Z,4150000,,,0,,A. Simons bad pass TURNOVER (2 TO),"[1629014, 1629001]",1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,2.0,Melton,1629001.0,,,,,,,
437,PT03M15.00S,2021-12-20T00:47:07.3Z,3,REGULAR,steal,,[],1629001,,,1610612763,74,69,2021-12-20T00:47:08Z,4160000,,,0,,D. Melton STEAL (1 STL),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT03M11.00S,2021-12-20T00:47:11.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203937,92.46057818659659,48.77450980392157,1610612763,76,69,2021-12-20T00:47:15Z,4170000,-6.0,18.0,1,right,K. Anderson running finger roll Layup (11 PTS) (D. Melton 3 AST),"[203937, 1629001]",1610612763.0,MEM,running finger roll,,,Anderson,K. Anderson,,,,,1.94,Made,11.0,D. Melton,1629001.0,3.0,,,,,,,,,,,,,,,
440,PT02M59.00S,2021-12-20T00:47:24.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203994,7.046649145860711,48.529411764705884,1610612757,76,71,2021-12-20T00:47:27Z,4190000,7.0,14.0,1,left,J. Nurkic cutting finger roll Layup (7 PTS) (N. Powell 2 AST),"[203994, 1626181]",1610612757.0,POR,cutting finger roll,,,Nurkic,J. Nurkic,,,,,1.56,Made,7.0,N. Powell,1626181.0,2.0,,,,,,,,,,,,,,,
442,PT02M43.00S,2021-12-20T00:47:38.9Z,3,REGULAR,2pt,Jump Shot,[],1628415,82.47371879106439,32.59803921568628,1610612763,78,71,2021-12-20T00:47:44Z,4210000,-87.0,112.0,1,right,D. Brooks 14' pullup Jump Shot (27 PTS) (T. Jones 5 AST),"[1628415, 1626145]",1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,14.2,Made,27.0,T. Jones,1626145.0,5.0,,,,,,,,,,,,,,,
444,PT02M23.00S,2021-12-20T00:47:58.6Z,3,REGULAR,3pt,Jump Shot,[],203496,28.86005256241787,75.24509803921569,1610612757,78,74,2021-12-20T00:48:05Z,4230000,-126.0,219.0,1,left,R. Covington 25' 3PT  (11 PTS) (N. Powell 3 AST),"[203496, 1626181]",1610612757.0,POR,,,,Covington,R. Covington,,,,,25.26,Made,11.0,N. Powell,1626181.0,3.0,,,,,,,,,,,,,,,
446,PT02M05.00S,2021-12-20T00:48:16.6Z,3,REGULAR,2pt,Jump Shot,[],1629001,74.85216819973719,54.65686274509803,1610612763,78,74,2021-12-20T00:48:20Z,4250000,23.0,184.0,1,right,MISS D. Melton 18' pullup Shot,[1629001],1610612763.0,MEM,pullup,,,Melton,D. Melton,,,,,18.54,Missed,,,,,,,,,,,,,,,,,,,
447,PT02M02.00S,2021-12-20T00:48:19.6Z,3,REGULAR,rebound,defensive,[],203994,,,1610612757,78,74,2021-12-20T00:48:20Z,4260000,,,0,,J. Nurkic REBOUND (Off:0 Def:9),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,446.0,9.0,9.0,0.0,,,
448,PT02M02.00S,2021-12-20T00:48:22.1Z,3,REGULAR,turnover,out-of-bounds,[],203081,,,1610612757,78,74,2021-12-20T00:48:28Z,4270000,,,0,,D. Lillard lost ball out-of-bounds TURNOVER (3 TO),[203081],1610612757.0,POR,lost ball,,,Lillard,D. Lillard,,,,,,,,,,,1193.0,,,,,3.0,,,,,,,,,
449,PT02M02.00S,2021-12-20T00:48:25.7Z,3,REGULAR,substitution,out,[],1626145,,,1610612763,78,74,2021-12-20T00:48:31Z,4280000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT02M02.00S,2021-12-20T00:48:25.7Z,3,REGULAR,substitution,in,[],1630217,,,1610612763,78,74,2021-12-20T00:48:31Z,4290000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT01M51.00S,2021-12-20T00:48:51.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628415,90.75229960578186,48.28431372549019,1610612763,78,74,2021-12-20T00:48:56Z,4300000,-9.0,34.0,1,right,MISS D. Brooks driving floating Shot,[1628415],1610612763.0,MEM,driving floating,,,Brooks,D. Brooks,,,,,3.55,Missed,,,,,,,,,,,,,,,,,,,
452,PT01M48.00S,2021-12-20T00:48:53.9Z,3,REGULAR,rebound,offensive,[],203500,,,1610612763,78,74,2021-12-20T00:48:53Z,4310000,,,0,,S. Adams REBOUND (Off:3 Def:5),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,451.0,8.0,5.0,3.0,,,
453,PT01M48.00S,2021-12-20T00:48:53.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203500,94.40999984741211,50.0,1610612763,80,74,2021-12-20T00:48:53Z,4320000,0.0,0.0,1,right,S. Adams tip Layup (13 PTS),[203500],1610612763.0,MEM,tip,,,Adams,S. Adams,,,,,0.0,Made,13.0,,,,,,,,,,,,,,,,,,
454,PT01M36.00S,2021-12-20T00:49:06.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203994,8.09789750328515,46.32352941176471,1610612757,80,74,2021-12-20T00:49:12Z,4330000,18.0,24.0,1,left,MISS J. Nurkic Layup,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,2.99,Missed,,,,,,,,,,,,,,,,,,,
455,PT01M36.00S,2021-12-20T00:49:06.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,80,74,2021-12-20T00:49:12Z,4340000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,454.0,,,,,,
456,PT01M36.00S,2021-12-20T00:49:13.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,80,74,2021-12-20T00:49:13Z,4350000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT01M36.00S,2021-12-20T00:49:25.3Z,3,REGULAR,substitution,out,[],203081,,,1610612757,80,74,2021-12-20T00:49:30Z,4360000,,,0,,SUB out: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,
