actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
269,PT01M50.00S,2021-11-19T01:59:51.7Z,2,REGULAR,substitution,out,[],1628379,,,1610612763,56,46,2021-11-19T02:00:12Z,2680000,,,0,,SUB out: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,
270,PT01M50.00S,2021-11-19T01:59:51.7Z,2,REGULAR,substitution,in,[],1628991,,,1610612763,56,46,2021-11-19T02:00:12Z,2690000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,
271,PT01M50.00S,2021-11-19T01:59:51.7Z,2,REGULAR,substitution,in,[],1629001,,,1610612763,56,46,2021-11-19T02:00:12Z,2700000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,
272,PT01M50.00S,2021-11-19T01:59:51.7Z,2,REGULAR,substitution,in,[],202339,,,1610612763,56,46,2021-11-19T02:00:12Z,2710000,,,0,,SUB in: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,
273,PT01M35.00S,2021-11-19T02:00:29.9Z,2,REGULAR,turnover,bad pass,[],1629630,,,1610612763,56,46,2021-11-19T02:00:33Z,2720000,,,0,,J. Morant bad pass TURNOVER (1 TO),"[1629630, 202339]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,1.0,Bledsoe,202339.0
274,PT01M35.00S,2021-11-19T02:00:29.9Z,2,REGULAR,steal,,[],202339,,,1610612746,56,46,2021-11-19T02:00:31Z,2730000,,,0,,E. Bledsoe STEAL (1 STL),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,
275,PT01M33.00S,2021-11-19T02:00:33.7Z,2,REGULAR,foul,personal,[],1629001,,,1610612746,56,46,2021-11-19T02:00:39Z,2740000,,,0,,D. Melton personal FOUL (2 PF),"[1629001, 202331]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,1627519.0,2.0,0.0,George,202331.0,,,
277,PT01M16.00S,2021-11-19T02:01:08.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628991,,,1610612746,56,46,2021-11-19T02:01:21Z,2760000,,,0,,J. Jackson Jr. shooting personal FOUL (2 PF) (Zubac 2 FT),"[1628991, 1627826]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,203591.0,2.0,0.0,Zubac,1627826.0,,,
279,PT01M16.00S,2021-11-19T02:01:39.0Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1627826,,,1610612746,56,47,2021-11-19T02:01:39Z,2780000,,,0,,I. Zubac Free Throw 1 of 2 (10 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
280,PT01M16.00S,2021-11-19T02:01:56.6Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1627826,,,1610612746,56,48,2021-11-19T02:01:56Z,2790000,,,0,,I. Zubac Free Throw 2 of 2 (11 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
281,PT00M54.00S,2021-11-19T02:02:19.6Z,2,REGULAR,3pt,Jump Shot,[],1630217,67.7562417871222,33.088235294117645,1610612763,56,48,2021-11-19T02:02:24Z,2800000,-85.0,251.0,1,right,MISS D. Bane 26' pullup 3PT,[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,26.45,Missed,,,,,,,,,,,,,,,,,,
282,PT00M52.80S,2021-11-19T02:02:20.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612746,56,48,2021-11-19T02:02:24Z,2810000,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,281.0,,,,,,,,,,,,,
283,PT00M52.80S,2021-11-19T02:02:24.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,56,48,2021-11-19T02:02:24Z,2820000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT00M38.40S,2021-11-19T02:02:45.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202331,6.258212877792378,50.245098039215684,1610612746,56,48,2021-11-19T02:02:51Z,2830000,-1.0,6.0,1,left,MISS P. George Layup - blocked,"[202331, 1630217]",1610612746.0,LAC,,,,George,P. George,,,,,0.64,Missed,,,,,,,,,Bane,1630217.0,,,,,,,,
285,PT00M38.40S,2021-11-19T02:02:45.5Z,2,REGULAR,block,,[],1630217,,,1610612746,56,48,2021-11-19T02:02:48Z,2840000,,,0,,D. Bane BLOCK (1 BLK),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,
286,PT00M36.20S,2021-11-19T02:02:47.7Z,2,REGULAR,rebound,offensive,[],202331,,,1610612746,56,48,2021-11-19T02:02:51Z,2850000,,,0,,P. George REBOUND (Off:1 Def:4),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,284.0,5.0,4.0,1.0,,,,,,,,,,
287,PT00M36.20S,2021-11-19T02:02:49.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202331,5.590000152587891,50.0,1610612746,56,50,2021-11-19T02:02:49Z,2860000,0.0,0.0,1,left,P. George putback Layup (8 PTS),[202331],1610612746.0,LAC,putback,,,George,P. George,,,,,0.0,Made,8.0,,,,,,,,,,,,,,,,,
288,PT00M15.60S,2021-11-19T02:03:13.0Z,2,REGULAR,3pt,Jump Shot,[],1629630,71.56701708278581,77.94117647058823,1610612763,56,50,2021-11-19T02:03:17Z,2870000,140.0,215.0,1,right,MISS J. Morant 25' pullup 3PT,[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,25.62,Missed,,,,,,,,,,,,,,,,,,
289,PT00M12.80S,2021-11-19T02:03:15.9Z,2,REGULAR,rebound,defensive,[],202339,,,1610612746,56,50,2021-11-19T02:03:15Z,2880000,,,0,,E. Bledsoe REBOUND (Off:0 Def:3),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,288.0,3.0,3.0,0.0,,,,,,,,,,
290,PT00M02.00S,2021-11-19T02:03:26.6Z,2,REGULAR,3pt,Jump Shot,[],202331,30.699737187910642,20.34313725490196,1610612746,56,53,2021-11-19T02:03:31Z,2890000,148.0,236.0,1,left,P. George 27' 3PT step back (11 PTS),[202331],1610612746.0,LAC,step back,,,George,P. George,,,,,27.88,Made,11.0,,,,,,,,,,,,,,,,,
291,PT00M00.00S,2021-11-19T02:03:59.6Z,2,REGULAR,instantreplay,request,[],0,,,1610612763,56,53,2021-11-19T02:04:43Z,2900000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,,,2534.0,,,,,,,
292,PT00M00.00S,2021-11-19T02:04:11.3Z,2,REGULAR,period,end,[],0,,,1610612763,56,53,2021-11-19T02:04:11Z,2910000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT12M00.00S,2021-11-19T02:18:44.5Z,3,REGULAR,substitution,out,['startperiod'],203937,,,1610612763,56,53,2021-11-19T02:19:48Z,2920000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,
294,PT12M00.00S,2021-11-19T02:18:44.5Z,3,REGULAR,substitution,out,['startperiod'],1629001,,,1610612763,56,53,2021-11-19T02:19:48Z,2930000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,
295,PT12M00.00S,2021-11-19T02:18:44.5Z,3,REGULAR,substitution,in,['startperiod'],203500,,,1610612763,56,53,2021-11-19T02:19:48Z,2940000,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,
296,PT12M00.00S,2021-11-19T02:18:44.5Z,3,REGULAR,substitution,in,['startperiod'],1628415,,,1610612763,56,53,2021-11-19T02:19:48Z,2950000,,,0,,SUB in: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,
297,PT12M00.00S,2021-11-19T02:20:03.5Z,3,REGULAR,period,start,[],0,,,1610612746,56,53,2021-11-19T02:20:03Z,2960000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT11M52.00S,2021-11-19T02:20:10.8Z,3,REGULAR,3pt,Jump Shot,[],1629599,70.90998685939553,24.754901960784316,1610612746,56,53,2021-11-19T02:20:15Z,2970000,-126.0,221.0,1,right,MISS A. Coffey 25' 3PT,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,25.44,Missed,,,,,,,,,,,,,,,,,,
299,PT11M49.00S,2021-11-19T02:20:13.8Z,3,REGULAR,rebound,defensive,[],1628415,,,1610612763,56,53,2021-11-19T02:20:15Z,2980000,,,0,,D. Brooks REBOUND (Off:0 Def:1),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,298.0,1.0,1.0,0.0,,,,,,,,,,
300,PT11M43.00S,2021-11-19T02:20:20.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,17.95335085413929,48.529411764705884,1610612763,56,53,2021-11-19T02:20:24Z,2990000,7.0,116.0,1,left,MISS D. Brooks 11' driving floating Shot,[1628415],1610612763.0,MEM,driving floating,,,Brooks,D. Brooks,,,,,11.65,Missed,,,,,,,,,,,,,,,,,,
301,PT11M39.00S,2021-11-19T02:20:24.1Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,56,53,2021-11-19T02:20:24Z,3000000,,,0,,I. Zubac REBOUND (Off:1 Def:5),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,300.0,6.0,5.0,1.0,,,,,,,,,,
302,PT11M28.00S,2021-11-19T02:20:33.9Z,3,REGULAR,3pt,Jump Shot,[],202331,91.93495400788436,95.58823529411765,1610612746,56,56,2021-11-19T02:20:39Z,3010000,228.0,23.0,1,right,P. George 3PT  (14 PTS) (E. Bledsoe 3 AST),"[202331, 202339]",1610612746.0,LAC,,,,George,P. George,,,,,22.91,Made,14.0,E. Bledsoe,202339.0,3.0,,,,,,,,,,,,,,
304,PT11M12.00S,2021-11-19T02:20:50.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,7.835085413929041,44.36274509803921,1610612763,58,56,2021-11-19T02:20:55Z,3030000,28.0,21.0,1,left,D. Brooks driving floating bank Jump Shot (10 PTS) (S. Adams 3 AST),"[1628415, 203500]",1610612763.0,MEM,driving floating bank,,,Brooks,D. Brooks,,,,,3.52,Made,10.0,S. Adams,203500.0,3.0,,,,,,,,,,,,,,
306,PT10M51.00S,2021-11-19T02:21:11.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,86.02168199737189,48.28431372549019,1610612746,58,56,2021-11-19T02:21:15Z,3050000,-9.0,79.0,1,right,MISS R. Jackson 7' driving floating Shot,[202704],1610612746.0,LAC,driving floating,,,Jackson,R. Jackson,,,,,7.94,Missed,,,,,,,,,,,,,,,,,,
307,PT10M49.00S,2021-11-19T02:21:13.6Z,3,REGULAR,rebound,defensive,[],203500,,,1610612763,58,56,2021-11-19T02:21:15Z,3060000,,,0,,S. Adams REBOUND (Off:3 Def:3),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,306.0,6.0,3.0,3.0,,,,,,,,,,
308,PT10M44.00S,2021-11-19T02:21:18.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628415,6.258212877792378,46.568627450980394,1610612763,60,56,2021-11-19T02:21:23Z,3070000,17.0,6.0,1,left,D. Brooks running reverse Layup (12 PTS) (J. Morant 2 AST),"[1628415, 1629630]",1610612763.0,MEM,running reverse,,,Brooks,D. Brooks,,,,,1.83,Made,12.0,J. Morant,1629630.0,2.0,,,,,,,,,,,,,,
310,PT10M29.00S,2021-11-19T02:21:36.7Z,3,REGULAR,turnover,out-of-bounds,[],1629599,,,1610612746,60,56,2021-11-19T02:21:45Z,3090000,,,0,,A. Coffey step out-of-bounds TURNOVER (3 TO),[1629599],1610612746.0,LAC,step,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,203591.0,,,,,3.0,,
311,PT10M15.00S,2021-11-19T02:22:03.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628991,9.280551905387648,48.28431372549019,1610612763,60,56,2021-11-19T02:22:08Z,3100000,9.0,35.0,1,left,MISS J. Jackson Jr. turnaround Shot,[1628991],1610612763.0,MEM,turnaround,,,Jackson Jr.,J. Jackson Jr.,,,,,3.57,Missed,,,,,,,,,,,,,,,,,,
312,PT10M13.00S,2021-11-19T02:22:05.0Z,3,REGULAR,rebound,defensive,[],202704,,,1610612746,60,56,2021-11-19T02:22:08Z,3110000,,,0,,R. Jackson REBOUND (Off:0 Def:2),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,311.0,2.0,2.0,0.0,,,,,,,,,,
313,PT09M57.00S,2021-11-19T02:22:21.1Z,3,REGULAR,3pt,Jump Shot,[],202331,81.8166885676741,93.87254901960785,1610612746,60,59,2021-11-19T02:22:26Z,3120000,219.0,118.0,1,right,P. George 24' 3PT step back (17 PTS),[202331],1610612746.0,LAC,step back,,,George,P. George,,,,,24.93,Made,17.0,,,,,,,,,,,,,,,,,
314,PT09M44.00S,2021-11-19T02:22:35.3Z,3,REGULAR,turnover,bad pass,[],203500,,,1610612763,60,59,2021-11-19T02:22:38Z,3130000,,,0,,S. Adams bad pass TURNOVER (2 TO),"[203500, 202704]",1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,2.0,Jackson,202704.0
315,PT09M44.00S,2021-11-19T02:22:35.3Z,3,REGULAR,steal,,[],202704,,,1610612746,60,59,2021-11-19T02:22:36Z,3140000,,,0,,R. Jackson STEAL (1 STL),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
316,PT09M40.00S,2021-11-19T02:22:39.7Z,3,REGULAR,foul,personal,['2freethrow'],203500,,,1610612746,60,59,2021-11-19T02:22:50Z,3150000,,,0,,S. Adams shooting personal FOUL (1 PF) (Coffey 2 FT),"[203500, 1629599]",1610612763.0,MEM,shooting,,,Adams,S. Adams,,,,,,,,,,,,,,,,,2534.0,1.0,0.0,Coffey,1629599.0,,,
318,PT09M40.00S,2021-11-19T02:23:08.3Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629599,,,1610612746,60,60,2021-11-19T02:23:08Z,3170000,,,0,,A. Coffey Free Throw 1 of 2 (4 PTS),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
319,PT09M40.00S,2021-11-19T02:23:17.5Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629599,,,1610612746,60,61,2021-11-19T02:23:17Z,3180000,,,0,,A. Coffey Free Throw 2 of 2 (5 PTS),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
320,PT09M28.00S,2021-11-19T02:23:34.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,12.434296977660972,50.0,1610612763,62,61,2021-11-19T02:23:39Z,3190000,0.0,64.0,1,left,D. Brooks 6' floating Jump Shot (14 PTS) (S. Adams 4 AST),"[1628415, 203500]",1610612763.0,MEM,floating,,,Brooks,D. Brooks,,,,,6.44,Made,14.0,S. Adams,203500.0,4.0,,,,,,,,,,,,,,
322,PT09M16.00S,2021-11-19T02:23:46.2Z,3,REGULAR,2pt,Jump Shot,[],202331,92.06636005256242,90.44117647058823,1610612746,62,61,2021-11-19T02:23:50Z,3210000,202.0,22.0,1,right,MISS P. George 20' Jump Shot,[202331],1610612746.0,LAC,,,,George,P. George,,,,,20.34,Missed,,,,,,,,,,,,,,,,,,
323,PT09M14.00S,2021-11-19T02:23:48.2Z,3,REGULAR,rebound,defensive,[],1628991,,,1610612763,62,61,2021-11-19T02:23:50Z,3220000,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:3),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,322.0,3.0,3.0,0.0,,,,,,,,,,
324,PT09M09.00S,2021-11-19T02:23:53.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630217,8.229303547963205,44.36274509803921,1610612763,64,61,2021-11-19T02:23:58Z,3230000,28.0,25.0,1,left,D. Bane driving finger roll Layup (11 PTS),[1630217],1610612763.0,MEM,driving finger roll,,,Bane,D. Bane,,,,,3.76,Made,11.0,,,,,,,,,,,,,,,,,
325,PT08M57.00S,2021-11-19T02:24:05.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627826,86.81011826544021,49.01960784313725,1610612746,64,63,2021-11-19T02:24:09Z,3240000,-5.0,71.0,1,right,I. Zubac 7' floating Jump Shot (13 PTS) (P. George 3 AST),"[1627826, 202331]",1610612746.0,LAC,floating,,,Zubac,I. Zubac,,,,,7.17,Made,13.0,P. George,202331.0,3.0,,,,,,,,,,,,,,
327,PT08M43.00S,2021-11-19T02:24:19.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,7.5722733245729295,53.431372549019606,1610612763,66,63,2021-11-19T02:24:23Z,3260000,-17.0,19.0,1,left,J. Morant driving Layup (11 PTS),[1629630],1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,2.54,Made,11.0,,,,,,,,,,,,,,,,,
328,PT08M31.00S,2021-11-19T02:24:30.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202704,94.30026281208936,51.71568627450981,1610612746,66,63,2021-11-19T02:24:36Z,3270000,9.0,1.0,1,right,MISS R. Jackson driving reverse Layup,[202704],1610612746.0,LAC,driving reverse,,,Jackson,R. Jackson,,,,,0.87,Missed,,,,,,,,,,,,,,,,,,
329,PT08M27.00S,2021-11-19T02:24:35.2Z,3,REGULAR,rebound,offensive,[],1627826,,,1610612746,66,63,2021-11-19T02:24:35Z,3280000,,,0,,I. Zubac REBOUND (Off:2 Def:5),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,328.0,7.0,5.0,2.0,,,,,,,,,,
330,PT08M24.00S,2021-11-19T02:24:37.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629599,92.9862023653088,46.32352941176471,1610612746,66,63,2021-11-19T02:24:41Z,3290000,-18.0,13.0,1,right,MISS A. Coffey driving Layup,[1629599],1610612746.0,LAC,driving,,,Coffey,A. Coffey,,,,,2.28,Missed,,,,,,,,,,,,,,,,,,
331,PT08M22.00S,2021-11-19T02:24:39.7Z,3,REGULAR,rebound,defensive,[],203500,,,1610612763,66,63,2021-11-19T02:24:41Z,3300000,,,0,,S. Adams REBOUND (Off:3 Def:4),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,330.0,7.0,4.0,3.0,,,,,,,,,,
332,PT08M07.00S,2021-11-19T02:25:04.6Z,3,REGULAR,foul,personal,[],202704,,,1610612763,66,63,2021-11-19T02:25:07Z,3310000,,,0,,R. Jackson personal FOUL (1 PF),"[202704, 1628415]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,1627519.0,1.0,0.0,Brooks,1628415.0,,,
334,PT08M01.00S,2021-11-19T02:25:26.6Z,3,REGULAR,foul,personal,[],1627826,,,1610612763,66,63,2021-11-19T02:25:45Z,3330000,,,0,,I. Zubac personal FOUL (2 PF),"[1627826, 1629630]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,2534.0,2.0,0.0,Morant,1629630.0,,,
336,PT07M55.00S,2021-11-19T02:26:09.1Z,3,REGULAR,3pt,Jump Shot,[],1628415,32.013797634691194,53.67647058823529,1610612763,66,63,2021-11-19T02:26:13Z,3350000,-18.0,248.0,1,left,MISS D. Brooks 24' step back 3PT,[1628415],1610612763.0,MEM,step back,,,Brooks,D. Brooks,,,,,24.91,Missed,,,,,,,,,,,,,,,,,,
337,PT07M52.00S,2021-11-19T02:26:12.1Z,3,REGULAR,rebound,defensive,[],1629599,,,1610612746,66,63,2021-11-19T02:26:13Z,3360000,,,0,,A. Coffey REBOUND (Off:0 Def:2),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,336.0,2.0,2.0,0.0,,,,,,,,,,
338,PT07M48.00S,2021-11-19T02:26:15.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202704,66.96780551905388,59.55882352941176,1610612746,66,66,2021-11-19T02:26:21Z,3370000,48.0,258.0,1,right,R. Jackson 26' 3PT running (13 PTS),[202704],1610612746.0,LAC,running,,,Jackson,R. Jackson,,,,,26.24,Made,13.0,,,,,,,,,,,,,,,,,
339,PT07M46.00S,2021-11-19T02:26:23.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,66,66,2021-11-19T02:26:23Z,3380000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT07M32.00S,2021-11-19T02:29:29.7Z,3,REGULAR,3pt,Jump Shot,[],1629630,30.831143232588698,33.33333333333333,1610612763,66,66,2021-11-19T02:29:37Z,3390000,83.0,237.0,1,left,MISS J. Morant 25' pullup 3PT,[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,25.15,Missed,,,,,,,,,,,,,,,,,,
341,PT07M30.00S,2021-11-19T02:29:31.7Z,3,REGULAR,rebound,offensive,[],1628991,,,1610612763,66,66,2021-11-19T02:29:33Z,3400000,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:3),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,340.0,4.0,3.0,1.0,,,,,,,,,,
342,PT07M29.00S,2021-11-19T02:29:33.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628991,6.258212877792378,49.50980392156863,1610612763,68,66,2021-11-19T02:29:40Z,3410000,2.0,6.0,1,left,J. Jackson Jr. floating Jump Shot (11 PTS),[1628991],1610612763.0,MEM,floating,,,Jackson Jr.,J. Jackson Jr.,,,,,0.68,Made,11.0,,,,,,,,,,,,,,,,,
343,PT07M15.00S,2021-11-19T02:29:46.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629599,93.64323258869908,43.872549019607845,1610612746,68,66,2021-11-19T02:29:50Z,3420000,-31.0,7.0,1,right,MISS A. Coffey cutting Layup - blocked,"[1629599, 203500]",1610612746.0,LAC,cutting,,,Coffey,A. Coffey,,,,,3.15,Missed,,,,,,,,,Adams,203500.0,,,,,,,,
344,PT07M15.00S,2021-11-19T02:29:46.5Z,3,REGULAR,block,,[],203500,,,1610612746,68,66,2021-11-19T02:29:49Z,3430000,,,0,,S. Adams BLOCK (1 BLK),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,
345,PT07M13.00S,2021-11-19T02:29:48.5Z,3,REGULAR,rebound,defensive,[],1630217,,,1610612763,68,66,2021-11-19T02:29:50Z,3440000,,,0,,D. Bane REBOUND (Off:1 Def:4),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,343.0,5.0,4.0,1.0,,,,,,,,,,
346,PT07M05.00S,2021-11-19T02:29:57.2Z,3,REGULAR,3pt,Jump Shot,[],1630217,29.122864651773984,77.20588235294117,1610612763,71,66,2021-11-19T02:30:01Z,3450000,-136.0,221.0,1,left,D. Bane 25' 3PT pullup (14 PTS) (J. Morant 3 AST),"[1630217, 1629630]",1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,25.97,Made,14.0,J. Morant,1629630.0,3.0,,,,,,,,,,,,,,
348,PT06M43.00S,2021-11-19T02:30:18.0Z,3,REGULAR,3pt,Jump Shot,[],202331,72.48685939553219,17.647058823529413,1610612746,71,69,2021-11-19T02:30:22Z,3470000,-162.0,206.0,1,right,P. George 26' 3PT pullup (20 PTS) (R. Jackson 4 AST),"[202331, 202704]",1610612746.0,LAC,pullup,,,George,P. George,,,,,26.2,Made,20.0,R. Jackson,202704.0,4.0,,,,,,,,,,,,,,
350,PT06M32.00S,2021-11-19T02:30:29.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,13.354139290407357,56.86274509803921,1610612763,73,69,2021-11-19T02:30:35Z,3490000,-34.0,73.0,1,left,J. Morant 8' driving floating Jump Shot (13 PTS),[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,8.07,Made,13.0,,,,,,,,,,,,,,,,,
351,PT06M05.00S,2021-11-19T02:30:56.3Z,3,REGULAR,3pt,Jump Shot,[],1629599,71.17279894875165,75.98039215686273,1610612746,73,72,2021-11-19T02:31:00Z,3500000,130.0,218.0,1,right,A. Coffey 25' 3PT  (8 PTS) (R. Jackson 5 AST),"[1629599, 202704]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,25.42,Made,8.0,R. Jackson,202704.0,5.0,,,,,,,,,,,,,,
353,PT05M56.00S,2021-11-19T02:31:10.8Z,3,REGULAR,foul,offensive,[],1628415,,,1610612763,73,72,2021-11-19T02:31:14Z,3520000,,,0,,D. Brooks offensive FOUL (3 PF),"[1628415, 202704]",1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,1627519.0,3.0,0.0,Jackson,202704.0,,,
355,PT05M56.00S,2021-11-19T02:31:10.8Z,3,REGULAR,turnover,offensive foul,[],1628415,,,1610612763,73,72,2021-11-19T02:31:10Z,3540000,,,0,,D. Brooks offensive foul TURNOVER (1 TO),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,1627519.0,,,,,1.0,,
356,PT05M56.00S,2021-11-19T02:31:16.6Z,3,REGULAR,substitution,out,[],1629599,,,1610612746,73,72,2021-11-19T02:31:24Z,3550000,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,
357,PT05M56.00S,2021-11-19T02:31:16.6Z,3,REGULAR,substitution,in,[],1629611,,,1610612746,73,72,2021-11-19T02:31:24Z,3560000,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
