actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
172,PT10M31.00S,2022-01-17T21:17:01.3Z,2,REGULAR,2pt,Jump Shot,[],1630217,77.4802890932983,47.794117647058826,1610612763,25,23,2022-01-17T21:17:17Z,1680000,-11.0,159.0,1,right,D. Bane 15' pullup Jump Shot (6 PTS) (T. Jones 1 AST),"[1630217, 1626145]",1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,15.96,Made,,,,,,,,6.0,T. Jones,1626145.0,1.0,,,,,,,,
174,PT10M12.00S,2022-01-17T21:17:22.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,25,23,2022-01-17T21:17:22Z,1700000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT10M04.00S,2022-01-17T21:17:47.4Z,2,REGULAR,2pt,Jump Shot,[],201942,6.1268068331143235,90.93137254901961,1610612741,25,23,2022-01-17T21:17:54Z,1710000,-205.0,5.0,1,left,MISS D. DeRozan 20' step back Shot,[201942],1610612741.0,CHI,step back,,,DeRozan,D. DeRozan,,,,,20.48,Missed,,,,,,,,,,,,,,,,,,,
176,PT10M01.00S,2022-01-17T21:17:50.4Z,2,REGULAR,rebound,defensive,[],1629001,,,1610612763,25,23,2022-01-17T21:17:54Z,1720000,,,0,,D. Melton REBOUND (Off:1 Def:1),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,175.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
177,PT09M55.00S,2022-01-17T21:17:56.3Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],1626145,92.06636005256242,30.88235294117647,1610612763,27,23,2022-01-17T21:18:04Z,1730000,-96.0,22.0,1,right,T. Jones 9' driving floating Jump Shot (4 PTS),[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,9.81,Made,,,,,,,,4.0,,,,,,,,,,,
178,PT09M40.00S,2022-01-17T21:18:10.5Z,2,REGULAR,2pt,Jump Shot,[],1628396,21.632720105124836,49.50980392156863,1610612741,27,23,2022-01-17T21:18:14Z,1740000,2.0,151.0,1,left,MISS T. Bradley 15' pullup Shot,[1628396],1610612741.0,CHI,pullup,,,Bradley,T. Bradley,,,,,15.08,Missed,,,,,,,,,,,,,,,,,,,
179,PT09M38.00S,2022-01-17T21:18:12.5Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,27,23,2022-01-17T21:18:14Z,1750000,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:2),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,178.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
180,PT09M33.00S,2022-01-17T21:18:18.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630217,67.88764783180025,43.13725490196079,1610612763,30,23,2022-01-17T21:18:24Z,1760000,-34.0,249.0,1,right,D. Bane 25' 3PT  (9 PTS) (T. Jones 2 AST),"[1630217, 1626145]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,25.17,Made,,,,,,,,9.0,T. Jones,1626145.0,2.0,,,,,,,,
182,PT09M31.00S,2022-01-17T21:18:23.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,30,23,2022-01-17T21:18:23Z,1780000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT09M31.00S,2022-01-17T21:21:14.5Z,2,REGULAR,substitution,out,[],1630792,,,1610612741,30,23,2022-01-17T21:21:32Z,1790000,,,0,,SUB out: M. Hill,[1630792],1610612741.0,CHI,,,,Hill,M. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT09M31.00S,2022-01-17T21:21:14.5Z,2,REGULAR,substitution,out,[],1628396,,,1610612741,30,23,2022-01-17T21:21:32Z,1800000,,,0,,SUB out: T. Bradley,[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT09M31.00S,2022-01-17T21:21:14.5Z,2,REGULAR,substitution,in,[],202696,,,1610612741,30,23,2022-01-17T21:21:32Z,1810000,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT09M31.00S,2022-01-17T21:21:14.5Z,2,REGULAR,substitution,in,[],1628035,,,1610612741,30,23,2022-01-17T21:21:32Z,1820000,,,0,,SUB in: A. McKinnie,[1628035],1610612741.0,CHI,,,,McKinnie,A. McKinnie,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT09M20.00S,2022-01-17T21:21:58.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629632,9.280551905387648,39.705882352941174,1610612741,30,23,2022-01-17T21:22:04Z,1830000,51.0,35.0,1,left,MISS C. White 6' driving floating bank Shot,[1629632],1610612741.0,CHI,driving floating bank,,,White,C. White,,,,,6.21,Missed,,,,,,,,,,,,,,,,,,,
190,PT09M20.00S,2022-01-17T21:21:58.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612763,30,23,2022-01-17T21:22:04Z,1840000,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,189.0,,,,,,,,,,,,,,,,,,
191,PT09M20.00S,2022-01-17T21:22:15.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,30,23,2022-01-17T21:22:15Z,1850000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT09M20.00S,2022-01-17T21:22:35.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,30,23,2022-01-17T21:22:35Z,1860000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT09M20.00S,2022-01-17T21:24:52.5Z,2,REGULAR,substitution,out,[],1628991,,,1610612763,30,23,2022-01-17T21:25:12Z,1870000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT09M20.00S,2022-01-17T21:24:52.5Z,2,REGULAR,substitution,in,[],203500,,,1610612763,30,23,2022-01-17T21:25:12Z,1880000,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT09M09.00S,2022-01-17T21:26:16.7Z,2,REGULAR,3pt,Jump Shot,[],1629001,79.97700394218134,7.8431372549019605,1610612763,33,23,2022-01-17T21:26:21Z,1890000,-211.0,136.0,1,right,D. Melton 25' 3PT  (3 PTS) (T. Jones 3 AST),"[1629001, 1626145]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,25.07,Made,,,,,,,,3.0,T. Jones,1626145.0,3.0,,,,,,,,
197,PT08M51.00S,2022-01-17T21:26:34.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,13.354139290407357,40.19607843137255,1610612741,33,23,2022-01-17T21:26:41Z,1910000,49.0,73.0,1,left,MISS D. DeRozan 8' driving floating Shot,[201942],1610612741.0,CHI,driving floating,,,DeRozan,D. DeRozan,,,,,8.79,Missed,,,,,,,,,,,,,,,,,,,
198,PT08M51.00S,2022-01-17T21:26:34.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612741,33,23,2022-01-17T21:26:41Z,1920000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,197.0,,,,,,,,,,,,,,,,,,
199,PT08M51.00S,2022-01-17T21:26:40.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,33,23,2022-01-17T21:26:40Z,1930000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M51.00S,2022-01-17T21:26:43.9Z,2,REGULAR,substitution,out,[],1629744,,,1610612741,33,23,2022-01-17T21:26:52Z,1940000,,,0,,SUB out: M. Thomas,[1629744],1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M51.00S,2022-01-17T21:26:43.9Z,2,REGULAR,substitution,out,[],1628035,,,1610612741,33,23,2022-01-17T21:26:52Z,1950000,,,0,,SUB out: A. McKinnie,[1628035],1610612741.0,CHI,,,,McKinnie,A. McKinnie,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M51.00S,2022-01-17T21:26:43.9Z,2,REGULAR,substitution,in,[],1628972,,,1610612741,33,23,2022-01-17T21:26:52Z,1960000,,,0,,SUB in: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M51.00S,2022-01-17T21:26:43.9Z,2,REGULAR,substitution,in,[],1630245,,,1610612741,33,23,2022-01-17T21:26:52Z,1970000,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M43.00S,2022-01-17T21:27:09.5Z,2,REGULAR,turnover,lost ball,[],1630245,,,1610612741,33,23,2022-01-17T21:27:14Z,1980000,,,0,,A. Dosunmu lost ball TURNOVER (2 TO),"[1630245, 1626145]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,2.0,Jones,1626145.0,,,,,,,,,,,,
205,PT08M43.00S,2022-01-17T21:27:09.5Z,2,REGULAR,steal,,[],1626145,,,1610612763,33,23,2022-01-17T21:27:11Z,1990000,,,0,,T. Jones STEAL (1 STL),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M43.00S,2022-01-17T21:27:13.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,33,23,2022-01-17T21:27:13Z,2000000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M29.00S,2022-01-17T21:27:38.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630217,86.15308804204993,35.294117647058826,1610612763,35,23,2022-01-17T21:27:42Z,2010000,-74.0,78.0,1,right,D. Bane 10' pullup Jump Shot (11 PTS) (T. Jones 4 AST),"[1630217, 1626145]",1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,10.7,Made,,,,,,,,11.0,T. Jones,1626145.0,4.0,,,,,,,,
209,PT08M12.00S,2022-01-17T21:27:57.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,35,23,2022-01-17T21:27:57Z,2030000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M12.00S,2022-01-17T21:27:59.0Z,2,REGULAR,substitution,out,[],1629634,,,1610612741,35,23,2022-01-17T21:28:04Z,2040000,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M12.00S,2022-01-17T21:27:59.0Z,2,REGULAR,substitution,in,[],203937,,,1610612741,35,23,2022-01-17T21:28:04Z,2050000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M05.00S,2022-01-17T21:28:23.7Z,2,REGULAR,turnover,lost ball,[],202696,,,1610612741,35,23,2022-01-17T21:28:28Z,2060000,,,0,,N. Vucevic lost ball TURNOVER (2 TO),"[202696, 1629001]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,2.0,Melton,1629001.0,,,,,,,,,,,,
213,PT08M05.00S,2022-01-17T21:28:23.7Z,2,REGULAR,steal,,[],1629001,,,1610612763,35,23,2022-01-17T21:28:25Z,2070000,,,0,,D. Melton STEAL (2 STL),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M58.00S,2022-01-17T21:28:30.5Z,2,REGULAR,2pt,Jump Shot,"['fromturnover', 'fastbreak']",1630217,77.61169513797634,47.549019607843135,1610612763,35,23,2022-01-17T21:28:36Z,2080000,-12.0,158.0,1,right,MISS D. Bane 15' pullup Shot - blocked,"[1630217, 202696]",1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,15.85,Missed,,,,,,,,,,,,Vucevic,202696.0,,,,,,
215,PT07M58.00S,2022-01-17T21:28:30.5Z,2,REGULAR,block,,[],202696,,,1610612763,35,23,2022-01-17T21:28:34Z,2090000,,,0,,N. Vucevic BLOCK (1 BLK),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M54.00S,2022-01-17T21:28:34.5Z,2,REGULAR,rebound,defensive,[],1630245,,,1610612741,35,23,2022-01-17T21:28:36Z,2100000,,,0,,A. Dosunmu REBOUND (Off:0 Def:6),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,214.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
217,PT07M39.00S,2022-01-17T21:28:49.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629632,6.389618922470433,40.68627450980392,1610612741,35,23,2022-01-17T21:28:55Z,2110000,47.0,8.0,1,left,MISS C. White driving floating Shot - blocked,"[1629632, 203500]",1610612741.0,CHI,driving floating,,,White,C. White,,,,,4.72,Missed,,,,,,,,,,,,Adams,203500.0,,,,,,
218,PT07M39.00S,2022-01-17T21:28:49.9Z,2,REGULAR,block,,[],203500,,,1610612741,35,23,2022-01-17T21:28:52Z,2120000,,,0,,S. Adams BLOCK (1 BLK),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M35.00S,2022-01-17T21:28:53.9Z,2,REGULAR,rebound,defensive,[],203500,,,1610612763,35,23,2022-01-17T21:30:37Z,2130000,,,0,,S. Adams REBOUND (Off:1 Def:3),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,217.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
220,PT07M28.00S,2022-01-17T21:29:00.6Z,2,REGULAR,3pt,Jump Shot,[],1629001,67.23061760840999,51.470588235294116,1610612763,35,23,2022-01-17T21:29:05Z,2140000,7.0,256.0,1,right,MISS D. Melton 25' 3PT,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,25.56,Missed,,,,,,,,,,,,,,,,,,,
221,PT07M26.00S,2022-01-17T21:29:03.1Z,2,REGULAR,rebound,offensive,[],203500,,,1610612763,35,23,2022-01-17T21:29:03Z,2150000,,,0,,S. Adams REBOUND (Off:2 Def:3),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,220.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
222,PT07M19.00S,2022-01-17T21:29:10.3Z,2,REGULAR,foul,personal,['2freethrow'],202696,,,1610612763,35,23,2022-01-17T21:29:19Z,2160000,,,0,,N. Vucevic shooting personal FOUL (1 PF) (Melton 2 FT),"[202696, 1629001]",1610612741.0,CHI,shooting,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,202049.0,1.0,0.0,Melton,1629001.0,
224,PT07M19.00S,2022-01-17T21:29:37.3Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629001,,,1610612763,36,23,2022-01-17T21:29:37Z,2180000,,,0,,D. Melton Free Throw 1 of 2 (4 PTS),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,Made,,,,,,,,4.0,,,,,,,,,,,
225,PT07M19.00S,2022-01-17T21:29:37.9Z,2,REGULAR,substitution,out,[],1626145,,,1610612763,36,23,2022-01-17T21:29:45Z,2190000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M19.00S,2022-01-17T21:29:37.9Z,2,REGULAR,substitution,out,[],201942,,,1610612763,36,23,2022-01-17T21:29:45Z,2200000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M19.00S,2022-01-17T21:29:37.9Z,2,REGULAR,substitution,in,[],1629630,,,1610612763,36,23,2022-01-17T21:29:45Z,2210000,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M19.00S,2022-01-17T21:29:37.9Z,2,REGULAR,substitution,in,[],1630792,,,1610612763,36,23,2022-01-17T21:29:45Z,2220000,,,0,,SUB in: M. Hill,[1630792],1610612741.0,CHI,,,,Hill,M. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M19.00S,2022-01-17T21:29:48.8Z,2,REGULAR,timeout,full,['team'],0,,,1610612763,36,23,2022-01-17T21:29:48Z,2230000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M19.00S,2022-01-17T21:31:26.0Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629001,,,1610612763,36,23,2022-01-17T21:31:26Z,2240000,,,0,,MISS D. Melton Free Throw 2 of 2,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,Missed,,,,,,,,,,,,,,,,,,,
231,PT07M16.00S,2022-01-17T21:31:28.0Z,2,REGULAR,rebound,offensive,[],203500,,,1610612763,36,23,2022-01-17T21:31:28Z,2250000,,,0,,S. Adams REBOUND (Off:3 Def:3),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,230.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
232,PT07M14.00S,2022-01-17T21:31:30.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630217,77.87450722733246,8.088235294117647,1610612763,39,23,2022-01-17T21:31:35Z,2260000,-210.0,155.0,1,right,D. Bane 26' 3PT  (14 PTS) (S. Adams 3 AST),"[1630217, 203500]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,26.1,Made,,,,,,,,14.0,S. Adams,203500.0,3.0,,,,,,,,
234,PT06M57.00S,2022-01-17T21:31:46.8Z,2,REGULAR,3pt,Jump Shot,[],1630792,21.23850197109067,7.352941176470589,1610612741,39,26,2022-01-17T21:31:51Z,2280000,213.0,147.0,1,left,M. Hill 25' 3PT  (3 PTS) (C. White 2 AST),"[1630792, 1629632]",1610612741.0,CHI,,,,Hill,M. Hill,,,,,25.9,Made,,,,,,,,3.0,C. White,1629632.0,2.0,,,,,,,,
236,PT06M38.00S,2022-01-17T21:32:05.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,92.46057818659659,44.11764705882353,1610612763,41,26,2022-01-17T21:32:10Z,2300000,-29.0,18.0,1,right,D. Bane cutting finger roll Layup (16 PTS) (S. Adams 4 AST),"[1630217, 203500]",1610612763.0,MEM,cutting finger roll,,,Bane,D. Bane,,,,,3.47,Made,,,,,,,,16.0,S. Adams,203500.0,4.0,,,,,,,,
238,PT06M23.00S,2022-01-17T21:32:21.0Z,2,REGULAR,3pt,Jump Shot,[],1628972,7.5722733245729295,94.36274509803921,1610612741,41,29,2022-01-17T21:32:25Z,2320000,-222.0,19.0,1,left,T. Brown Jr. 3PT  (3 PTS) (N. Vucevic 1 AST),"[1628972, 202696]",1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,22.26,Made,,,,,,,,3.0,N. Vucevic,202696.0,1.0,,,,,,,,
240,PT06M03.00S,2022-01-17T21:32:41.1Z,2,REGULAR,3pt,Jump Shot,[],1630217,78.0059132720105,9.558823529411764,1610612763,41,29,2022-01-17T21:32:48Z,2340000,-202.0,154.0,1,right,MISS D. Bane 25' step back 3PT,[1630217],1610612763.0,MEM,step back,,,Bane,D. Bane,,,,,25.43,Missed,,,,,,,,,,,,,,,,,,,
241,PT06M00.00S,2022-01-17T21:32:44.1Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,41,29,2022-01-17T21:32:48Z,2350000,,,0,,N. Vucevic REBOUND (Off:0 Def:6),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,240.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
242,PT05M54.00S,2022-01-17T21:32:50.7Z,2,REGULAR,2pt,Jump Shot,[],1630245,19.267411300919843,29.166666666666668,1610612741,41,31,2022-01-17T21:32:55Z,2360000,104.0,129.0,1,left,A. Dosunmu 16' pullup Jump Shot (4 PTS),[1630245],1610612741.0,CHI,pullup,,,Dosunmu,A. Dosunmu,,,,,16.55,Made,,,,,,,,4.0,,,,,,,,,,,
243,PT05M49.00S,2022-01-17T21:32:58.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203500,92.72339027595268,53.67647058823529,1610612763,43,31,2022-01-17T21:33:31Z,2370000,18.0,16.0,1,right,S. Adams running Layup (2 PTS) (J. Morant 1 AST),"[203500, 1629630]",1610612763.0,MEM,running,,,Adams,S. Adams,,,,,2.43,Made,,,,,,,,2.0,J. Morant,1629630.0,1.0,,,,,,,,
245,PT05M49.00S,2022-01-17T21:33:05.1Z,2,REGULAR,foul,personal,['1freethrow'],1630245,,,1610612763,43,31,2022-01-17T21:33:26Z,2390000,,,0,,A. Dosunmu shooting personal FOUL (1 PF) (Adams 1 FT),"[1630245, 203500]",1610612741.0,CHI,shooting,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,202901.0,1.0,0.0,Adams,203500.0,
247,PT05M49.00S,2022-01-17T21:33:13.8Z,2,REGULAR,substitution,out,[],1629001,,,1610612763,43,31,2022-01-17T21:33:31Z,2410000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M49.00S,2022-01-17T21:33:13.8Z,2,REGULAR,substitution,out,[],1630217,,,1610612763,43,31,2022-01-17T21:33:31Z,2420000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M49.00S,2022-01-17T21:33:13.8Z,2,REGULAR,substitution,in,[],1629723,,,1610612763,43,31,2022-01-17T21:33:31Z,2430000,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT05M49.00S,2022-01-17T21:33:13.8Z,2,REGULAR,substitution,in,[],1630533,,,1610612763,43,31,2022-01-17T21:33:31Z,2440000,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT05M49.00S,2022-01-17T21:33:44.2Z,2,REGULAR,freethrow,1 of 1,[],203500,,,1610612763,43,31,2022-01-17T21:33:44Z,2450000,,,0,,MISS S. Adams Free Throw 1 of 1,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,Missed,,,,,,,,,,,,,,,,,,,
252,PT05M46.00S,2022-01-17T21:33:45.9Z,2,REGULAR,rebound,defensive,[],1630245,,,1610612741,43,31,2022-01-17T21:33:45Z,2460000,,,0,,A. Dosunmu REBOUND (Off:0 Def:7),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,251.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
253,PT05M33.00S,2022-01-17T21:33:58.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,5.995400788436268,63.23529411764706,1610612741,43,31,2022-01-17T21:34:03Z,2470000,-66.0,4.0,1,left,MISS N. Vucevic 6' floating Shot,[202696],1610612741.0,CHI,floating,,,Vucevic,N. Vucevic,,,,,6.63,Missed,,,,,,,,,,,,,,,,,,,
254,PT05M30.00S,2022-01-17T21:34:01.0Z,2,REGULAR,rebound,defensive,[],203500,,,1610612763,43,31,2022-01-17T21:34:03Z,2480000,,,0,,S. Adams REBOUND (Off:3 Def:4),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,253.0,7.0,4.0,3.0,,,,,,,,,,,,,,,
255,PT05M26.00S,2022-01-17T21:34:05.1Z,2,REGULAR,3pt,Jump Shot,[],1630533,76.69185282522996,11.519607843137255,1610612763,43,31,2022-01-17T21:34:15Z,2490000,-192.0,167.0,1,right,MISS Z. Williams 25' running 3PT,[1630533],1610612763.0,MEM,running,,,Williams,Z. Williams,,,,,25.45,Missed,,,,,,,,,,,,,,,,,,,
256,PT05M23.00S,2022-01-17T21:34:08.1Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,43,31,2022-01-17T21:34:15Z,2500000,,,0,,N. Vucevic REBOUND (Off:0 Def:7),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,255.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
257,PT05M19.00S,2022-01-17T21:34:12.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630245,6.783837056504599,44.11764705882353,1610612741,43,31,2022-01-17T21:46:27Z,2510000,29.0,11.0,1,left,MISS A. Dosunmu running Layup,[1630245],1610612741.0,CHI,running,,,Dosunmu,A. Dosunmu,,,,,3.15,Missed,,,,,,,,,,,,,,,,,,,
339,PT05M19.00S,2022-01-17T21:34:12.2Z,2,REGULAR,rebound,defensive,[],203937,,,1610612763,43,31,2022-01-17T21:46:27Z,2520000,,,0,,K. Anderson REBOUND (Off:0 Def:2),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,257.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
340,PT05M14.00S,2022-01-17T21:34:18.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629723,93.9060446780552,49.754901960784316,1610612763,43,31,2022-01-17T21:48:42Z,2525000,-1.0,5.0,1,right,MISS J. Konchar running Layup,[1629723],1610612763.0,MEM,running,,,Konchar,J. Konchar,,,,,0.49,Missed,,,,,,,,,,,,,,,,,,,
341,PT05M14.00S,2022-01-17T21:34:18.3Z,2,REGULAR,rebound,offensive,[],1629630,,,1610612763,43,31,2022-01-17T21:48:42Z,2527500,,,0,,J. Morant REBOUND (Off:1 Def:1),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,340.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
259,PT05M07.00S,2022-01-17T21:34:24.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203937,86.41590013140605,54.41176470588235,1610612763,43,31,2022-01-17T21:48:19Z,2530000,22.0,75.0,1,right,MISS K. Anderson 7' driving floating Shot,[203937],1610612763.0,MEM,driving floating,,,Anderson,K. Anderson,,,,,7.84,Missed,,,,,,,,,,,,,,,,,,,
260,PT05M04.00S,2022-01-17T21:34:27.5Z,2,REGULAR,rebound,offensive,[],203500,,,1610612763,43,31,2022-01-17T21:34:30Z,2540000,,,0,,S. Adams REBOUND (Off:4 Def:4),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,259.0,8.0,4.0,4.0,,,,,,,,,,,,,,,
