actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
265,PT06M01.00S,2021-11-27T01:54:49.0Z,2,REGULAR,3pt,Jump Shot,[],1630533,30.042706964520367,70.34313725490196,1610612763,35,41,2021-11-27T01:54:53Z,2650000,-102.0,230.0,1,left,MISS Z. Williams 25' 3PT,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,25.14,Missed,,,,,,,,,,,,,,,,,,
266,PT05M58.00S,2021-11-27T01:54:52.0Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,35,41,2021-11-27T01:54:53Z,2660000,,,0,,C. Capela REBOUND (Off:4 Def:5),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,265.0,,,,,,9.0,5.0,4.0,,,,,
267,PT05M45.00S,2021-11-27T01:55:05.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203991,87.86136662286465,43.872549019607845,1610612737,35,43,2021-11-27T01:55:09Z,2670000,-31.0,62.0,1,right,C. Capela 6' driving Hook (11 PTS) (B. Bogdanovic 1 AST),"[203991, 203992]",1610612737.0,ATL,driving,,,Capela,C. Capela,,,,,6.88,Made,11.0,B. Bogdanovic,203992.0,1.0,,,,,,,,,,,,,,
269,PT05M29.00S,2021-11-27T01:55:21.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629001,14.273981603153747,46.32352941176471,1610612763,35,43,2021-11-27T01:55:28Z,2690000,18.0,82.0,1,left,MISS D. Melton 8' floating Shot,[1629001],1610612763.0,MEM,floating,,,Melton,D. Melton,,,,,8.37,Missed,,,,,,,,,,,,,,,,,,
270,PT05M26.00S,2021-11-27T01:55:24.4Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,35,43,2021-11-27T01:55:28Z,2700000,,,0,,C. Capela REBOUND (Off:4 Def:6),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,269.0,,,,,,10.0,6.0,4.0,,,,,
271,PT05M23.00S,2021-11-27T01:55:27.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629629,76.69185282522996,10.784313725490197,1610612737,35,46,2021-11-27T01:55:33Z,2710000,-196.0,167.0,1,right,C. Reddish 25' 3PT running (9 PTS) (T. Young 3 AST),"[1629629, 1629027]",1610612737.0,ATL,running,,,Reddish,C. Reddish,,,,,25.73,Made,9.0,T. Young,1629027.0,3.0,,,,,,,,,,,,,,
273,PT05M12.00S,2021-11-27T01:55:37.4Z,2,REGULAR,3pt,Jump Shot,[],1630217,32.14520367936925,41.17647058823529,1610612763,38,46,2021-11-27T01:55:41Z,2730000,44.0,250.0,1,left,D. Bane 25' 3PT  (7 PTS) (B. Clarke 2 AST),"[1630217, 1629634]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,25.36,Made,7.0,B. Clarke,1629634.0,2.0,,,,,,,,,,,,,,
275,PT05M01.00S,2021-11-27T01:55:48.3Z,2,REGULAR,3pt,Jump Shot,[],1629027,60.66031537450722,49.26470588235294,1610612737,38,49,2021-11-27T01:55:52Z,2750000,-4.0,317.0,1,right,T. Young 31' 3PT pullup (13 PTS),[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,31.73,Made,13.0,,,,,,,,,,,,,,,,,
276,PT04M51.00S,2021-11-27T01:55:58.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,9.806176084099869,61.274509803921575,1610612763,38,49,2021-11-27T01:56:05Z,2760000,-56.0,40.0,1,left,MISS D. Bane 6' driving floating bank Shot,[1630217],1610612763.0,MEM,driving floating bank,,,Bane,D. Bane,,,,,6.9,Missed,,,,,,,,,,,,,,,,,,
277,PT04M46.00S,2021-11-27T01:56:03.8Z,2,REGULAR,rebound,defensive,[],1629027,,,1610612737,38,49,2021-11-27T01:56:05Z,2770000,,,0,,T. Young REBOUND (Off:0 Def:1),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,276.0,,,,,,1.0,1.0,0.0,,,,,
278,PT04M41.00S,2021-11-27T01:56:08.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,94.03745072273325,51.225490196078425,1610612737,38,51,2021-11-27T01:56:31Z,2780000,6.0,4.0,1,right,J. Collins driving reverse Layup (7 PTS) (T. Young 4 AST),"[1628381, 1629027]",1610612737.0,ATL,driving reverse,,,Collins,J. Collins,,,,,0.7,Made,7.0,T. Young,1629027.0,4.0,,,,,,,,,,,,,,
280,PT04M41.00S,2021-11-27T01:56:13.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,38,51,2021-11-27T01:56:13Z,2800000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT04M41.00S,2021-11-27T01:58:29.8Z,2,REGULAR,substitution,out,[],1630533,,,1610612763,38,51,2021-11-27T01:59:05Z,2810000,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,
283,PT04M41.00S,2021-11-27T01:58:29.8Z,2,REGULAR,substitution,out,[],203991,,,1610612763,38,51,2021-11-27T01:59:05Z,2820000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
284,PT04M41.00S,2021-11-27T01:58:29.8Z,2,REGULAR,substitution,in,[],1626145,,,1610612763,38,51,2021-11-27T01:59:05Z,2830000,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,
285,PT04M41.00S,2021-11-27T01:58:29.8Z,2,REGULAR,substitution,in,[],1628989,,,1610612763,38,51,2021-11-27T01:59:05Z,2840000,,,0,,SUB in: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,
286,PT04M29.00S,2021-11-27T01:59:15.7Z,2,REGULAR,3pt,Jump Shot,[],1629001,29.122864651773984,72.54901960784314,1610612763,41,51,2021-11-27T01:59:20Z,2850000,-113.0,221.0,1,left,D. Melton 24' 3PT  (5 PTS) (T. Jones 2 AST),"[1629001, 1626145]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,24.83,Made,5.0,T. Jones,1626145.0,2.0,,,,,,,,,,,,,,
288,PT04M07.00S,2021-11-27T01:59:43.7Z,2,REGULAR,turnover,3-second-violation,[],1628381,,,1610612737,41,51,2021-11-27T01:59:53Z,2870000,,,0,,J. Collins 3-second-violation TURNOVER (1 TO),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,1193.0,,,,,,,,,,1.0,,
289,PT03M50.00S,2021-11-27T02:00:17.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,41,51,2021-11-27T02:00:17Z,2880000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT03M43.00S,2021-11-27T02:00:33.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629001,28.465834428383708,73.2843137254902,1610612763,44,51,2021-11-27T02:00:38Z,2890000,-116.0,215.0,1,left,D. Melton 24' 3PT  (8 PTS) (B. Clarke 3 AST),"[1629001, 1629634]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,24.46,Made,8.0,B. Clarke,1629634.0,3.0,,,,,,,,,,,,,,
293,PT03M29.00S,2021-11-27T02:00:47.0Z,2,REGULAR,3pt,Jump Shot,[],1629027,66.44218134034165,49.754901960784316,1610612737,44,54,2021-11-27T02:00:51Z,2910000,-1.0,263.0,1,right,T. Young 26' 3PT pullup (16 PTS),[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,26.29,Made,16.0,,,,,,,,,,,,,,,,,
294,PT03M17.00S,2021-11-27T02:00:59.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,12.828515111695138,52.20588235294118,1610612763,46,54,2021-11-27T02:01:03Z,2920000,-11.0,68.0,1,left,D. Bane 6' driving floating Jump Shot (9 PTS),[1630217],1610612763.0,MEM,driving floating,,,Bane,D. Bane,,,,,6.9,Made,9.0,,,,,,,,,,,,,,,,,
295,PT03M06.00S,2021-11-27T02:01:12.6Z,2,REGULAR,foul,personal,[],1629634,,,1610612737,46,54,2021-11-27T02:01:19Z,2930000,,,0,,B. Clarke personal FOUL (1 PF),"[1629634, 1629027]",1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,1628487.0,1.0,0.0,Young,1629027.0,,,,,,,,
297,PT02M59.00S,2021-11-27T02:01:39.6Z,2,REGULAR,turnover,out-of-bounds,[],203992,,,1610612737,46,54,2021-11-27T02:01:46Z,2950000,,,0,,B. Bogdanovic bad pass out-of-bounds TURNOVER (1 TO),[203992],1610612737.0,ATL,bad pass,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,1193.0,,,,,,,,,,1.0,,
298,PT02M59.00S,2021-11-27T02:01:45.7Z,2,REGULAR,substitution,out,[],203937,,,1610612763,46,54,2021-11-27T02:01:54Z,2960000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,
299,PT02M59.00S,2021-11-27T02:01:45.7Z,2,REGULAR,substitution,out,[],1629634,,,1610612763,46,54,2021-11-27T02:01:54Z,2970000,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,
300,PT02M59.00S,2021-11-27T02:01:45.7Z,2,REGULAR,substitution,in,[],1628991,,,1610612763,46,54,2021-11-27T02:01:54Z,2980000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,
301,PT02M59.00S,2021-11-27T02:01:45.7Z,2,REGULAR,substitution,in,[],1628415,,,1610612763,46,54,2021-11-27T02:01:54Z,2990000,,,0,,SUB in: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,
302,PT02M38.00S,2021-11-27T02:02:17.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628415,6.1268068331143235,50.98039215686274,1610612763,46,54,2021-11-27T02:02:23Z,3000000,-5.0,5.0,1,left,MISS D. Brooks driving Layup,[1628415],1610612763.0,MEM,driving,,,Brooks,D. Brooks,,,,,0.71,Missed,,,,,,,,,,,,,,,,,,
303,PT02M34.00S,2021-11-27T02:02:21.9Z,2,REGULAR,rebound,defensive,[],203992,,,1610612737,46,54,2021-11-27T02:02:23Z,3010000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:5),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,302.0,,,,,,5.0,5.0,0.0,,,,,
304,PT02M28.00S,2021-11-27T02:02:28.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628381,94.03745072273325,49.754901960784316,1610612737,46,56,2021-11-27T02:07:26Z,3020000,-1.0,4.0,1,right,J. Collins running alley-oop DUNK (9 PTS) (T. Young 5 AST),"[1628381, 1629027]",1610612737.0,ATL,running alley-oop,,,Collins,J. Collins,,,,,0.37,Made,9.0,T. Young,1629027.0,5.0,,,,,,,,,,,,,,
306,PT02M15.00S,2021-11-27T02:02:40.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,14.011169513797633,39.46078431372549,1610612763,46,56,2021-11-27T02:02:47Z,3040000,53.0,79.0,1,left,MISS J. Jackson Jr. 9' turnaround Shot,[1628991],1610612763.0,MEM,turnaround,,,Jackson Jr.,J. Jackson Jr.,,,,,9.51,Missed,,,,,,,,,,,,,,,,,,
307,PT02M11.00S,2021-11-27T02:02:44.4Z,2,REGULAR,rebound,defensive,[],1628381,,,1610612737,46,56,2021-11-27T02:02:47Z,3050000,,,0,,J. Collins REBOUND (Off:0 Def:3),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,306.0,,,,,,3.0,3.0,0.0,,,,,
308,PT02M07.00S,2021-11-27T02:03:13.1Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612737,46,56,2021-11-27T02:03:17Z,3060000,,,0,,TEAM delay-of-game VIOLATION,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,1193.0,,,,,,,,,,,,
309,PT02M04.00S,2021-11-27T02:03:29.0Z,2,REGULAR,jumpball,recovered,[],1629629,,,1610612737,46,56,2021-11-27T02:03:29Z,3070000,,,0,,Jump Ball T. Young vs. D. Melton: Tip to C. Reddish,"[1629629, 1629027, 1629001]",1610612737.0,ATL,heldball,C. Reddish,1629629.0,Reddish,C. Reddish,Young,1629027.0,Melton,1629001.0,,,,,,,,,,,,,,,,,,,,
312,PT02M02.00S,2021-11-27T02:03:30.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629629,81.94809461235218,53.92156862745098,1610612737,46,56,2021-11-27T02:03:35Z,3100000,20.0,117.0,1,right,MISS C. Reddish 11' Jump Shot,[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,11.88,Missed,,,,,,,,,,,,,,,,,,
313,PT01M59.00S,2021-11-27T02:03:33.7Z,2,REGULAR,rebound,offensive,[],1628381,,,1610612737,46,56,2021-11-27T02:03:35Z,3110000,,,0,,J. Collins REBOUND (Off:1 Def:3),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,312.0,,,,,,4.0,3.0,1.0,,,,,
314,PT01M50.00S,2021-11-27T02:03:41.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628381,92.85479632063075,50.245098039215684,1610612737,46,56,2021-11-27T02:03:47Z,3120000,1.0,15.0,1,right,MISS J. Collins Layup - blocked,"[1628381, 1630217]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,1.47,Missed,,,,,,,,,,,,,,Bane,1630217.0,,,
315,PT01M50.00S,2021-11-27T02:03:41.8Z,2,REGULAR,block,,[],1630217,,,1610612737,46,56,2021-11-27T02:03:45Z,3130000,,,0,,D. Bane BLOCK (1 BLK),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,
316,PT01M47.00S,2021-11-27T02:03:44.8Z,2,REGULAR,rebound,defensive,[],1628415,,,1610612763,46,56,2021-11-27T02:03:47Z,3140000,,,0,,D. Brooks REBOUND (Off:1 Def:2),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,314.0,,,,,,3.0,2.0,1.0,,,,,
317,PT01M43.00S,2021-11-27T02:03:49.3Z,2,REGULAR,3pt,Jump Shot,[],1628415,28.203022339027594,76.7156862745098,1610612763,46,56,2021-11-27T02:03:58Z,3150000,-134.0,213.0,1,left,MISS D. Brooks 25' 3PT,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,25.11,Missed,,,,,,,,,,,,,,,,,,
318,PT01M40.00S,2021-11-27T02:03:52.3Z,2,REGULAR,rebound,defensive,[],203992,,,1610612737,46,56,2021-11-27T02:03:58Z,3160000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:6),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,317.0,,,,,,6.0,6.0,0.0,,,,,
319,PT01M25.00S,2021-11-27T02:04:07.6Z,2,REGULAR,turnover,lost ball,[],1629027,,,1610612737,46,56,2021-11-27T02:04:11Z,3170000,,,0,,T. Young lost ball TURNOVER (2 TO),"[1629027, 1628991]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,2.0,Jackson Jr.,1628991.0
320,PT01M25.00S,2021-11-27T02:04:07.6Z,2,REGULAR,steal,,[],1628991,,,1610612763,46,56,2021-11-27T02:04:09Z,3180000,,,0,,J. Jackson Jr. STEAL (1 STL),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,
321,PT01M21.00S,2021-11-27T02:04:11.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629001,7.046649145860711,49.26470588235294,1610612763,46,56,2021-11-27T02:04:18Z,3190000,4.0,14.0,1,left,MISS D. Melton running finger roll Layup,[1629001],1610612763.0,MEM,running finger roll,,,Melton,D. Melton,,,,,1.42,Missed,,,,,,,,,,,,,,,,,,
322,PT01M19.00S,2021-11-27T02:04:13.3Z,2,REGULAR,rebound,defensive,[],1628989,,,1610612737,46,56,2021-11-27T02:04:18Z,3200000,,,0,,K. Huerter REBOUND (Off:0 Def:1),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,321.0,,,,,,1.0,1.0,0.0,,,,,
323,PT01M14.00S,2021-11-27T02:04:18.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628381,94.03745072273325,49.26470588235294,1610612737,46,58,2021-11-27T02:04:25Z,3210000,-4.0,4.0,1,right,J. Collins running finger roll Layup (11 PTS) (B. Bogdanovic 2 AST),"[1628381, 203992]",1610612737.0,ATL,running finger roll,,,Collins,J. Collins,,,,,0.51,Made,11.0,B. Bogdanovic,203992.0,2.0,,,,,,,,,,,,,,
325,PT01M01.00S,2021-11-27T02:04:31.5Z,2,REGULAR,3pt,Jump Shot,[],1628415,30.962549277266753,65.93137254901961,1610612763,46,58,2021-11-27T02:04:36Z,3230000,-80.0,239.0,1,left,MISS D. Brooks 25' pullup 3PT,[1628415],1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,25.15,Missed,,,,,,,,,,,,,,,,,,
326,PT00M58.60S,2021-11-27T02:04:33.9Z,2,REGULAR,rebound,defensive,[],1628381,,,1610612737,46,58,2021-11-27T02:04:36Z,3240000,,,0,,J. Collins REBOUND (Off:1 Def:4),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,325.0,,,,,,5.0,4.0,1.0,,,,,
327,PT00M46.50S,2021-11-27T02:04:47.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628989,94.43166885676742,49.26470588235294,1610612737,46,60,2021-11-27T02:04:55Z,3250000,-4.0,0.0,1,right,K. Huerter reverse Layup (2 PTS) (J. Collins 1 AST),"[1628989, 1628381]",1610612737.0,ATL,reverse,,,Huerter,K. Huerter,,,,,0.37,Made,2.0,J. Collins,1628381.0,1.0,,,,,,,,,,,,,,
329,PT00M33.90S,2021-11-27T02:05:03.5Z,2,REGULAR,2pt,Jump Shot,[],1626145,23.078186596583443,29.166666666666668,1610612763,48,60,2021-11-27T02:05:07Z,3270000,104.0,164.0,1,left,T. Jones 19' pullup Jump Shot (7 PTS),[1626145],1610612763.0,MEM,pullup,,,Jones,T. Jones,,,,,19.46,Made,7.0,,,,,,,,,,,,,,,,,
330,PT00M28.90S,2021-11-27T02:05:14.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,89.17542706964521,62.745098039215684,1610612737,48,60,2021-11-27T02:05:20Z,3280000,64.0,49.0,1,right,MISS T. Young 8' running pullup Shot,[1629027],1610612737.0,ATL,running pullup,,,Young,T. Young,,,,,8.05,Missed,,,,,,,,,,,,,,,,,,
331,PT00M26.10S,2021-11-27T02:05:16.8Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,48,60,2021-11-27T02:05:20Z,3290000,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:4),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,330.0,,,,,,5.0,4.0,1.0,,,,,
333,PT00M06.40S,2021-11-27T02:05:49.4Z,2,REGULAR,foul,offensive,[],1628991,,,1610612763,48,60,2021-11-27T02:09:48Z,3310000,,,0,,J. Jackson Jr. charge offensive FOUL (3 PF),"[1628991, 1628381]",1610612763.0,MEM,charge,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,1193.0,3.0,0.0,Collins,1628381.0,,,,,,,,
335,PT00M06.40S,2021-11-27T02:05:49.4Z,2,REGULAR,turnover,offensive foul,[],1628991,,,1610612763,48,60,2021-11-27T02:05:49Z,3330000,,,0,,J. Jackson Jr. offensive foul TURNOVER (1 TO),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,1193.0,,,,,,,,,,1.0,,
336,PT00M01.90S,2021-11-27T02:06:01.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628381,94.30026281208936,50.98039215686274,1610612737,48,62,2021-11-27T02:06:11Z,3340000,5.0,1.0,1,right,J. Collins driving finger roll Layup (13 PTS),[1628381],1610612737.0,ATL,driving finger roll,,,Collins,J. Collins,,,,,0.5,Made,13.0,,,,,,,,,,,,,,,,,
337,PT00M00.30S,2021-11-27T02:06:07.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,17.95335085413929,56.86274509803921,1610612763,48,62,2021-11-27T02:06:15Z,3350000,-34.0,116.0,1,left,MISS D. Brooks 12' Jump Shot,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,12.13,Missed,,,,,,,,,,,,,,,,,,
338,PT00M00.30S,2021-11-27T02:06:07.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,48,62,2021-11-27T02:06:15Z,3360000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,337.0,,,,,,,,,,,,,
339,PT00M00.00S,2021-11-27T02:06:15.1Z,2,REGULAR,period,end,[],0,,,1610612763,48,62,2021-11-27T02:06:15Z,3370000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2021-11-27T02:20:11.7Z,3,REGULAR,substitution,out,['startperiod'],1629001,,,1610612763,48,62,2021-11-27T02:21:17Z,3380000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2021-11-27T02:20:11.7Z,3,REGULAR,substitution,out,['startperiod'],1629629,,,1610612763,48,62,2021-11-27T02:21:17Z,3390000,,,0,,SUB out: C. Reddish,[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2021-11-27T02:20:11.7Z,3,REGULAR,substitution,in,['startperiod'],203500,,,1610612763,48,62,2021-11-27T02:21:17Z,3400000,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2021-11-27T02:20:11.7Z,3,REGULAR,substitution,in,['startperiod'],203991,,,1610612763,48,62,2021-11-27T02:21:17Z,3410000,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2021-11-27T02:21:20.7Z,3,REGULAR,period,start,[],0,,,1610612737,48,62,2021-11-27T02:21:20Z,3420000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT11M40.00S,2021-11-27T02:21:40.3Z,3,REGULAR,foul,personal,['3freethrow'],1628415,,,1610612737,48,62,2021-11-27T02:21:52Z,3430000,,,0,,D. Brooks shooting personal FOUL (3 PF) (Collins 3 FT),"[1628415, 1628381]",1610612763.0,MEM,shooting,,,Brooks,D. Brooks,,,,,,,,,,,,2882.0,3.0,1.0,Collins,1628381.0,,,,,,,,
347,PT11M40.00S,2021-11-27T02:22:07.3Z,3,REGULAR,freethrow,1 of 3,[],1628381,,,1610612737,48,63,2021-11-27T02:22:07Z,3450000,,,0,,J. Collins Free Throw 1 of 3 (14 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
348,PT11M40.00S,2021-11-27T02:22:20.6Z,3,REGULAR,freethrow,2 of 3,[],1628381,,,1610612737,48,64,2021-11-27T02:22:20Z,3460000,,,0,,J. Collins Free Throw 2 of 3 (15 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
349,PT11M40.00S,2021-11-27T02:22:35.1Z,3,REGULAR,freethrow,3 of 3,[],1628381,,,1610612737,48,65,2021-11-27T02:22:35Z,3470000,,,0,,J. Collins Free Throw 3 of 3 (16 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
350,PT11M26.00S,2021-11-27T02:22:51.1Z,3,REGULAR,foul,personal,['2freethrow'],1628381,,,1610612763,48,65,2021-11-27T02:23:00Z,3480000,,,0,,J. Collins shooting personal FOUL (1 PF) (Jackson Jr. 2 FT),"[1628381, 1628991]",1610612737.0,ATL,shooting,,,Collins,J. Collins,,,,,,,,,,,,2882.0,1.0,0.0,Jackson Jr.,1628991.0,,,,,,,,
352,PT11M26.00S,2021-11-27T02:23:15.7Z,3,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,49,65,2021-11-27T02:23:15Z,3500000,,,0,,J. Jackson Jr. Free Throw 1 of 2 (11 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
353,PT11M26.00S,2021-11-27T02:23:31.6Z,3,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,50,65,2021-11-27T02:23:31Z,3510000,,,0,,J. Jackson Jr. Free Throw 2 of 2 (12 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
354,PT11M13.00S,2021-11-27T02:23:45.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,5.601182654402102,49.50980392156863,1610612737,50,67,2021-11-27T02:23:54Z,3520000,2.0,0.0,1,left,C. Capela alley-oop DUNK (13 PTS) (T. Young 6 AST),"[203991, 1629027]",1610612737.0,ATL,alley-oop,,,Capela,C. Capela,,,,,0.25,Made,13.0,T. Young,1629027.0,6.0,,,,,,,,,,,,,,
356,PT10M58.00S,2021-11-27T02:23:59.9Z,3,REGULAR,3pt,Jump Shot,[],1628991,79.97700394218134,92.40196078431373,1610612763,50,67,2021-11-27T02:24:06Z,3540000,212.0,136.0,1,right,MISS J. Jackson Jr. 25' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,25.17,Missed,,,,,,,,,,,,,,,,,,
357,PT10M57.00S,2021-11-27T02:24:00.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612737,50,67,2021-11-27T02:24:06Z,3550000,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,356.0,,,,,,,,,,,,,
