actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
266,PT07M37.00S,2022-03-24T00:28:31.2Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,57,40,2022-03-24T00:28:31Z,2640000,,,0,,N. Claxton REBOUND (Off:1 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,265.0,3.0,2.0,1.0,,,,,,,,,
267,PT07M27.00S,2022-03-24T00:28:40.5Z,2,REGULAR,2pt,Jump Shot,[],202681,79.45137976346912,25.735294117647058,1610612751,57,42,2022-03-24T00:28:45Z,2650000,-121.0,141.0,1,right,K. Irving 18' pullup Jump Shot (17 PTS),[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,18.58,Made,17.0,,,,,,,,,,,,,,,,,,
268,PT07M12.00S,2022-03-24T00:28:58.4Z,2,REGULAR,foul,personal,['2freethrow'],1628971,,,1610612763,57,42,2022-03-24T00:29:05Z,2660000,,,0,,B. Brown shooting personal FOUL (1 PF) (Brooks 2 FT),"[1628971, 1628415]",1610612751.0,BKN,shooting,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,202053.0,1.0,0.0,Brooks,1628415.0,
270,PT07M12.00S,2022-03-24T00:29:21.5Z,2,REGULAR,freethrow,1 of 2,[],1628415,,,1610612763,58,42,2022-03-24T00:29:21Z,2680000,,,0,,D. Brooks Free Throw 1 of 2 (11 PTS),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
271,PT07M12.00S,2022-03-24T00:29:34.0Z,2,REGULAR,freethrow,2 of 2,[],1628415,,,1610612763,59,42,2022-03-24T00:29:34Z,2690000,,,0,,D. Brooks Free Throw 2 of 2 (12 PTS),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
272,PT06M56.00S,2022-03-24T00:29:51.2Z,2,REGULAR,3pt,Jump Shot,[],201142,69.20170827858082,29.411764705882355,1610612751,59,45,2022-03-24T00:29:55Z,2700000,-103.0,237.0,1,right,K. Durant 25' 3PT  (13 PTS) (K. Irving 2 AST),"[201142, 202681]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,25.84,Made,13.0,K. Irving,202681.0,2.0,,,,,,,,,,,,,,,
274,PT06M44.00S,2022-03-24T00:30:02.4Z,2,REGULAR,2pt,Jump Shot,[],1628415,21.50131406044678,28.431372549019606,1610612763,61,45,2022-03-24T00:30:08Z,2720000,108.0,150.0,1,left,D. Brooks 18' pullup Jump Shot (14 PTS),[1628415],1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,18.44,Made,14.0,,,,,,,,,,,,,,,,,,
275,PT06M24.00S,2022-03-24T00:30:22.9Z,2,REGULAR,3pt,Jump Shot,[],202681,65.91655716162943,47.05882352941176,1610612751,61,45,2022-03-24T00:30:27Z,2730000,-15.0,268.0,1,right,MISS K. Irving 26' 3PT,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,26.83,Missed,,,,,,,,,,,,,,,,,,,
276,PT06M20.00S,2022-03-24T00:30:26.9Z,2,REGULAR,rebound,defensive,[],1629634,,,1610612763,61,45,2022-03-24T00:30:27Z,2740000,,,0,,B. Clarke REBOUND (Off:1 Def:2),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,275.0,3.0,2.0,1.0,,,,,,,,,
277,PT06M16.00S,2022-03-24T00:30:30.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628415,25.837713534822605,16.176470588235293,1610612763,61,45,2022-03-24T00:30:36Z,2750000,169.0,190.0,1,left,MISS D. Brooks 25' running 3PT,[1628415],1610612763.0,MEM,running,,,Brooks,D. Brooks,,,,,25.47,Missed,,,,,,,,,,,,,,,,,,,
278,PT06M13.00S,2022-03-24T00:30:33.3Z,2,REGULAR,rebound,offensive,[],1629723,,,1610612763,61,45,2022-03-24T00:31:00Z,2760000,,,0,,J. Konchar REBOUND (Off:1 Def:4),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,277.0,5.0,4.0,1.0,,,,,,,,,
279,PT06M13.00S,2022-03-24T00:30:36.5Z,2,REGULAR,foul,personal,[],202681,,,1610612763,61,45,2022-03-24T00:30:41Z,2770000,,,0,,K. Irving personal FOUL (2 PF),"[202681, 1628991]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,202053.0,2.0,0.0,Jackson Jr.,1628991.0,
281,PT06M13.00S,2022-03-24T00:30:43.6Z,2,REGULAR,substitution,out,[],1628991,,,1610612763,61,45,2022-03-24T00:31:00Z,2790000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT06M13.00S,2022-03-24T00:30:43.6Z,2,REGULAR,substitution,out,[],1629634,,,1610612763,61,45,2022-03-24T00:31:00Z,2800000,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT06M13.00S,2022-03-24T00:30:43.6Z,2,REGULAR,substitution,out,[],1630217,,,1610612763,61,45,2022-03-24T00:31:00Z,2810000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT06M13.00S,2022-03-24T00:30:43.6Z,2,REGULAR,substitution,out,[],1629651,,,1610612763,61,45,2022-03-24T00:31:00Z,2820000,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT06M13.00S,2022-03-24T00:30:43.6Z,2,REGULAR,substitution,in,[],203937,,,1610612763,61,45,2022-03-24T00:31:00Z,2830000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT06M13.00S,2022-03-24T00:30:43.6Z,2,REGULAR,substitution,in,[],1626145,,,1610612763,61,45,2022-03-24T00:31:00Z,2840000,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT06M13.00S,2022-03-24T00:30:43.6Z,2,REGULAR,substitution,in,[],203500,,,1610612763,61,45,2022-03-24T00:31:00Z,2850000,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT06M13.00S,2022-03-24T00:30:43.6Z,2,REGULAR,substitution,in,[],203083,,,1610612763,61,45,2022-03-24T00:31:00Z,2860000,,,0,,SUB in: A. Drummond,[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT06M01.00S,2022-03-24T00:31:13.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628415,18.347568988173457,45.83333333333333,1610612763,61,45,2022-03-24T00:31:17Z,2870000,21.0,120.0,1,left,MISS D. Brooks 12' Jump Shot,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,12.18,Missed,,,,,,,,,,,,,,,,,,,
290,PT05M58.00S,2022-03-24T00:31:16.3Z,2,REGULAR,rebound,offensive,[],1628415,,,1610612763,61,45,2022-03-24T00:31:17Z,2880000,,,0,,D. Brooks REBOUND (Off:1 Def:0),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,289.0,1.0,0.0,1.0,,,,,,,,,
291,PT05M57.00S,2022-03-24T00:31:18.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628415,10.463206307490145,47.30392156862745,1610612763,63,45,2022-03-24T00:31:24Z,2890000,13.0,46.0,1,left,D. Brooks driving floating Jump Shot (16 PTS),[1628415],1610612763.0,MEM,driving floating,,,Brooks,D. Brooks,,,,,4.78,Made,16.0,,,,,,,,,,,,,,,,,,
292,PT05M38.00S,2022-03-24T00:31:36.1Z,2,REGULAR,3pt,Jump Shot,[],202681,68.80749014454665,68.13725490196079,1610612751,63,48,2022-03-24T00:31:44Z,2900000,91.0,241.0,1,right,K. Irving 25' 3PT  (20 PTS),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,25.72,Made,20.0,,,,,,,,,,,,,,,,,,
294,PT05M22.00S,2022-03-24T00:31:52.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,11.777266754270697,50.49019607843137,1610612763,63,48,2022-03-24T00:31:58Z,2920000,-2.0,58.0,1,left,MISS D. Brooks driving Layup - blocked,"[1628415, 202681]",1610612763.0,MEM,driving,,,Brooks,D. Brooks,,,,,5.83,Missed,,,,,Irving,202681.0,,,,,,,,,,,,,
295,PT05M22.00S,2022-03-24T00:31:52.8Z,2,REGULAR,block,,[],202681,,,1610612763,63,48,2022-03-24T00:31:55Z,2930000,,,0,,K. Irving BLOCK (1 BLK),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT05M20.00S,2022-03-24T00:31:54.8Z,2,REGULAR,rebound,defensive,[],201142,,,1610612751,63,48,2022-03-24T00:31:58Z,2940000,,,0,,K. Durant REBOUND (Off:0 Def:3),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,294.0,3.0,3.0,0.0,,,,,,,,,
297,PT05M20.00S,2022-03-24T00:32:00.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628415,,,1610612751,63,48,2022-03-24T00:46:54Z,2950000,,,0,,D. Brooks take personal FOUL (1 PF) (Durant 2 FT),"[1628415, 201142]",1610612763.0,MEM,take,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,204059.0,1.0,0.0,Durant,201142.0,
299,PT05M20.00S,2022-03-24T00:32:28.2Z,2,REGULAR,freethrow,1 of 2,[],201142,,,1610612751,63,49,2022-03-24T00:32:28Z,2970000,,,0,,K. Durant Free Throw 1 of 2 (14 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
300,PT05M20.00S,2022-03-24T00:32:28.8Z,2,REGULAR,substitution,out,[],1629723,,,1610612751,63,49,2022-03-24T00:32:31Z,2980000,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT05M20.00S,2022-03-24T00:32:28.8Z,2,REGULAR,substitution,in,[],1629001,,,1610612751,63,49,2022-03-24T00:32:31Z,2990000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT05M20.00S,2022-03-24T00:32:46.5Z,2,REGULAR,freethrow,2 of 2,[],201142,,,1610612751,63,50,2022-03-24T00:32:46Z,3000000,,,0,,K. Durant Free Throw 2 of 2 (15 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
303,PT05M09.00S,2022-03-24T00:32:58.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,13.87976346911958,47.549019607843135,1610612763,65,50,2022-03-24T00:33:02Z,3010000,12.0,78.0,1,left,T. Jones 7' driving floating Jump Shot (4 PTS),[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,7.9,Made,4.0,,,,,,,,,,,,,,,,,,
304,PT04M57.00S,2022-03-24T00:33:11.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203083,90.62089356110381,44.85294117647059,1610612751,65,52,2022-03-24T00:33:16Z,3020000,-26.0,36.0,1,right,A. Drummond cutting finger roll Layup (8 PTS) (K. Durant 2 AST),"[203083, 201142]",1610612751.0,BKN,cutting finger roll,,,Drummond,A. Drummond,,,,,4.4,Made,8.0,K. Durant,201142.0,2.0,,,,,,,,,,,,,,,
306,PT04M33.00S,2022-03-24T00:33:34.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,15.982260183968464,56.61764705882353,1610612763,65,52,2022-03-24T00:33:39Z,3040000,-33.0,98.0,1,left,MISS K. Anderson 10' driving floating Shot,[203937],1610612763.0,MEM,driving floating,,,Anderson,K. Anderson,,,,,10.32,Missed,,,,,,,,,,,,,,,,,,,
307,PT04M31.00S,2022-03-24T00:33:36.8Z,2,REGULAR,rebound,offensive,[],203937,,,1610612763,65,52,2022-03-24T00:33:39Z,3050000,,,0,,K. Anderson REBOUND (Off:1 Def:0),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,306.0,1.0,0.0,1.0,,,,,,,,,
308,PT04M29.00S,2022-03-24T00:33:39.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203937,10.068988173455978,43.13725490196079,1610612763,67,52,2022-03-24T00:33:50Z,3060000,34.0,42.0,1,left,K. Anderson driving floating bank Jump Shot (2 PTS),[203937],1610612763.0,MEM,driving floating bank,,,Anderson,K. Anderson,,,,,5.43,Made,2.0,,,,,,,,,,,,,,,,,,
309,PT04M17.00S,2022-03-24T00:33:50.5Z,2,REGULAR,2pt,Jump Shot,[],201142,79.05716162943496,32.59803921568628,1610612751,67,54,2022-03-24T00:33:54Z,3070000,-87.0,144.0,1,right,K. Durant 16' pullup Jump Shot (17 PTS) (K. Irving 3 AST),"[201142, 202681]",1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,16.86,Made,17.0,K. Irving,202681.0,3.0,,,,,,,,,,,,,,,
311,PT04M03.00S,2022-03-24T00:34:05.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,18.478975032851512,46.32352941176471,1610612763,67,54,2022-03-24T00:34:08Z,3090000,18.0,121.0,1,left,MISS D. Brooks 12' pullup Shot,[1628415],1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,12.26,Missed,,,,,,,,,,,,,,,,,,,
312,PT04M01.00S,2022-03-24T00:34:07.2Z,2,REGULAR,rebound,defensive,[],1628971,,,1610612751,67,54,2022-03-24T00:34:08Z,3100000,,,0,,B. Brown REBOUND (Off:1 Def:3),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,311.0,4.0,3.0,1.0,,,,,,,,,
313,PT03M50.00S,2022-03-24T00:34:18.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,92.19776609724047,62.745098039215684,1610612751,67,54,2022-03-24T00:34:20Z,3110000,64.0,21.0,1,right,MISS K. Irving 6' pullup Shot,[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,6.7,Missed,,,,,,,,,,,,,,,,,,,
314,PT03M48.00S,2022-03-24T00:34:19.6Z,2,REGULAR,rebound,offensive,[],1628971,,,1610612751,67,54,2022-03-24T00:34:19Z,3120000,,,0,,B. Brown REBOUND (Off:2 Def:3),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,313.0,5.0,3.0,2.0,,,,,,,,,
315,PT03M45.00S,2022-03-24T00:34:23.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203500,,,1610612751,67,54,2022-03-24T00:38:40Z,3130000,,,0,,S. Adams shooting personal FOUL (1 PF) (Thomas 2 FT),"[203500, 1630560]",1610612763.0,MEM,shooting,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,204059.0,1.0,1.0,Thomas,1630560.0,
317,PT03M45.00S,2022-03-24T00:34:59.3Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630560,,,1610612751,67,55,2022-03-24T00:38:34Z,3150000,,,0,,C. Thomas Free Throw 1 of 2 (3 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
319,PT03M45.00S,2022-03-24T00:34:59.3Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630560,,,1610612751,67,56,2022-03-24T00:38:34Z,3155000,,,0,,C. Thomas Free Throw 2 of 2 (4 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
318,PT03M45.00S,2022-03-24T00:35:03.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,67,56,2022-03-24T00:38:28Z,3160000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT03M32.00S,2022-03-24T00:38:41.2Z,2,REGULAR,turnover,backcourt,[],1626145,,,1610612763,67,56,2022-03-24T00:38:47Z,3170000,,,0,,T. Jones backcourt TURNOVER (1 TO),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,1.0,,,1148.0,,,,,
321,PT03M18.00S,2022-03-24T00:39:12.9Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],201142,79.45137976346912,68.62745098039215,1610612751,67,56,2022-03-24T00:39:17Z,3180000,93.0,141.0,1,right,MISS K. Durant 16' pullup Shot,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,16.87,Missed,,,,,,,,,,,,,,,,,,,
322,PT03M14.00S,2022-03-24T00:39:16.9Z,2,REGULAR,rebound,defensive,[],203500,,,1610612763,67,56,2022-03-24T00:39:17Z,3190000,,,0,,S. Adams REBOUND (Off:3 Def:3),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,321.0,6.0,3.0,3.0,,,,,,,,,
323,PT03M10.00S,2022-03-24T00:39:20.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629001,5.469776609724048,53.67647058823529,1610612763,67,56,2022-03-24T00:39:26Z,3200000,-18.0,-1.0,1,left,MISS D. Melton running Layup,[1629001],1610612763.0,MEM,running,,,Melton,D. Melton,,,,,1.84,Missed,,,,,,,,,,,,,,,,,,,
324,PT03M10.00S,2022-03-24T00:39:25.3Z,2,REGULAR,rebound,offensive,[],203937,,,1610612763,67,56,2022-03-24T00:39:25Z,3210000,,,0,,K. Anderson REBOUND (Off:2 Def:0),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,323.0,2.0,0.0,2.0,,,,,,,,,
325,PT03M10.00S,2022-03-24T00:39:25.3Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'fastbreak', 'pointsinthepaint']",203937,5.590000152587891,50.0,1610612763,69,56,2022-03-24T00:48:19Z,3220000,0.0,0.0,1,left,K. Anderson tip DUNK (4 PTS),[203937],1610612763.0,MEM,tip,,,Anderson,K. Anderson,,,,,0.0,Made,4.0,,,,,,,,,,,,,,,,,,
326,PT03M10.00S,2022-03-24T00:39:26.0Z,2,REGULAR,foul,personal,['1freethrow'],203083,,,1610612763,69,56,2022-03-24T00:39:38Z,3230000,,,0,,A. Drummond shooting personal FOUL (2 PF) (Anderson 1 FT),"[203083, 203937]",1610612751.0,BKN,shooting,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,204059.0,2.0,0.0,Anderson,203937.0,
328,PT03M10.00S,2022-03-24T00:39:50.5Z,2,REGULAR,freethrow,1 of 1,"['2ndchance', 'fastbreak']",203937,,,1610612763,70,56,2022-03-24T00:39:50Z,3250000,,,0,,K. Anderson Free Throw 1 of 1 (5 PTS),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
329,PT02M56.00S,2022-03-24T00:40:07.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202681,92.9862023653088,43.872549019607845,1610612751,70,58,2022-03-24T00:40:11Z,3260000,-31.0,13.0,1,right,K. Irving driving Layup (22 PTS),[202681],1610612751.0,BKN,driving,,,Irving,K. Irving,,,,,3.34,Made,22.0,,,,,,,,,,,,,,,,,,
330,PT02M46.00S,2022-03-24T00:40:16.6Z,2,REGULAR,3pt,Jump Shot,[],203937,20.318659658344284,7.598039215686274,1610612763,70,58,2022-03-24T00:40:22Z,3270000,212.0,138.0,1,left,MISS K. Anderson 25' 3PT,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,25.32,Missed,,,,,,,,,,,,,,,,,,,
331,PT02M41.00S,2022-03-24T00:40:21.7Z,2,REGULAR,rebound,offensive,[],1628415,,,1610612763,70,58,2022-03-24T00:40:21Z,3280000,,,0,,D. Brooks REBOUND (Off:2 Def:0),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,330.0,2.0,0.0,2.0,,,,,,,,,
332,PT02M41.00S,2022-03-24T00:40:22.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629001,17.16491458607096,92.8921568627451,1610612763,70,58,2022-03-24T00:40:27Z,3290000,-214.0,109.0,1,left,MISS D. Melton 24' 3PT,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,24.06,Missed,,,,,,,,,,,,,,,,,,,
333,PT02M37.00S,2022-03-24T00:40:26.3Z,2,REGULAR,rebound,defensive,[],1630560,,,1610612751,70,58,2022-03-24T00:40:26Z,3300000,,,0,,C. Thomas REBOUND (Off:0 Def:1),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,332.0,1.0,1.0,0.0,,,,,,,,,
334,PT02M21.00S,2022-03-24T00:40:41.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203083,92.59198423127464,60.5392156862745,1610612751,70,60,2022-03-24T00:40:45Z,3310000,53.0,17.0,1,right,A. Drummond turnaround Hook (10 PTS) (K. Irving 4 AST),"[203083, 202681]",1610612751.0,BKN,turnaround,,,Drummond,A. Drummond,,,,,5.54,Made,10.0,K. Irving,202681.0,4.0,,,,,,,,,,,,,,,
336,PT02M04.00S,2022-03-24T00:40:58.8Z,2,REGULAR,2pt,Jump Shot,[],1626145,18.478975032851512,26.715686274509803,1610612763,70,60,2022-03-24T00:41:08Z,3330000,116.0,121.0,1,left,MISS T. Jones 16' pullup Shot,[1626145],1610612763.0,MEM,pullup,,,Jones,T. Jones,,,,,16.8,Missed,,,,,,,,,,,,,,,,,,,
337,PT02M04.00S,2022-03-24T00:40:58.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,70,60,2022-03-24T00:41:08Z,3340000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,336.0,,,,,,,,,,,,
338,PT02M04.00S,2022-03-24T00:41:06.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203083,,,1610612763,70,60,2022-03-24T00:41:16Z,3350000,,,0,,A. Drummond loose ball personal FOUL (3 PF) (Adams 2 FT),"[203083, 203500]",1610612751.0,BKN,loose ball,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,204059.0,3.0,0.0,Adams,203500.0,
340,PT02M04.00S,2022-03-24T00:41:32.3Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203500,,,1610612763,70,60,2022-03-24T00:41:32Z,3370000,,,0,,MISS S. Adams Free Throw 1 of 2,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,Missed,,,,,,,,,,,,,,,,,,,
341,PT02M04.00S,2022-03-24T00:41:32.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,70,60,2022-03-24T00:41:32Z,3380000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,340.0,,,,,,,,,,,,
342,PT02M04.00S,2022-03-24T00:41:32.9Z,2,REGULAR,substitution,out,[],203937,,,1610612763,70,60,2022-03-24T00:41:46Z,3390000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT02M04.00S,2022-03-24T00:41:32.9Z,2,REGULAR,substitution,out,[],1629001,,,1610612763,70,60,2022-03-24T00:41:46Z,3400000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT02M04.00S,2022-03-24T00:41:32.9Z,2,REGULAR,substitution,in,[],1630217,,,1610612763,70,60,2022-03-24T00:41:46Z,3410000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT02M04.00S,2022-03-24T00:41:32.9Z,2,REGULAR,substitution,in,[],1628991,,,1610612763,70,60,2022-03-24T00:41:46Z,3420000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT02M04.00S,2022-03-24T00:41:51.2Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203500,,,1610612763,71,60,2022-03-24T00:41:51Z,3430000,,,0,,S. Adams Free Throw 2 of 2 (5 PTS),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
347,PT01M48.00S,2022-03-24T00:42:10.3Z,2,REGULAR,2pt,Jump Shot,[],202681,93.51182654402102,84.06862745098039,1610612751,71,60,2022-03-24T00:42:15Z,3440000,170.0,8.0,1,right,MISS K. Irving 17' fadeaway Shot,[202681],1610612751.0,BKN,fadeaway,,,Irving,K. Irving,,,,,17.05,Missed,,,,,,,,,,,,,,,,,,,
348,PT01M43.00S,2022-03-24T00:42:15.3Z,2,REGULAR,rebound,defensive,[],203500,,,1610612763,71,60,2022-03-24T00:42:15Z,3450000,,,0,,S. Adams REBOUND (Off:3 Def:4),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,347.0,7.0,4.0,3.0,,,,,,,,,
349,PT01M38.00S,2022-03-24T00:42:19.3Z,2,REGULAR,3pt,Jump Shot,[],1628415,8.09789750328515,95.34313725490196,1610612763,71,60,2022-03-24T00:42:28Z,3460000,-227.0,24.0,1,left,MISS D. Brooks 3PT,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,22.79,Missed,,,,,,,,,,,,,,,,,,,
350,PT01M35.00S,2022-03-24T00:42:22.3Z,2,REGULAR,rebound,defensive,[],201142,,,1610612751,71,60,2022-03-24T00:42:28Z,3470000,,,0,,K. Durant REBOUND (Off:0 Def:4),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,349.0,4.0,4.0,0.0,,,,,,,,,
351,PT01M28.00S,2022-03-24T00:42:29.1Z,2,REGULAR,2pt,Jump Shot,[],201142,82.47371879106439,72.79411764705883,1610612751,71,62,2022-03-24T00:42:33Z,3480000,114.0,112.0,1,right,K. Durant 16' pullup Jump Shot (19 PTS),[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,16.0,Made,19.0,,,,,,,,,,,,,,,,,,
