actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
171,PT00M30.60S,2021-12-21T01:34:46.6Z,1,REGULAR,rebound,defensive,[],1630526,,,1610612760,26,14,2021-12-21T01:34:50Z,1680000,,,0,,J. Robinson-Earl REBOUND (Off:0 Def:2),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,170.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
172,PT00M20.50S,2021-12-21T01:34:56.6Z,1,REGULAR,3pt,Jump Shot,[],1630544,72.48685939553219,13.970588235294118,1610612760,26,14,2021-12-21T01:35:12Z,1690000,-180.0,206.0,1,right,MISS T. Mann 27' 3PT,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,27.37,Missed,,,,,,,,,,,,,,,,,,,
173,PT00M17.90S,2021-12-21T01:35:01.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612760,26,14,2021-12-21T01:35:01Z,1700000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,172.0,,,,,,,,,,,,,,,,,,
174,PT00M17.90S,2021-12-21T01:35:02.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629723,,,1610612760,26,14,2021-12-21T01:35:15Z,1710000,,,0,,J. Konchar loose ball personal FOUL (1 PF) (Williams 2 FT),"[1629723, 1629026]",1610612763.0,MEM,loose ball,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,1626302.0,1.0,0.0,Williams,1629026.0,,,,
176,PT00M17.90S,2021-12-21T01:35:24.0Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1629026,,,1610612760,26,15,2021-12-21T01:35:24Z,1730000,,,0,,K. Williams Free Throw 1 of 2 (1 PTS),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
177,PT00M17.90S,2021-12-21T01:35:25.4Z,1,REGULAR,substitution,out,[],1630544,,,1610612760,26,15,2021-12-21T01:35:31Z,1740000,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT00M17.90S,2021-12-21T01:35:25.4Z,1,REGULAR,substitution,in,[],1630598,,,1610612760,26,15,2021-12-21T01:35:31Z,1750000,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT00M17.90S,2021-12-21T01:35:41.7Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629026,,,1610612760,26,16,2021-12-21T01:35:41Z,1760000,,,0,,K. Williams Free Throw 2 of 2 (2 PTS),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
180,PT00M04.20S,2021-12-21T01:36:02.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,8.754927726675426,46.32352941176471,1610612763,28,16,2021-12-21T01:36:08Z,1770000,18.0,30.0,1,left,D. Brooks driving finger roll Layup (13 PTS),[1628415],1610612763.0,MEM,driving finger roll,,,Brooks,D. Brooks,,,,,3.5,Made,,,,,13.0,,,,,,,,,,,,,,
183,PT00M00.00S,2021-12-21T01:36:18.3Z,1,REGULAR,period,end,[],0,,,1610612760,28,16,2021-12-21T01:36:18Z,1800000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT12M00.00S,2021-12-21T01:36:25.5Z,2,REGULAR,substitution,out,['startperiod'],1628415,,,1610612760,28,16,2021-12-21T01:38:48Z,1810000,,,0,,SUB out: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT12M00.00S,2021-12-21T01:36:25.5Z,2,REGULAR,substitution,out,['startperiod'],1628983,,,1610612760,28,16,2021-12-21T01:38:48Z,1820000,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT12M00.00S,2021-12-21T01:36:25.5Z,2,REGULAR,substitution,out,['startperiod'],1630598,,,1610612760,28,16,2021-12-21T01:38:48Z,1830000,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT12M00.00S,2021-12-21T01:36:25.5Z,2,REGULAR,substitution,in,['startperiod'],1629681,,,1610612760,28,16,2021-12-21T01:38:48Z,1840000,,,0,,SUB in: K. Tillie,[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT12M00.00S,2021-12-21T01:36:25.5Z,2,REGULAR,substitution,in,['startperiod'],1630581,,,1610612760,28,16,2021-12-21T01:38:48Z,1850000,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT12M00.00S,2021-12-21T01:36:25.5Z,2,REGULAR,substitution,in,['startperiod'],1630544,,,1610612760,28,16,2021-12-21T01:38:48Z,1860000,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT12M00.00S,2021-12-21T01:38:54.9Z,2,REGULAR,period,start,[],0,,,1610612760,28,16,2021-12-21T01:38:54Z,1870000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT11M38.00S,2021-12-21T01:39:16.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629647,89.04402102496715,41.66666666666667,1610612760,28,16,2021-12-21T01:39:26Z,1880000,-42.0,50.0,1,right,MISS D. Bazley 6' driving floating Shot,[1629647],1610612760.0,OKC,driving floating,,,Bazley,D. Bazley,,,,,6.55,Missed,,,,,,,,,,,,,,,,,,,
192,PT11M37.00S,2021-12-21T01:39:17.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612760,28,16,2021-12-21T01:39:26Z,1890000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,191.0,,,,,,,,,,,,,,,,,,
193,PT11M37.00S,2021-12-21T01:39:21.7Z,2,REGULAR,foul,personal,[],1629723,,,1610612760,28,16,2021-12-21T01:39:32Z,1900000,,,0,,J. Konchar loose ball personal FOUL (2 PF),"[1629723, 1629647]",1610612763.0,MEM,loose ball,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,1628171.0,2.0,0.0,Bazley,1629647.0,,,,
195,PT11M34.00S,2021-12-21T01:39:44.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630526,67.23061760840999,60.5392156862745,1610612760,28,16,2021-12-21T01:39:50Z,1920000,53.0,256.0,1,right,MISS J. Robinson-Earl 26' 3PT,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,26.09,Missed,,,,,,,,,,,,,,,,,,,
196,PT11M30.00S,2021-12-21T01:39:48.8Z,2,REGULAR,rebound,defensive,[],1629630,,,1610612763,28,16,2021-12-21T01:39:50Z,1930000,,,0,,J. Morant REBOUND (Off:0 Def:1),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,195.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
197,PT11M23.00S,2021-12-21T01:39:55.3Z,2,REGULAR,3pt,Jump Shot,[],1629723,10.85742444152431,95.34313725490196,1610612763,28,16,2021-12-21T01:40:01Z,1940000,-227.0,50.0,1,left,MISS J. Konchar 3PT,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,23.21,Missed,,,,,,,,,,,,,,,,,,,
198,PT11M18.00S,2021-12-21T01:40:00.3Z,2,REGULAR,rebound,defensive,[],1629026,,,1610612760,28,16,2021-12-21T01:40:01Z,1950000,,,0,,K. Williams REBOUND (Off:0 Def:1),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,197.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
199,PT11M03.00S,2021-12-21T01:40:14.4Z,2,REGULAR,turnover,bad pass,[],1629647,,,1610612760,28,16,2021-12-21T01:40:18Z,1960000,,,0,,D. Bazley bad pass TURNOVER (2 TO),"[1629647, 1629630]",1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,2.0,Morant,1629630.0,
200,PT11M03.00S,2021-12-21T01:40:14.4Z,2,REGULAR,steal,,[],1629630,,,1610612763,28,16,2021-12-21T01:40:15Z,1970000,,,0,,J. Morant STEAL (1 STL),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT10M41.00S,2021-12-21T01:40:36.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628991,31.09395532194481,31.127450980392158,1610612763,31,16,2021-12-21T01:40:41Z,1980000,94.0,240.0,1,left,J. Jackson Jr. 25' 3PT  (3 PTS) (J. Konchar 1 AST),"[1628991, 1629723]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,25.77,Made,,,,,3.0,J. Konchar,1629723.0,1.0,,,,,,,,,,,
203,PT10M32.00S,2021-12-21T01:40:47.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,31,16,2021-12-21T01:40:47Z,2000000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT10M32.00S,2021-12-21T01:40:49.3Z,2,REGULAR,substitution,out,[],1629723,,,1610612760,31,16,2021-12-21T01:40:56Z,2010000,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT10M32.00S,2021-12-21T01:40:49.3Z,2,REGULAR,substitution,in,[],1630217,,,1610612760,31,16,2021-12-21T01:40:56Z,2020000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT10M28.00S,2021-12-21T01:41:09.4Z,2,REGULAR,3pt,Jump Shot,[],1630581,90.88370565045992,3.1862745098039214,1610612760,31,19,2021-12-21T01:41:14Z,2030000,-234.0,33.0,1,right,J. Giddey 3PT  (3 PTS) (J. Robinson-Earl 1 AST),"[1630581, 1630526]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,23.64,Made,,,,,3.0,J. Robinson-Earl,1630526.0,1.0,,,,,,,,,,,
207,PT10M17.00S,2021-12-21T01:41:20.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,7.835085413929041,51.9607843137255,1610612763,33,19,2021-12-21T01:41:24Z,2040000,-10.0,21.0,1,left,J. Morant driving finger roll Layup (2 PTS),[1629630],1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,2.33,Made,,,,,2.0,,,,,,,,,,,,,,
208,PT10M03.00S,2021-12-21T01:41:33.3Z,2,REGULAR,2pt,Jump Shot,[],1629026,74.72076215505913,32.1078431372549,1610612760,33,21,2021-12-21T01:41:39Z,2050000,-89.0,185.0,1,right,K. Williams 20' pullup Jump Shot (4 PTS),[1629026],1610612760.0,OKC,pullup,,,Williams,K. Williams,,,,,20.56,Made,,,,,4.0,,,,,,,,,,,,,,
209,PT09M45.00S,2021-12-21T01:41:51.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630214,7.440867279894875,47.30392156862745,1610612763,35,21,2021-12-21T01:41:56Z,2060000,13.0,17.0,1,left,X. Tillman driving Layup (2 PTS) (J. Morant 4 AST),"[1630214, 1629630]",1610612763.0,MEM,driving,,,Tillman,X. Tillman,,,,,2.2,Made,,,,,2.0,J. Morant,1629630.0,4.0,,,,,,,,,,,
211,PT09M38.00S,2021-12-21T01:41:58.9Z,2,REGULAR,2pt,Jump Shot,[],1629026,79.188567674113,72.79411764705883,1610612760,35,21,2021-12-21T01:42:03Z,2080000,114.0,143.0,1,right,MISS K. Williams 18' pullup Shot,[1629026],1610612760.0,OKC,pullup,,,Williams,K. Williams,,,,,18.3,Missed,,,,,,,,,,,,,,,,,,,
212,PT09M34.00S,2021-12-21T01:42:02.9Z,2,REGULAR,rebound,defensive,[],1629681,,,1610612763,35,21,2021-12-21T01:42:03Z,2090000,,,0,,K. Tillie REBOUND (Off:0 Def:1),[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,211.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
213,PT09M32.00S,2021-12-21T01:42:05.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630214,6.258212877792378,48.77450980392157,1610612763,37,21,2021-12-21T01:42:10Z,2100000,6.0,6.0,1,left,X. Tillman running DUNK (4 PTS) (J. Morant 5 AST),"[1630214, 1629630]",1610612763.0,MEM,running,,,Tillman,X. Tillman,,,,,0.88,Made,,,,,4.0,J. Morant,1629630.0,5.0,,,,,,,,,,,
215,PT09M32.00S,2021-12-21T01:42:08.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,37,21,2021-12-21T01:42:08Z,2120000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT09M32.00S,2021-12-21T01:44:48.0Z,2,REGULAR,substitution,out,[],1630544,,,1610612760,37,21,2021-12-21T01:45:07Z,2130000,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT09M32.00S,2021-12-21T01:44:48.0Z,2,REGULAR,substitution,out,[],1630526,,,1610612760,37,21,2021-12-21T01:45:07Z,2140000,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT09M32.00S,2021-12-21T01:44:48.0Z,2,REGULAR,substitution,in,[],1629652,,,1610612760,37,21,2021-12-21T01:45:07Z,2150000,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT09M32.00S,2021-12-21T01:44:48.0Z,2,REGULAR,substitution,in,[],1630197,,,1610612760,37,21,2021-12-21T01:45:07Z,2160000,,,0,,SUB in: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT09M19.00S,2021-12-21T01:45:20.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,92.06636005256242,54.41176470588235,1610612760,37,21,2021-12-21T01:52:55Z,2170000,22.0,22.0,1,right,MISS L. Dort driving reverse Layup,[1629652],1610612760.0,OKC,driving reverse,,,Dort,L. Dort,,,,,3.13,Missed,,,,,,,,,,,,,,,,,,,
221,PT09M16.00S,2021-12-21T01:45:23.7Z,2,REGULAR,rebound,defensive,[],1629630,,,1610612763,37,21,2021-12-21T01:45:31Z,2180000,,,0,,J. Morant REBOUND (Off:0 Def:2),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,220.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
222,PT08M57.00S,2021-12-21T01:45:43.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,7.30946123521682,46.81372549019608,1610612763,37,21,2021-12-21T01:45:46Z,2190000,16.0,16.0,1,left,MISS J. Jackson Jr. Layup - blocked,"[1628991, 1629647]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,2.27,Missed,,,,,,,,,Bazley,1629647.0,,,,,,,,,
223,PT08M57.00S,2021-12-21T01:45:43.1Z,2,REGULAR,block,,[],1629647,,,1610612763,37,21,2021-12-21T01:45:45Z,2200000,,,0,,D. Bazley BLOCK (3 BLK),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT08M54.00S,2021-12-21T01:45:46.1Z,2,REGULAR,rebound,defensive,[],1629652,,,1610612760,37,21,2021-12-21T01:45:46Z,2210000,,,0,,L. Dort REBOUND (Off:0 Def:2),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,222.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
225,PT08M52.00S,2021-12-21T01:45:48.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630581,92.06636005256242,48.529411764705884,1610612760,37,23,2021-12-21T01:45:54Z,2220000,-7.0,22.0,1,right,J. Giddey running finger roll Layup (5 PTS) (L. Dort 1 AST),"[1630581, 1629652]",1610612760.0,OKC,running finger roll,,,Giddey,J. Giddey,,,,,2.33,Made,,,,,5.0,L. Dort,1629652.0,1.0,,,,,,,,,,,
227,PT08M35.00S,2021-12-21T01:46:04.1Z,2,REGULAR,2pt,Jump Shot,[],1628991,27.151773981603156,49.01960784313725,1610612763,37,23,2021-12-21T01:46:12Z,2240000,5.0,203.0,1,left,MISS J. Jackson Jr. 20' Jump Shot,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,20.28,Missed,,,,,,,,,,,,,,,,,,,
228,PT08M33.00S,2021-12-21T01:46:06.1Z,2,REGULAR,rebound,offensive,[],1630214,,,1610612763,37,23,2021-12-21T01:46:12Z,2250000,,,0,,X. Tillman REBOUND (Off:1 Def:0),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,227.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
229,PT08M32.00S,2021-12-21T01:46:07.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630214,5.732588699080158,49.26470588235294,1610612763,39,23,2021-12-21T01:46:17Z,2260000,4.0,1.0,1,left,X. Tillman putback Layup (6 PTS),[1630214],1610612763.0,MEM,putback,,,Tillman,X. Tillman,,,,,0.4,Made,,,,,6.0,,,,,,,,,,,,,,
230,PT08M17.00S,2021-12-21T01:46:22.2Z,2,REGULAR,2pt,Jump Shot,[],1630581,88.17345597897503,30.878523284313726,1610612760,39,25,2021-12-21T01:48:06Z,2270000,-96.0,59.0,1,right,J. Giddey 11' turnaround Jump Shot (7 PTS),[1630581],1610612760.0,OKC,turnaround,,,Giddey,J. Giddey,,,,,11.22,Made,,,,,7.0,,,,,,,,,,,,,,
231,PT08M03.00S,2021-12-21T01:46:39.1Z,2,REGULAR,foul,offensive,[],1628991,,,1610612763,39,25,2021-12-21T01:46:50Z,2280000,,,0,,J. Jackson Jr. offensive FOUL (1 PF),"[1628991, 1629652]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,202041.0,1.0,0.0,Dort,1629652.0,,,,
233,PT08M03.00S,2021-12-21T01:46:39.1Z,2,REGULAR,turnover,offensive foul,[],1628991,,,1610612763,39,25,2021-12-21T01:46:39Z,2300000,,,0,,J. Jackson Jr. offensive foul TURNOVER (1 TO),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,202041.0,,,,,1.0,,,
234,PT08M03.00S,2021-12-21T01:46:46.0Z,2,REGULAR,substitution,out,[],1629630,,,1610612760,39,25,2021-12-21T01:46:52Z,2310000,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT08M03.00S,2021-12-21T01:46:46.0Z,2,REGULAR,substitution,out,[],1629647,,,1610612760,39,25,2021-12-21T01:46:52Z,2320000,,,0,,SUB out: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT08M03.00S,2021-12-21T01:46:46.0Z,2,REGULAR,substitution,in,[],1629001,,,1610612760,39,25,2021-12-21T01:46:52Z,2330000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT08M03.00S,2021-12-21T01:46:46.0Z,2,REGULAR,substitution,in,[],203488,,,1610612760,39,25,2021-12-21T01:46:52Z,2340000,,,0,,SUB in: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M54.00S,2021-12-21T01:47:03.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203488,67.62483574244416,31.372549019607842,1610612760,39,28,2021-12-21T01:47:10Z,2350000,-93.0,252.0,1,right,M. Muscala 26' 3PT  (3 PTS) (J. Giddey 2 AST),"[203488, 1630581]",1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,26.85,Made,,,,,3.0,J. Giddey,1630581.0,2.0,,,,,,,,,,,
240,PT07M44.00S,2021-12-21T01:47:13.4Z,2,REGULAR,2pt,Jump Shot,[],1630217,27.283180026281208,44.6078431372549,1610612763,41,28,2021-12-21T01:47:17Z,2370000,27.0,204.0,1,left,D. Bane 20' pullup Jump Shot (10 PTS),[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,20.58,Made,,,,,10.0,,,,,,,,,,,,,,
241,PT07M35.00S,2021-12-21T01:47:24.2Z,2,REGULAR,foul,personal,['2freethrow'],1629681,,,1610612760,41,28,2021-12-21T01:47:37Z,2380000,,,0,,K. Tillie shooting personal FOUL (1 PF) (Giddey 2 FT),"[1629681, 1630581]",1610612763.0,MEM,shooting,,,Tillie,K. Tillie,,,,,,,,,,,,,,,,,202041.0,1.0,0.0,Giddey,1630581.0,,,,
243,PT07M35.00S,2021-12-21T01:47:49.0Z,2,REGULAR,freethrow,1 of 2,[],1630581,,,1610612760,41,28,2021-12-21T01:47:49Z,2400000,,,0,,MISS J. Giddey Free Throw 1 of 2,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,Missed,,,,,,,,,,,,,,,,,,,
244,PT07M35.00S,2021-12-21T01:47:49.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,41,28,2021-12-21T01:47:49Z,2410000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,243.0,,,,,,,,,,,,,,,,,,
245,PT07M35.00S,2021-12-21T01:47:49.0Z,2,REGULAR,freethrow,2 of 2,[],1630581,,,1610612760,41,28,2021-12-21T01:48:08Z,2420000,,,0,,MISS J. Giddey Free Throw 2 of 2,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,Missed,,,,,,,,,,,,,,,,,,,
246,PT07M33.00S,2021-12-21T01:47:51.0Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,41,28,2021-12-21T01:48:08Z,2430000,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:2),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,245.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
247,PT07M17.00S,2021-12-21T01:48:21.0Z,2,REGULAR,turnover,out-of-bounds,[],1630214,,,1610612763,41,28,2021-12-21T01:48:29Z,2440000,,,0,,X. Tillman bad pass out-of-bounds TURNOVER (1 TO),[1630214],1610612763.0,MEM,bad pass,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,202041.0,,,,,1.0,,,
248,PT07M02.00S,2021-12-21T01:48:43.9Z,2,REGULAR,turnover,bad pass,[],1629652,,,1610612760,41,28,2021-12-21T01:48:49Z,2450000,,,0,,L. Dort bad pass TURNOVER (1 TO),"[1629652, 1628991]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,1.0,Jackson Jr.,1628991.0,
249,PT07M02.00S,2021-12-21T01:48:43.9Z,2,REGULAR,steal,,[],1628991,,,1610612763,41,28,2021-12-21T01:59:02Z,2460000,,,0,,J. Jackson Jr. STEAL (2 STL),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M53.00S,2021-12-21T01:48:52.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630214,8.623521681997373,2.941176470588235,1610612763,41,28,2021-12-21T01:49:00Z,2470000,235.0,29.0,1,left,MISS X. Tillman 3PT,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,23.7,Missed,,,,,,,,,,,,,,,,,,,
251,PT06M50.00S,2021-12-21T01:48:55.9Z,2,REGULAR,rebound,offensive,[],1630217,,,1610612763,41,28,2021-12-21T01:48:55Z,2480000,,,0,,D. Bane REBOUND (Off:1 Def:1),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,250.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
252,PT06M50.00S,2021-12-21T01:48:57.4Z,2,REGULAR,foul,personal,['2freethrow'],1630581,,,1610612763,41,28,2021-12-21T01:49:18Z,2490000,,,0,,J. Giddey shooting personal FOUL (2 PF) (Jackson Jr. 2 FT),"[1630581, 1628991]",1610612760.0,OKC,shooting,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,1628171.0,2.0,0.0,Jackson Jr.,1628991.0,,,,
254,PT06M50.00S,2021-12-21T01:49:29.3Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1628991,,,1610612763,42,28,2021-12-21T01:49:29Z,2510000,,,0,,J. Jackson Jr. Free Throw 1 of 2 (4 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
255,PT06M50.00S,2021-12-21T01:49:30.2Z,2,REGULAR,substitution,out,[],1630214,,,1610612763,42,28,2021-12-21T01:49:35Z,2520000,,,0,,SUB out: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT06M50.00S,2021-12-21T01:49:30.2Z,2,REGULAR,substitution,in,[],203937,,,1610612763,42,28,2021-12-21T01:49:35Z,2530000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT06M50.00S,2021-12-21T01:49:47.7Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1628991,,,1610612763,43,28,2021-12-21T01:49:47Z,2540000,,,0,,J. Jackson Jr. Free Throw 2 of 2 (5 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
258,PT06M36.00S,2021-12-21T01:50:02.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629026,92.06636005256242,51.470588235294116,1610612760,43,30,2021-12-21T01:50:07Z,2550000,7.0,22.0,1,right,K. Williams reverse Layup (6 PTS) (A. Pokusevski 2 AST),"[1629026, 1630197]",1610612760.0,OKC,reverse,,,Williams,K. Williams,,,,,2.33,Made,,,,,6.0,A. Pokusevski,1630197.0,2.0,,,,,,,,,,,
