actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
185,PT09M57.00S,2022-02-17T01:43:17.2Z,2,REGULAR,3pt,Jump Shot,[],1628991,12.697109067017081,3.9215686274509802,1610612763,34,40,2022-02-17T01:43:21Z,1850000,230.0,67.0,1,left,MISS J. Jackson Jr. 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,23.99,Missed,,,,,,,,,,,,,,,,,,,
186,PT09M53.00S,2022-02-17T01:43:21.2Z,2,REGULAR,rebound,offensive,[],1629634,,,1610612763,34,40,2022-02-17T01:43:21Z,1860000,,,0,,B. Clarke REBOUND (Off:1 Def:0),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,185.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
187,PT09M53.00S,2022-02-17T01:43:21.1Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629634,5.590000152587891,50.0,1610612763,34,40,2022-02-17T01:43:24Z,1870000,0.0,0.0,1,left,MISS B. Clarke tip Layup,[1629634],1610612763.0,MEM,tip,,,Clarke,B. Clarke,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
188,PT09M53.00S,2022-02-17T01:43:21.1Z,2,REGULAR,rebound,defensive,[],1630190,,,1610612757,34,40,2022-02-17T01:43:24Z,1880000,,,0,,E. Hughes REBOUND (Off:0 Def:2),[1630190],1610612757.0,POR,,,,Hughes,E. Hughes,,,,,,,187.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
189,PT09M39.00S,2022-02-17T01:43:35.8Z,2,REGULAR,3pt,Jump Shot,[],203463,95.74572930354796,95.34313725490196,1610612757,34,43,2022-02-17T01:43:40Z,1890000,227.0,-13.0,1,right,B. McLemore 3PT  (10 PTS) (J. Hart 3 AST),"[203463, 1628404]",1610612757.0,POR,,,,McLemore,B. McLemore,,,,,22.7,Made,,,,,10.0,,,,J. Hart,1628404.0,3.0,,,,,,,,
191,PT09M38.00S,2022-02-17T01:43:40.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,34,43,2022-02-17T01:43:40Z,1910000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT09M29.00S,2022-02-17T01:46:40.0Z,2,REGULAR,foul,personal,['2freethrow'],1630190,,,1610612763,34,43,2022-02-17T01:46:48Z,1920000,,,0,,E. Hughes shooting personal FOUL (2 PF) (Jackson Jr. 2 FT),"[1630190, 1628991]",1610612757.0,POR,shooting,,,Hughes,E. Hughes,,,,,,,,,,,,,,,,,,,,1626301.0,2.0,0.0,Jackson Jr.,1628991.0,
194,PT09M29.00S,2022-02-17T01:47:06.8Z,2,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,35,43,2022-02-17T01:47:06Z,1940000,,,0,,J. Jackson Jr. Free Throw 1 of 2 (1 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
195,PT09M29.00S,2022-02-17T01:47:21.1Z,2,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,35,43,2022-02-17T01:47:21Z,1950000,,,0,,MISS J. Jackson Jr. Free Throw 2 of 2,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,,
196,PT09M26.00S,2022-02-17T01:47:22.1Z,2,REGULAR,rebound,defensive,[],1630570,,,1610612757,35,43,2022-02-17T01:47:22Z,1960000,,,0,,T. Watford REBOUND (Off:0 Def:1),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,195.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
197,PT09M17.00S,2022-02-17T01:47:34.3Z,2,REGULAR,foul,personal,['2freethrow'],1628991,,,1610612757,35,43,2022-02-17T01:47:41Z,1970000,,,0,,J. Jackson Jr. shooting personal FOUL (1 PF) (Watford 2 FT),"[1628991, 1630570]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,1626301.0,1.0,0.0,Watford,1630570.0,
199,PT09M17.00S,2022-02-17T01:47:54.6Z,2,REGULAR,freethrow,1 of 2,[],1630570,,,1610612757,35,44,2022-02-17T01:47:54Z,1990000,,,0,,T. Watford Free Throw 1 of 2 (3 PTS),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
200,PT09M17.00S,2022-02-17T01:48:06.5Z,2,REGULAR,freethrow,2 of 2,[],1630570,,,1610612757,35,44,2022-02-17T01:48:06Z,2000000,,,0,,MISS T. Watford Free Throw 2 of 2,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,Missed,,,,,,,,,,,,,,,,,,,
201,PT09M15.00S,2022-02-17T01:48:07.3Z,2,REGULAR,rebound,defensive,[],1629723,,,1610612763,35,44,2022-02-17T01:48:07Z,2010000,,,0,,J. Konchar REBOUND (Off:0 Def:2),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,200.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
202,PT08M58.00S,2022-02-17T01:48:24.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,7.835085413929041,47.794117647058826,1610612763,35,44,2022-02-17T01:48:28Z,2020000,11.0,21.0,1,left,MISS J. Jackson Jr. driving Layup - blocked,"[1628991, 1630535]",1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,2.38,Missed,,,,,,,,,,,,Brown III,1630535.0,,,,,,
203,PT08M58.00S,2022-02-17T01:48:24.7Z,2,REGULAR,block,,[],1630535,,,1610612763,35,44,2022-02-17T01:48:27Z,2030000,,,0,,G. Brown III BLOCK (1 BLK),[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M54.00S,2022-02-17T01:48:28.7Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612757,35,44,2022-02-17T01:48:28Z,2040000,,,0,,J. Hart REBOUND (Off:0 Def:1),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,202.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
205,PT08M52.00S,2022-02-17T01:48:30.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203463,94.30026281208936,50.73529411764706,1610612757,35,46,2022-02-17T01:48:35Z,2050000,4.0,1.0,1,right,B. McLemore running finger roll Layup (12 PTS) (J. Hart 4 AST),"[203463, 1628404]",1610612757.0,POR,running finger roll,,,McLemore,B. McLemore,,,,,0.39,Made,,,,,12.0,,,,J. Hart,1628404.0,4.0,,,,,,,,
207,PT08M40.00S,2022-02-17T01:48:41.5Z,2,REGULAR,3pt,Jump Shot,[],1626145,27.54599211563732,22.54901960784314,1610612763,35,46,2022-02-17T01:48:45Z,2070000,137.0,206.0,1,left,MISS T. Jones 24' pullup 3PT,[1626145],1610612763.0,MEM,pullup,,,Jones,T. Jones,,,,,24.79,Missed,,,,,,,,,,,,,,,,,,,
208,PT08M38.00S,2022-02-17T01:48:43.5Z,2,REGULAR,rebound,defensive,[],1630570,,,1610612757,35,46,2022-02-17T01:48:45Z,2080000,,,0,,T. Watford REBOUND (Off:0 Def:2),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,207.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
209,PT08M33.00S,2022-02-17T01:48:49.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628404,94.30026281208936,50.0,1610612757,35,48,2022-02-17T01:49:29Z,2090000,0.0,1.0,1,right,J. Hart running Layup (5 PTS),[1628404],1610612757.0,POR,running,,,Hart,J. Hart,,,,,0.11,Made,,,,,5.0,,,,,,,,,,,,,,
210,PT08M31.00S,2022-02-17T01:48:56.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,35,48,2022-02-17T01:48:56Z,2100000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M31.00S,2022-02-17T01:50:44.6Z,2,REGULAR,substitution,out,[],1629723,,,1610612763,35,48,2022-02-17T01:51:23Z,2110000,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M31.00S,2022-02-17T01:50:44.6Z,2,REGULAR,substitution,in,[],1630533,,,1610612763,35,48,2022-02-17T01:51:23Z,2120000,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M22.00S,2022-02-17T01:51:52.3Z,2,REGULAR,3pt,Jump Shot,[],1630217,28.86005256241787,23.03921568627451,1610612763,38,48,2022-02-17T01:51:56Z,2130000,135.0,219.0,1,left,D. Bane 25' 3PT  (8 PTS) (T. Jones 2 AST),"[1630217, 1626145]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,25.7,Made,,,,,8.0,,,,T. Jones,1626145.0,2.0,,,,,,,,
215,PT08M02.00S,2022-02-17T01:52:12.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628404,92.46057818659659,50.0,1610612757,38,50,2022-02-17T01:52:16Z,2150000,0.0,18.0,1,right,J. Hart driving DUNK (7 PTS) (B. McLemore 1 AST),"[1628404, 203463]",1610612757.0,POR,driving,,,Hart,J. Hart,,,,,1.84,Made,,,,,7.0,,,,B. McLemore,203463.0,1.0,,,,,,,,
217,PT07M45.00S,2022-02-17T01:52:29.1Z,2,REGULAR,3pt,Jump Shot,[],1630533,4.02431011826544,3.1862745098039214,1610612763,38,50,2022-02-17T01:52:32Z,2170000,234.0,-15.0,1,left,MISS Z. Williams 3PT,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,23.46,Missed,,,,,,,,,,,,,,,,,,,
218,PT07M42.00S,2022-02-17T01:52:32.1Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612757,38,50,2022-02-17T01:52:32Z,2180000,,,0,,J. Hart REBOUND (Off:0 Def:2),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,217.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
219,PT07M40.00S,2022-02-17T01:52:37.9Z,2,REGULAR,foul,personal,['2freethrow'],1630217,,,1610612757,38,50,2022-02-17T01:52:49Z,2190000,,,0,,D. Bane shooting personal FOUL (2 PF) (Hart 2 FT),"[1630217, 1628404]",1610612763.0,MEM,shooting,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,203592.0,2.0,0.0,Hart,1628404.0,
221,PT07M40.00S,2022-02-17T01:53:03.9Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1628404,,,1610612757,38,50,2022-02-17T01:53:03Z,2210000,,,0,,MISS J. Hart Free Throw 1 of 2,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,Missed,,,,,,,,,,,,,,,,,,,
222,PT07M40.00S,2022-02-17T01:53:03.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,38,50,2022-02-17T01:53:03Z,2220000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,221.0,,,,,,,,,,,,,,,,,,
223,PT07M40.00S,2022-02-17T01:53:18.3Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1628404,,,1610612757,38,51,2022-02-17T01:53:18Z,2230000,,,0,,J. Hart Free Throw 2 of 2 (8 PTS),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
287,PT07M29.00S,2022-02-17T01:53:19.4Z,2,REGULAR,2pt,Jump Shot,[],1626145,8.886333771353483,75.49019607843137,1610612763,38,51,2022-02-17T02:01:33Z,2235000,-127.0,31.0,1,left,MISS T. Jones 13' driving floating Shot - blocked,"[1626145, 1630570]",1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,13.12,Missed,,,,,,,,,,,,Watford,1630570.0,,,,,,
288,PT07M29.00S,2022-02-17T01:53:19.4Z,2,REGULAR,block,,[],1630570,,,1610612763,38,51,2022-02-17T02:01:33Z,2237500,,,0,,T. Watford BLOCK (1 BLK),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT07M28.00S,2022-02-17T01:53:20.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,38,51,2022-02-17T02:01:33Z,2238750,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,287.0,,,,,,,,,,,,,,,,,,
224,PT07M28.00S,2022-02-17T01:53:35.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,38,51,2022-02-17T01:53:35Z,2240000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M21.00S,2022-02-17T01:53:55.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628991,13.61695137976347,54.90196078431373,1610612763,38,51,2022-02-17T02:24:36Z,2250000,-25.0,75.0,1,left,MISS J. Jackson Jr. 7' floating Shot,[1628991],1610612763.0,MEM,floating,,,Jackson Jr.,J. Jackson Jr.,,,,,7.94,Missed,,,,,,,,,,,,,,,,,,,
226,PT07M21.00S,2022-02-17T01:53:55.5Z,2,REGULAR,rebound,offensive,[],1628991,,,1610612763,38,51,2022-02-17T01:58:30Z,2260000,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:1),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,225.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
264,PT07M21.00S,2022-02-17T01:53:59.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628991,5.995400788436268,50.0,1610612763,38,51,2022-02-17T01:58:30Z,2265000,0.0,4.0,1,left,MISS J. Jackson Jr. tip DUNK,[1628991],1610612763.0,MEM,tip,,,Jackson Jr.,J. Jackson Jr.,,,,,0.39,Missed,,,,,,,,,,,,,,,,,,,
265,PT07M21.00S,2022-02-17T01:53:59.3Z,2,REGULAR,rebound,defensive,[],1630570,,,1610612757,38,51,2022-02-17T01:58:24Z,2267500,,,0,,T. Watford REBOUND (Off:0 Def:3),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,264.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
227,PT07M13.00S,2022-02-17T01:54:03.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630190,68.54467805519053,70.83333333333334,1610612757,38,51,2022-02-17T01:54:10Z,2270000,104.0,243.0,1,right,MISS E. Hughes 26' running 3PT,[1630190],1610612757.0,POR,running,,,Hughes,E. Hughes,,,,,26.46,Missed,,,,,,,,,,,,,,,,,,,
228,PT07M11.00S,2022-02-17T01:54:06.0Z,2,REGULAR,rebound,offensive,[],1630190,,,1610612757,38,51,2022-02-17T01:54:06Z,2280000,,,0,,E. Hughes REBOUND (Off:1 Def:2),[1630190],1610612757.0,POR,,,,Hughes,E. Hughes,,,,,,,227.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
229,PT07M09.00S,2022-02-17T01:54:07.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630190,91.40932982917214,50.49019607843137,1610612757,38,51,2022-02-17T01:54:13Z,2290000,2.0,28.0,1,right,MISS E. Hughes driving DUNK - blocked,"[1630190, 1629634]",1610612757.0,POR,driving,,,Hughes,E. Hughes,,,,,2.84,Missed,,,,,,,,,,,,Clarke,1629634.0,,,,,,
230,PT07M09.00S,2022-02-17T01:54:07.3Z,2,REGULAR,block,,[],1629634,,,1610612757,38,51,2022-02-17T01:54:09Z,2300000,,,0,,B. Clarke BLOCK (1 BLK),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M09.00S,2022-02-17T01:54:07.3Z,2,REGULAR,rebound,defensive,[],1630533,,,1610612763,38,51,2022-02-17T01:54:13Z,2310000,,,0,,Z. Williams REBOUND (Off:0 Def:2),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,229.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
232,PT07M03.00S,2022-02-17T01:54:19.5Z,2,REGULAR,violation,kicked ball,[],203463,,,1610612763,38,51,2022-02-17T01:54:24Z,2320000,,,0,,B. McLemore kicked ball VIOLATION,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,1626301.0,,,,,
233,PT06M55.00S,2022-02-17T01:54:38.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629634,5.863994743758213,50.98039215686274,1610612763,40,51,2022-02-17T01:54:41Z,2330000,-5.0,3.0,1,left,B. Clarke DUNK (4 PTS) (D. Bane 1 AST),"[1629634, 1630217]",1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,0.55,Made,,,,,4.0,,,,D. Bane,1630217.0,1.0,,,,,,,,
235,PT06M37.00S,2022-02-17T01:55:00.7Z,2,REGULAR,foul,personal,[],1630533,,,1610612757,40,51,2022-02-17T02:05:33Z,2350000,,,0,,Z. Williams personal FOUL (1 PF),"[1630533, 203463]",1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,203592.0,1.0,0.0,McLemore,203463.0,
237,PT06M37.00S,2022-02-17T01:55:08.0Z,2,REGULAR,substitution,out,[],1628991,,,1610612757,40,51,2022-02-17T01:55:39Z,2370000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M37.00S,2022-02-17T01:55:08.0Z,2,REGULAR,substitution,out,[],1630217,,,1610612757,40,51,2022-02-17T01:55:39Z,2380000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M37.00S,2022-02-17T01:55:08.0Z,2,REGULAR,substitution,out,[],1630570,,,1610612757,40,51,2022-02-17T01:55:39Z,2390000,,,0,,SUB out: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M37.00S,2022-02-17T01:55:08.0Z,2,REGULAR,substitution,out,[],1630535,,,1610612757,40,51,2022-02-17T01:55:39Z,2400000,,,0,,SUB out: G. Brown III,[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M37.00S,2022-02-17T01:55:08.0Z,2,REGULAR,substitution,out,[],1630190,,,1610612757,40,51,2022-02-17T01:55:39Z,2410000,,,0,,SUB out: E. Hughes,[1630190],1610612757.0,POR,,,,Hughes,E. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M37.00S,2022-02-17T01:55:08.0Z,2,REGULAR,substitution,out,[],203463,,,1610612757,40,51,2022-02-17T01:55:39Z,2420000,,,0,,SUB out: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M37.00S,2022-02-17T01:55:08.0Z,2,REGULAR,substitution,in,[],1629630,,,1610612757,40,51,2022-02-17T01:55:39Z,2430000,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M37.00S,2022-02-17T01:55:08.0Z,2,REGULAR,substitution,in,[],203500,,,1610612757,40,51,2022-02-17T01:55:39Z,2440000,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M37.00S,2022-02-17T01:55:08.0Z,2,REGULAR,substitution,in,[],1629604,,,1610612757,40,51,2022-02-17T01:55:39Z,2450000,,,0,,SUB in: C. Elleby,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M37.00S,2022-02-17T01:55:08.0Z,2,REGULAR,substitution,in,[],1626159,,,1610612757,40,51,2022-02-17T01:55:39Z,2460000,,,0,,SUB in: J. Winslow,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M37.00S,2022-02-17T01:55:08.0Z,2,REGULAR,substitution,in,[],203994,,,1610612757,40,51,2022-02-17T01:55:39Z,2470000,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M37.00S,2022-02-17T01:55:08.0Z,2,REGULAR,substitution,in,[],1629014,,,1610612757,40,51,2022-02-17T01:55:39Z,2480000,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M32.00S,2022-02-17T01:55:47.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629634,,,1610612757,40,51,2022-02-17T01:55:56Z,2490000,,,0,,B. Clarke shooting personal FOUL (1 PF) (Winslow 2 FT),"[1629634, 1626159]",1610612763.0,MEM,shooting,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,1626301.0,1.0,0.0,Winslow,1626159.0,
251,PT06M32.00S,2022-02-17T01:56:12.6Z,2,REGULAR,freethrow,1 of 2,[],1626159,,,1610612757,40,52,2022-02-17T01:56:12Z,2510000,,,0,,J. Winslow Free Throw 1 of 2 (9 PTS),[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,Made,,,,,9.0,,,,,,,,,,,,,,
252,PT06M32.00S,2022-02-17T01:56:33.5Z,2,REGULAR,violation,lane,[],203500,,,1610612757,40,52,2022-02-17T01:56:33Z,2520000,,,0,,S. Adams lane VIOLATION,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT06M32.00S,2022-02-17T01:56:40.1Z,2,REGULAR,substitution,out,[],1628404,,,1610612757,40,52,2022-02-17T01:56:47Z,2530000,,,0,,SUB out: J. Hart,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT06M32.00S,2022-02-17T01:56:40.1Z,2,REGULAR,substitution,in,[],1630190,,,1610612757,40,52,2022-02-17T01:56:47Z,2540000,,,0,,SUB in: E. Hughes,[1630190],1610612757.0,POR,,,,Hughes,E. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT06M32.00S,2022-02-17T01:57:10.7Z,2,REGULAR,freethrow,2 of 2,[],1626159,,,1610612757,40,53,2022-02-17T01:57:10Z,2550000,,,0,,J. Winslow Free Throw 2 of 2 (10 PTS),[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,Made,,,,,10.0,,,,,,,,,,,,,,
256,PT06M20.00S,2022-02-17T01:57:27.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629634,6.521024967148489,49.754901960784316,1610612763,42,53,2022-02-17T01:57:31Z,2560000,1.0,9.0,1,left,B. Clarke cutting DUNK (6 PTS) (S. Adams 3 AST),"[1629634, 203500]",1610612763.0,MEM,cutting,,,Clarke,B. Clarke,,,,,0.89,Made,,,,,6.0,,,,S. Adams,203500.0,3.0,,,,,,,,
258,PT06M06.00S,2022-02-17T01:57:42.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203500,,,1610612757,42,53,2022-02-17T01:57:53Z,2580000,,,0,,S. Adams personal FOUL (2 PF) (Nurkic 2 FT),"[203500, 203994]",1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,202041.0,2.0,0.0,Nurkic,203994.0,
260,PT06M06.00S,2022-02-17T01:58:09.1Z,2,REGULAR,freethrow,1 of 2,[],203994,,,1610612757,42,53,2022-02-17T01:58:09Z,2600000,,,0,,MISS J. Nurkic Free Throw 1 of 2,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,Missed,,,,,,,,,,,,,,,,,,,
261,PT06M06.00S,2022-02-17T01:58:09.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,42,53,2022-02-17T01:58:09Z,2610000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,260.0,,,,,,,,,,,,,,,,,,
262,PT06M06.00S,2022-02-17T01:58:22.6Z,2,REGULAR,freethrow,2 of 2,[],203994,,,1610612757,42,53,2022-02-17T01:58:22Z,2620000,,,0,,MISS J. Nurkic Free Throw 2 of 2,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,Missed,,,,,,,,,,,,,,,,,,,
263,PT06M04.00S,2022-02-17T01:58:23.7Z,2,REGULAR,rebound,defensive,[],1629634,,,1610612763,42,53,2022-02-17T01:58:23Z,2630000,,,0,,B. Clarke REBOUND (Off:1 Def:1),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,262.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
266,PT05M57.00S,2022-02-17T01:58:30.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629634,14.668199737187912,41.42156862745098,1610612763,42,53,2022-02-17T02:04:16Z,2640000,43.0,85.0,1,left,MISS B. Clarke 9' floating Shot,[1629634],1610612763.0,MEM,floating,,,Clarke,B. Clarke,,,,,9.56,Missed,,,,,,,,,,,,,,,,,,,
267,PT05M54.00S,2022-02-17T01:58:33.2Z,2,REGULAR,rebound,defensive,[],1629014,,,1610612757,42,53,2022-02-17T01:58:34Z,2650000,,,0,,A. Simons REBOUND (Off:0 Def:1),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,266.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
268,PT05M50.00S,2022-02-17T01:58:41.2Z,2,REGULAR,violation,kicked ball,[],1629634,,,1610612757,42,53,2022-02-17T01:58:45Z,2660000,,,0,,B. Clarke kicked ball VIOLATION,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,1626301.0,,,,,
269,PT05M44.00S,2022-02-17T01:59:01.5Z,2,REGULAR,2pt,Jump Shot,[],1629014,82.47371879106439,29.411764705882355,1610612757,42,55,2022-02-17T01:59:04Z,2670000,-103.0,112.0,1,right,A. Simons 15' pullup Jump Shot (13 PTS),[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,15.22,Made,,,,,13.0,,,,,,,,,,,,,,
270,PT05M25.00S,2022-02-17T01:59:20.6Z,2,REGULAR,3pt,Jump Shot,[],1629634,6.521024967148489,3.1862745098039214,1610612763,42,55,2022-02-17T01:59:24Z,2680000,234.0,9.0,1,left,MISS B. Clarke 3PT,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,23.43,Missed,,,,,,,,,,,,,,,,,,,
