actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
365,PT00M29.60S,2022-01-07T02:06:45.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629630,6.521024967148489,49.50980392156863,1610612763,62,46,2022-01-07T02:06:50Z,3600000,2.0,9.0,1,left,J. Morant running Layup (14 PTS) (S. Adams 4 AST),"[1629630, 203500]",1610612763.0,MEM,running,,,Morant,J. Morant,,,,,,0.91,Made,14.0,S. Adams,203500.0,4.0,,,,,,,,,,,,,,
367,PT00M05.10S,2022-01-07T02:07:15.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626168,83.65637319316689,37.254901960784316,1610612765,62,46,2022-01-07T02:07:21Z,3620000,-64.0,101.0,1,right,MISS T. Lyles 11' turnaround fadeaway Shot,[1626168],1610612765.0,DET,turnaround fadeaway,,,Lyles,T. Lyles,,,,,,11.95,Missed,,,,,,,,,,,,,,,,,,
368,PT00M01.70S,2022-01-07T02:07:18.7Z,2,REGULAR,rebound,offensive,[],1628977,,,1610612765,62,46,2022-01-07T02:07:18Z,3630000,,,0,,H. Diallo REBOUND (Off:2 Def:4),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,367.0,6.0,4.0,2.0,,,,,,,
369,PT00M01.00S,2022-01-07T02:07:19.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628977,94.56307490144546,53.431372549019606,1610612765,62,46,2022-01-07T02:07:35Z,3640000,17.0,-1.0,1,right,MISS H. Diallo putback Layup - blocked,"[1628977, 1628991]",1610612765.0,DET,putback,,,Diallo,H. Diallo,,,,,,1.73,Missed,,,,,,,,,,,,Jackson Jr.,1628991.0,,,,,
370,PT00M01.00S,2022-01-07T02:07:19.6Z,2,REGULAR,block,,[],1628991,,,1610612765,62,46,2022-01-07T02:07:22Z,3650000,,,0,,J. Jackson Jr. BLOCK (2 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT00M01.00S,2022-01-07T02:07:19.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,62,46,2022-01-07T02:07:35Z,3660000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,369.0,,,,,,,,,,
372,PT00M01.00S,2022-01-07T02:07:25.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,62,46,2022-01-07T02:07:25Z,3670000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT00M00.40S,2022-01-07T02:07:43.5Z,2,REGULAR,turnover,out-of-bounds,[],1630165,,,1610612765,62,46,2022-01-07T02:07:49Z,3680000,,,0,,K. Hayes bad pass out-of-bounds TURNOVER (3 TO),[1630165],1610612765.0,DET,bad pass,,,Hayes,K. Hayes,,,,,1628171.0,,,,,,,3.0,,,,,,,,,,,,,
374,PT00M00.00S,2022-01-07T02:07:57.9Z,2,REGULAR,period,end,[],0,,,1610612763,62,46,2022-01-07T02:07:57Z,3690000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT12M00.00S,2022-01-07T02:22:43.4Z,3,REGULAR,substitution,out,['startperiod'],1626145,,,1610612763,62,46,2022-01-07T02:23:36Z,3700000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT12M00.00S,2022-01-07T02:22:43.4Z,3,REGULAR,substitution,out,['startperiod'],1626168,,,1610612763,62,46,2022-01-07T02:23:36Z,3710000,,,0,,SUB out: T. Lyles,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT12M00.00S,2022-01-07T02:22:43.4Z,3,REGULAR,substitution,in,['startperiod'],1628415,,,1610612763,62,46,2022-01-07T02:23:36Z,3720000,,,0,,SUB in: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT12M00.00S,2022-01-07T02:22:43.4Z,3,REGULAR,substitution,in,['startperiod'],1630191,,,1610612763,62,46,2022-01-07T02:23:36Z,3730000,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT12M00.00S,2022-01-07T02:24:14.5Z,3,REGULAR,period,start,[],0,,,1610612765,62,46,2022-01-07T02:24:14Z,3740000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT11M48.00S,2022-01-07T02:24:25.9Z,3,REGULAR,3pt,Jump Shot,[],1630595,31.882391590013142,35.049019607843135,1610612765,62,46,2022-01-07T02:24:37Z,3750000,75.0,247.0,1,left,MISS C. Cunningham 25' pullup 3PT,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,,25.83,Missed,,,,,,,,,,,,,,,,,,
382,PT11M45.00S,2022-01-07T02:24:28.0Z,3,REGULAR,rebound,defensive,[],203500,,,1610612763,62,46,2022-01-07T02:24:28Z,3760000,,,0,,S. Adams REBOUND (Off:5 Def:6),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,381.0,11.0,6.0,5.0,,,,,,,
383,PT11M31.00S,2022-01-07T02:24:42.5Z,3,REGULAR,3pt,Jump Shot,[],1628415,66.17936925098554,33.088235294117645,1610612763,62,46,2022-01-07T02:24:46Z,3770000,-85.0,265.0,1,right,MISS D. Brooks 27' pullup 3PT,[1628415],1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,,27.86,Missed,,,,,,,,,,,,,,,,,,
384,PT11M27.00S,2022-01-07T02:24:46.5Z,3,REGULAR,rebound,offensive,[],1628991,,,1610612763,62,46,2022-01-07T02:24:46Z,3780000,,,0,,J. Jackson Jr. REBOUND (Off:2 Def:3),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,383.0,5.0,3.0,2.0,,,,,,,
385,PT11M26.00S,2022-01-07T02:24:47.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629630,68.28186596583443,72.79411764705883,1610612763,62,46,2022-01-07T02:24:50Z,3790000,114.0,246.0,1,right,MISS J. Morant 27' 3PT,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,27.09,Missed,,,,,,,,,,,,,,,,,,
386,PT11M24.00S,2022-01-07T02:24:49.2Z,3,REGULAR,rebound,defensive,[],1630191,,,1610612765,62,46,2022-01-07T02:24:50Z,3800000,,,0,,I. Stewart REBOUND (Off:3 Def:1),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,385.0,4.0,1.0,3.0,,,,,,,
387,PT11M11.00S,2022-01-07T02:25:02.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628977,5.863994743758213,49.754901960784316,1610612765,62,48,2022-01-07T02:25:06Z,3810000,1.0,3.0,1,left,H. Diallo cutting DUNK (10 PTS) (C. Cunningham 5 AST),"[1628977, 1630595]",1610612765.0,DET,cutting,,,Diallo,H. Diallo,,,,,,0.29,Made,10.0,C. Cunningham,1630595.0,5.0,,,,,,,,,,,,,,
389,PT10M56.00S,2022-01-07T02:25:17.1Z,3,REGULAR,3pt,Jump Shot,[],1628991,69.85873850197109,72.54901960784314,1610612763,62,48,2022-01-07T02:25:21Z,3830000,113.0,231.0,1,right,MISS J. Jackson Jr. 25' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,25.68,Missed,,,,,,,,,,,,,,,,,,
390,PT10M53.00S,2022-01-07T02:25:20.1Z,3,REGULAR,rebound,defensive,[],1630191,,,1610612765,62,48,2022-01-07T02:25:21Z,3840000,,,0,,I. Stewart REBOUND (Off:3 Def:2),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,389.0,5.0,2.0,3.0,,,,,,,
391,PT10M44.00S,2022-01-07T02:25:29.2Z,3,REGULAR,3pt,Jump Shot,[],1630180,26.363337713534822,83.33333333333334,1610612765,62,48,2022-01-07T02:25:33Z,3850000,-167.0,195.0,1,left,MISS S. Bey 25' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,25.68,Missed,,,,,,,,,,,,,,,,,,
392,PT10M43.00S,2022-01-07T02:25:30.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612763,62,48,2022-01-07T02:25:33Z,3860000,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,391.0,,,,,,,,,,
393,PT10M43.00S,2022-01-07T02:25:33.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,62,48,2022-01-07T02:25:33Z,3870000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT10M26.00S,2022-01-07T02:26:36.4Z,3,REGULAR,jumpball,recovered,[],1628415,,,1610612763,62,48,2022-01-07T02:26:36Z,3880000,,,0,,Jump Ball J. Jackson Jr. vs. H. Diallo: Tip to D. Brooks,"[1628415, 1628991, 1628977]",1610612763.0,MEM,heldball,D. Brooks,1628415.0,Brooks,D. Brooks,Jackson Jr.,1628991.0,Diallo,1628977.0,,,,,,,,,,,,,,,,,,,,,
397,PT10M24.00S,2022-01-07T02:26:38.8Z,3,REGULAR,2pt,Jump Shot,[],1628415,81.94809461235218,26.47058823529412,1610612763,64,48,2022-01-07T02:26:42Z,3910000,-118.0,117.0,1,right,D. Brooks 16' pullup Jump Shot (8 PTS),[1628415],1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,,16.6,Made,8.0,,,,,,,,,,,,,,,,,
398,PT10M10.00S,2022-01-07T02:26:53.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628977,6.258212877792378,46.81372549019608,1610612765,64,48,2022-01-07T02:26:58Z,3920000,16.0,6.0,1,left,MISS H. Diallo cutting finger roll Layup,[1628977],1610612765.0,DET,cutting finger roll,,,Diallo,H. Diallo,,,,,,1.71,Missed,,,,,,,,,,,,,,,,,,
399,PT10M06.00S,2022-01-07T02:26:57.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612763,64,48,2022-01-07T02:26:58Z,3930000,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,398.0,,,,,,,,,,
400,PT10M06.00S,2022-01-07T02:26:59.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,64,48,2022-01-07T02:26:59Z,3940000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT09M54.00S,2022-01-07T02:27:19.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,87.99277266754271,40.68627450980392,1610612763,64,48,2022-01-07T02:27:24Z,3950000,-47.0,60.0,1,right,MISS D. Brooks 7' turnaround fadeaway Shot,[1628415],1610612763.0,MEM,turnaround fadeaway,,,Brooks,D. Brooks,,,,,,7.63,Missed,,,,,,,,,,,,,,,,,,
402,PT09M53.00S,2022-01-07T02:27:20.4Z,3,REGULAR,rebound,defensive,[],1630191,,,1610612765,64,48,2022-01-07T02:27:24Z,3960000,,,0,,I. Stewart REBOUND (Off:3 Def:3),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,401.0,6.0,3.0,3.0,,,,,,,
403,PT09M45.00S,2022-01-07T02:27:28.9Z,3,REGULAR,3pt,Jump Shot,[],1630165,29.25427069645204,73.2843137254902,1610612765,64,48,2022-01-07T02:27:32Z,3970000,-116.0,222.0,1,left,MISS K. Hayes 25' 3PT,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,25.11,Missed,,,,,,,,,,,,,,,,,,
404,PT09M43.00S,2022-01-07T02:27:30.9Z,3,REGULAR,rebound,defensive,[],1628991,,,1610612763,64,48,2022-01-07T02:27:35Z,3980000,,,0,,J. Jackson Jr. REBOUND (Off:2 Def:4),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,403.0,6.0,4.0,2.0,,,,,,,
405,PT09M34.00S,2022-01-07T02:27:40.0Z,3,REGULAR,3pt,Jump Shot,[],1628415,90.22667542706965,2.696078431372549,1610612763,67,48,2022-01-07T02:27:44Z,3990000,-237.0,39.0,1,right,D. Brooks 3PT  (11 PTS) (J. Morant 4 AST),"[1628415, 1629630]",1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,23.98,Made,11.0,J. Morant,1629630.0,4.0,,,,,,,,,,,,,,
407,PT09M09.00S,2022-01-07T02:28:08.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630191,9.280551905387648,44.11764705882353,1610612765,67,48,2022-01-07T02:28:51Z,4010000,29.0,35.0,1,left,MISS I. Stewart Layup - blocked,"[1630191, 203500]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,4.55,Missed,,,,,,,,,,,,Adams,203500.0,,,,,
408,PT09M09.00S,2022-01-07T02:28:08.4Z,3,REGULAR,block,,[],203500,,,1610612765,67,48,2022-01-07T02:32:51Z,4020000,,,0,,S. Adams BLOCK (1 BLK),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT09M05.00S,2022-01-07T02:28:12.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612763,67,48,2022-01-07T02:28:51Z,4030000,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,407.0,,,,,,,,,,
409,PT09M05.00S,2022-01-07T02:28:49.1Z,3,REGULAR,jumpball,recovered,[],1629630,,,1610612763,67,48,2022-01-07T02:28:49Z,4040000,,,0,,Jump Ball S. Adams vs. I. Stewart: Tip to J. Morant,"[1629630, 203500, 1630191]",1610612763.0,MEM,heldball,J. Morant,1629630.0,Morant,J. Morant,Adams,203500.0,Stewart,1630191.0,,,,,,,,,,,,,,,,,,,,,
413,PT09M03.00S,2022-01-07T02:28:52.3Z,3,REGULAR,turnover,out-of-bounds,[],1629630,,,1610612763,67,48,2022-01-07T02:28:58Z,4070000,,,0,,J. Morant bad pass out-of-bounds TURNOVER (2 TO),[1629630],1610612763.0,MEM,bad pass,,,Morant,J. Morant,,,,,203177.0,,,,,,,2.0,,,,,,,,,,,,,
414,PT08M39.00S,2022-01-07T02:29:32.4Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612765,67,48,2022-01-07T02:29:38Z,4080000,,,0,,DET shot clock Team TURNOVER,[],1610612765.0,DET,,,,,,,,,,1628171.0,,,,,,,,,,,,,,,,,,,,
415,PT08M29.00S,2022-01-07T02:29:53.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628415,93.11760840998686,50.73529411764706,1610612763,69,48,2022-01-07T02:29:56Z,4090000,4.0,12.0,1,right,D. Brooks driving floating bank Jump Shot (13 PTS) (J. Morant 5 AST),"[1628415, 1629630]",1610612763.0,MEM,driving floating bank,,,Brooks,D. Brooks,,,,,,1.27,Made,13.0,J. Morant,1629630.0,5.0,,,,,,,,,,,,,,
417,PT08M29.00S,2022-01-07T02:29:55.4Z,3,REGULAR,foul,personal,['1freethrow'],1630595,,,1610612763,69,48,2022-01-07T02:30:17Z,4110000,,,0,,C. Cunningham shooting personal FOUL (2 PF) (Brooks 1 FT),"[1630595, 1628415]",1610612765.0,DET,shooting,,,Cunningham,C. Cunningham,,,,,203177.0,,,,,,,,,,,,,,,,2.0,0.0,Brooks,1628415.0,
419,PT08M29.00S,2022-01-07T02:30:02.5Z,3,REGULAR,substitution,out,[],1630165,,,1610612763,69,48,2022-01-07T02:30:47Z,4130000,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT08M29.00S,2022-01-07T02:30:02.5Z,3,REGULAR,substitution,out,[],1630191,,,1610612763,69,48,2022-01-07T02:30:47Z,4140000,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT08M29.00S,2022-01-07T02:30:02.5Z,3,REGULAR,substitution,in,[],1626168,,,1610612763,69,48,2022-01-07T02:30:47Z,4150000,,,0,,SUB in: T. Lyles,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT08M29.00S,2022-01-07T02:30:02.5Z,3,REGULAR,substitution,in,[],1630240,,,1610612763,69,48,2022-01-07T02:30:47Z,4160000,,,0,,SUB in: S. Lee,[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT08M29.00S,2022-01-07T02:30:30.7Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1628415,,,1610612763,70,48,2022-01-07T02:30:30Z,4170000,,,0,,D. Brooks Free Throw 1 of 1 (14 PTS),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
424,PT08M16.00S,2022-01-07T02:30:45.4Z,3,REGULAR,3pt,Jump Shot,[],1630595,6.783837056504599,2.941176470588235,1610612765,70,48,2022-01-07T02:30:48Z,4180000,235.0,11.0,1,left,MISS C. Cunningham 3PT,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,23.56,Missed,,,,,,,,,,,,,,,,,,
425,PT08M14.00S,2022-01-07T02:30:47.4Z,3,REGULAR,rebound,defensive,[],203500,,,1610612763,70,48,2022-01-07T02:30:48Z,4190000,,,0,,S. Adams REBOUND (Off:5 Def:7),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,424.0,12.0,7.0,5.0,,,,,,,
426,PT08M10.00S,2022-01-07T02:30:51.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1629630,82.21090670170827,54.166666666666664,1610612763,72,48,2022-01-07T02:30:56Z,4200000,21.0,115.0,1,right,J. Morant 11' driving floating Jump Shot (16 PTS),[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,,11.66,Made,16.0,,,,,,,,,,,,,,,,,
427,PT07M49.00S,2022-01-07T02:31:11.7Z,3,REGULAR,3pt,Jump Shot,[],1628977,6.915243101182654,3.431372549019608,1610612765,72,48,2022-01-07T02:31:15Z,4210000,233.0,13.0,1,left,MISS H. Diallo 3PT,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,23.31,Missed,,,,,,,,,,,,,,,,,,
428,PT07M47.00S,2022-01-07T02:31:13.7Z,3,REGULAR,rebound,defensive,[],1629630,,,1610612763,72,48,2022-01-07T02:31:15Z,4220000,,,0,,J. Morant REBOUND (Off:2 Def:5),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,427.0,7.0,5.0,2.0,,,,,,,
429,PT07M39.00S,2022-01-07T02:31:23.1Z,3,REGULAR,3pt,Jump Shot,[],1628991,68.15045992115637,25.245098039215684,1610612763,72,48,2022-01-07T02:31:26Z,4230000,-124.0,247.0,1,right,MISS J. Jackson Jr. 27' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,27.62,Missed,,,,,,,,,,,,,,,,,,
430,PT07M35.00S,2022-01-07T02:31:27.1Z,3,REGULAR,rebound,defensive,[],1626168,,,1610612765,72,48,2022-01-07T02:31:26Z,4240000,,,0,,T. Lyles REBOUND (Off:0 Def:3),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,429.0,3.0,3.0,0.0,,,,,,,
431,PT07M28.00S,2022-01-07T02:31:33.4Z,3,REGULAR,3pt,Jump Shot,[],1626168,30.831143232588698,38.72549019607843,1610612765,72,48,2022-01-07T02:31:37Z,4250000,56.0,237.0,1,left,MISS T. Lyles 24' 3PT,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,24.39,Missed,,,,,,,,,,,,,,,,,,
432,PT07M26.00S,2022-01-07T02:31:35.4Z,3,REGULAR,rebound,defensive,[],203500,,,1610612763,72,48,2022-01-07T02:31:37Z,4260000,,,0,,S. Adams REBOUND (Off:5 Def:8),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,431.0,13.0,8.0,5.0,,,,,,,
433,PT07M15.00S,2022-01-07T02:31:49.2Z,3,REGULAR,turnover,out-of-bounds,[],1629630,,,1610612763,72,48,2022-01-07T02:31:54Z,4270000,,,0,,J. Morant bad pass out-of-bounds TURNOVER (3 TO),[1629630],1610612763.0,MEM,bad pass,,,Morant,J. Morant,,,,,203177.0,,,,,,,3.0,,,,,,,,,,,,,
434,PT07M15.00S,2022-01-07T02:31:53.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,72,48,2022-01-07T02:31:53Z,4280000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT07M04.00S,2022-01-07T02:34:56.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630180,29.77989487516426,71.07843137254902,1610612765,72,48,2022-01-07T02:35:00Z,4290000,-105.0,227.0,1,left,MISS S. Bey 25' pullup 3PT,[1630180],1610612765.0,DET,pullup,,,Bey,S. Bey,,,,,,25.06,Missed,,,,,,,,,,,,,,,,,,
436,PT07M00.00S,2022-01-07T02:35:00.0Z,3,REGULAR,rebound,defensive,[],203500,,,1610612763,72,48,2022-01-07T02:35:00Z,4300000,,,0,,S. Adams REBOUND (Off:5 Def:9),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,435.0,14.0,9.0,5.0,,,,,,,
437,PT06M55.00S,2022-01-07T02:35:04.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629630,93.9060446780552,47.794117647058826,1610612763,74,48,2022-01-07T02:35:10Z,4310000,-11.0,5.0,1,right,J. Morant running finger roll Layup (18 PTS),[1629630],1610612763.0,MEM,running finger roll,,,Morant,J. Morant,,,,,,1.2,Made,18.0,,,,,,,,,,,,,,,,,
438,PT06M41.00S,2022-01-07T02:35:18.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628977,17.559132720105126,38.970588235294116,1610612765,74,50,2022-01-07T02:40:16Z,4320000,55.0,113.0,1,left,H. Diallo 12' step back Jump Shot (12 PTS) (S. Lee 1 AST),"[1628977, 1630240]",1610612765.0,DET,step back,,,Diallo,H. Diallo,,,,,,12.54,Made,12.0,S. Lee,1630240.0,1.0,,,,,,,,,,,,,,
440,PT06M28.00S,2022-01-07T02:35:30.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,80.50262812089356,38.23529411764706,1610612763,74,50,2022-01-07T02:35:34Z,4340000,-59.0,131.0,1,right,MISS D. Brooks 14' pullup Shot,[1628415],1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,,14.34,Missed,,,,,,,,,,,,,,,,,,
441,PT06M26.00S,2022-01-07T02:35:34.1Z,3,REGULAR,rebound,offensive,[],1628415,,,1610612763,74,50,2022-01-07T02:35:34Z,4350000,,,0,,D. Brooks REBOUND (Off:1 Def:0),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,440.0,1.0,0.0,1.0,,,,,,,
442,PT06M22.00S,2022-01-07T02:35:37.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630533,67.7562417871222,36.51960784313725,1610612763,74,50,2022-01-07T02:35:40Z,4360000,-67.0,251.0,1,right,MISS Z. Williams 25' 3PT,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,25.95,Missed,,,,,,,,,,,,,,,,,,
443,PT06M20.00S,2022-01-07T02:35:39.3Z,3,REGULAR,rebound,defensive,[],1626168,,,1610612765,74,50,2022-01-07T02:35:40Z,4370000,,,0,,T. Lyles REBOUND (Off:0 Def:4),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,442.0,4.0,4.0,0.0,,,,,,,
444,PT06M08.00S,2022-01-07T02:35:51.6Z,3,REGULAR,turnover,bad pass,[],1628977,,,1610612765,74,50,2022-01-07T02:35:54Z,4380000,,,0,,H. Diallo bad pass TURNOVER (1 TO),"[1628977, 1628415]",1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,1.0,Brooks,1628415.0,,,,,,,,,,,
445,PT06M08.00S,2022-01-07T02:35:51.6Z,3,REGULAR,steal,,[],1628415,,,1610612763,74,50,2022-01-07T02:35:53Z,4390000,,,0,,D. Brooks STEAL (3 STL),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT06M06.00S,2022-01-07T02:35:58.9Z,3,REGULAR,foul,personal,[],1626168,,,1610612763,74,50,2022-01-07T02:36:02Z,4400000,,,0,,T. Lyles take personal FOUL (3 PF),"[1626168, 1628415]",1610612765.0,DET,take,,,Lyles,T. Lyles,,,,,203177.0,,,,,,,,,,,,,,,,3.0,0.0,Brooks,1628415.0,
448,PT06M06.00S,2022-01-07T02:36:04.1Z,3,REGULAR,substitution,out,[],1628991,,,1610612763,74,50,2022-01-07T02:36:11Z,4420000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT06M06.00S,2022-01-07T02:36:04.1Z,3,REGULAR,substitution,out,[],1628415,,,1610612763,74,50,2022-01-07T02:36:11Z,4430000,,,0,,SUB out: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT06M06.00S,2022-01-07T02:36:04.1Z,3,REGULAR,substitution,out,[],1628977,,,1610612763,74,50,2022-01-07T02:36:11Z,4440000,,,0,,SUB out: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT06M06.00S,2022-01-07T02:36:04.1Z,3,REGULAR,substitution,in,[],1630583,,,1610612763,74,50,2022-01-07T02:36:11Z,4450000,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT06M06.00S,2022-01-07T02:36:04.1Z,3,REGULAR,substitution,in,[],1629001,,,1610612763,74,50,2022-01-07T02:36:11Z,4460000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
