actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
444,PT05M51.00S,2022-03-29T01:41:18.0Z,3,REGULAR,2pt,Jump Shot,[],1628415,74.58935611038108,55.392156862745104,1610612763,79,53,2022-03-29T01:41:21Z,4410000,27.0,186.0,1,right,D. Brooks 18' pullup Jump Shot (19 PTS),[1628415],1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,18.83,Made,,,,,19.0,,,,,,,,,,,,,,
445,PT05M36.00S,2022-03-29T01:41:36.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,79,53,2022-03-29T01:41:36Z,4420000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT05M36.00S,2022-03-29T01:41:37.1Z,3,REGULAR,substitution,out,[],203500,,,1610612744,79,53,2022-03-29T01:41:41Z,4430000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT05M36.00S,2022-03-29T01:41:37.1Z,3,REGULAR,substitution,in,[],1630214,,,1610612744,79,53,2022-03-29T01:41:41Z,4440000,,,0,,SUB in: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT05M28.00S,2022-03-29T01:41:58.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],2738,5.863994743758213,49.50980392156863,1610612744,79,55,2022-03-29T01:42:01Z,4450000,2.0,3.0,1,left,A. Iguodala DUNK (6 PTS) (K. Looney 2 AST),"[2738, 1626172]",1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,0.36,Made,,,,,6.0,K. Looney,1626172.0,2.0,,,,,,,,,,,
450,PT05M17.00S,2022-03-29T01:42:14.8Z,3,REGULAR,foul,personal,[],1626172,,,1610612763,79,55,2022-03-29T01:42:24Z,4470000,,,0,,K. Looney personal FOUL (4 PF),"[1626172, 1628415]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,2004.0,4.0,0.0,Brooks,1628415.0,,,,,,
452,PT05M10.00S,2022-03-29T01:42:41.2Z,3,REGULAR,3pt,Jump Shot,[],1629001,80.1084099868594,93.62745098039215,1610612763,79,55,2022-03-29T01:42:44Z,4490000,218.0,134.0,1,right,MISS D. Melton 25' 3PT,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,25.62,Missed,,,,,,,,,,,,,,,,,,,
453,PT05M07.00S,2022-03-29T01:42:44.2Z,3,REGULAR,rebound,defensive,[],1630228,,,1610612744,79,55,2022-03-29T01:42:44Z,4500000,,,0,,J. Kuminga REBOUND (Off:0 Def:6),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,452.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
454,PT04M45.00S,2022-03-29T01:43:06.0Z,3,REGULAR,3pt,Jump Shot,[],1629673,32.276609724047304,62.5,1610612744,79,58,2022-03-29T01:43:10Z,4510000,-62.0,251.0,1,left,J. Poole 25' 3PT step back (18 PTS) (A. Wiggins 2 AST),"[1629673, 203952]",1610612744.0,GSW,step back,,,Poole,J. Poole,,,,,25.86,Made,,,,,18.0,A. Wiggins,203952.0,2.0,,,,,,,,,,,
456,PT04M30.00S,2022-03-29T01:43:20.3Z,3,REGULAR,3pt,Jump Shot,[],1626145,70.25295663600527,25.0,1610612763,79,58,2022-03-29T01:43:23Z,4530000,-125.0,227.0,1,right,MISS T. Jones 25' pullup 3PT,[1626145],1610612763.0,MEM,pullup,,,Jones,T. Jones,,,,,25.92,Missed,,,,,,,,,,,,,,,,,,,
457,PT04M28.00S,2022-03-29T01:43:22.3Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,79,58,2022-03-29T01:43:23Z,4540000,,,0,,K. Looney REBOUND (Off:1 Def:3),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,456.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
458,PT04M20.00S,2022-03-29T01:43:30.3Z,3,REGULAR,3pt,Jump Shot,[],1629673,35.29894875164258,30.88235294117647,1610612744,79,61,2022-03-29T01:43:33Z,4550000,96.0,279.0,1,left,J. Poole 29' 3PT pullup (21 PTS),[1629673],1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,29.52,Made,,,,,21.0,,,,,,,,,,,,,,
459,PT04M20.00S,2022-03-29T01:43:36.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,79,61,2022-03-29T01:43:36Z,4560000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT04M20.00S,2022-03-29T01:45:54.8Z,3,REGULAR,substitution,out,[],1626172,,,1610612763,79,61,2022-03-29T01:46:13Z,4570000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT04M20.00S,2022-03-29T01:45:54.8Z,3,REGULAR,substitution,out,[],2738,,,1610612763,79,61,2022-03-29T01:46:13Z,4580000,,,0,,SUB out: A. Iguodala,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT04M20.00S,2022-03-29T01:45:54.8Z,3,REGULAR,substitution,in,[],1630541,,,1610612763,79,61,2022-03-29T01:46:13Z,4590000,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT04M20.00S,2022-03-29T01:45:54.8Z,3,REGULAR,substitution,in,[],202357,,,1610612763,79,61,2022-03-29T01:46:13Z,4600000,,,0,,SUB in: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT04M09.00S,2022-03-29T01:46:43.3Z,3,REGULAR,foul,personal,[],1630541,,,1610612763,79,61,2022-03-29T01:46:50Z,4610000,,,0,,M. Moody personal FOUL (1 PF),"[1630541, 1628415]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,1155.0,1.0,0.0,Brooks,1628415.0,,,,,,
466,PT04M00.00S,2022-03-29T01:47:11.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626145,91.93495400788436,48.28431372549019,1610612763,79,61,2022-03-29T01:47:16Z,4630000,-9.0,23.0,1,right,MISS T. Jones driving finger roll Layup - blocked,"[1626145, 1630228]",1610612763.0,MEM,driving finger roll,,,Jones,T. Jones,,,,,2.48,Missed,,,,,,,,,,,,,,,Kuminga,1630228.0,,,
467,PT04M00.00S,2022-03-29T01:47:11.1Z,3,REGULAR,block,,[],1630228,,,1610612763,79,61,2022-03-29T01:47:14Z,4640000,,,0,,J. Kuminga BLOCK (1 BLK),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT03M56.00S,2022-03-29T01:47:15.1Z,3,REGULAR,rebound,offensive,[],1629001,,,1610612763,79,61,2022-03-29T01:47:16Z,4650000,,,0,,D. Melton REBOUND (Off:1 Def:4),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,466.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
469,PT03M55.00S,2022-03-29T01:47:15.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629001,87.3850197109067,3.699448529411765,1610612763,82,61,2022-03-29T01:47:21Z,4660000,-232.0,66.0,1,right,D. Melton 24' 3PT  (14 PTS),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,24.08,Made,,,,,14.0,,,,,,,,,,,,,,
470,PT03M41.00S,2022-03-29T01:47:30.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,8.492115637319317,41.17647058823529,1610612744,82,61,2022-03-29T01:47:34Z,4670000,44.0,27.0,1,left,MISS J. Poole driving Layup,[1629673],1610612744.0,GSW,driving,,,Poole,J. Poole,,,,,5.19,Missed,,,,,,,,,,,,,,,,,,,
471,PT03M39.00S,2022-03-29T01:47:32.9Z,3,REGULAR,rebound,defensive,[],1628415,,,1610612763,82,61,2022-03-29T01:47:34Z,4680000,,,0,,D. Brooks REBOUND (Off:1 Def:1),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,470.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
472,PT03M37.00S,2022-03-29T01:47:34.6Z,3,REGULAR,turnover,bad pass,[],1628415,,,1610612763,82,61,2022-03-29T01:47:52Z,4690000,,,0,,D. Brooks bad pass TURNOVER (2 TO),"[1628415, 1630541]",1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,2.0,Moody,1630541.0
473,PT03M37.00S,2022-03-29T01:47:34.6Z,3,REGULAR,steal,,[],1630541,,,1610612744,82,61,2022-03-29T01:47:36Z,4700000,,,0,,M. Moody STEAL (1 STL),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT03M33.00S,2022-03-29T01:47:38.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629673,5.732588699080158,50.73529411764706,1610612744,82,63,2022-03-29T01:47:43Z,4710000,-4.0,1.0,1,left,J. Poole alley-oop Layup (23 PTS) (J. Kuminga 1 AST),"[1629673, 1630228]",1610612744.0,GSW,alley-oop,,,Poole,J. Poole,,,,,0.4,Made,,,,,23.0,J. Kuminga,1630228.0,1.0,,,,,,,,,,,
476,PT03M28.00S,2022-03-29T01:48:16.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202357,,,1610612763,82,63,2022-03-29T01:49:24Z,4730000,,,0,,N. Bjelica flagrant-type-1 personal FOUL (2 PF) (Brooks 2 FT),"[202357, 1628415]",1610612744.0,GSW,flagrant-type-1,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,2004.0,2.0,0.0,Brooks,1628415.0,,,,,,
478,PT03M28.00S,2022-03-29T01:48:26.1Z,3,REGULAR,instantreplay,request,[],0,,,1610612763,82,63,2022-03-29T01:49:16Z,4750000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,2004.0,,,,,Common Foul to Flagrant 1,,,,,
479,PT03M28.00S,2022-03-29T01:50:02.7Z,3,REGULAR,freethrow,1 of 2,[],1628415,,,1610612763,83,63,2022-03-29T01:50:19Z,4760000,,,0,,D. Brooks flagrant Free Throw 1 of 2 (20 PTS),[1628415],1610612763.0,MEM,flagrant,,,Brooks,D. Brooks,,,,,,Made,,,,,20.0,,,,,,,,,,,,,,
480,PT03M28.00S,2022-03-29T01:50:02.7Z,3,REGULAR,freethrow,2 of 2,[],1628415,,,1610612763,84,63,2022-03-29T01:50:19Z,4770000,,,0,,D. Brooks flagrant Free Throw 2 of 2 (21 PTS),[1628415],1610612763.0,MEM,flagrant,,,Brooks,D. Brooks,,,,,,Made,,,,,21.0,,,,,,,,,,,,,,
481,PT03M28.00S,2022-03-29T01:50:17.5Z,3,REGULAR,substitution,out,[],1629673,,,1610612744,84,63,2022-03-29T01:50:19Z,4780000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT03M28.00S,2022-03-29T01:50:17.5Z,3,REGULAR,substitution,in,[],1629185,,,1610612744,84,63,2022-03-29T01:50:19Z,4790000,,,0,,SUB in: C. Chiozza,[1629185],1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT03M19.00S,2022-03-29T01:50:43.1Z,3,REGULAR,3pt,Jump Shot,[],1629001,69.99014454664915,20.588235294117645,1610612763,84,63,2022-03-29T01:50:48Z,4800000,-147.0,230.0,1,right,MISS D. Melton 27' 3PT,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,27.27,Missed,,,,,,,,,,,,,,,,,,,
484,PT03M17.00S,2022-03-29T01:50:45.1Z,3,REGULAR,rebound,defensive,[],203952,,,1610612744,84,63,2022-03-29T01:50:48Z,4810000,,,0,,A. Wiggins REBOUND (Off:2 Def:4),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,483.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
485,PT03M08.00S,2022-03-29T01:50:57.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,84,63,2022-03-29T01:50:57Z,4820000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT03M08.00S,2022-03-29T01:51:00.1Z,3,REGULAR,substitution,out,[],203952,,,1610612744,84,63,2022-03-29T01:51:06Z,4830000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT03M08.00S,2022-03-29T01:51:00.1Z,3,REGULAR,substitution,in,[],1627780,,,1610612744,84,63,2022-03-29T01:51:06Z,4840000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT02M54.00S,2022-03-29T01:51:30.0Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612744,84,63,2022-03-29T01:51:34Z,4850000,,,0,,GSW shot clock Team TURNOVER,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,202035.0,,,,,,,,,,
489,PT02M54.00S,2022-03-29T01:51:34.4Z,3,REGULAR,substitution,out,[],1626145,,,1610612763,84,63,2022-03-29T01:51:44Z,4860000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT02M54.00S,2022-03-29T01:51:34.4Z,3,REGULAR,substitution,out,[],1628415,,,1610612763,84,63,2022-03-29T01:51:44Z,4870000,,,0,,SUB out: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT02M54.00S,2022-03-29T01:51:34.4Z,3,REGULAR,substitution,in,[],1630533,,,1610612763,84,63,2022-03-29T01:51:44Z,4880000,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT02M54.00S,2022-03-29T01:51:34.4Z,3,REGULAR,substitution,in,[],1630217,,,1610612763,84,63,2022-03-29T01:51:44Z,4890000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT02M43.00S,2022-03-29T01:52:01.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629634,86.81011826544021,49.01960784313725,1610612763,84,63,2022-03-29T01:52:06Z,4900000,-5.0,71.0,1,right,MISS B. Clarke 7' driving floating Shot,[1629634],1610612763.0,MEM,driving floating,,,Clarke,B. Clarke,,,,,7.17,Missed,,,,,,,,,,,,,,,,,,,
494,PT02M42.00S,2022-03-29T01:52:02.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612744,84,63,2022-03-29T01:52:06Z,4910000,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,493.0,,,,,,,,,,,,,,,,,,
495,PT02M42.00S,2022-03-29T01:52:06.7Z,3,REGULAR,foul,personal,[],1629634,,,1610612744,84,63,2022-03-29T01:52:12Z,4920000,,,0,,B. Clarke loose ball personal FOUL (3 PF),"[1629634, 202357]",1610612763.0,MEM,loose ball,,,Clarke,B. Clarke,,,,,,,,,,,,,,,1155.0,3.0,0.0,Bjelica,202357.0,,,,,,
497,PT02M24.00S,2022-03-29T01:52:38.0Z,3,REGULAR,3pt,Jump Shot,[],202357,31.225361366622867,66.91176470588235,1610612744,84,63,2022-03-29T01:52:43Z,4940000,-85.0,241.0,1,left,MISS N. Bjelica 25' 3PT,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,25.54,Missed,,,,,,,,,,,,,,,,,,,
498,PT02M23.00S,2022-03-29T01:52:39.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612763,84,63,2022-03-29T01:52:43Z,4950000,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,497.0,,,,,,,,,,,,,,,,,,
499,PT02M23.00S,2022-03-29T01:52:44.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,84,63,2022-03-29T01:52:44Z,4960000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT02M09.00S,2022-03-29T01:52:58.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629001,94.1688567674113,49.754901960784316,1610612763,86,63,2022-03-29T01:53:02Z,4970000,-1.0,2.0,1,right,D. Melton driving reverse Layup (16 PTS) (D. Bane 3 AST),"[1629001, 1630217]",1610612763.0,MEM,driving reverse,,,Melton,D. Melton,,,,,0.26,Made,,,,,16.0,D. Bane,1630217.0,3.0,,,,,,,,,,,
502,PT01M53.00S,2022-03-29T01:53:19.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630533,,,1610612744,86,63,2022-03-29T01:53:32Z,4990000,,,0,,Z. Williams personal FOUL (1 PF) (Chiozza 2 FT),"[1630533, 1629185]",1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,202035.0,1.0,0.0,Chiozza,1629185.0,,,,,,
504,PT01M53.00S,2022-03-29T01:53:48.7Z,3,REGULAR,freethrow,1 of 2,[],1629185,,,1610612744,86,64,2022-03-29T01:53:48Z,5010000,,,0,,C. Chiozza Free Throw 1 of 2 (1 PTS),[1629185],1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
505,PT01M53.00S,2022-03-29T01:54:01.2Z,3,REGULAR,freethrow,2 of 2,[],1629185,,,1610612744,86,64,2022-03-29T01:54:01Z,5020000,,,0,,MISS C. Chiozza Free Throw 2 of 2,[1629185],1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,,Missed,,,,,,,,,,,,,,,,,,,
506,PT01M51.00S,2022-03-29T01:54:01.9Z,3,REGULAR,rebound,defensive,[],1630214,,,1610612763,86,64,2022-03-29T01:54:01Z,5030000,,,0,,X. Tillman REBOUND (Off:3 Def:3),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,505.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
507,PT01M35.00S,2022-03-29T01:54:18.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629634,86.41590013140605,49.50980392156863,1610612763,86,64,2022-03-29T01:54:37Z,5040000,-2.0,75.0,1,right,MISS B. Clarke 7' turnaround Shot - blocked,"[1629634, 1630228]",1610612763.0,MEM,turnaround,,,Clarke,B. Clarke,,,,,7.52,Missed,,,,,,,,,,,,,,,Kuminga,1630228.0,,,
508,PT01M35.00S,2022-03-29T01:54:18.5Z,3,REGULAR,block,,[],1630228,,,1610612763,86,64,2022-03-29T01:54:22Z,5050000,,,0,,J. Kuminga BLOCK (2 BLK),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT01M35.00S,2022-03-29T01:54:18.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612763,86,64,2022-03-29T01:54:37Z,5060000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,507.0,,,,,,,,,,,,,,,,,,
510,PT01M35.00S,2022-03-29T01:54:25.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,86,64,2022-03-29T01:54:25Z,5070000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT01M29.00S,2022-03-29T01:54:43.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630533,70.38436268068331,22.794117647058822,1610612763,89,64,2022-03-29T01:54:47Z,5080000,-136.0,226.0,1,right,Z. Williams 26' 3PT bank (5 PTS),[1630533],1610612763.0,MEM,bank,,,Williams,Z. Williams,,,,,26.37,Made,,,,,5.0,,,,,,,,,,,,,,
512,PT01M13.00S,2022-03-29T01:54:59.0Z,3,REGULAR,3pt,Jump Shot,[],1629185,28.203022339027594,81.37254901960785,1610612744,89,64,2022-03-29T01:55:03Z,5090000,-157.0,213.0,1,left,MISS C. Chiozza 26' 3PT,[1629185],1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,26.42,Missed,,,,,,,,,,,,,,,,,,,
513,PT01M10.00S,2022-03-29T01:55:01.9Z,3,REGULAR,rebound,offensive,[],1630228,,,1610612744,89,64,2022-03-29T01:55:01Z,5100000,,,0,,J. Kuminga REBOUND (Off:1 Def:6),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,512.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
514,PT01M07.00S,2022-03-29T01:55:04.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630541,32.276609724047304,45.83333333333333,1610612744,89,67,2022-03-29T01:55:10Z,5110000,21.0,251.0,1,left,M. Moody 25' 3PT  (7 PTS) (J. Kuminga 2 AST),"[1630541, 1630228]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,25.18,Made,,,,,7.0,J. Kuminga,1630228.0,2.0,,,,,,,,,,,
516,PT00M47.70S,2022-03-29T01:55:24.3Z,3,REGULAR,3pt,Jump Shot,[],1630217,71.04139290407359,21.813725490196077,1610612763,92,67,2022-03-29T01:55:27Z,5130000,-141.0,220.0,1,right,D. Bane 26' 3PT  (16 PTS) (B. Clarke 1 AST),"[1630217, 1629634]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,26.1,Made,,,,,16.0,B. Clarke,1629634.0,1.0,,,,,,,,,,,
518,PT00M39.30S,2022-03-29T01:55:37.8Z,3,REGULAR,turnover,bad pass,[],1630228,,,1610612744,92,67,2022-03-29T01:55:40Z,5150000,,,0,,J. Kuminga bad pass TURNOVER (2 TO),"[1630228, 1630217]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,2.0,Bane,1630217.0
519,PT00M39.30S,2022-03-29T01:55:37.8Z,3,REGULAR,steal,,[],1630217,,,1610612763,92,67,2022-03-29T01:55:39Z,5160000,,,0,,D. Bane STEAL (2 STL),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT00M33.00S,2022-03-29T01:55:45.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202357,,,1610612763,92,67,2022-03-29T01:55:54Z,5170000,,,0,,N. Bjelica shooting personal FOUL (3 PF) (Williams 2 FT),"[202357, 1630533]",1610612744.0,GSW,shooting,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,202035.0,3.0,0.0,Williams,1630533.0,,,,,,
522,PT00M33.00S,2022-03-29T01:56:16.1Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630533,,,1610612763,92,67,2022-03-29T01:56:16Z,5190000,,,0,,MISS Z. Williams Free Throw 1 of 2,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,Missed,,,,,,,,,,,,,,,,,,,
523,PT00M33.00S,2022-03-29T01:56:16.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,92,67,2022-03-29T01:56:16Z,5200000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,522.0,,,,,,,,,,,,,,,,,,
524,PT00M33.00S,2022-03-29T01:56:17.6Z,3,REGULAR,substitution,out,[],1630228,,,1610612763,92,67,2022-03-29T01:56:21Z,5210000,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT00M33.00S,2022-03-29T01:56:17.6Z,3,REGULAR,substitution,in,[],1627814,,,1610612763,92,67,2022-03-29T01:56:21Z,5220000,,,0,,SUB in: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT00M33.00S,2022-03-29T01:56:39.8Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630533,,,1610612763,93,67,2022-03-29T01:56:39Z,5230000,,,0,,Z. Williams Free Throw 2 of 2 (6 PTS),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
527,PT00M24.10S,2022-03-29T01:56:50.4Z,3,REGULAR,turnover,bad pass,[],1629185,,,1610612744,93,67,2022-03-29T01:56:53Z,5240000,,,0,,C. Chiozza bad pass TURNOVER (3 TO),"[1629185, 1630214]",1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,,,,,,,,,,,,,,,,,,,3.0,Tillman,1630214.0
528,PT00M24.10S,2022-03-29T01:56:50.4Z,3,REGULAR,steal,,[],1630214,,,1610612763,93,67,2022-03-29T01:56:52Z,5250000,,,0,,X. Tillman STEAL (1 STL),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT00M02.90S,2022-03-29T01:57:12.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629001,93.9060446780552,49.754901960784316,1610612763,95,67,2022-03-29T01:57:17Z,5260000,-1.0,5.0,1,right,D. Melton driving DUNK (18 PTS),[1629001],1610612763.0,MEM,driving,,,Melton,D. Melton,,,,,0.49,Made,,,,,18.0,,,,,,,,,,,,,,
530,PT00M00.00S,2022-03-29T01:57:19.2Z,3,REGULAR,3pt,Jump Shot,[],1629185,43.051905387647835,22.794117647058822,1610612744,95,67,2022-03-29T01:58:14Z,5270000,136.0,352.0,1,left,MISS C. Chiozza 37' driving floating 3PT,[1629185],1610612744.0,GSW,driving floating,,,Chiozza,C. Chiozza,,,,,37.75,Missed,,,,,,,,,,,,,,,,,,,
531,PT00M00.00S,2022-03-29T01:57:20.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612744,95,67,2022-03-29T01:57:20Z,5280000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,530.0,,,,,,,,,,,,,,,,,,
532,PT00M00.00S,2022-03-29T01:57:27.1Z,3,REGULAR,period,end,[],0,,,1610612744,95,67,2022-03-29T01:57:27Z,5290000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT12M00.00S,2022-03-29T01:59:21.7Z,4,REGULAR,substitution,out,['startperiod'],1629634,,,1610612744,95,67,2022-03-29T01:59:59Z,5300000,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
