actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
183,PT10M55.00S,2022-03-09T01:19:49.9Z,2,REGULAR,turnover,offensive foul,[],1630230,,,1610612740,46,37,2022-03-09T01:19:49Z,1780000,,,0,,N. Marshall offensive foul TURNOVER (1 TO),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,1628954.0,,,,,1.0,,,
184,PT10M43.00S,2022-03-09T01:20:16.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630217,91.01511169513797,54.166666666666664,1610612763,46,37,2022-03-09T01:20:23Z,1790000,21.0,32.0,1,right,MISS D. Bane driving floating bank Shot,[1630217],1610612763.0,MEM,driving floating bank,,,Bane,D. Bane,,,,,3.82,Missed,,,,,,,,,,,,,,,,,,,
185,PT10M37.00S,2022-03-09T01:20:22.7Z,2,REGULAR,rebound,offensive,[],1629634,,,1610612763,46,37,2022-03-09T01:20:23Z,1800000,,,0,,B. Clarke REBOUND (Off:1 Def:1),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,184.0,2.0,1.0,1.0,,,,,,,,,,,,,
186,PT10M37.00S,2022-03-09T01:20:21.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629634,94.40999984741211,50.0,1610612763,46,37,2022-03-09T01:20:21Z,1810000,0.0,0.0,1,right,MISS B. Clarke tip Layup,[1629634],1610612763.0,MEM,tip,,,Clarke,B. Clarke,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
187,PT10M36.00S,2022-03-09T01:20:23.1Z,2,REGULAR,rebound,defensive,[],203468,,,1610612740,46,37,2022-03-09T01:20:23Z,1820000,,,0,,C. McCollum REBOUND (Off:0 Def:3),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,186.0,3.0,3.0,0.0,,,,,,,,,,,,,
188,PT10M30.00S,2022-03-09T01:20:29.3Z,2,REGULAR,3pt,Jump Shot,[],1630230,4.418528252299605,95.34313725490196,1610612740,46,37,2022-03-09T01:20:33Z,1830000,-227.0,-11.0,1,left,MISS N. Marshall 3PT,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,22.7,Missed,,,,,,,,,,,,,,,,,,,
189,PT10M27.00S,2022-03-09T01:20:32.3Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,46,37,2022-03-09T01:20:33Z,1840000,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:1),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,188.0,1.0,1.0,0.0,,,,,,,,,,,,,
190,PT10M23.00S,2022-03-09T01:20:36.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630217,66.17936925098554,40.931372549019606,1610612763,49,37,2022-03-09T01:20:45Z,1850000,-45.0,265.0,1,right,D. Bane 26' 3PT  (16 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,26.92,Made,,,,,,,16.0,,,,,,,,,,,,
191,PT10M03.00S,2022-03-09T01:20:56.5Z,2,REGULAR,3pt,Jump Shot,[],203468,32.933639947437584,53.18627450980392,1610612740,49,37,2022-03-09T01:21:03Z,1860000,-16.0,257.0,1,left,MISS C. McCollum 25' pullup bank 3PT,[203468],1610612740.0,NOP,pullup bank,,,McCollum,C. McCollum,,,,,25.76,Missed,,,,,,,,,,,,,,,,,,,
192,PT10M01.00S,2022-03-09T01:20:58.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612740,49,37,2022-03-09T01:21:03Z,1870000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,191.0,,,,,,,,,,,,,,,,
193,PT10M01.00S,2022-03-09T01:21:01.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,49,37,2022-03-09T01:21:01Z,1880000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT09M55.00S,2022-03-09T01:21:22.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630230,10.988830486202366,43.38235294117647,1610612740,49,39,2022-03-09T01:21:26Z,1890000,33.0,51.0,1,left,N. Marshall 6' driving floating Jump Shot (2 PTS) (C. McCollum 6 AST),"[1630230, 203468]",1610612740.0,NOP,driving floating,,,Marshall,N. Marshall,,,,,6.06,Made,,,,,,,2.0,C. McCollum,203468.0,6.0,,,,,,,,,
196,PT09M35.00S,2022-03-09T01:21:42.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,84.31340341655716,39.21568627450981,1610612763,49,39,2022-03-09T01:21:49Z,1910000,-54.0,95.0,1,right,MISS T. Jones 10' pullup Shot,[1626145],1610612763.0,MEM,pullup,,,Jones,T. Jones,,,,,10.92,Missed,,,,,,,,,,,,,,,,,,,
197,PT09M30.00S,2022-03-09T01:21:47.4Z,2,REGULAR,rebound,defensive,[],1628984,,,1610612740,49,39,2022-03-09T01:21:49Z,1920000,,,0,,D. Graham REBOUND (Off:0 Def:2),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,196.0,2.0,2.0,0.0,,,,,,,,,,,,,
198,PT09M25.00S,2022-03-09T01:21:53.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628984,30.831143232588698,32.1078431372549,1610612740,49,42,2022-03-09T01:22:09Z,1930000,89.0,237.0,1,left,D. Graham 25' 3PT running (12 PTS) (C. McCollum 7 AST),"[1628984, 203468]",1610612740.0,NOP,running,,,Graham,D. Graham,,,,,25.36,Made,,,,,,,12.0,C. McCollum,203468.0,7.0,,,,,,,,,
199,PT09M23.00S,2022-03-09T01:22:08.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,49,42,2022-03-09T01:22:08Z,1940000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT09M09.00S,2022-03-09T01:25:35.2Z,2,REGULAR,3pt,Jump Shot,[],1628991,70.38436268068331,74.01960784313727,1610612763,49,42,2022-03-09T01:25:40Z,1950000,120.0,226.0,1,right,MISS J. Jackson Jr. 25' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,25.58,Missed,,,,,,,,,,,,,,,,,,,
202,PT09M05.00S,2022-03-09T01:25:39.2Z,2,REGULAR,rebound,offensive,[],1629634,,,1610612763,49,42,2022-03-09T01:25:40Z,1960000,,,0,,B. Clarke REBOUND (Off:2 Def:1),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,201.0,3.0,1.0,2.0,,,,,,,,,,,,,
203,PT09M05.00S,2022-03-09T01:25:39.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629634,94.40999984741211,50.0,1610612763,51,42,2022-03-09T01:25:39Z,1970000,0.0,0.0,1,right,B. Clarke tip Layup (4 PTS),[1629634],1610612763.0,MEM,tip,,,Clarke,B. Clarke,,,,,0.0,Made,,,,,,,4.0,,,,,,,,,,,,
204,PT08M52.00S,2022-03-09T01:25:52.0Z,2,REGULAR,3pt,Jump Shot,[],1630230,30.699737187910642,63.725490196078425,1610612740,51,42,2022-03-09T01:25:56Z,1980000,-69.0,236.0,1,left,MISS N. Marshall 24' 3PT,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,24.59,Missed,,,,,,,,,,,,,,,,,,,
205,PT08M49.00S,2022-03-09T01:25:55.0Z,2,REGULAR,rebound,defensive,[],1630217,,,1610612763,51,42,2022-03-09T01:25:56Z,1990000,,,0,,D. Bane REBOUND (Off:0 Def:2),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,204.0,2.0,2.0,0.0,,,,,,,,,,,,,
206,PT08M46.00S,2022-03-09T01:26:03.7Z,2,REGULAR,foul,offensive,[],1630217,,,1610612763,51,42,2022-03-09T01:26:14Z,2000000,,,0,,D. Bane offensive FOUL (1 PF),"[1630217, 1630230]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,1627541.0,1.0,0.0,Marshall,1630230.0,,,,
208,PT08M46.00S,2022-03-09T01:26:03.7Z,2,REGULAR,turnover,offensive foul,[],1630217,,,1610612763,51,42,2022-03-09T01:26:03Z,2020000,,,0,,D. Bane offensive foul TURNOVER (1 TO),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,1627541.0,,,,,1.0,,,
209,PT08M29.00S,2022-03-09T01:26:36.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628984,31.35676741130092,65.19607843137256,1610612740,51,42,2022-03-09T01:26:43Z,2030000,-76.0,242.0,1,left,MISS D. Graham 25' step back 3PT,[1628984],1610612740.0,NOP,step back,,,Graham,D. Graham,,,,,25.39,Missed,,,,,,,,,,,,,,,,,,,
210,PT08M25.00S,2022-03-09T01:26:40.3Z,2,REGULAR,rebound,defensive,[],1629723,,,1610612763,51,42,2022-03-09T01:26:43Z,2040000,,,0,,J. Konchar REBOUND (Off:0 Def:1),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,209.0,1.0,1.0,0.0,,,,,,,,,,,,,
211,PT08M20.00S,2022-03-09T01:26:45.0Z,2,REGULAR,3pt,Jump Shot,[],1628991,68.9388961892247,30.14705882352941,1610612763,51,42,2022-03-09T01:26:53Z,2050000,-99.0,239.0,1,right,MISS J. Jackson Jr. 25' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,25.93,Missed,,,,,,,,,,,,,,,,,,,
212,PT08M18.00S,2022-03-09T01:26:47.0Z,2,REGULAR,rebound,defensive,[],1630230,,,1610612740,51,42,2022-03-09T01:26:53Z,2060000,,,0,,N. Marshall REBOUND (Off:0 Def:1),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,211.0,1.0,1.0,0.0,,,,,,,,,,,,,
213,PT08M07.00S,2022-03-09T01:26:58.6Z,2,REGULAR,3pt,Jump Shot,[],203468,30.962549277266753,37.00980392156863,1610612740,51,45,2022-03-09T01:27:03Z,2070000,65.0,239.0,1,left,C. McCollum 24' 3PT pullup (19 PTS),[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,24.72,Made,,,,,,,19.0,,,,,,,,,,,,
214,PT07M45.00S,2022-03-09T01:27:19.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,81.553876478318,45.83333333333333,1610612763,51,45,2022-03-09T01:27:25Z,2080000,-21.0,121.0,1,right,MISS T. Jones 12' driving floating Shot,[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,12.27,Missed,,,,,,,,,,,,,,,,,,,
215,PT07M42.00S,2022-03-09T01:27:22.6Z,2,REGULAR,rebound,offensive,[],1629634,,,1610612763,51,45,2022-03-09T01:27:25Z,2090000,,,0,,B. Clarke REBOUND (Off:3 Def:1),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,214.0,4.0,1.0,3.0,,,,,,,,,,,,,
216,PT07M42.00S,2022-03-09T01:27:22.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629634,94.40999984741211,50.0,1610612763,53,45,2022-03-09T01:27:22Z,2100000,0.0,0.0,1,right,B. Clarke tip Layup (6 PTS),[1629634],1610612763.0,MEM,tip,,,Clarke,B. Clarke,,,,,0.0,Made,,,,,,,6.0,,,,,,,,,,,,
217,PT07M25.00S,2022-03-09T01:27:40.1Z,2,REGULAR,2pt,Jump Shot,[],203468,4.28712220762155,20.098039215686274,1610612740,53,47,2022-03-09T01:28:39Z,2110000,150.0,-12.0,1,left,C. McCollum 15' turnaround fadeaway Jump Shot (21 PTS),[203468],1610612740.0,NOP,turnaround fadeaway,,,McCollum,C. McCollum,,,,,15.0,Made,,,,,,,21.0,,,,,,,,,,,,
218,PT07M10.00S,2022-03-09T01:27:57.5Z,2,REGULAR,foul,personal,['2freethrow'],1629637,,,1610612763,53,47,2022-03-09T01:28:04Z,2120000,,,0,,J. Hayes shooting personal FOUL (2 PF) (Jackson Jr. 2 FT),"[1629637, 1628991]",1610612740.0,NOP,shooting,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,1627541.0,2.0,0.0,Jackson Jr.,1628991.0,,,,
220,PT07M10.00S,2022-03-09T01:28:41.0Z,2,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,54,47,2022-03-09T01:28:41Z,2140000,,,0,,J. Jackson Jr. Free Throw 1 of 2 (6 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Made,,,,,,,6.0,,,,,,,,,,,,
221,PT07M10.00S,2022-03-09T01:28:41.7Z,2,REGULAR,substitution,out,[],1628984,,,1610612763,54,47,2022-03-09T01:28:55Z,2150000,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M10.00S,2022-03-09T01:28:41.7Z,2,REGULAR,substitution,out,[],1630230,,,1610612763,54,47,2022-03-09T01:28:55Z,2160000,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M10.00S,2022-03-09T01:28:41.7Z,2,REGULAR,substitution,out,[],1626195,,,1610612763,54,47,2022-03-09T01:28:55Z,2170000,,,0,,SUB out: W. Hernangomez,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M10.00S,2022-03-09T01:28:41.7Z,2,REGULAR,substitution,in,[],203503,,,1610612763,54,47,2022-03-09T01:28:55Z,2180000,,,0,,SUB in: T. Snell,[203503],1610612740.0,NOP,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M10.00S,2022-03-09T01:28:41.7Z,2,REGULAR,substitution,in,[],202685,,,1610612763,54,47,2022-03-09T01:28:55Z,2190000,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M10.00S,2022-03-09T01:28:41.7Z,2,REGULAR,substitution,in,[],1630631,,,1610612763,54,47,2022-03-09T01:28:55Z,2200000,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M10.00S,2022-03-09T01:29:02.6Z,2,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,55,47,2022-03-09T01:29:02Z,2210000,,,0,,J. Jackson Jr. Free Throw 2 of 2 (7 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Made,,,,,,,7.0,,,,,,,,,,,,
228,PT06M59.00S,2022-03-09T01:29:15.6Z,2,REGULAR,3pt,Jump Shot,[],203468,29.517082785808146,31.372549019607842,1610612740,55,47,2022-03-09T01:29:19Z,2220000,93.0,225.0,1,left,MISS C. McCollum 24' pullup 3PT,[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,24.35,Missed,,,,,,,,,,,,,,,,,,,
229,PT06M57.00S,2022-03-09T01:29:17.6Z,2,REGULAR,rebound,defensive,[],1629723,,,1610612763,55,47,2022-03-09T01:29:19Z,2230000,,,0,,J. Konchar REBOUND (Off:0 Def:2),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,228.0,2.0,2.0,0.0,,,,,,,,,,,,,
230,PT06M48.00S,2022-03-09T01:29:28.6Z,2,REGULAR,foul,personal,['2freethrow'],1629637,,,1610612763,55,47,2022-03-09T01:29:40Z,2240000,,,0,,J. Hayes shooting personal FOUL (3 PF) (Jackson Jr. 2 FT),"[1629637, 1628991]",1610612740.0,NOP,shooting,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,201640.0,3.0,0.0,Jackson Jr.,1628991.0,,,,
232,PT06M48.00S,2022-03-09T01:29:52.2Z,2,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,56,47,2022-03-09T01:29:52Z,2260000,,,0,,J. Jackson Jr. Free Throw 1 of 2 (8 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Made,,,,,,,8.0,,,,,,,,,,,,
233,PT06M48.00S,2022-03-09T01:29:53.0Z,2,REGULAR,substitution,out,[],1626145,,,1610612763,56,47,2022-03-09T01:30:13Z,2270000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M48.00S,2022-03-09T01:29:53.0Z,2,REGULAR,substitution,out,[],1630217,,,1610612763,56,47,2022-03-09T01:30:13Z,2280000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M48.00S,2022-03-09T01:29:53.0Z,2,REGULAR,substitution,out,[],203468,,,1610612763,56,47,2022-03-09T01:30:13Z,2290000,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M48.00S,2022-03-09T01:29:53.0Z,2,REGULAR,substitution,out,[],1629637,,,1610612763,56,47,2022-03-09T01:30:13Z,2300000,,,0,,SUB out: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M48.00S,2022-03-09T01:29:53.0Z,2,REGULAR,substitution,in,[],1629630,,,1610612763,56,47,2022-03-09T01:30:13Z,2310000,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M48.00S,2022-03-09T01:29:53.0Z,2,REGULAR,substitution,in,[],1630533,,,1610612763,56,47,2022-03-09T01:30:13Z,2320000,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M48.00S,2022-03-09T01:29:53.0Z,2,REGULAR,substitution,in,[],1628984,,,1610612763,56,47,2022-03-09T01:30:13Z,2330000,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M48.00S,2022-03-09T01:29:53.0Z,2,REGULAR,substitution,in,[],1630529,,,1610612763,56,47,2022-03-09T01:30:13Z,2340000,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M48.00S,2022-03-09T01:30:16.8Z,2,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,57,47,2022-03-09T01:30:16Z,2350000,,,0,,J. Jackson Jr. Free Throw 2 of 2 (9 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Made,,,,,,,9.0,,,,,,,,,,,,
242,PT06M35.00S,2022-03-09T01:30:36.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,57,47,2022-03-09T01:30:36Z,2360000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M35.00S,2022-03-09T01:30:40.9Z,2,REGULAR,substitution,out,[],1629634,,,1610612740,57,47,2022-03-09T01:30:45Z,2370000,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M35.00S,2022-03-09T01:30:40.9Z,2,REGULAR,substitution,in,[],203500,,,1610612740,57,47,2022-03-09T01:30:45Z,2380000,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M25.00S,2022-03-09T01:31:04.7Z,2,REGULAR,3pt,Jump Shot,[],1628984,29.517082785808146,19.11764705882353,1610612740,57,47,2022-03-09T01:31:22Z,2390000,154.0,225.0,1,left,MISS D. Graham 27' 3PT,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,27.29,Missed,,,,,,,,,,,,,,,,,,,
246,PT06M24.00S,2022-03-09T01:31:05.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612740,57,47,2022-03-09T01:31:22Z,2400000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,245.0,,,,,,,,,,,,,,,,
247,PT06M24.00S,2022-03-09T01:31:10.2Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612740,57,47,2022-03-09T01:31:18Z,2410000,,,0,,NOP shot clock Team TURNOVER,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,1628954.0,,,,,,,,
248,PT06M07.00S,2022-03-09T01:31:47.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,57,47,2022-03-09T01:31:47Z,2420000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M07.00S,2022-03-09T01:34:08.7Z,2,REGULAR,substitution,out,[],1628991,,,1610612763,57,47,2022-03-09T01:34:54Z,2430000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M07.00S,2022-03-09T01:34:08.7Z,2,REGULAR,substitution,out,[],1629723,,,1610612763,57,47,2022-03-09T01:34:54Z,2440000,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M07.00S,2022-03-09T01:34:08.7Z,2,REGULAR,substitution,in,[],203937,,,1610612763,57,47,2022-03-09T01:34:54Z,2450000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M07.00S,2022-03-09T01:34:08.7Z,2,REGULAR,substitution,in,[],1629001,,,1610612763,57,47,2022-03-09T01:34:54Z,2460000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT06M04.00S,2022-03-09T01:35:20.0Z,2,REGULAR,foul,personal,['3freethrow'],1630631,,,1610612763,57,47,2022-03-09T01:37:26Z,2470000,,,0,,J. Alvarado shooting personal FOUL (1 PF) (Morant 3 FT),"[1630631, 1629630]",1610612740.0,NOP,shooting,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,1628954.0,1.0,0.0,Morant,1629630.0,,,,
255,PT06M04.00S,2022-03-09T01:35:45.7Z,2,REGULAR,freethrow,1 of 3,['fromturnover'],1629630,,,1610612763,57,47,2022-03-09T01:35:45Z,2490000,,,0,,MISS J. Morant Free Throw 1 of 3,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Missed,,,,,,,,,,,,,,,,,,,
256,PT06M04.00S,2022-03-09T01:35:45.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,57,47,2022-03-09T01:35:45Z,2500000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,255.0,,,,,,,,,,,,,,,,
257,PT06M04.00S,2022-03-09T01:35:59.3Z,2,REGULAR,freethrow,2 of 3,['fromturnover'],1629630,,,1610612763,58,47,2022-03-09T01:35:59Z,2510000,,,0,,J. Morant Free Throw 2 of 3 (10 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,,,,,,,10.0,,,,,,,,,,,,
258,PT06M04.00S,2022-03-09T01:36:13.3Z,2,REGULAR,freethrow,3 of 3,['fromturnover'],1629630,,,1610612763,59,47,2022-03-09T01:36:13Z,2520000,,,0,,J. Morant Free Throw 3 of 3 (11 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,,,,,,,11.0,,,,,,,,,,,,
259,PT05M51.00S,2022-03-09T01:36:28.1Z,2,REGULAR,turnover,lost ball,[],202685,,,1610612740,59,47,2022-03-09T01:36:32Z,2530000,,,0,,J. Valanciunas lost ball TURNOVER (1 TO),"[202685, 1629630]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,1.0,Morant,1629630.0,
260,PT05M51.00S,2022-03-09T01:36:28.1Z,2,REGULAR,steal,,[],1629630,,,1610612763,59,47,2022-03-09T01:36:29Z,2540000,,,0,,J. Morant STEAL (1 STL),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT05M43.00S,2022-03-09T01:36:36.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629630,83.78777923784494,38.72549019607843,1610612763,59,47,2022-03-09T01:36:41Z,2550000,-56.0,100.0,1,right,MISS J. Morant 11' driving floating Shot,[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,11.47,Missed,,,,,,,,,,,,,,,,,,,
262,PT05M38.00S,2022-03-09T01:36:41.2Z,2,REGULAR,rebound,defensive,[],1630631,,,1610612740,59,47,2022-03-09T01:36:41Z,2560000,,,0,,J. Alvarado REBOUND (Off:0 Def:1),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,261.0,1.0,1.0,0.0,,,,,,,,,,,,,
263,PT05M25.00S,2022-03-09T01:36:53.8Z,2,REGULAR,2pt,Jump Shot,[],1630631,22.683968462549277,65.44117647058823,1610612740,59,47,2022-03-09T01:36:57Z,2570000,-77.0,161.0,1,left,MISS J. Alvarado 17' pullup Shot,[1630631],1610612740.0,NOP,pullup,,,Alvarado,J. Alvarado,,,,,17.83,Missed,,,,,,,,,,,,,,,,,,,
264,PT05M23.00S,2022-03-09T01:36:55.8Z,2,REGULAR,rebound,defensive,[],203500,,,1610612763,59,47,2022-03-09T01:36:57Z,2580000,,,0,,S. Adams REBOUND (Off:0 Def:2),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,263.0,2.0,2.0,0.0,,,,,,,,,,,,,
265,PT05M19.00S,2022-03-09T01:37:00.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629001,71.30420499342969,76.22549019607843,1610612763,62,47,2022-03-09T01:37:08Z,2590000,131.0,217.0,1,right,D. Melton 25' 3PT running pullup (6 PTS) (J. Morant 6 AST),"[1629001, 1629630]",1610612763.0,MEM,running pullup,,,Melton,D. Melton,,,,,25.37,Made,,,,,,,6.0,J. Morant,1629630.0,6.0,,,,,,,,,
