actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
460,PT02M57.00S,2021-12-12T02:43:19.4Z,3,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,80,72,2021-12-12T02:43:19Z,4580000,,,0,,A. Sengun Free Throw 2 of 2 (7 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
461,PT02M41.00S,2021-12-12T02:43:38.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630231,,,1610612763,80,72,2021-12-12T02:43:53Z,4590000,,,0,,K. Martin Jr. shooting personal FOUL (2 PF) (Tillman 2 FT),"[1630231, 1630214]",1610612745.0,HOU,shooting,,,Martin Jr.,K. Martin Jr.,,,,,1146.0,,2.0,0.0,Tillman,1630214.0,,,,,,,,,,,,,,,
463,PT02M41.00S,2021-12-12T02:44:02.7Z,3,REGULAR,freethrow,1 of 2,[],1630214,,,1610612763,81,72,2021-12-12T02:44:02Z,4610000,,,0,,X. Tillman Free Throw 1 of 2 (5 PTS),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
464,PT02M41.00S,2021-12-12T02:44:17.1Z,3,REGULAR,freethrow,2 of 2,[],1630214,,,1610612763,82,72,2021-12-12T02:44:17Z,4620000,,,0,,X. Tillman Free Throw 2 of 2 (6 PTS),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
465,PT02M22.00S,2021-12-12T02:44:37.6Z,3,REGULAR,3pt,Jump Shot,[],1630231,30.17411300919842,29.411764705882355,1610612745,82,75,2021-12-12T02:44:43Z,4630000,103.0,231.0,1,left,K. Martin Jr. 25' 3PT  (9 PTS) (A. Sengun 3 AST),"[1630231, 1630578]",1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,Made,9.0,,,,,25.3,,,A. Sengun,1630578.0,3.0,,,
467,PT02M09.00S,2021-12-12T02:44:51.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630214,93.51182654402102,46.81372549019608,1610612763,84,75,2021-12-12T02:44:58Z,4650000,-16.0,8.0,1,right,X. Tillman driving reverse Layup (8 PTS) (D. Bane 2 AST),"[1630214, 1630217]",1610612763.0,MEM,driving reverse,,,Tillman,X. Tillman,,,,,,,,,,,Made,8.0,,,,,1.8,,,D. Bane,1630217.0,2.0,,,
469,PT01M47.00S,2021-12-12T02:45:12.3Z,3,REGULAR,3pt,Jump Shot,[],1630256,31.225361366622867,61.76470588235294,1610612745,84,75,2021-12-12T02:45:17Z,4670000,-59.0,241.0,1,left,MISS J. Tate 24' 3PT,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,Missed,,,,,,24.81,,,,,,,,
470,PT01M44.00S,2021-12-12T02:45:15.3Z,3,REGULAR,rebound,offensive,[],1629717,,,1610612745,84,75,2021-12-12T02:45:17Z,4680000,,,0,,A. Brooks REBOUND (Off:2 Def:3),[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,,,,,469.0,5.0,3.0,2.0,,,,,,,,,
471,PT01M41.00S,2021-12-12T02:45:18.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630528,14.011169513797633,4.166666666666666,1610612745,84,75,2021-12-12T02:45:27Z,4690000,229.0,79.0,1,left,MISS J. Christopher 24' 3PT,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,Missed,,,,,,24.25,,,,,,,,
472,PT01M38.00S,2021-12-12T02:45:21.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612745,84,75,2021-12-12T02:45:27Z,4700000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,471.0,,,,,,,,,,,,
473,PT01M38.00S,2021-12-12T02:45:27.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630217,,,1610612745,84,75,2021-12-12T02:45:42Z,4710000,,,0,,D. Bane loose ball personal FOUL (4 PF) (Sengun 2 FT),"[1630217, 1630578]",1610612763.0,MEM,loose ball,,,Bane,D. Bane,,,,,1146.0,,4.0,0.0,Sengun,1630578.0,,,,,,,,,,,,,,,
475,PT01M38.00S,2021-12-12T02:45:59.9Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630578,,,1610612745,84,76,2021-12-12T02:45:59Z,4730000,,,0,,A. Sengun Free Throw 1 of 2 (8 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
476,PT01M38.00S,2021-12-12T02:46:18.0Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630578,,,1610612745,84,77,2021-12-12T02:46:18Z,4740000,,,0,,A. Sengun Free Throw 2 of 2 (9 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,
477,PT01M20.00S,2021-12-12T02:46:40.3Z,3,REGULAR,violation,kicked ball,[],1630578,,,1610612763,84,77,2021-12-12T02:46:43Z,4750000,,,0,,A. Sengun kicked ball VIOLATION,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,202037.0,,,,,,,,,,,,,,,,,,,,
478,PT01M15.00S,2021-12-12T02:47:08.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,92.46057818659659,54.166666666666664,1610612763,84,77,2021-12-12T02:47:12Z,4760000,21.0,18.0,1,right,MISS D. Bane driving floating bank Shot,[1630217],1610612763.0,MEM,driving floating bank,,,Bane,D. Bane,,,,,,,,,,,Missed,,,,,,2.78,,,,,,,,
479,PT01M12.00S,2021-12-12T02:47:11.7Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,84,77,2021-12-12T02:47:12Z,4770000,,,0,,A. Sengun REBOUND (Off:1 Def:3),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,478.0,4.0,3.0,1.0,,,,,,,,,
480,PT01M07.00S,2021-12-12T02:47:16.3Z,3,REGULAR,turnover,lost ball,[],1630578,,,1610612745,84,77,2021-12-12T02:47:19Z,4780000,,,0,,A. Sengun lost ball TURNOVER (1 TO),"[1630578, 1629001]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,1.0,,,,,,,,,,,,Melton,1629001.0,,,,,,
481,PT01M07.00S,2021-12-12T02:47:16.3Z,3,REGULAR,steal,,[],1629001,,,1610612763,84,77,2021-12-12T02:47:18Z,4790000,,,0,,D. Melton STEAL (1 STL),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT00M58.60S,2021-12-12T02:47:25.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629723,93.64323258869908,95.58823529411765,1610612763,84,77,2021-12-12T02:47:29Z,4800000,228.0,7.0,1,right,MISS J. Konchar 3PT,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,Missed,,,,,,22.8,,,,,,,,
483,PT00M55.10S,2021-12-12T02:47:29.0Z,3,REGULAR,rebound,defensive,[],1630231,,,1610612745,84,77,2021-12-12T02:47:29Z,4810000,,,0,,K. Martin Jr. REBOUND (Off:0 Def:3),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,482.0,3.0,3.0,0.0,,,,,,,,,
484,PT00M35.20S,2021-12-12T02:47:49.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630231,12.302890932982917,50.245098039215684,1610612745,84,77,2021-12-12T02:47:52Z,4820000,-1.0,63.0,1,left,MISS K. Martin Jr. 6' driving floating Shot,[1630231],1610612745.0,HOU,driving floating,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,Missed,,,,,,6.31,,,,,,,,
485,PT00M31.90S,2021-12-12T02:47:52.5Z,3,REGULAR,rebound,defensive,[],1629723,,,1610612763,84,77,2021-12-12T02:47:52Z,4830000,,,0,,J. Konchar REBOUND (Off:0 Def:2),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,484.0,2.0,2.0,0.0,,,,,,,,,
486,PT00M12.30S,2021-12-12T02:48:12.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,86.81011826544021,52.450980392156865,1610612763,86,77,2021-12-12T02:48:17Z,4840000,12.0,71.0,1,right,D. Bane 7' driving floating Jump Shot (19 PTS),[1630217],1610612763.0,MEM,driving floating,,,Bane,D. Bane,,,,,,,,,,,Made,19.0,,,,,7.26,,,,,,,,
487,PT00M00.50S,2021-12-12T02:48:28.8Z,3,REGULAR,2pt,Jump Shot,[],1629717,18.2161629434954,31.862745098039213,1610612745,86,77,2021-12-12T02:57:11Z,4850000,91.0,119.0,1,left,MISS A. Brooks 14' driving floating Shot,[1629717],1610612745.0,HOU,driving floating,,,Brooks,A. Brooks,,,,,,,,,,,Missed,,,,,,14.94,,,,,,,,
488,PT00M00.50S,2021-12-12T02:48:28.8Z,3,REGULAR,rebound,defensive,[],1629001,,,1610612763,86,77,2021-12-12T02:48:41Z,4860000,,,0,,D. Melton REBOUND (Off:0 Def:2),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,487.0,2.0,2.0,0.0,,,,,,,,,
489,PT00M00.00S,2021-12-12T02:48:38.4Z,3,REGULAR,period,end,[],0,,,1610612763,86,77,2021-12-12T02:48:38Z,4870000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2021-12-12T02:49:55.4Z,4,REGULAR,substitution,out,['startperiod'],1629001,,,1610612763,86,77,2021-12-12T02:51:21Z,4880000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2021-12-12T02:49:55.4Z,4,REGULAR,substitution,out,['startperiod'],1630214,,,1610612763,86,77,2021-12-12T02:51:21Z,4890000,,,0,,SUB out: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT12M00.00S,2021-12-12T02:49:55.4Z,4,REGULAR,substitution,out,['startperiod'],1629681,,,1610612763,86,77,2021-12-12T02:51:21Z,4900000,,,0,,SUB out: K. Tillie,[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2021-12-12T02:49:55.4Z,4,REGULAR,substitution,out,['startperiod'],1630231,,,1610612763,86,77,2021-12-12T02:51:21Z,4910000,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2021-12-12T02:49:55.4Z,4,REGULAR,substitution,in,['startperiod'],1630583,,,1610612763,86,77,2021-12-12T02:51:21Z,4920000,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2021-12-12T02:49:55.4Z,4,REGULAR,substitution,in,['startperiod'],203937,,,1610612763,86,77,2021-12-12T02:51:21Z,4930000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2021-12-12T02:49:55.4Z,4,REGULAR,substitution,in,['startperiod'],1629633,,,1610612763,86,77,2021-12-12T02:51:21Z,4940000,,,0,,SUB in: J. Culver,[1629633],1610612763.0,MEM,,,,Culver,J. Culver,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2021-12-12T02:49:55.4Z,4,REGULAR,substitution,in,['startperiod'],1626174,,,1610612763,86,77,2021-12-12T02:51:21Z,4950000,,,0,,SUB in: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2021-12-12T02:51:16.6Z,4,REGULAR,period,start,[],0,,,1610612763,86,77,2021-12-12T02:51:21Z,4960000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT11M49.00S,2021-12-12T02:51:27.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,94.30026281208936,53.431372549019606,1610612763,86,77,2021-12-12T02:51:33Z,4970000,17.0,1.0,1,right,MISS D. Bane driving finger roll Layup - blocked,"[1630217, 1630578]",1610612763.0,MEM,driving finger roll,,,Bane,D. Bane,,,,,,,,,,,Missed,,,,,,1.72,,,,,,Sengun,1630578.0,
500,PT11M49.00S,2021-12-12T02:51:27.3Z,4,REGULAR,block,,[],1630578,,,1610612763,86,77,2021-12-12T02:51:29Z,4980000,,,0,,A. Sengun BLOCK (2 BLK),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT11M49.00S,2021-12-12T02:51:27.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612763,86,77,2021-12-12T02:51:33Z,4990000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,499.0,,,,,,,,,,,,
502,PT11M49.00S,2021-12-12T02:51:31.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,86,77,2021-12-12T02:51:31Z,5000000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT11M41.00S,2021-12-12T02:51:54.5Z,4,REGULAR,turnover,lost ball,[],203937,,,1610612763,86,77,2021-12-12T02:51:57Z,5010000,,,0,,K. Anderson lost ball TURNOVER (3 TO),"[203937, 1630256]",1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,3.0,,,,,,,,,,,,Tate,1630256.0,,,,,,
504,PT11M41.00S,2021-12-12T02:51:54.5Z,4,REGULAR,steal,,[],1630256,,,1610612745,86,77,2021-12-12T02:51:56Z,5020000,,,0,,J. Tate STEAL (2 STL),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT11M38.00S,2021-12-12T02:51:57.8Z,4,REGULAR,turnover,lost ball,[],1630256,,,1610612745,86,77,2021-12-12T02:52:00Z,5030000,,,0,,J. Tate lost ball TURNOVER (2 TO),"[1630256, 1630217]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,,2.0,,,,,,,,,,,,Bane,1630217.0,,,,,,
506,PT11M38.00S,2021-12-12T02:51:57.8Z,4,REGULAR,steal,,[],1630217,,,1610612763,86,77,2021-12-12T02:51:59Z,5040000,,,0,,D. Bane STEAL (1 STL),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT11M29.00S,2021-12-12T02:52:06.1Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630217,93.77463863337714,45.588235294117645,1610612763,86,77,2021-12-12T02:52:22Z,5060000,-22.0,6.0,1,right,MISS D. Bane driving floating bank Shot,[1630217],1610612763.0,MEM,driving floating bank,,,Bane,D. Bane,,,,,,,,,,,Missed,,,,,,2.29,,,,,,,,
509,PT11M25.00S,2021-12-12T02:52:10.1Z,4,REGULAR,rebound,offensive,[],1630583,,,1610612763,86,77,2021-12-12T02:52:22Z,5070000,,,0,,S. Aldama REBOUND (Off:1 Def:0),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,508.0,1.0,0.0,1.0,,,,,,,,,
510,PT11M25.00S,2021-12-12T02:52:10.5Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1630583,94.40999984741211,50.0,1610612763,88,77,2021-12-12T02:52:20Z,5080000,0.0,0.0,1,right,S. Aldama tip DUNK (2 PTS),[1630583],1610612763.0,MEM,tip,,,Aldama,S. Aldama,,,,,,,,,,,Made,2.0,,,,,0.0,,,,,,,,
511,PT11M10.00S,2021-12-12T02:52:25.4Z,4,REGULAR,3pt,Jump Shot,[],1629717,32.14520367936925,58.82352941176471,1610612745,88,80,2021-12-12T02:52:29Z,5090000,-44.0,250.0,1,left,A. Brooks 25' 3PT  (14 PTS) (J. Christopher 2 AST),"[1629717, 1630528]",1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,,,Made,14.0,,,,,25.36,,,J. Christopher,1630528.0,2.0,,,
513,PT10M56.00S,2021-12-12T02:52:40.3Z,4,REGULAR,turnover,out-of-bounds,[],1629633,,,1610612763,88,80,2021-12-12T02:52:45Z,5110000,,,0,,J. Culver lost ball out-of-bounds TURNOVER (1 TO),[1629633],1610612763.0,MEM,lost ball,,,Culver,J. Culver,,,,,202037.0,1.0,,,,,,,,,,,,,,,,,,,
514,PT10M56.00S,2021-12-12T02:52:42.1Z,4,REGULAR,substitution,out,[],1630256,,,1610612745,88,80,2021-12-12T02:52:46Z,5120000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT10M56.00S,2021-12-12T02:52:42.1Z,4,REGULAR,substitution,in,[],1630231,,,1610612745,88,80,2021-12-12T02:52:46Z,5130000,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT10M42.00S,2021-12-12T02:53:08.7Z,4,REGULAR,turnover,bad pass,[],1630528,,,1610612745,88,80,2021-12-12T02:53:13Z,5140000,,,0,,J. Christopher bad pass TURNOVER (1 TO),"[1630528, 1629633]",1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,1.0,,,,,,,,,,,,Culver,1629633.0,,,,,,
517,PT10M42.00S,2021-12-12T02:53:08.7Z,4,REGULAR,steal,,[],1629633,,,1610612763,88,80,2021-12-12T02:53:11Z,5150000,,,0,,J. Culver STEAL (1 STL),[1629633],1610612763.0,MEM,,,,Culver,J. Culver,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT10M37.00S,2021-12-12T02:53:12.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629633,92.46057818659659,51.225490196078425,1610612763,90,80,2021-12-12T02:53:18Z,5160000,6.0,18.0,1,right,J. Culver running finger roll Layup (4 PTS),[1629633],1610612763.0,MEM,running finger roll,,,Culver,J. Culver,,,,,,,,,,,Made,4.0,,,,,1.94,,,,,,,,
519,PT10M25.00S,2021-12-12T02:53:29.7Z,4,REGULAR,foul,personal,[],1630583,,,1610612745,90,80,2021-12-12T02:53:33Z,5170000,,,0,,S. Aldama personal FOUL (1 PF),"[1630583, 1630578]",1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,1146.0,,1.0,0.0,Sengun,1630578.0,,,,,,,,,,,,,,,
521,PT10M18.00S,2021-12-12T02:53:52.2Z,4,REGULAR,turnover,bad pass,[],1626174,,,1610612745,90,80,2021-12-12T02:53:56Z,5190000,,,0,,C. Wood bad pass TURNOVER (2 TO),"[1626174, 203937]",1610612745.0,HOU,,,,Wood,C. Wood,,,,,,2.0,,,,,,,,,,,,Anderson,203937.0,,,,,,
522,PT10M18.00S,2021-12-12T02:53:52.2Z,4,REGULAR,steal,,[],203937,,,1610612763,90,80,2021-12-12T02:53:54Z,5200000,,,0,,K. Anderson STEAL (2 STL),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT10M12.00S,2021-12-12T02:53:57.6Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629633,87.99277266754271,48.03921568627451,1610612763,90,80,2021-12-12T02:59:25Z,5210000,-10.0,60.0,1,right,MISS J. Culver 6' running Layup - blocked,"[1629633, 1630578]",1610612763.0,MEM,running,,,Culver,J. Culver,,,,,,,,,,,Missed,,,,,,6.12,,,,,,Sengun,1630578.0,
524,PT10M12.00S,2021-12-12T02:53:57.6Z,4,REGULAR,block,,[],1630578,,,1610612763,90,80,2021-12-12T02:53:59Z,5220000,,,0,,A. Sengun BLOCK (3 BLK),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT10M09.00S,2021-12-12T02:54:00.6Z,4,REGULAR,rebound,defensive,[],1626174,,,1610612745,90,80,2021-12-12T02:54:01Z,5230000,,,0,,C. Wood REBOUND (Off:1 Def:6),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,523.0,7.0,6.0,1.0,,,,,,,,,
526,PT10M04.00S,2021-12-12T02:54:05.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630528,6.1268068331143235,51.225490196078425,1610612745,90,82,2021-12-12T03:01:44Z,5240000,-6.0,5.0,1,left,J. Christopher driving reverse Layup (10 PTS) (A. Sengun 4 AST),"[1630528, 1630578]",1610612745.0,HOU,driving reverse,,,Christopher,J. Christopher,,,,,,,,,,,Made,10.0,,,,,0.8,,,A. Sengun,1630578.0,4.0,,,
528,PT09M54.00S,2021-12-12T02:54:18.5Z,4,REGULAR,foul,personal,['2freethrow'],1630578,,,1610612763,90,82,2021-12-12T02:54:27Z,5260000,,,0,,A. Sengun shooting personal FOUL (4 PF) (Anderson 2 FT),"[1630578, 203937]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,202037.0,,4.0,0.0,Anderson,203937.0,,,,,,,,,,,,,,,
530,PT09M54.00S,2021-12-12T02:54:45.8Z,4,REGULAR,freethrow,1 of 2,[],203937,,,1610612763,90,82,2021-12-12T02:54:45Z,5280000,,,0,,MISS K. Anderson Free Throw 1 of 2,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,Missed,,,,,,,,,,,,,,
531,PT09M54.00S,2021-12-12T02:54:45.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,90,82,2021-12-12T02:54:45Z,5290000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,530.0,,,,,,,,,,,,
532,PT09M54.00S,2021-12-12T02:55:01.2Z,4,REGULAR,freethrow,2 of 2,[],203937,,,1610612763,90,82,2021-12-12T02:55:01Z,5300000,,,0,,MISS K. Anderson Free Throw 2 of 2,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,Missed,,,,,,,,,,,,,,
533,PT09M51.00S,2021-12-12T02:55:02.5Z,4,REGULAR,rebound,defensive,[],1626174,,,1610612745,90,82,2021-12-12T02:55:02Z,5310000,,,0,,C. Wood REBOUND (Off:1 Def:7),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,532.0,8.0,7.0,1.0,,,,,,,,,
534,PT09M32.00S,2021-12-12T02:55:24.0Z,4,REGULAR,foul,offensive,[],1630528,,,1610612745,90,82,2021-12-12T02:55:31Z,5320000,,,0,,J. Christopher charge offensive FOUL (1 PF),"[1630528, 1629723]",1610612745.0,HOU,charge,,,Christopher,J. Christopher,,,,,202037.0,,1.0,0.0,Konchar,1629723.0,,,,,,,,,,,,,,,
536,PT09M32.00S,2021-12-12T02:55:24.0Z,4,REGULAR,turnover,offensive foul,[],1630528,,,1610612745,90,82,2021-12-12T02:55:24Z,5340000,,,0,,J. Christopher offensive foul TURNOVER (2 TO),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,202037.0,2.0,,,,,,,,,,,,,,,,,,,
537,PT09M31.00S,2021-12-12T02:55:51.0Z,4,REGULAR,stoppage,blood rule,[],0,,,1610612763,90,82,2021-12-12T02:56:31Z,5350000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT09M14.00S,2021-12-12T02:57:20.8Z,4,REGULAR,foul,personal,['3freethrow'],1630528,,,1610612763,90,82,2021-12-12T02:57:31Z,5360000,,,0,,J. Christopher shooting personal FOUL (2 PF) (Anderson 3 FT),"[1630528, 203937]",1610612745.0,HOU,shooting,,,Christopher,J. Christopher,,,,,1146.0,,2.0,0.0,Anderson,203937.0,,,,,,,,,,,,,,,
540,PT09M14.00S,2021-12-12T02:57:54.2Z,4,REGULAR,freethrow,1 of 3,['fromturnover'],203937,,,1610612763,91,82,2021-12-12T02:57:54Z,5380000,,,0,,K. Anderson Free Throw 1 of 3 (12 PTS),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
541,PT09M14.00S,2021-12-12T02:58:11.7Z,4,REGULAR,freethrow,2 of 3,['fromturnover'],203937,,,1610612763,91,82,2021-12-12T02:58:11Z,5390000,,,0,,MISS K. Anderson Free Throw 2 of 3,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,Missed,,,,,,,,,,,,,,
542,PT09M14.00S,2021-12-12T02:58:11.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,91,82,2021-12-12T02:58:11Z,5400000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,541.0,,,,,,,,,,,,
543,PT09M14.00S,2021-12-12T02:58:30.1Z,4,REGULAR,freethrow,3 of 3,['fromturnover'],203937,,,1610612763,92,82,2021-12-12T02:58:30Z,5410000,,,0,,K. Anderson Free Throw 3 of 3 (13 PTS),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,
544,PT09M00.00S,2021-12-12T02:58:44.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,5.732588699080158,51.71568627450981,1610612745,92,84,2021-12-12T02:58:49Z,5420000,-9.0,1.0,1,left,A. Sengun driving Layup (11 PTS),[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,,,,,,,Made,11.0,,,,,0.87,,,,,,,,
545,PT08M43.00S,2021-12-12T02:59:02.0Z,4,REGULAR,2pt,Jump Shot,[],1630217,73.66951379763469,71.32352941176471,1610612763,92,84,2021-12-12T02:59:06Z,5430000,107.0,195.0,1,right,MISS D. Bane 22' step back Shot,[1630217],1610612763.0,MEM,step back,,,Bane,D. Bane,,,,,,,,,,,Missed,,,,,,22.22,,,,,,,,
546,PT08M38.00S,2021-12-12T02:59:07.0Z,4,REGULAR,rebound,defensive,[],1630528,,,1610612745,92,84,2021-12-12T02:59:06Z,5440000,,,0,,J. Christopher REBOUND (Off:0 Def:1),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,545.0,1.0,1.0,0.0,,,,,,,,,
547,PT08M36.00S,2021-12-12T02:59:11.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,92,84,2021-12-12T02:59:11Z,5450000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
