actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
446,PT01M17.00S,2022-03-06T02:41:22.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629021,,,1610612763,94,72,2022-03-06T02:41:34Z,4400000,,,0,,M. Wagner shooting personal FOUL (3 PF) (Clarke 2 FT),"[1629021, 1629634]",1610612753.0,ORL,shooting,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,200833.0,3.0,0.0,Clarke,1629634.0
448,PT01M17.00S,2022-03-06T02:41:47.3Z,3,REGULAR,freethrow,1 of 2,[],1629634,,,1610612763,95,72,2022-03-06T02:42:05Z,4420000,,,0,,B. Clarke Free Throw 1 of 2 (5 PTS),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
449,PT01M17.00S,2022-03-06T02:41:47.3Z,3,REGULAR,freethrow,2 of 2,[],1629634,,,1610612763,95,72,2022-03-06T02:42:05Z,4430000,,,0,,MISS B. Clarke Free Throw 2 of 2,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,Missed,,,,,,,,,,,,,,,,,,
450,PT01M15.00S,2022-03-06T02:41:49.3Z,3,REGULAR,rebound,defensive,[],1629021,,,1610612753,95,72,2022-03-06T02:42:05Z,4440000,,,0,,M. Wagner REBOUND (Off:0 Def:5),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,449.0,5.0,5.0,0.0,,,,,,,,,,
451,PT01M05.00S,2022-03-06T02:42:12.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629021,94.43166885676742,51.225490196078425,1610612753,95,72,2022-03-06T02:42:17Z,4450000,6.0,0.0,1,right,MISS M. Wagner DUNK,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,0.61,Missed,,,,,,,,,,,,,,,,,,
452,PT01M03.00S,2022-03-06T02:42:14.5Z,3,REGULAR,rebound,defensive,[],1629634,,,1610612763,95,72,2022-03-06T02:46:38Z,4460000,,,0,,B. Clarke REBOUND (Off:0 Def:6),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,451.0,6.0,6.0,0.0,,,,,,,,,,
453,PT01M00.00S,2022-03-06T02:42:22.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630175,,,1610612763,95,72,2022-03-06T02:42:29Z,4470000,,,0,,C. Anthony personal FOUL (3 PF) (Clarke 2 FT),"[1630175, 1629634]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,1199.0,3.0,0.0,Clarke,1629634.0
455,PT01M00.00S,2022-03-06T02:42:44.0Z,3,REGULAR,freethrow,1 of 2,[],1629634,,,1610612763,96,72,2022-03-06T02:42:44Z,4490000,,,0,,B. Clarke Free Throw 1 of 2 (6 PTS),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
456,PT01M00.00S,2022-03-06T02:42:57.7Z,3,REGULAR,freethrow,2 of 2,[],1629634,,,1610612763,97,72,2022-03-06T02:42:57Z,4500000,,,0,,B. Clarke Free Throw 2 of 2 (7 PTS),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
457,PT00M48.20S,2022-03-06T02:43:11.4Z,3,REGULAR,3pt,Jump Shot,[],1629021,68.15045992115637,63.725490196078425,1610612753,97,72,2022-03-06T02:43:15Z,4510000,69.0,247.0,1,right,MISS M. Wagner 25' 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,25.63,Missed,,,,,,,,,,,,,,,,,,
458,PT00M45.50S,2022-03-06T02:43:14.1Z,3,REGULAR,rebound,defensive,[],203937,,,1610612763,97,72,2022-03-06T02:43:15Z,4520000,,,0,,K. Anderson REBOUND (Off:1 Def:5),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,457.0,6.0,5.0,1.0,,,,,,,,,,
459,PT00M33.00S,2022-03-06T02:43:29.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629021,,,1610612763,97,72,2022-03-06T02:43:37Z,4530000,,,0,,M. Wagner personal FOUL (4 PF) (Clarke 2 FT),"[1629021, 1629634]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,1628171.0,4.0,0.0,Clarke,1629634.0
461,PT00M33.00S,2022-03-06T02:43:54.5Z,3,REGULAR,freethrow,1 of 2,[],1629634,,,1610612763,97,72,2022-03-06T02:44:13Z,4550000,,,0,,MISS B. Clarke Free Throw 1 of 2,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,Missed,,,,,,,,,,,,,,,,,,
462,PT00M33.00S,2022-03-06T02:43:54.5Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612763,97,72,2022-03-06T02:44:13Z,4560000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,461.0,,,,,,,,,,,,,
463,PT00M33.00S,2022-03-06T02:43:54.5Z,3,REGULAR,freethrow,2 of 2,[],1629634,,,1610612763,97,72,2022-03-06T02:44:13Z,4570000,,,0,,MISS B. Clarke Free Throw 2 of 2,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,Missed,,,,,,,,,,,,,,,,,,
464,PT00M30.90S,2022-03-06T02:43:56.6Z,3,REGULAR,rebound,defensive,[],203082,,,1610612753,97,72,2022-03-06T02:44:13Z,4580000,,,0,,T. Ross REBOUND (Off:0 Def:1),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,463.0,1.0,1.0,0.0,,,,,,,,,,
465,PT00M18.40S,2022-03-06T02:44:25.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629649,94.1688567674113,47.794117647058826,1610612753,97,74,2022-03-06T02:44:31Z,4590000,-11.0,2.0,1,right,I. Brazdeikis driving Layup (6 PTS) (M. Fultz 2 AST),"[1629649, 1628365]",1610612753.0,ORL,driving,,,Brazdeikis,I. Brazdeikis,,,,,1.12,Made,6.0,M. Fultz,1628365.0,2.0,,,,,,,,,,,,,,
467,PT00M01.60S,2022-03-06T02:44:43.7Z,3,REGULAR,3pt,Jump Shot,[],1629630,32.276609724047304,41.911764705882355,1610612763,97,74,2022-03-06T02:44:53Z,4610000,40.0,251.0,1,left,MISS J. Morant 25' pullup 3PT,[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,25.41,Missed,,,,,,,,,,,,,,,,,,
468,PT00M01.60S,2022-03-06T02:44:43.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612763,97,74,2022-03-06T02:44:53Z,4620000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,467.0,,,,,,,,,,,,,
469,PT00M00.00S,2022-03-06T02:44:51.2Z,3,REGULAR,period,end,[],0,,,1610612763,97,74,2022-03-06T02:44:51Z,4630000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT12M00.00S,2022-03-06T02:46:37.0Z,4,REGULAR,substitution,out,['startperiod'],1629001,,,1610612763,97,74,2022-03-06T02:47:28Z,4640000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,
471,PT12M00.00S,2022-03-06T02:46:37.0Z,4,REGULAR,substitution,out,['startperiod'],203937,,,1610612763,97,74,2022-03-06T02:47:28Z,4650000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,
472,PT12M00.00S,2022-03-06T02:46:37.0Z,4,REGULAR,substitution,out,['startperiod'],1629630,,,1610612763,97,74,2022-03-06T02:47:28Z,4660000,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,
473,PT12M00.00S,2022-03-06T02:46:37.0Z,4,REGULAR,substitution,in,['startperiod'],1629723,,,1610612763,97,74,2022-03-06T02:47:28Z,4670000,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,
474,PT12M00.00S,2022-03-06T02:46:37.0Z,4,REGULAR,substitution,in,['startperiod'],1630217,,,1610612763,97,74,2022-03-06T02:47:28Z,4680000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,
475,PT12M00.00S,2022-03-06T02:46:37.0Z,4,REGULAR,substitution,in,['startperiod'],1628991,,,1610612763,97,74,2022-03-06T02:47:28Z,4690000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,
476,PT12M00.00S,2022-03-06T02:47:28.2Z,4,REGULAR,period,start,[],0,,,1610612763,97,74,2022-03-06T02:47:28Z,4700000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT11M43.00S,2022-03-06T02:47:44.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,6.783837056504599,47.794117647058826,1610612763,99,74,2022-03-06T02:47:50Z,4710000,11.0,11.0,1,left,D. Bane driving finger roll Layup (18 PTS) (T. Jones 1 AST),"[1630217, 1626145]",1610612763.0,MEM,driving finger roll,,,Bane,D. Bane,,,,,1.58,Made,18.0,T. Jones,1626145.0,1.0,,,,,,,,,,,,,,
478,PT11M26.00S,2022-03-06T02:48:01.0Z,4,REGULAR,3pt,Jump Shot,[],1630175,72.48685939553219,18.627450980392158,1610612753,99,77,2022-03-06T02:48:06Z,4720000,-157.0,206.0,1,right,C. Anthony 25' 3PT  (19 PTS) (M. Fultz 3 AST),"[1630175, 1628365]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,25.9,Made,19.0,M. Fultz,1628365.0,3.0,,,,,,,,,,,,,,
480,PT11M11.00S,2022-03-06T02:48:15.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,12.302890932982917,41.42156862745098,1610612763,101,77,2022-03-06T02:48:20Z,4740000,43.0,63.0,1,left,J. Jackson Jr. 7' turnaround bank Jump Shot (12 PTS),[1628991],1610612763.0,MEM,turnaround bank,,,Jackson Jr.,J. Jackson Jr.,,,,,7.63,Made,12.0,,,,,,,,,,,,,,,,,
481,PT11M02.00S,2022-03-06T02:48:25.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,92.32917214191852,52.69607843137255,1610612753,101,77,2022-03-06T02:48:30Z,4750000,13.0,20.0,1,right,MISS C. Anthony driving Layup,[1630175],1610612753.0,ORL,driving,,,Anthony,C. Anthony,,,,,2.38,Missed,,,,,,,,,,,,,,,,,,
483,PT11M02.00S,2022-03-06T02:48:25.2Z,4,REGULAR,rebound,defensive,[],1629723,,,1610612763,101,77,2022-03-06T02:48:30Z,4760000,,,0,,J. Konchar REBOUND (Off:0 Def:3),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,481.0,3.0,3.0,0.0,,,,,,,,,,
484,PT10M54.00S,2022-03-06T02:48:33.8Z,4,REGULAR,3pt,Jump Shot,[],1630217,32.013797634691194,36.51960784313725,1610612763,101,77,2022-03-06T02:48:44Z,4770000,67.0,248.0,1,left,MISS D. Bane 25' pullup 3PT,[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,25.74,Missed,,,,,,,,,,,,,,,,,,
485,PT10M51.00S,2022-03-06T02:48:36.8Z,4,REGULAR,rebound,defensive,[],1629021,,,1610612753,101,77,2022-03-06T02:48:44Z,4780000,,,0,,M. Wagner REBOUND (Off:0 Def:6),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,484.0,6.0,6.0,0.0,,,,,,,,,,
486,PT10M44.00S,2022-03-06T02:48:43.0Z,4,REGULAR,3pt,Jump Shot,[],203082,95.48291721419186,3.431372549019608,1610612753,101,77,2022-03-06T02:48:48Z,4790000,-233.0,-10.0,1,right,MISS T. Ross 3PT,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,23.3,Missed,,,,,,,,,,,,,,,,,,
487,PT10M42.00S,2022-03-06T02:48:45.0Z,4,REGULAR,rebound,defensive,[],1629723,,,1610612763,101,77,2022-03-06T02:48:48Z,4800000,,,0,,J. Konchar REBOUND (Off:0 Def:4),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,486.0,4.0,4.0,0.0,,,,,,,,,,
488,PT10M32.00S,2022-03-06T02:48:55.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629634,18.74178712220762,45.83333333333333,1610612763,101,77,2022-03-06T02:49:00Z,4810000,21.0,124.0,1,left,MISS B. Clarke 12' Jump Shot,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,12.54,Missed,,,,,,,,,,,,,,,,,,
489,PT10M29.00S,2022-03-06T02:48:58.0Z,4,REGULAR,rebound,defensive,[],1630175,,,1610612753,101,77,2022-03-06T02:49:00Z,4820000,,,0,,C. Anthony REBOUND (Off:0 Def:3),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,488.0,3.0,3.0,0.0,,,,,,,,,,
490,PT10M19.00S,2022-03-06T02:49:09.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,101,77,2022-03-06T02:49:09Z,4830000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT10M11.00S,2022-03-06T02:49:36.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628365,81.68528252299606,62.00980392156863,1610612753,101,79,2022-03-06T02:49:42Z,4840000,60.0,120.0,1,right,M. Fultz 13' pullup Jump Shot (6 PTS),[1628365],1610612753.0,ORL,pullup,,,Fultz,M. Fultz,,,,,13.39,Made,6.0,,,,,,,,,,,,,,,,,
492,PT09M59.00S,2022-03-06T02:49:55.9Z,4,REGULAR,foul,personal,['2freethrow'],1630175,,,1610612763,101,79,2022-03-06T02:50:02Z,4850000,,,0,,C. Anthony shooting personal FOUL (4 PF) (Jones 2 FT),"[1630175, 1626145]",1610612753.0,ORL,shooting,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,1628171.0,4.0,0.0,Jones,1626145.0
494,PT09M59.00S,2022-03-06T02:50:18.2Z,4,REGULAR,freethrow,1 of 2,[],1626145,,,1610612763,102,79,2022-03-06T02:50:18Z,4870000,,,0,,T. Jones Free Throw 1 of 2 (14 PTS),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
495,PT09M59.00S,2022-03-06T02:50:33.7Z,4,REGULAR,freethrow,2 of 2,[],1626145,,,1610612763,102,79,2022-03-06T02:50:33Z,4880000,,,0,,MISS T. Jones Free Throw 2 of 2,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,Missed,,,,,,,,,,,,,,,,,,
496,PT09M53.00S,2022-03-06T02:50:36.6Z,4,REGULAR,rebound,offensive,[],1629634,,,1610612763,102,79,2022-03-06T02:50:36Z,4890000,,,0,,B. Clarke REBOUND (Off:1 Def:6),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,495.0,7.0,6.0,1.0,,,,,,,,,,
497,PT09M53.00S,2022-03-06T02:50:36.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629634,5.590000152587891,50.0,1610612763,104,79,2022-03-06T02:50:36Z,4900000,0.0,0.0,1,left,B. Clarke putback Layup (9 PTS),[1629634],1610612763.0,MEM,putback,,,Clarke,B. Clarke,,,,,0.0,Made,9.0,,,,,,,,,,,,,,,,,
498,PT09M44.00S,2022-03-06T02:50:46.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628365,92.72339027595268,61.51960784313726,1610612753,104,79,2022-03-06T02:50:51Z,4910000,58.0,16.0,1,right,MISS M. Fultz turnaround fadeaway Shot,[1628365],1610612753.0,ORL,turnaround fadeaway,,,Fultz,M. Fultz,,,,,5.98,Missed,,,,,,,,,,,,,,,,,,
499,PT09M41.00S,2022-03-06T02:50:49.1Z,4,REGULAR,rebound,defensive,[],1629723,,,1610612763,104,79,2022-03-06T02:50:51Z,4920000,,,0,,J. Konchar REBOUND (Off:0 Def:5),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,498.0,5.0,5.0,0.0,,,,,,,,,,
500,PT09M36.00S,2022-03-06T02:50:54.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1630217,13.354139290407357,39.705882352941174,1610612763,106,79,2022-03-06T02:51:09Z,4930000,51.0,73.0,1,left,D. Bane 8' driving floating Jump Shot (20 PTS),[1630217],1610612763.0,MEM,driving floating,,,Bane,D. Bane,,,,,8.93,Made,20.0,,,,,,,,,,,,,,,,,
501,PT09M16.00S,2022-03-06T02:51:14.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629649,89.30683311432325,48.28431372549019,1610612753,106,79,2022-03-06T02:51:19Z,4940000,-9.0,48.0,1,right,MISS I. Brazdeikis turnaround Shot - blocked,"[1629649, 1628991]",1610612753.0,ORL,turnaround,,,Brazdeikis,I. Brazdeikis,,,,,4.88,Missed,,,,,,,,,Jackson Jr.,1628991.0,,,,,,,,
502,PT09M16.00S,2022-03-06T02:51:14.3Z,4,REGULAR,block,,[],1628991,,,1610612753,106,79,2022-03-06T02:51:17Z,4950000,,,0,,J. Jackson Jr. BLOCK (3 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,
503,PT09M13.00S,2022-03-06T02:51:17.3Z,4,REGULAR,rebound,defensive,[],1630217,,,1610612763,106,79,2022-03-06T02:51:19Z,4960000,,,0,,D. Bane REBOUND (Off:0 Def:5),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,501.0,5.0,5.0,0.0,,,,,,,,,,
504,PT09M10.00S,2022-03-06T02:51:20.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1626145,5.338370565045992,94.6078431372549,1610612763,106,79,2022-03-06T02:51:28Z,4970000,-223.0,-2.0,1,left,MISS T. Jones running 3PT,[1626145],1610612763.0,MEM,running,,,Jones,T. Jones,,,,,22.3,Missed,,,,,,,,,,,,,,,,,,
505,PT09M06.00S,2022-03-06T02:51:24.4Z,4,REGULAR,rebound,defensive,[],203082,,,1610612753,106,79,2022-03-06T02:51:28Z,4980000,,,0,,T. Ross REBOUND (Off:0 Def:2),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,504.0,2.0,2.0,0.0,,,,,,,,,,
506,PT08M52.00S,2022-03-06T02:51:38.0Z,4,REGULAR,3pt,Jump Shot,[],1628365,83.78777923784494,93.87254901960785,1610612753,106,79,2022-03-06T02:51:42Z,4990000,219.0,100.0,1,right,MISS M. Fultz 24' 3PT,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,24.11,Missed,,,,,,,,,,,,,,,,,,
507,PT08M50.00S,2022-03-06T02:51:40.0Z,4,REGULAR,rebound,defensive,[],1629723,,,1610612763,106,79,2022-03-06T02:51:42Z,5000000,,,0,,J. Konchar REBOUND (Off:0 Def:6),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,506.0,6.0,6.0,0.0,,,,,,,,,,
508,PT08M39.00S,2022-03-06T02:51:50.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,7.966491458607096,39.46078431372549,1610612763,106,79,2022-03-06T02:52:02Z,5010000,53.0,22.0,1,left,MISS J. Jackson Jr. driving Layup - blocked,"[1628991, 1630175]",1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,5.73,Missed,,,,,,,,,Anthony,1630175.0,,,,,,,,
509,PT08M39.00S,2022-03-06T02:51:50.9Z,4,REGULAR,block,,[],1630175,,,1610612763,106,79,2022-03-06T02:58:17Z,5020000,,,0,,C. Anthony BLOCK (1 BLK),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
510,PT08M38.00S,2022-03-06T02:51:51.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612753,106,79,2022-03-06T03:03:32Z,5030000,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,508.0,,,,,,,,,,,,,
511,PT08M38.00S,2022-03-06T02:51:59.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,106,79,2022-03-06T02:51:59Z,5040000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT08M38.00S,2022-03-06T02:52:02.7Z,4,REGULAR,substitution,out,[],1628365,,,1610612753,106,79,2022-03-06T02:52:07Z,5050000,,,0,,SUB out: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,
513,PT08M38.00S,2022-03-06T02:52:02.7Z,4,REGULAR,substitution,in,[],1629678,,,1610612753,106,79,2022-03-06T02:52:07Z,5060000,,,0,,SUB in: A. Schofield,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,
514,PT08M18.00S,2022-03-06T02:52:32.7Z,4,REGULAR,3pt,Jump Shot,[],1630175,67.36202365308804,29.411764705882355,1610612753,106,79,2022-03-06T02:52:38Z,5070000,-103.0,254.0,1,right,MISS C. Anthony 27' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,27.43,Missed,,,,,,,,,,,,,,,,,,
515,PT08M13.00S,2022-03-06T02:52:37.7Z,4,REGULAR,rebound,defensive,[],1630217,,,1610612763,106,79,2022-03-06T02:52:38Z,5080000,,,0,,D. Bane REBOUND (Off:0 Def:6),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,514.0,6.0,6.0,0.0,,,,,,,,,,
516,PT08M10.00S,2022-03-06T02:52:40.7Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630217,6.783837056504599,51.225490196078425,1610612763,108,79,2022-03-06T02:53:51Z,5090000,-6.0,11.0,1,left,D. Bane running finger roll Layup (22 PTS),[1630217],1610612763.0,MEM,running finger roll,,,Bane,D. Bane,,,,,1.28,Made,22.0,,,,,,,,,,,,,,,,,
517,PT08M10.00S,2022-03-06T02:52:44.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,108,79,2022-03-06T02:52:44Z,5100000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT08M10.00S,2022-03-06T02:54:42.7Z,4,REGULAR,substitution,out,[],203082,,,1610612753,108,79,2022-03-06T02:55:19Z,5110000,,,0,,SUB out: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,
519,PT08M10.00S,2022-03-06T02:54:42.7Z,4,REGULAR,substitution,out,[],1630175,,,1610612753,108,79,2022-03-06T02:55:19Z,5120000,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
520,PT08M10.00S,2022-03-06T02:54:42.7Z,4,REGULAR,substitution,in,[],1629643,,,1610612753,108,79,2022-03-06T02:55:19Z,5130000,,,0,,SUB in: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,
521,PT08M10.00S,2022-03-06T02:54:42.7Z,4,REGULAR,substitution,in,[],1630181,,,1610612753,108,79,2022-03-06T02:55:19Z,5140000,,,0,,SUB in: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,
522,PT07M49.00S,2022-03-06T02:56:02.2Z,4,REGULAR,turnover,out-of-bounds,[],1629678,,,1610612753,108,79,2022-03-06T02:56:09Z,5150000,,,0,,A. Schofield step out-of-bounds TURNOVER (1 TO),[1629678],1610612753.0,ORL,step,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,1.0,,,1628171.0,,,,
523,PT07M34.00S,2022-03-06T02:56:24.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628991,26.49474375821288,16.42156862745098,1610612763,108,79,2022-03-06T02:56:28Z,5160000,168.0,197.0,1,left,MISS J. Jackson Jr. 25' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,25.85,Missed,,,,,,,,,,,,,,,,,,
524,PT07M33.00S,2022-03-06T02:56:25.1Z,4,REGULAR,rebound,defensive,[],1630181,,,1610612753,108,79,2022-03-06T02:56:28Z,5170000,,,0,,R. Hampton REBOUND (Off:1 Def:3),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,523.0,4.0,3.0,1.0,,,,,,,,,,
525,PT07M11.00S,2022-03-06T02:56:48.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630181,93.77463863337714,54.166666666666664,1610612753,108,79,2022-03-06T02:56:58Z,5180000,21.0,6.0,1,right,MISS R. Hampton driving floating Shot,[1630181],1610612753.0,ORL,driving floating,,,Hampton,R. Hampton,,,,,2.16,Missed,,,,,,,,,,,,,,,,,,
526,PT07M07.00S,2022-03-06T02:56:52.2Z,4,REGULAR,rebound,defensive,[],1629723,,,1610612763,108,79,2022-03-06T02:56:58Z,5190000,,,0,,J. Konchar REBOUND (Off:0 Def:7),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,525.0,7.0,7.0,0.0,,,,,,,,,,
527,PT07M02.00S,2022-03-06T02:56:55.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629723,30.436925098554536,29.411764705882355,1610612763,108,79,2022-03-06T02:57:06Z,5200000,103.0,234.0,1,left,MISS J. Konchar 25' 3PT,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,25.53,Missed,,,,,,,,,,,,,,,,,,
528,PT07M02.00S,2022-03-06T02:56:55.8Z,4,REGULAR,rebound,defensive,[],1629021,,,1610612753,108,79,2022-03-06T02:57:06Z,5210000,,,0,,M. Wagner REBOUND (Off:0 Def:7),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,527.0,7.0,7.0,0.0,,,,,,,,,,
