actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
266,PT06M07.00S,2021-12-30T01:56:26.6Z,2,REGULAR,substitution,in,[],1629681,,,1610612763,36,41,2021-12-30T01:56:49Z,2630000,,,0,,SUB in: K. Tillie,[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT06M07.00S,2021-12-30T01:56:26.6Z,2,REGULAR,substitution,in,[],201566,,,1610612763,36,41,2021-12-30T01:56:49Z,2640000,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT06M07.00S,2021-12-30T01:56:50.7Z,2,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,37,41,2021-12-30T01:56:50Z,2650000,,,0,,J. Jackson Jr. Free Throw 2 of 2 (8 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
269,PT05M56.00S,2021-12-30T01:57:10.7Z,2,REGULAR,foul,personal,['2freethrow'],1628991,,,1610612747,37,41,2021-12-30T01:57:16Z,2660000,,,0,,J. Jackson Jr. shooting personal FOUL (2 PF) (Howard 2 FT),"[1628991, 2730]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,1629174.0,,,,,2.0,0.0,Howard,2730.0,,,
271,PT05M56.00S,2021-12-30T01:57:34.9Z,2,REGULAR,freethrow,1 of 2,[],2730,,,1610612747,37,41,2021-12-30T01:57:34Z,2680000,,,0,,MISS D. Howard Free Throw 1 of 2,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,Missed,,,,,,,,,,,,,,,,,,,
272,PT05M56.00S,2021-12-30T01:57:34.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,37,41,2021-12-30T01:57:34Z,2690000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,271.0,,,,,,,,,,
273,PT05M56.00S,2021-12-30T01:57:36.9Z,2,REGULAR,substitution,out,[],1628991,,,1610612747,37,41,2021-12-30T01:57:41Z,2700000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT05M56.00S,2021-12-30T01:57:36.9Z,2,REGULAR,substitution,in,[],1629634,,,1610612747,37,41,2021-12-30T01:57:41Z,2710000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT05M56.00S,2021-12-30T01:57:58.0Z,2,REGULAR,freethrow,2 of 2,[],2730,,,1610612747,37,41,2021-12-30T01:57:58Z,2720000,,,0,,MISS D. Howard Free Throw 2 of 2,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,Missed,,,,,,,,,,,,,,,,,,,
276,PT05M53.00S,2021-12-30T01:58:00.2Z,2,REGULAR,rebound,offensive,[],2544,,,1610612747,37,41,2021-12-30T01:58:00Z,2730000,,,0,,L. James REBOUND (Off:1 Def:5),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,275.0,6.0,5.0,1.0,,,,,,,
277,PT05M49.00S,2021-12-30T01:58:04.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201566,69.59592641261499,26.225490196078432,1610612747,37,44,2021-12-30T01:58:07Z,2740000,-119.0,233.0,1,right,R. Westbrook 26' 3PT  (8 PTS) (L. James 5 AST),"[201566, 2544]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,26.19,Made,8.0,L. James,2544.0,5.0,,,,,,,,,,,,,,,
279,PT05M32.00S,2021-12-30T01:58:21.3Z,2,REGULAR,3pt,Jump Shot,[],1630217,28.86005256241787,24.509803921568626,1610612763,37,44,2021-12-30T01:58:26Z,2760000,127.0,219.0,1,left,MISS D. Bane 25' pullup 3PT,[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,25.32,Missed,,,,,,,,,,,,,,,,,,,
280,PT05M29.00S,2021-12-30T01:58:24.3Z,2,REGULAR,rebound,defensive,[],2546,,,1610612747,37,44,2021-12-30T01:58:26Z,2770000,,,0,,C. Anthony REBOUND (Off:0 Def:3),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,279.0,3.0,3.0,0.0,,,,,,,
281,PT05M10.00S,2021-12-30T01:58:43.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202340,84.97043363994744,40.44117647058824,1610612747,37,44,2021-12-30T01:58:55Z,2780000,-48.0,89.0,1,right,MISS A. Bradley 10' driving floating Shot - blocked,"[202340, 1629630]",1610612747.0,LAL,driving floating,,,Bradley,A. Bradley,,,,,10.08,Missed,,,,,,,,,,,,,,,,,Morant,1629630.0,
282,PT05M10.00S,2021-12-30T01:58:43.3Z,2,REGULAR,block,,[],1629630,,,1610612747,37,44,2021-12-30T01:58:46Z,2790000,,,0,,J. Morant BLOCK (1 BLK),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT05M10.00S,2021-12-30T01:58:43.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612747,37,44,2021-12-30T01:59:57Z,2800000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,281.0,,,,,,,,,,
284,PT05M10.00S,2021-12-30T01:58:57.1Z,2,REGULAR,substitution,out,[],2730,,,1610612747,37,44,2021-12-30T01:59:00Z,2810000,,,0,,SUB out: D. Howard,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT05M10.00S,2021-12-30T01:58:57.1Z,2,REGULAR,substitution,in,[],1626169,,,1610612747,37,44,2021-12-30T01:59:00Z,2820000,,,0,,SUB in: S. Johnson,[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT05M08.00S,2021-12-30T01:59:15.3Z,2,REGULAR,jumpball,recovered,[],2544,,,1610612747,37,44,2021-12-30T01:59:15Z,2830000,,,0,,Jump Ball A. Bradley vs. K. Tillie: Tip to L. James,"[2544, 202340, 1629681]",1610612747.0,LAL,heldball,L. James,2544.0,James,L. James,Bradley,202340.0,Tillie,1629681.0,,,,,,,,,,,,,,,,,,,,,
289,PT05M05.00S,2021-12-30T01:59:18.0Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],2544,70.51576872536137,50.245098039215684,1610612747,37,44,2021-12-30T01:59:23Z,2860000,1.0,225.0,1,right,MISS L. James 22' Jump Shot,[2544],1610612747.0,LAL,,,,James,L. James,,,,,22.47,Missed,,,,,,,,,,,,,,,,,,,
290,PT05M03.00S,2021-12-30T01:59:20.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612763,37,44,2021-12-30T01:59:23Z,2870000,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,289.0,,,,,,,,,,
291,PT05M03.00S,2021-12-30T01:59:24.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,37,44,2021-12-30T01:59:24Z,2880000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT04M54.00S,2021-12-30T01:59:42.1Z,2,REGULAR,turnover,palming,[],1629630,,,1610612763,37,44,2021-12-30T01:59:47Z,2890000,,,0,,J. Morant palming TURNOVER (1 TO),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,1.0,,,101284.0,,,,,,,,,,,
293,PT04M40.00S,2021-12-30T02:00:05.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",2544,92.46057818659659,52.69607843137255,1610612747,37,46,2021-12-30T02:00:08Z,2900000,13.0,18.0,1,right,L. James cutting finger roll Layup (13 PTS) (R. Westbrook 5 AST),"[2544, 201566]",1610612747.0,LAL,cutting finger roll,,,James,L. James,,,,,2.28,Made,13.0,R. Westbrook,201566.0,5.0,,,,,,,,,,,,,,,
295,PT04M24.00S,2021-12-30T02:00:20.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,7.5722733245729295,65.68627450980392,1610612763,37,46,2021-12-30T02:00:23Z,2920000,-78.0,19.0,1,left,MISS J. Morant 8' fadeaway Shot - blocked,"[1629630, 2544]",1610612763.0,MEM,fadeaway,,,Morant,J. Morant,,,,,8.06,Missed,,,,,,,,,,,,,,,,,James,2544.0,
296,PT04M24.00S,2021-12-30T02:00:20.8Z,2,REGULAR,block,,[],2544,,,1610612763,37,46,2021-12-30T02:00:23Z,2930000,,,0,,L. James BLOCK (1 BLK),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT04M21.00S,2021-12-30T02:00:23.8Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,37,46,2021-12-30T02:00:23Z,2940000,,,0,,L. James REBOUND (Off:1 Def:6),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,295.0,7.0,6.0,1.0,,,,,,,
298,PT04M18.00S,2021-12-30T02:00:26.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201566,94.03745072273325,48.529411764705884,1610612747,37,48,2021-12-30T02:00:33Z,2950000,-7.0,4.0,1,right,R. Westbrook running finger roll Layup (10 PTS),[201566],1610612747.0,LAL,running finger roll,,,Westbrook,R. Westbrook,,,,,0.82,Made,10.0,,,,,,,,,,,,,,,,,,
299,PT04M17.00S,2021-12-30T02:00:43.2Z,2,REGULAR,timeout,full,['team'],0,,,1610612763,37,48,2021-12-30T02:00:43Z,2960000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT04M01.00S,2021-12-30T02:02:16.9Z,2,REGULAR,3pt,Jump Shot,[],1630217,26.363337713534822,16.176470588235293,1610612763,37,48,2021-12-30T02:02:24Z,2970000,169.0,195.0,1,left,MISS D. Bane 25' 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,25.83,Missed,,,,,,,,,,,,,,,,,,,
301,PT03M57.00S,2021-12-30T02:02:20.9Z,2,REGULAR,rebound,defensive,[],201566,,,1610612747,37,48,2021-12-30T02:02:24Z,2980000,,,0,,R. Westbrook REBOUND (Off:2 Def:3),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,300.0,5.0,3.0,2.0,,,,,,,
302,PT03M56.00S,2021-12-30T02:02:23.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",2544,94.03745072273325,50.73529411764706,1610612747,37,48,2021-12-30T02:02:29Z,2990000,4.0,4.0,1,right,MISS L. James running finger roll Layup - blocked,"[2544, 1629630]",1610612747.0,LAL,running finger roll,,,James,L. James,,,,,0.51,Missed,,,,,,,,,,,,,,,,,Morant,1629630.0,
303,PT03M56.00S,2021-12-30T02:02:23.8Z,2,REGULAR,block,,[],1629630,,,1610612747,37,48,2021-12-30T02:02:26Z,3000000,,,0,,J. Morant BLOCK (2 BLK),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT03M56.00S,2021-12-30T02:02:23.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612747,37,48,2021-12-30T02:02:29Z,3010000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,302.0,,,,,,,,,,
305,PT03M56.00S,2021-12-30T02:02:28.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,37,48,2021-12-30T02:02:28Z,3020000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT03M44.00S,2021-12-30T02:02:49.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",2544,89.43823915900131,51.225490196078425,1610612747,37,48,2021-12-30T02:02:55Z,3030000,6.0,47.0,1,right,MISS L. James turnaround fadeaway Shot - blocked,"[2544, 1630217]",1610612747.0,LAL,turnaround fadeaway,,,James,L. James,,,,,4.72,Missed,,,,,,,,,,,,,,,,,Bane,1630217.0,
307,PT03M44.00S,2021-12-30T02:02:49.9Z,2,REGULAR,block,,[],1630217,,,1610612747,37,48,2021-12-30T02:02:53Z,3040000,,,0,,D. Bane BLOCK (1 BLK),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT03M41.00S,2021-12-30T02:02:52.9Z,2,REGULAR,rebound,defensive,[],1630217,,,1610612763,37,48,2021-12-30T02:02:55Z,3050000,,,0,,D. Bane REBOUND (Off:0 Def:3),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,306.0,3.0,3.0,0.0,,,,,,,
309,PT03M41.00S,2021-12-30T02:02:57.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,37,48,2021-12-30T02:02:57Z,3060000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT03M31.00S,2021-12-30T02:03:16.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,13.61695137976347,49.754901960784316,1610612763,37,48,2021-12-30T02:03:20Z,3070000,1.0,75.0,1,left,MISS J. Morant 7' driving floating Shot,[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,7.55,Missed,,,,,,,,,,,,,,,,,,,
311,PT03M28.00S,2021-12-30T02:03:19.8Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,37,48,2021-12-30T02:03:20Z,3080000,,,0,,L. James REBOUND (Off:1 Def:7),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,310.0,8.0,7.0,1.0,,,,,,,
312,PT03M26.00S,2021-12-30T02:03:25.5Z,2,REGULAR,foul,personal,['2freethrow'],1629630,,,1610612747,37,48,2021-12-30T02:03:36Z,3090000,,,0,,J. Morant shooting personal FOUL (1 PF) (James 2 FT),"[1629630, 2544]",1610612763.0,MEM,shooting,,,Morant,J. Morant,,,,,,,,,,,,,,101284.0,,,,,1.0,0.0,James,2544.0,,,
314,PT03M26.00S,2021-12-30T02:03:54.9Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],2544,,,1610612747,37,49,2021-12-30T02:03:54Z,3110000,,,0,,L. James Free Throw 1 of 2 (14 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
315,PT03M26.00S,2021-12-30T02:03:55.5Z,2,REGULAR,substitution,out,[],1629681,,,1610612747,37,49,2021-12-30T02:04:00Z,3120000,,,0,,SUB out: K. Tillie,[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT03M26.00S,2021-12-30T02:03:55.5Z,2,REGULAR,substitution,in,[],203937,,,1610612747,37,49,2021-12-30T02:04:00Z,3130000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT03M26.00S,2021-12-30T02:04:19.8Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],2544,,,1610612747,37,50,2021-12-30T02:04:19Z,3140000,,,0,,L. James Free Throw 2 of 2 (15 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
318,PT03M17.00S,2021-12-30T02:04:32.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626169,,,1610612763,37,50,2021-12-30T02:04:45Z,3150000,,,0,,S. Johnson personal FOUL (2 PF) (Tillman 2 FT),"[1626169, 1630214]",1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,1627961.0,,,,,2.0,0.0,Tillman,1630214.0,,,
320,PT03M17.00S,2021-12-30T02:05:04.5Z,2,REGULAR,freethrow,1 of 2,[],1630214,,,1610612763,38,50,2021-12-30T02:05:04Z,3170000,,,0,,X. Tillman Free Throw 1 of 2 (3 PTS),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
321,PT03M17.00S,2021-12-30T02:05:07.1Z,2,REGULAR,substitution,out,[],1629634,,,1610612763,38,50,2021-12-30T02:05:14Z,3180000,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT03M17.00S,2021-12-30T02:05:07.1Z,2,REGULAR,substitution,in,[],1628991,,,1610612763,38,50,2021-12-30T02:05:14Z,3190000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT03M17.00S,2021-12-30T02:05:27.3Z,2,REGULAR,freethrow,2 of 2,[],1630214,,,1610612763,39,50,2021-12-30T02:05:27Z,3200000,,,0,,X. Tillman Free Throw 2 of 2 (4 PTS),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
324,PT03M01.00S,2021-12-30T02:05:45.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626169,88.91261498028909,48.529411764705884,1610612747,39,52,2021-12-30T02:05:48Z,3210000,-7.0,52.0,1,right,S. Johnson driving floating Jump Shot (4 PTS) (R. Westbrook 6 AST),"[1626169, 201566]",1610612747.0,LAL,driving floating,,,Johnson,S. Johnson,,,,,5.22,Made,4.0,R. Westbrook,201566.0,6.0,,,,,,,,,,,,,,,
326,PT02M51.00S,2021-12-30T02:05:55.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",2544,,,1610612763,39,52,2021-12-30T02:06:52Z,3230000,,,0,,L. James shooting personal FOUL (1 PF) (Morant 2 FT),"[2544, 1629630]",1610612747.0,LAL,shooting,,,James,L. James,,,,,,,,,,,,,,101284.0,,,,,1.0,0.0,Morant,1629630.0,,,
328,PT02M51.00S,2021-12-30T02:06:27.1Z,2,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,40,52,2021-12-30T02:07:02Z,3250000,,,0,,J. Morant Free Throw 1 of 2 (8 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
329,PT02M51.00S,2021-12-30T02:06:29.6Z,2,REGULAR,substitution,out,[],1630214,,,1610612763,40,52,2021-12-30T02:06:38Z,3260000,,,0,,SUB out: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT02M51.00S,2021-12-30T02:06:29.6Z,2,REGULAR,substitution,in,[],203500,,,1610612763,40,52,2021-12-30T02:06:38Z,3270000,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT02M51.00S,2021-12-30T02:06:27.1Z,2,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,41,52,2021-12-30T02:07:02Z,3280000,,,0,,J. Morant Free Throw 2 of 2 (9 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
332,PT02M38.00S,2021-12-30T02:07:14.2Z,2,REGULAR,foul,personal,[],1630217,,,1610612747,41,52,2021-12-30T02:07:20Z,3290000,,,0,,D. Bane personal FOUL (2 PF),"[1630217, 2544]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,101284.0,,,,,2.0,0.0,James,2544.0,,,
334,PT02M32.00S,2021-12-30T02:07:35.5Z,2,REGULAR,2pt,Jump Shot,[],2546,79.71419185282524,83.33333333333334,1610612747,41,54,2021-12-30T02:07:41Z,3310000,167.0,138.0,1,right,C. Anthony 21' pullup Jump Shot (5 PTS) (R. Westbrook 7 AST),"[2546, 201566]",1610612747.0,LAL,pullup,,,Anthony,C. Anthony,,,,,21.65,Made,5.0,R. Westbrook,201566.0,7.0,,,,,,,,,,,,,,,
336,PT02M16.00S,2021-12-30T02:07:51.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,7.440867279894875,53.431372549019606,1610612763,43,54,2021-12-30T02:07:58Z,3330000,-17.0,17.0,1,left,J. Morant driving finger roll Layup (11 PTS),[1629630],1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,2.45,Made,11.0,,,,,,,,,,,,,,,,,,
337,PT01M57.00S,2021-12-30T02:08:09.7Z,2,REGULAR,3pt,Jump Shot,[],2546,76.2976346911958,10.294117647058822,1610612747,43,54,2021-12-30T02:08:13Z,3340000,-199.0,170.0,1,right,MISS C. Anthony 26' 3PT,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,26.15,Missed,,,,,,,,,,,,,,,,,,,
338,PT01M55.00S,2021-12-30T02:08:11.7Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,43,54,2021-12-30T02:08:13Z,3350000,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:2),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,337.0,2.0,2.0,0.0,,,,,,,
339,PT01M51.00S,2021-12-30T02:08:16.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629630,32.276609724047304,51.9607843137255,1610612763,46,54,2021-12-30T02:08:22Z,3360000,-10.0,251.0,1,left,J. Morant 25' 3PT running pullup (14 PTS),[1629630],1610612763.0,MEM,running pullup,,,Morant,J. Morant,,,,,25.11,Made,14.0,,,,,,,,,,,,,,,,,,
340,PT01M31.00S,2021-12-30T02:08:35.9Z,2,REGULAR,turnover,bad pass,[],202340,,,1610612747,46,54,2021-12-30T02:08:41Z,3370000,,,0,,A. Bradley bad pass TURNOVER (1 TO),"[202340, 1630217]",1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,1.0,Bane,1630217.0,,,,,,,,,,,,
341,PT01M31.00S,2021-12-30T02:08:35.9Z,2,REGULAR,steal,,[],1630217,,,1610612763,46,54,2021-12-30T02:08:37Z,3380000,,,0,,D. Bane STEAL (1 STL),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT01M25.00S,2021-12-30T02:08:42.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629630,6.521024967148489,49.01960784313725,1610612763,48,54,2021-12-30T02:08:47Z,3390000,5.0,9.0,1,left,J. Morant DUNK (16 PTS) (J. Jackson Jr. 1 AST),"[1629630, 1628991]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,1.01,Made,16.0,J. Jackson Jr.,1628991.0,1.0,,,,,,,,,,,,,,,
344,PT01M16.00S,2021-12-30T02:08:56.0Z,2,REGULAR,timeout,full,['team'],0,,,1610612747,48,54,2021-12-30T02:08:56Z,3410000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT01M16.00S,2021-12-30T02:10:02.1Z,2,REGULAR,substitution,out,[],1626169,,,1610612747,48,54,2021-12-30T02:10:37Z,3420000,,,0,,SUB out: S. Johnson,[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT01M16.00S,2021-12-30T02:10:02.1Z,2,REGULAR,substitution,in,[],1628370,,,1610612747,48,54,2021-12-30T02:10:37Z,3430000,,,0,,SUB in: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT01M16.00S,2021-12-30T02:10:02.1Z,2,REGULAR,substitution,out,[],203500,,,1610612747,48,54,2021-12-30T02:10:43Z,3440000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT01M16.00S,2021-12-30T02:10:02.1Z,2,REGULAR,substitution,in,[],1626145,,,1610612747,48,54,2021-12-30T02:10:43Z,3450000,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT01M07.00S,2021-12-30T02:10:59.5Z,2,REGULAR,turnover,bad pass,[],201566,,,1610612747,48,54,2021-12-30T02:11:04Z,3460000,,,0,,R. Westbrook bad pass TURNOVER (2 TO),"[201566, 1628991]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,2.0,Jackson Jr.,1628991.0,,,,,,,,,,,,
350,PT01M07.00S,2021-12-30T02:10:59.5Z,2,REGULAR,steal,,[],1628991,,,1610612763,48,54,2021-12-30T02:11:04Z,3470000,,,0,,J. Jackson Jr. STEAL (2 STL),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT01M01.00S,2021-12-30T02:11:05.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630217,6.652431011826544,49.50980392156863,1610612763,48,54,2021-12-30T02:11:09Z,3480000,2.0,10.0,1,left,MISS D. Bane running finger roll Layup,[1630217],1610612763.0,MEM,running finger roll,,,Bane,D. Bane,,,,,1.03,Missed,,,,,,,,,,,,,,,,,,,
352,PT00M58.80S,2021-12-30T02:11:07.2Z,2,REGULAR,rebound,defensive,[],1628370,,,1610612747,48,54,2021-12-30T02:11:09Z,3490000,,,0,,M. Monk REBOUND (Off:1 Def:1),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,351.0,2.0,1.0,1.0,,,,,,,
353,PT00M53.50S,2021-12-30T02:11:13.1Z,2,REGULAR,3pt,Jump Shot,[],2546,70.12155059132719,71.07843137254902,1610612747,48,54,2021-12-30T02:11:19Z,3500000,105.0,228.0,1,right,MISS C. Anthony 25' step back 3PT,[2546],1610612747.0,LAL,step back,,,Anthony,C. Anthony,,,,,25.15,Missed,,,,,,,,,,,,,,,,,,,
354,PT00M49.10S,2021-12-30T02:11:17.5Z,2,REGULAR,rebound,defensive,[],1629630,,,1610612763,48,54,2021-12-30T02:11:19Z,3510000,,,0,,J. Morant REBOUND (Off:2 Def:3),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,353.0,5.0,3.0,2.0,,,,,,,
355,PT00M34.00S,2021-12-30T02:11:33.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,18.478975032851512,60.049019607843135,1610612763,48,54,2021-12-30T02:11:36Z,3520000,-50.0,121.0,1,left,MISS J. Morant 13' pullup Shot,[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,13.12,Missed,,,,,,,,,,,,,,,,,,,
