actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
526,PT02M35.00S,2021-11-29T00:47:21.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629663,25.04927726675427,83.82352941176471,1610612758,99,70,2021-11-29T00:47:28Z,5210000,-169.0,183.0,1,left,MISS L. King 24' 3PT,[1629663],1610612758.0,SAC,,,,King,L. King,,,,,24.92,Missed,,,,,,,,,,,,,,,,,,,
527,PT02M34.00S,2021-11-29T00:47:22.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612758,99,70,2021-11-29T00:47:28Z,5220000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,526.0,,,,,,,,
528,PT02M34.00S,2021-11-29T00:47:30.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628991,,,1610612758,99,70,2021-11-29T00:47:44Z,5230000,,,0,,J. Jackson Jr. loose ball personal FOUL (4 PF) (Thompson 2 FT),"[1628991, 202684]",1610612763.0,MEM,loose ball,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,202027.0,4.0,0.0,Thompson,202684.0,,,,,,,,,,
530,PT02M34.00S,2021-11-29T00:47:54.4Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],202684,,,1610612758,99,70,2021-11-29T00:47:54Z,5250000,,,0,,MISS T. Thompson Free Throw 1 of 2,[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
531,PT02M34.00S,2021-11-29T00:47:54.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,99,70,2021-11-29T00:47:54Z,5260000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,530.0,,,,,,,,
532,PT02M34.00S,2021-11-29T00:48:19.3Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],202684,,,1610612758,99,70,2021-11-29T00:48:19Z,5270000,,,0,,MISS T. Thompson Free Throw 2 of 2,[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
533,PT02M32.00S,2021-11-29T00:48:20.0Z,3,REGULAR,rebound,defensive,[],203937,,,1610612763,99,70,2021-11-29T00:48:20Z,5280000,,,0,,K. Anderson REBOUND (Off:1 Def:3),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,532.0,4.0,3.0,1.0,,,,,
534,PT02M21.00S,2021-11-29T00:48:31.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627741,,,1610612763,99,70,2021-11-29T00:48:44Z,5290000,,,0,,B. Hield shooting personal FOUL (2 PF) (Jackson Jr. 2 FT),"[1627741, 1628991]",1610612758.0,SAC,shooting,,,Hield,B. Hield,,,,,,,,,,,202027.0,2.0,0.0,Jackson Jr.,1628991.0,,,,,,,,,,
536,PT02M21.00S,2021-11-29T00:48:55.2Z,3,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,99,70,2021-11-29T00:48:55Z,5310000,,,0,,MISS J. Jackson Jr. Free Throw 1 of 2,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,,
537,PT02M21.00S,2021-11-29T00:48:55.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,99,70,2021-11-29T00:48:55Z,5320000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,536.0,,,,,,,,
538,PT02M21.00S,2021-11-29T00:49:10.5Z,3,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,100,70,2021-11-29T00:49:10Z,5330000,,,0,,J. Jackson Jr. Free Throw 2 of 2 (17 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Made,17.0,,,,,,,,,,,,,,,,,,
539,PT02M10.00S,2021-11-29T00:49:22.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630558,17.0335085413929,51.225490196078425,1610612758,100,70,2021-11-29T00:49:26Z,5340000,-6.0,108.0,1,left,MISS D. Mitchell 10' driving floating Shot,[1630558],1610612758.0,SAC,driving floating,,,Mitchell,D. Mitchell,,,,,10.78,Missed,,,,,,,,,,,,,,,,,,,
540,PT02M07.00S,2021-11-29T00:49:25.4Z,3,REGULAR,rebound,defensive,[],1630217,,,1610612763,100,70,2021-11-29T00:49:26Z,5350000,,,0,,D. Bane REBOUND (Off:0 Def:5),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,539.0,5.0,5.0,0.0,,,,,
541,PT01M56.00S,2021-11-29T00:49:36.6Z,3,REGULAR,3pt,Jump Shot,[],1630217,71.56701708278581,20.34313725490196,1610612763,103,70,2021-11-29T00:49:40Z,5360000,-148.0,215.0,1,right,D. Bane 26' 3PT  (18 PTS) (D. Melton 4 AST),"[1630217, 1629001]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,26.1,Made,18.0,D. Melton,1629001.0,4.0,,,,,,,,,,,,,,,
543,PT01M45.00S,2021-11-29T00:49:47.8Z,3,REGULAR,3pt,Jump Shot,[],1627741,30.56833114323259,31.127450980392158,1610612758,103,70,2021-11-29T00:49:52Z,5380000,94.0,235.0,1,left,MISS B. Hield 25' pullup bank 3PT,[1627741],1610612758.0,SAC,pullup bank,,,Hield,B. Hield,,,,,25.31,Missed,,,,,,,,,,,,,,,,,,,
544,PT01M42.00S,2021-11-29T00:49:50.8Z,3,REGULAR,rebound,defensive,[],1628991,,,1610612763,103,70,2021-11-29T00:49:52Z,5390000,,,0,,J. Jackson Jr. REBOUND (Off:2 Def:6),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,543.0,8.0,6.0,2.0,,,,,
545,PT01M37.00S,2021-11-29T00:49:56.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1629001,86.5473061760841,54.41176470588235,1610612763,103,70,2021-11-29T00:50:01Z,5400000,22.0,74.0,1,right,MISS D. Melton 7' driving floating bank Shot,[1629001],1610612763.0,MEM,driving floating bank,,,Melton,D. Melton,,,,,7.72,Missed,,,,,,,,,,,,,,,,,,,
546,PT01M32.00S,2021-11-29T00:50:01.6Z,3,REGULAR,rebound,defensive,[],202684,,,1610612758,103,70,2021-11-29T00:50:01Z,5410000,,,0,,T. Thompson REBOUND (Off:3 Def:3),[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,545.0,6.0,3.0,3.0,,,,,
547,PT01M26.00S,2021-11-29T00:50:06.9Z,3,REGULAR,3pt,Jump Shot,[],1629663,11.908672798948752,3.6764705882352944,1610612758,103,70,2021-11-29T00:50:10Z,5420000,232.0,59.0,1,left,MISS L. King 3PT,[1629663],1610612758.0,SAC,,,,King,L. King,,,,,23.91,Missed,,,,,,,,,,,,,,,,,,,
548,PT01M23.00S,2021-11-29T00:50:09.9Z,3,REGULAR,rebound,defensive,[],203937,,,1610612763,103,70,2021-11-29T00:50:10Z,5430000,,,0,,K. Anderson REBOUND (Off:1 Def:4),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,547.0,5.0,4.0,1.0,,,,,
549,PT01M12.00S,2021-11-29T00:50:21.1Z,3,REGULAR,3pt,Jump Shot,[],1629001,94.82588699080158,95.09803921568627,1610612763,106,70,2021-11-29T00:50:24Z,5440000,225.0,-4.0,1,right,D. Melton 3PT  (14 PTS) (K. Anderson 4 AST),"[1629001, 203937]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,22.55,Made,14.0,K. Anderson,203937.0,4.0,,,,,,,,,,,,,,,
551,PT00M55.80S,2021-11-29T00:50:37.1Z,3,REGULAR,3pt,Jump Shot,[],1628963,32.14520367936925,40.44117647058824,1610612758,106,70,2021-11-29T00:50:41Z,5460000,48.0,250.0,1,left,MISS M. Bagley III 25' pullup 3PT,[1628963],1610612758.0,SAC,pullup,,,Bagley III,M. Bagley III,,,,,25.42,Missed,,,,,,,,,,,,,,,,,,,
552,PT00M53.90S,2021-11-29T00:50:39.0Z,3,REGULAR,rebound,defensive,[],1628991,,,1610612763,106,70,2021-11-29T00:50:41Z,5470000,,,0,,J. Jackson Jr. REBOUND (Off:2 Def:7),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,551.0,9.0,7.0,2.0,,,,,
553,PT00M47.10S,2021-11-29T00:50:46.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,92.85479632063075,51.470588235294116,1610612763,106,70,2021-11-29T00:50:51Z,5480000,7.0,15.0,1,right,MISS D. Bane driving floating bank Shot,[1630217],1610612763.0,MEM,driving floating bank,,,Bane,D. Bane,,,,,1.65,Missed,,,,,,,,,,,,,,,,,,,
554,PT00M43.00S,2021-11-29T00:50:50.7Z,3,REGULAR,rebound,defensive,[],1628963,,,1610612758,106,70,2021-11-29T00:50:51Z,5490000,,,0,,M. Bagley III REBOUND (Off:1 Def:3),[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,553.0,4.0,3.0,1.0,,,,,
555,PT00M41.20S,2021-11-29T00:50:54.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628991,,,1610612758,106,70,2021-11-29T00:51:05Z,5500000,,,0,,J. Jackson Jr. shooting personal FOUL (5 PF) (Bagley III 2 FT),"[1628991, 1628963]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,203177.0,5.0,0.0,Bagley III,1628963.0,,,,,,,,,,
557,PT00M41.20S,2021-11-29T00:51:26.5Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1628963,,,1610612758,106,71,2021-11-29T00:51:26Z,5520000,,,0,,M. Bagley III Free Throw 1 of 2 (4 PTS),[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
558,PT00M41.20S,2021-11-29T00:51:27.5Z,3,REGULAR,substitution,out,[],1628991,,,1610612758,106,71,2021-11-29T00:51:42Z,5530000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT00M41.20S,2021-11-29T00:51:27.5Z,3,REGULAR,substitution,out,[],1627741,,,1610612758,106,71,2021-11-29T00:51:42Z,5540000,,,0,,SUB out: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT00M41.20S,2021-11-29T00:51:27.5Z,3,REGULAR,substitution,in,[],1629634,,,1610612758,106,71,2021-11-29T00:51:42Z,5550000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT00M41.20S,2021-11-29T00:51:27.5Z,3,REGULAR,substitution,in,[],1630186,,,1610612758,106,71,2021-11-29T00:51:42Z,5560000,,,0,,SUB in: J. Ramsey,[1630186],1610612758.0,SAC,,,,Ramsey,J. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT00M41.20S,2021-11-29T00:51:46.7Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1628963,,,1610612758,106,72,2021-11-29T00:51:46Z,5570000,,,0,,M. Bagley III Free Throw 2 of 2 (5 PTS),[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
563,PT00M33.40S,2021-11-29T00:52:01.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,86.94152431011827,39.950980392156865,1610612763,106,72,2021-11-29T00:52:06Z,5580000,-50.0,70.0,1,right,MISS K. Anderson 8' pullup Shot,[203937],1610612763.0,MEM,pullup,,,Anderson,K. Anderson,,,,,8.63,Missed,,,,,,,,,,,,,,,,,,,
564,PT00M28.60S,2021-11-29T00:52:06.0Z,3,REGULAR,rebound,defensive,[],202684,,,1610612758,106,72,2021-11-29T00:52:06Z,5590000,,,0,,T. Thompson REBOUND (Off:3 Def:4),[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,563.0,7.0,4.0,3.0,,,,,
565,PT00M24.20S,2021-11-29T00:52:13.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,106,72,2021-11-29T00:52:13Z,5600000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT00M17.00S,2021-11-29T00:52:36.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630217,,,1610612758,106,72,2021-11-29T00:52:44Z,5610000,,,0,,D. Bane shooting personal FOUL (3 PF) (Ramsey 2 FT),"[1630217, 1630186]",1610612763.0,MEM,shooting,,,Bane,D. Bane,,,,,,,,,,,202027.0,3.0,0.0,Ramsey,1630186.0,,,,,,,,,,
568,PT00M17.00S,2021-11-29T00:53:01.9Z,3,REGULAR,freethrow,1 of 2,[],1630186,,,1610612758,106,73,2021-11-29T00:53:01Z,5630000,,,0,,J. Ramsey Free Throw 1 of 2 (1 PTS),[1630186],1610612758.0,SAC,,,,Ramsey,J. Ramsey,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
569,PT00M17.00S,2021-11-29T00:53:20.3Z,3,REGULAR,freethrow,2 of 2,[],1630186,,,1610612758,106,74,2021-11-29T00:53:20Z,5640000,,,0,,J. Ramsey Free Throw 2 of 2 (2 PTS),[1630186],1610612758.0,SAC,,,,Ramsey,J. Ramsey,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
570,PT00M00.60S,2021-11-29T00:53:42.6Z,3,REGULAR,2pt,Jump Shot,[],203937,79.58278580814718,46.81372549019608,1610612763,106,74,2021-11-29T00:54:01Z,5650000,-16.0,139.0,1,right,MISS K. Anderson 14' floating Shot,[203937],1610612763.0,MEM,floating,,,Anderson,K. Anderson,,,,,14.03,Missed,,,,,,,,,,,,,,,,,,,
571,PT00M00.10S,2021-11-29T00:53:43.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612763,106,74,2021-11-29T00:54:01Z,5660000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,570.0,,,,,,,,
572,PT00M00.00S,2021-11-29T00:54:01.1Z,3,REGULAR,period,end,[],0,,,1610612763,106,74,2021-11-29T00:54:01Z,5670000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT12M00.00S,2021-11-29T00:55:08.1Z,4,REGULAR,substitution,out,['startperiod'],1629001,,,1610612763,106,74,2021-11-29T00:56:00Z,5680000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT12M00.00S,2021-11-29T00:55:08.1Z,4,REGULAR,substitution,out,['startperiod'],1630558,,,1610612763,106,74,2021-11-29T00:56:00Z,5690000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT12M00.00S,2021-11-29T00:55:08.1Z,4,REGULAR,substitution,out,['startperiod'],1628963,,,1610612763,106,74,2021-11-29T00:56:00Z,5700000,,,0,,SUB out: M. Bagley III,[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT12M00.00S,2021-11-29T00:55:08.1Z,4,REGULAR,substitution,in,['startperiod'],1629723,,,1610612763,106,74,2021-11-29T00:56:00Z,5710000,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT12M00.00S,2021-11-29T00:55:08.1Z,4,REGULAR,substitution,in,['startperiod'],1629002,,,1610612763,106,74,2021-11-29T00:56:00Z,5720000,,,0,,SUB in: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT12M00.00S,2021-11-29T00:55:08.1Z,4,REGULAR,substitution,in,['startperiod'],1630169,,,1610612763,106,74,2021-11-29T00:56:00Z,5730000,,,0,,SUB in: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT12M00.00S,2021-11-29T00:56:16.1Z,4,REGULAR,period,start,[],0,,,1610612763,106,74,2021-11-29T00:56:16Z,5740000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT11M46.00S,2021-11-29T00:56:30.0Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629634,88.25558475689881,41.66666666666667,1610612763,108,74,2021-11-29T00:56:35Z,5750000,-42.0,58.0,1,right,B. Clarke 7' turnaround Hook (12 PTS),[1629634],1610612763.0,MEM,turnaround,,,Clarke,B. Clarke,,,,,7.14,Made,12.0,,,,,,,,,,,,,,,,,,
581,PT11M32.00S,2021-11-29T00:56:43.2Z,4,REGULAR,2pt,Jump Shot,[],1629663,25.18068331143233,66.42156862745098,1610612758,108,74,2021-11-29T00:56:47Z,5760000,-82.0,184.0,1,left,MISS L. King 20' pullup Shot,[1629663],1610612758.0,SAC,pullup,,,King,L. King,,,,,20.17,Missed,,,,,,,,,,,,,,,,,,,
582,PT11M29.00S,2021-11-29T00:56:46.2Z,4,REGULAR,rebound,defensive,[],1629723,,,1610612763,108,74,2021-11-29T00:56:47Z,5770000,,,0,,J. Konchar REBOUND (Off:1 Def:2),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,581.0,3.0,2.0,1.0,,,,,
583,PT11M16.00S,2021-11-29T00:57:02.4Z,4,REGULAR,turnover,out-of-bounds,[],203937,,,1610612763,108,74,2021-11-29T00:57:13Z,5780000,,,0,,K. Anderson lost ball out-of-bounds TURNOVER (2 TO),[203937],1610612763.0,MEM,lost ball,,,Anderson,K. Anderson,,,,,,,,,,,201638.0,,,,,2.0,,,,,,,,,
584,PT11M02.00S,2021-11-29T00:57:24.5Z,4,REGULAR,foul,personal,[],1630217,,,1610612758,108,74,2021-11-29T00:57:29Z,5790000,,,0,,D. Bane personal FOUL (4 PF),"[1630217, 1630186]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,202027.0,4.0,0.0,Ramsey,1630186.0,,,,,,,,,,
586,PT10M53.00S,2021-11-29T00:57:51.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629002,6.521024967148489,50.245098039215684,1610612758,108,76,2021-11-29T00:57:58Z,5810000,-1.0,9.0,1,left,C. Metu driving DUNK (8 PTS) (T. Haliburton 2 AST),"[1629002, 1630169]",1610612758.0,SAC,driving,,,Metu,C. Metu,,,,,0.89,Made,8.0,T. Haliburton,1630169.0,2.0,,,,,,,,,,,,,,,
590,PT10M40.00S,2021-11-29T00:58:08.7Z,4,REGULAR,foul,personal,['2freethrow'],1630186,,,1610612763,108,76,2021-11-29T00:58:19Z,5850000,,,0,,J. Ramsey shooting personal FOUL (1 PF) (Clarke 2 FT),"[1630186, 1629634]",1610612758.0,SAC,shooting,,,Ramsey,J. Ramsey,,,,,,,,,,,202027.0,1.0,0.0,Clarke,1629634.0,,,,,,,,,,
592,PT10M40.00S,2021-11-29T00:58:34.7Z,4,REGULAR,freethrow,1 of 2,[],1629634,,,1610612763,108,76,2021-11-29T01:00:32Z,5870000,,,0,,MISS B. Clarke Free Throw 1 of 2,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,Missed,,,,,,,,,,,,,,,,,,,
593,PT10M40.00S,2021-11-29T00:58:34.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,108,76,2021-11-29T00:58:34Z,5880000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,592.0,,,,,,,,
594,PT10M40.00S,2021-11-29T00:58:50.0Z,4,REGULAR,freethrow,2 of 2,[],1629634,,,1610612763,109,76,2021-11-29T01:00:32Z,5890000,,,0,,B. Clarke Free Throw 2 of 2 (13 PTS),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
595,PT10M28.00S,2021-11-29T00:59:02.7Z,4,REGULAR,3pt,Jump Shot,[],1629663,27.94021024967148,74.75490196078431,1610612758,109,76,2021-11-29T00:59:08Z,5900000,-124.0,210.0,1,left,MISS L. King 24' 3PT,[1629663],1610612758.0,SAC,,,,King,L. King,,,,,24.39,Missed,,,,,,,,,,,,,,,,,,,
596,PT10M25.00S,2021-11-29T00:59:05.7Z,4,REGULAR,rebound,defensive,[],1629723,,,1610612763,109,76,2021-11-29T00:59:08Z,5910000,,,0,,J. Konchar REBOUND (Off:1 Def:3),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,595.0,4.0,3.0,1.0,,,,,
597,PT10M19.00S,2021-11-29T00:59:12.3Z,4,REGULAR,3pt,Jump Shot,[],1630217,88.64980289093299,3.1862745098039214,1610612763,109,76,2021-11-29T00:59:16Z,5920000,-234.0,54.0,1,right,MISS D. Bane 24' 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,24.03,Missed,,,,,,,,,,,,,,,,,,,
598,PT10M16.00S,2021-11-29T00:59:15.3Z,4,REGULAR,rebound,defensive,[],1629002,,,1610612758,109,76,2021-11-29T00:59:16Z,5930000,,,0,,C. Metu REBOUND (Off:3 Def:6),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,597.0,9.0,6.0,3.0,,,,,
599,PT10M10.00S,2021-11-29T00:59:23.3Z,4,REGULAR,foul,personal,['2freethrow'],1630533,,,1610612758,109,76,2021-11-29T00:59:31Z,5940000,,,0,,Z. Williams shooting personal FOUL (2 PF) (Haliburton 2 FT),"[1630533, 1630169]",1610612763.0,MEM,shooting,,,Williams,Z. Williams,,,,,,,,,,,202027.0,2.0,0.0,Haliburton,1630169.0,,,,,,,,,,
601,PT10M10.00S,2021-11-29T00:59:44.1Z,4,REGULAR,freethrow,1 of 2,[],1630169,,,1610612758,109,77,2021-11-29T00:59:44Z,5960000,,,0,,T. Haliburton Free Throw 1 of 2 (3 PTS),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
602,PT10M10.00S,2021-11-29T00:59:45.1Z,4,REGULAR,substitution,out,[],203937,,,1610612758,109,77,2021-11-29T00:59:52Z,5970000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT10M10.00S,2021-11-29T00:59:45.1Z,4,REGULAR,substitution,out,[],1630217,,,1610612758,109,77,2021-11-29T00:59:52Z,5980000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT10M10.00S,2021-11-29T00:59:45.1Z,4,REGULAR,substitution,in,[],1630583,,,1610612758,109,77,2021-11-29T00:59:52Z,5990000,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT10M10.00S,2021-11-29T00:59:45.1Z,4,REGULAR,substitution,in,[],1629681,,,1610612758,109,77,2021-11-29T00:59:52Z,6000000,,,0,,SUB in: K. Tillie,[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT10M10.00S,2021-11-29T01:00:06.4Z,4,REGULAR,freethrow,2 of 2,[],1630169,,,1610612758,109,77,2021-11-29T01:00:06Z,6010000,,,0,,MISS T. Haliburton Free Throw 2 of 2,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,Missed,,,,,,,,,,,,,,,,,,,
607,PT10M08.00S,2021-11-29T01:00:07.7Z,4,REGULAR,rebound,defensive,[],1629634,,,1610612763,109,77,2021-11-29T01:00:07Z,6020000,,,0,,B. Clarke REBOUND (Off:0 Def:5),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,606.0,5.0,5.0,0.0,,,,,
608,PT09M50.00S,2021-11-29T01:00:25.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629634,86.81011826544021,37.99019607843137,1610612763,111,77,2021-11-29T01:00:29Z,6030000,-60.0,71.0,1,right,B. Clarke 9' pullup Jump Shot (15 PTS),[1629634],1610612763.0,MEM,pullup,,,Clarke,B. Clarke,,,,,9.33,Made,15.0,,,,,,,,,,,,,,,,,,
610,PT09M38.00S,2021-11-29T01:00:40.5Z,4,REGULAR,foul,personal,['2freethrow'],1630533,,,1610612758,111,77,2021-11-29T01:01:05Z,6050000,,,0,,Z. Williams shooting personal FOUL (3 PF) (Haliburton 2 FT),"[1630533, 1630169]",1610612763.0,MEM,shooting,,,Williams,Z. Williams,,,,,,,,,,,203177.0,3.0,0.0,Haliburton,1630169.0,,,,,,,,,,
612,PT09M38.00S,2021-11-29T01:01:40.5Z,4,REGULAR,freethrow,1 of 2,[],1630169,,,1610612758,111,78,2021-11-29T01:01:40Z,6070000,,,0,,T. Haliburton Free Throw 1 of 2 (4 PTS),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
613,PT09M38.00S,2021-11-29T01:02:05.6Z,4,REGULAR,freethrow,2 of 2,[],1630169,,,1610612758,111,79,2021-11-29T01:02:05Z,6080000,,,0,,T. Haliburton Free Throw 2 of 2 (5 PTS),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
614,PT09M38.00S,2021-11-29T01:02:11.6Z,4,REGULAR,stoppage,other,[],0,,,1610612763,111,79,2021-11-29T01:02:11Z,6090000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT09M19.00S,2021-11-29T01:02:53.0Z,4,REGULAR,3pt,Jump Shot,[],1629681,92.46057818659659,95.58823529411765,1610612763,111,79,2021-11-29T01:03:00Z,6100000,228.0,18.0,1,right,MISS K. Tillie 3PT,[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,22.86,Missed,,,,,,,,,,,,,,,,,,,
616,PT09M16.00S,2021-11-29T01:02:56.0Z,4,REGULAR,rebound,defensive,[],1629663,,,1610612758,111,79,2021-11-29T01:03:00Z,6110000,,,0,,L. King REBOUND (Off:0 Def:1),[1629663],1610612758.0,SAC,,,,King,L. King,,,,,,,,,,,,,,,,,615.0,1.0,1.0,0.0,,,,,
