actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
356,PT09M06.00S,2021-12-14T02:27:17.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,16.507884362680684,41.17647058823529,1610612755,75,58,2021-12-14T02:27:22Z,3520000,44.0,103.0,1,left,MISS T. Harris 11' driving floating Shot - blocked,"[202699, 1628991]",1610612755.0,PHI,driving floating,,,Harris,T. Harris,,,,,11.18,Missed,,,,,,,,,,,,,,,Jackson Jr.,1628991.0,,
357,PT09M06.00S,2021-12-14T02:27:17.3Z,3,REGULAR,block,,[],1628991,,,1610612755,75,58,2021-12-14T02:27:19Z,3530000,,,0,,J. Jackson Jr. BLOCK (2 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,
358,PT09M06.00S,2021-12-14T02:27:17.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612755,75,58,2021-12-14T02:27:22Z,3540000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,356.0,,,,,,,,,,,,,
359,PT09M06.00S,2021-12-14T02:27:22.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,75,58,2021-12-14T02:27:22Z,3550000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT09M00.00S,2021-12-14T02:27:38.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627788,13.748357424441524,57.35294117647059,1610612755,75,60,2021-12-14T02:27:43Z,3560000,-37.0,77.0,1,left,F. Korkmaz 8' driving floating Jump Shot (10 PTS),[1627788],1610612755.0,PHI,driving floating,,,Korkmaz,F. Korkmaz,,,,,8.51,Made,10.0,,,,,,,,,,,,,,,,,
361,PT08M44.00S,2021-12-14T02:27:53.7Z,3,REGULAR,foul,personal,['3freethrow'],1630178,,,1610612763,75,60,2021-12-14T02:28:01Z,3570000,,,0,,T. Maxey shooting personal FOUL (2 PF) (Jackson Jr. 3 FT),"[1630178, 1628991]",1610612755.0,PHI,shooting,,,Maxey,T. Maxey,,,,,,,,,,,,,,,2715.0,2.0,0.0,Jackson Jr.,1628991.0,,,,,
363,PT08M44.00S,2021-12-14T02:28:21.3Z,3,REGULAR,freethrow,1 of 3,[],1628991,,,1610612763,76,60,2021-12-14T02:28:21Z,3590000,,,0,,J. Jackson Jr. Free Throw 1 of 3 (12 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
364,PT08M44.00S,2021-12-14T02:28:35.2Z,3,REGULAR,freethrow,2 of 3,[],1628991,,,1610612763,77,60,2021-12-14T02:28:35Z,3600000,,,0,,J. Jackson Jr. Free Throw 2 of 3 (13 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
365,PT08M44.00S,2021-12-14T02:28:48.5Z,3,REGULAR,freethrow,3 of 3,[],1628991,,,1610612763,78,60,2021-12-14T02:28:48Z,3610000,,,0,,J. Jackson Jr. Free Throw 3 of 3 (14 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
366,PT08M32.00S,2021-12-14T02:29:04.3Z,3,REGULAR,3pt,Jump Shot,[],1630178,27.94021024967148,12.009803921568627,1610612755,78,60,2021-12-14T02:29:11Z,3620000,190.0,210.0,1,left,MISS T. Maxey 28' 3PT,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,28.33,Missed,,,,,,,,,,,,,,,,,,
367,PT08M28.00S,2021-12-14T02:29:08.3Z,3,REGULAR,rebound,defensive,[],1630217,,,1610612763,78,60,2021-12-14T02:29:11Z,3630000,,,0,,D. Bane REBOUND (Off:0 Def:7),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,366.0,7.0,7.0,0.0,,,,,,,,,,
368,PT08M23.00S,2021-12-14T02:29:15.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,78,60,2021-12-14T02:29:15Z,3640000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT08M17.00S,2021-12-14T02:29:32.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,93.77463863337714,54.65686274509803,1610612763,80,60,2021-12-14T02:29:36Z,3650000,23.0,6.0,1,right,J. Jackson Jr. driving Layup (16 PTS),[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,2.41,Made,16.0,,,,,,,,,,,,,,,,,
370,PT08M03.00S,2021-12-14T02:29:47.1Z,3,REGULAR,3pt,Jump Shot,[],1627788,28.203022339027594,72.54901960784314,1610612755,80,60,2021-12-14T02:31:30Z,3660000,-113.0,213.0,1,left,MISS F. Korkmaz 24' pullup 3PT,[1627788],1610612755.0,PHI,pullup,,,Korkmaz,F. Korkmaz,,,,,24.06,Missed,,,,,,,,,,,,,,,,,,
371,PT08M00.00S,2021-12-14T02:29:50.1Z,3,REGULAR,rebound,defensive,[],1628415,,,1610612763,80,60,2021-12-14T02:29:51Z,3670000,,,0,,D. Brooks REBOUND (Off:0 Def:4),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,370.0,4.0,4.0,0.0,,,,,,,,,,
372,PT07M54.00S,2021-12-14T02:29:56.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1628415,92.46057818659659,56.127450980392155,1610612763,80,60,2021-12-14T02:30:02Z,3680000,31.0,18.0,1,right,MISS D. Brooks driving floating bank Shot,[1628415],1610612763.0,MEM,driving floating bank,,,Brooks,D. Brooks,,,,,3.57,Missed,,,,,,,,,,,,,,,,,,
373,PT07M48.00S,2021-12-14T02:30:02.6Z,3,REGULAR,rebound,offensive,[],203500,,,1610612763,80,60,2021-12-14T02:30:02Z,3690000,,,0,,S. Adams REBOUND (Off:2 Def:2),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,372.0,4.0,2.0,2.0,,,,,,,,,,
374,PT07M48.00S,2021-12-14T02:30:01.1Z,3,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",203500,94.40999984741211,50.0,1610612763,82,60,2021-12-14T02:30:04Z,3700000,0.0,0.0,1,right,S. Adams tip Layup (6 PTS),[203500],1610612763.0,MEM,tip,,,Adams,S. Adams,,,,,0.0,Made,6.0,,,,,,,,,,,,,,,,,
375,PT07M30.00S,2021-12-14T02:30:19.4Z,3,REGULAR,3pt,Jump Shot,[],1627788,19.66162943495401,8.57843137254902,1610612755,82,60,2021-12-14T02:30:23Z,3710000,207.0,132.0,1,left,MISS F. Korkmaz 24' 3PT,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,24.58,Missed,,,,,,,,,,,,,,,,,,
376,PT07M28.00S,2021-12-14T02:30:21.4Z,3,REGULAR,rebound,defensive,[],1628991,,,1610612763,82,60,2021-12-14T02:30:23Z,3720000,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:2),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,375.0,2.0,2.0,0.0,,,,,,,,,,
377,PT07M17.00S,2021-12-14T02:30:33.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,88.78120893561103,53.18627450980392,1610612763,82,60,2021-12-14T02:30:43Z,3730000,16.0,53.0,1,right,MISS J. Jackson Jr. driving Layup - blocked,"[1628991, 203083]",1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,5.53,Missed,,,,,,,,,,,,,,,Drummond,203083.0,,
378,PT07M17.00S,2021-12-14T02:30:33.0Z,3,REGULAR,block,,[],203083,,,1610612763,82,60,2021-12-14T02:30:35Z,3740000,,,0,,A. Drummond BLOCK (3 BLK),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
379,PT07M16.00S,2021-12-14T02:30:34.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612755,82,60,2021-12-14T02:30:43Z,3750000,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,377.0,,,,,,,,,,,,,
380,PT07M16.00S,2021-12-14T02:30:43.0Z,3,REGULAR,violation,kicked ball,[],1628991,,,1610612755,82,60,2021-12-14T02:30:47Z,3760000,,,0,,J. Jackson Jr. kicked ball VIOLATION,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,2715.0,,,,,,,,,
381,PT07M16.00S,2021-12-14T02:30:45.8Z,3,REGULAR,substitution,out,[],203083,,,1610612755,82,60,2021-12-14T02:31:02Z,3770000,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
382,PT07M16.00S,2021-12-14T02:30:45.8Z,3,REGULAR,substitution,out,[],1629680,,,1610612755,82,60,2021-12-14T02:31:02Z,3780000,,,0,,SUB out: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,
383,PT07M16.00S,2021-12-14T02:30:45.8Z,3,REGULAR,substitution,in,[],1627777,,,1610612755,82,60,2021-12-14T02:31:02Z,3790000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
384,PT07M16.00S,2021-12-14T02:30:45.8Z,3,REGULAR,substitution,in,[],1629003,,,1610612755,82,60,2021-12-14T02:31:02Z,3800000,,,0,,SUB in: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,
385,PT07M07.00S,2021-12-14T02:31:09.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,8.09789750328515,45.34313725490196,1610612755,82,62,2021-12-14T02:31:14Z,3810000,23.0,24.0,1,left,T. Maxey driving finger roll Layup (18 PTS),[1630178],1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,3.32,Made,18.0,,,,,,,,,,,,,,,,,
386,PT06M51.00S,2021-12-14T02:31:29.2Z,3,REGULAR,foul,personal,[],1627777,,,1610612763,82,62,2021-12-14T02:32:23Z,3820000,,,0,,G. Niang personal FOUL (2 PF),"[1627777, 203500]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,1627534.0,2.0,0.0,Adams,203500.0,,,,,
388,PT06M51.00S,2021-12-14T02:31:46.6Z,3,REGULAR,substitution,out,[],203500,,,1610612763,82,62,2021-12-14T02:31:50Z,3840000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,
389,PT06M51.00S,2021-12-14T02:31:46.6Z,3,REGULAR,substitution,out,[],1630217,,,1610612763,82,62,2021-12-14T02:31:50Z,3850000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,
390,PT06M51.00S,2021-12-14T02:31:46.6Z,3,REGULAR,substitution,in,[],203937,,,1610612763,82,62,2021-12-14T02:31:50Z,3860000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,
391,PT06M51.00S,2021-12-14T02:31:46.6Z,3,REGULAR,substitution,in,[],1629001,,,1610612763,82,62,2021-12-14T02:31:50Z,3870000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,
392,PT06M40.00S,2021-12-14T02:32:07.8Z,3,REGULAR,2pt,Jump Shot,[],1628415,79.97700394218134,20.098039215686274,1610612763,82,62,2021-12-14T02:32:12Z,3880000,-150.0,136.0,1,right,MISS D. Brooks 20' step back Shot,[1628415],1610612763.0,MEM,step back,,,Brooks,D. Brooks,,,,,20.19,Missed,,,,,,,,,,,,,,,,,,
393,PT06M37.00S,2021-12-14T02:32:10.8Z,3,REGULAR,rebound,defensive,[],1629003,,,1610612755,82,62,2021-12-14T02:32:12Z,3890000,,,0,,S. Milton REBOUND (Off:0 Def:4),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,392.0,4.0,4.0,0.0,,,,,,,,,,
395,PT06M34.00S,2021-12-14T02:32:20.6Z,3,REGULAR,foul,personal,[],1628991,,,1610612755,82,62,2021-12-14T02:32:26Z,3910000,,,0,,J. Jackson Jr. personal FOUL (1 PF),"[1628991, 202699]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,2715.0,1.0,0.0,Harris,202699.0,,,,,
397,PT06M28.00S,2021-12-14T02:32:42.9Z,3,REGULAR,foul,personal,['2freethrow'],203937,,,1610612755,82,62,2021-12-14T02:33:15Z,3930000,,,0,,K. Anderson shooting personal FOUL (2 PF) (Maxey 2 FT),"[203937, 1630178]",1610612763.0,MEM,shooting,,,Anderson,K. Anderson,,,,,,,,,,,,,,,200834.0,2.0,0.0,Maxey,1630178.0,,,,,
399,PT06M28.00S,2021-12-14T02:33:16.4Z,3,REGULAR,freethrow,1 of 2,[],1630178,,,1610612755,82,63,2021-12-14T02:33:16Z,3950000,,,0,,T. Maxey Free Throw 1 of 2 (19 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
400,PT06M28.00S,2021-12-14T02:33:33.9Z,3,REGULAR,freethrow,2 of 2,[],1630178,,,1610612755,82,64,2021-12-14T02:33:33Z,3960000,,,0,,T. Maxey Free Throw 2 of 2 (20 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
401,PT06M12.00S,2021-12-14T02:33:50.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628991,94.30026281208936,48.77450980392157,1610612763,84,64,2021-12-14T02:33:55Z,3970000,-6.0,1.0,1,right,J. Jackson Jr. cutting DUNK (18 PTS) (K. Anderson 2 AST),"[1628991, 203937]",1610612763.0,MEM,cutting,,,Jackson Jr.,J. Jackson Jr.,,,,,0.62,Made,18.0,K. Anderson,203937.0,2.0,,,,,,,,,,,,,,
403,PT06M01.00S,2021-12-14T02:34:05.1Z,3,REGULAR,foul,personal,[],1628991,,,1610612755,84,64,2021-12-14T02:34:10Z,3990000,,,0,,J. Jackson Jr. personal FOUL (2 PF),"[1628991, 1629003]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,2715.0,2.0,0.0,Milton,1629003.0,,,,,
405,PT05M47.00S,2021-12-14T02:34:32.5Z,3,REGULAR,3pt,Jump Shot,[],1630178,24.26084099868594,84.55882352941177,1610612755,84,67,2021-12-14T02:34:38Z,4010000,-173.0,176.0,1,left,T. Maxey 24' 3PT step back (23 PTS),[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,24.64,Made,23.0,,,,,,,,,,,,,,,,,
406,PT05M26.00S,2021-12-14T02:34:54.7Z,3,REGULAR,foul,personal,['2freethrow'],1630178,,,1610612763,84,67,2021-12-14T02:35:04Z,4020000,,,0,,T. Maxey shooting personal FOUL (3 PF) (Brooks 2 FT),"[1630178, 1628415]",1610612755.0,PHI,shooting,,,Maxey,T. Maxey,,,,,,,,,,,,,,,1627534.0,3.0,0.0,Brooks,1628415.0,,,,,
408,PT05M26.00S,2021-12-14T02:35:20.6Z,3,REGULAR,freethrow,1 of 2,[],1628415,,,1610612763,85,67,2021-12-14T02:35:20Z,4040000,,,0,,D. Brooks Free Throw 1 of 2 (20 PTS),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
409,PT05M26.00S,2021-12-14T02:35:35.5Z,3,REGULAR,freethrow,2 of 2,[],1628415,,,1610612763,86,67,2021-12-14T02:35:35Z,4050000,,,0,,D. Brooks Free Throw 2 of 2 (21 PTS),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
410,PT05M11.00S,2021-12-14T02:35:54.6Z,3,REGULAR,turnover,traveling,[],1627777,,,1610612755,86,67,2021-12-14T02:35:59Z,4060000,,,0,,G. Niang traveling TURNOVER (1 TO),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,200834.0,,,,,1.0,,,,
411,PT04M58.00S,2021-12-14T02:36:17.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628991,91.93495400788436,49.50980392156863,1610612763,88,67,2021-12-14T02:36:21Z,4070000,-2.0,23.0,1,right,J. Jackson Jr. Layup (20 PTS) (K. Anderson 3 AST),"[1628991, 203937]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,2.34,Made,20.0,K. Anderson,203937.0,3.0,,,,,,,,,,,,,,
413,PT04M58.00S,2021-12-14T02:36:21.9Z,3,REGULAR,foul,personal,['1freethrow'],202699,,,1610612763,88,67,2021-12-14T02:36:31Z,4090000,,,0,,T. Harris shooting personal FOUL (2 PF) (Jackson Jr. 1 FT),"[202699, 1628991]",1610612755.0,PHI,shooting,,,Harris,T. Harris,,,,,,,,,,,,,,,200834.0,2.0,0.0,Jackson Jr.,1628991.0,,,,,
415,PT04M58.00S,2021-12-14T02:36:39.9Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1628991,,,1610612763,88,67,2021-12-14T02:37:00Z,4110000,,,0,,MISS J. Jackson Jr. Free Throw 1 of 1,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,
416,PT04M55.00S,2021-12-14T02:36:42.9Z,3,REGULAR,rebound,defensive,[],1627788,,,1610612755,88,67,2021-12-14T02:37:00Z,4120000,,,0,,F. Korkmaz REBOUND (Off:0 Def:4),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,415.0,4.0,4.0,0.0,,,,,,,,,,
417,PT04M41.00S,2021-12-14T02:36:56.5Z,3,REGULAR,3pt,Jump Shot,[],1627777,29.122864651773984,27.450980392156865,1610612755,88,67,2021-12-14T02:37:04Z,4130000,113.0,221.0,1,left,MISS G. Niang 24' 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,24.83,Missed,,,,,,,,,,,,,,,,,,
418,PT04M37.00S,2021-12-14T02:36:59.8Z,3,REGULAR,rebound,defensive,[],1628415,,,1610612763,88,67,2021-12-14T02:36:59Z,4140000,,,0,,D. Brooks REBOUND (Off:0 Def:5),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,417.0,5.0,5.0,0.0,,,,,,,,,,
419,PT04M32.00S,2021-12-14T02:37:04.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628991,93.11760840998686,49.754901960784316,1610612763,90,67,2021-12-14T02:37:09Z,4150000,-1.0,12.0,1,right,J. Jackson Jr. DUNK (22 PTS) (D. Brooks 1 AST),"[1628991, 1628415]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,1.23,Made,22.0,D. Brooks,1628415.0,1.0,,,,,,,,,,,,,,
421,PT04M25.00S,2021-12-14T02:37:12.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,7.178055190538765,49.754901960784316,1610612755,90,67,2021-12-14T02:38:04Z,4170000,1.0,15.0,1,left,MISS T. Maxey running finger roll Layup - blocked,"[1630178, 1629001]",1610612755.0,PHI,running finger roll,,,Maxey,T. Maxey,,,,,1.5,Missed,,,,,,,,,,,,,,,Melton,1629001.0,,
422,PT04M25.00S,2021-12-14T02:37:12.5Z,3,REGULAR,block,,[],1629001,,,1610612755,90,67,2021-12-14T02:37:58Z,4180000,,,0,,D. Melton BLOCK (1 BLK),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,
423,PT04M25.00S,2021-12-14T02:37:12.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612755,90,67,2021-12-14T02:37:23Z,4190000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,421.0,,,,,,,,,,,,,
424,PT04M25.00S,2021-12-14T02:37:18.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,90,67,2021-12-14T02:37:18Z,4200000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT04M25.00S,2021-12-14T02:37:21.4Z,3,REGULAR,substitution,out,[],202699,,,1610612755,90,67,2021-12-14T02:37:28Z,4210000,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,
426,PT04M25.00S,2021-12-14T02:37:21.4Z,3,REGULAR,substitution,in,[],201980,,,1610612755,90,67,2021-12-14T02:37:28Z,4220000,,,0,,SUB in: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,
427,PT04M25.00S,2021-12-14T02:37:21.4Z,3,REGULAR,substitution,out,[],1628991,,,1610612755,90,67,2021-12-14T02:37:38Z,4230000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,
428,PT04M25.00S,2021-12-14T02:37:21.4Z,3,REGULAR,substitution,in,[],1630214,,,1610612755,90,67,2021-12-14T02:37:38Z,4240000,,,0,,SUB in: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,
429,PT04M25.00S,2021-12-14T02:37:21.4Z,3,REGULAR,substitution,out,[],1627788,,,1610612755,90,67,2021-12-14T02:37:43Z,4250000,,,0,,SUB out: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,
430,PT04M25.00S,2021-12-14T02:37:21.4Z,3,REGULAR,substitution,in,[],1629646,,,1610612755,90,67,2021-12-14T02:37:43Z,4260000,,,0,,SUB in: C. Bassey,[1629646],1610612755.0,PHI,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,
431,PT04M08.00S,2021-12-14T02:38:10.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627777,9.543363994743759,42.15686274509804,1610612755,90,69,2021-12-14T02:38:23Z,4270000,39.0,37.0,1,left,G. Niang driving Layup (2 PTS) (T. Maxey 6 AST),"[1627777, 1630178]",1610612755.0,PHI,driving,,,Niang,G. Niang,,,,,5.4,Made,2.0,T. Maxey,1630178.0,6.0,,,,,,,,,,,,,,
433,PT03M55.00S,2021-12-14T02:38:23.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'defensivegoaltending']",1626145,83.52496714848883,47.549019607843135,1610612763,92,69,2021-12-14T02:38:33Z,4290000,-12.0,102.0,1,right,T. Jones 10' floating Jump Shot (11 PTS) (D. Brooks 2 AST),"[1626145, 1628415]",1610612763.0,MEM,floating,,,Jones,T. Jones,,,,,10.31,Made,11.0,D. Brooks,1628415.0,2.0,,,,,,,,,,,,,,
436,PT03M55.00S,2021-12-14T02:38:30.2Z,3,REGULAR,violation,defensive goaltending,[],1629646,,,1610612763,92,69,2021-12-14T02:38:33Z,4320000,,,0,,C. Bassey defensive goaltending VIOLATION,[1629646],1610612755.0,PHI,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,2715.0,,,,,,,,,
437,PT03M43.00S,2021-12-14T02:38:56.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629003,11.908672798948752,42.64705882352941,1610612755,92,69,2021-12-14T02:39:01Z,4330000,37.0,59.0,1,left,MISS S. Milton 6' turnaround Shot,[1629003],1610612755.0,PHI,turnaround,,,Milton,S. Milton,,,,,6.99,Missed,,,,,,,,,,,,,,,,,,
438,PT03M40.00S,2021-12-14T02:38:59.3Z,3,REGULAR,rebound,defensive,[],203937,,,1610612763,92,69,2021-12-14T02:39:01Z,4340000,,,0,,K. Anderson REBOUND (Off:0 Def:2),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,437.0,2.0,2.0,0.0,,,,,,,,,,
439,PT03M35.00S,2021-12-14T02:39:04.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629001,75.3777923784494,13.480392156862745,1610612763,92,69,2021-12-14T02:39:09Z,4350000,-183.0,179.0,1,right,MISS D. Melton 25' 3PT,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,25.56,Missed,,,,,,,,,,,,,,,,,,
440,PT03M31.00S,2021-12-14T02:39:08.2Z,3,REGULAR,rebound,defensive,[],1629646,,,1610612755,92,69,2021-12-14T02:39:09Z,4360000,,,0,,C. Bassey REBOUND (Off:1 Def:3),[1629646],1610612755.0,PHI,,,,Bassey,C. Bassey,,,,,,,,,,,439.0,4.0,3.0,1.0,,,,,,,,,,
441,PT03M23.00S,2021-12-14T02:39:17.1Z,3,REGULAR,turnover,lost ball,[],201980,,,1610612755,92,69,2021-12-14T02:39:21Z,4370000,,,0,,D. Green lost ball TURNOVER (1 TO),"[201980, 1628415]",1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,1.0,,,Brooks,1628415.0
442,PT03M23.00S,2021-12-14T02:39:17.1Z,3,REGULAR,steal,,[],1628415,,,1610612763,92,69,2021-12-14T02:39:19Z,4380000,,,0,,D. Brooks STEAL (1 STL),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,
443,PT03M18.00S,2021-12-14T02:39:21.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626145,91.5407358738502,54.166666666666664,1610612763,94,69,2021-12-14T02:39:26Z,4390000,21.0,27.0,1,right,T. Jones running reverse Layup (13 PTS) (D. Melton 2 AST),"[1626145, 1629001]",1610612763.0,MEM,running reverse,,,Jones,T. Jones,,,,,3.41,Made,13.0,D. Melton,1629001.0,2.0,,,,,,,,,,,,,,
445,PT03M18.00S,2021-12-14T02:39:28.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,94,69,2021-12-14T02:39:28Z,4410000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT03M18.00S,2021-12-14T02:41:33.6Z,3,REGULAR,substitution,out,[],1626145,,,1610612755,94,69,2021-12-14T02:41:46Z,4420000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,
