actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
265,PT04M44.00S,2022-01-29T01:59:24.2Z,2,REGULAR,2pt,Jump Shot,[],1629001,78.53153745072274,48.529411764705884,1610612763,48,44,2022-01-29T01:59:28Z,2610000,-7.0,149.0,1,right,MISS D. Melton 14' driving floating bank Shot,[1629001],1610612763.0,MEM,driving floating bank,,,Melton,D. Melton,,,,,14.95,Missed,,,,,,,,,,,,,,,,,,
266,PT04M42.00S,2022-01-29T01:59:26.2Z,2,REGULAR,rebound,offensive,[],1629001,,,1610612763,48,44,2022-01-29T01:59:28Z,2620000,,,0,,D. Melton REBOUND (Off:2 Def:1),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,265.0,3.0,1.0,2.0,,,,,,,,,,,,,,
267,PT04M34.00S,2022-01-29T01:59:36.6Z,2,REGULAR,foul,personal,['2freethrow'],1629672,,,1610612763,48,44,2022-01-29T01:59:44Z,2630000,,,0,,E. Paschall shooting personal FOUL (2 PF) (Morant 2 FT),"[1629672, 1629630]",1610612762.0,UTA,shooting,,,Paschall,E. Paschall,,,,,,,,,,,,,,,1627529.0,2.0,0.0,Morant,1629630.0,,,,,
269,PT04M34.00S,2022-01-29T02:00:37.8Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629630,,,1610612763,49,44,2022-01-29T02:00:37Z,2650000,,,0,,J. Morant Free Throw 1 of 2 (8 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
270,PT04M34.00S,2022-01-29T02:00:53.4Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629630,,,1610612763,50,44,2022-01-29T02:00:53Z,2660000,,,0,,J. Morant Free Throw 2 of 2 (9 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
271,PT04M18.00S,2022-01-29T02:01:11.7Z,2,REGULAR,turnover,lost ball,[],1629672,,,1610612762,50,44,2022-01-29T02:01:16Z,2670000,,,0,,E. Paschall lost ball TURNOVER (1 TO),"[1629672, 1629001]",1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,1.0,Melton,1629001.0
272,PT04M18.00S,2022-01-29T02:01:11.7Z,2,REGULAR,steal,,[],1629001,,,1610612763,50,44,2022-01-29T02:01:13Z,2680000,,,0,,D. Melton STEAL (1 STL),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,
273,PT04M14.00S,2022-01-29T02:01:15.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629001,93.77463863337714,50.73529411764706,1610612763,52,44,2022-01-29T02:01:19Z,2690000,4.0,6.0,1,right,D. Melton running finger roll Layup (10 PTS),[1629001],1610612763.0,MEM,running finger roll,,,Melton,D. Melton,,,,,0.7,Made,,,,,10.0,,,,,,,,,,,,,
274,PT03M59.00S,2022-01-29T02:01:29.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629672,6.389618922470433,53.92156862745098,1610612762,52,44,2022-01-29T02:01:32Z,2700000,-20.0,8.0,1,left,MISS E. Paschall cutting finger roll Layup,[1629672],1610612762.0,UTA,cutting finger roll,,,Paschall,E. Paschall,,,,,2.1,Missed,,,,,,,,,,,,,,,,,,
275,PT03M57.00S,2022-01-29T02:01:31.2Z,2,REGULAR,rebound,defensive,[],1629001,,,1610612763,52,44,2022-01-29T02:01:32Z,2710000,,,0,,D. Melton REBOUND (Off:2 Def:2),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,274.0,4.0,2.0,2.0,,,,,,,,,,,,,,
276,PT03M53.00S,2022-01-29T02:01:35.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629630,71.04139290407359,23.284313725490197,1610612763,55,44,2022-01-29T02:01:51Z,2720000,-134.0,220.0,1,right,J. Morant 25' 3PT running (12 PTS) (D. Melton 2 AST),"[1629630, 1629001]",1610612763.0,MEM,running,,,Morant,J. Morant,,,,,25.71,Made,,,,,12.0,D. Melton,1629001.0,2.0,,,,,,,,,,
278,PT03M37.00S,2022-01-29T02:01:51.4Z,2,REGULAR,3pt,Jump Shot,[],1626220,30.436925098554536,25.49019607843137,1610612762,55,44,2022-01-29T02:01:56Z,2740000,123.0,234.0,1,left,MISS R. O'Neale 26' 3PT,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,26.38,Missed,,,,,,,,,,,,,,,,,,
279,PT03M35.00S,2022-01-29T02:01:53.4Z,2,REGULAR,rebound,defensive,[],1629001,,,1610612763,55,44,2022-01-29T02:01:56Z,2750000,,,0,,D. Melton REBOUND (Off:2 Def:3),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,278.0,5.0,3.0,2.0,,,,,,,,,,,,,,
280,PT03M18.00S,2022-01-29T02:02:10.2Z,2,REGULAR,3pt,Jump Shot,[],1629001,67.7562417871222,20.833333333333336,1610612763,55,44,2022-01-29T02:02:18Z,2760000,-146.0,251.0,1,right,MISS D. Melton 28' 3PT,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,28.99,Missed,,,,,,,,,,,,,,,,,,
281,PT03M15.00S,2022-01-29T02:02:13.2Z,2,REGULAR,rebound,offensive,[],203500,,,1610612763,55,44,2022-01-29T02:02:18Z,2770000,,,0,,S. Adams REBOUND (Off:2 Def:3),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,280.0,5.0,3.0,2.0,,,,,,,,,,,,,,
282,PT03M15.00S,2022-01-29T02:02:19.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,55,44,2022-01-29T02:02:19Z,2780000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT03M15.00S,2022-01-29T02:02:29.2Z,2,REGULAR,substitution,out,[],203903,,,1610612763,55,44,2022-01-29T02:02:34Z,2790000,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
284,PT03M15.00S,2022-01-29T02:02:29.2Z,2,REGULAR,substitution,in,[],201144,,,1610612763,55,44,2022-01-29T02:02:34Z,2800000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
285,PT03M13.00S,2022-01-29T02:02:43.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629630,94.1688567674113,52.20588235294118,1610612763,57,44,2022-01-29T02:02:46Z,2810000,11.0,2.0,1,right,J. Morant cutting finger roll Layup (14 PTS) (D. Melton 3 AST),"[1629630, 1629001]",1610612763.0,MEM,cutting finger roll,,,Morant,J. Morant,,,,,1.12,Made,,,,,14.0,D. Melton,1629001.0,3.0,,,,,,,,,,
287,PT02M55.00S,2022-01-29T02:03:00.9Z,2,REGULAR,3pt,Jump Shot,[],1629672,5.075558475689881,96.56862745098039,1610612762,57,47,2022-01-29T02:03:04Z,2830000,-233.0,-5.0,1,left,E. Paschall 3PT  (10 PTS) (M. Conley 3 AST),"[1629672, 201144]",1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,23.28,Made,,,,,10.0,M. Conley,201144.0,3.0,,,,,,,,,,
289,PT02M42.00S,2022-01-29T02:03:14.2Z,2,REGULAR,turnover,bad pass,[],1629630,,,1610612763,57,47,2022-01-29T02:03:16Z,2850000,,,0,,J. Morant bad pass TURNOVER (1 TO),"[1629630, 201144]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,1.0,Conley,201144.0
290,PT02M42.00S,2022-01-29T02:03:14.2Z,2,REGULAR,steal,,[],201144,,,1610612762,57,47,2022-01-29T02:03:15Z,2860000,,,0,,M. Conley STEAL (1 STL),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
291,PT02M38.00S,2022-01-29T02:03:17.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202711,6.1268068331143235,52.94117647058824,1610612762,57,49,2022-01-29T02:03:23Z,2870000,-15.0,5.0,1,left,B. Bogdanovic running finger roll Layup (5 PTS) (J. Ingles 2 AST),"[202711, 204060]",1610612762.0,UTA,running finger roll,,,Bogdanovic,B. Bogdanovic,,,,,1.56,Made,,,,,5.0,J. Ingles,204060.0,2.0,,,,,,,,,,
293,PT02M19.00S,2022-01-29T02:03:37.5Z,2,REGULAR,turnover,bad pass,[],1629681,,,1610612763,57,49,2022-01-29T02:03:44Z,2890000,,,0,,K. Tillie bad pass TURNOVER (1 TO),"[1629681, 201144]",1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,,,,,,,,,,,,,,,,1.0,Conley,201144.0
294,PT02M19.00S,2022-01-29T02:03:37.5Z,2,REGULAR,steal,,[],201144,,,1610612762,57,49,2022-01-29T02:03:39Z,2900000,,,0,,M. Conley STEAL (2 STL),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
295,PT02M15.00S,2022-01-29T02:03:41.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201144,6.389618922470433,47.05882352941176,1610612762,57,49,2022-01-29T02:03:47Z,2910000,15.0,8.0,1,left,MISS M. Conley running finger roll Layup,[201144],1610612762.0,UTA,running finger roll,,,Conley,M. Conley,,,,,1.65,Missed,,,,,,,,,,,,,,,,,,
296,PT02M12.00S,2022-01-29T02:03:44.1Z,2,REGULAR,rebound,defensive,[],1630533,,,1610612763,57,49,2022-01-29T02:03:44Z,2920000,,,0,,Z. Williams REBOUND (Off:0 Def:1),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,295.0,1.0,1.0,0.0,,,,,,,,,,,,,,
297,PT02M08.00S,2022-01-29T02:03:47.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629630,92.32917214191852,51.225490196078425,1610612763,59,49,2022-01-29T02:03:52Z,2930000,6.0,20.0,1,right,J. Morant running finger roll Layup (16 PTS) (D. Melton 4 AST),"[1629630, 1629001]",1610612763.0,MEM,running finger roll,,,Morant,J. Morant,,,,,2.05,Made,,,,,16.0,D. Melton,1629001.0,4.0,,,,,,,,,,
299,PT01M49.00S,2022-01-29T02:04:07.1Z,2,REGULAR,3pt,Jump Shot,[],202711,29.38567674113009,75.0,1610612762,59,49,2022-01-29T02:04:11Z,2950000,-125.0,224.0,1,left,MISS B. Bogdanovic 25' step back 3PT,[202711],1610612762.0,UTA,step back,,,Bogdanovic,B. Bogdanovic,,,,,25.63,Missed,,,,,,,,,,,,,,,,,,
300,PT01M45.00S,2022-01-29T02:04:11.1Z,2,REGULAR,rebound,defensive,[],1629001,,,1610612763,59,49,2022-01-29T02:04:11Z,2960000,,,0,,D. Melton REBOUND (Off:2 Def:4),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,299.0,6.0,4.0,2.0,,,,,,,,,,,,,,
301,PT01M38.00S,2022-01-29T02:04:18.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,94.1688567674113,52.450980392156865,1610612763,59,49,2022-01-29T02:04:23Z,2970000,12.0,2.0,1,right,MISS J. Morant driving reverse Layup,[1629630],1610612763.0,MEM,driving reverse,,,Morant,J. Morant,,,,,1.25,Missed,,,,,,,,,,,,,,,,,,
302,PT01M35.00S,2022-01-29T02:04:21.6Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612762,59,49,2022-01-29T02:04:23Z,2980000,,,0,,R. O'Neale REBOUND (Off:1 Def:2),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,301.0,3.0,2.0,1.0,,,,,,,,,,,,,,
303,PT01M25.00S,2022-01-29T02:04:35.2Z,2,REGULAR,foul,personal,[],1629681,,,1610612762,59,49,2022-01-29T02:04:38Z,2990000,,,0,,K. Tillie personal FOUL (1 PF),"[1629681, 202711]",1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,,,,,,,,,203592.0,1.0,0.0,Bogdanovic,202711.0,,,,,
305,PT01M25.00S,2022-01-29T02:04:40.1Z,2,REGULAR,substitution,out,[],1630533,,,1610612762,59,49,2022-01-29T02:04:47Z,3010000,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,
306,PT01M25.00S,2022-01-29T02:04:40.1Z,2,REGULAR,substitution,out,[],1629681,,,1610612762,59,49,2022-01-29T02:04:47Z,3020000,,,0,,SUB out: K. Tillie,[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,,,,,,,,,,,,,,,,,,
307,PT01M25.00S,2022-01-29T02:04:40.1Z,2,REGULAR,substitution,in,[],1628991,,,1610612762,59,49,2022-01-29T02:04:47Z,3030000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,
308,PT01M25.00S,2022-01-29T02:04:40.1Z,2,REGULAR,substitution,in,[],1630217,,,1610612762,59,49,2022-01-29T02:04:47Z,3040000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,
309,PT01M10.00S,2022-01-29T02:05:12.0Z,2,REGULAR,3pt,Jump Shot,[],204060,32.276609724047304,53.431372549019606,1610612762,59,49,2022-01-29T02:05:16Z,3050000,-17.0,251.0,1,left,MISS J. Ingles 25' 3PT,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,25.15,Missed,,,,,,,,,,,,,,,,,,
310,PT01M08.00S,2022-01-29T02:05:15.7Z,2,REGULAR,rebound,defensive,[],1629630,,,1610612763,59,49,2022-01-29T02:05:15Z,3060000,,,0,,J. Morant REBOUND (Off:2 Def:5),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,309.0,7.0,5.0,2.0,,,,,,,,,,,,,,
311,PT00M51.40S,2022-01-29T02:05:32.5Z,2,REGULAR,3pt,Jump Shot,[],1629001,79.188567674113,90.68627450980392,1610612763,59,49,2022-01-29T02:05:36Z,3070000,203.0,143.0,1,right,MISS D. Melton 24' 3PT,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,24.87,Missed,,,,,,,,,,,,,,,,,,
312,PT00M48.30S,2022-01-29T02:05:35.6Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612762,59,49,2022-01-29T02:05:36Z,3080000,,,0,,R. O'Neale REBOUND (Off:1 Def:3),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,311.0,4.0,3.0,1.0,,,,,,,,,,,,,,
313,PT00M43.40S,2022-01-29T02:05:42.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630217,,,1610612762,59,49,2022-01-29T02:05:53Z,3090000,,,0,,D. Bane personal FOUL (2 PF) (Ingles 2 FT),"[1630217, 204060]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,1627529.0,2.0,0.0,Ingles,204060.0,,,,,
315,PT00M43.40S,2022-01-29T02:06:09.9Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],204060,,,1610612762,59,50,2022-01-29T02:06:09Z,3110000,,,0,,J. Ingles Free Throw 1 of 2 (4 PTS),[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
316,PT00M43.40S,2022-01-29T02:06:12.7Z,2,REGULAR,substitution,out,[],203500,,,1610612762,59,50,2022-01-29T02:06:22Z,3120000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,
317,PT00M43.40S,2022-01-29T02:06:12.7Z,2,REGULAR,substitution,in,[],1629634,,,1610612762,59,50,2022-01-29T02:06:22Z,3130000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,
318,PT00M43.40S,2022-01-29T02:06:28.8Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],204060,,,1610612762,59,51,2022-01-29T02:06:28Z,3140000,,,0,,J. Ingles Free Throw 2 of 2 (5 PTS),[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
319,PT00M34.20S,2022-01-29T02:06:43.9Z,2,REGULAR,3pt,Jump Shot,[],1629630,73.40670170827858,16.176470588235293,1610612763,59,51,2022-01-29T02:06:48Z,3150000,-169.0,197.0,1,right,MISS J. Morant 26' step back 3PT,[1629630],1610612763.0,MEM,step back,,,Morant,J. Morant,,,,,26.0,Missed,,,,,,,,,,,,,,,,,,
320,PT00M31.70S,2022-01-29T02:06:46.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612762,59,51,2022-01-29T02:06:48Z,3160000,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,319.0,,,,,,,,,,,,,,,,,
321,PT00M31.70S,2022-01-29T02:06:49.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,59,51,2022-01-29T02:06:49Z,3170000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT00M11.20S,2022-01-29T02:07:21.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,59,51,2022-01-29T02:07:21Z,3180000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT00M09.70S,2022-01-29T02:07:39.9Z,2,REGULAR,3pt,Jump Shot,[],1629672,30.17411300919842,25.49019607843137,1610612762,59,51,2022-01-29T02:07:44Z,3190000,123.0,231.0,1,left,MISS E. Paschall 26' 3PT,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,26.16,Missed,,,,,,,,,,,,,,,,,,
324,PT00M06.30S,2022-01-29T02:07:43.3Z,2,REGULAR,rebound,defensive,[],1629630,,,1610612763,59,51,2022-01-29T02:07:44Z,3200000,,,0,,J. Morant REBOUND (Off:2 Def:6),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,323.0,8.0,6.0,2.0,,,,,,,,,,,,,,
325,PT00M00.00S,2022-01-29T02:07:49.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,93.9060446780552,48.529411764705884,1610612763,59,51,2022-01-29T02:07:57Z,3210000,-7.0,5.0,1,right,MISS J. Morant driving finger roll Layup,[1629630],1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,0.88,Missed,,,,,,,,,,,,,,,,,,
326,PT00M00.00S,2022-01-29T02:07:52.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,59,51,2022-01-29T02:07:52Z,3220000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,325.0,,,,,,,,,,,,,,,,,
327,PT00M00.00S,2022-01-29T02:07:59.7Z,2,REGULAR,period,end,[],0,,,1610612763,59,51,2022-01-29T02:07:59Z,3230000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2022-01-29T02:22:42.7Z,3,REGULAR,substitution,out,['startperiod'],1629001,,,1610612763,59,51,2022-01-29T02:22:59Z,3240000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2022-01-29T02:22:42.7Z,3,REGULAR,substitution,out,['startperiod'],1629634,,,1610612763,59,51,2022-01-29T02:22:59Z,3250000,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2022-01-29T02:22:42.7Z,3,REGULAR,substitution,out,['startperiod'],1629672,,,1610612763,59,51,2022-01-29T02:22:59Z,3260000,,,0,,SUB out: E. Paschall,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2022-01-29T02:22:42.7Z,3,REGULAR,substitution,in,['startperiod'],203500,,,1610612763,59,51,2022-01-29T02:22:59Z,3270000,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2022-01-29T02:22:42.7Z,3,REGULAR,substitution,in,['startperiod'],1630533,,,1610612763,59,51,2022-01-29T02:22:59Z,3280000,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2022-01-29T02:22:42.7Z,3,REGULAR,substitution,in,['startperiod'],202355,,,1610612763,59,51,2022-01-29T02:22:59Z,3290000,,,0,,SUB in: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2022-01-29T02:23:08.2Z,3,REGULAR,period,start,[],0,,,1610612762,59,51,2022-01-29T02:23:08Z,3300000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT11M46.00S,2022-01-29T02:23:20.8Z,3,REGULAR,3pt,Jump Shot,[],201144,69.33311432325887,28.186274509803923,1610612762,59,54,2022-01-29T02:23:24Z,3310000,-109.0,236.0,1,right,M. Conley 25' 3PT pullup (3 PTS) (J. Ingles 3 AST),"[201144, 204060]",1610612762.0,UTA,pullup,,,Conley,M. Conley,,,,,25.98,Made,,,,,3.0,J. Ingles,204060.0,3.0,,,,,,,,,,
337,PT11M30.00S,2022-01-29T02:23:36.2Z,3,REGULAR,3pt,Jump Shot,[],1630217,30.17411300919842,30.88235294117647,1610612763,62,54,2022-01-29T02:23:40Z,3330000,96.0,231.0,1,left,D. Bane 25' 3PT pullup (8 PTS),[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,25.01,Made,,,,,8.0,,,,,,,,,,,,,
338,PT11M10.00S,2022-01-29T02:23:57.6Z,3,REGULAR,3pt,Jump Shot,[],201144,73.53810775295663,18.627450980392158,1610612762,62,54,2022-01-29T02:24:23Z,3340000,-157.0,196.0,1,right,MISS M. Conley 25' pullup 3PT,[201144],1610612762.0,UTA,pullup,,,Conley,M. Conley,,,,,25.12,Missed,,,,,,,,,,,,,,,,,,
339,PT11M08.00S,2022-01-29T02:23:59.6Z,3,REGULAR,rebound,defensive,[],1630217,,,1610612763,62,54,2022-01-29T02:24:00Z,3350000,,,0,,D. Bane REBOUND (Off:0 Def:2),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,338.0,2.0,2.0,0.0,,,,,,,,,,,,,,
340,PT10M58.00S,2022-01-29T02:24:09.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,16.507884362680684,39.21568627450981,1610612763,64,54,2022-01-29T02:24:15Z,3360000,54.0,103.0,1,left,J. Morant 11' floating Jump Shot (18 PTS),[1629630],1610612763.0,MEM,floating,,,Morant,J. Morant,,,,,11.6,Made,,,,,18.0,,,,,,,,,,,,,
341,PT10M45.00S,2022-01-29T02:24:53.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,64,54,2022-01-29T02:24:53Z,3370000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT10M34.00S,2022-01-29T02:28:06.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202355,93.64323258869908,54.41176470588235,1610612762,64,56,2022-01-29T02:28:10Z,3380000,22.0,7.0,1,right,H. Whiteside Hook (3 PTS) (J. Ingles 4 AST),"[202355, 204060]",1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,2.33,Made,,,,,3.0,J. Ingles,204060.0,4.0,,,,,,,,,,
344,PT10M24.00S,2022-01-29T02:28:25.2Z,3,REGULAR,foul,personal,[],202711,,,1610612763,64,56,2022-01-29T02:28:41Z,3400000,,,0,,B. Bogdanovic personal FOUL (1 PF),"[202711, 1628991]",1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,2003.0,1.0,1.0,Jackson Jr.,1628991.0,,,,,
346,PT10M17.00S,2022-01-29T02:28:45.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,14.011169513797633,60.049019607843135,1610612763,64,56,2022-01-29T02:28:49Z,3420000,-50.0,79.0,1,left,MISS J. Morant 9' driving floating Shot,[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,9.38,Missed,,,,,,,,,,,,,,,,,,
347,PT10M12.00S,2022-01-29T02:28:50.4Z,3,REGULAR,rebound,offensive,[],203500,,,1610612763,64,56,2022-01-29T02:28:49Z,3430000,,,0,,S. Adams REBOUND (Off:3 Def:3),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,346.0,6.0,3.0,3.0,,,,,,,,,,,,,,
348,PT10M12.00S,2022-01-29T02:28:49.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203500,5.590000152587891,50.0,1610612763,64,56,2022-01-29T02:28:49Z,3440000,0.0,0.0,1,left,MISS S. Adams tip Layup,[203500],1610612763.0,MEM,tip,,,Adams,S. Adams,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
349,PT10M11.00S,2022-01-29T02:28:50.3Z,3,REGULAR,rebound,defensive,[],201144,,,1610612762,64,56,2022-01-29T02:28:50Z,3450000,,,0,,M. Conley REBOUND (Off:0 Def:1),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,348.0,1.0,1.0,0.0,,,,,,,,,,,,,,
350,PT10M05.00S,2022-01-29T02:28:56.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626220,92.46057818659659,51.71568627450981,1610612762,64,56,2022-01-29T02:32:15Z,3460000,9.0,18.0,1,right,MISS R. O'Neale driving finger roll Layup,[1626220],1610612762.0,UTA,driving finger roll,,,O'Neale,R. O'Neale,,,,,2.03,Missed,,,,,,,,,,,,,,,,,,
351,PT10M05.00S,2022-01-29T02:28:56.7Z,3,REGULAR,rebound,offensive,[],202355,,,1610612762,64,56,2022-01-29T02:29:01Z,3470000,,,0,,H. Whiteside REBOUND (Off:1 Def:1),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,350.0,2.0,1.0,1.0,,,,,,,,,,,,,,
352,PT10M02.00S,2022-01-29T02:28:59.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202355,94.40999984741211,50.0,1610612762,64,58,2022-01-29T02:28:59Z,3480000,0.0,0.0,1,right,H. Whiteside tip Layup (5 PTS),[202355],1610612762.0,UTA,tip,,,Whiteside,H. Whiteside,,,,,0.0,Made,,,,,5.0,,,,,,,,,,,,,
