actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
258,PT07M02.00S,2022-03-27T00:46:44.2Z,2,REGULAR,rebound,defensive,[],1629723,,,1610612763,41,34,2022-03-27T00:46:45Z,2560000,,,0,,J. Konchar REBOUND (Off:0 Def:4),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,257.0,4.0,4.0,0.0,,,,,,
259,PT06M51.00S,2022-03-27T00:46:55.7Z,2,REGULAR,3pt,Jump Shot,[],1630533,70.38436268068331,24.754901960784316,1610612763,44,34,2022-03-27T00:46:59Z,2570000,-126.0,226.0,1,right,Z. Williams 25' 3PT  (3 PTS) (D. Bane 1 AST),"[1630533, 1630217]",1610612763.0,MEM,,,,Williams,Z. Williams,,,,,25.88,Made,3.0,D. Bane,1630217.0,1.0,,,,,,,,,,,,,,,
261,PT06M42.00S,2022-03-27T00:47:09.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,44,34,2022-03-27T00:47:09Z,2590000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT06M42.00S,2022-03-27T00:49:35.0Z,2,REGULAR,substitution,out,[],1630214,,,1610612749,44,34,2022-03-27T00:49:59Z,2600000,,,0,,SUB out: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT06M42.00S,2022-03-27T00:49:35.0Z,2,REGULAR,substitution,out,[],1630217,,,1610612749,44,34,2022-03-27T00:49:59Z,2610000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT06M42.00S,2022-03-27T00:49:35.0Z,2,REGULAR,substitution,in,[],1626145,,,1610612749,44,34,2022-03-27T00:49:59Z,2620000,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT06M42.00S,2022-03-27T00:49:35.0Z,2,REGULAR,substitution,in,[],203500,,,1610612749,44,34,2022-03-27T00:49:59Z,2630000,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT06M36.00S,2022-03-27T00:50:18.6Z,2,REGULAR,turnover,out-of-bounds,[],203114,,,1610612749,44,34,2022-03-27T00:50:23Z,2640000,,,0,,K. Middleton bad pass out-of-bounds TURNOVER (2 TO),[203114],1610612749.0,MIL,bad pass,,,Middleton,K. Middleton,,,,,,,,,,,202026.0,,,,,,,,,,,2.0,,,
267,PT06M23.00S,2022-03-27T00:50:39.4Z,2,REGULAR,foul,personal,['2freethrow'],203507,,,1610612763,44,34,2022-03-27T00:50:52Z,2650000,,,0,,G. Antetokounmpo shooting personal FOUL (1 PF) (Jackson Jr. 2 FT),"[203507, 1628991]",1610612749.0,MIL,shooting,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,2715.0,1.0,0.0,Jackson Jr.,1628991.0,,,,,,,,,,
269,PT06M23.00S,2022-03-27T00:51:09.2Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1628991,,,1610612763,45,34,2022-03-27T00:51:09Z,2670000,,,0,,J. Jackson Jr. Free Throw 1 of 2 (5 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
270,PT06M23.00S,2022-03-27T00:51:10.2Z,2,REGULAR,substitution,out,[],1630533,,,1610612763,45,34,2022-03-27T00:51:18Z,2680000,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT06M23.00S,2022-03-27T00:51:10.2Z,2,REGULAR,substitution,out,[],1629723,,,1610612763,45,34,2022-03-27T00:51:18Z,2690000,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT06M23.00S,2022-03-27T00:51:10.2Z,2,REGULAR,substitution,in,[],1629001,,,1610612763,45,34,2022-03-27T00:51:18Z,2700000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT06M23.00S,2022-03-27T00:51:10.2Z,2,REGULAR,substitution,in,[],1628415,,,1610612763,45,34,2022-03-27T00:51:18Z,2710000,,,0,,SUB in: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT06M23.00S,2022-03-27T00:51:31.3Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1628991,,,1610612763,46,34,2022-03-27T00:51:31Z,2720000,,,0,,J. Jackson Jr. Free Throw 2 of 2 (6 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
275,PT06M10.00S,2022-03-27T00:51:45.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626192,6.258212877792378,52.20588235294118,1610612749,46,36,2022-03-27T00:51:49Z,2730000,-11.0,6.0,1,left,P. Connaughton driving finger roll Layup (3 PTS) (K. Middleton 3 AST),"[1626192, 203114]",1610612749.0,MIL,driving finger roll,,,Connaughton,P. Connaughton,,,,,1.27,Made,3.0,K. Middleton,203114.0,3.0,,,,,,,,,,,,,,,
277,PT05M53.00S,2022-03-27T00:52:04.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629001,80.89684625492772,48.529411764705884,1610612763,48,36,2022-03-27T00:52:09Z,2750000,-7.0,127.0,1,right,D. Melton 12' driving floating Jump Shot (8 PTS),[1629001],1610612763.0,MEM,driving floating,,,Melton,D. Melton,,,,,12.73,Made,8.0,,,,,,,,,,,,,,,,,,
278,PT05M53.00S,2022-03-27T00:52:06.5Z,2,REGULAR,foul,personal,['1freethrow'],1626192,,,1610612763,48,36,2022-03-27T00:52:22Z,2760000,,,0,,P. Connaughton shooting personal FOUL (1 PF) (Melton 1 FT),"[1626192, 1629001]",1610612749.0,MIL,shooting,,,Connaughton,P. Connaughton,,,,,,,,,,,202026.0,1.0,0.0,Melton,1629001.0,,,,,,,,,,
280,PT05M53.00S,2022-03-27T00:52:14.9Z,2,REGULAR,substitution,out,[],1628991,,,1610612763,48,36,2022-03-27T00:52:50Z,2780000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT05M53.00S,2022-03-27T00:52:14.9Z,2,REGULAR,substitution,in,[],203937,,,1610612763,48,36,2022-03-27T00:52:50Z,2790000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT05M53.00S,2022-03-27T00:52:28.6Z,2,REGULAR,freethrow,1 of 1,[],1629001,,,1610612763,49,36,2022-03-27T00:52:28Z,2800000,,,0,,D. Melton Free Throw 1 of 1 (9 PTS),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
283,PT05M34.00S,2022-03-27T00:52:48.9Z,2,REGULAR,turnover,bad pass,[],203507,,,1610612749,49,36,2022-03-27T00:52:52Z,2810000,,,0,,G. Antetokounmpo bad pass TURNOVER (1 TO),"[203507, 203937]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,1.0,Anderson,203937.0,
284,PT05M34.00S,2022-03-27T00:52:48.9Z,2,REGULAR,steal,,[],203937,,,1610612763,49,36,2022-03-27T00:52:50Z,2820000,,,0,,K. Anderson STEAL (1 STL),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT05M31.00S,2022-03-27T00:52:55.3Z,2,REGULAR,turnover,out-of-bounds,[],1628415,,,1610612763,49,36,2022-03-27T00:52:59Z,2830000,,,0,,D. Brooks lost ball out-of-bounds TURNOVER (1 TO),[1628415],1610612763.0,MEM,lost ball,,,Brooks,D. Brooks,,,,,,,,,,,2715.0,,,,,,,,,,,1.0,,,
286,PT05M10.00S,2022-03-27T00:53:20.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",201572,5.732588699080158,49.01960784313725,1610612749,49,38,2022-03-27T00:53:24Z,2840000,5.0,1.0,1,left,B. Lopez cutting DUNK (8 PTS) (K. Middleton 4 AST),"[201572, 203114]",1610612749.0,MIL,cutting,,,Lopez,B. Lopez,,,,,0.51,Made,8.0,K. Middleton,203114.0,4.0,,,,,,,,,,,,,,,
288,PT04M59.00S,2022-03-27T00:53:30.3Z,2,REGULAR,3pt,Jump Shot,[],1628415,68.41327201051249,73.52941176470588,1610612763,49,38,2022-03-27T00:53:35Z,2860000,118.0,244.0,1,right,MISS D. Brooks 27' 3PT,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,27.12,Missed,,,,,,,,,,,,,,,,,,,
289,PT04M57.00S,2022-03-27T00:53:32.8Z,2,REGULAR,rebound,offensive,[],1629001,,,1610612763,49,38,2022-03-27T00:53:32Z,2870000,,,0,,D. Melton REBOUND (Off:1 Def:2),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,288.0,3.0,2.0,1.0,,,,,,
290,PT04M54.00S,2022-03-27T00:53:35.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626145,65.1281208935611,53.92156862745098,1610612763,52,38,2022-03-27T00:53:39Z,2880000,20.0,275.0,1,right,T. Jones 27' 3PT  (5 PTS) (D. Melton 1 AST),"[1626145, 1629001]",1610612763.0,MEM,,,,Jones,T. Jones,,,,,27.6,Made,5.0,D. Melton,1629001.0,1.0,,,,,,,,,,,,,,,
292,PT04M32.00S,2022-03-27T00:53:58.0Z,2,REGULAR,turnover,bad pass,[],203114,,,1610612749,52,38,2022-03-27T00:54:01Z,2900000,,,0,,K. Middleton bad pass TURNOVER (3 TO),"[203114, 1629001]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,3.0,Melton,1629001.0,
293,PT04M32.00S,2022-03-27T00:53:58.0Z,2,REGULAR,steal,,[],1629001,,,1610612763,52,38,2022-03-27T00:53:59Z,2910000,,,0,,D. Melton STEAL (1 STL),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT04M26.00S,2022-03-27T00:54:03.8Z,2,REGULAR,turnover,bad pass,[],1629001,,,1610612763,52,38,2022-03-27T00:54:06Z,2920000,,,0,,D. Melton bad pass TURNOVER (2 TO),"[1629001, 201572]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,2.0,Lopez,201572.0,
295,PT04M26.00S,2022-03-27T00:54:03.8Z,2,REGULAR,steal,,[],201572,,,1610612749,52,38,2022-03-27T01:15:44Z,2930000,,,0,,B. Lopez STEAL (1 STL),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT04M21.00S,2022-03-27T00:54:08.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201588,6.389618922470433,49.01960784313725,1610612749,52,40,2022-03-27T00:54:12Z,2940000,5.0,8.0,1,left,G. Hill running Layup (2 PTS) (G. Antetokounmpo 4 AST),"[201588, 203507]",1610612749.0,MIL,running,,,Hill,G. Hill,,,,,0.9,Made,2.0,G. Antetokounmpo,203507.0,4.0,,,,,,,,,,,,,,,
298,PT04M03.00S,2022-03-27T00:54:26.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,85.62746386333771,50.73529411764706,1610612763,52,40,2022-03-27T00:54:31Z,2960000,4.0,83.0,1,right,MISS D. Brooks 8' driving floating Shot,[1628415],1610612763.0,MEM,driving floating,,,Brooks,D. Brooks,,,,,8.27,Missed,,,,,,,,,,,,,,,,,,,
299,PT03M59.00S,2022-03-27T00:54:30.6Z,2,REGULAR,rebound,defensive,[],201572,,,1610612749,52,40,2022-03-27T01:11:27Z,2970000,,,0,,B. Lopez REBOUND (Off:0 Def:3),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,298.0,3.0,3.0,0.0,,,,,,
300,PT03M54.00S,2022-03-27T00:54:35.3Z,2,REGULAR,turnover,lost ball,[],203507,,,1610612749,52,40,2022-03-27T00:54:38Z,2980000,,,0,,G. Antetokounmpo lost ball TURNOVER (2 TO),"[203507, 203500]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,2.0,Adams,203500.0,
301,PT03M54.00S,2022-03-27T00:54:35.3Z,2,REGULAR,steal,,[],203500,,,1610612763,52,40,2022-03-27T00:59:30Z,2990000,,,0,,S. Adams STEAL (1 STL),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT03M47.00S,2022-03-27T00:54:42.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628415,88.12417871222075,49.26470588235294,1610612763,52,40,2022-03-27T00:54:46Z,3000000,-4.0,59.0,1,right,MISS D. Brooks driving floating bank Shot,[1628415],1610612763.0,MEM,driving floating bank,,,Brooks,D. Brooks,,,,,5.92,Missed,,,,,,,,,,,,,,,,,,,
303,PT03M44.00S,2022-03-27T00:54:45.6Z,2,REGULAR,rebound,defensive,[],201572,,,1610612749,52,40,2022-03-27T00:54:46Z,3010000,,,0,,B. Lopez REBOUND (Off:0 Def:4),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,302.0,4.0,4.0,0.0,,,,,,
304,PT03M34.00S,2022-03-27T00:55:04.2Z,2,REGULAR,foul,personal,[],1628415,,,1610612749,52,40,2022-03-27T00:55:13Z,3020000,,,0,,D. Brooks personal FOUL (2 PF),"[1628415, 201572]",1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,2715.0,2.0,0.0,Lopez,201572.0,,,,,,,,,,
306,PT03M34.00S,2022-03-27T00:55:09.4Z,2,REGULAR,substitution,out,[],203114,,,1610612749,52,40,2022-03-27T00:55:35Z,3040000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT03M34.00S,2022-03-27T00:55:09.4Z,2,REGULAR,substitution,out,[],203507,,,1610612749,52,40,2022-03-27T00:55:35Z,3050000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT03M34.00S,2022-03-27T00:55:09.4Z,2,REGULAR,substitution,in,[],1628960,,,1610612749,52,40,2022-03-27T00:55:35Z,3060000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT03M34.00S,2022-03-27T00:55:09.4Z,2,REGULAR,substitution,in,[],1626171,,,1610612749,52,40,2022-03-27T00:55:35Z,3070000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT03M34.00S,2022-03-27T00:55:09.4Z,2,REGULAR,substitution,out,[],201588,,,1610612749,52,40,2022-03-27T00:55:54Z,3075000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT03M34.00S,2022-03-27T00:55:09.4Z,2,REGULAR,substitution,in,[],1628975,,,1610612749,52,40,2022-03-27T00:55:54Z,3077500,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT03M26.00S,2022-03-27T00:55:36.2Z,2,REGULAR,3pt,Jump Shot,[],1626192,27.808804204993432,24.264705882352942,1610612749,52,40,2022-03-27T00:55:41Z,3080000,129.0,209.0,1,left,MISS P. Connaughton 24' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,24.54,Missed,,,,,,,,,,,,,,,,,,,
311,PT03M22.00S,2022-03-27T00:55:40.2Z,2,REGULAR,rebound,offensive,[],1626171,,,1610612749,52,40,2022-03-27T00:55:41Z,3090000,,,0,,B. Portis REBOUND (Off:5 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,310.0,7.0,2.0,5.0,,,,,,
312,PT03M22.00S,2022-03-27T00:55:41.3Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626171,5.590000152587891,50.0,1610612749,52,40,2022-03-27T00:55:49Z,3100000,0.0,0.0,1,left,MISS B. Portis putback Layup - blocked,"[1626171, 203937]",1610612749.0,MIL,putback,,,Portis,B. Portis,,,,,0.0,Missed,,,,,,,,,,,,,,Anderson,203937.0,,,,
313,PT03M22.00S,2022-03-27T00:55:41.3Z,2,REGULAR,block,,[],203937,,,1610612749,52,40,2022-03-27T00:55:42Z,3110000,,,0,,K. Anderson BLOCK (2 BLK),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT03M22.00S,2022-03-27T00:55:41.3Z,2,REGULAR,rebound,defensive,[],203937,,,1610612763,52,40,2022-03-27T00:55:44Z,3120000,,,0,,K. Anderson REBOUND (Off:0 Def:3),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,312.0,3.0,3.0,0.0,,,,,,
317,PT03M06.00S,2022-03-27T00:55:55.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,82.34231274638634,57.107843137254896,1610612763,52,40,2022-03-27T00:55:59Z,3130000,36.0,113.0,1,right,MISS T. Jones 11' driving floating Shot,[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,11.89,Missed,,,,,,,,,,,,,,,,,,,
318,PT03M04.00S,2022-03-27T00:55:57.7Z,2,REGULAR,rebound,defensive,[],1628975,,,1610612749,52,40,2022-03-27T00:55:59Z,3140000,,,0,,J. Carter REBOUND (Off:0 Def:1),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,317.0,1.0,1.0,0.0,,,,,,
319,PT02M55.00S,2022-03-27T00:56:07.8Z,2,REGULAR,turnover,bad pass,[],1626192,,,1610612749,52,40,2022-03-27T00:56:18Z,3150000,,,0,,P. Connaughton bad pass TURNOVER (1 TO),"[1626192, 1629001]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,1.0,Melton,1629001.0,
320,PT02M55.00S,2022-03-27T00:56:07.8Z,2,REGULAR,steal,,[],1629001,,,1610612763,52,40,2022-03-27T00:56:09Z,3160000,,,0,,D. Melton STEAL (2 STL),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT02M55.00S,2022-03-27T00:56:12.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628975,,,1610612763,52,40,2022-03-27T01:00:07Z,3170000,,,0,,J. Carter take personal FOUL (1 PF) (Jones 2 FT),"[1628975, 1626145]",1610612749.0,MIL,take,,,Carter,J. Carter,,,,,,,,,,,1627519.0,1.0,0.0,Jones,1626145.0,,,,,,,,,,
323,PT02M55.00S,2022-03-27T00:56:42.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,52,40,2022-03-27T00:56:42Z,3190000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT02M55.00S,2022-03-27T00:58:07.7Z,2,REGULAR,instantreplay,request,[],0,,,1610612763,52,40,2022-03-27T01:00:27Z,3200000,,,0,,,[],,,overturned,,,,,,,,,,,,,,,2715.0,,,,,,,,,,,,,,Clear Path - Overturn Call
325,PT02M55.00S,2022-03-27T00:59:24.8Z,2,REGULAR,substitution,out,[],201572,,,1610612763,52,40,2022-03-27T00:59:48Z,3210000,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT02M55.00S,2022-03-27T00:59:24.8Z,2,REGULAR,substitution,out,[],1626192,,,1610612763,52,40,2022-03-27T00:59:48Z,3220000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT02M55.00S,2022-03-27T00:59:24.8Z,2,REGULAR,substitution,in,[],202083,,,1610612763,52,40,2022-03-27T00:59:48Z,3230000,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT02M55.00S,2022-03-27T00:59:24.8Z,2,REGULAR,substitution,in,[],203507,,,1610612763,52,40,2022-03-27T00:59:48Z,3240000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT02M55.00S,2022-03-27T01:00:44.7Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1626145,,,1610612763,53,40,2022-03-27T01:00:44Z,3250000,,,0,,T. Jones Free Throw 1 of 2 (6 PTS),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
330,PT02M55.00S,2022-03-27T01:01:00.9Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1626145,,,1610612763,54,40,2022-03-27T01:01:00Z,3260000,,,0,,T. Jones Free Throw 2 of 2 (7 PTS),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
331,PT02M41.00S,2022-03-27T01:01:16.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628960,16.113666228646515,55.392156862745104,1610612749,54,40,2022-03-27T01:05:23Z,3270000,-27.0,99.0,1,left,MISS G. Allen 10' pullup Shot,[1628960],1610612749.0,MIL,pullup,,,Allen,G. Allen,,,,,10.26,Missed,,,,,,,,,,,,,,,,,,,
332,PT02M37.00S,2022-03-27T01:01:20.4Z,2,REGULAR,rebound,defensive,[],203937,,,1610612763,54,40,2022-03-27T01:01:20Z,3280000,,,0,,K. Anderson REBOUND (Off:0 Def:4),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,331.0,4.0,4.0,0.0,,,,,,
333,PT02M23.00S,2022-03-27T01:01:35.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202083,,,1610612763,54,40,2022-03-27T01:01:42Z,3290000,,,0,,W. Matthews shooting personal FOUL (2 PF) (Anderson 2 FT),"[202083, 203937]",1610612749.0,MIL,shooting,,,Matthews,W. Matthews,,,,,,,,,,,202026.0,2.0,0.0,Anderson,203937.0,,,,,,,,,,
335,PT02M23.00S,2022-03-27T01:02:04.6Z,2,REGULAR,freethrow,1 of 2,[],203937,,,1610612763,55,40,2022-03-27T01:02:04Z,3310000,,,0,,K. Anderson Free Throw 1 of 2 (5 PTS),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
336,PT02M23.00S,2022-03-27T01:02:20.2Z,2,REGULAR,freethrow,2 of 2,[],203937,,,1610612763,56,40,2022-03-27T01:02:20Z,3320000,,,0,,K. Anderson Free Throw 2 of 2 (6 PTS),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
337,PT02M11.00S,2022-03-27T01:02:32.2Z,2,REGULAR,2pt,Jump Shot,[],1628975,19.92444152431012,28.186274509803923,1610612749,56,42,2022-03-27T01:02:35Z,3330000,109.0,135.0,1,left,J. Carter 17' pullup Jump Shot (5 PTS),[1628975],1610612749.0,MIL,pullup,,,Carter,J. Carter,,,,,17.34,Made,5.0,,,,,,,,,,,,,,,,,,
338,PT02M02.00S,2022-03-27T01:02:41.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629001,81.94809461235218,58.82352941176471,1610612763,58,42,2022-03-27T01:02:46Z,3340000,44.0,117.0,1,right,D. Melton 12' floating Jump Shot (11 PTS),[1629001],1610612763.0,MEM,floating,,,Melton,D. Melton,,,,,12.52,Made,11.0,,,,,,,,,,,,,,,,,,
339,PT02M02.00S,2022-03-27T01:02:44.4Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628960,,,1610612763,58,42,2022-03-27T01:02:50Z,3350000,,,0,,G. Allen shooting personal FOUL (2 PF) (Melton 1 FT),"[1628960, 1629001]",1610612749.0,MIL,shooting,,,Allen,G. Allen,,,,,,,,,,,2715.0,2.0,0.0,Melton,1629001.0,,,,,,,,,,
341,PT02M02.00S,2022-03-27T01:03:04.9Z,2,REGULAR,freethrow,1 of 1,[],1629001,,,1610612763,59,42,2022-03-27T01:03:04Z,3370000,,,0,,D. Melton Free Throw 1 of 1 (12 PTS),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
342,PT01M50.00S,2022-03-27T01:03:18.4Z,2,REGULAR,2pt,Jump Shot,[],1628975,21.369908015768726,23.284313725490197,1610612749,59,44,2022-03-27T01:03:21Z,3380000,134.0,148.0,1,left,J. Carter 19' pullup Jump Shot (7 PTS),[1628975],1610612749.0,MIL,pullup,,,Carter,J. Carter,,,,,19.97,Made,7.0,,,,,,,,,,,,,,,,,,
343,PT01M33.00S,2022-03-27T01:03:38.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,89.17542706964521,50.49019607843137,1610612763,59,44,2022-03-27T01:04:33Z,3390000,2.0,49.0,1,right,MISS K. Anderson driving floating Shot - blocked,"[203937, 203507]",1610612763.0,MEM,driving floating,,,Anderson,K. Anderson,,,,,4.94,Missed,,,,,,,,,,,,,,Antetokounmpo,203507.0,,,,
344,PT01M33.00S,2022-03-27T01:03:38.6Z,2,REGULAR,block,,[],203507,,,1610612763,59,44,2022-03-27T01:03:41Z,3400000,,,0,,G. Antetokounmpo BLOCK (3 BLK),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
