actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
271,PT06M56.00S,2022-01-14T01:56:41.6Z,2,REGULAR,freethrow,1 of 1,[],1626157,,,1610612750,42,41,2022-01-14T01:56:41Z,2670000,,,0,,K. Towns Free Throw 1 of 1 (5 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
272,PT06M54.00S,2022-01-14T01:56:45.1Z,2,REGULAR,turnover,bad pass,[],203937,,,1610612763,42,41,2022-01-14T01:56:49Z,2680000,,,0,,K. Anderson bad pass TURNOVER (1 TO),"[203937, 1630162]",1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,1.0,Edwards,1630162.0,,,,,,
273,PT06M54.00S,2022-01-14T01:56:45.1Z,2,REGULAR,steal,,[],1630162,,,1610612750,42,41,2022-01-14T01:56:46Z,2690000,,,0,,A. Edwards STEAL (1 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT06M48.00S,2022-01-14T01:56:51.5Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630162,70.12155059132719,80.3921568627451,1610612750,42,44,2022-01-14T01:57:01Z,2700000,152.0,228.0,1,right,A. Edwards 27' 3PT step back (18 PTS),[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,27.44,Made,18.0,,,,,,,,,,,,,,,,,,
275,PT06M32.00S,2022-01-14T01:57:06.3Z,2,REGULAR,3pt,Jump Shot,[],1630217,32.14520367936925,41.17647058823529,1610612763,42,44,2022-01-14T01:57:14Z,2710000,44.0,250.0,1,left,MISS D. Bane 25' pullup 3PT,[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,25.36,Missed,,,,,,,,,,,,,,,,,,,
276,PT06M28.00S,2022-01-14T01:57:10.3Z,2,REGULAR,rebound,offensive,[],203937,,,1610612763,42,44,2022-01-14T01:57:14Z,2720000,,,0,,K. Anderson REBOUND (Off:1 Def:1),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,275.0,2.0,1.0,1.0,,,,,,,,,,,
277,PT06M28.00S,2022-01-14T01:57:10.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203937,5.590000152587891,50.0,1610612763,42,44,2022-01-14T01:57:10Z,2730000,0.0,0.0,1,left,MISS K. Anderson tip Layup,[203937],1610612763.0,MEM,tip,,,Anderson,K. Anderson,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
278,PT06M28.00S,2022-01-14T01:57:11.2Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612750,42,44,2022-01-14T01:57:11Z,2740000,,,0,,K. Towns REBOUND (Off:0 Def:3),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,277.0,3.0,3.0,0.0,,,,,,,,,,,
279,PT06M23.00S,2022-01-14T01:57:15.4Z,2,REGULAR,turnover,bad pass,[],1630162,,,1610612750,42,44,2022-01-14T01:57:19Z,2750000,,,0,,A. Edwards bad pass TURNOVER (1 TO),"[1630162, 1630217]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,1.0,Bane,1630217.0,,,,,,
280,PT06M23.00S,2022-01-14T01:57:15.4Z,2,REGULAR,steal,,[],1630217,,,1610612763,42,44,2022-01-14T01:57:16Z,2760000,,,0,,D. Bane STEAL (3 STL),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT06M20.00S,2022-01-14T01:57:21.6Z,2,REGULAR,foul,personal,['2freethrow'],1627736,,,1610612763,42,44,2022-01-14T01:57:41Z,2770000,,,0,,M. Beasley shooting personal FOUL (3 PF) (Bane 2 FT),"[1627736, 1630217]",1610612750.0,MIN,shooting,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,202056.0,3.0,0.0,Bane,1630217.0,
283,PT06M20.00S,2022-01-14T01:57:46.0Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630217,,,1610612763,43,44,2022-01-14T01:57:46Z,2790000,,,0,,D. Bane Free Throw 1 of 2 (8 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
284,PT06M20.00S,2022-01-14T01:57:46.4Z,2,REGULAR,substitution,out,[],1628991,,,1610612763,43,44,2022-01-14T01:57:57Z,2800000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT06M20.00S,2022-01-14T01:57:46.4Z,2,REGULAR,substitution,out,[],1629020,,,1610612763,43,44,2022-01-14T01:57:57Z,2810000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT06M20.00S,2022-01-14T01:57:46.4Z,2,REGULAR,substitution,in,[],1630214,,,1610612763,43,44,2022-01-14T01:57:57Z,2820000,,,0,,SUB in: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT06M20.00S,2022-01-14T01:57:46.4Z,2,REGULAR,substitution,in,[],1629006,,,1610612763,43,44,2022-01-14T01:57:57Z,2830000,,,0,,SUB in: J. Okogie,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT06M20.00S,2022-01-14T01:58:07.7Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630217,,,1610612763,44,44,2022-01-14T01:58:07Z,2840000,,,0,,D. Bane Free Throw 2 of 2 (9 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
289,PT06M13.00S,2022-01-14T01:58:22.7Z,2,REGULAR,3pt,Jump Shot,[],1626157,68.15045992115637,30.637254901960787,1610612750,44,44,2022-01-14T01:58:27Z,2850000,-97.0,247.0,1,right,MISS K. Towns 26' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,26.52,Missed,,,,,,,,,,,,,,,,,,,
290,PT06M09.00S,2022-01-14T01:58:26.7Z,2,REGULAR,rebound,defensive,[],1629630,,,1610612763,44,44,2022-01-14T01:58:27Z,2860000,,,0,,J. Morant REBOUND (Off:0 Def:2),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,289.0,2.0,2.0,0.0,,,,,,,,,,,
291,PT06M08.00S,2022-01-14T01:58:29.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201976,,,1610612763,44,44,2022-01-14T01:58:46Z,2870000,,,0,,P. Beverley shooting personal FOUL (2 PF) (Tillman 2 FT),"[201976, 1630214]",1610612750.0,MIN,shooting,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,1662.0,2.0,0.0,Tillman,1630214.0,
293,PT06M08.00S,2022-01-14T01:58:55.6Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630214,,,1610612763,44,44,2022-01-14T01:59:19Z,2890000,,,0,,MISS X. Tillman Free Throw 1 of 2,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,Missed,,,,,,,,,,,,,,,,,,,
294,PT06M08.00S,2022-01-14T01:58:55.6Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612763,44,44,2022-01-14T01:59:19Z,2900000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,293.0,,,,,,,,,,,,,,
295,PT06M08.00S,2022-01-14T01:59:01.7Z,2,REGULAR,substitution,out,[],1630217,,,1610612763,44,44,2022-01-14T01:59:04Z,2910000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT06M08.00S,2022-01-14T01:59:01.7Z,2,REGULAR,substitution,in,[],1629001,,,1610612763,44,44,2022-01-14T01:59:04Z,2920000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT06M08.00S,2022-01-14T01:58:55.6Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630214,,,1610612763,44,44,2022-01-14T01:59:19Z,2930000,,,0,,MISS X. Tillman Free Throw 2 of 2,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,Missed,,,,,,,,,,,,,,,,,,,
298,PT06M06.00S,2022-01-14T01:58:57.6Z,2,REGULAR,rebound,defensive,[],201976,,,1610612750,44,44,2022-01-14T01:59:19Z,2940000,,,0,,P. Beverley REBOUND (Off:0 Def:2),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,297.0,2.0,2.0,0.0,,,,,,,,,,,
299,PT05M54.00S,2022-01-14T01:59:31.9Z,2,REGULAR,foul,personal,[],1629630,,,1610612750,44,44,2022-01-14T01:59:34Z,2950000,,,0,,J. Morant personal FOUL (2 PF),"[1629630, 1630162]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,202056.0,2.0,0.0,Edwards,1630162.0,
301,PT05M49.00S,2022-01-14T01:59:59.6Z,2,REGULAR,3pt,Jump Shot,[],1627736,90.88370565045992,2.696078431372549,1610612750,44,47,2022-01-14T02:00:04Z,2970000,-237.0,33.0,1,right,M. Beasley 3PT  (3 PTS) (P. Beverley 5 AST),"[1627736, 201976]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,23.88,Made,3.0,P. Beverley,201976.0,5.0,,,,,,,,,,,,,,,
303,PT05M28.00S,2022-01-14T02:00:52.2Z,2,REGULAR,jumpball,recovered,[],1629630,,,1610612763,44,47,2022-01-14T02:00:52Z,2990000,,,0,,Jump Ball D. Melton vs. A. Edwards: Tip to J. Morant,"[1629630, 1629001, 1630162]",1610612763.0,MEM,heldball,J. Morant,1629630.0,Morant,J. Morant,Melton,1629001.0,Edwards,1630162.0,,,,,,,,,,,,,,,,,,,,,
306,PT05M20.00S,2022-01-14T02:01:00.4Z,2,REGULAR,3pt,Jump Shot,[],1629630,27.677398160315374,18.137254901960784,1610612763,44,47,2022-01-14T02:01:06Z,3020000,159.0,208.0,1,left,MISS J. Morant 26' step back 3PT - blocked,"[1629630, 201976]",1610612763.0,MEM,step back,,,Morant,J. Morant,,,,,26.18,Missed,,,,,,,,,Beverley,201976.0,,,,,,,,,
307,PT05M20.00S,2022-01-14T02:01:00.4Z,2,REGULAR,block,,[],201976,,,1610612763,44,47,2022-01-14T02:01:04Z,3030000,,,0,,P. Beverley BLOCK (1 BLK),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT05M20.00S,2022-01-14T02:01:00.4Z,2,REGULAR,rebound,offensive,[],1629630,,,1610612763,44,47,2022-01-14T02:01:06Z,3040000,,,0,,J. Morant REBOUND (Off:1 Def:2),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,306.0,3.0,2.0,1.0,,,,,,,,,,,
309,PT05M20.00S,2022-01-14T02:01:14.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629630,23.078186596583443,10.53921568627451,1610612763,44,47,2022-01-14T02:01:41Z,3050000,197.0,164.0,1,left,MISS J. Morant 25' 3PT,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,25.68,Missed,,,,,,,,,,,,,,,,,,,
310,PT05M19.00S,2022-01-14T02:01:15.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,44,47,2022-01-14T02:01:41Z,3060000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,309.0,,,,,,,,,,,,,,
311,PT05M18.00S,2022-01-14T02:01:21.3Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612763,44,47,2022-01-14T02:01:26Z,3070000,,,0,,MEM shot clock Team TURNOVER,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,1155.0,,,,,
312,PT05M04.00S,2022-01-14T02:01:35.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627736,89.04402102496715,95.83333333333334,1610612750,44,47,2022-01-14T02:01:46Z,3080000,229.0,50.0,1,right,MISS M. Beasley 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,23.47,Missed,,,,,,,,,,,,,,,,,,,
313,PT05M00.00S,2022-01-14T02:01:39.2Z,2,REGULAR,rebound,defensive,[],1630214,,,1610612763,44,47,2022-01-14T02:01:46Z,3090000,,,0,,X. Tillman REBOUND (Off:1 Def:1),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,312.0,2.0,1.0,1.0,,,,,,,,,,,
314,PT04M57.00S,2022-01-14T02:01:41.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630533,27.414586070959263,18.38235294117647,1610612763,44,47,2022-01-14T02:01:50Z,3100000,158.0,205.0,1,left,MISS Z. Williams 25' 3PT,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,25.9,Missed,,,,,,,,,,,,,,,,,,,
315,PT04M54.00S,2022-01-14T02:01:44.6Z,2,REGULAR,rebound,defensive,[],201976,,,1610612750,44,47,2022-01-14T02:01:50Z,3110000,,,0,,P. Beverley REBOUND (Off:0 Def:3),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,314.0,3.0,3.0,0.0,,,,,,,,,,,
316,PT04M48.00S,2022-01-14T02:01:51.3Z,2,REGULAR,2pt,Jump Shot,[],201976,79.188567674113,49.01960784313725,1610612750,44,49,2022-01-14T02:01:57Z,3120000,-5.0,143.0,1,right,P. Beverley 14' driving floating Jump Shot (2 PTS),[201976],1610612750.0,MIN,driving floating,,,Beverley,P. Beverley,,,,,14.32,Made,2.0,,,,,,,,,,,,,,,,,,
317,PT04M31.00S,2022-01-14T02:02:10.7Z,2,REGULAR,turnover,traveling,[],1629630,,,1610612763,44,49,2022-01-14T02:02:16Z,3130000,,,0,,J. Morant traveling TURNOVER (3 TO),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,3.0,,,1662.0,,,,,
318,PT04M22.00S,2022-01-14T02:02:31.5Z,2,REGULAR,turnover,bad pass,[],1626157,,,1610612750,44,49,2022-01-14T02:02:35Z,3140000,,,0,,K. Towns bad pass TURNOVER (1 TO),"[1626157, 1630214]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,1.0,Tillman,1630214.0,,,,,,
319,PT04M22.00S,2022-01-14T02:02:31.5Z,2,REGULAR,steal,,[],1630214,,,1610612763,44,49,2022-01-14T02:02:33Z,3150000,,,0,,X. Tillman STEAL (1 STL),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT04M16.00S,2022-01-14T02:02:37.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630214,6.389618922470433,44.85294117647059,1610612763,46,49,2022-01-14T02:02:45Z,3160000,26.0,8.0,1,left,X. Tillman driving floating bank Jump Shot (6 PTS) (K. Anderson 1 AST),"[1630214, 203937]",1610612763.0,MEM,driving floating bank,,,Tillman,X. Tillman,,,,,2.68,Made,6.0,K. Anderson,203937.0,1.0,,,,,,,,,,,,,,,
322,PT04M11.00S,2022-01-14T02:02:48.3Z,2,REGULAR,foul,personal,[],1629630,,,1610612750,46,49,2022-01-14T02:03:03Z,3180000,,,0,,J. Morant personal FOUL (3 PF),"[1629630, 201976]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,1662.0,3.0,0.0,Beverley,201976.0,
324,PT04M11.00S,2022-01-14T02:03:07.5Z,2,REGULAR,substitution,out,[],1629630,,,1610612750,46,49,2022-01-14T02:03:12Z,3200000,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT04M11.00S,2022-01-14T02:03:07.5Z,2,REGULAR,substitution,in,[],1626145,,,1610612750,46,49,2022-01-14T02:03:12Z,3210000,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT04M07.00S,2022-01-14T02:03:26.2Z,2,REGULAR,turnover,bad pass,[],201976,,,1610612750,46,49,2022-01-14T02:03:29Z,3220000,,,0,,P. Beverley bad pass TURNOVER (1 TO),"[201976, 1630214]",1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,1.0,Tillman,1630214.0,,,,,,
327,PT04M07.00S,2022-01-14T02:03:26.2Z,2,REGULAR,steal,,[],1630214,,,1610612763,46,49,2022-01-14T02:03:28Z,3230000,,,0,,X. Tillman STEAL (2 STL),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT04M02.00S,2022-01-14T02:03:33.2Z,2,REGULAR,turnover,out-of-bounds,[],1626145,,,1610612763,46,49,2022-01-14T02:03:43Z,3240000,,,0,,T. Jones bad pass out-of-bounds TURNOVER (1 TO),[1626145],1610612763.0,MEM,bad pass,,,Jones,T. Jones,,,,,,,,,,,,,,,,,1.0,,,1155.0,,,,,
329,PT04M02.00S,2022-01-14T02:03:39.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,46,49,2022-01-14T02:03:39Z,3250000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT03M48.00S,2022-01-14T02:07:01.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629006,79.71419185282524,7.107843137254902,1610612750,46,49,2022-01-14T02:07:06Z,3260000,-214.0,138.0,1,right,MISS J. Okogie 25' 3PT,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,25.52,Missed,,,,,,,,,,,,,,,,,,,
334,PT03M46.00S,2022-01-14T02:07:03.0Z,2,REGULAR,rebound,defensive,[],1626145,,,1610612763,46,49,2022-01-14T02:07:06Z,3270000,,,0,,T. Jones REBOUND (Off:0 Def:3),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,333.0,3.0,3.0,0.0,,,,,,,,,,,
335,PT03M36.00S,2022-01-14T02:07:14.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629001,9.543363994743759,53.431372549019606,1610612763,46,49,2022-01-14T02:07:21Z,3280000,-17.0,37.0,1,left,MISS D. Melton cutting Layup - blocked,"[1629001, 1626157]",1610612763.0,MEM,cutting,,,Melton,D. Melton,,,,,4.1,Missed,,,,,,,,,Towns,1626157.0,,,,,,,,,
336,PT03M36.00S,2022-01-14T02:07:14.9Z,2,REGULAR,block,,[],1626157,,,1610612763,46,49,2022-01-14T02:07:18Z,3290000,,,0,,K. Towns BLOCK (2 BLK),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT03M36.00S,2022-01-14T02:07:14.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612750,46,49,2022-01-14T02:07:21Z,3300000,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,335.0,,,,,,,,,,,,,,
338,PT03M36.00S,2022-01-14T02:07:20.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,46,49,2022-01-14T02:07:20Z,3310000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT03M28.00S,2022-01-14T02:07:30.0Z,2,REGULAR,3pt,Jump Shot,[],1630162,66.70499342969777,47.794117647058826,1610612750,46,52,2022-01-14T02:07:35Z,3320000,-11.0,260.0,1,right,A. Edwards 26' 3PT pullup (21 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,26.07,Made,21.0,,,,,,,,,,,,,,,,,,
340,PT03M07.00S,2022-01-14T02:07:51.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,7.703679369250986,56.61764705882353,1610612763,48,52,2022-01-14T02:07:59Z,3330000,-33.0,20.0,1,left,T. Jones driving floating bank Jump Shot (4 PTS),[1626145],1610612763.0,MEM,driving floating bank,,,Jones,T. Jones,,,,,3.86,Made,4.0,,,,,,,,,,,,,,,,,,
341,PT02M59.00S,2022-01-14T02:08:00.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630533,,,1610612750,48,52,2022-01-14T02:08:23Z,3340000,,,0,,Z. Williams personal FOUL (1 PF) (Beverley 2 FT),"[1630533, 201976]",1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,1155.0,1.0,0.0,Beverley,201976.0,
343,PT02M59.00S,2022-01-14T02:08:28.2Z,2,REGULAR,freethrow,1 of 2,[],201976,,,1610612750,48,53,2022-01-14T02:08:58Z,3360000,,,0,,P. Beverley Free Throw 1 of 2 (3 PTS),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
344,PT02M59.00S,2022-01-14T02:08:28.9Z,2,REGULAR,substitution,out,[],1630214,,,1610612750,48,53,2022-01-14T02:08:45Z,3370000,,,0,,SUB out: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT02M59.00S,2022-01-14T02:08:28.9Z,2,REGULAR,substitution,out,[],1629001,,,1610612750,48,53,2022-01-14T02:08:45Z,3380000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT02M59.00S,2022-01-14T02:08:28.9Z,2,REGULAR,substitution,out,[],1627736,,,1610612750,48,53,2022-01-14T02:08:45Z,3390000,,,0,,SUB out: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT02M59.00S,2022-01-14T02:08:28.9Z,2,REGULAR,substitution,out,[],1629006,,,1610612750,48,53,2022-01-14T02:08:45Z,3400000,,,0,,SUB out: J. Okogie,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT02M59.00S,2022-01-14T02:08:28.9Z,2,REGULAR,substitution,in,[],1628991,,,1610612750,48,53,2022-01-14T02:08:45Z,3410000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT02M59.00S,2022-01-14T02:08:28.9Z,2,REGULAR,substitution,in,[],1630217,,,1610612750,48,53,2022-01-14T02:08:45Z,3420000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT02M59.00S,2022-01-14T02:08:28.9Z,2,REGULAR,substitution,in,[],1626156,,,1610612750,48,53,2022-01-14T02:08:45Z,3430000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT02M59.00S,2022-01-14T02:08:28.9Z,2,REGULAR,substitution,in,[],1629020,,,1610612750,48,53,2022-01-14T02:08:45Z,3440000,,,0,,SUB in: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT02M59.00S,2022-01-14T02:08:28.9Z,2,REGULAR,substitution,out,[],1630533,,,1610612750,48,53,2022-01-14T02:16:14Z,3445000,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT02M59.00S,2022-01-14T02:08:28.9Z,2,REGULAR,substitution,in,[],1629723,,,1610612750,48,53,2022-01-14T02:16:14Z,3447500,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT02M59.00S,2022-01-14T02:08:28.2Z,2,REGULAR,freethrow,2 of 2,[],201976,,,1610612750,48,53,2022-01-14T02:08:58Z,3450000,,,0,,MISS P. Beverley Free Throw 2 of 2,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,Missed,,,,,,,,,,,,,,,,,,,
353,PT02M57.00S,2022-01-14T02:08:30.2Z,2,REGULAR,rebound,defensive,[],1629723,,,1610612763,48,53,2022-01-14T02:08:58Z,3460000,,,0,,J. Konchar REBOUND (Off:1 Def:7),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,352.0,8.0,7.0,1.0,,,,,,,,,,,
354,PT02M44.00S,2022-01-14T02:09:09.0Z,2,REGULAR,2pt,Jump Shot,[],1626145,17.821944809461236,68.62745098039215,1610612763,48,53,2022-01-14T02:09:14Z,3470000,-93.0,115.0,1,left,MISS T. Jones 14' pullup Shot,[1626145],1610612763.0,MEM,pullup,,,Jones,T. Jones,,,,,14.8,Missed,,,,,,,,,,,,,,,,,,,
355,PT02M41.00S,2022-01-14T02:09:12.0Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612750,48,53,2022-01-14T02:09:14Z,3480000,,,0,,K. Towns REBOUND (Off:0 Def:4),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,354.0,4.0,4.0,0.0,,,,,,,,,,,
356,PT02M32.00S,2022-01-14T02:09:25.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203937,,,1610612750,48,53,2022-01-14T02:09:51Z,3490000,,,0,,K. Anderson personal FOUL (1 PF) (Edwards 2 FT),"[203937, 1630162]",1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,1662.0,1.0,0.0,Edwards,1630162.0,
358,PT02M32.00S,2022-01-14T02:09:51.9Z,2,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,48,54,2022-01-14T02:09:51Z,3510000,,,0,,A. Edwards Free Throw 1 of 2 (22 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,Made,22.0,,,,,,,,,,,,,,,,,,
359,PT02M32.00S,2022-01-14T02:10:05.4Z,2,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,48,55,2022-01-14T02:10:05Z,3520000,,,0,,A. Edwards Free Throw 2 of 2 (23 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,Made,23.0,,,,,,,,,,,,,,,,,,
