actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
360,PT00M53.50S,2022-01-12T02:04:35.0Z,2,REGULAR,turnover,out-of-bounds,[],203490,,,1610612744,59,48,2022-01-12T02:04:40Z,3560000,,,0,,O. Porter Jr. step out-of-bounds TURNOVER (1 TO),[203490],1610612744.0,GSW,step,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,200832.0,,,,,,,,1.0,,
361,PT00M32.80S,2022-01-12T02:05:09.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629630,11.514454664914586,41.66666666666667,1610612763,59,48,2022-01-12T02:05:19Z,3570000,42.0,56.0,1,left,MISS J. Morant 6' driving floating bank Shot,[1629630],1610612763.0,MEM,driving floating bank,,,Morant,J. Morant,,,,,6.96,Missed,,,,,,,,,,,,,,,,,,
362,PT00M28.50S,2022-01-12T02:05:13.8Z,2,REGULAR,rebound,offensive,[],1629634,,,1610612763,59,48,2022-01-12T02:05:13Z,3580000,,,0,,B. Clarke REBOUND (Off:1 Def:3),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,361.0,4.0,3.0,1.0,,,,,,,,,,,,,
363,PT00M28.50S,2022-01-12T02:05:13.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629634,5.590000152587891,50.0,1610612763,59,48,2022-01-12T02:05:13Z,3590000,0.0,0.0,1,left,MISS B. Clarke tip Layup,[1629634],1610612763.0,MEM,tip,,,Clarke,B. Clarke,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
364,PT00M26.10S,2022-01-12T02:05:16.4Z,2,REGULAR,rebound,defensive,[],1627780,,,1610612744,59,48,2022-01-12T02:05:16Z,3600000,,,0,,G. Payton II REBOUND (Off:0 Def:2),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,363.0,2.0,2.0,0.0,,,,,,,,,,,,,
365,PT00M07.10S,2022-01-12T02:05:35.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202691,93.77463863337714,49.26470588235294,1610612744,59,48,2022-01-12T02:05:48Z,3610000,-4.0,6.0,1,right,MISS K. Thompson driving reverse Layup - blocked,"[202691, 1629634]",1610612744.0,GSW,driving reverse,,,Thompson,K. Thompson,,,,,0.7,Missed,,,,,,Clarke,1629634.0,,,,,,,,,,,
366,PT00M07.10S,2022-01-12T02:05:35.3Z,2,REGULAR,block,,[],1629634,,,1610612744,59,48,2022-01-12T02:05:37Z,3620000,,,0,,B. Clarke BLOCK (2 BLK),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,
367,PT00M07.10S,2022-01-12T02:05:35.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612744,59,48,2022-01-12T02:05:48Z,3630000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,365.0,,,,,,,,,,,,,,,,
368,PT00M07.10S,2022-01-12T02:05:45.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,59,48,2022-01-12T02:05:45Z,3640000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT00M05.60S,2022-01-12T02:06:03.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202691,94.82588699080158,2.941176470588235,1610612744,59,51,2022-01-12T02:06:07Z,3650000,-235.0,-4.0,1,right,K. Thompson 3PT step back (7 PTS) (S. Curry 6 AST),"[202691, 201939]",1610612744.0,GSW,step back,,,Thompson,K. Thompson,,,,,23.53,Made,7.0,,,,,,,,,,,,S. Curry,201939.0,6.0,,,
371,PT00M00.00S,2022-01-12T02:06:19.6Z,2,REGULAR,period,end,[],0,,,1610612763,59,51,2022-01-12T02:06:19Z,3670000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT12M00.00S,2022-01-12T02:20:52.3Z,3,REGULAR,substitution,out,['startperiod'],1629634,,,1610612763,59,51,2022-01-12T02:21:49Z,3680000,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,
373,PT12M00.00S,2022-01-12T02:20:52.3Z,3,REGULAR,substitution,out,['startperiod'],203490,,,1610612763,59,51,2022-01-12T02:21:49Z,3690000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
374,PT12M00.00S,2022-01-12T02:20:52.3Z,3,REGULAR,substitution,in,['startperiod'],1628991,,,1610612763,59,51,2022-01-12T02:21:49Z,3700000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,
375,PT12M00.00S,2022-01-12T02:20:52.3Z,3,REGULAR,substitution,in,['startperiod'],1626172,,,1610612763,59,51,2022-01-12T02:21:49Z,3710000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,
376,PT12M00.00S,2022-01-12T02:22:06.5Z,3,REGULAR,period,start,[],0,,,1610612763,59,51,2022-01-12T02:22:06Z,3720000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT11M40.00S,2022-01-12T02:22:26.2Z,3,REGULAR,3pt,Jump Shot,[],1628991,92.06636005256242,3.6764705882352944,1610612763,59,51,2022-01-12T02:22:30Z,3730000,-232.0,22.0,1,right,MISS J. Jackson Jr. 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,23.27,Missed,,,,,,,,,,,,,,,,,,
378,PT11M36.00S,2022-01-12T02:22:30.2Z,3,REGULAR,rebound,defensive,[],203952,,,1610612744,59,51,2022-01-12T02:22:30Z,3740000,,,0,,A. Wiggins REBOUND (Off:0 Def:3),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,377.0,3.0,3.0,0.0,,,,,,,,,,,,,
379,PT11M24.00S,2022-01-12T02:22:41.4Z,3,REGULAR,3pt,Jump Shot,[],202691,31.225361366622867,32.59803921568628,1610612744,59,54,2022-01-12T02:22:44Z,3750000,87.0,241.0,1,left,K. Thompson 25' 3PT  (10 PTS) (S. Curry 7 AST),"[202691, 201939]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,25.62,Made,10.0,,,,,,,,,,,,S. Curry,201939.0,7.0,,,
381,PT11M12.00S,2022-01-12T02:22:53.5Z,3,REGULAR,turnover,bad pass,[],1630217,,,1610612763,59,54,2022-01-12T02:22:56Z,3770000,,,0,,D. Bane bad pass TURNOVER (1 TO),"[1630217, 201939]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,1.0,Curry,201939.0
382,PT11M12.00S,2022-01-12T02:22:53.5Z,3,REGULAR,steal,,[],201939,,,1610612744,59,54,2022-01-12T02:22:54Z,3780000,,,0,,S. Curry STEAL (1 STL),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
383,PT11M05.00S,2022-01-12T02:23:06.4Z,3,REGULAR,foul,personal,['2freethrow'],1630533,,,1610612744,59,54,2022-01-12T02:23:12Z,3790000,,,0,,Z. Williams shooting personal FOUL (2 PF) (Looney 2 FT),"[1630533, 1626172]",1610612763.0,MEM,shooting,,,Williams,Z. Williams,,,,,,,,,,,,,,2534.0,2.0,0.0,Looney,1626172.0,,,,,,
385,PT11M05.00S,2022-01-12T02:23:28.8Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1626172,,,1610612744,59,55,2022-01-12T02:23:28Z,3810000,,,0,,K. Looney Free Throw 1 of 2 (1 PTS),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
386,PT11M05.00S,2022-01-12T02:23:47.1Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1626172,,,1610612744,59,56,2022-01-12T02:23:47Z,3820000,,,0,,K. Looney Free Throw 2 of 2 (2 PTS),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
387,PT10M54.00S,2022-01-12T02:23:59.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,92.46057818659659,50.73529411764706,1610612763,59,56,2022-01-12T02:24:03Z,3830000,4.0,18.0,1,right,MISS J. Morant driving finger roll Layup,[1629630],1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,1.88,Missed,,,,,,,,,,,,,,,,,,
388,PT10M52.00S,2022-01-12T02:24:01.6Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,59,56,2022-01-12T02:24:03Z,3840000,,,0,,S. Curry REBOUND (Off:1 Def:8),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,387.0,9.0,8.0,1.0,,,,,,,,,,,,,
389,PT10M47.00S,2022-01-12T02:24:08.1Z,3,REGULAR,foul,personal,['2freethrow'],1628991,,,1610612744,59,56,2022-01-12T02:24:17Z,3850000,,,0,,J. Jackson Jr. shooting personal FOUL (4 PF) (Looney 2 FT),"[1628991, 1626172]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,200832.0,4.0,0.0,Looney,1626172.0,,,,,,
391,PT10M47.00S,2022-01-12T02:24:31.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,59,56,2022-01-12T02:24:31Z,3870000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT10M47.00S,2022-01-12T02:26:53.5Z,3,REGULAR,substitution,out,[],1628991,,,1610612744,59,56,2022-01-12T02:27:09Z,3880000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,
393,PT10M47.00S,2022-01-12T02:26:53.5Z,3,REGULAR,substitution,in,[],1629634,,,1610612744,59,56,2022-01-12T02:27:09Z,3890000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,
394,PT10M47.00S,2022-01-12T02:27:32.5Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1626172,,,1610612744,59,57,2022-01-12T02:27:32Z,3900000,,,0,,K. Looney Free Throw 1 of 2 (3 PTS),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
395,PT10M47.00S,2022-01-12T02:27:47.1Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1626172,,,1610612744,59,58,2022-01-12T02:27:47Z,3910000,,,0,,K. Looney Free Throw 2 of 2 (4 PTS),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
396,PT10M30.00S,2022-01-12T02:28:07.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,91.01511169513797,46.81372549019608,1610612763,59,58,2022-01-12T02:28:13Z,3920000,-16.0,32.0,1,right,MISS J. Morant driving Layup,[1629630],1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,3.57,Missed,,,,,,,,,,,,,,,,,,
397,PT10M30.00S,2022-01-12T02:28:07.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612744,59,58,2022-01-12T02:28:13Z,3930000,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,396.0,,,,,,,,,,,,,,,,
398,PT10M30.00S,2022-01-12T02:28:14.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,59,58,2022-01-12T02:28:14Z,3940000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT10M15.00S,2022-01-12T02:28:35.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,59,58,2022-01-12T02:28:35Z,3950000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT10M09.00S,2022-01-12T02:28:57.7Z,3,REGULAR,3pt,Jump Shot,[],201939,30.305519053876477,67.8921568627451,1610612744,59,61,2022-01-12T02:29:00Z,3960000,-89.0,232.0,1,left,S. Curry 24' 3PT step back (15 PTS),[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,24.9,Made,15.0,,,,,,,,,,,,,,,,,
401,PT09M53.00S,2022-01-12T02:29:13.0Z,3,REGULAR,turnover,bad pass,[],1630217,,,1610612763,59,61,2022-01-12T02:29:16Z,3970000,,,0,,D. Bane bad pass TURNOVER (2 TO),"[1630217, 201939]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,2.0,Curry,201939.0
402,PT09M53.00S,2022-01-12T02:29:13.0Z,3,REGULAR,steal,,[],201939,,,1610612744,59,61,2022-01-12T02:29:14Z,3980000,,,0,,S. Curry STEAL (2 STL),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
403,PT09M49.00S,2022-01-12T02:29:17.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627780,5.863994743758213,48.77450980392157,1610612744,59,63,2022-01-12T02:29:24Z,3990000,6.0,3.0,1,left,G. Payton II running alley-oop Layup (4 PTS) (S. Curry 8 AST),"[1627780, 201939]",1610612744.0,GSW,running alley-oop,,,Payton II,G. Payton II,,,,,0.66,Made,4.0,,,,,,,,,,,,S. Curry,201939.0,8.0,,,
405,PT09M39.00S,2022-01-12T02:29:29.9Z,3,REGULAR,foul,personal,[],201939,,,1610612763,59,63,2022-01-12T02:29:33Z,4010000,,,0,,S. Curry personal FOUL (3 PF),"[201939, 1630533]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,2534.0,3.0,0.0,Williams,1630533.0,,,,,,
407,PT09M27.00S,2022-01-12T02:30:00.5Z,3,REGULAR,2pt,Jump Shot,[],1630217,79.58278580814718,31.127450980392158,1610612763,59,63,2022-01-12T02:31:28Z,4030000,-94.0,139.0,1,right,MISS D. Bane 16' step back Shot,[1630217],1610612763.0,MEM,step back,,,Bane,D. Bane,,,,,16.84,Missed,,,,,,,,,,,,,,,,,,
409,PT09M26.00S,2022-01-12T02:30:01.5Z,3,REGULAR,rebound,offensive,[],1629634,,,1610612763,59,63,2022-01-12T02:31:28Z,4050000,,,0,,B. Clarke REBOUND (Off:2 Def:3),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,407.0,5.0,3.0,2.0,,,,,,,,,,,,,
410,PT09M26.00S,2022-01-12T02:30:06.8Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629634,94.40999984741211,50.0,1610612763,61,63,2022-01-12T02:31:37Z,4060000,0.0,0.0,1,right,B. Clarke tip Layup (5 PTS),[1629634],1610612763.0,MEM,tip,,,Clarke,B. Clarke,,,,,0.0,Made,5.0,,,,,,,,,,,,,,,,,
411,PT09M10.00S,2022-01-12T02:30:14.8Z,3,REGULAR,3pt,Jump Shot,[],203952,29.77989487516426,71.81372549019608,1610612744,61,66,2022-01-12T02:30:18Z,4070000,-109.0,227.0,1,left,A. Wiggins 25' 3PT  (13 PTS) (S. Curry 9 AST),"[203952, 201939]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,25.22,Made,13.0,,,,,,,,,,,,S. Curry,201939.0,9.0,,,
413,PT08M58.00S,2022-01-12T02:30:28.0Z,3,REGULAR,turnover,lost ball,[],1629630,,,1610612763,61,66,2022-01-12T02:30:32Z,4090000,,,0,,J. Morant lost ball TURNOVER (2 TO),"[1629630, 1627780]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,2.0,Payton II,1627780.0
414,PT08M58.00S,2022-01-12T02:30:28.0Z,3,REGULAR,steal,,[],1627780,,,1610612744,61,66,2022-01-12T02:34:10Z,4100000,,,0,,G. Payton II STEAL (1 STL),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,
415,PT08M54.00S,2022-01-12T02:30:31.6Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",201939,30.305519053876477,68.13725490196079,1610612744,61,66,2022-01-12T02:30:36Z,4110000,-91.0,232.0,1,left,MISS S. Curry 24' running pullup 3PT,[201939],1610612744.0,GSW,running pullup,,,Curry,S. Curry,,,,,24.95,Missed,,,,,,,,,,,,,,,,,,
416,PT08M49.00S,2022-01-12T02:30:35.8Z,3,REGULAR,rebound,defensive,[],1629630,,,1610612763,61,66,2022-01-12T02:30:35Z,4120000,,,0,,J. Morant REBOUND (Off:0 Def:4),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,415.0,4.0,4.0,0.0,,,,,,,,,,,,,
417,PT08M43.00S,2022-01-12T02:30:42.8Z,3,REGULAR,turnover,bad pass,[],203937,,,1610612763,61,66,2022-01-12T02:30:45Z,4130000,,,0,,K. Anderson bad pass TURNOVER (2 TO),"[203937, 1627780]",1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,2.0,Payton II,1627780.0
418,PT08M43.00S,2022-01-12T02:30:42.8Z,3,REGULAR,steal,,[],1627780,,,1610612744,61,66,2022-01-12T02:30:44Z,4140000,,,0,,G. Payton II STEAL (2 STL),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,
419,PT08M41.00S,2022-01-12T02:30:45.3Z,3,REGULAR,turnover,bad pass,[],1626172,,,1610612744,61,66,2022-01-12T02:30:49Z,4150000,,,0,,K. Looney bad pass TURNOVER (1 TO),"[1626172, 203937]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,1.0,Anderson,203937.0
420,PT08M41.00S,2022-01-12T02:30:45.3Z,3,REGULAR,steal,,[],203937,,,1610612763,61,66,2022-01-12T02:30:46Z,4160000,,,0,,K. Anderson STEAL (3 STL),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,
421,PT08M37.00S,2022-01-12T02:30:48.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203937,92.06636005256242,51.225490196078425,1610612763,61,66,2022-01-12T02:30:53Z,4170000,6.0,22.0,1,right,MISS K. Anderson reverse Layup,[203937],1610612763.0,MEM,reverse,,,Anderson,K. Anderson,,,,,2.29,Missed,,,,,,,,,,,,,,,,,,
422,PT08M35.00S,2022-01-12T02:30:50.8Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,61,66,2022-01-12T02:30:53Z,4180000,,,0,,K. Looney REBOUND (Off:1 Def:3),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,421.0,4.0,3.0,1.0,,,,,,,,,,,,,
423,PT08M33.00S,2022-01-12T02:30:56.6Z,3,REGULAR,turnover,out-of-bounds,[],202691,,,1610612744,61,66,2022-01-12T02:31:05Z,4190000,,,0,,K. Thompson step out-of-bounds TURNOVER (3 TO),[202691],1610612744.0,GSW,step,,,Thompson,K. Thompson,,,,,,,,,,,,,,2534.0,,,,,,,,3.0,,
424,PT08M16.00S,2022-01-12T02:31:26.0Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630533,92.9862023653088,69.11764705882352,1610612763,61,66,2022-01-12T02:31:29Z,4200000,96.0,13.0,1,right,MISS Z. Williams 9' pullup Shot,[1630533],1610612763.0,MEM,pullup,,,Williams,Z. Williams,,,,,9.65,Missed,,,,,,,,,,,,,,,,,,
425,PT08M13.00S,2022-01-12T02:31:29.0Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,61,66,2022-01-12T02:31:29Z,4210000,,,0,,K. Looney REBOUND (Off:1 Def:4),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,424.0,5.0,4.0,1.0,,,,,,,,,,,,,
426,PT07M54.00S,2022-01-12T02:31:47.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201939,15.850854139290407,39.46078431372549,1610612744,61,66,2022-01-12T02:31:52Z,4220000,53.0,96.0,1,left,MISS S. Curry 11' driving floating Shot,[201939],1610612744.0,GSW,driving floating,,,Curry,S. Curry,,,,,11.0,Missed,,,,,,,,,,,,,,,,,,
427,PT07M49.00S,2022-01-12T02:31:52.1Z,3,REGULAR,rebound,offensive,[],1626172,,,1610612744,61,66,2022-01-12T02:31:52Z,4230000,,,0,,K. Looney REBOUND (Off:2 Def:4),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,426.0,6.0,4.0,2.0,,,,,,,,,,,,,
428,PT07M49.00S,2022-01-12T02:31:52.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626172,5.590000152587891,50.0,1610612744,61,68,2022-01-12T02:31:52Z,4240000,0.0,0.0,1,left,K. Looney tip Layup (6 PTS),[1626172],1610612744.0,GSW,tip,,,Looney,K. Looney,,,,,0.0,Made,6.0,,,,,,,,,,,,,,,,,
429,PT07M40.00S,2022-01-12T02:32:00.6Z,3,REGULAR,foul,personal,['3freethrow'],1627780,,,1610612763,61,68,2022-01-12T02:32:22Z,4250000,,,0,,G. Payton II shooting personal FOUL (3 PF) (Bane 3 FT),"[1627780, 1630217]",1610612744.0,GSW,shooting,,,Payton II,G. Payton II,,,,,,,,,,,,,,200832.0,3.0,0.0,Bane,1630217.0,,,,,,
431,PT07M40.00S,2022-01-12T02:32:33.8Z,3,REGULAR,freethrow,1 of 3,['fastbreak'],1630217,,,1610612763,62,68,2022-01-12T02:32:33Z,4270000,,,0,,D. Bane Free Throw 1 of 3 (7 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
432,PT07M40.00S,2022-01-12T02:32:46.2Z,3,REGULAR,freethrow,2 of 3,['fastbreak'],1630217,,,1610612763,63,68,2022-01-12T02:32:46Z,4280000,,,0,,D. Bane Free Throw 2 of 3 (8 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
433,PT07M40.00S,2022-01-12T02:33:00.2Z,3,REGULAR,freethrow,3 of 3,['fastbreak'],1630217,,,1610612763,63,68,2022-01-12T02:33:00Z,4290000,,,0,,MISS D. Bane Free Throw 3 of 3,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,Missed,,,,,,,,,,,,,,,,,,
434,PT07M37.00S,2022-01-12T02:33:02.2Z,3,REGULAR,rebound,defensive,[],202691,,,1610612744,63,68,2022-01-12T02:33:02Z,4300000,,,0,,K. Thompson REBOUND (Off:0 Def:2),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,433.0,2.0,2.0,0.0,,,,,,,,,,,,,
435,PT07M25.00S,2022-01-12T02:33:14.5Z,3,REGULAR,3pt,Jump Shot,[],201939,27.677398160315374,78.43137254901961,1610612744,63,71,2022-01-12T02:33:18Z,4310000,-142.0,208.0,1,left,S. Curry 25' 3PT  (18 PTS) (A. Wiggins 2 AST),"[201939, 203952]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,25.17,Made,18.0,,,,,,,,,,,,A. Wiggins,203952.0,2.0,,,
437,PT07M17.00S,2022-01-12T02:33:23.5Z,3,REGULAR,3pt,Jump Shot,[],1630217,65.78515111695138,62.00980392156863,1610612763,66,71,2022-01-12T02:33:27Z,4330000,60.0,269.0,1,right,D. Bane 27' 3PT pullup (11 PTS),[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,27.57,Made,11.0,,,,,,,,,,,,,,,,,
438,PT07M14.00S,2022-01-12T02:33:29.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,66,71,2022-01-12T02:33:29Z,4340000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT07M14.00S,2022-01-12T02:35:54.3Z,3,REGULAR,substitution,out,[],202691,,,1610612744,66,71,2022-01-12T02:36:24Z,4350000,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,
440,PT07M14.00S,2022-01-12T02:35:54.3Z,3,REGULAR,substitution,in,[],1627814,,,1610612744,66,71,2022-01-12T02:36:24Z,4360000,,,0,,SUB in: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,
441,PT07M02.00S,2022-01-12T02:36:41.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201939,10.85742444152431,47.794117647058826,1610612744,66,73,2022-01-12T02:36:46Z,4370000,11.0,50.0,1,left,S. Curry driving floating Jump Shot (20 PTS),[201939],1610612744.0,GSW,driving floating,,,Curry,S. Curry,,,,,5.08,Made,20.0,,,,,,,,,,,,,,,,,
442,PT07M02.00S,2022-01-12T02:36:43.8Z,3,REGULAR,foul,personal,['1freethrow'],1630533,,,1610612744,66,73,2022-01-12T02:36:48Z,4380000,,,0,,Z. Williams shooting personal FOUL (3 PF) (Curry 1 FT),"[1630533, 201939]",1610612763.0,MEM,shooting,,,Williams,Z. Williams,,,,,,,,,,,,,,200832.0,3.0,0.0,Curry,201939.0,,,,,,
444,PT07M02.00S,2022-01-12T02:37:12.7Z,3,REGULAR,freethrow,1 of 1,[],201939,,,1610612744,66,74,2022-01-12T02:37:12Z,4400000,,,0,,S. Curry Free Throw 1 of 1 (21 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
445,PT06M42.00S,2022-01-12T02:37:34.1Z,3,REGULAR,3pt,Jump Shot,[],1630533,74.06373193166885,15.931372549019606,1610612763,66,74,2022-01-12T02:37:38Z,4410000,-170.0,191.0,1,right,MISS Z. Williams 25' 3PT,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,25.61,Missed,,,,,,,,,,,,,,,,,,
446,PT06M38.00S,2022-01-12T02:37:38.1Z,3,REGULAR,rebound,defensive,[],1627780,,,1610612744,66,74,2022-01-12T02:37:38Z,4420000,,,0,,G. Payton II REBOUND (Off:0 Def:3),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,445.0,3.0,3.0,0.0,,,,,,,,,,,,,
448,PT06M28.00S,2022-01-12T02:37:47.9Z,3,REGULAR,3pt,Jump Shot,[],203952,28.33442838370565,76.22549019607843,1610612744,66,74,2022-01-12T02:38:01Z,4430000,-131.0,214.0,1,left,MISS A. Wiggins 25' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,25.08,Missed,,,,,,,,,,,,,,,,,,
