actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
341,PT00M32.10S,2025-11-03T00:10:24.7Z,2,REGULAR,freethrow,2 of 2,[],1641718,,,1610612762,68,45,2025-11-03T00:10:24Z,3360000,False,,,0,,K. George Free Throw 2 of 2 (10 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,Made,,,,,10.0,,,,,,,,
342,PT00M14.60S,2025-11-03T00:10:44.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,6.258212877792378,44.11764705882353,1610612766,68,45,2025-11-03T00:14:53Z,3370000,False,29.0,6.0,1,left,MISS C. Sexton driving floating Shot - blocked,"[1629012, 1642262]",1610612766.0,CHA,driving floating,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,,,,,,3.01,Missed,,,,,,,,,Williams,1642262.0,,,
343,PT00M14.60S,2025-11-03T00:10:44.1Z,2,REGULAR,block,,[],1642262,,,1610612766,68,45,2025-11-03T00:10:46Z,3380000,False,,,0,,C. Williams BLOCK (1 BLK),[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
344,PT00M11.20S,2025-11-03T00:10:47.5Z,2,REGULAR,rebound,offensive,[],1631217,,,1610612766,68,45,2025-11-03T00:10:48Z,3390000,False,,,0,,M. Diabaté REBOUND (Off:3 Def:4),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,,,,,,,,342.0,7.0,4.0,3.0,,,,,,,,,
345,PT00M10.80S,2025-11-03T00:10:49.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630544,20.97568988173456,8.57843137254902,1610612766,71,45,2025-11-03T00:10:53Z,3400000,False,207.0,145.0,1,left,T. Mann 25' 3PT  (10 PTS) (M. Bridges 3 AST),"[1630544, 1628970]",1610612766.0,CHA,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,,,,,,25.26,Made,,,,,10.0,,,,,,M. Bridges,1628970.0,3.0
347,PT00M01.60S,2025-11-03T00:11:02.2Z,2,REGULAR,3pt,Jump Shot,[],1628374,66.5735873850197,58.57843137254902,1610612762,71,48,2025-11-03T00:15:31Z,3420000,False,43.0,262.0,1,right,L. Markkanen 26' 3PT pullup (23 PTS) (W. Clayton Jr. 1 AST),"[1628374, 1642383]",1610612762.0,UTA,pullup,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,,,,,,26.52,Made,,,,,23.0,,,,,,W. Clayton Jr.,1642383.0,1.0
349,PT00M00.00S,2025-11-03T00:11:09.5Z,2,REGULAR,heave,,[],0,,,1610612766,71,48,2025-11-03T00:11:18Z,3440000,False,,,0,,CHA Heave,[],1610612766.0,CHA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,80.31,,,,,,,,,,,,,,
350,PT00M00.00S,2025-11-03T00:11:13.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,71,48,2025-11-03T00:11:13Z,3450000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,349.0,,,,,,,,,,,,
351,PT00M00.00S,2025-11-03T00:11:14.4Z,2,REGULAR,period,end,[],0,,,1610612766,71,48,2025-11-03T00:11:14Z,3460000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2025-11-03T00:25:47.9Z,3,REGULAR,substitution,out,['startperiod'],1631217,,,1610612766,71,48,2025-11-03T00:26:21Z,3470000,False,,,0,,SUB out: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2025-11-03T00:25:47.9Z,3,REGULAR,substitution,out,['startperiod'],1630544,,,1610612766,71,48,2025-11-03T00:26:21Z,3480000,False,,,0,,SUB out: T. Mann,[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2025-11-03T00:25:47.9Z,3,REGULAR,substitution,out,['startperiod'],203937,,,1610612766,71,48,2025-11-03T00:26:21Z,3490000,False,,,0,,SUB out: K. Anderson,[203937],1610612762.0,UTA,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2025-11-03T00:25:47.9Z,3,REGULAR,substitution,out,['startperiod'],1642262,,,1610612766,71,48,2025-11-03T00:26:21Z,3500000,False,,,0,,SUB out: C. Williams,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2025-11-03T00:25:47.9Z,3,REGULAR,substitution,out,['startperiod'],1642383,,,1610612766,71,48,2025-11-03T00:26:21Z,3510000,False,,,0,,SUB out: W. Clayton Jr.,[1642383],1610612762.0,UTA,,,,Clayton Jr.,W. Clayton Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2025-11-03T00:25:47.9Z,3,REGULAR,substitution,in,['startperiod'],1642883,,,1610612766,71,48,2025-11-03T00:26:21Z,3520000,False,,,0,,SUB in: S. James,[1642883],1610612766.0,CHA,,,,James,S. James,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2025-11-03T00:25:47.9Z,3,REGULAR,substitution,in,['startperiod'],1641750,,,1610612766,71,48,2025-11-03T00:26:21Z,3530000,False,,,0,,SUB in: R. Kalkbrenner,[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2025-11-03T00:25:47.9Z,3,REGULAR,substitution,in,['startperiod'],1629004,,,1610612766,71,48,2025-11-03T00:26:21Z,3540000,False,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2025-11-03T00:25:47.9Z,3,REGULAR,substitution,in,['startperiod'],203994,,,1610612766,71,48,2025-11-03T00:26:21Z,3550000,False,,,0,,SUB in: J. Nurkić,[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2025-11-03T00:25:47.9Z,3,REGULAR,substitution,in,['startperiod'],1641707,,,1610612766,71,48,2025-11-03T00:26:21Z,3560000,False,,,0,,SUB in: T. Hendricks,[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT12M00.00S,2025-11-03T00:26:21.7Z,3,REGULAR,period,start,[],0,,,1610612766,71,48,2025-11-03T00:26:21Z,3570000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT11M45.00S,2025-11-03T00:26:30.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1641750,89.56964520367937,49.01960784313725,1610612766,73,48,2025-11-03T00:26:34Z,3580000,False,-5.0,46.0,1,right,R. Kalkbrenner Hook (2 PTS) (M. Bridges 4 AST),"[1641750, 1628970]",1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.58,Made,,,,,2.0,,,,,,M. Bridges,1628970.0,4.0
365,PT11M31.00S,2025-11-03T00:26:46.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628374,11.12023653088042,49.01960784313725,1610612762,73,48,2025-11-03T00:26:52Z,3600000,False,5.0,52.0,1,left,MISS L. Markkanen driving Layup - blocked,"[1628374, 1641750]",1610612762.0,UTA,driving,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.22,Missed,,,,,,,,,Kalkbrenner,1641750.0,,,
366,PT11M31.00S,2025-11-03T00:26:46.1Z,3,REGULAR,block,,[],1641750,,,1610612762,73,48,2025-11-03T00:26:48Z,3610000,False,,,0,,R. Kalkbrenner BLOCK (3 BLK),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
367,PT11M30.00S,2025-11-03T00:26:47.1Z,3,REGULAR,rebound,defensive,[],1642883,,,1610612766,73,48,2025-11-03T00:28:04Z,3620000,False,,,0,,S. James REBOUND (Off:0 Def:4),[1642883],1610612766.0,CHA,,,,James,S. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,365.0,4.0,4.0,0.0,,,,,,,,,
368,PT11M27.00S,2025-11-03T00:26:51.6Z,3,REGULAR,foul,personal,['2freethrow'],1629004,,,1610612766,73,48,2025-11-03T00:27:19Z,3630000,False,,,0,,S. Mykhailiuk shooting personal FOUL (3 PF) (Bridges 2 FT),"[1629004, 1628970]",1610612762.0,UTA,shooting,,,Mykhailiuk,S. Mykhailiuk,,,,,Restricted Area,0-8 Center,202056.0,3.0,0.0,Bridges,1628970.0,,,,,,,,,,,,,,,
370,PT11M27.00S,2025-11-03T00:27:23.3Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1628970,,,1610612766,74,48,2025-11-03T00:27:23Z,3650000,False,,,0,,M. Bridges Free Throw 1 of 2 (15 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,Made,,,,,15.0,,,,,,,,
371,PT11M27.00S,2025-11-03T00:27:31.1Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1628970,,,1610612766,75,48,2025-11-03T00:27:31Z,3660000,False,,,0,,M. Bridges Free Throw 2 of 2 (16 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,Made,,,,,16.0,,,,,,,,
372,PT11M10.00S,2025-11-03T00:27:49.2Z,3,REGULAR,3pt,Jump Shot,[],1641718,9.149145860709593,94.85294117647058,1610612762,75,48,2025-11-03T00:27:53Z,3670000,False,-224.0,34.0,1,left,MISS K. George 3PT,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Left Corner 3,24+ Left,,,,,,22.68,Missed,,,,,,,,,,,,,
373,PT11M07.00S,2025-11-03T00:27:52.2Z,3,REGULAR,rebound,defensive,[],1641750,,,1610612766,75,48,2025-11-03T00:27:53Z,3680000,False,,,0,,R. Kalkbrenner REBOUND (Off:0 Def:3),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,Left Corner 3,24+ Left,,,,,,,,372.0,3.0,3.0,0.0,,,,,,,,,
377,PT10M59.00S,2025-11-03T00:28:37.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,75,48,2025-11-03T00:28:37Z,3710000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT10M52.00S,2025-11-03T00:31:34.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628970,87.72996057818659,48.77450980392157,1610612766,77,48,2025-11-03T00:32:27Z,3720000,False,-6.0,63.0,1,right,M. Bridges 6' driving Hook (18 PTS),[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.31,Made,,,,,18.0,,,,,,,,
379,PT10M41.00S,2025-11-03T00:31:47.8Z,3,REGULAR,foul,personal,['2freethrow'],1628970,,,1610612762,77,48,2025-11-03T00:31:57Z,3730000,False,,,0,,M. Bridges shooting personal FOUL (1 PF) (Markkanen 2 FT),"[1628970, 1628374]",1610612766.0,CHA,shooting,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,201638.0,1.0,0.0,Markkanen,1628374.0,,,,,,,,,,,,,,,
438,PT10M41.00S,2025-11-03T00:32:05.7Z,3,REGULAR,freethrow,1 of 2,[],1628374,,,1610612762,77,49,2025-11-03T00:40:46Z,3747500,False,,,0,,L. Markkanen Free Throw 1 of 2 (24 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,Made,,,,,24.0,,,,,,,,
439,PT10M41.00S,2025-11-03T00:32:05.7Z,3,REGULAR,freethrow,2 of 2,[],1628374,,,1610612762,77,50,2025-11-03T00:40:46Z,3751250,False,,,0,,L. Markkanen Free Throw 2 of 2 (25 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,Made,,,,,25.0,,,,,,,,
431,PT10M41.00S,2025-11-03T00:32:23.6Z,3,REGULAR,violation,double lane,[],1629012,,,1610612766,77,50,2025-11-03T00:40:46Z,3755000,False,,,0,,C. Sexton double lane VIOLATION,[1629012],1610612766.0,CHA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT10M41.00S,2025-11-03T00:32:23.6Z,3,REGULAR,violation,double lane,[],203994,,,1610612766,77,50,2025-11-03T00:40:46Z,3762500,False,,,0,,J. Nurkić double lane VIOLATION,[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT10M22.00S,2025-11-03T00:33:41.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,87.33574244415243,49.26470588235294,1610612766,79,50,2025-11-03T00:33:46Z,3770000,False,-4.0,67.0,1,right,C. Sexton 6' driving floating Jump Shot (8 PTS) (K. Knueppel 3 AST),"[1629012, 1642851]",1610612766.0,CHA,driving floating,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.66,Made,,,,,8.0,,,,,,K. Knueppel,1642851.0,3.0
419,PT10M05.00S,2025-11-03T00:34:02.6Z,3,REGULAR,turnover,bad pass,[],1641718,,,1610612762,79,50,2025-11-03T00:38:32Z,3795000,False,,,0,,K. George bad pass TURNOVER (3 TO),"[1641718, 1641750]",1610612762.0,UTA,,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,3.0,Kalkbrenner,1641750.0,,,,,
420,PT10M05.00S,2025-11-03T00:34:02.6Z,3,REGULAR,steal,,[],1641750,,,1610612766,79,50,2025-11-03T00:38:32Z,3797500,False,,,0,,R. Kalkbrenner STEAL (3 STL),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
386,PT09M57.00S,2025-11-03T00:34:06.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629012,69.59592641261499,24.019607843137255,1610612766,79,50,2025-11-03T00:38:32Z,3800000,False,-130.0,233.0,1,right,MISS C. Sexton 26' 3PT,[1629012],1610612766.0,CHA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Left Center,,,,,,26.7,Missed,,,,,,,,,,,,,
387,PT09M53.00S,2025-11-03T00:34:10.3Z,3,REGULAR,rebound,defensive,[],203994,,,1610612762,79,50,2025-11-03T00:34:10Z,3810000,False,,,0,,J. Nurkić REBOUND (Off:0 Def:5),[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,Above the Break 3,24+ Left Center,,,,,,,,386.0,5.0,5.0,0.0,,,,,,,,,
388,PT09M43.00S,2025-11-03T00:34:20.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203994,8.754927726675426,62.745098039215684,1610612762,79,52,2025-11-03T00:37:56Z,3820000,False,-64.0,30.0,1,left,J. Nurkić 7' driving floating bank Jump Shot (3 PTS),[203994],1610612762.0,UTA,driving floating bank,,,Nurkić,J. Nurkić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.03,Made,,,,,3.0,,,,,,,,
389,PT09M27.00S,2025-11-03T00:34:55.8Z,3,REGULAR,foul,personal,[],1641707,,,1610612766,79,52,2025-11-03T00:35:11Z,3830000,False,,,0,,T. Hendricks personal FOUL (1 PF),"[1641707, 1629012]",1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,Above the Break 3,24+ Right Center,201638.0,1.0,0.0,Sexton,1629012.0,,,,,,,,,,,,,,,
391,PT09M17.00S,2025-11-03T00:35:10.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,91.5407358738502,56.86274509803921,1610612766,79,52,2025-11-03T00:35:14Z,3850000,False,34.0,27.0,1,right,MISS C. Sexton driving Layup,[1629012],1610612766.0,CHA,driving,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.37,Missed,,,,,,,,,,,,,
392,PT09M15.00S,2025-11-03T00:35:12.1Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612762,79,52,2025-11-03T00:35:14Z,3860000,False,,,0,,L. Markkanen REBOUND (Off:2 Def:3),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,391.0,5.0,3.0,2.0,,,,,,,,,
393,PT09M12.00S,2025-11-03T00:35:15.9Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641718,7.5722733245729295,54.41176470588235,1610612762,79,52,2025-11-03T00:39:18Z,3870000,False,-22.0,19.0,1,left,MISS K. George running Layup,[1641718],1610612762.0,UTA,running,,,George,K. George,,,,,Restricted Area,0-8 Center,,,,,,2.89,Missed,,,,,,,,,,,,,
394,PT09M12.00S,2025-11-03T00:35:15.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612766,79,52,2025-11-03T00:35:22Z,3880000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,393.0,,,,,,,,,,,,
395,PT08M57.00S,2025-11-03T00:35:41.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642851,86.81011826544021,39.950980392156865,1610612766,81,52,2025-11-03T00:35:45Z,3890000,False,-50.0,71.0,1,right,K. Knueppel 8' pullup Jump Shot (19 PTS) (C. Sexton 5 AST),"[1642851, 1629012]",1610612766.0,CHA,pullup,,,Knueppel,K. Knueppel,,,,,In The Paint (Non-RA),8-16 Left,,,,,,8.74,Made,,,,,19.0,,,,,,C. Sexton,1629012.0,5.0
397,PT08M49.00S,2025-11-03T00:36:04.5Z,3,REGULAR,foul,personal,[],1642883,,,1610612762,81,52,2025-11-03T00:36:22Z,3900000,False,,,0,,S. James personal FOUL (3 PF),"[1642883, 1641718]",1610612766.0,CHA,,,,James,S. James,,,,,Mid-Range,16-24 Right Center,200832.0,3.0,0.0,George,1641718.0,,,,,,,,,,,,,,,
399,PT08M40.00S,2025-11-03T00:36:20.2Z,3,REGULAR,3pt,Jump Shot,[],1641707,8.886333771353483,97.05882352941177,1610612762,81,55,2025-11-03T00:42:57Z,3920000,False,-235.0,31.0,1,left,T. Hendricks 3PT  (5 PTS) (L. Markkanen 2 AST),"[1641707, 1628374]",1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,Left Corner 3,24+ Left,,,,,,23.73,Made,,,,,5.0,,,,,,L. Markkanen,1628374.0,2.0
401,PT08M29.00S,2025-11-03T00:36:36.0Z,3,REGULAR,foul,personal,[],203994,,,1610612766,81,55,2025-11-03T00:36:56Z,3940000,False,,,0,,J. Nurkić personal FOUL (2 PF),"[203994, 1629012]",1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,Restricted Area,0-8 Center,200832.0,2.0,1.0,Sexton,1629012.0,,,,,,,,,,,,,,,
403,PT08M17.00S,2025-11-03T00:37:16.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628970,86.02168199737189,64.2156862745098,1610612766,83,55,2025-11-03T00:43:39Z,3960000,False,71.0,79.0,1,right,M. Bridges 10' driving floating Jump Shot (20 PTS) (C. Sexton 6 AST),"[1628970, 1629012]",1610612766.0,CHA,driving floating,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Right,,,,,,10.62,Made,,,,,20.0,,,,,,C. Sexton,1629012.0,6.0
405,PT08M04.00S,2025-11-03T00:37:29.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628374,7.046649145860711,45.588235294117645,1610612762,83,55,2025-11-03T00:37:33Z,3980000,False,22.0,14.0,1,left,MISS L. Markkanen driving Layup,[1628374],1610612762.0,UTA,driving,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,,,,2.6,Missed,,,,,,,,,,,,,
406,PT08M02.00S,2025-11-03T00:37:31.5Z,3,REGULAR,rebound,defensive,[],1642883,,,1610612766,83,55,2025-11-03T00:37:33Z,3990000,False,,,0,,S. James REBOUND (Off:0 Def:5),[1642883],1610612766.0,CHA,,,,James,S. James,,,,,Restricted Area,0-8 Center,,,,,,,,405.0,5.0,5.0,0.0,,,,,,,,,
407,PT07M50.00S,2025-11-03T00:37:45.0Z,3,REGULAR,3pt,Jump Shot,[],1642851,80.6340341655716,6.61764705882353,1610612766,83,55,2025-11-03T00:37:53Z,4000000,False,-217.0,130.0,1,right,MISS K. Knueppel 25' 3PT,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Left Center,,,,,,25.26,Missed,,,,,,,,,,,,,
408,PT07M47.00S,2025-11-03T00:37:47.6Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612762,83,55,2025-11-03T00:37:47Z,4010000,False,,,0,,L. Markkanen REBOUND (Off:2 Def:4),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,,,,,,,,407.0,6.0,4.0,2.0,,,,,,,,,
409,PT07M43.00S,2025-11-03T00:37:56.4Z,3,REGULAR,foul,personal,[],1642883,,,1610612762,83,55,2025-11-03T00:38:44Z,4020000,False,,,0,,S. James personal FOUL (4 PF),"[1642883, 1641718]",1610612766.0,CHA,,,,James,S. James,,,,,Above the Break 3,24+ Left Center,202056.0,4.0,0.0,George,1641718.0,,,,,,,,,,,,,,,
411,PT07M43.00S,2025-11-03T00:38:02.8Z,3,REGULAR,substitution,out,[],1642883,,,1610612762,83,55,2025-11-03T00:38:13Z,4040000,False,,,0,,SUB out: S. James,[1642883],1610612766.0,CHA,,,,James,S. James,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT07M43.00S,2025-11-03T00:38:02.8Z,3,REGULAR,substitution,out,[],1641750,,,1610612762,83,55,2025-11-03T00:38:13Z,4050000,False,,,0,,SUB out: R. Kalkbrenner,[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT07M43.00S,2025-11-03T00:38:02.8Z,3,REGULAR,substitution,out,[],203994,,,1610612762,83,55,2025-11-03T00:38:13Z,4060000,False,,,0,,SUB out: J. Nurkić,[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT07M43.00S,2025-11-03T00:38:02.8Z,3,REGULAR,substitution,in,[],1630544,,,1610612762,83,55,2025-11-03T00:38:13Z,4070000,False,,,0,,SUB in: T. Mann,[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT07M43.00S,2025-11-03T00:38:02.8Z,3,REGULAR,substitution,in,[],1631217,,,1610612762,83,55,2025-11-03T00:38:13Z,4080000,False,,,0,,SUB in: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT07M43.00S,2025-11-03T00:38:02.8Z,3,REGULAR,substitution,in,[],201567,,,1610612762,83,55,2025-11-03T00:38:13Z,4090000,False,,,0,,SUB in: K. Love,[201567],1610612762.0,UTA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT07M38.00S,2025-11-03T00:38:29.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641707,7.440867279894875,47.05882352941176,1610612762,83,57,2025-11-03T00:38:47Z,4100000,False,15.0,17.0,1,left,T. Hendricks Layup (7 PTS) (K. George 6 AST),"[1641707, 1641718]",1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,Restricted Area,0-8 Center,,,,,,2.28,Made,,,,,7.0,,,,,,K. George,1641718.0,6.0
421,PT07M23.00S,2025-11-03T00:38:45.1Z,3,REGULAR,3pt,Jump Shot,[],1642851,85.62746386333771,5.147058823529411,1610612766,83,57,2025-11-03T00:38:49Z,4120000,False,-224.0,83.0,1,right,MISS K. Knueppel 3PT,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Left Corner 3,24+ Left,,,,,,23.9,Missed,,,,,,,,,,,,,
422,PT07M23.00S,2025-11-03T00:38:45.1Z,3,REGULAR,rebound,offensive,[],1630544,,,1610612766,83,57,2025-11-03T00:38:49Z,4130000,False,,,0,,T. Mann REBOUND (Off:1 Def:3),[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,Left Corner 3,24+ Left,,,,,,,,421.0,4.0,3.0,1.0,,,,,,,,,
423,PT07M09.00S,2025-11-03T00:38:58.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631217,92.72339027595268,51.470588235294116,1610612766,85,57,2025-11-03T00:46:16Z,4140000,False,7.0,16.0,1,right,M. Diabaté cutting DUNK (10 PTS) (C. Sexton 7 AST),"[1631217, 1629012]",1610612766.0,CHA,cutting,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,,,,,,1.75,Made,,,,,10.0,,,,,,C. Sexton,1629012.0,7.0
426,PT06M52.00S,2025-11-03T00:39:14.9Z,3,REGULAR,3pt,Jump Shot,[],1641707,9.149145860709593,2.450980392156863,1610612762,85,60,2025-11-03T00:39:18Z,4160000,False,238.0,34.0,1,left,T. Hendricks 24' 3PT  (10 PTS) (K. Love 3 AST),"[1641707, 201567]",1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,Right Corner 3,24+ Right,,,,,,24.0,Made,,,,,10.0,,,,,,K. Love,201567.0,3.0
428,PT06M39.00S,2025-11-03T00:39:29.6Z,3,REGULAR,3pt,Jump Shot,[],1628970,91.93495400788436,4.6568627450980395,1610612766,88,60,2025-11-03T00:40:02Z,4180000,False,-227.0,23.0,1,right,M. Bridges 3PT  (23 PTS) (C. Sexton 8 AST),"[1628970, 1629012]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,,,,,,22.79,Made,,,,,23.0,,,,,,C. Sexton,1629012.0,8.0
430,PT06M23.00S,2025-11-03T00:39:44.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641718,5.995400788436268,47.30392156862745,1610612762,88,62,2025-11-03T00:47:11Z,4200000,False,13.0,4.0,1,left,K. George driving Layup (12 PTS),[1641718],1610612762.0,UTA,driving,,,George,K. George,,,,,Restricted Area,0-8 Center,,,,,,1.41,Made,,,,,12.0,,,,,,,,
