actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
558,PT12M00.00S,2026-04-11T01:01:21.3Z,4,REGULAR,substitution,out,['startperiod'],1627747,,,1610612765,90,93,2026-04-11T01:01:51Z,5450000,False,,,0,,SUB out: C. LeVert,[1627747],1610612765.0,DET,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT12M00.00S,2026-04-11T01:01:21.3Z,4,REGULAR,substitution,out,['startperiod'],1629130,,,1610612765,90,93,2026-04-11T01:01:51Z,5460000,False,,,0,,SUB out: D. Robinson,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT12M00.00S,2026-04-11T01:01:21.3Z,4,REGULAR,substitution,in,['startperiod'],1642851,,,1610612765,90,93,2026-04-11T01:01:51Z,5470000,False,,,0,,SUB in: K. Knueppel,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT12M00.00S,2026-04-11T01:01:21.3Z,4,REGULAR,substitution,in,['startperiod'],1630163,,,1610612765,90,93,2026-04-11T01:01:51Z,5480000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT12M00.00S,2026-04-11T01:01:21.3Z,4,REGULAR,substitution,in,['startperiod'],1631105,,,1610612765,90,93,2026-04-11T01:01:51Z,5490000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT12M00.00S,2026-04-11T01:01:21.3Z,4,REGULAR,substitution,in,['startperiod'],1641842,,,1610612765,90,93,2026-04-11T01:01:51Z,5500000,False,,,0,,SUB in: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT12M00.00S,2026-04-11T01:01:21.3Z,4,REGULAR,substitution,in,['startperiod'],1629750,,,1610612765,90,93,2026-04-11T01:01:51Z,5510000,False,,,0,,SUB in: J. Green,[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT12M00.00S,2026-04-11T01:02:00.6Z,4,REGULAR,period,start,[],0,,,1610612766,90,93,2026-04-11T01:02:00Z,5520000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT11M38.00S,2026-04-11T01:02:21.8Z,4,REGULAR,turnover,lost ball,[],1642851,,,1610612766,90,93,2026-04-11T01:02:27Z,5530000,False,,,0,,K. Knueppel lost ball TURNOVER (3 TO),"[1642851, 1642450]",1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,3.0,Jenkins,1642450.0,,,
567,PT11M38.00S,2026-04-11T01:02:21.8Z,4,REGULAR,steal,,[],1642450,,,1610612765,90,93,2026-04-11T01:07:12Z,5540000,False,,,0,,D. Jenkins STEAL (2 STL),[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
568,PT11M34.00S,2026-04-11T01:02:25.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628989,92.46057818659659,52.20588235294118,1610612765,90,95,2026-04-11T01:02:37Z,5550000,False,11.0,18.0,1,right,K. Huerter running Layup (2 PTS) (D. Jenkins 3 AST),"[1628989, 1642450]",1610612765.0,DET,running,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,2.14,Made,,,,,,,,,,,,2.0,,,,D. Jenkins,1642450.0,3.0
570,PT11M19.00S,2026-04-11T01:02:41.5Z,4,REGULAR,3pt,Jump Shot,[],1630163,30.436925098554536,24.509803921568626,1610612766,90,95,2026-04-11T01:08:11Z,5570000,False,127.0,234.0,1,left,MISS L. Ball 26' step back 3PT,[1630163],1610612766.0,CHA,step back,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,26.61,Missed,,,,,,,,,,,,,,,,,,
571,PT11M16.00S,2026-04-11T01:02:44.5Z,4,REGULAR,rebound,defensive,[],1628989,,,1610612765,90,95,2026-04-11T01:02:45Z,5580000,False,,,0,,K. Huerter REBOUND (Off:0 Def:2),[1628989],1610612765.0,DET,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,,,570.0,2.0,2.0,0.0,,,,,,,,,,,,,,
572,PT10M57.00S,2026-04-11T01:03:02.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642450,79.84559789750328,54.166666666666664,1610612765,90,97,2026-04-11T01:08:46Z,5590000,False,21.0,137.0,1,right,D. Jenkins 13' pullup Jump Shot (4 PTS),[1642450],1610612765.0,DET,pullup,,,Jenkins,D. Jenkins,,,,,In The Paint (Non-RA),8-16 Center,13.86,Made,,,,,,,,,,,,4.0,,,,,,
574,PT10M34.00S,2026-04-11T01:03:31.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628970,11.251642575558476,47.794117647058826,1610612766,92,97,2026-04-11T01:09:44Z,5610000,False,11.0,53.0,1,left,M. Bridges driving floating Jump Shot (10 PTS) (K. Knueppel 1 AST),"[1628970, 1642851]",1610612766.0,CHA,driving floating,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,5.44,Made,,,,,,,,,,,,10.0,,,,K. Knueppel,1642851.0,1.0
576,PT10M14.00S,2026-04-11T01:03:45.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642450,87.72996057818659,59.80392156862745,1610612765,92,97,2026-04-11T01:10:44Z,5630000,False,49.0,63.0,1,right,MISS D. Jenkins 7' driving floating Shot - blocked,"[1642450, 1628970]",1610612765.0,DET,driving floating,,,Jenkins,D. Jenkins,,,,,In The Paint (Non-RA),0-8 Center,7.97,Missed,,,,,Bridges,1628970.0,,,,,,,,,,,,
646,PT10M14.00S,2026-04-11T01:03:45.6Z,4,REGULAR,block,,[],1628970,,,1610612765,92,97,2026-04-11T01:16:31Z,5635000,False,,,0,,M. Bridges BLOCK (2 BLK),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
577,PT10M14.00S,2026-04-11T01:03:45.6Z,4,REGULAR,rebound,offensive,[],1631105,,,1610612765,92,97,2026-04-11T01:16:31Z,5640000,False,,,0,,J. Duren REBOUND (Off:2 Def:3),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,576.0,5.0,3.0,2.0,,,,,,,,,,,,,,
578,PT10M14.00S,2026-04-11T01:03:56.6Z,4,REGULAR,foul,personal,['2freethrow'],1642883,,,1610612765,92,97,2026-04-11T01:04:07Z,5650000,False,,,0,,S. James shooting personal FOUL (1 PF) (Duren 2 FT),"[1642883, 1631105]",1610612766.0,CHA,shooting,,,James,S. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1627961.0,1.0,0.0,Duren,1631105.0,,,,,,,
580,PT10M14.00S,2026-04-11T01:04:18.1Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1631105,,,1610612765,92,98,2026-04-11T01:04:18Z,5670000,False,,,0,,J. Duren Free Throw 1 of 2 (15 PTS),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,Made,,,,,,,,,,,,15.0,,,,,,
581,PT10M14.00S,2026-04-11T01:04:25.9Z,4,REGULAR,substitution,out,[],1642883,,,1610612765,92,98,2026-04-11T01:04:39Z,5680000,False,,,0,,SUB out: S. James,[1642883],1610612766.0,CHA,,,,James,S. James,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT10M14.00S,2026-04-11T01:04:25.9Z,4,REGULAR,substitution,out,[],1642851,,,1610612765,92,98,2026-04-11T01:04:39Z,5690000,False,,,0,,SUB out: K. Knueppel,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT10M14.00S,2026-04-11T01:04:25.9Z,4,REGULAR,substitution,in,[],1630182,,,1610612765,92,98,2026-04-11T01:04:39Z,5700000,False,,,0,,SUB in: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT10M14.00S,2026-04-11T01:04:25.9Z,4,REGULAR,substitution,in,[],1629632,,,1610612765,92,98,2026-04-11T01:04:39Z,5710000,False,,,0,,SUB in: C. White,[1629632],1610612766.0,CHA,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT10M14.00S,2026-04-11T01:04:50.3Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1631105,,,1610612765,92,99,2026-04-11T01:04:50Z,5720000,False,,,0,,J. Duren Free Throw 2 of 2 (16 PTS),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,Made,,,,,,,,,,,,16.0,,,,,,
586,PT09M57.00S,2026-04-11T01:05:09.7Z,4,REGULAR,turnover,lost ball,[],1629632,,,1610612766,92,99,2026-04-11T01:05:15Z,5730000,False,,,0,,C. White lost ball TURNOVER (2 TO),"[1629632, 1629750]",1610612766.0,CHA,,,,White,C. White,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,2.0,Green,1629750.0,,,
587,PT09M57.00S,2026-04-11T01:05:09.7Z,4,REGULAR,steal,,[],1629750,,,1610612765,92,99,2026-04-11T01:05:11Z,5740000,False,,,0,,J. Green STEAL (1 STL),[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
588,PT09M52.00S,2026-04-11T01:05:13.9Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1642450,75.50919842312747,12.009803921568627,1610612765,92,99,2026-04-11T01:05:26Z,5750000,False,-190.0,178.0,1,right,MISS D. Jenkins 26' running 3PT,[1642450],1610612765.0,DET,running,,,Jenkins,D. Jenkins,,,,,Above the Break 3,24+ Left Center,26.01,Missed,,,,,,,,,,,,,,,,,,
589,PT09M51.00S,2026-04-11T01:05:23.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612765,92,99,2026-04-11T01:05:23Z,5760000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Left Center,,,588.0,,,,,,,,,,,,,,,,,
590,PT09M51.00S,2026-04-11T01:05:24.1Z,4,REGULAR,foul,personal,[],1631217,,,1610612765,92,99,2026-04-11T01:05:44Z,5770000,False,,,0,,M. Diabaté loose ball personal FOUL (4 PF),"[1631217, 1631105]",1610612766.0,CHA,loose ball,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,2004.0,4.0,0.0,Duren,1631105.0,,,,,,,
592,PT09M51.00S,2026-04-11T01:05:31.0Z,4,REGULAR,substitution,out,[],1631217,,,1610612765,92,99,2026-04-11T01:05:40Z,5790000,False,,,0,,SUB out: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT09M51.00S,2026-04-11T01:05:31.0Z,4,REGULAR,substitution,in,[],1641750,,,1610612765,92,99,2026-04-11T01:05:40Z,5800000,False,,,0,,SUB in: R. Kalkbrenner,[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT09M38.00S,2026-04-11T01:06:00.0Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628989,69.33311432325887,16.911764705882355,1610612765,92,102,2026-04-11T01:06:03Z,5810000,False,-165.0,236.0,1,right,K. Huerter 28' 3PT  (5 PTS) (R. Holland II 1 AST),"[1628989, 1641842]",1610612765.0,DET,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,28.8,Made,,,,,,,,,,,,5.0,,,,R. Holland II,1641842.0,1.0
596,PT09M14.00S,2026-04-11T01:06:23.6Z,4,REGULAR,2pt,Jump Shot,[],1630163,10.33180026281209,30.88235294117647,1610612766,92,102,2026-04-11T01:12:42Z,5830000,False,96.0,45.0,1,left,MISS L. Ball 10' driving floating bank Shot,[1630163],1610612766.0,CHA,driving floating bank,,,Ball,L. Ball,,,,,Mid-Range,8-16 Right,10.55,Missed,,,,,,,,,,,,,,,,,,
597,PT09M11.00S,2026-04-11T01:06:26.6Z,4,REGULAR,rebound,defensive,[],1642450,,,1610612765,92,102,2026-04-11T01:12:42Z,5840000,False,,,0,,D. Jenkins REBOUND (Off:0 Def:1),[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,Mid-Range,8-16 Right,,,596.0,1.0,1.0,0.0,,,,,,,,,,,,,,
598,PT09M10.00S,2026-04-11T01:06:31.8Z,4,REGULAR,foul,personal,['2freethrow'],1629632,,,1610612765,92,102,2026-04-11T01:06:39Z,5850000,False,,,0,,C. White shooting personal FOUL (2 PF) (Jenkins 2 FT),"[1629632, 1642450]",1610612766.0,CHA,shooting,,,White,C. White,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,101283.0,2.0,0.0,Jenkins,1642450.0,,,,,,,
600,PT09M10.00S,2026-04-11T01:07:00.7Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1642450,,,1610612765,92,103,2026-04-11T01:07:00Z,5870000,False,,,0,,D. Jenkins Free Throw 1 of 2 (5 PTS),[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,,,,Made,,,,,,,,,,,,5.0,,,,,,
601,PT09M10.00S,2026-04-11T01:07:12.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,92,103,2026-04-11T01:07:12Z,5880000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT09M10.00S,2026-04-11T01:10:24.1Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1642450,,,1610612765,92,104,2026-04-11T01:10:24Z,5890000,False,,,0,,D. Jenkins Free Throw 2 of 2 (6 PTS),[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,,,,Made,,,,,,,,,,,,6.0,,,,,,
604,PT08M48.00S,2026-04-11T01:10:50.6Z,4,REGULAR,turnover,out-of-bounds,[],1630163,,,1610612766,92,104,2026-04-11T01:11:09Z,5900000,False,,,0,,L. Ball lost ball out-of-bounds TURNOVER (1 TO),[1630163],1610612766.0,CHA,lost ball,,,Ball,L. Ball,,,,,Mid-Range,16-24 Right,,,,,,,,,2004.0,,,,,,1.0,,,,,
605,PT08M30.00S,2026-04-11T01:11:16.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631105,91.01511169513797,56.86274509803921,1610612765,92,106,2026-04-11T01:13:49Z,5910000,False,34.0,32.0,1,right,J. Duren driving Layup (18 PTS) (K. Huerter 3 AST),"[1631105, 1628989]",1610612765.0,DET,driving,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,4.69,Made,,,,,,,,,,,,18.0,,,,K. Huerter,1628989.0,3.0
607,PT08M15.00S,2026-04-11T01:11:31.3Z,4,REGULAR,3pt,Jump Shot,[],1630163,37.66425755584757,21.568627450980394,1610612766,92,106,2026-04-11T01:11:36Z,5930000,False,142.0,302.0,1,left,MISS L. Ball 33' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,33.34,Missed,,,,,,,,,,,,,,,,,,
608,PT08M12.00S,2026-04-11T01:11:34.3Z,4,REGULAR,rebound,defensive,[],1631105,,,1610612765,92,106,2026-04-11T01:11:36Z,5940000,False,,,0,,J. Duren REBOUND (Off:2 Def:4),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Right Center,,,607.0,6.0,4.0,2.0,,,,,,,,,,,,,,
609,PT08M03.00S,2026-04-11T01:11:43.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642450,91.40932982917214,35.78431372549019,1610612765,92,106,2026-04-11T01:16:23Z,5950000,False,-71.0,28.0,1,right,MISS D. Jenkins 7' driving floating Shot,[1642450],1610612765.0,DET,driving floating,,,Jenkins,D. Jenkins,,,,,In The Paint (Non-RA),0-8 Center,7.65,Missed,,,,,,,,,,,,,,,,,,
611,PT07M56.00S,2026-04-11T01:11:50.9Z,4,REGULAR,rebound,offensive,[],1631105,,,1610612765,92,106,2026-04-11T01:11:50Z,5970000,False,,,0,,J. Duren REBOUND (Off:3 Def:4),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,609.0,7.0,4.0,3.0,,,,,,,,,,,,,,
612,PT07M56.00S,2026-04-11T01:11:49.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631105,94.40999984741211,50.0,1610612765,92,108,2026-04-11T01:11:49Z,5980000,False,0.0,0.0,1,right,J. Duren putback Layup (20 PTS),[1631105],1610612765.0,DET,putback,,,Duren,J. Duren,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,,,20.0,,,,,,
613,PT07M46.00S,2026-04-11T01:12:04.0Z,4,REGULAR,foul,personal,[],1642450,,,1610612766,92,108,2026-04-11T01:12:34Z,5990000,False,,,0,,D. Jenkins personal FOUL (1 PF),"[1642450, 1629632]",1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,Mid-Range,16-24 Left Center,,,,,,,,,1627961.0,1.0,0.0,White,1629632.0,,,,,,,
615,PT07M46.00S,2026-04-11T01:12:11.9Z,4,REGULAR,substitution,out,[],1628970,,,1610612766,92,108,2026-04-11T01:12:21Z,6010000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT07M46.00S,2026-04-11T01:12:11.9Z,4,REGULAR,substitution,out,[],1629632,,,1610612766,92,108,2026-04-11T01:12:21Z,6020000,False,,,0,,SUB out: C. White,[1629632],1610612766.0,CHA,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT07M46.00S,2026-04-11T01:12:11.9Z,4,REGULAR,substitution,out,[],1630182,,,1610612766,92,108,2026-04-11T01:12:21Z,6030000,False,,,0,,SUB out: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT07M46.00S,2026-04-11T01:12:11.9Z,4,REGULAR,substitution,in,[],1642851,,,1610612766,92,108,2026-04-11T01:12:21Z,6040000,False,,,0,,SUB in: K. Knueppel,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT07M46.00S,2026-04-11T01:12:11.9Z,4,REGULAR,substitution,in,[],1629684,,,1610612766,92,108,2026-04-11T01:12:21Z,6050000,False,,,0,,SUB in: G. Williams,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT07M46.00S,2026-04-11T01:12:11.9Z,4,REGULAR,substitution,in,[],1641706,,,1610612766,92,108,2026-04-11T01:12:21Z,6060000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT07M38.00S,2026-04-11T01:12:36.8Z,4,REGULAR,3pt,Jump Shot,[],1629684,26.231931668856767,17.647058823529413,1610612766,92,108,2026-04-11T01:12:47Z,6070000,False,162.0,194.0,1,left,MISS G. Williams 25' 3PT,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Right Center,25.27,Missed,,,,,,,,,,,,,,,,,,
622,PT07M36.00S,2026-04-11T01:12:38.8Z,4,REGULAR,rebound,defensive,[],1631105,,,1610612765,92,108,2026-04-11T01:12:47Z,6080000,False,,,0,,J. Duren REBOUND (Off:3 Def:5),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Right Center,,,621.0,8.0,5.0,3.0,,,,,,,,,,,,,,
623,PT07M36.00S,2026-04-11T01:12:45.6Z,4,REGULAR,foul,personal,[],1641750,,,1610612765,92,108,2026-04-11T01:13:02Z,6090000,False,,,0,,R. Kalkbrenner personal FOUL (2 PF),"[1641750, 1631105]",1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,2004.0,2.0,0.0,Duren,1631105.0,,,,,,,
625,PT07M19.00S,2026-04-11T01:13:23.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641842,91.67214191852825,55.88235294117647,1610612765,92,108,2026-04-11T01:17:12Z,6110000,False,29.0,26.0,1,right,MISS R. Holland II driving finger roll Layup,[1641842],1610612765.0,DET,driving finger roll,,,Holland II,R. Holland II,,,,,Restricted Area,0-8 Center,3.91,Missed,,,,,,,,,,,,,,,,,,
626,PT07M19.00S,2026-04-11T01:13:26.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612766,92,108,2026-04-11T01:13:26Z,6120000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Restricted Area,0-8 Center,,,625.0,,,,,,,,,,,,,,,,,
627,PT07M19.00S,2026-04-11T01:13:27.3Z,4,REGULAR,foul,personal,[],1631105,,,1610612766,92,108,2026-04-11T01:17:34Z,6130000,False,,,0,,J. Duren loose ball personal FOUL (5 PF),"[1631105, 1642851]",1610612765.0,DET,loose ball,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1627961.0,5.0,0.0,Knueppel,1642851.0,,,,,,,
629,PT07M19.00S,2026-04-11T01:13:35.4Z,4,REGULAR,substitution,out,[],1631105,,,1610612766,92,108,2026-04-11T01:13:41Z,6150000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT07M19.00S,2026-04-11T01:13:35.4Z,4,REGULAR,substitution,in,[],1630194,,,1610612766,92,108,2026-04-11T01:13:41Z,6160000,False,,,0,,SUB in: P. Reed,[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT07M05.00S,2026-04-11T01:14:04.5Z,4,REGULAR,3pt,Jump Shot,[],1641706,28.991458607095925,75.98039215686273,1610612766,92,108,2026-04-11T01:18:00Z,6170000,False,-130.0,220.0,1,left,MISS B. Miller 25' pullup 3PT,[1641706],1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,25.55,Missed,,,,,,,,,,,,,,,,,,
632,PT07M02.00S,2026-04-11T01:14:07.5Z,4,REGULAR,rebound,defensive,[],1641842,,,1610612765,92,108,2026-04-11T01:14:08Z,6180000,False,,,0,,R. Holland II REBOUND (Off:1 Def:3),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Above the Break 3,24+ Left Center,,,631.0,4.0,3.0,1.0,,,,,,,,,,,,,,
633,PT06M57.00S,2026-04-11T01:14:11.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630194,89.96386333771353,57.35294117647059,1610612765,92,108,2026-04-11T01:14:23Z,6190000,False,37.0,42.0,1,right,MISS P. Reed running Layup - blocked,"[1630194, 1641750]",1610612765.0,DET,running,,,Reed,P. Reed,,,,,In The Paint (Non-RA),0-8 Center,5.57,Missed,,,,,Kalkbrenner,1641750.0,,,,,,,,,,,,
634,PT06M57.00S,2026-04-11T01:14:11.9Z,4,REGULAR,block,,[],1641750,,,1610612765,92,108,2026-04-11T01:14:17Z,6200000,False,,,0,,R. Kalkbrenner BLOCK (1 BLK),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
635,PT06M56.00S,2026-04-11T01:14:12.9Z,4,REGULAR,rebound,offensive,[],1630194,,,1610612765,92,108,2026-04-11T01:14:23Z,6210000,False,,,0,,P. Reed REBOUND (Off:3 Def:3),[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,In The Paint (Non-RA),0-8 Center,,,633.0,6.0,3.0,3.0,,,,,,,,,,,,,,
636,PT06M55.00S,2026-04-11T01:14:20.0Z,4,REGULAR,turnover,out-of-bounds,[],1630194,,,1610612765,92,108,2026-04-11T01:14:28Z,6220000,False,,,0,,P. Reed lost ball out-of-bounds TURNOVER (1 TO),[1630194],1610612765.0,DET,lost ball,,,Reed,P. Reed,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,101283.0,,,,,,1.0,,,,,
637,PT06M43.00S,2026-04-11T01:14:31.9Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629684,14.799605781865965,48.28431372549019,1610612766,92,108,2026-04-11T01:14:35Z,6230000,False,9.0,87.0,1,left,MISS G. Williams 8' fadeaway Shot,[1629684],1610612766.0,CHA,fadeaway,,,Williams,G. Williams,,,,,In The Paint (Non-RA),8-16 Center,8.7,Missed,,,,,,,,,,,,,,,,,,
638,PT06M39.00S,2026-04-11T01:14:35.3Z,4,REGULAR,rebound,defensive,[],1641842,,,1610612765,92,108,2026-04-11T01:14:35Z,6240000,False,,,0,,R. Holland II REBOUND (Off:1 Def:4),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,In The Paint (Non-RA),8-16 Center,,,637.0,5.0,4.0,1.0,,,,,,,,,,,,,,
639,PT06M23.00S,2026-04-11T01:14:52.2Z,4,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1641706,,,1610612765,92,108,2026-04-11T01:34:24Z,6250000,False,,,0,,B. Miller shooting personal FOUL (4 PF) (Green 3 FT),"[1641706, 1629750]",1610612766.0,CHA,shooting,,,Miller,B. Miller,,,,,Above the Break 3,24+ Right Center,,,,,,,,,2004.0,4.0,1.0,Green,1629750.0,,,,,,,
641,PT06M23.00S,2026-04-11T01:15:30.5Z,4,REGULAR,freethrow,1 of 3,[],1629750,,,1610612765,92,109,2026-04-11T01:34:32Z,6270000,False,,,0,,J. Green Free Throw 1 of 3 (4 PTS),[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,,,,Made,,,,,,,,,,,,4.0,,,,,,
644,PT06M23.00S,2026-04-11T01:15:30.5Z,4,REGULAR,freethrow,2 of 3,[],1629750,,,1610612765,92,110,2026-04-11T01:34:32Z,6300000,False,,,0,,J. Green Free Throw 2 of 3 (5 PTS),[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,,,,Made,,,,,,,,,,,,5.0,,,,,,
