actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
602,PT00M00.00S,2025-10-23T01:08:14.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612766,111,97,2025-10-23T01:08:17Z,5930000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Restricted Area,0-8 Center,,,601.0,,,,,,,,,,,,,,,,,
603,PT00M00.00S,2025-10-23T01:08:18.4Z,3,REGULAR,period,end,[],0,,,1610612766,111,97,2025-10-23T01:08:18Z,5940000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT12M00.00S,2025-10-23T01:08:56.0Z,4,REGULAR,substitution,out,['startperiod'],1629012,,,1610612766,111,97,2025-10-23T01:10:59Z,5950000,False,,,0,,SUB out: C. Sexton,[1629012],1610612766.0,CHA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT12M00.00S,2025-10-23T01:08:56.0Z,4,REGULAR,substitution,out,['startperiod'],1631217,,,1610612766,111,97,2025-10-23T01:10:59Z,5960000,False,,,0,,SUB out: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT12M00.00S,2025-10-23T01:08:56.0Z,4,REGULAR,substitution,out,['startperiod'],1642275,,,1610612766,111,97,2025-10-23T01:10:59Z,5970000,False,,,0,,SUB out: T. Salaün,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT12M00.00S,2025-10-23T01:08:56.0Z,4,REGULAR,substitution,out,['startperiod'],1642856,,,1610612766,111,97,2025-10-23T01:10:59Z,5980000,False,,,0,,SUB out: E. Dëmin,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT12M00.00S,2025-10-23T01:08:56.0Z,4,REGULAR,substitution,out,['startperiod'],1631213,,,1610612766,111,97,2025-10-23T01:10:59Z,5990000,False,,,0,,SUB out: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT12M00.00S,2025-10-23T01:08:56.0Z,4,REGULAR,substitution,out,['startperiod'],1641730,,,1610612766,111,97,2025-10-23T01:10:59Z,6000000,False,,,0,,SUB out: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT12M00.00S,2025-10-23T01:08:56.0Z,4,REGULAR,substitution,in,['startperiod'],1641750,,,1610612766,111,97,2025-10-23T01:10:59Z,6010000,False,,,0,,SUB in: R. Kalkbrenner,[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT12M00.00S,2025-10-23T01:08:56.0Z,4,REGULAR,substitution,in,['startperiod'],1628970,,,1610612766,111,97,2025-10-23T01:10:59Z,6020000,False,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT12M00.00S,2025-10-23T01:08:56.0Z,4,REGULAR,substitution,in,['startperiod'],1642851,,,1610612766,111,97,2025-10-23T01:10:59Z,6030000,False,,,0,,SUB in: K. Knueppel,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT12M00.00S,2025-10-23T01:08:56.0Z,4,REGULAR,substitution,in,['startperiod'],1630560,,,1610612766,111,97,2025-10-23T01:10:59Z,6040000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT12M00.00S,2025-10-23T01:08:56.0Z,4,REGULAR,substitution,in,['startperiod'],1642849,,,1610612766,111,97,2025-10-23T01:10:59Z,6050000,False,,,0,,SUB in: N. Traore,[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT12M00.00S,2025-10-23T01:08:56.0Z,4,REGULAR,substitution,in,['startperiod'],1629651,,,1610612766,111,97,2025-10-23T01:10:59Z,6060000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT12M00.00S,2025-10-23T01:11:00.4Z,4,REGULAR,period,start,[],0,,,1610612751,111,97,2025-10-23T01:11:00Z,6070000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT11M39.00S,2025-10-23T01:11:17.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,84.31340341655716,46.568627450980394,1610612751,111,97,2025-10-23T01:11:22Z,6080000,False,-17.0,95.0,1,right,MISS C. Thomas 9' pullup Shot,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Center,9.65,Missed,,,,,,,,,,,,,,,,,,
618,PT11M37.00S,2025-10-23T01:11:19.7Z,4,REGULAR,rebound,defensive,[],1642851,,,1610612766,111,97,2025-10-23T01:11:22Z,6090000,False,,,0,,K. Knueppel REBOUND (Off:0 Def:4),[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,In The Paint (Non-RA),8-16 Center,,,617.0,,,,,,,4.0,4.0,0.0,,,,,,,,
619,PT11M31.00S,2025-10-23T01:11:25.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1642883,8.229303547963205,47.549019607843135,1610612766,111,97,2025-10-23T01:11:30Z,6100000,False,12.0,25.0,1,left,MISS S. James driving DUNK,[1642883],1610612766.0,CHA,driving,,,James,S. James,,,,,Restricted Area,0-8 Center,2.78,Missed,,,,,,,,,,,,,,,,,,
620,PT11M29.00S,2025-10-23T01:11:27.9Z,4,REGULAR,rebound,defensive,[],1642962,,,1610612751,111,97,2025-10-23T01:11:30Z,6110000,False,,,0,,D. Powell REBOUND (Off:0 Def:1),[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,619.0,,,,,,,1.0,1.0,0.0,,,,,,,,
621,PT11M26.00S,2025-10-23T01:11:32.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642962,91.5407358738502,47.30392156862745,1610612751,111,99,2025-10-23T01:11:37Z,6120000,False,-13.0,27.0,1,right,D. Powell running Layup (2 PTS),[1642962],1610612751.0,BKN,running,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,3.02,Made,,,,,,,2.0,,,,,,,,,,,
622,PT11M19.00S,2025-10-23T01:11:45.2Z,4,REGULAR,foul,personal,[],1642962,,,1610612766,111,99,2025-10-23T01:11:53Z,6130000,False,,,0,,D. Powell personal FOUL (3 PF),"[1642962, 1628970]",1610612751.0,BKN,,,,Powell,D. Powell,,,,,Mid-Range,16-24 Right,,,,1830.0,3.0,0.0,Bridges,1628970.0,,,,,,,,,,,,
624,PT11M09.00S,2025-10-23T01:12:09.2Z,4,REGULAR,foul,technical,['1freethrow'],1642849,,,1610612766,111,99,2025-10-23T01:12:21Z,6150000,False,,,0,,N. Traore defensive-3-second technical FOUL (1 Tech),[1642849],1610612751.0,BKN,defensive-3-second,,,Traore,N. Traore,,,,,In The Paint (Non-RA),0-8 Center,,,,203054.0,0.0,1.0,,,,,,,,,,,,,,
625,PT11M09.00S,2025-10-23T01:12:27.5Z,4,REGULAR,freethrow,1 of 1,[],1630544,,,1610612766,111,99,2025-10-23T01:12:29Z,6160000,False,,,0,,MISS T. Mann technical Free Throw 1 of 1,[1630544],1610612766.0,CHA,technical,,,Mann,T. Mann,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
626,PT11M09.00S,2025-10-23T01:12:27.5Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612766,111,99,2025-10-23T01:12:29Z,6170000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,625.0,,,,,,,,,,,,,,,,,
627,PT10M55.00S,2025-10-23T01:12:58.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630544,8.09789750328515,44.36274509803921,1610612766,111,99,2025-10-23T01:14:14Z,6180000,False,28.0,24.0,1,left,MISS T. Mann driving finger roll Layup,[1630544],1610612766.0,CHA,driving finger roll,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,3.68,Missed,,,,,,,,,,,,,,,,,,
628,PT10M53.00S,2025-10-23T01:13:00.9Z,4,REGULAR,rebound,offensive,[],1641750,,,1610612766,111,99,2025-10-23T01:13:05Z,6190000,False,,,0,,R. Kalkbrenner REBOUND (Off:3 Def:3),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,Restricted Area,0-8 Center,,,627.0,,,,,,,6.0,3.0,3.0,,,,,,,,
629,PT10M51.00S,2025-10-23T01:13:03.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630544,5.206964520367937,94.85294117647058,1610612766,114,99,2025-10-23T01:13:08Z,6200000,False,-224.0,-4.0,1,left,T. Mann 3PT  (10 PTS) (M. Bridges 3 AST),"[1630544, 1628970]",1610612766.0,CHA,,,,Mann,T. Mann,,,,,Left Corner 3,24+ Left,22.43,Made,,,,,,,10.0,,,,M. Bridges,1628970.0,3.0,,,,,
631,PT10M33.00S,2025-10-23T01:13:24.7Z,4,REGULAR,turnover,double dribble,[],1629651,,,1610612751,114,99,2025-10-23T01:13:36Z,6220000,False,,,0,,N. Claxton double dribble TURNOVER (1 TO),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Center,,,,1628951.0,,,,,,,,,,,,1.0,,,,
632,PT10M17.00S,2025-10-23T01:13:52.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630544,6.389618922470433,46.07843137254902,1610612766,116,99,2025-10-23T01:13:55Z,6230000,False,20.0,8.0,1,left,T. Mann driving finger roll Layup (12 PTS),[1630544],1610612766.0,CHA,driving finger roll,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,2.1,Made,,,,,,,12.0,,,,,,,,,,,
633,PT10M03.00S,2025-10-23T01:14:06.1Z,4,REGULAR,3pt,Jump Shot,[],1642849,68.80749014454665,73.77450980392157,1610612751,116,102,2025-10-23T01:14:12Z,6240000,False,119.0,241.0,1,right,N. Traore 26' 3PT  (3 PTS) (C. Thomas 2 AST),"[1642849, 1630560]",1610612751.0,BKN,,,,Traore,N. Traore,,,,,Above the Break 3,24+ Right Center,26.85,Made,,,,,,,3.0,,,,C. Thomas,1630560.0,2.0,,,,,
635,PT09M50.00S,2025-10-23T01:14:18.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1641750,6.1268068331143235,48.77450980392157,1610612766,118,102,2025-10-23T01:15:51Z,6260000,False,6.0,5.0,1,left,R. Kalkbrenner cutting DUNK (10 PTS) (T. Mann 5 AST),"[1641750, 1630544]",1610612766.0,CHA,cutting,,,Kalkbrenner,R. Kalkbrenner,,,,,Restricted Area,0-8 Center,0.8,Made,,,,,,,10.0,,,,T. Mann,1630544.0,5.0,,,,,
637,PT09M40.00S,2025-10-23T01:14:30.2Z,4,REGULAR,3pt,Jump Shot,[],1629651,66.3107752956636,51.71568627450981,1610612751,118,102,2025-10-23T01:14:37Z,6280000,False,9.0,264.0,1,right,MISS N. Claxton 26' 3PT,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Center,26.43,Missed,,,,,,,,,,,,,,,,,,
638,PT09M33.00S,2025-10-23T01:14:36.5Z,4,REGULAR,rebound,defensive,[],1630544,,,1610612766,118,102,2025-10-23T01:14:36Z,6290000,False,,,0,,T. Mann REBOUND (Off:0 Def:2),[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Center,,,637.0,,,,,,,2.0,2.0,0.0,,,,,,,,
639,PT09M30.00S,2025-10-23T01:14:47.5Z,4,REGULAR,foul,personal,[],1642849,,,1610612766,118,102,2025-10-23T01:15:02Z,6300000,False,,,0,,N. Traore personal FOUL (1 PF),"[1642849, 1630544]",1610612751.0,BKN,,,,Traore,N. Traore,,,,,Mid-Range,16-24 Right Center,,,,203054.0,1.0,1.0,Mann,1630544.0,,,,,,,,,,,,
641,PT09M30.00S,2025-10-23T01:14:59.8Z,4,REGULAR,substitution,out,[],1629651,,,1610612766,118,102,2025-10-23T01:15:03Z,6320000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT09M30.00S,2025-10-23T01:14:59.8Z,4,REGULAR,substitution,in,[],1630549,,,1610612766,118,102,2025-10-23T01:15:03Z,6330000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT09M12.00S,2025-10-23T01:15:25.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630544,6.521024967148489,46.07843137254902,1610612766,118,102,2025-10-23T01:17:05Z,6340000,False,20.0,9.0,1,left,MISS T. Mann driving finger roll Layup,[1630544],1610612766.0,CHA,driving finger roll,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,2.15,Missed,,,,,,,,,,,,,,,,,,
644,PT09M09.00S,2025-10-23T01:15:28.6Z,4,REGULAR,rebound,offensive,[],1641750,,,1610612766,118,102,2025-10-23T01:16:33Z,6350000,False,,,0,,R. Kalkbrenner REBOUND (Off:4 Def:3),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,Restricted Area,0-8 Center,,,643.0,,,,,,,7.0,3.0,4.0,,,,,,,,
645,PT09M09.00S,2025-10-23T01:15:29.7Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641750,5.590000152587891,50.0,1610612766,118,102,2025-10-23T01:16:31Z,6360000,False,0.0,0.0,1,left,MISS R. Kalkbrenner tip Layup,[1641750],1610612766.0,CHA,tip,,,Kalkbrenner,R. Kalkbrenner,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
646,PT09M09.00S,2025-10-23T01:15:29.7Z,4,REGULAR,rebound,offensive,[],1630544,,,1610612766,118,102,2025-10-23T01:16:31Z,6370000,False,,,0,,T. Mann REBOUND (Off:1 Def:2),[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,645.0,,,,,,,3.0,2.0,1.0,,,,,,,,
647,PT09M04.00S,2025-10-23T01:15:33.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628970,7.046649145860711,55.88235294117647,1610612766,118,102,2025-10-23T01:15:38Z,6380000,False,-29.0,14.0,1,left,MISS M. Bridges driving Layup - blocked,"[1628970, 1630549]",1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,3.24,Missed,,,,,,,,,,,,,,,Sharpe,1630549.0,,
648,PT09M04.00S,2025-10-23T01:15:33.8Z,4,REGULAR,block,,[],1630549,,,1610612766,118,102,2025-10-23T01:15:37Z,6390000,False,,,0,,D. Sharpe BLOCK (1 BLK),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
649,PT09M00.00S,2025-10-23T01:15:37.8Z,4,REGULAR,rebound,defensive,[],1642962,,,1610612751,118,102,2025-10-23T01:15:38Z,6400000,False,,,0,,D. Powell REBOUND (Off:0 Def:2),[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,647.0,,,,,,,2.0,2.0,0.0,,,,,,,,
650,PT08M59.00S,2025-10-23T01:15:40.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630560,89.70105124835742,4.6568627450980395,1610612751,118,102,2025-10-23T01:18:55Z,6410000,False,-227.0,44.0,1,right,MISS C. Thomas step back 3PT,[1630560],1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,Left Corner 3,24+ Left,23.1,Missed,,,,,,,,,,,,,,,,,,
651,PT08M54.00S,2025-10-23T01:15:45.9Z,4,REGULAR,rebound,defensive,[],1641750,,,1610612766,118,102,2025-10-23T01:15:50Z,6420000,False,,,0,,R. Kalkbrenner REBOUND (Off:4 Def:4),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,Left Corner 3,24+ Left,,,650.0,,,,,,,8.0,4.0,4.0,,,,,,,,
652,PT08M47.00S,2025-10-23T01:15:57.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,118,102,2025-10-23T01:15:57Z,6430000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT08M47.00S,2025-10-23T01:15:58.3Z,4,REGULAR,substitution,out,[],1628970,,,1610612766,118,102,2025-10-23T01:18:54Z,6440000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT08M47.00S,2025-10-23T01:15:58.3Z,4,REGULAR,substitution,out,[],1642883,,,1610612766,118,102,2025-10-23T01:18:54Z,6450000,False,,,0,,SUB out: S. James,[1642883],1610612766.0,CHA,,,,James,S. James,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT08M47.00S,2025-10-23T01:15:58.3Z,4,REGULAR,substitution,out,[],1630544,,,1610612766,118,102,2025-10-23T01:18:54Z,6460000,False,,,0,,SUB out: T. Mann,[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT08M47.00S,2025-10-23T01:15:58.3Z,4,REGULAR,substitution,out,[],1642962,,,1610612766,118,102,2025-10-23T01:18:54Z,6470000,False,,,0,,SUB out: D. Powell,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT08M47.00S,2025-10-23T01:15:58.3Z,4,REGULAR,substitution,in,[],1642275,,,1610612766,118,102,2025-10-23T01:18:54Z,6480000,False,,,0,,SUB in: T. Salaün,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT08M47.00S,2025-10-23T01:15:58.3Z,4,REGULAR,substitution,in,[],1641706,,,1610612766,118,102,2025-10-23T01:18:54Z,6490000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT08M47.00S,2025-10-23T01:15:58.3Z,4,REGULAR,substitution,in,[],1630163,,,1610612766,118,102,2025-10-23T01:18:54Z,6500000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT08M47.00S,2025-10-23T01:15:58.3Z,4,REGULAR,substitution,in,[],1631213,,,1610612766,118,102,2025-10-23T01:18:54Z,6510000,False,,,0,,SUB in: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT08M38.00S,2025-10-23T01:19:09.3Z,4,REGULAR,foul,personal,['3freethrow'],1630549,,,1610612766,118,102,2025-10-23T01:19:30Z,6520000,False,,,0,,D. Sharpe shooting personal FOUL (5 PF) (Miller 3 FT),"[1630549, 1641706]",1610612751.0,BKN,shooting,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Right Center,,,,1830.0,5.0,0.0,Miller,1641706.0,,,,,,,,,,,,
663,PT08M38.00S,2025-10-23T01:19:35.2Z,4,REGULAR,freethrow,1 of 3,[],1641706,,,1610612766,118,102,2025-10-23T01:19:35Z,6540000,False,,,0,,MISS B. Miller Free Throw 1 of 3,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
664,PT08M38.00S,2025-10-23T01:19:35.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,118,102,2025-10-23T01:19:35Z,6550000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,663.0,,,,,,,,,,,,,,,,,
665,PT08M38.00S,2025-10-23T01:19:46.4Z,4,REGULAR,freethrow,2 of 3,[],1641706,,,1610612766,118,102,2025-10-23T01:19:46Z,6560000,False,,,0,,MISS B. Miller Free Throw 2 of 3,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
666,PT08M38.00S,2025-10-23T01:19:46.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,118,102,2025-10-23T01:19:46Z,6570000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,665.0,,,,,,,,,,,,,,,,,
667,PT08M38.00S,2025-10-23T01:19:59.4Z,4,REGULAR,freethrow,3 of 3,[],1641706,,,1610612766,119,102,2025-10-23T01:19:59Z,6580000,False,,,0,,B. Miller Free Throw 3 of 3 (23 PTS),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,Made,,,,,,,23.0,,,,,,,,,,,
668,PT08M27.00S,2025-10-23T01:20:16.0Z,4,REGULAR,foul,personal,['2freethrow'],1630163,,,1610612751,119,102,2025-10-23T01:20:33Z,6590000,False,,,0,,L. Ball shooting personal FOUL (3 PF) (Thomas 2 FT),"[1630163, 1630560]",1610612766.0,CHA,shooting,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,,1628951.0,3.0,0.0,Thomas,1630560.0,,,,,,,,,,,,
670,PT08M27.00S,2025-10-23T01:20:46.8Z,4,REGULAR,freethrow,1 of 2,[],1630560,,,1610612751,119,103,2025-10-23T01:20:46Z,6610000,False,,,0,,C. Thomas Free Throw 1 of 2 (14 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,,,,,,,14.0,,,,,,,,,,,
671,PT08M27.00S,2025-10-23T01:20:58.7Z,4,REGULAR,freethrow,2 of 2,[],1630560,,,1610612751,119,104,2025-10-23T01:20:58Z,6620000,False,,,0,,C. Thomas Free Throw 2 of 2 (15 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,,,,,,,15.0,,,,,,,,,,,
672,PT08M09.00S,2025-10-23T01:21:19.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642851,8.754927726675426,58.57843137254902,1610612766,119,104,2025-10-23T01:21:23Z,6630000,False,-43.0,30.0,1,left,MISS K. Knueppel driving Layup - blocked,"[1642851, 1630549]",1610612766.0,CHA,driving,,,Knueppel,K. Knueppel,,,,,In The Paint (Non-RA),0-8 Center,5.22,Missed,,,,,,,,,,,,,,,Sharpe,1630549.0,,
673,PT08M09.00S,2025-10-23T01:21:19.5Z,4,REGULAR,block,,[],1630549,,,1610612766,119,104,2025-10-23T01:21:22Z,6640000,False,,,0,,D. Sharpe BLOCK (2 BLK),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
674,PT08M06.00S,2025-10-23T01:21:22.5Z,4,REGULAR,rebound,defensive,[],1630549,,,1610612751,119,104,2025-10-23T01:21:23Z,6650000,False,,,0,,D. Sharpe REBOUND (Off:1 Def:3),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,672.0,,,,,,,4.0,3.0,1.0,,,,,,,,
675,PT08M03.00S,2025-10-23T01:21:26.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629008,74.06373193166885,87.00980392156863,1610612751,119,104,2025-10-23T01:21:33Z,6660000,False,185.0,191.0,1,right,MISS M. Porter Jr. 26' running 3PT,[1629008],1610612751.0,BKN,running,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,26.61,Missed,,,,,,,,,,,,,,,,,,
676,PT08M00.00S,2025-10-23T01:21:28.4Z,4,REGULAR,rebound,defensive,[],1642275,,,1610612766,119,104,2025-10-23T01:21:28Z,6670000,False,,,0,,T. Salaün REBOUND (Off:0 Def:1),[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,Above the Break 3,24+ Right Center,,,675.0,,,,,,,1.0,1.0,0.0,,,,,,,,
677,PT07M55.00S,2025-10-23T01:21:33.9Z,4,REGULAR,turnover,bad pass,[],1641706,,,1610612766,119,104,2025-10-23T01:21:38Z,6680000,False,,,0,,B. Miller bad pass TURNOVER (1 TO),"[1641706, 1642849]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1.0,,,Traore,1642849.0
678,PT07M55.00S,2025-10-23T01:21:33.9Z,4,REGULAR,steal,,[],1642849,,,1610612751,119,104,2025-10-23T01:23:36Z,6690000,False,,,0,,N. Traore STEAL (1 STL),[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
679,PT07M48.00S,2025-10-23T01:21:40.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630560,91.93495400788436,51.225490196078425,1610612751,119,104,2025-10-23T01:21:46Z,6700000,False,6.0,23.0,1,right,MISS C. Thomas driving Layup,[1630560],1610612751.0,BKN,driving,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,2.41,Missed,,,,,,,,,,,,,,,,,,
680,PT07M44.00S,2025-10-23T01:21:45.1Z,4,REGULAR,rebound,offensive,[],1629008,,,1610612751,119,104,2025-10-23T01:21:45Z,6710000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:3),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,679.0,,,,,,,4.0,3.0,1.0,,,,,,,,
681,PT07M44.00S,2025-10-23T01:21:45.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629008,94.40999984741211,50.0,1610612751,119,106,2025-10-23T01:21:45Z,6720000,False,0.0,0.0,1,right,M. Porter Jr. putback Layup (12 PTS),[1629008],1610612751.0,BKN,putback,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,12.0,,,,,,,,,,,
