actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
174,PT10M11.00S,2025-12-07T23:39:39.6Z,2,REGULAR,rebound,defensive,[],1641750,,,1610612766,34,39,2025-12-07T23:39:41Z,1720000,False,,,0,,R. Kalkbrenner REBOUND (Off:0 Def:2),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,In The Paint (Non-RA),0-8 Center,,,173.0,2.0,2.0,0.0,,,,,,,,,,,,,,
175,PT09M58.00S,2025-12-07T23:39:52.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642275,11.645860709592641,54.90196078431373,1610612766,36,39,2025-12-07T23:39:55Z,1730000,False,-25.0,57.0,1,left,T. Salaün 6' driving floating Jump Shot (2 PTS),[1642275],1610612766.0,CHA,driving floating,,,Salaün,T. Salaün,,,,,In The Paint (Non-RA),0-8 Center,6.2,Made,,,,,,,,,,2.0,,,,,,,,
176,PT09M48.00S,2025-12-07T23:40:05.8Z,2,REGULAR,foul,personal,['2freethrow'],1641706,,,1610612743,36,39,2025-12-07T23:40:20Z,1740000,False,,,0,,B. Miller shooting personal FOUL (1 PF) (Johnson 2 FT),"[1641706, 1629661]",1610612766.0,CHA,shooting,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,,,,,,,1627526.0,1.0,0.0,Johnson,1629661.0,,,,,,,,,
178,PT09M48.00S,2025-12-07T23:40:40.6Z,2,REGULAR,freethrow,1 of 2,[],1629661,,,1610612743,36,40,2025-12-07T23:40:40Z,1760000,False,,,0,,C. Johnson Free Throw 1 of 2 (3 PTS),[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
179,PT09M48.00S,2025-12-07T23:41:02.2Z,2,REGULAR,freethrow,2 of 2,[],1629661,,,1610612743,36,41,2025-12-07T23:41:02Z,1770000,False,,,0,,C. Johnson Free Throw 2 of 2 (4 PTS),[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
180,PT09M33.00S,2025-12-07T23:41:21.1Z,2,REGULAR,3pt,Jump Shot,[],1641706,33.327858081471746,50.0,1610612766,39,41,2025-12-07T23:41:25Z,1780000,False,0.0,261.0,1,left,B. Miller 26' 3PT  (5 PTS) (K. Knueppel 2 AST),"[1641706, 1642851]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,26.08,Made,,,,,,,,,,5.0,,,,,,K. Knueppel,1642851.0,2.0
182,PT09M15.00S,2025-12-07T23:41:38.9Z,2,REGULAR,3pt,Jump Shot,[],1629661,67.23061760840999,58.82352941176471,1610612743,39,41,2025-12-07T23:41:42Z,1800000,False,44.0,256.0,1,right,MISS C. Johnson 25' pullup 3PT,[1629661],1610612743.0,DEN,pullup,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Center,25.93,Missed,,,,,,,,,,,,,,,,,,
183,PT09M12.00S,2025-12-07T23:41:41.1Z,2,REGULAR,rebound,defensive,[],1642275,,,1610612766,39,41,2025-12-07T23:41:41Z,1810000,False,,,0,,T. Salaün REBOUND (Off:0 Def:2),[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,Above the Break 3,24+ Center,,,182.0,2.0,2.0,0.0,,,,,,,,,,,,,,
184,PT08M52.00S,2025-12-07T23:42:00.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642354,10.33180026281209,49.50980392156863,1610612766,41,41,2025-12-07T23:42:09Z,1820000,False,2.0,45.0,1,left,K. Simpson driving floating Jump Shot (7 PTS),[1642354],1610612766.0,CHA,driving floating,,,Simpson,K. Simpson,,,,,In The Paint (Non-RA),0-8 Center,4.47,Made,,,,,,,,,,7.0,,,,,,,,
185,PT08M34.00S,2025-12-07T23:42:23.4Z,2,REGULAR,foul,offensive,[],202685,,,1610612743,41,41,2025-12-07T23:42:45Z,1830000,False,,,0,,J. Valančiūnas offensive FOUL (2 PF),"[202685, 1642354]",1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,Above the Break 3,24+ Left Center,,,,,,,204058.0,2.0,0.0,Simpson,1642354.0,,,,,,,,,
187,PT08M34.00S,2025-12-07T23:42:23.4Z,2,REGULAR,turnover,offensive foul,[],202685,,,1610612743,41,41,2025-12-07T23:42:23Z,1850000,False,,,0,,J. Valančiūnas offensive foul TURNOVER (1 TO),[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,Above the Break 3,24+ Left Center,,,,,,,204058.0,,,,,,1.0,,,,,,,
188,PT08M21.00S,2025-12-07T23:43:01.6Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1641706,23.47240473061761,50.0,1610612766,41,41,2025-12-07T23:43:08Z,1860000,False,0.0,168.0,1,left,MISS B. Miller 16' pullup Shot,[1641706],1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,Mid-Range,16-24 Center,16.81,Missed,,,,,,,,,,,,,,,,,,
189,PT08M18.00S,2025-12-07T23:43:03.8Z,2,REGULAR,rebound,offensive,[],1642275,,,1610612766,41,41,2025-12-07T23:43:03Z,1870000,False,,,0,,T. Salaün REBOUND (Off:1 Def:2),[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,Mid-Range,16-24 Center,,,188.0,3.0,2.0,1.0,,,,,,,,,,,,,,
190,PT08M15.00S,2025-12-07T23:43:07.1Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1641706,30.56833114323259,67.40196078431373,1610612766,41,41,2025-12-07T23:43:12Z,1880000,False,-87.0,235.0,1,left,MISS B. Miller 25' 3PT,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,25.04,Missed,,,,,,,,,,,,,,,,,,
191,PT08M15.00S,2025-12-07T23:43:07.1Z,2,REGULAR,rebound,defensive,[],1629618,,,1610612743,41,41,2025-12-07T23:43:12Z,1890000,False,,,0,,J. Pickett REBOUND (Off:1 Def:1),[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,Above the Break 3,24+ Left Center,,,190.0,2.0,1.0,1.0,,,,,,,,,,,,,,
192,PT08M01.00S,2025-12-07T23:43:20.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629618,92.32917214191852,50.98039215686274,1610612743,41,43,2025-12-07T23:43:24Z,1900000,False,5.0,20.0,1,right,J. Pickett cutting Layup (2 PTS) (J. Valančiūnas 2 AST),"[1629618, 202685]",1610612743.0,DEN,cutting,,,Pickett,J. Pickett,,,,,Restricted Area,0-8 Center,2.02,Made,,,,,,,,,,2.0,,,,,,J. Valančiūnas,202685.0,2.0
194,PT07M41.00S,2025-12-07T23:43:40.8Z,2,REGULAR,3pt,Jump Shot,[],1642275,14.14257555847569,96.56862745098039,1610612766,41,43,2025-12-07T23:43:44Z,1920000,False,-233.0,80.0,1,left,MISS T. Salaün 24' 3PT,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,Left Corner 3,24+ Left,24.63,Missed,,,,,,,,,,,,,,,,,,
195,PT07M38.00S,2025-12-07T23:43:43.5Z,2,REGULAR,rebound,defensive,[],1629618,,,1610612743,41,43,2025-12-07T23:43:43Z,1930000,False,,,0,,J. Pickett REBOUND (Off:1 Def:2),[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,Left Corner 3,24+ Left,,,194.0,3.0,2.0,1.0,,,,,,,,,,,,,,
196,PT07M31.00S,2025-12-07T23:43:51.1Z,2,REGULAR,3pt,Jump Shot,[],203501,69.99014454664915,76.22549019607843,1610612743,41,43,2025-12-07T23:43:56Z,1940000,False,131.0,230.0,1,right,MISS T. Hardaway Jr. 26' 3PT,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,26.44,Missed,,,,,,,,,,,,,,,,,,
197,PT07M27.00S,2025-12-07T23:43:55.1Z,2,REGULAR,rebound,defensive,[],1641750,,,1610612766,41,43,2025-12-07T23:43:56Z,1950000,False,,,0,,R. Kalkbrenner REBOUND (Off:0 Def:3),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,Above the Break 3,24+ Right Center,,,196.0,3.0,3.0,0.0,,,,,,,,,,,,,,
198,PT07M20.00S,2025-12-07T23:44:02.0Z,2,REGULAR,turnover,lost ball,[],1641706,,,1610612766,41,43,2025-12-07T23:44:07Z,1960000,False,,,0,,B. Miller lost ball TURNOVER (2 TO),"[1641706, 202685]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,2.0,Valančiūnas,202685.0,,,,,
199,PT07M20.00S,2025-12-07T23:44:02.0Z,2,REGULAR,steal,,[],202685,,,1610612743,41,43,2025-12-07T23:59:55Z,1970000,False,,,0,,J. Valančiūnas STEAL (1 STL),[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
200,PT07M13.00S,2025-12-07T23:44:08.1Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629618,69.85873850197109,24.509803921568626,1610612743,41,43,2025-12-07T23:52:51Z,1980000,False,-127.0,231.0,1,right,MISS J. Pickett 26' running 3PT,[1629618],1610612743.0,DEN,running,,,Pickett,J. Pickett,,,,,Above the Break 3,24+ Left Center,26.37,Missed,,,,,,,,,,,,,,,,,,
201,PT07M11.00S,2025-12-07T23:44:10.1Z,2,REGULAR,rebound,defensive,[],1642275,,,1610612766,41,43,2025-12-07T23:44:18Z,1990000,False,,,0,,T. Salaün REBOUND (Off:1 Def:3),[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,Above the Break 3,24+ Left Center,,,200.0,4.0,3.0,1.0,,,,,,,,,,,,,,
202,PT07M00.00S,2025-12-07T23:44:26.7Z,2,REGULAR,foul,personal,[],1628971,,,1610612766,41,43,2025-12-07T23:44:33Z,2000000,False,,,0,,B. Brown personal FOUL (1 PF),"[1628971, 1642851]",1610612743.0,DEN,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,,1627526.0,1.0,0.0,Knueppel,1642851.0,,,,,,,,,
204,PT07M00.00S,2025-12-07T23:44:33.4Z,2,REGULAR,substitution,out,[],1641706,,,1610612766,41,43,2025-12-07T23:44:41Z,2020000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT07M00.00S,2025-12-07T23:44:33.4Z,2,REGULAR,substitution,out,[],203501,,,1610612766,41,43,2025-12-07T23:44:41Z,2030000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT07M00.00S,2025-12-07T23:44:33.4Z,2,REGULAR,substitution,in,[],1642862,,,1610612766,41,43,2025-12-07T23:44:41Z,2040000,False,,,0,,SUB in: L. McNeeley,[1642862],1610612766.0,CHA,,,,McNeeley,L. McNeeley,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT07M00.00S,2025-12-07T23:44:33.4Z,2,REGULAR,substitution,in,[],1642461,,,1610612766,41,43,2025-12-07T23:44:41Z,2050000,False,,,0,,SUB in: S. Jones,[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT06M46.00S,2025-12-07T23:45:04.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642354,15.062417871222076,43.13725490196079,1610612766,43,43,2025-12-08T02:21:50Z,2060000,False,34.0,89.0,1,left,K. Simpson 9' driving floating Jump Shot (9 PTS) (L. McNeeley 1 AST),"[1642354, 1642862]",1610612766.0,CHA,driving floating,,,Simpson,K. Simpson,,,,,In The Paint (Non-RA),8-16 Center,9.55,Made,,,,,,,,,,9.0,,,,,,L. McNeeley,1642862.0,1.0
210,PT06M28.00S,2025-12-07T23:45:22.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,87.99277266754271,41.66666666666667,1610612743,43,43,2025-12-07T23:45:27Z,2080000,False,-42.0,60.0,1,right,MISS B. Brown 7' floating Shot,[1628971],1610612743.0,DEN,floating,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,7.34,Missed,,,,,,,,,,,,,,,,,,
211,PT06M26.00S,2025-12-07T23:45:24.8Z,2,REGULAR,rebound,defensive,[],1642851,,,1610612766,43,43,2025-12-07T23:45:27Z,2090000,False,,,0,,K. Knueppel REBOUND (Off:0 Def:1),[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,In The Paint (Non-RA),0-8 Center,,,210.0,1.0,1.0,0.0,,,,,,,,,,,,,,
212,PT06M15.00S,2025-12-07T23:45:35.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641750,11.12023653088042,41.911764705882355,1610612766,45,43,2025-12-07T23:45:52Z,2100000,False,40.0,52.0,1,left,R. Kalkbrenner 6' Layup (4 PTS),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,In The Paint (Non-RA),0-8 Center,6.58,Made,,,,,,,,,,4.0,,,,,,,,
213,PT05M59.00S,2025-12-07T23:45:52.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202685,90.88370565045992,53.67647058823529,1610612743,45,43,2025-12-07T23:45:57Z,2110000,False,18.0,33.0,1,right,MISS J. Valančiūnas Layup,[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,3.8,Missed,,,,,,,,,,,,,,,,,,
214,PT05M57.00S,2025-12-07T23:45:54.1Z,2,REGULAR,rebound,defensive,[],1641750,,,1610612766,45,43,2025-12-07T23:45:57Z,2120000,False,,,0,,R. Kalkbrenner REBOUND (Off:0 Def:4),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,Restricted Area,0-8 Center,,,213.0,4.0,4.0,0.0,,,,,,,,,,,,,,
215,PT05M48.00S,2025-12-07T23:46:05.8Z,2,REGULAR,turnover,out-of-bounds,[],1642851,,,1610612766,45,43,2025-12-07T23:46:15Z,2130000,False,,,0,,K. Knueppel lost ball out-of-bounds TURNOVER (1 TO),[1642851],1610612766.0,CHA,lost ball,,,Knueppel,K. Knueppel,,,,,Right Corner 3,24+ Right,,,,,,,204058.0,,,,,,1.0,,,,,,,
216,PT05M48.00S,2025-12-07T23:46:29.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,45,43,2025-12-07T23:46:29Z,2140000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT05M48.00S,2025-12-07T23:46:31.1Z,2,REGULAR,substitution,out,[],1642851,,,1610612743,45,43,2025-12-07T23:48:48Z,2150000,False,,,0,,SUB out: K. Knueppel,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT05M48.00S,2025-12-07T23:46:31.1Z,2,REGULAR,substitution,out,[],1641750,,,1610612743,45,43,2025-12-07T23:48:48Z,2160000,False,,,0,,SUB out: R. Kalkbrenner,[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT05M48.00S,2025-12-07T23:46:31.1Z,2,REGULAR,substitution,out,[],1642275,,,1610612743,45,43,2025-12-07T23:48:48Z,2170000,False,,,0,,SUB out: T. Salaün,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT05M48.00S,2025-12-07T23:46:31.1Z,2,REGULAR,substitution,out,[],1628971,,,1610612743,45,43,2025-12-07T23:48:48Z,2180000,False,,,0,,SUB out: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT05M48.00S,2025-12-07T23:46:31.1Z,2,REGULAR,substitution,out,[],202685,,,1610612743,45,43,2025-12-07T23:48:48Z,2190000,False,,,0,,SUB out: J. Valančiūnas,[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT05M48.00S,2025-12-07T23:46:31.1Z,2,REGULAR,substitution,out,[],1629618,,,1610612743,45,43,2025-12-07T23:48:48Z,2200000,False,,,0,,SUB out: J. Pickett,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT05M48.00S,2025-12-07T23:46:31.1Z,2,REGULAR,substitution,in,[],203486,,,1610612743,45,43,2025-12-07T23:48:48Z,2210000,False,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT05M48.00S,2025-12-07T23:46:31.1Z,2,REGULAR,substitution,in,[],1642883,,,1610612743,45,43,2025-12-07T23:48:48Z,2220000,False,,,0,,SUB in: S. James,[1642883],1610612766.0,CHA,,,,James,S. James,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT05M48.00S,2025-12-07T23:46:31.1Z,2,REGULAR,substitution,in,[],1628970,,,1610612743,45,43,2025-12-07T23:48:48Z,2230000,False,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT05M48.00S,2025-12-07T23:46:31.1Z,2,REGULAR,substitution,in,[],1631212,,,1610612743,45,43,2025-12-07T23:48:48Z,2240000,False,,,0,,SUB in: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT05M48.00S,2025-12-07T23:46:31.1Z,2,REGULAR,substitution,in,[],1627750,,,1610612743,45,43,2025-12-07T23:48:48Z,2250000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT05M48.00S,2025-12-07T23:46:31.1Z,2,REGULAR,substitution,in,[],203999,,,1610612743,45,43,2025-12-07T23:48:48Z,2260000,False,,,0,,SUB in: N. Jokić,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT05M32.00S,2025-12-07T23:49:19.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627750,88.25558475689881,45.34313725490196,1610612743,45,45,2025-12-07T23:49:24Z,2270000,False,-23.0,58.0,1,right,J. Murray 6' driving floating Jump Shot (25 PTS),[1627750],1610612743.0,DEN,driving floating,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,6.24,Made,,,,,,,,,,25.0,,,,,,,,
230,PT05M22.00S,2025-12-07T23:49:33.2Z,2,REGULAR,turnover,out-of-bounds,[],1628970,,,1610612766,45,45,2025-12-07T23:49:39Z,2280000,False,,,0,,M. Bridges bad pass out-of-bounds TURNOVER (1 TO),[1628970],1610612766.0,CHA,bad pass,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201245.0,,,,,,1.0,,,,,,,
231,PT05M07.00S,2025-12-07T23:49:54.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631212,92.59198423127464,48.03921568627451,1610612743,45,47,2025-12-07T23:50:01Z,2290000,False,-10.0,17.0,1,right,P. Watson reverse Layup (2 PTS) (N. Jokić 5 AST),"[1631212, 203999]",1610612743.0,DEN,reverse,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,1.97,Made,,,,,,,,,,2.0,,,,,,N. Jokić,203999.0,5.0
234,PT04M43.00S,2025-12-07T23:50:36.5Z,2,REGULAR,foul,personal,['3freethrow'],1642461,,,1610612766,45,47,2025-12-07T23:51:00Z,2320000,False,,,0,,S. Jones shooting personal FOUL (2 PF) (Simpson 3 FT),"[1642461, 1642354]",1610612743.0,DEN,shooting,,,Jones,S. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,,204058.0,2.0,0.0,Simpson,1642354.0,,,,,,,,,
236,PT04M43.00S,2025-12-07T23:51:03.0Z,2,REGULAR,freethrow,1 of 3,[],1642354,,,1610612766,45,47,2025-12-07T23:51:03Z,2340000,False,,,0,,MISS K. Simpson Free Throw 1 of 3,[1642354],1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
237,PT04M43.00S,2025-12-07T23:51:03.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,45,47,2025-12-07T23:51:03Z,2350000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,236.0,,,,,,,,,,,,,,,,,
238,PT04M43.00S,2025-12-07T23:51:20.5Z,2,REGULAR,freethrow,2 of 3,[],1642354,,,1610612766,45,47,2025-12-07T23:51:20Z,2360000,False,,,0,,MISS K. Simpson Free Throw 2 of 3,[1642354],1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
239,PT04M43.00S,2025-12-07T23:51:20.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,45,47,2025-12-07T23:51:20Z,2370000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,238.0,,,,,,,,,,,,,,,,,
240,PT04M43.00S,2025-12-07T23:51:32.6Z,2,REGULAR,freethrow,3 of 3,[],1642354,,,1610612766,46,47,2025-12-07T23:51:32Z,2380000,False,,,0,,K. Simpson Free Throw 3 of 3 (10 PTS),[1642354],1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,,,,Made,,,,,,,,,,10.0,,,,,,,,
241,PT04M23.00S,2025-12-07T23:51:56.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627750,81.553876478318,57.84313725490197,1610612743,46,47,2025-12-07T23:52:00Z,2390000,False,39.0,121.0,1,right,MISS J. Murray 12' turnaround fadeaway Shot,[1627750],1610612743.0,DEN,turnaround fadeaway,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Center,12.71,Missed,,,,,,,,,,,,,,,,,,
242,PT04M19.00S,2025-12-07T23:52:00.3Z,2,REGULAR,rebound,defensive,[],1642354,,,1610612766,46,47,2025-12-07T23:52:00Z,2400000,False,,,0,,K. Simpson REBOUND (Off:0 Def:1),[1642354],1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,In The Paint (Non-RA),8-16 Center,,,241.0,1.0,1.0,0.0,,,,,,,,,,,,,,
243,PT04M07.00S,2025-12-07T23:52:11.3Z,2,REGULAR,3pt,Jump Shot,[],1628970,31.225361366622867,33.088235294117645,1610612766,46,47,2025-12-07T23:52:16Z,2410000,False,85.0,241.0,1,left,MISS M. Bridges 25' pullup 3PT,[1628970],1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,25.54,Missed,,,,,,,,,,,,,,,,,,
244,PT04M05.00S,2025-12-07T23:52:13.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612743,46,47,2025-12-07T23:52:16Z,2420000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Right Center,,,243.0,,,,,,,,,,,,,,,,,
246,PT03M53.00S,2025-12-07T23:52:32.2Z,2,REGULAR,3pt,Jump Shot,[],203999,87.99277266754271,95.83333333333334,1610612743,46,47,2025-12-07T23:52:36Z,2440000,False,229.0,60.0,1,right,MISS N. Jokić 3PT,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Right Corner 3,24+ Right,23.7,Missed,,,,,,,,,,,,,,,,,,
247,PT03M53.00S,2025-12-07T23:52:32.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612766,46,47,2025-12-07T23:52:36Z,2450000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Right Corner 3,24+ Right,,,246.0,,,,,,,,,,,,,,,,,
249,PT03M30.00S,2025-12-07T23:53:06.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,6.389618922470433,45.83333333333333,1610612766,48,47,2025-12-07T23:53:10Z,2470000,False,21.0,8.0,1,left,M. Bridges driving Layup (10 PTS) (K. Simpson 1 AST),"[1628970, 1642354]",1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,2.21,Made,,,,,,,,,,10.0,,,,,,K. Simpson,1642354.0,1.0
250,PT03M21.00S,2025-12-07T23:53:16.3Z,2,REGULAR,3pt,Jump Shot,[],203999,66.04796320630749,53.67647058823529,1610612743,48,50,2025-12-07T23:53:21Z,2480000,False,18.0,267.0,1,right,N. Jokić 26' 3PT  (7 PTS) (J. Murray 3 AST),"[203999, 1627750]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Center,26.72,Made,,,,,,,,,,7.0,,,,,,J. Murray,1627750.0,3.0
252,PT02M55.00S,2025-12-07T23:53:41.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628970,12.697109067017081,46.568627450980394,1610612766,50,50,2025-12-07T23:53:45Z,2500000,False,17.0,67.0,1,left,M. Bridges 6' Hook (12 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,6.91,Made,,,,,,,,,,12.0,,,,,,,,
253,PT02M44.00S,2025-12-07T23:53:52.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642461,87.59855453350855,48.529411764705884,1610612743,50,52,2025-12-08T00:03:24Z,2510000,False,-7.0,64.0,1,right,S. Jones 6' driving floating Jump Shot (2 PTS) (N. Jokić 6 AST),"[1642461, 203999]",1610612743.0,DEN,driving floating,,,Jones,S. Jones,,,,,In The Paint (Non-RA),0-8 Center,6.45,Made,,,,,,,,,,2.0,,,,,,N. Jokić,203999.0,6.0
256,PT02M25.00S,2025-12-07T23:54:11.9Z,2,REGULAR,3pt,Jump Shot,[],1642862,35.43035479632063,66.17647058823529,1610612766,50,52,2025-12-07T23:54:17Z,2530000,False,-81.0,281.0,1,left,MISS L. McNeeley 29' 3PT,[1642862],1610612766.0,CHA,,,,McNeeley,L. McNeeley,,,,,Above the Break 3,24+ Center,29.19,Missed,,,,,,,,,,,,,,,,,,
257,PT02M21.00S,2025-12-07T23:54:15.9Z,2,REGULAR,rebound,offensive,[],1642883,,,1610612766,50,52,2025-12-07T23:54:17Z,2540000,False,,,0,,S. James REBOUND (Off:1 Def:0),[1642883],1610612766.0,CHA,,,,James,S. James,,,,,Above the Break 3,24+ Center,,,256.0,1.0,0.0,1.0,,,,,,,,,,,,,,
