actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
175,PT11M51.00S,2025-11-29T01:06:15.1Z,2,REGULAR,turnover,8-second-violation,['team'],0,,,1610612741,32,29,2025-11-29T01:06:26Z,1740000,False,,,0,,CHI 8-second-violation Team TURNOVER,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1155.0,,,,,,,
176,PT11M46.00S,2025-11-29T01:06:43.5Z,2,REGULAR,foul,personal,['2freethrow'],1641763,,,1610612766,32,29,2025-11-29T01:06:48Z,1750000,False,,,0,,J. Phillips shooting personal FOUL (1 PF) (Miller 2 FT),"[1641763, 1641706]",1610612741.0,CHI,shooting,,,Phillips,J. Phillips,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1628954.0,,1.0,0.0,Miller,1641706.0,,
178,PT11M46.00S,2025-11-29T01:06:58.5Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1641706,,,1610612766,33,29,2025-11-29T01:06:58Z,1770000,False,,,0,,B. Miller Free Throw 1 of 2 (8 PTS),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
179,PT11M46.00S,2025-11-29T01:06:58.5Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1641706,,,1610612766,33,29,2025-11-29T01:07:17Z,1780000,False,,,0,,MISS B. Miller Free Throw 2 of 2,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
180,PT11M43.00S,2025-11-29T01:07:01.5Z,2,REGULAR,rebound,defensive,[],1630188,,,1610612741,33,29,2025-11-29T01:07:17Z,1790000,False,,,0,,J. Smith REBOUND (Off:1 Def:2),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,179.0,3.0,2.0,1.0,,,,,,,,
181,PT11M28.00S,2025-11-29T01:07:30.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630188,92.59198423127464,50.98039215686274,1610612741,33,31,2025-11-29T01:07:35Z,1800000,False,5.0,17.0,1,right,J. Smith cutting Layup (4 PTS) (C. White 2 AST),"[1630188, 1629632]",1610612741.0,CHI,cutting,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,1.78,Made,4.0,C. White,1629632.0,2.0,,,,,,,,,,,,,,
183,PT11M09.00S,2025-11-29T01:07:50.3Z,2,REGULAR,3pt,Jump Shot,[],1642883,5.601182654402102,2.941176470588235,1610612766,36,31,2025-11-29T01:07:53Z,1820000,False,235.0,0.0,1,left,S. James 3PT  (3 PTS) (K. Knueppel 3 AST),"[1642883, 1642851]",1610612766.0,CHA,,,,James,S. James,,,,,Right Corner 3,24+ Right,23.53,Made,3.0,K. Knueppel,1642851.0,3.0,,,,,,,,,,,,,,
185,PT10M47.00S,2025-11-29T01:08:11.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628989,85.10183968462549,49.50980392156863,1610612741,36,33,2025-11-29T01:08:19Z,1840000,False,-2.0,88.0,1,right,K. Huerter 8' pullup Jump Shot (4 PTS),[1628989],1610612741.0,CHI,pullup,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),8-16 Center,8.75,Made,4.0,,,,,,,,,,,,,,,,,
187,PT10M42.00S,2025-11-29T01:08:41.4Z,2,REGULAR,foul,personal,['1freethrow'],1641763,,,1610612766,36,33,2025-11-29T01:10:07Z,1860000,False,,,0,,J. Phillips away-from-play personal FOUL (2 PF) (Miller 1 FT),"[1641763, 1641706]",1610612741.0,CHI,away-from-play,,,Phillips,J. Phillips,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,1628954.0,,2.0,0.0,Miller,1641706.0,,
190,PT10M42.00S,2025-11-29T01:10:08.3Z,2,REGULAR,freethrow,1 of 1,[],1641706,,,1610612766,37,33,2025-11-29T01:10:08Z,1890000,False,,,0,,B. Miller away-from-play Free Throw 1 of 1 (9 PTS),[1641706],1610612766.0,CHA,away-from-play,,,Miller,B. Miller,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
191,PT10M34.00S,2025-11-29T01:10:27.0Z,2,REGULAR,3pt,Jump Shot,[],1642851,23.73521681997372,12.254901960784313,1610612766,37,33,2025-11-29T01:10:35Z,1900000,False,189.0,171.0,1,left,MISS K. Knueppel 25' 3PT,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Right Center,25.44,Missed,,,,,,,,,,,,,,,,,,
192,PT10M31.00S,2025-11-29T01:10:30.0Z,2,REGULAR,rebound,defensive,[],1629632,,,1610612741,37,33,2025-11-29T01:13:13Z,1910000,False,,,0,,C. White REBOUND (Off:0 Def:1),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Right Center,,,,,,,,,191.0,1.0,1.0,0.0,,,,,,,,
193,PT10M25.00S,2025-11-29T01:10:40.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,92.85479632063075,48.77450980392157,1610612741,37,35,2025-11-29T01:12:50Z,1920000,False,-6.0,15.0,1,right,C. White driving Layup (6 PTS),[1629632],1610612741.0,CHI,driving,,,White,C. White,,,,,Restricted Area,0-8 Center,1.59,Made,6.0,,,,,,,,,,,,,,,,,
194,PT10M25.00S,2025-11-29T01:10:42.9Z,2,REGULAR,foul,personal,['1freethrow'],1631217,,,1610612741,37,35,2025-11-29T01:10:49Z,1930000,False,,,0,,M. Diabaté shooting personal FOUL (1 PF) (White 1 FT),"[1631217, 1629632]",1610612766.0,CHA,shooting,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202041.0,,1.0,0.0,White,1629632.0,,
196,PT10M25.00S,2025-11-29T01:10:59.2Z,2,REGULAR,substitution,out,[],1628975,,,1610612741,37,35,2025-11-29T01:12:02Z,1950000,False,,,0,,SUB out: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT10M25.00S,2025-11-29T01:10:59.2Z,2,REGULAR,substitution,in,[],1630245,,,1610612741,37,35,2025-11-29T01:12:02Z,1960000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT10M25.00S,2025-11-29T01:11:17.8Z,2,REGULAR,freethrow,1 of 1,[],1629632,,,1610612741,37,36,2025-11-29T01:11:17Z,1970000,False,,,0,,C. White Free Throw 1 of 1 (7 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
199,PT10M09.00S,2025-11-29T01:11:35.7Z,2,REGULAR,3pt,Jump Shot,[],1630163,36.35019710906702,48.77450980392157,1610612766,40,36,2025-11-29T01:13:10Z,1980000,False,6.0,289.0,1,left,L. Ball 28' 3PT pullup (10 PTS) (S. James 1 AST),"[1630163, 1642883]",1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,28.93,Made,10.0,S. James,1642883.0,1.0,,,,,,,,,,,,,,
201,PT10M00.00S,2025-11-29T01:11:43.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628989,90.22667542706965,34.31372549019608,1610612741,40,38,2025-11-29T01:14:15Z,2000000,False,-78.0,39.0,1,right,K. Huerter 8' driving floating bank Jump Shot (6 PTS) (A. Dosunmu 1 AST),"[1628989, 1630245]",1610612741.0,CHI,driving floating bank,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),8-16 Left,8.77,Made,6.0,A. Dosunmu,1630245.0,1.0,,,,,,,,,,,,,,
203,PT09M52.00S,2025-11-29T01:11:52.2Z,2,REGULAR,3pt,Jump Shot,[],1630163,28.991458607095925,79.16666666666666,1610612766,43,38,2025-11-29T01:11:58Z,2020000,False,-146.0,220.0,1,left,L. Ball 26' 3PT step back (13 PTS),[1630163],1610612766.0,CHA,step back,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,26.39,Made,13.0,,,,,,,,,,,,,,,,,
204,PT09M45.00S,2025-11-29T01:11:59.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,90.88370565045992,50.73529411764706,1610612741,43,38,2025-11-29T01:12:47Z,2030000,False,4.0,33.0,1,right,MISS C. White driving Layup - blocked,"[1629632, 1641706]",1610612741.0,CHI,driving,,,White,C. White,,,,,Restricted Area,0-8 Center,3.34,Missed,,,,,Miller,1641706.0,,,,,,,,,,,,
206,PT09M45.00S,2025-11-29T01:11:59.8Z,2,REGULAR,block,,[],1641706,,,1610612741,43,38,2025-11-29T01:12:47Z,2035000,False,,,0,,B. Miller BLOCK (2 BLK),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
205,PT09M43.00S,2025-11-29T01:12:01.8Z,2,REGULAR,rebound,defensive,[],1642851,,,1610612766,43,38,2025-11-29T01:12:47Z,2040000,False,,,0,,K. Knueppel REBOUND (Off:0 Def:1),[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Restricted Area,0-8 Center,,,,,,,,,204.0,1.0,1.0,0.0,,,,,,,,
208,PT09M43.00S,2025-11-29T01:14:38.5Z,2,REGULAR,foul,personal,['2freethrow'],1629632,,,1610612766,43,38,2025-11-29T01:15:22Z,2060000,False,,,0,,C. White flagrant-type-1 personal FOUL (1 PF) (Diabaté 2 FT),"[1629632, 1631217]",1610612741.0,CHI,flagrant-type-1,,,White,C. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628954.0,,1.0,0.0,Diabaté,1631217.0,,
211,PT09M43.00S,2025-11-29T01:15:36.0Z,2,REGULAR,freethrow,1 of 2,[],1631217,,,1610612766,44,38,2025-11-29T01:15:36Z,2090000,False,,,0,,M. Diabaté flagrant Free Throw 1 of 2 (3 PTS),[1631217],1610612766.0,CHA,flagrant,,,Diabaté,M. Diabaté,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
212,PT09M43.00S,2025-11-29T01:15:47.6Z,2,REGULAR,freethrow,2 of 2,[],1631217,,,1610612766,45,38,2025-11-29T01:15:47Z,2100000,False,,,0,,M. Diabaté flagrant Free Throw 2 of 2 (4 PTS),[1631217],1610612766.0,CHA,flagrant,,,Diabaté,M. Diabaté,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
213,PT09M43.00S,2025-11-29T01:15:51.7Z,2,REGULAR,substitution,out,[],1641763,,,1610612741,45,38,2025-11-29T01:16:34Z,2110000,False,,,0,,SUB out: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT09M43.00S,2025-11-29T01:15:51.7Z,2,REGULAR,substitution,in,[],1641824,,,1610612741,45,38,2025-11-29T01:16:34Z,2120000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT09M34.00S,2025-11-29T01:16:17.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641706,5.995400788436268,49.754901960784316,1610612766,47,38,2025-11-29T01:16:52Z,2130000,False,1.0,4.0,1,left,B. Miller driving Layup (11 PTS) (L. Ball 2 AST),"[1641706, 1630163]",1610612766.0,CHA,driving,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,0.41,Made,11.0,L. Ball,1630163.0,2.0,,,,,,,,,,,,,,
217,PT09M20.00S,2025-11-29T01:16:32.0Z,2,REGULAR,3pt,Jump Shot,[],1628989,93.9060446780552,97.54901960784314,1610612741,47,38,2025-11-29T01:16:37Z,2150000,False,238.0,5.0,1,right,MISS K. Huerter 3PT,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,Right Corner 3,24+ Right,23.77,Missed,,,,,,,,,,,,,,,,,,
218,PT09M17.00S,2025-11-29T01:16:35.0Z,2,REGULAR,rebound,defensive,[],1642851,,,1610612766,47,38,2025-11-29T01:16:37Z,2160000,False,,,0,,K. Knueppel REBOUND (Off:0 Def:2),[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Right Corner 3,24+ Right,,,,,,,,,217.0,2.0,2.0,0.0,,,,,,,,
219,PT09M10.00S,2025-11-29T01:16:40.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642851,5.995400788436268,50.0,1610612766,49,38,2025-11-29T01:16:59Z,2170000,False,0.0,4.0,1,left,K. Knueppel driving finger roll Layup (4 PTS),[1642851],1610612766.0,CHA,driving finger roll,,,Knueppel,K. Knueppel,,,,,Restricted Area,0-8 Center,0.39,Made,4.0,,,,,,,,,,,,,,,,,
220,PT08M50.00S,2025-11-29T01:17:00.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,92.19776609724047,49.26470588235294,1610612741,49,38,2025-11-29T01:17:47Z,2180000,False,-4.0,21.0,1,right,MISS A. Dosunmu driving Layup,[1630245],1610612741.0,CHI,driving,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,2.11,Missed,,,,,,,,,,,,,,,,,,
221,PT08M48.00S,2025-11-29T01:17:02.8Z,2,REGULAR,rebound,defensive,[],1631217,,,1610612766,49,38,2025-11-29T01:17:07Z,2190000,False,,,0,,M. Diabaté REBOUND (Off:0 Def:3),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,,,,,,,,,220.0,3.0,3.0,0.0,,,,,,,,
222,PT08M44.00S,2025-11-29T01:17:07.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630163,6.258212877792378,49.26470588235294,1610612766,49,38,2025-11-29T03:33:16Z,2200000,False,4.0,6.0,1,left,MISS L. Ball running reverse Layup,[1630163],1610612766.0,CHA,running reverse,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,0.73,Missed,,,,,,,,,,,,,,,,,,
224,PT08M41.00S,2025-11-29T01:17:10.5Z,2,REGULAR,rebound,defensive,[],1630188,,,1610612741,49,38,2025-11-29T01:17:13Z,2220000,False,,,0,,J. Smith REBOUND (Off:1 Def:3),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,222.0,4.0,3.0,1.0,,,,,,,,
225,PT08M39.00S,2025-11-29T01:17:14.5Z,2,REGULAR,foul,personal,['2freethrow'],1642851,,,1610612741,49,38,2025-11-29T01:17:36Z,2230000,False,,,0,,K. Knueppel shooting personal FOUL (1 PF) (Buzelis 2 FT),"[1642851, 1641824]",1610612766.0,CHA,shooting,,,Knueppel,K. Knueppel,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202041.0,,1.0,0.0,Buzelis,1641824.0,,
227,PT08M39.00S,2025-11-29T01:17:56.6Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1641824,,,1610612741,49,38,2025-11-29T01:17:56Z,2250000,False,,,0,,MISS M. Buzelis Free Throw 1 of 2,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
228,PT08M39.00S,2025-11-29T01:17:56.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,49,38,2025-11-29T01:17:56Z,2260000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,227.0,,,,,,,,,,,
229,PT08M39.00S,2025-11-29T01:17:57.4Z,2,REGULAR,substitution,out,[],1631217,,,1610612741,49,38,2025-11-29T01:18:05Z,2270000,False,,,0,,SUB out: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT08M39.00S,2025-11-29T01:17:57.4Z,2,REGULAR,substitution,out,[],1630188,,,1610612741,49,38,2025-11-29T01:18:05Z,2280000,False,,,0,,SUB out: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT08M39.00S,2025-11-29T01:17:57.4Z,2,REGULAR,substitution,in,[],1641750,,,1610612741,49,38,2025-11-29T01:18:05Z,2290000,False,,,0,,SUB in: R. Kalkbrenner,[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT08M39.00S,2025-11-29T01:17:57.4Z,2,REGULAR,substitution,in,[],202696,,,1610612741,49,38,2025-11-29T01:18:05Z,2300000,False,,,0,,SUB in: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT08M39.00S,2025-11-29T01:18:20.8Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1641824,,,1610612741,49,39,2025-11-29T01:18:20Z,2310000,False,,,0,,M. Buzelis Free Throw 2 of 2 (4 PTS),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
234,PT08M23.00S,2025-11-29T01:18:34.7Z,2,REGULAR,3pt,Jump Shot,[],1642851,2.7102496714848883,2.941176470588235,1610612766,49,39,2025-11-29T01:18:41Z,2320000,False,235.0,-27.0,1,left,MISS K. Knueppel 3PT,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Right Corner 3,24+ Right,23.68,Missed,,,,,,,,,,,,,,,,,,
235,PT08M19.00S,2025-11-29T01:18:38.7Z,2,REGULAR,rebound,offensive,[],1641750,,,1610612766,49,39,2025-11-29T01:19:45Z,2330000,False,,,0,,R. Kalkbrenner REBOUND (Off:1 Def:1),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,Right Corner 3,24+ Right,,,,,,,,,234.0,2.0,1.0,1.0,,,,,,,,
236,PT08M12.00S,2025-11-29T01:18:45.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630163,29.122864651773984,20.833333333333336,1610612766,49,39,2025-11-29T01:18:49Z,2340000,False,146.0,221.0,1,left,MISS L. Ball 26' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,26.5,Missed,,,,,,,,,,,,,,,,,,
237,PT08M10.00S,2025-11-29T01:18:48.2Z,2,REGULAR,rebound,defensive,[],1628989,,,1610612741,49,39,2025-11-29T01:18:48Z,2350000,False,,,0,,K. Huerter REBOUND (Off:0 Def:1),[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,,,,,,,,,236.0,1.0,1.0,0.0,,,,,,,,
238,PT07M54.00S,2025-11-29T01:19:04.1Z,2,REGULAR,3pt,Jump Shot,[],1628989,91.67214191852825,4.166666666666666,1610612741,49,42,2025-11-29T01:19:08Z,2360000,False,-229.0,26.0,1,right,K. Huerter 3PT  (9 PTS) (M. Buzelis 3 AST),"[1628989, 1641824]",1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,Left Corner 3,24+ Left,23.06,Made,9.0,M. Buzelis,1641824.0,3.0,,,,,,,,,,,,,,
240,PT07M46.00S,2025-11-29T01:19:12.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641706,15.456636005256241,48.28431372549019,1610612766,49,42,2025-11-29T01:19:17Z,2380000,False,9.0,93.0,1,left,MISS B. Miller 9' turnaround Shot,[1641706],1610612766.0,CHA,turnaround,,,Miller,B. Miller,,,,,In The Paint (Non-RA),8-16 Center,9.32,Missed,,,,,,,,,,,,,,,,,,
241,PT07M43.00S,2025-11-29T01:19:14.8Z,2,REGULAR,rebound,offensive,[],1641706,,,1610612766,49,42,2025-11-29T01:19:14Z,2390000,False,,,0,,B. Miller REBOUND (Off:1 Def:0),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,240.0,1.0,0.0,1.0,,,,,,,,
242,PT07M42.00S,2025-11-29T01:19:16.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630163,32.933639947437584,64.95098039215686,1610612766,49,42,2025-11-29T01:19:20Z,2400000,False,-75.0,257.0,1,left,MISS L. Ball 26' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,26.78,Missed,,,,,,,,,,,,,,,,,,
243,PT07M40.00S,2025-11-29T01:19:18.1Z,2,REGULAR,rebound,defensive,[],1628989,,,1610612741,49,42,2025-11-29T01:19:20Z,2410000,False,,,0,,K. Huerter REBOUND (Off:0 Def:2),[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,,,,,,,,,242.0,2.0,2.0,0.0,,,,,,,,
244,PT07M40.00S,2025-11-29T01:19:25.5Z,2,REGULAR,foul,personal,[],1642851,,,1610612741,49,42,2025-11-29T01:19:29Z,2420000,False,,,0,,K. Knueppel personal FOUL (2 PF),"[1642851, 1628989]",1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,202041.0,,2.0,0.0,Huerter,1628989.0,,
246,PT07M40.00S,2025-11-29T01:19:34.7Z,2,REGULAR,substitution,out,[],1641706,,,1610612741,49,42,2025-11-29T01:19:38Z,2440000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT07M40.00S,2025-11-29T01:19:34.7Z,2,REGULAR,substitution,in,[],1630544,,,1610612741,49,42,2025-11-29T01:19:38Z,2450000,False,,,0,,SUB in: T. Mann,[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT07M25.00S,2025-11-29T01:19:58.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,82.7365308804205,48.77450980392157,1610612741,49,44,2025-11-29T01:20:03Z,2460000,False,-6.0,110.0,1,right,N. Vučević 11' floating Jump Shot (2 PTS) (C. White 3 AST),"[202696, 1629632]",1610612741.0,CHI,floating,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),8-16 Center,11.0,Made,2.0,C. White,1629632.0,3.0,,,,,,,,,,,,,,
250,PT07M15.00S,2025-11-29T01:20:07.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642851,16.376478318002626,59.068627450980394,1610612766,51,44,2025-11-29T01:20:12Z,2480000,False,-45.0,101.0,1,left,K. Knueppel 11' Jump Shot (6 PTS) (L. Ball 3 AST),"[1642851, 1630163]",1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,In The Paint (Non-RA),8-16 Center,11.11,Made,6.0,L. Ball,1630163.0,3.0,,,,,,,,,,,,,,
252,PT07M03.00S,2025-11-29T01:20:20.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,92.06636005256242,49.26470588235294,1610612741,51,46,2025-11-29T01:20:24Z,2500000,False,-4.0,22.0,1,right,C. White driving Layup (9 PTS),[1629632],1610612741.0,CHI,driving,,,White,C. White,,,,,Restricted Area,0-8 Center,2.24,Made,9.0,,,,,,,,,,,,,,,,,
253,PT06M51.00S,2025-11-29T01:20:31.5Z,2,REGULAR,3pt,Jump Shot,[],1642883,5.206964520367937,94.36274509803921,1610612766,54,46,2025-11-29T01:20:36Z,2510000,False,-222.0,-4.0,1,left,S. James 3PT  (6 PTS) (L. Ball 4 AST),"[1642883, 1630163]",1610612766.0,CHA,,,,James,S. James,,,,,Left Corner 3,24+ Left,22.18,Made,6.0,L. Ball,1630163.0,4.0,,,,,,,,,,,,,,
255,PT06M43.00S,2025-11-29T01:20:49.6Z,2,REGULAR,foul,personal,[],1642883,,,1610612741,54,46,2025-11-29T01:20:56Z,2530000,False,,,0,,S. James personal FOUL (1 PF),"[1642883, 1629632]",1610612766.0,CHA,,,,James,S. James,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,202041.0,,1.0,0.0,White,1629632.0,,
257,PT06M43.00S,2025-11-29T01:20:59.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,54,46,2025-11-29T01:20:59Z,2550000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT06M43.00S,2025-11-29T01:22:23.9Z,2,REGULAR,substitution,out,[],1630163,,,1610612741,54,46,2025-11-29T01:23:33Z,2560000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT06M43.00S,2025-11-29T01:22:23.9Z,2,REGULAR,substitution,out,[],1642851,,,1610612741,54,46,2025-11-29T01:23:33Z,2570000,False,,,0,,SUB out: K. Knueppel,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT06M43.00S,2025-11-29T01:22:23.9Z,2,REGULAR,substitution,out,[],1629632,,,1610612741,54,46,2025-11-29T01:23:33Z,2580000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT06M43.00S,2025-11-29T01:22:23.9Z,2,REGULAR,substitution,out,[],1630245,,,1610612741,54,46,2025-11-29T01:23:33Z,2590000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT06M43.00S,2025-11-29T01:22:23.9Z,2,REGULAR,substitution,in,[],1629012,,,1610612741,54,46,2025-11-29T01:23:33Z,2600000,False,,,0,,SUB in: C. Sexton,[1629012],1610612766.0,CHA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT06M43.00S,2025-11-29T01:22:23.9Z,2,REGULAR,substitution,in,[],1628970,,,1610612741,54,46,2025-11-29T01:23:33Z,2610000,False,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT06M43.00S,2025-11-29T01:22:23.9Z,2,REGULAR,substitution,in,[],1630200,,,1610612741,54,46,2025-11-29T01:23:33Z,2620000,False,,,0,,SUB in: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT06M43.00S,2025-11-29T01:22:23.9Z,2,REGULAR,substitution,in,[],1630581,,,1610612741,54,46,2025-11-29T01:23:33Z,2630000,False,,,0,,SUB in: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
