actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
376,PT11M24.00S,2026-01-22T01:33:57.6Z,3,REGULAR,foul,personal,[],1628378,,,1610612766,32,56,2026-01-22T01:34:12Z,3690000,False,,,0,,D. Mitchell personal FOUL (1 PF),"[1628378, 1631217]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1155.0,1.0,0.0,Diabaté,1631217.0,,,
378,PT11M12.00S,2026-01-22T01:34:26.6Z,3,REGULAR,foul,personal,['2freethrow'],1630596,,,1610612766,32,56,2026-01-22T01:34:36Z,3710000,False,,,0,,E. Mobley shooting personal FOUL (1 PF) (Diabaté 2 FT),"[1630596, 1631217]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628159.0,1.0,0.0,Diabaté,1631217.0,,,
380,PT11M12.00S,2026-01-22T01:34:49.8Z,3,REGULAR,freethrow,1 of 2,[],1631217,,,1610612766,32,56,2026-01-22T01:34:49Z,3730000,False,,,0,,MISS M. Diabaté Free Throw 1 of 2,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
381,PT11M12.00S,2026-01-22T01:34:49.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,32,56,2026-01-22T01:34:49Z,3740000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,380.0,,,,,,,,,,,,,,,,,
382,PT11M12.00S,2026-01-22T01:35:05.7Z,3,REGULAR,freethrow,2 of 2,[],1631217,,,1610612766,33,56,2026-01-22T01:35:05Z,3750000,False,,,0,,M. Diabaté Free Throw 2 of 2 (3 PTS),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
383,PT11M01.00S,2026-01-22T01:35:20.0Z,3,REGULAR,turnover,out-of-bounds,[],1642281,,,1610612739,33,56,2026-01-22T01:35:30Z,3760000,False,,,0,,J. Tyson lost ball out-of-bounds TURNOVER (2 TO),[1642281],1610612739.0,CLE,lost ball,,,Tyson,J. Tyson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1155.0,,,,,2.0,,
384,PT10M41.00S,2026-01-22T01:35:45.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628970,68.28186596583443,78.67647058823529,1610612766,33,56,2026-01-22T01:35:58Z,3770000,False,143.0,246.0,1,right,MISS M. Bridges 28' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,28.45,Missed,,,,,,,,,,,,,,,,,,
385,PT10M40.00S,2026-01-22T01:35:49.5Z,3,REGULAR,rebound,offensive,[],1631217,,,1610612766,33,56,2026-01-22T01:35:49Z,3780000,False,,,0,,M. Diabaté REBOUND (Off:1 Def:1),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Above the Break 3,24+ Right Center,,,384.0,2.0,1.0,1.0,,,,,,,,,,,,,,
386,PT10M40.00S,2026-01-22T01:35:58.4Z,3,REGULAR,foul,personal,['2freethrow'],1628386,,,1610612766,33,56,2026-01-22T01:36:12Z,3790000,False,,,0,,J. Allen shooting personal FOUL (1 PF) (Diabaté 2 FT),"[1628386, 1631217]",1610612739.0,CLE,shooting,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1155.0,1.0,0.0,Diabaté,1631217.0,,,
388,PT10M40.00S,2026-01-22T01:36:16.6Z,3,REGULAR,foul,technical,['1freethrow'],1628386,,,1610612766,33,56,2026-01-22T01:36:26Z,3810000,False,,,0,,J. Allen technical FOUL (1 Tech),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,1155.0,1.0,1.0,,,,,
389,PT10M40.00S,2026-01-22T01:36:28.0Z,3,REGULAR,freethrow,1 of 1,[],1641706,,,1610612766,34,56,2026-01-22T01:36:28Z,3820000,False,,,0,,B. Miller technical Free Throw 1 of 1 (3 PTS),[1641706],1610612766.0,CHA,technical,,,Miller,B. Miller,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
390,PT10M40.00S,2026-01-22T01:36:50.6Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1631217,,,1610612766,35,56,2026-01-22T01:37:09Z,3830000,False,,,0,,M. Diabaté Free Throw 1 of 2 (4 PTS),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
391,PT10M40.00S,2026-01-22T01:36:50.6Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1631217,,,1610612766,35,56,2026-01-22T01:37:09Z,3840000,False,,,0,,MISS M. Diabaté Free Throw 2 of 2,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
392,PT10M38.00S,2026-01-22T01:36:52.6Z,3,REGULAR,rebound,defensive,[],1629731,,,1610612739,35,56,2026-01-22T01:37:09Z,3850000,False,,,0,,D. Wade REBOUND (Off:0 Def:6),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,391.0,6.0,6.0,0.0,,,,,,,,,,,,,,
393,PT10M27.00S,2026-01-22T01:37:18.4Z,3,REGULAR,2pt,Jump Shot,[],1628378,30.14126149802891,55.63725490196079,1610612739,35,58,2026-01-22T01:40:11Z,3860000,False,-28.0,231.0,1,left,D. Mitchell 23' pullup Jump Shot (16 PTS),[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Center,23.25,Made,,,,,16.0,,,,,,,,,,,,,
394,PT10M10.00S,2026-01-22T01:37:35.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642851,90.62089356110381,52.69607843137255,1610612766,37,58,2026-01-22T01:37:40Z,3870000,False,13.0,36.0,1,right,K. Knueppel driving finger roll Layup (12 PTS),[1642851],1610612766.0,CHA,driving finger roll,,,Knueppel,K. Knueppel,,,,,Restricted Area,0-8 Center,3.82,Made,,,,,12.0,,,,,,,,,,,,,
395,PT09M51.00S,2026-01-22T01:37:54.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642281,9.149145860709593,44.36274509803921,1610612739,37,58,2026-01-22T01:39:30Z,3880000,False,28.0,34.0,1,left,MISS J. Tyson driving Layup - blocked,"[1642281, 1631217]",1610612739.0,CLE,driving,,,Tyson,J. Tyson,,,,,Restricted Area,0-8 Center,4.38,Missed,,,,,,Diabaté,1631217.0,,,,,,,,,,,
396,PT09M51.00S,2026-01-22T01:37:54.8Z,3,REGULAR,block,,[],1631217,,,1610612739,37,58,2026-01-22T01:37:57Z,3890000,False,,,0,,M. Diabaté BLOCK (2 BLK),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
397,PT09M49.00S,2026-01-22T01:37:56.8Z,3,REGULAR,rebound,offensive,[],1629731,,,1610612739,37,58,2026-01-22T01:37:58Z,3900000,False,,,0,,D. Wade REBOUND (Off:1 Def:6),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Restricted Area,0-8 Center,,,395.0,7.0,6.0,1.0,,,,,,,,,,,,,,
398,PT09M49.00S,2026-01-22T01:38:01.7Z,3,REGULAR,turnover,out-of-bounds,[],1628378,,,1610612739,37,58,2026-01-22T01:38:12Z,3910000,False,,,0,,D. Mitchell lost ball out-of-bounds TURNOVER (3 TO),[1628378],1610612739.0,CLE,lost ball,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1155.0,,,,,3.0,,
399,PT09M32.00S,2026-01-22T01:38:19.6Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1628970,90.22667542706965,63.48039215686274,1610612766,39,58,2026-01-22T01:38:24Z,3920000,False,67.0,39.0,1,right,M. Bridges 7' turnaround Hook (6 PTS),[1628970],1610612766.0,CHA,turnaround,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,7.81,Made,,,,,6.0,,,,,,,,,,,,,
400,PT09M19.00S,2026-01-22T01:38:33.3Z,3,REGULAR,3pt,Jump Shot,[],1642281,32.013797634691194,41.911764705882355,1610612739,39,58,2026-01-22T01:38:43Z,3930000,False,40.0,248.0,1,left,MISS J. Tyson 25' 3PT,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Above the Break 3,24+ Center,25.17,Missed,,,,,,,,,,,,,,,,,,
401,PT09M18.00S,2026-01-22T01:38:34.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612739,39,58,2026-01-22T01:38:43Z,3940000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Center,,,400.0,,,,,,,,,,,,,,,,,
402,PT09M18.00S,2026-01-22T01:38:41.2Z,3,REGULAR,foul,personal,[],1631217,,,1610612739,39,58,2026-01-22T01:38:55Z,3950000,False,,,0,,M. Diabaté loose ball personal FOUL (2 PF),"[1631217, 1628386]",1610612766.0,CHA,loose ball,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1155.0,2.0,0.0,Allen,1628386.0,,,
404,PT09M18.00S,2026-01-22T01:38:59.5Z,3,REGULAR,substitution,out,[],1631217,,,1610612739,39,58,2026-01-22T01:39:23Z,3970000,False,,,0,,SUB out: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT09M18.00S,2026-01-22T01:38:59.5Z,3,REGULAR,substitution,in,[],1641750,,,1610612739,39,58,2026-01-22T01:39:23Z,3980000,False,,,0,,SUB in: R. Kalkbrenner,[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT09M10.00S,2026-01-22T01:39:27.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628378,17.0335085413929,36.51960784313725,1610612739,39,58,2026-01-22T01:41:09Z,3990000,False,67.0,108.0,1,left,MISS D. Mitchell 12' pullup Shot,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Right,12.7,Missed,,,,,,,,,,,,,,,,,,
407,PT09M07.00S,2026-01-22T01:39:30.1Z,3,REGULAR,rebound,defensive,[],1642851,,,1610612766,39,58,2026-01-22T01:39:30Z,4000000,False,,,0,,K. Knueppel REBOUND (Off:1 Def:4),[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,In The Paint (Non-RA),8-16 Right,,,406.0,5.0,4.0,1.0,,,,,,,,,,,,,,
408,PT08M56.00S,2026-01-22T01:39:44.5Z,3,REGULAR,3pt,Jump Shot,[],1628970,84.31340341655716,3.6764705882352944,1610612766,42,58,2026-01-22T01:41:32Z,4010000,False,-232.0,95.0,1,right,M. Bridges 25' 3PT  (9 PTS) (S. James 1 AST),"[1628970, 1642883]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,25.03,Made,,,,,9.0,,,S. James,1642883.0,1.0,,,,,,,,
410,PT08M53.00S,2026-01-22T01:39:54.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,42,58,2026-01-22T01:39:54Z,4030000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT08M37.00S,2026-01-22T01:43:39.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642281,16.245072273324574,46.07843137254902,1610612739,42,58,2026-01-22T01:45:39Z,4040000,False,20.0,100.0,1,left,MISS J. Tyson 10' driving floating Shot,[1642281],1610612739.0,CLE,driving floating,,,Tyson,J. Tyson,,,,,In The Paint (Non-RA),8-16 Center,10.21,Missed,,,,,,,,,,,,,,,,,,
413,PT08M34.00S,2026-01-22T01:43:42.0Z,3,REGULAR,rebound,defensive,[],1641706,,,1610612766,42,58,2026-01-22T01:43:45Z,4050000,False,,,0,,B. Miller REBOUND (Off:0 Def:1),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,In The Paint (Non-RA),8-16 Center,,,412.0,1.0,1.0,0.0,,,,,,,,,,,,,,
414,PT08M25.00S,2026-01-22T01:43:49.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641706,89.17542706964521,37.99019607843137,1610612766,44,58,2026-01-22T01:46:29Z,4060000,False,-60.0,49.0,1,right,B. Miller 7' fadeaway Jump Shot (5 PTS),[1641706],1610612766.0,CHA,fadeaway,,,Miller,B. Miller,,,,,In The Paint (Non-RA),0-8 Center,7.77,Made,,,,,5.0,,,,,,,,,,,,,
415,PT08M01.00S,2026-01-22T01:44:14.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628386,13.87976346911958,49.754901960784316,1610612739,44,60,2026-01-22T01:46:59Z,4070000,False,1.0,78.0,1,left,J. Allen 7' floating Jump Shot (6 PTS) (J. Tyson 3 AST),"[1628386, 1642281]",1610612739.0,CLE,floating,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,7.8,Made,,,,,6.0,,,J. Tyson,1642281.0,3.0,,,,,,,,
417,PT07M45.00S,2026-01-22T01:44:29.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641706,86.5473061760841,48.529411764705884,1610612766,44,60,2026-01-22T01:44:37Z,4090000,False,-7.0,74.0,1,right,MISS B. Miller 7' turnaround Shot,[1641706],1610612766.0,CHA,turnaround,,,Miller,B. Miller,,,,,In The Paint (Non-RA),0-8 Center,7.44,Missed,,,,,,,,,,,,,,,,,,
418,PT07M43.00S,2026-01-22T01:44:31.3Z,3,REGULAR,rebound,defensive,[],1629731,,,1610612739,44,60,2026-01-22T01:44:37Z,4100000,False,,,0,,D. Wade REBOUND (Off:1 Def:7),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,In The Paint (Non-RA),0-8 Center,,,417.0,8.0,7.0,1.0,,,,,,,,,,,,,,
419,PT07M31.00S,2026-01-22T01:44:44.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628386,7.835085413929041,35.049019607843135,1610612739,44,62,2026-01-22T01:47:27Z,4110000,False,75.0,21.0,1,left,J. Allen 7' floating Jump Shot (8 PTS) (D. Wade 3 AST),"[1628386, 1629731]",1610612739.0,CLE,floating,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,7.77,Made,,,,,8.0,,,D. Wade,1629731.0,3.0,,,,,,,,
421,PT07M23.00S,2026-01-22T01:44:51.5Z,3,REGULAR,3pt,Jump Shot,[],1641706,65.65374507227332,44.11764705882353,1610612766,47,62,2026-01-22T01:44:56Z,4130000,False,-29.0,270.0,1,right,B. Miller 27' 3PT  (8 PTS) (R. Kalkbrenner 1 AST),"[1641706, 1641750]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,27.2,Made,,,,,8.0,,,R. Kalkbrenner,1641750.0,1.0,,,,,,,,
423,PT07M10.00S,2026-01-22T01:45:08.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,6.389618922470433,50.49019607843137,1610612739,47,64,2026-01-22T01:58:40Z,4150000,False,-2.0,8.0,1,left,J. Allen alley-oop DUNK (10 PTS) (D. Mitchell 4 AST),"[1628386, 1628378]",1610612739.0,CLE,alley-oop,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,0.8,Made,,,,,10.0,,,D. Mitchell,1628378.0,4.0,,,,,,,,
425,PT06M41.00S,2026-01-22T01:45:37.9Z,3,REGULAR,3pt,Jump Shot,[],1641706,71.56701708278581,80.3921568627451,1610612766,47,64,2026-01-22T01:59:00Z,4170000,False,152.0,215.0,1,right,MISS B. Miller 26' step back 3PT,[1641706],1610612766.0,CHA,step back,,,Miller,B. Miller,,,,,Above the Break 3,24+ Right Center,26.31,Missed,,,,,,,,,,,,,,,,,,
426,PT06M36.00S,2026-01-22T01:45:42.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612766,47,64,2026-01-22T01:59:00Z,4180000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Right Center,,,425.0,,,,,,,,,,,,,,,,,
428,PT06M36.00S,2026-01-22T01:45:44.1Z,3,REGULAR,substitution,out,[],1642851,,,1610612766,47,64,2026-01-22T01:46:01Z,4200000,False,,,0,,SUB out: K. Knueppel,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT06M36.00S,2026-01-22T01:45:44.1Z,3,REGULAR,substitution,out,[],1641750,,,1610612766,47,64,2026-01-22T01:46:01Z,4210000,False,,,0,,SUB out: R. Kalkbrenner,[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT06M36.00S,2026-01-22T01:45:44.1Z,3,REGULAR,substitution,out,[],1628386,,,1610612766,47,64,2026-01-22T01:46:01Z,4220000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT06M36.00S,2026-01-22T01:45:44.1Z,3,REGULAR,substitution,out,[],1628378,,,1610612766,47,64,2026-01-22T01:46:01Z,4230000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT06M36.00S,2026-01-22T01:45:44.1Z,3,REGULAR,substitution,in,[],1630182,,,1610612766,47,64,2026-01-22T01:46:01Z,4240000,False,,,0,,SUB in: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT06M36.00S,2026-01-22T01:45:44.1Z,3,REGULAR,substitution,in,[],1631217,,,1610612766,47,64,2026-01-22T01:46:01Z,4250000,False,,,0,,SUB in: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT06M36.00S,2026-01-22T01:45:44.1Z,3,REGULAR,substitution,in,[],1641854,,,1610612766,47,64,2026-01-22T01:46:01Z,4260000,False,,,0,,SUB in: C. Porter Jr.,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT06M36.00S,2026-01-22T01:45:44.1Z,3,REGULAR,substitution,in,[],1629631,,,1610612766,47,64,2026-01-22T01:46:01Z,4270000,False,,,0,,SUB in: D. Hunter,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT06M24.00S,2026-01-22T01:46:26.8Z,3,REGULAR,foul,personal,['2freethrow'],1630596,,,1610612766,47,64,2026-01-22T01:46:35Z,4280000,False,,,0,,E. Mobley shooting personal FOUL (2 PF) (Miller 2 FT),"[1630596, 1641706]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628159.0,2.0,0.0,Miller,1641706.0,,,
438,PT06M24.00S,2026-01-22T01:46:48.8Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1641706,,,1610612766,48,64,2026-01-22T01:46:48Z,4300000,False,,,0,,B. Miller Free Throw 1 of 2 (9 PTS),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
439,PT06M24.00S,2026-01-22T01:46:50.6Z,3,REGULAR,substitution,out,[],1642883,,,1610612766,48,64,2026-01-22T01:46:59Z,4310000,False,,,0,,SUB out: S. James,[1642883],1610612766.0,CHA,,,,James,S. James,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT06M24.00S,2026-01-22T01:46:50.6Z,3,REGULAR,substitution,out,[],1629731,,,1610612766,48,64,2026-01-22T01:46:59Z,4320000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT06M24.00S,2026-01-22T01:46:50.6Z,3,REGULAR,substitution,in,[],1630163,,,1610612766,48,64,2026-01-22T01:46:59Z,4330000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT06M24.00S,2026-01-22T01:46:50.6Z,3,REGULAR,substitution,in,[],1641772,,,1610612766,48,64,2026-01-22T01:46:59Z,4340000,False,,,0,,SUB in: N. Tomlin,[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT06M24.00S,2026-01-22T01:47:09.9Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1641706,,,1610612766,49,64,2026-01-22T01:47:09Z,4350000,False,,,0,,B. Miller Free Throw 2 of 2 (10 PTS),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
444,PT06M05.00S,2026-01-22T01:47:29.6Z,3,REGULAR,3pt,Jump Shot,[],1642281,22.946780551905388,9.068627450980392,1610612739,49,64,2026-01-22T01:47:37Z,4360000,False,205.0,163.0,1,left,MISS J. Tyson 26' 3PT,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Above the Break 3,24+ Right Center,26.18,Missed,,,,,,,,,,,,,,,,,,
445,PT05M59.00S,2026-01-22T01:47:35.6Z,3,REGULAR,rebound,offensive,[],1641772,,,1610612739,49,64,2026-01-22T01:47:37Z,4370000,False,,,0,,N. Tomlin REBOUND (Off:6 Def:2),[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,Above the Break 3,24+ Right Center,,,444.0,8.0,2.0,6.0,,,,,,,,,,,,,,
446,PT05M59.00S,2026-01-22T01:47:35.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1641772,5.590000152587891,50.0,1610612739,49,66,2026-01-22T01:47:35Z,4380000,False,0.0,0.0,1,left,N. Tomlin putback DUNK (6 PTS),[1641772],1610612739.0,CLE,putback,,,Tomlin,N. Tomlin,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,6.0,,,,,,,,,,,,,
447,PT05M47.00S,2026-01-22T01:47:47.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630182,85.23324572930355,47.794117647058826,1610612766,51,66,2026-01-22T01:49:35Z,4390000,False,-11.0,86.0,1,right,J. Green 8' floating Jump Shot (2 PTS) (L. Ball 4 AST),"[1630182, 1630163]",1610612766.0,CHA,floating,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,8.7,Made,,,,,2.0,,,L. Ball,1630163.0,4.0,,,,,,,,
449,PT05M36.00S,2026-01-22T01:48:15.5Z,3,REGULAR,foul,personal,['2freethrow'],1631217,,,1610612739,51,66,2026-01-22T01:48:22Z,4410000,False,,,0,,M. Diabaté shooting personal FOUL (3 PF) (Mobley 2 FT),"[1631217, 1630596]",1610612766.0,CHA,shooting,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628159.0,3.0,0.0,Mobley,1630596.0,,,
451,PT05M36.00S,2026-01-22T01:48:34.4Z,3,REGULAR,freethrow,1 of 2,[],1630596,,,1610612739,51,67,2026-01-22T01:48:34Z,4430000,False,,,0,,E. Mobley Free Throw 1 of 2 (14 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
452,PT05M36.00S,2026-01-22T01:48:34.4Z,3,REGULAR,freethrow,2 of 2,[],1630596,,,1610612739,51,67,2026-01-22T01:49:16Z,4440000,False,,,0,,MISS E. Mobley Free Throw 2 of 2,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
453,PT05M31.00S,2026-01-22T01:48:39.4Z,3,REGULAR,rebound,defensive,[],1630182,,,1610612766,51,67,2026-01-22T01:49:16Z,4450000,False,,,0,,J. Green REBOUND (Off:2 Def:4),[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,452.0,6.0,4.0,2.0,,,,,,,,,,,,,,
454,PT05M31.00S,2026-01-22T01:49:07.7Z,3,REGULAR,turnover,out-of-bounds,[],1630182,,,1610612766,51,67,2026-01-22T01:49:27Z,4460000,False,,,0,,J. Green bad pass out-of-bounds TURNOVER (1 TO),[1630182],1610612766.0,CHA,bad pass,,,Green,J. Green,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1155.0,,,,,1.0,,
455,PT05M22.00S,2026-01-22T01:49:30.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629631,28.597240473061763,13.480392156862745,1610612739,51,67,2026-01-22T01:49:34Z,4470000,False,183.0,216.0,1,left,MISS D. Hunter 28' 3PT,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Right Center,28.31,Missed,,,,,,,,,,,,,,,,,,
456,PT05M19.00S,2026-01-22T01:49:33.0Z,3,REGULAR,rebound,defensive,[],1631217,,,1610612766,51,67,2026-01-22T01:49:34Z,4480000,False,,,0,,M. Diabaté REBOUND (Off:1 Def:2),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Above the Break 3,24+ Right Center,,,455.0,3.0,2.0,1.0,,,,,,,,,,,,,,
457,PT05M10.00S,2026-01-22T01:49:42.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628970,91.14651773981603,53.92156862745098,1610612766,51,67,2026-01-22T01:52:25Z,4490000,False,20.0,31.0,1,right,MISS M. Bridges driving floating Shot - blocked,"[1628970, 1630596]",1610612766.0,CHA,driving floating,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,3.64,Missed,,,,,,Mobley,1630596.0,,,,,,,,,,,
482,PT05M10.00S,2026-01-22T01:49:42.2Z,3,REGULAR,block,,[],1630596,,,1610612766,51,67,2026-01-22T01:52:40Z,4495000,False,,,0,,E. Mobley BLOCK (1 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
458,PT05M06.00S,2026-01-22T01:49:46.2Z,3,REGULAR,rebound,offensive,[],1631217,,,1610612766,51,67,2026-01-22T01:54:51Z,4500000,False,,,0,,M. Diabaté REBOUND (Off:2 Def:2),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,,,457.0,4.0,2.0,2.0,,,,,,,,,,,,,,
