actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
571,PT12M00.00S,2026-03-18T00:59:45.0Z,4,REGULAR,substitution,out,['startperiod'],1629632,,,1610612748,96,88,2026-03-18T01:02:23Z,5590000,False,,,0,,SUB out: C. White,[1629632],1610612766.0,CHA,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT12M00.00S,2026-03-18T00:59:45.0Z,4,REGULAR,substitution,out,['startperiod'],1642883,,,1610612748,96,88,2026-03-18T01:02:23Z,5600000,False,,,0,,SUB out: S. James,[1642883],1610612766.0,CHA,,,,James,S. James,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT12M00.00S,2026-03-18T00:59:45.0Z,4,REGULAR,substitution,out,['startperiod'],1629639,,,1610612748,96,88,2026-03-18T01:02:23Z,5610000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT12M00.00S,2026-03-18T00:59:45.0Z,4,REGULAR,substitution,in,['startperiod'],1642851,,,1610612748,96,88,2026-03-18T01:02:23Z,5620000,False,,,0,,SUB in: K. Knueppel,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT12M00.00S,2026-03-18T00:59:45.0Z,4,REGULAR,substitution,in,['startperiod'],1641706,,,1610612748,96,88,2026-03-18T01:02:23Z,5630000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT12M00.00S,2026-03-18T00:59:45.0Z,4,REGULAR,substitution,in,['startperiod'],1631217,,,1610612748,96,88,2026-03-18T01:02:23Z,5640000,False,,,0,,SUB in: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT12M00.00S,2026-03-18T00:59:45.0Z,4,REGULAR,substitution,in,['startperiod'],1626181,,,1610612748,96,88,2026-03-18T01:02:23Z,5650000,False,,,0,,SUB in: N. Powell,[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT12M00.00S,2026-03-18T01:02:35.7Z,4,REGULAR,period,start,[],0,,,1610612748,96,88,2026-03-18T01:02:35Z,5660000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT11M40.00S,2026-03-18T01:02:55.7Z,4,REGULAR,3pt,Jump Shot,[],1631323,71.96123521681997,18.137254901960784,1610612748,96,88,2026-03-18T01:03:00Z,5670000,False,-159.0,211.0,1,right,MISS S. Fontecchio 26' 3PT,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Left Center,26.45,Missed,,,,,,,,,,,,,,,,,,
580,PT11M35.00S,2026-03-18T01:03:00.7Z,4,REGULAR,rebound,defensive,[],1630163,,,1610612766,96,88,2026-03-18T01:03:00Z,5680000,False,,,0,,L. Ball REBOUND (Off:1 Def:4),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,,,579.0,5.0,4.0,1.0,,,,,,,,,,,,,,
581,PT11M28.00S,2026-03-18T01:03:10.8Z,4,REGULAR,foul,personal,[],1631323,,,1610612766,96,88,2026-03-18T01:03:16Z,5690000,False,,,0,,S. Fontecchio personal FOUL (2 PF),"[1631323, 1642851]",1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Center,,,,,,,1627963.0,2.0,0.0,Knueppel,1642851.0,,,,,,,,,
583,PT11M28.00S,2026-03-18T01:03:18.4Z,4,REGULAR,substitution,out,[],1630696,,,1610612766,96,88,2026-03-18T01:03:22Z,5710000,False,,,0,,SUB out: D. Smith,[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT11M28.00S,2026-03-18T01:03:18.4Z,4,REGULAR,substitution,in,[],1631170,,,1610612766,96,88,2026-03-18T01:03:22Z,5720000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT11M16.00S,2026-03-18T01:03:39.4Z,4,REGULAR,turnover,bad pass,[],1630163,,,1610612766,96,88,2026-03-18T01:03:43Z,5730000,False,,,0,,L. Ball bad pass TURNOVER (5 TO),"[1630163, 1642352]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,5.0,,,,,,Johnson,1642352.0
586,PT11M16.00S,2026-03-18T01:03:39.4Z,4,REGULAR,steal,,[],1642352,,,1610612748,96,88,2026-03-18T01:03:41Z,5740000,False,,,0,,K. Johnson STEAL (3 STL),[1642352],1610612748.0,MIA,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
587,PT10M57.00S,2026-03-18T01:03:58.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642352,83.919185282523,41.42156862745098,1610612748,96,90,2026-03-18T01:04:02Z,5750000,False,-43.0,99.0,1,right,K. Johnson 10' floating Jump Shot (15 PTS) (J. Jaquez Jr. 6 AST),"[1642352, 1631170]",1610612748.0,MIA,floating,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),8-16 Center,10.76,Made,,,,,,,,,,15.0,,J. Jaquez Jr.,1631170.0,6.0,,,,
589,PT10M36.00S,2026-03-18T01:04:25.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641706,13.485545335085414,44.36274509803921,1610612766,96,90,2026-03-18T01:13:15Z,5770000,False,28.0,74.0,1,left,MISS B. Miller 7' driving floating Shot,[1641706],1610612766.0,CHA,driving floating,,,Miller,B. Miller,,,,,In The Paint (Non-RA),0-8 Center,7.95,Missed,,,,,,,,,,,,,,,,,,
590,PT10M34.00S,2026-03-18T01:04:27.7Z,4,REGULAR,rebound,defensive,[],1626181,,,1610612748,96,90,2026-03-18T01:13:15Z,5780000,False,,,0,,N. Powell REBOUND (Off:0 Def:5),[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,589.0,5.0,5.0,0.0,,,,,,,,,,,,,,
591,PT10M30.00S,2026-03-18T01:04:32.5Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626181,91.40932982917214,57.107843137254896,1610612748,96,90,2026-03-18T01:04:47Z,5790000,False,36.0,28.0,1,right,MISS N. Powell running Layup,[1626181],1610612748.0,MIA,running,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,4.54,Missed,,,,,,,,,,,,,,,,,,
592,PT10M28.00S,2026-03-18T01:04:34.5Z,4,REGULAR,rebound,defensive,[],1630163,,,1610612766,96,90,2026-03-18T01:04:40Z,5800000,False,,,0,,L. Ball REBOUND (Off:1 Def:5),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,591.0,6.0,5.0,1.0,,,,,,,,,,,,,,
593,PT10M24.00S,2026-03-18T01:04:38.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1641706,6.783837056504599,51.470588235294116,1610612766,98,90,2026-03-18T01:04:44Z,5810000,False,-7.0,11.0,1,left,B. Miller running alley-oop DUNK (10 PTS) (L. Ball 11 AST),"[1641706, 1630163]",1610612766.0,CHA,running alley-oop,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,1.35,Made,,,,,,,,,,10.0,,L. Ball,1630163.0,11.0,,,,
595,PT10M05.00S,2026-03-18T01:04:57.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,92.32917214191852,56.372549019607845,1610612748,98,90,2026-03-18T01:05:00Z,5830000,False,32.0,20.0,1,right,MISS N. Powell driving Layup,[1626181],1610612748.0,MIA,driving,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,3.74,Missed,,,,,,,,,,,,,,,,,,
596,PT10M03.00S,2026-03-18T01:04:59.4Z,4,REGULAR,rebound,defensive,[],1631217,,,1610612766,98,90,2026-03-18T01:05:00Z,5840000,False,,,0,,M. Diabaté REBOUND (Off:3 Def:7),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,,,595.0,10.0,7.0,3.0,,,,,,,,,,,,,,
597,PT09M58.00S,2026-03-18T01:05:05.0Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630163,6.258212877792378,47.794117647058826,1610612766,100,90,2026-03-18T01:27:29Z,5850000,False,11.0,6.0,1,left,L. Ball running reverse Layup (25 PTS),[1630163],1610612766.0,CHA,running reverse,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,1.27,Made,,,,,,,,,,25.0,,,,,,,,
598,PT09M58.00S,2026-03-18T01:05:15.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,100,90,2026-03-18T01:05:15Z,5860000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT09M58.00S,2026-03-18T01:05:34.6Z,4,REGULAR,substitution,out,[],1642857,,,1610612748,100,90,2026-03-18T01:08:04Z,5870000,False,,,0,,SUB out: K. Jakučionis,[1642857],1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT09M58.00S,2026-03-18T01:05:34.6Z,4,REGULAR,substitution,in,[],1641796,,,1610612748,100,90,2026-03-18T01:08:04Z,5880000,False,,,0,,SUB in: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT09M49.00S,2026-03-18T01:08:22.0Z,4,REGULAR,turnover,lost ball,[],1641796,,,1610612748,100,90,2026-03-18T01:08:27Z,5890000,False,,,0,,P. Larsson lost ball TURNOVER (4 TO),"[1641796, 1642851]",1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,4.0,,,,,,Knueppel,1642851.0
602,PT09M49.00S,2026-03-18T01:08:22.0Z,4,REGULAR,steal,,[],1642851,,,1610612766,100,90,2026-03-18T01:08:24Z,5900000,False,,,0,,K. Knueppel STEAL (2 STL),[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
603,PT09M40.00S,2026-03-18T01:09:11.9Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630163,9.543363994743759,57.35294117647059,1610612766,102,90,2026-03-18T01:09:19Z,5910000,False,-37.0,37.0,1,left,L. Ball driving floating Jump Shot (27 PTS),[1630163],1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,5.23,Made,,,,,,,,,,27.0,,,,,,,,
604,PT09M40.00S,2026-03-18T01:09:35.0Z,4,REGULAR,foul,personal,['1freethrow'],1631323,,,1610612766,102,90,2026-03-18T01:09:49Z,5920000,False,,,0,,S. Fontecchio shooting personal FOUL (3 PF) (Ball 1 FT),"[1631323, 1630163]",1610612748.0,MIA,shooting,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1155.0,3.0,0.0,Ball,1630163.0,,,,,,,,,
606,PT09M40.00S,2026-03-18T01:09:52.9Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1630163,,,1610612766,103,90,2026-03-18T01:09:52Z,5940000,False,,,0,,L. Ball Free Throw 1 of 1 (28 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,Made,,,,,,,,,,28.0,,,,,,,,
607,PT09M27.00S,2026-03-18T01:10:13.7Z,4,REGULAR,turnover,out-of-bounds,[],1642352,,,1610612748,103,90,2026-03-18T01:10:20Z,5950000,False,,,0,,K. Johnson bad pass out-of-bounds TURNOVER (2 TO),[1642352],1610612748.0,MIA,bad pass,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,1146.0,,,,,,2.0,,,,,,,
608,PT09M22.00S,2026-03-18T01:10:21.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642851,5.863994743758213,46.07843137254902,1610612766,105,90,2026-03-18T01:10:24Z,5960000,False,20.0,3.0,1,left,K. Knueppel Layup (16 PTS) (L. Ball 12 AST),"[1642851, 1630163]",1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Restricted Area,0-8 Center,1.98,Made,,,,,,,,,,16.0,,L. Ball,1630163.0,12.0,,,,
610,PT09M22.00S,2026-03-18T01:10:32.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,105,90,2026-03-18T01:10:32Z,5980000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT09M22.00S,2026-03-18T01:11:04.1Z,4,REGULAR,substitution,out,[],1631170,,,1610612748,105,90,2026-03-18T01:13:01Z,5990000,False,,,0,,SUB out: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT09M22.00S,2026-03-18T01:11:04.1Z,4,REGULAR,substitution,out,[],1642352,,,1610612748,105,90,2026-03-18T01:13:01Z,6000000,False,,,0,,SUB out: K. Johnson,[1642352],1610612748.0,MIA,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT09M22.00S,2026-03-18T01:11:04.1Z,4,REGULAR,substitution,in,[],1642276,,,1610612748,105,90,2026-03-18T01:13:01Z,6010000,False,,,0,,SUB in: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT09M22.00S,2026-03-18T01:11:04.1Z,4,REGULAR,substitution,in,[],1630558,,,1610612748,105,90,2026-03-18T01:13:01Z,6020000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT09M06.00S,2026-03-18T01:13:33.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626181,86.81011826544021,46.07843137254902,1610612748,105,92,2026-03-18T01:13:37Z,6030000,False,-20.0,71.0,1,right,N. Powell 7' driving floating Jump Shot (14 PTS) (D. Mitchell 4 AST),"[1626181, 1630558]",1610612748.0,MIA,driving floating,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,7.41,Made,,,,,,,,,,14.0,,D. Mitchell,1630558.0,4.0,,,,
617,PT08M54.00S,2026-03-18T01:13:48.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1630163,6.389618922470433,45.588235294117645,1610612766,107,92,2026-03-18T01:13:56Z,6050000,False,22.0,8.0,1,left,L. Ball driving Layup (30 PTS),[1630163],1610612766.0,CHA,driving,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,2.34,Made,,,,,,,,,,30.0,,,,,,,,
618,PT08M54.00S,2026-03-18T01:13:53.5Z,4,REGULAR,violation,defensive goaltending,[],1642276,,,1610612766,107,92,2026-03-18T01:13:56Z,6060000,False,,,0,,K. Ware defensive goaltending VIOLATION,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,1155.0,,,,,,,,,,,,,
619,PT08M39.00S,2026-03-18T01:14:16.3Z,4,REGULAR,3pt,Jump Shot,[],1631323,66.70499342969777,61.029411764705884,1610612748,107,92,2026-03-18T01:14:21Z,6070000,False,55.0,260.0,1,right,MISS S. Fontecchio 26' 3PT,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Center,26.63,Missed,,,,,,,,,,,,,,,,,,
620,PT08M37.00S,2026-03-18T01:14:18.3Z,4,REGULAR,rebound,offensive,[],1626181,,,1610612748,107,92,2026-03-18T01:14:21Z,6080000,False,,,0,,N. Powell REBOUND (Off:1 Def:5),[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Center,,,619.0,6.0,5.0,1.0,,,,,,,,,,,,,,
621,PT08M33.00S,2026-03-18T01:14:21.9Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1626181,89.70105124835742,50.73529411764706,1610612748,107,94,2026-03-18T01:28:35Z,6090000,False,4.0,44.0,1,right,N. Powell turnaround Hook (16 PTS),[1626181],1610612748.0,MIA,turnaround,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,4.45,Made,,,,,,,,,,16.0,,,,,,,,
622,PT08M22.00S,2026-03-18T01:14:33.8Z,4,REGULAR,3pt,Jump Shot,[],1641706,30.436925098554536,27.450980392156865,1610612766,110,94,2026-03-18T01:14:38Z,6100000,False,113.0,234.0,1,left,B. Miller 25' 3PT  (13 PTS) (L. Ball 13 AST),"[1641706, 1630163]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Right Center,25.94,Made,,,,,,,,,,13.0,,L. Ball,1630163.0,13.0,,,,
624,PT08M05.00S,2026-03-18T01:14:51.0Z,4,REGULAR,3pt,Jump Shot,[],1642276,90.22667542706965,5.392156862745098,1610612748,110,94,2026-03-18T01:14:54Z,6120000,False,-223.0,39.0,1,right,MISS K. Ware 3PT,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Left Corner 3,24+ Left,22.65,Missed,,,,,,,,,,,,,,,,,,
625,PT08M03.00S,2026-03-18T01:14:53.0Z,4,REGULAR,rebound,defensive,[],1628970,,,1610612766,110,94,2026-03-18T01:14:54Z,6130000,False,,,0,,M. Bridges REBOUND (Off:0 Def:9),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,,,624.0,9.0,9.0,0.0,,,,,,,,,,,,,,
626,PT07M44.00S,2026-03-18T01:15:12.1Z,4,REGULAR,3pt,Jump Shot,[],1641706,33.590670170827856,57.107843137254896,1610612766,113,94,2026-03-18T01:15:16Z,6140000,False,-36.0,263.0,1,left,B. Miller 26' 3PT pullup (16 PTS),[1641706],1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,26.57,Made,,,,,,,,,,16.0,,,,,,,,
627,PT07M18.00S,2026-03-18T01:15:38.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630558,89.56964520367937,54.65686274509803,1610612748,113,94,2026-03-18T01:29:12Z,6150000,False,23.0,46.0,1,right,MISS D. Mitchell driving floating Shot,[1630558],1610612748.0,MIA,driving floating,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,5.11,Missed,,,,,,,,,,,,,,,,,,
628,PT07M16.00S,2026-03-18T01:15:40.4Z,4,REGULAR,rebound,defensive,[],1631217,,,1610612766,113,94,2026-03-18T01:15:41Z,6160000,False,,,0,,M. Diabaté REBOUND (Off:3 Def:8),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),0-8 Center,,,627.0,11.0,8.0,3.0,,,,,,,,,,,,,,
629,PT07M07.00S,2026-03-18T01:15:51.3Z,4,REGULAR,foul,personal,['3freethrow'],1631323,,,1610612766,113,94,2026-03-18T01:16:02Z,6170000,False,,,0,,S. Fontecchio shooting personal FOUL (4 PF) (Knueppel 3 FT),"[1631323, 1642851]",1610612748.0,MIA,shooting,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Right Center,,,,,,,1146.0,4.0,0.0,Knueppel,1642851.0,,,,,,,,,
631,PT07M07.00S,2026-03-18T01:16:21.7Z,4,REGULAR,freethrow,1 of 3,[],1642851,,,1610612766,114,94,2026-03-18T01:16:21Z,6190000,False,,,0,,K. Knueppel Free Throw 1 of 3 (17 PTS),[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,Made,,,,,,,,,,17.0,,,,,,,,
632,PT07M07.00S,2026-03-18T01:16:36.0Z,4,REGULAR,freethrow,2 of 3,[],1642851,,,1610612766,115,94,2026-03-18T01:16:36Z,6200000,False,,,0,,K. Knueppel Free Throw 2 of 3 (18 PTS),[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,Made,,,,,,,,,,18.0,,,,,,,,
633,PT07M07.00S,2026-03-18T01:16:38.9Z,4,REGULAR,substitution,out,[],1631323,,,1610612766,115,94,2026-03-18T01:16:43Z,6210000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT07M07.00S,2026-03-18T01:16:38.9Z,4,REGULAR,substitution,in,[],1629639,,,1610612766,115,94,2026-03-18T01:16:43Z,6220000,False,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT07M07.00S,2026-03-18T01:16:52.8Z,4,REGULAR,freethrow,3 of 3,[],1642851,,,1610612766,116,94,2026-03-18T01:16:52Z,6230000,False,,,0,,K. Knueppel Free Throw 3 of 3 (19 PTS),[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,Made,,,,,,,,,,19.0,,,,,,,,
636,PT06M58.00S,2026-03-18T01:17:02.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,85.23324572930355,48.77450980392157,1610612748,116,94,2026-03-18T01:17:06Z,6240000,False,-6.0,86.0,1,right,MISS T. Herro 8' pullup Shot,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Center,8.65,Missed,,,,,,,,,,,,,,,,,,
637,PT06M56.00S,2026-03-18T01:17:04.6Z,4,REGULAR,rebound,defensive,[],1641706,,,1610612766,116,94,2026-03-18T01:17:06Z,6250000,False,,,0,,B. Miller REBOUND (Off:0 Def:2),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,In The Paint (Non-RA),8-16 Center,,,636.0,2.0,2.0,0.0,,,,,,,,,,,,,,
638,PT06M52.00S,2026-03-18T01:17:13.5Z,4,REGULAR,foul,personal,[],1641796,,,1610612766,116,94,2026-03-18T01:17:22Z,6260000,False,,,0,,P. Larsson personal FOUL (5 PF),"[1641796, 1642851]",1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Mid-Range,8-16 Right,,,,,,,1627963.0,5.0,0.0,Knueppel,1642851.0,,,,,,,,,
640,PT06M42.00S,2026-03-18T01:17:54.1Z,4,REGULAR,3pt,Jump Shot,[],1630163,32.53942181340342,48.77450980392157,1610612766,116,94,2026-03-18T01:18:01Z,6280000,False,6.0,253.0,1,left,MISS L. Ball 25' step back 3PT,[1630163],1610612766.0,CHA,step back,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,25.35,Missed,,,,,,,,,,,,,,,,,,
641,PT06M42.00S,2026-03-18T01:17:54.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612748,116,94,2026-03-18T01:18:01Z,6290000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Center,,,640.0,,,,,,,,,,,,,,,,,
642,PT06M42.00S,2026-03-18T01:18:01.8Z,4,REGULAR,foul,personal,[],1631217,,,1610612748,116,94,2026-03-18T01:18:09Z,6300000,False,,,0,,M. Diabaté loose ball personal FOUL (2 PF),"[1631217, 1642276]",1610612766.0,CHA,loose ball,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1155.0,2.0,0.0,Ware,1642276.0,,,,,,,,,
644,PT06M32.00S,2026-03-18T01:18:17.9Z,4,REGULAR,3pt,Jump Shot,[],1626181,69.33311432325887,75.0,1610612748,116,94,2026-03-18T01:18:22Z,6320000,False,125.0,236.0,1,right,MISS N. Powell 26' 3PT,[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Right Center,26.69,Missed,,,,,,,,,,,,,,,,,,
645,PT06M29.00S,2026-03-18T01:18:20.9Z,4,REGULAR,rebound,defensive,[],1628970,,,1610612766,116,94,2026-03-18T01:18:22Z,6330000,False,,,0,,M. Bridges REBOUND (Off:0 Def:10),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,644.0,10.0,10.0,0.0,,,,,,,,,,,,,,
646,PT06M14.00S,2026-03-18T01:18:35.0Z,4,REGULAR,3pt,Jump Shot,[],1642851,23.73521681997372,86.51960784313727,1610612766,119,94,2026-03-18T01:18:38Z,6340000,False,-183.0,171.0,1,left,K. Knueppel 24' 3PT  (22 PTS) (M. Bridges 2 AST),"[1642851, 1628970]",1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Left Center,24.99,Made,,,,,,,,,,22.0,,M. Bridges,1628970.0,2.0,,,,
648,PT05M56.00S,2026-03-18T01:18:53.7Z,4,REGULAR,3pt,Jump Shot,[],1630558,66.70499342969777,53.431372549019606,1610612748,119,94,2026-03-18T01:19:14Z,6360000,False,17.0,260.0,1,right,MISS D. Mitchell 26' 3PT,[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,26.11,Missed,,,,,,,,,,,,,,,,,,
649,PT05M56.00S,2026-03-18T01:18:53.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612748,119,94,2026-03-18T01:19:14Z,6370000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Center,,,648.0,,,,,,,,,,,,,,,,,
651,PT05M53.00S,2026-03-18T01:19:17.8Z,4,REGULAR,turnover,bad pass,[],1629639,,,1610612748,119,94,2026-03-18T01:19:22Z,6390000,False,,,0,,T. Herro bad pass TURNOVER (4 TO),"[1629639, 1628970]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,4.0,,,,,,Bridges,1628970.0
652,PT05M53.00S,2026-03-18T01:19:17.8Z,4,REGULAR,steal,,[],1628970,,,1610612766,119,94,2026-03-18T03:09:13Z,6400000,False,,,0,,M. Bridges STEAL (2 STL),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
