actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
182,PT12M00.00S,2026-01-31T17:44:34.4Z,2,REGULAR,substitution,in,['startperiod'],1628970,,,1610612766,26,30,2026-01-31T17:45:06Z,1770000,False,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2026-01-31T17:44:34.4Z,2,REGULAR,substitution,in,['startperiod'],1629012,,,1610612766,26,30,2026-01-31T17:45:06Z,1780000,False,,,0,,SUB in: C. Sexton,[1629012],1610612766.0,CHA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT12M00.00S,2026-01-31T17:45:12.2Z,2,REGULAR,period,start,[],0,,,1610612766,26,30,2026-01-31T17:45:12Z,1790000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT11M40.00S,2026-01-31T17:45:34.5Z,2,REGULAR,3pt,Jump Shot,[],1630163,70.51576872536137,78.67647058823529,1610612766,26,30,2026-01-31T17:45:54Z,1800000,False,143.0,225.0,1,right,MISS L. Ball 26' step back 3PT,[1630163],1610612766.0,CHA,step back,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,,,,,,26.66,Missed,,,,,,,,,,,,,
186,PT11M38.00S,2026-01-31T17:45:36.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612759,26,30,2026-01-31T17:45:36Z,1810000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,185.0,,,,,
188,PT11M23.00S,2026-01-31T17:45:54.0Z,2,REGULAR,2pt,Jump Shot,[],1641705,24.392247043363994,61.274509803921575,1610612759,26,30,2026-01-31T17:45:57Z,1830000,False,-56.0,177.0,1,left,MISS V. Wembanyama 18' Jump Shot,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Center,,,,,,18.56,Missed,,,,,,,,,,,,,
189,PT11M20.00S,2026-01-31T17:45:56.0Z,2,REGULAR,rebound,defensive,[],1630163,,,1610612766,26,30,2026-01-31T17:45:56Z,1840000,False,,,0,,L. Ball REBOUND (Off:0 Def:3),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,188.0,3.0,3.0,0.0,,
190,PT11M17.00S,2026-01-31T17:46:01.3Z,2,REGULAR,foul,personal,[],1642844,,,1610612766,26,30,2026-01-31T17:46:07Z,1850000,False,,,0,,D. Harper personal FOUL (1 PF),"[1642844, 1630163]",1610612759.0,SAS,,,,Harper,D. Harper,,,,,Mid-Range,16-24 Right Center,204058.0,1.0,0.0,Ball,1630163.0,,,,,,,,,,,,,,,
192,PT11M04.00S,2026-01-31T17:46:32.4Z,2,REGULAR,foul,personal,['2freethrow'],1642264,,,1610612766,26,30,2026-01-31T17:46:44Z,1870000,False,,,0,,S. Castle shooting personal FOUL (1 PF) (Sexton 2 FT),"[1642264, 1629012]",1610612759.0,SAS,shooting,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,1201.0,1.0,0.0,Sexton,1629012.0,,,,,,,,,,,,,,,
194,PT11M04.00S,2026-01-31T17:47:01.1Z,2,REGULAR,freethrow,1 of 2,[],1629012,,,1610612766,27,30,2026-01-31T17:47:01Z,1890000,False,,,0,,C. Sexton Free Throw 1 of 2 (1 PTS),[1629012],1610612766.0,CHA,,,,Sexton,C. Sexton,,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,
195,PT11M04.00S,2026-01-31T17:47:17.8Z,2,REGULAR,freethrow,2 of 2,[],1629012,,,1610612766,28,30,2026-01-31T17:47:17Z,1900000,False,,,0,,C. Sexton Free Throw 2 of 2 (2 PTS),[1629012],1610612766.0,CHA,,,,Sexton,C. Sexton,,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,
196,PT10M55.00S,2026-01-31T17:47:29.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1642264,6.258212877792378,49.26470588235294,1610612759,28,32,2026-01-31T17:47:47Z,1910000,False,4.0,6.0,1,left,S. Castle cutting DUNK (5 PTS) (V. Wembanyama 1 AST),"[1642264, 1641705]",1610612759.0,SAS,cutting,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,,,,,,0.73,Made,5.0,V. Wembanyama,1641705.0,1.0,,,,,,,,,
198,PT10M39.00S,2026-01-31T17:47:45.5Z,2,REGULAR,turnover,bad pass,[],1642851,,,1610612766,28,32,2026-01-31T17:47:49Z,1930000,False,,,0,,K. Knueppel bad pass TURNOVER (2 TO),"[1642851, 1629640]",1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,2.0,Johnson,1629640.0,,,,,,
199,PT10M39.00S,2026-01-31T17:47:45.5Z,2,REGULAR,steal,,[],1629640,,,1610612759,28,32,2026-01-31T17:47:47Z,1940000,False,,,0,,K. Johnson STEAL (1 STL),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
200,PT10M35.00S,2026-01-31T17:47:49.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642844,4.812746386333772,50.245098039215684,1610612759,28,34,2026-01-31T17:47:54Z,1950000,False,-1.0,-7.0,1,left,D. Harper running DUNK (9 PTS) (K. Johnson 1 AST),"[1642844, 1629640]",1610612759.0,SAS,running,,,Harper,D. Harper,,,,,Restricted Area,0-8 Center,,,,,,0.74,Made,9.0,K. Johnson,1629640.0,1.0,,,,,,,,,
202,PT10M34.00S,2026-01-31T17:47:54.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,28,34,2026-01-31T17:47:54Z,1970000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT10M18.00S,2026-01-31T17:51:39.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,92.19776609724047,50.245098039215684,1610612766,30,34,2026-01-31T17:51:46Z,1980000,False,1.0,21.0,1,right,C. Sexton driving Layup (4 PTS) (M. Diabaté 2 AST),"[1629012, 1631217]",1610612766.0,CHA,driving,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,,,,,,2.08,Made,4.0,M. Diabaté,1631217.0,2.0,,,,,,,,,
205,PT10M00.00S,2026-01-31T17:51:57.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642844,5.469776609724048,50.245098039215684,1610612759,30,36,2026-01-31T17:52:15Z,2000000,False,-1.0,-1.0,1,left,D. Harper driving Layup (11 PTS) (S. Castle 5 AST),"[1642844, 1642264]",1610612759.0,SAS,driving,,,Harper,D. Harper,,,,,Restricted Area,0-8 Center,,,,,,0.16,Made,11.0,S. Castle,1642264.0,5.0,,,,,,,,,
207,PT09M45.00S,2026-01-31T17:52:15.4Z,2,REGULAR,foul,personal,['2freethrow'],1642844,,,1610612766,30,36,2026-01-31T17:52:22Z,2020000,False,,,0,,D. Harper shooting personal FOUL (2 PF) (Ball 2 FT),"[1642844, 1630163]",1610612759.0,SAS,shooting,,,Harper,D. Harper,,,,,Restricted Area,0-8 Center,1201.0,2.0,0.0,Ball,1630163.0,,,,,,,,,,,,,,,
209,PT09M45.00S,2026-01-31T17:52:39.9Z,2,REGULAR,freethrow,1 of 2,[],1630163,,,1610612766,30,36,2026-01-31T17:52:39Z,2040000,False,,,0,,MISS L. Ball Free Throw 1 of 2,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
210,PT09M45.00S,2026-01-31T17:52:39.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,30,36,2026-01-31T17:52:39Z,2050000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,209.0,,,,,
211,PT09M45.00S,2026-01-31T17:52:55.0Z,2,REGULAR,freethrow,2 of 2,[],1630163,,,1610612766,31,36,2026-01-31T17:52:55Z,2060000,False,,,0,,L. Ball Free Throw 2 of 2 (10 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,
212,PT09M32.00S,2026-01-31T17:53:08.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641705,6.915243101182654,49.50980392156863,1610612759,31,38,2026-01-31T17:53:18Z,2070000,False,2.0,13.0,1,left,V. Wembanyama alley-oop DUNK (4 PTS) (D. Harper 1 AST),"[1641705, 1642844]",1610612759.0,SAS,alley-oop,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,1.27,Made,4.0,D. Harper,1642844.0,1.0,,,,,,,,,
215,PT09M21.00S,2026-01-31T17:53:33.8Z,2,REGULAR,substitution,out,[],1642264,,,1610612766,31,38,2026-01-31T17:53:40Z,2100000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT09M21.00S,2026-01-31T17:53:33.8Z,2,REGULAR,substitution,in,[],1628368,,,1610612766,31,38,2026-01-31T17:53:40Z,2110000,False,,,0,,SUB in: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT09M11.00S,2026-01-31T17:53:58.1Z,2,REGULAR,3pt,Jump Shot,[],1630163,67.36202365308804,22.794117647058822,1610612766,31,38,2026-01-31T17:54:35Z,2120000,False,-136.0,254.0,1,right,MISS L. Ball 28' step back 3PT,[1630163],1610612766.0,CHA,step back,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,,,,,,28.84,Missed,,,,,,,,,,,,,
218,PT09M09.00S,2026-01-31T17:53:59.9Z,2,REGULAR,rebound,defensive,[],1629640,,,1610612759,31,38,2026-01-31T17:53:59Z,2130000,False,,,0,,K. Johnson REBOUND (Off:0 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,217.0,1.0,1.0,0.0,,
219,PT09M03.00S,2026-01-31T17:54:06.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641705,12.434296977660972,55.14705882352941,1610612759,31,38,2026-01-31T17:55:18Z,2140000,False,-26.0,64.0,1,left,MISS V. Wembanyama 6' pullup Shot,[1641705],1610612759.0,SAS,pullup,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.93,Missed,,,,,,,,,,,,,
220,PT09M01.00S,2026-01-31T17:54:08.9Z,2,REGULAR,rebound,defensive,[],1631217,,,1610612766,31,38,2026-01-31T17:54:10Z,2150000,False,,,0,,M. Diabaté REBOUND (Off:0 Def:2),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,219.0,2.0,2.0,0.0,,
221,PT08M50.00S,2026-01-31T17:54:20.5Z,2,REGULAR,3pt,Jump Shot,[],1629012,90.09526938239159,4.166666666666666,1610612766,34,38,2026-01-31T17:54:25Z,2160000,False,-229.0,41.0,1,right,C. Sexton 3PT  (7 PTS) (L. Ball 2 AST),"[1629012, 1630163]",1610612766.0,CHA,,,,Sexton,C. Sexton,,,,,Left Corner 3,24+ Left,,,,,,23.28,Made,7.0,L. Ball,1630163.0,2.0,,,,,,,,,
224,PT08M40.00S,2026-01-31T17:54:41.6Z,2,REGULAR,foul,personal,[],1631217,,,1610612759,34,38,2026-01-31T17:54:50Z,2190000,False,,,0,,M. Diabaté personal FOUL (1 PF),"[1631217, 1641705]",1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Above the Break 3,24+ Center,1201.0,1.0,0.0,Wembanyama,1641705.0,,,,,,,,,,,,,,,
226,PT08M40.00S,2026-01-31T17:54:49.2Z,2,REGULAR,substitution,out,[],1642851,,,1610612759,34,38,2026-01-31T17:55:02Z,2210000,False,,,0,,SUB out: K. Knueppel,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT08M40.00S,2026-01-31T17:54:49.2Z,2,REGULAR,substitution,out,[],1629640,,,1610612759,34,38,2026-01-31T17:55:02Z,2220000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT08M40.00S,2026-01-31T17:54:49.2Z,2,REGULAR,substitution,in,[],1641706,,,1610612759,34,38,2026-01-31T17:55:02Z,2230000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT08M40.00S,2026-01-31T17:54:49.2Z,2,REGULAR,substitution,in,[],1630170,,,1610612759,34,38,2026-01-31T17:55:02Z,2240000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT08M29.00S,2026-01-31T17:55:04.5Z,2,REGULAR,turnover,lost ball,[],1641705,,,1610612759,34,38,2026-01-31T17:55:07Z,2250000,False,,,0,,V. Wembanyama lost ball TURNOVER (2 TO),"[1641705, 1628970]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,2.0,Bridges,1628970.0,,,,,,
231,PT08M29.00S,2026-01-31T17:55:04.5Z,2,REGULAR,steal,,[],1628970,,,1610612766,34,38,2026-01-31T17:55:06Z,2260000,False,,,0,,M. Bridges STEAL (2 STL),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
232,PT08M18.00S,2026-01-31T17:55:16.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630163,80.23981603153744,50.245098039215684,1610612766,36,38,2026-01-31T17:57:36Z,2270000,False,1.0,133.0,1,right,L. Ball 13' driving floating Jump Shot (12 PTS) (M. Diabaté 3 AST),"[1630163, 1631217]",1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Center,,,,,,13.32,Made,12.0,M. Diabaté,1631217.0,3.0,,,,,,,,,
234,PT08M18.00S,2026-01-31T17:55:22.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,36,38,2026-01-31T17:55:22Z,2290000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT08M18.00S,2026-01-31T17:56:49.3Z,2,REGULAR,substitution,out,[],1641705,,,1610612759,36,38,2026-01-31T17:58:35Z,2300000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT08M18.00S,2026-01-31T17:56:49.3Z,2,REGULAR,substitution,in,[],1628436,,,1610612759,36,38,2026-01-31T17:58:35Z,2310000,False,,,0,,SUB in: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M58.00S,2026-01-31T17:59:06.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,12.171484888304862,50.0,1610612759,36,40,2026-01-31T17:59:10Z,2320000,False,0.0,62.0,1,left,D. Fox 6' Jump Shot (5 PTS) (H. Barnes 1 AST),"[1628368, 203084]",1610612759.0,SAS,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.19,Made,5.0,H. Barnes,203084.0,1.0,,,,,,,,,
239,PT07M44.00S,2026-01-31T17:59:22.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641706,84.97043363994744,45.34313725490196,1610612766,38,40,2026-01-31T18:00:14Z,2340000,False,-23.0,89.0,1,right,B. Miller 9' pullup Jump Shot (4 PTS),[1641706],1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,In The Paint (Non-RA),8-16 Center,,,,,,9.18,Made,4.0,,,,,,,,,,,,
240,PT07M23.00S,2026-01-31T17:59:43.0Z,2,REGULAR,turnover,bad pass,[],1642844,,,1610612759,38,40,2026-01-31T17:59:47Z,2350000,False,,,0,,D. Harper bad pass TURNOVER (1 TO),"[1642844, 1629012]",1610612759.0,SAS,,,,Harper,D. Harper,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,Sexton,1629012.0,,,,,,
241,PT07M23.00S,2026-01-31T17:59:43.0Z,2,REGULAR,steal,,[],1629012,,,1610612766,38,40,2026-01-31T17:59:44Z,2360000,False,,,0,,C. Sexton STEAL (1 STL),[1629012],1610612766.0,CHA,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
242,PT07M16.00S,2026-01-31T17:59:49.2Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629012,65.39093298291722,52.450980392156865,1610612766,41,40,2026-01-31T18:01:02Z,2370000,False,12.0,273.0,1,right,C. Sexton 27' 3PT running pullup (10 PTS),[1629012],1610612766.0,CHA,running pullup,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Center,,,,,,27.31,Made,10.0,,,,,,,,,,,,
243,PT07M07.00S,2026-01-31T18:00:00.9Z,2,REGULAR,foul,personal,['2freethrow'],1641706,,,1610612759,41,40,2026-01-31T18:00:07Z,2380000,False,,,0,,B. Miller shooting personal FOUL (1 PF) (Vassell 2 FT),"[1641706, 1630170]",1610612766.0,CHA,shooting,,,Miller,B. Miller,,,,,Mid-Range,16-24 Center,204058.0,1.0,0.0,Vassell,1630170.0,,,,,,,,,,,,,,,
245,PT07M07.00S,2026-01-31T18:00:26.8Z,2,REGULAR,freethrow,1 of 2,[],1630170,,,1610612759,41,41,2026-01-31T18:00:56Z,2400000,False,,,0,,D. Vassell Free Throw 1 of 2 (7 PTS),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,
246,PT07M07.00S,2026-01-31T18:00:27.5Z,2,REGULAR,substitution,out,[],1630163,,,1610612759,41,41,2026-01-31T18:00:47Z,2410000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT07M07.00S,2026-01-31T18:00:27.5Z,2,REGULAR,substitution,out,[],1642844,,,1610612759,41,41,2026-01-31T18:00:47Z,2420000,False,,,0,,SUB out: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT07M07.00S,2026-01-31T18:00:27.5Z,2,REGULAR,substitution,out,[],203084,,,1610612759,41,41,2026-01-31T18:00:47Z,2430000,False,,,0,,SUB out: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT07M07.00S,2026-01-31T18:00:27.5Z,2,REGULAR,substitution,in,[],1642851,,,1610612759,41,41,2026-01-31T18:00:47Z,2440000,False,,,0,,SUB in: K. Knueppel,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT07M07.00S,2026-01-31T18:00:27.5Z,2,REGULAR,substitution,in,[],1630577,,,1610612759,41,41,2026-01-31T18:00:47Z,2450000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT07M07.00S,2026-01-31T18:00:27.5Z,2,REGULAR,substitution,in,[],1642264,,,1610612759,41,41,2026-01-31T18:00:47Z,2460000,False,,,0,,SUB in: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT07M07.00S,2026-01-31T18:00:26.8Z,2,REGULAR,freethrow,2 of 2,[],1630170,,,1610612759,41,41,2026-01-31T18:00:56Z,2470000,False,,,0,,MISS D. Vassell Free Throw 2 of 2,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
253,PT07M05.00S,2026-01-31T18:00:28.8Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,41,41,2026-01-31T18:00:56Z,2480000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,252.0,1.0,1.0,0.0,,
254,PT06M48.00S,2026-01-31T18:01:06.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631217,87.99277266754271,53.18627450980392,1610612766,41,41,2026-01-31T18:01:41Z,2490000,False,16.0,60.0,1,right,MISS M. Diabaté 6' driving floating Shot,[1631217],1610612766.0,CHA,driving floating,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.25,Missed,,,,,,,,,,,,,
255,PT06M47.00S,2026-01-31T18:01:07.7Z,2,REGULAR,rebound,defensive,[],1628436,,,1610612759,41,41,2026-01-31T18:01:09Z,2500000,False,,,0,,L. Kornet REBOUND (Off:0 Def:3),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,254.0,3.0,3.0,0.0,,
256,PT06M34.00S,2026-01-31T18:01:22.5Z,2,REGULAR,turnover,out-of-bounds,[],1628368,,,1610612759,41,41,2026-01-31T18:01:36Z,2510000,False,,,0,,D. Fox lost ball out-of-bounds TURNOVER (1 TO),[1628368],1610612759.0,SAS,lost ball,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,1201.0,,,,,,,,,,,1.0,,,,,,,,
257,PT06M34.00S,2026-01-31T18:01:27.4Z,2,REGULAR,substitution,out,[],1631217,,,1610612766,41,41,2026-01-31T18:01:31Z,2520000,False,,,0,,SUB out: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT06M34.00S,2026-01-31T18:01:27.4Z,2,REGULAR,substitution,in,[],1641750,,,1610612766,41,41,2026-01-31T18:01:31Z,2530000,False,,,0,,SUB in: R. Kalkbrenner,[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT06M24.00S,2026-01-31T18:01:49.9Z,2,REGULAR,foul,personal,[],1642264,,,1610612766,41,41,2026-01-31T18:01:58Z,2540000,False,,,0,,S. Castle personal FOUL (2 PF),"[1642264, 1641706]",1610612759.0,SAS,,,,Castle,S. Castle,,,,,In The Paint (Non-RA),0-8 Center,204058.0,2.0,0.0,Miller,1641706.0,,,,,,,,,,,,,,,
261,PT06M17.00S,2026-01-31T18:02:16.2Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1641706,78.66294349540078,50.245098039215684,1610612766,41,41,2026-01-31T18:02:42Z,2560000,False,1.0,148.0,1,right,MISS B. Miller 14' pullup Shot,[1641706],1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,Mid-Range,8-16 Center,,,,,,14.81,Missed,,,,,,,,,,,,,
262,PT06M14.00S,2026-01-31T18:02:19.2Z,2,REGULAR,rebound,defensive,[],1630577,,,1610612759,41,41,2026-01-31T18:02:20Z,2570000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:1),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,261.0,1.0,1.0,0.0,,
263,PT06M07.00S,2026-01-31T18:02:25.5Z,2,REGULAR,3pt,Jump Shot,[],1630170,7.835085413929041,95.09803921568627,1610612759,41,41,2026-01-31T18:02:30Z,2580000,False,-225.0,21.0,1,left,MISS D. Vassell 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Left Corner 3,24+ Left,,,,,,22.65,Missed,,,,,,,,,,,,,
264,PT06M03.00S,2026-01-31T18:02:29.5Z,2,REGULAR,rebound,defensive,[],1641750,,,1610612766,41,41,2026-01-31T18:02:30Z,2590000,False,,,0,,R. Kalkbrenner REBOUND (Off:0 Def:1),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,263.0,1.0,1.0,0.0,,
265,PT05M59.00S,2026-01-31T18:02:37.0Z,2,REGULAR,3pt,Jump Shot,[],1642851,67.36202365308804,39.46078431372549,1610612766,41,41,2026-01-31T18:05:27Z,2600000,False,-53.0,254.0,1,right,MISS K. Knueppel 25' pullup 3PT,[1642851],1610612766.0,CHA,pullup,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Center,,,,,,25.97,Missed,,,,,,,,,,,,,
266,PT05M57.00S,2026-01-31T18:02:39.0Z,2,REGULAR,rebound,offensive,[],1641750,,,1610612766,41,41,2026-01-31T18:05:27Z,2610000,False,,,0,,R. Kalkbrenner REBOUND (Off:1 Def:1),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,265.0,2.0,1.0,1.0,,
267,PT05M56.00S,2026-01-31T18:02:40.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641750,92.72339027595268,54.41176470588235,1610612766,41,41,2026-01-31T18:05:39Z,2620000,False,22.0,16.0,1,right,MISS R. Kalkbrenner putback Layup - blocked,"[1641750, 1630577]",1610612766.0,CHA,putback,,,Kalkbrenner,R. Kalkbrenner,,,,,Restricted Area,0-8 Center,,,,,,2.72,Missed,,,,,,,,,,,,Champagnie,1630577.0
268,PT05M56.00S,2026-01-31T18:02:40.3Z,2,REGULAR,block,,[],1630577,,,1610612766,41,41,2026-01-31T18:02:42Z,2630000,False,,,0,,J. Champagnie BLOCK (1 BLK),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
269,PT05M54.00S,2026-01-31T18:02:42.3Z,2,REGULAR,rebound,offensive,[],1628970,,,1610612766,41,41,2026-01-31T18:07:26Z,2640000,False,,,0,,M. Bridges REBOUND (Off:1 Def:1),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,267.0,2.0,1.0,1.0,,
