actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
429,PT08M08.00S,2026-02-12T01:36:24.1Z,3,REGULAR,3pt,Jump Shot,[],1630552,66.44218134034165,49.754901960784316,1610612737,72,56,2026-02-12T01:44:07Z,4200000,False,-1.0,263.0,1,right,J. Johnson 26' 3PT step back (10 PTS) (D. Daniels 2 AST),"[1630552, 1630700]",1610612737.0,ATL,step back,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Center,,,,,,Made,10.0,26.29,,,,,D. Daniels,1630700.0,2.0,,,,,
430,PT08M01.00S,2026-02-12T01:36:31.5Z,3,REGULAR,turnover,bad pass,[],1642851,,,1610612766,72,56,2026-02-12T01:36:35Z,4210000,False,,,0,,K. Knueppel bad pass TURNOVER (2 TO),"[1642851, 1630168]",1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,2.0,,,Okongwu,1630168.0
431,PT08M01.00S,2026-02-12T01:36:31.5Z,3,REGULAR,steal,,[],1630168,,,1610612737,72,56,2026-02-12T01:36:33Z,4220000,False,,,0,,O. Okongwu STEAL (1 STL),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
432,PT07M53.00S,2026-02-12T01:36:41.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629638,89.17542706964521,43.13725490196079,1610612737,72,56,2026-02-12T01:36:46Z,4230000,False,-34.0,49.0,1,right,MISS N. Alexander-Walker 6' driving Layup - blocked,"[1629638, 1642851]",1610612737.0,ATL,driving,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,6.01,,,,,,,,,Knueppel,1642851.0,,
433,PT07M53.00S,2026-02-12T01:36:41.1Z,3,REGULAR,block,,[],1642851,,,1610612737,72,56,2026-02-12T01:51:51Z,4240000,False,,,0,,K. Knueppel BLOCK (1 BLK),[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
434,PT07M53.00S,2026-02-12T01:36:41.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612737,72,56,2026-02-12T01:36:46Z,4250000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,432.0,,,,,,,,,,,
436,PT07M53.00S,2026-02-12T01:36:54.3Z,3,REGULAR,substitution,out,[],1642851,,,1610612737,72,56,2026-02-12T01:37:01Z,4270000,False,,,0,,SUB out: K. Knueppel,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT07M53.00S,2026-02-12T01:36:54.3Z,3,REGULAR,substitution,in,[],1630182,,,1610612737,72,56,2026-02-12T01:37:01Z,4280000,False,,,0,,SUB in: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT07M49.00S,2026-02-12T01:37:10.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630700,84.57621550591328,40.19607843137255,1610612737,72,58,2026-02-12T01:46:56Z,4290000,False,-49.0,92.0,1,right,D. Daniels 10' floating Jump Shot (13 PTS) (J. Johnson 7 AST),"[1630700, 1630552]",1610612737.0,ATL,floating,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,13.0,10.47,,,,,J. Johnson,1630552.0,7.0,,,,,
439,PT07M34.00S,2026-02-12T01:37:25.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1641706,7.5722733245729295,51.225490196078425,1610612766,74,58,2026-02-12T01:48:03Z,4300000,False,-6.0,19.0,1,left,B. Miller driving DUNK (21 PTS),[1641706],1610612766.0,CHA,driving,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,,,,,,Made,21.0,1.97,,,,,,,,,,,,
441,PT07M25.00S,2026-02-12T01:37:35.4Z,3,REGULAR,3pt,Jump Shot,[],1629638,89.04402102496715,4.6568627450980395,1610612737,74,58,2026-02-12T01:37:47Z,4310000,False,-227.0,50.0,1,right,MISS N. Alexander-Walker 3PT,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Left Corner 3,24+ Left,,,,,,Missed,,23.23,,,,,,,,,,,,
442,PT07M25.00S,2026-02-12T01:37:35.4Z,3,REGULAR,rebound,offensive,[],1630168,,,1610612737,74,58,2026-02-12T01:37:47Z,4320000,False,,,0,,O. Okongwu REBOUND (Off:2 Def:0),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Left Corner 3,24+ Left,,,,,,,,,441.0,2.0,0.0,2.0,,,,,,,,
443,PT07M16.00S,2026-02-12T01:37:44.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630700,91.5407358738502,52.94117647058824,1610612737,74,58,2026-02-12T01:48:44Z,4330000,False,15.0,27.0,1,right,MISS D. Daniels cutting Layup,[1630700],1610612737.0,ATL,cutting,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.07,,,,,,,,,,,,
444,PT07M16.00S,2026-02-12T01:37:44.9Z,3,REGULAR,rebound,offensive,[],1630700,,,1610612737,74,58,2026-02-12T01:37:51Z,4340000,False,,,0,,D. Daniels REBOUND (Off:1 Def:0),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,,,,,443.0,1.0,0.0,1.0,,,,,,,,
445,PT07M11.00S,2026-02-12T01:37:48.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630700,94.40999984741211,50.0,1610612737,74,60,2026-02-12T01:37:48Z,4350000,False,0.0,0.0,1,right,D. Daniels putback Layup (15 PTS),[1630700],1610612737.0,ATL,putback,,,Daniels,D. Daniels,,,,,Mid-Range,8-16 Left,,,,,,Made,15.0,0.0,,,,,,,,,,,,
448,PT06M58.00S,2026-02-12T01:38:20.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629684,7.5722733245729295,46.81372549019608,1610612766,76,60,2026-02-12T01:49:24Z,4370000,False,16.0,19.0,1,left,G. Williams cutting Layup (5 PTS) (L. Ball 4 AST),"[1629684, 1630163]",1610612766.0,CHA,cutting,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,,,,,,Made,5.0,2.45,,,,,L. Ball,1630163.0,4.0,,,,,
450,PT06M58.00S,2026-02-12T01:38:39.2Z,3,REGULAR,foul,technical,['1freethrow'],1630552,,,1610612737,76,60,2026-02-12T01:47:49Z,4390000,False,,,0,,J. Johnson technical FOUL (1 Tech),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,1193.0,0.0,1.0,,,,,,,,,,,,,,,,,
459,PT06M58.00S,2026-02-12T01:38:48.2Z,3,REGULAR,foul,personal,['1freethrow'],1630552,,,1610612766,76,60,2026-02-12T01:40:22Z,4395000,False,,,0,,J. Johnson shooting personal FOUL (1 PF) (Williams 1 FT),"[1630552, 1629684]",1610612737.0,ATL,shooting,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,2003.0,1.0,1.0,Williams,1629684.0,,,,,,,,,,,,,,,
462,PT06M58.00S,2026-02-12T01:38:52.7Z,3,REGULAR,freethrow,1 of 1,[],1629684,,,1610612766,77,60,2026-02-12T01:40:51Z,4398750,False,,,0,,G. Williams Free Throw 1 of 1 (6 PTS),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
451,PT06M58.00S,2026-02-12T01:38:57.3Z,3,REGULAR,freethrow,1 of 1,[],1630163,,,1610612737,78,60,2026-02-12T01:40:51Z,4400000,False,,,0,,L. Ball technical Free Throw 1 of 1 (16 PTS),[1630163],1610612766.0,CHA,technical,,,Ball,L. Ball,,,,,,,,,,,,Made,16.0,,,,,,,,,,,,,
452,PT06M58.00S,2026-02-12T01:39:01.2Z,3,REGULAR,substitution,out,[],1641750,,,1610612737,78,60,2026-02-12T01:40:51Z,4410000,False,,,0,,SUB out: R. Kalkbrenner,[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT06M58.00S,2026-02-12T01:39:01.2Z,3,REGULAR,substitution,out,[],1629638,,,1610612737,78,60,2026-02-12T01:40:51Z,4420000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT06M58.00S,2026-02-12T01:39:01.2Z,3,REGULAR,substitution,in,[],1641790,,,1610612737,78,60,2026-02-12T01:40:51Z,4430000,False,,,0,,SUB in: P. Hall,[1641790],1610612766.0,CHA,,,,Hall,P. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT06M58.00S,2026-02-12T01:39:01.2Z,3,REGULAR,substitution,in,[],203468,,,1610612737,78,60,2026-02-12T01:40:51Z,4440000,False,,,0,,SUB in: C. McCollum,[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT06M42.00S,2026-02-12T01:39:46.3Z,3,REGULAR,foul,personal,['2freethrow'],1641790,,,1610612737,78,60,2026-02-12T01:40:12Z,4450000,False,,,0,,P. Hall shooting personal FOUL (2 PF) (Johnson 2 FT),"[1641790, 1630552]",1610612766.0,CHA,shooting,,,Hall,P. Hall,,,,,In The Paint (Non-RA),0-8 Center,2003.0,2.0,0.0,Johnson,1630552.0,,,,,,,,,,,,,,,
458,PT06M42.00S,2026-02-12T01:40:13.4Z,3,REGULAR,freethrow,1 of 2,[],1630552,,,1610612737,78,61,2026-02-12T01:40:13Z,4470000,False,,,0,,J. Johnson Free Throw 1 of 2 (11 PTS),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
461,PT06M42.00S,2026-02-12T01:40:42.5Z,3,REGULAR,freethrow,2 of 2,[],1630552,,,1610612737,78,62,2026-02-12T01:40:42Z,4480000,False,,,0,,J. Johnson Free Throw 2 of 2 (12 PTS),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
463,PT06M30.00S,2026-02-12T01:41:02.9Z,3,REGULAR,foul,personal,['2freethrow'],1642258,,,1610612766,78,62,2026-02-12T01:41:24Z,4490000,False,,,0,,Z. Risacher shooting personal FOUL (3 PF) (Williams 2 FT),"[1642258, 1629684]",1610612737.0,ATL,shooting,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,2003.0,3.0,0.0,Williams,1629684.0,,,,,,,,,,,,,,,
465,PT06M30.00S,2026-02-12T01:41:29.4Z,3,REGULAR,freethrow,1 of 2,[],1629684,,,1610612766,79,62,2026-02-12T01:41:29Z,4510000,False,,,0,,G. Williams Free Throw 1 of 2 (7 PTS),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
466,PT06M30.00S,2026-02-12T01:41:29.4Z,3,REGULAR,freethrow,2 of 2,[],1629684,,,1610612766,79,62,2026-02-12T01:41:47Z,4520000,False,,,0,,MISS G. Williams Free Throw 2 of 2,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
467,PT06M27.00S,2026-02-12T01:41:32.4Z,3,REGULAR,rebound,defensive,[],1630552,,,1610612737,79,62,2026-02-12T01:41:47Z,4530000,False,,,0,,J. Johnson REBOUND (Off:1 Def:10),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,466.0,11.0,10.0,1.0,,,,,,,,
468,PT06M19.00S,2026-02-12T01:41:54.2Z,3,REGULAR,3pt,Jump Shot,[],203468,68.54467805519053,28.186274509803923,1610612737,79,62,2026-02-12T01:42:06Z,4540000,False,-109.0,243.0,1,right,MISS C. McCollum 26' 3PT,[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,26.66,,,,,,,,,,,,
469,PT06M16.00S,2026-02-12T01:41:57.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612737,79,62,2026-02-12T01:42:06Z,4550000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,468.0,,,,,,,,,,,
472,PT06M06.00S,2026-02-12T01:42:47.5Z,3,REGULAR,turnover,bad pass,[],1630552,,,1610612737,79,62,2026-02-12T01:42:53Z,4580000,False,,,0,,J. Johnson bad pass TURNOVER (2 TO),"[1630552, 1641790]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2.0,,,Hall,1641790.0
473,PT06M06.00S,2026-02-12T01:42:47.5Z,3,REGULAR,steal,,[],1641790,,,1610612766,79,62,2026-02-12T01:52:25Z,4590000,False,,,0,,P. Hall STEAL (1 STL),[1641790],1610612766.0,CHA,,,,Hall,P. Hall,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
474,PT06M01.00S,2026-02-12T01:42:52.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641706,6.258212877792378,51.225490196078425,1610612766,81,62,2026-02-12T01:42:57Z,4600000,False,-6.0,6.0,1,left,B. Miller running reverse Layup (23 PTS) (L. Ball 5 AST),"[1641706, 1630163]",1610612766.0,CHA,running reverse,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,,,,,,Made,23.0,0.88,,,,,L. Ball,1630163.0,5.0,,,,,
476,PT05M48.00S,2026-02-12T01:43:05.2Z,3,REGULAR,3pt,Jump Shot,[],203468,66.17936925098554,44.36274509803921,1610612737,81,62,2026-02-12T01:43:12Z,4620000,False,-28.0,265.0,1,right,MISS C. McCollum 26' pullup 3PT,[203468],1610612737.0,ATL,pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,,,,,,Missed,,26.69,,,,,,,,,,,,
477,PT05M47.00S,2026-02-12T01:43:06.2Z,3,REGULAR,rebound,defensive,[],1641790,,,1610612766,81,62,2026-02-12T01:43:12Z,4630000,False,,,0,,P. Hall REBOUND (Off:2 Def:5),[1641790],1610612766.0,CHA,,,,Hall,P. Hall,,,,,Above the Break 3,24+ Center,,,,,,,,,476.0,7.0,5.0,2.0,,,,,,,,
478,PT05M42.00S,2026-02-12T01:43:11.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630163,10.068988173455978,4.166666666666666,1610612766,81,62,2026-02-12T01:43:17Z,4640000,False,229.0,42.0,1,left,MISS L. Ball running 3PT,[1630163],1610612766.0,CHA,running,,,Ball,L. Ball,,,,,Right Corner 3,24+ Right,,,,,,Missed,,23.3,,,,,,,,,,,,
479,PT05M39.00S,2026-02-12T01:43:14.9Z,3,REGULAR,rebound,defensive,[],1642258,,,1610612737,81,62,2026-02-12T01:43:17Z,4650000,False,,,0,,Z. Risacher REBOUND (Off:1 Def:2),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Right Corner 3,24+ Right,,,,,,,,,478.0,3.0,2.0,1.0,,,,,,,,
480,PT05M33.00S,2026-02-12T01:43:19.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630700,91.40932982917214,45.09803921568628,1610612737,81,64,2026-02-12T01:43:26Z,4660000,False,-25.0,28.0,1,right,D. Daniels running Layup (17 PTS) (Z. Risacher 1 AST),"[1630700, 1642258]",1610612737.0,ATL,running,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,,Made,17.0,3.74,,,,,Z. Risacher,1642258.0,1.0,,,,,
481,PT05M15.00S,2026-02-12T01:43:41.5Z,3,REGULAR,foul,personal,[],1642258,,,1610612766,81,64,2026-02-12T01:43:55Z,4670000,False,,,0,,Z. Risacher personal FOUL (4 PF),"[1642258, 1630163]",1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Right Center,203591.0,4.0,0.0,Ball,1630163.0,,,,,,,,,,,,,,,
485,PT05M15.00S,2026-02-12T01:43:50.7Z,3,REGULAR,substitution,out,[],1629684,,,1610612766,81,64,2026-02-12T01:44:13Z,4690000,False,,,0,,SUB out: G. Williams,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT05M15.00S,2026-02-12T01:43:50.7Z,3,REGULAR,substitution,out,[],1630700,,,1610612766,81,64,2026-02-12T01:44:13Z,4700000,False,,,0,,SUB out: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT05M15.00S,2026-02-12T01:43:50.7Z,3,REGULAR,substitution,out,[],1642258,,,1610612766,81,64,2026-02-12T01:44:13Z,4710000,False,,,0,,SUB out: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT05M15.00S,2026-02-12T01:43:50.7Z,3,REGULAR,substitution,out,[],1630168,,,1610612766,81,64,2026-02-12T01:44:13Z,4720000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT05M15.00S,2026-02-12T01:43:50.7Z,3,REGULAR,substitution,in,[],1642883,,,1610612766,81,64,2026-02-12T01:44:13Z,4730000,False,,,0,,SUB in: S. James,[1642883],1610612766.0,CHA,,,,James,S. James,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT05M15.00S,2026-02-12T01:43:50.7Z,3,REGULAR,substitution,in,[],1630557,,,1610612766,81,64,2026-02-12T01:44:13Z,4740000,False,,,0,,SUB in: C. Kispert,[1630557],1610612737.0,ATL,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT05M15.00S,2026-02-12T01:43:50.7Z,3,REGULAR,substitution,in,[],1629111,,,1610612766,81,64,2026-02-12T01:44:13Z,4750000,False,,,0,,SUB in: J. Landale,[1629111],1610612737.0,ATL,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT05M15.00S,2026-02-12T01:43:50.7Z,3,REGULAR,substitution,in,[],1629638,,,1610612766,81,64,2026-02-12T01:44:13Z,4760000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT05M14.00S,2026-02-12T01:44:25.7Z,3,REGULAR,violation,kicked ball,[],1630552,,,1610612766,81,64,2026-02-12T01:44:30Z,4770000,False,,,0,,J. Johnson kicked ball VIOLATION,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,203591.0,,,,,,,,,,,,,,,,,,,
494,PT05M02.00S,2026-02-12T01:44:38.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641706,9.280551905387648,37.254901960784316,1610612766,81,64,2026-02-12T01:53:58Z,4780000,False,64.0,35.0,1,left,MISS B. Miller 7' driving floating bank Shot,[1641706],1610612766.0,CHA,driving floating bank,,,Miller,B. Miller,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,7.25,,,,,,,,,,,,
495,PT04M57.00S,2026-02-12T01:44:43.6Z,3,REGULAR,rebound,offensive,[],1641790,,,1610612766,81,64,2026-02-12T01:53:58Z,4790000,False,,,0,,P. Hall REBOUND (Off:3 Def:5),[1641790],1610612766.0,CHA,,,,Hall,P. Hall,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,494.0,8.0,5.0,3.0,,,,,,,,
496,PT04M57.00S,2026-02-12T01:44:43.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641790,5.590000152587891,50.0,1610612766,83,64,2026-02-12T01:44:43Z,4800000,False,0.0,0.0,1,left,P. Hall tip Layup (11 PTS),[1641790],1610612766.0,CHA,tip,,,Hall,P. Hall,,,,,Mid-Range,8-16 Left,,,,,,Made,11.0,0.0,,,,,,,,,,,,
497,PT04M53.00S,2026-02-12T01:44:50.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630552,91.14651773981603,38.23529411764706,1610612737,83,66,2026-02-12T01:44:55Z,4810000,False,-59.0,31.0,1,right,J. Johnson 6' driving Layup (14 PTS) (C. McCollum 4 AST),"[1630552, 203468]",1610612737.0,ATL,driving,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,14.0,6.63,,,,,C. McCollum,203468.0,4.0,,,,,
499,PT04M53.00S,2026-02-12T01:44:56.1Z,3,REGULAR,foul,personal,['1freethrow'],1630182,,,1610612737,83,66,2026-02-12T01:45:09Z,4830000,False,,,0,,J. Green shooting personal FOUL (2 PF) (Johnson 1 FT),"[1630182, 1630552]",1610612766.0,CHA,shooting,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,203591.0,2.0,0.0,Johnson,1630552.0,,,,,,,,,,,,,,,
501,PT04M53.00S,2026-02-12T01:45:14.1Z,3,REGULAR,freethrow,1 of 1,[],1630552,,,1610612737,83,67,2026-02-12T01:45:14Z,4850000,False,,,0,,J. Johnson Free Throw 1 of 1 (15 PTS),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,
503,PT04M32.00S,2026-02-12T01:46:00.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630182,6.389618922470433,50.73529411764706,1610612766,83,67,2026-02-12T01:56:03Z,4870000,False,-4.0,8.0,1,left,MISS J. Green driving reverse Layup - blocked,"[1630182, 1630552]",1610612766.0,CHA,driving reverse,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,Missed,,0.85,,,,,,,,,Johnson,1630552.0,,
504,PT04M32.00S,2026-02-12T01:46:00.5Z,3,REGULAR,block,,[],1630552,,,1610612766,83,67,2026-02-12T01:46:03Z,4880000,False,,,0,,J. Johnson BLOCK (1 BLK),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
505,PT04M32.00S,2026-02-12T01:46:00.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612766,83,67,2026-02-12T01:46:12Z,4890000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,503.0,,,,,,,,,,,
507,PT04M29.00S,2026-02-12T01:46:13.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1641706,16.113666228646515,48.529411764705884,1610612766,83,67,2026-02-12T01:46:16Z,4910000,False,7.0,99.0,1,left,MISS B. Miller 9' turnaround Shot,[1641706],1610612766.0,CHA,turnaround,,,Miller,B. Miller,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,9.93,,,,,,,,,,,,
508,PT04M27.00S,2026-02-12T01:46:15.2Z,3,REGULAR,rebound,defensive,[],1629111,,,1610612737,83,67,2026-02-12T01:46:16Z,4920000,False,,,0,,J. Landale REBOUND (Off:0 Def:3),[1629111],1610612737.0,ATL,,,,Landale,J. Landale,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,507.0,3.0,3.0,0.0,,,,,,,,
510,PT04M10.00S,2026-02-12T01:46:50.1Z,3,REGULAR,3pt,Jump Shot,[],1629638,63.55124835742444,36.76470588235294,1610612737,83,67,2026-02-12T01:46:55Z,4940000,False,-66.0,290.0,1,right,MISS N. Alexander-Walker 29' 3PT,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,,,,,,Missed,,29.76,,,,,,,,,,,,
511,PT04M07.00S,2026-02-12T01:46:53.1Z,3,REGULAR,rebound,defensive,[],1630163,,,1610612766,83,67,2026-02-12T01:46:55Z,4950000,False,,,0,,L. Ball REBOUND (Off:0 Def:3),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,,,,,,,,,510.0,3.0,3.0,0.0,,,,,,,,
512,PT03M52.00S,2026-02-12T01:47:07.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,11.645860709592641,34.31372549019608,1610612766,85,67,2026-02-12T01:47:11Z,4960000,False,78.0,57.0,1,left,L. Ball 9' driving floating Jump Shot (18 PTS),[1630163],1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Made,18.0,9.69,,,,,,,,,,,,
513,PT03M46.00S,2026-02-12T01:47:14.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,89.17542706964521,42.15686274509804,1610612737,85,67,2026-02-12T01:47:18Z,4970000,False,-39.0,49.0,1,right,MISS J. Johnson 6' driving floating Shot,[1630552],1610612737.0,ATL,driving floating,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,6.3,,,,,,,,,,,,
514,PT03M44.00S,2026-02-12T01:47:16.3Z,3,REGULAR,rebound,defensive,[],1641706,,,1610612766,85,67,2026-02-12T01:47:18Z,4980000,False,,,0,,B. Miller REBOUND (Off:1 Def:7),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,513.0,8.0,7.0,1.0,,,,,,,,
515,PT03M32.00S,2026-02-12T01:47:28.9Z,3,REGULAR,3pt,Jump Shot,[],1630163,36.61300919842313,26.47058823529412,1610612766,85,67,2026-02-12T01:47:32Z,4990000,False,118.0,292.0,1,left,MISS L. Ball 31' pullup 3PT,[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,31.45,,,,,,,,,,,,
516,PT03M29.00S,2026-02-12T01:47:31.9Z,3,REGULAR,rebound,defensive,[],1630552,,,1610612737,85,67,2026-02-12T01:47:32Z,5000000,False,,,0,,J. Johnson REBOUND (Off:1 Def:11),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,515.0,12.0,11.0,1.0,,,,,,,,
517,PT03M25.00S,2026-02-12T01:47:41.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630163,,,1610612737,85,67,2026-02-12T01:47:54Z,5010000,False,,,0,,L. Ball personal FOUL (3 PF) (McCollum 2 FT),"[1630163, 203468]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,2003.0,3.0,0.0,McCollum,203468.0,,,,,,,,,,,,,,,
