actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
268,PT02M34.00S,2022-02-06T23:55:07.8Z,2,REGULAR,turnover,bad pass,[],203935,,,1610612738,34,40,2022-02-06T23:55:12Z,2590000,,,0,,M. Smart bad pass TURNOVER (1 TO),"[203935, 1630175]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,1.0,Anthony,1630175.0,,,,,,,,,,,
269,PT02M34.00S,2022-02-06T23:55:07.8Z,2,REGULAR,steal,,[],1630175,,,1610612753,34,40,2022-02-06T23:55:10Z,2600000,,,0,,C. Anthony STEAL (1 STL),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
270,PT02M30.00S,2022-02-06T23:55:13.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629057,,,1610612753,34,40,2022-02-06T23:55:31Z,2610000,,,0,,R. Williams III shooting personal FOUL (2 PF) (Suggs 2 FT),"[1629057, 1630591]",1610612738.0,BOS,shooting,,,Williams III,R. Williams III,,,,,,,,,,,,,,,1830.0,2.0,0.0,Suggs,1630591.0,,,,,
272,PT02M30.00S,2022-02-06T23:55:30.1Z,2,REGULAR,timeout,full,['team'],0,,,1610612753,34,40,2022-02-06T23:55:30Z,2630000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT02M30.00S,2022-02-06T23:58:15.5Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630591,,,1610612753,35,40,2022-02-06T23:58:15Z,2640000,,,0,,J. Suggs Free Throw 1 of 2 (8 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,Made,,,,,,,,8.0,,,,,,,,,,
276,PT02M30.00S,2022-02-06T23:58:28.5Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630591,,,1610612753,36,40,2022-02-06T23:58:28Z,2650000,,,0,,J. Suggs Free Throw 2 of 2 (9 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,Made,,,,,,,,9.0,,,,,,,,,,
277,PT02M20.00S,2022-02-06T23:58:43.4Z,2,REGULAR,foul,personal,[],1630175,,,1610612738,36,40,2022-02-06T23:59:11Z,2660000,,,0,,C. Anthony personal FOUL (2 PF),"[1630175, 203935]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,1628171.0,2.0,0.0,Smart,203935.0,,,,,
279,PT02M09.00S,2022-02-06T23:59:09.4Z,2,REGULAR,2pt,Jump Shot,[],1627759,7.178055190538765,72.30392156862744,1610612738,36,42,2022-02-06T23:59:17Z,2680000,-112.0,15.0,1,left,J. Brown 11' turnaround fadeaway Jump Shot (9 PTS),[1627759],1610612738.0,BOS,turnaround fadeaway,,,Brown,J. Brown,,,,,11.25,Made,,,,,,,,9.0,,,,,,,,,,
280,PT01M52.00S,2022-02-06T23:59:28.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629057,,,1610612753,36,42,2022-02-06T23:59:44Z,2690000,,,0,,R. Williams III shooting personal FOUL (3 PF) (Carter Jr. 2 FT),"[1629057, 1628976]",1610612738.0,BOS,shooting,,,Williams III,R. Williams III,,,,,,,,,,,,,,,1628171.0,3.0,0.0,Carter Jr.,1628976.0,,,,,
282,PT01M52.00S,2022-02-07T00:00:02.3Z,2,REGULAR,freethrow,1 of 2,[],1628976,,,1610612753,36,42,2022-02-07T00:00:02Z,2710000,,,0,,MISS W. Carter Jr. Free Throw 1 of 2,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,
283,PT01M52.00S,2022-02-07T00:00:02.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,36,42,2022-02-07T00:00:02Z,2720000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,282.0,,,,,,,,,,,,,,,,,
284,PT01M52.00S,2022-02-07T00:00:03.9Z,2,REGULAR,substitution,out,[],1629057,,,1610612753,36,42,2022-02-07T00:00:07Z,2730000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
285,PT01M52.00S,2022-02-07T00:00:03.9Z,2,REGULAR,substitution,in,[],1629684,,,1610612753,36,42,2022-02-07T00:00:07Z,2740000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
286,PT01M52.00S,2022-02-07T00:00:25.0Z,2,REGULAR,freethrow,2 of 2,[],1628976,,,1610612753,37,42,2022-02-07T00:00:25Z,2750000,,,0,,W. Carter Jr. Free Throw 2 of 2 (5 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,Made,,,,,,,,5.0,,,,,,,,,,
287,PT01M39.00S,2022-02-07T00:00:40.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,5.338370565045992,49.26470588235294,1610612738,37,44,2022-02-07T00:00:46Z,2760000,4.0,-2.0,1,left,J. Brown cutting Layup (11 PTS) (A. Horford 3 AST),"[1627759, 201143]",1610612738.0,BOS,cutting,,,Brown,J. Brown,,,,,0.44,Made,,,,,,,,11.0,,,,,,A. Horford,201143.0,3.0,,
289,PT01M28.00S,2022-02-07T00:00:51.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,92.85479632063075,50.73529411764706,1610612753,39,44,2022-02-07T00:00:56Z,2780000,4.0,15.0,1,right,F. Wagner cutting Layup (2 PTS) (C. Anthony 2 AST),"[1630532, 1630175]",1610612753.0,ORL,cutting,,,Wagner,F. Wagner,,,,,1.52,Made,,,,,,,,2.0,,,,,,C. Anthony,1630175.0,2.0,,
291,PT01M18.00S,2022-02-07T00:01:00.5Z,2,REGULAR,foul,personal,['2freethrow'],1630591,,,1610612738,39,44,2022-02-07T00:01:28Z,2800000,,,0,,J. Suggs shooting personal FOUL (1 PF) (Brown 2 FT),"[1630591, 1627759]",1610612753.0,ORL,shooting,,,Suggs,J. Suggs,,,,,,,,,,,,,,,1830.0,1.0,0.0,Brown,1627759.0,,,,,
293,PT01M18.00S,2022-02-07T00:01:29.7Z,2,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,39,45,2022-02-07T00:01:29Z,2820000,,,0,,J. Brown Free Throw 1 of 2 (12 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,,,,,,,,12.0,,,,,,,,,,
294,PT01M18.00S,2022-02-07T00:01:39.0Z,2,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,39,46,2022-02-07T00:01:39Z,2830000,,,0,,J. Brown Free Throw 2 of 2 (13 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,,,,,,,,13.0,,,,,,,,,,
295,PT01M08.00S,2022-02-07T00:01:51.7Z,2,REGULAR,3pt,Jump Shot,[],1630532,70.38436268068331,18.627450980392158,1610612753,39,46,2022-02-07T00:01:59Z,2840000,-157.0,226.0,1,right,MISS F. Wagner 27' step back 3PT,[1630532],1610612753.0,ORL,step back,,,Wagner,F. Wagner,,,,,27.5,Missed,,,,,,,,,,,,,,,,,,
296,PT01M07.00S,2022-02-07T00:01:52.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612738,39,46,2022-02-07T00:01:59Z,2850000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,295.0,,,,,,,,,,,,,,,,,
297,PT01M07.00S,2022-02-07T00:01:58.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,39,46,2022-02-07T00:01:58Z,2860000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT00M55.70S,2022-02-07T00:02:13.7Z,2,REGULAR,3pt,Jump Shot,[],1629684,25.04927726675427,11.029411764705882,1610612738,39,49,2022-02-07T00:02:22Z,2870000,195.0,183.0,1,left,G. Williams 26' 3PT  (7 PTS) (J. Tatum 5 AST),"[1629684, 1628369]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,26.73,Made,,,,,,,,7.0,,,,,,J. Tatum,1628369.0,5.0,,
300,PT00M55.30S,2022-02-07T00:02:22.5Z,2,REGULAR,stoppage,equipment issue,[],0,,,1610612753,39,49,2022-02-07T00:02:22Z,2890000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT00M33.80S,2022-02-07T00:02:55.1Z,2,REGULAR,turnover,out-of-bounds,[],1630175,,,1610612753,39,49,2022-02-07T00:03:02Z,2900000,,,0,,C. Anthony lost ball out-of-bounds TURNOVER (3 TO),[1630175],1610612753.0,ORL,lost ball,,,Anthony,C. Anthony,,,,,,,,,,,3.0,,,,1830.0,,,,,,,,,
302,PT00M22.70S,2022-02-07T00:03:13.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628369,9.280551905387648,57.84313725490197,1610612738,39,49,2022-02-07T00:03:20Z,2910000,-39.0,35.0,1,left,MISS J. Tatum driving Layup - blocked,"[1628369, 1628964]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,5.24,Missed,,,,,,,,,,,,,,,,,Bamba,1628964.0
303,PT00M22.70S,2022-02-07T00:03:13.1Z,2,REGULAR,block,,[],1628964,,,1610612738,39,49,2022-02-07T00:03:18Z,2920000,,,0,,M. Bamba BLOCK (2 BLK),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,
304,PT00M17.00S,2022-02-07T00:03:18.8Z,2,REGULAR,rebound,defensive,[],1630591,,,1610612753,39,49,2022-02-07T00:03:20Z,2930000,,,0,,J. Suggs REBOUND (Off:0 Def:5),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,302.0,5.0,5.0,0.0,,,,,,,,,,,,,,
305,PT00M02.30S,2022-02-07T00:03:33.4Z,2,REGULAR,turnover,lost ball,[],1628976,,,1610612753,39,49,2022-02-07T00:03:44Z,2940000,,,0,,W. Carter Jr. lost ball TURNOVER (2 TO),"[1628976, 1627759]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,2.0,Brown,1627759.0,,,,,,,,,,,
306,PT00M02.30S,2022-02-07T00:03:33.4Z,2,REGULAR,steal,,[],1627759,,,1610612738,39,49,2022-02-07T00:04:21Z,2950000,,,0,,J. Brown STEAL (2 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
307,PT00M00.00S,2022-02-07T00:03:48.7Z,2,REGULAR,period,end,[],0,,,1610612738,39,49,2022-02-07T00:03:48Z,2960000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT12M00.00S,2022-02-07T00:16:55.8Z,3,REGULAR,substitution,out,['startperiod'],1629684,,,1610612738,39,49,2022-02-07T00:19:20Z,2970000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
309,PT12M00.00S,2022-02-07T00:16:55.8Z,3,REGULAR,substitution,in,['startperiod'],1629057,,,1610612738,39,49,2022-02-07T00:19:20Z,2980000,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
310,PT12M00.00S,2022-02-07T00:19:18.4Z,3,REGULAR,period,start,[],0,,,1610612738,39,49,2022-02-07T00:19:21Z,2990000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT11M43.00S,2022-02-07T00:19:21.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,91.27792378449409,51.225490196078425,1610612738,39,49,2022-02-07T00:19:28Z,3000000,6.0,29.0,1,right,MISS J. Brown driving reverse Layup,[1627759],1610612738.0,BOS,driving reverse,,,Brown,J. Brown,,,,,3.01,Missed,,,,,,,,,,,,,,,,,,
312,PT11M40.00S,2022-02-07T00:19:24.6Z,3,REGULAR,rebound,defensive,[],1628964,,,1610612753,39,49,2022-02-07T00:19:24Z,3010000,,,0,,M. Bamba REBOUND (Off:2 Def:5),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,311.0,7.0,5.0,2.0,,,,,,,,,,,,,,
313,PT11M28.00S,2022-02-07T00:19:39.5Z,3,REGULAR,turnover,out-of-bounds,[],1628964,,,1610612753,39,49,2022-02-07T00:22:07Z,3020000,,,0,,M. Bamba bad pass out-of-bounds TURNOVER (1 TO),[1628964],1610612753.0,ORL,bad pass,,,Bamba,M. Bamba,,,,,,,,,,,1.0,,,,1830.0,,,,,,,,,
314,PT11M15.00S,2022-02-07T00:19:57.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201143,87.20433639947439,96.32352941176471,1610612738,39,49,2022-02-07T00:20:02Z,3030000,232.0,68.0,1,right,MISS A. Horford 24' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,24.13,Missed,,,,,,,,,,,,,,,,,,
315,PT11M13.00S,2022-02-07T00:19:59.5Z,3,REGULAR,rebound,offensive,[],1629057,,,1610612738,39,49,2022-02-07T00:19:59Z,3040000,,,0,,R. Williams III REBOUND (Off:1 Def:2),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,314.0,3.0,2.0,1.0,,,,,,,,,,,,,,
316,PT11M09.00S,2022-02-07T00:20:02.6Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628369,74.19513797634691,88.23529411764706,1610612738,39,49,2022-02-07T00:20:10Z,3050000,191.0,190.0,1,right,MISS J. Tatum 26' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,26.96,Missed,,,,,,,,,,,,,,,,,,
317,PT11M04.00S,2022-02-07T00:20:07.6Z,3,REGULAR,rebound,offensive,[],201143,,,1610612738,39,49,2022-02-07T00:20:10Z,3060000,,,0,,A. Horford REBOUND (Off:2 Def:4),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,316.0,6.0,4.0,2.0,,,,,,,,,,,,,,
318,PT11M02.00S,2022-02-07T00:20:09.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628369,94.48094612352168,48.30729166666667,1610612738,39,51,2022-02-07T00:20:27Z,3070000,-8.0,-1.0,1,right,J. Tatum reverse Layup (5 PTS) (A. Horford 4 AST),"[1628369, 201143]",1610612738.0,BOS,reverse,,,Tatum,J. Tatum,,,,,0.85,Made,,,,,,,,5.0,,,,,,A. Horford,201143.0,4.0,,
320,PT10M43.00S,2022-02-07T00:20:29.3Z,3,REGULAR,turnover,bad pass,[],1630591,,,1610612753,39,51,2022-02-07T00:20:38Z,3090000,,,0,,J. Suggs bad pass TURNOVER (2 TO),"[1630591, 201143]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,2.0,Horford,201143.0,,,,,,,,,,,
321,PT10M43.00S,2022-02-07T00:20:29.3Z,3,REGULAR,steal,,[],201143,,,1610612738,39,51,2022-02-07T00:51:42Z,3100000,,,0,,A. Horford STEAL (1 STL),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,
322,PT10M38.00S,2022-02-07T00:20:34.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627759,94.03745072273325,46.32352941176471,1610612738,39,53,2022-02-07T00:20:45Z,3110000,-18.0,4.0,1,right,J. Brown running Layup (15 PTS) (M. Smart 1 AST),"[1627759, 203935]",1610612738.0,BOS,running,,,Brown,J. Brown,,,,,1.87,Made,,,,,,,,15.0,,,,,,M. Smart,203935.0,1.0,,
324,PT10M37.00S,2022-02-07T00:22:50.3Z,3,REGULAR,timeout,full,['team'],0,,,1610612753,39,53,2022-02-07T00:22:50Z,3130000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT10M24.00S,2022-02-07T00:24:03.5Z,3,REGULAR,turnover,bad pass,[],1630591,,,1610612753,39,53,2022-02-07T00:24:13Z,3140000,,,0,,J. Suggs bad pass TURNOVER (3 TO),"[1630591, 1629057]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,3.0,Williams III,1629057.0,,,,,,,,,,,
326,PT10M24.00S,2022-02-07T00:24:03.5Z,3,REGULAR,steal,,[],1629057,,,1610612738,39,53,2022-02-07T00:24:05Z,3150000,,,0,,R. Williams III STEAL (1 STL),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
327,PT10M20.00S,2022-02-07T00:24:06.4Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'fromturnover']",1628369,76.08409986859395,81.640625,1610612738,39,53,2022-02-07T00:29:54Z,3160000,158.0,172.0,1,right,MISS J. Tatum 23' running Shot,[1628369],1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,23.39,Missed,,,,,,,,,,,,,,,,,,
328,PT10M17.00S,2022-02-07T00:24:09.4Z,3,REGULAR,rebound,defensive,[],1628964,,,1610612753,39,53,2022-02-07T00:24:09Z,3170000,,,0,,M. Bamba REBOUND (Off:2 Def:6),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,327.0,8.0,6.0,2.0,,,,,,,,,,,,,,
329,PT10M11.00S,2022-02-07T00:24:15.6Z,3,REGULAR,3pt,Jump Shot,[],1630175,27.54599211563732,16.911764705882355,1610612753,42,53,2022-02-07T00:24:24Z,3180000,165.0,206.0,1,left,C. Anthony 26' 3PT  (5 PTS) (J. Suggs 3 AST),"[1630175, 1630591]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,26.45,Made,,,,,,,,5.0,,,,,,J. Suggs,1630591.0,3.0,,
331,PT09M48.00S,2022-02-07T00:24:41.5Z,3,REGULAR,turnover,out-of-bounds,[],1628369,,,1610612738,42,53,2022-02-07T00:24:56Z,3200000,,,0,,J. Tatum bad pass out-of-bounds TURNOVER (3 TO),[1628369],1610612738.0,BOS,bad pass,,,Tatum,J. Tatum,,,,,,,,,,,3.0,,,,,,,,,,,,,
332,PT09M35.00S,2022-02-07T00:24:58.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628964,4.944152431011826,95.83333333333334,1610612753,42,53,2022-02-07T00:25:04Z,3210000,-229.0,-6.0,1,left,MISS M. Bamba 3PT,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,22.93,Missed,,,,,,,,,,,,,,,,,,
333,PT09M32.00S,2022-02-07T00:25:01.5Z,3,REGULAR,rebound,defensive,[],201143,,,1610612738,42,53,2022-02-07T00:25:04Z,3220000,,,0,,A. Horford REBOUND (Off:2 Def:5),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,332.0,7.0,5.0,2.0,,,,,,,,,,,,,,
334,PT09M28.00S,2022-02-07T00:25:06.3Z,3,REGULAR,turnover,bad pass,[],203935,,,1610612738,42,53,2022-02-07T00:25:12Z,3230000,,,0,,M. Smart bad pass TURNOVER (2 TO),"[203935, 1630591]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,2.0,Suggs,1630591.0,,,,,,,,,,,
335,PT09M28.00S,2022-02-07T00:25:06.3Z,3,REGULAR,steal,,[],1630591,,,1610612753,42,53,2022-02-07T00:25:09Z,3240000,,,0,,J. Suggs STEAL (2 STL),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,
336,PT09M15.00S,2022-02-07T00:25:18.6Z,3,REGULAR,turnover,lost ball,[],1628964,,,1610612753,42,53,2022-02-07T00:25:24Z,3250000,,,0,,M. Bamba lost ball TURNOVER (2 TO),"[1628964, 1627759]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,2.0,Brown,1627759.0,,,,,,,,,,,
337,PT09M15.00S,2022-02-07T00:25:18.6Z,3,REGULAR,steal,,[],1627759,,,1610612738,42,53,2022-02-07T00:25:21Z,3260000,,,0,,J. Brown STEAL (3 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
338,PT09M09.00S,2022-02-07T00:25:25.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627759,91.01511169513797,50.0,1610612738,42,55,2022-02-07T00:30:55Z,3270000,0.0,32.0,1,right,J. Brown running Layup (17 PTS),[1627759],1610612738.0,BOS,running,,,Brown,J. Brown,,,,,3.2,Made,,,,,,,,17.0,,,,,,,,,,
339,PT08M54.00S,2022-02-07T00:25:39.7Z,3,REGULAR,3pt,Jump Shot,[],1628964,35.03613666228647,43.627450980392155,1610612753,42,55,2022-02-07T00:25:45Z,3280000,32.0,277.0,1,left,MISS M. Bamba 27' 3PT,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,27.86,Missed,,,,,,,,,,,,,,,,,,
340,PT08M49.00S,2022-02-07T00:25:44.7Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,42,55,2022-02-07T00:25:45Z,3290000,,,0,,J. Tatum REBOUND (Off:2 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,339.0,5.0,3.0,2.0,,,,,,,,,,,,,,
341,PT08M42.00S,2022-02-07T00:25:51.1Z,3,REGULAR,3pt,Jump Shot,[],1627759,75.50919842312747,8.088235294117647,1610612738,42,55,2022-02-07T00:25:55Z,3300000,-210.0,178.0,1,right,MISS J. Brown 27' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,27.48,Missed,,,,,,,,,,,,,,,,,,
342,PT08M39.00S,2022-02-07T00:25:54.1Z,3,REGULAR,rebound,defensive,[],1630532,,,1610612753,42,55,2022-02-07T00:25:55Z,3310000,,,0,,F. Wagner REBOUND (Off:0 Def:5),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,341.0,5.0,5.0,0.0,,,,,,,,,,,,,,
343,PT08M38.00S,2022-02-07T00:26:01.0Z,3,REGULAR,turnover,out-of-bounds,[],1630532,,,1610612753,42,55,2022-02-07T00:26:11Z,3320000,,,0,,F. Wagner bad pass out-of-bounds TURNOVER (1 TO),[1630532],1610612753.0,ORL,bad pass,,,Wagner,F. Wagner,,,,,,,,,,,1.0,,,,202007.0,,,,,,,,,
344,PT08M20.00S,2022-02-07T00:26:55.7Z,3,REGULAR,turnover,out-of-bounds,[],203935,,,1610612738,42,55,2022-02-07T00:27:06Z,3330000,,,0,,M. Smart bad pass out-of-bounds TURNOVER (3 TO),[203935],1610612738.0,BOS,bad pass,,,Smart,M. Smart,,,,,,,,,,,3.0,,,,1830.0,,,,,,,,,
345,PT08M02.00S,2022-02-07T00:27:22.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628976,7.5722733245729295,51.225490196078425,1610612753,44,55,2022-02-07T00:27:45Z,3340000,-6.0,19.0,1,left,W. Carter Jr. Layup (7 PTS) (J. Suggs 4 AST),"[1628976, 1630591]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,1.97,Made,,,,,,,,7.0,,,,,,J. Suggs,1630591.0,4.0,,
347,PT08M02.00S,2022-02-07T00:27:26.7Z,3,REGULAR,foul,personal,['1freethrow'],1629057,,,1610612753,44,55,2022-02-07T00:27:44Z,3360000,,,0,,R. Williams III shooting personal FOUL (4 PF) (Carter Jr. 1 FT),"[1629057, 1628976]",1610612738.0,BOS,shooting,,,Williams III,R. Williams III,,,,,,,,,,,,,,,202007.0,4.0,0.0,Carter Jr.,1628976.0,,,,,
349,PT08M02.00S,2022-02-07T00:27:39.6Z,3,REGULAR,timeout,full,['team'],0,,,1610612753,44,55,2022-02-07T00:29:54Z,3380000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT08M02.00S,2022-02-07T00:30:05.6Z,3,REGULAR,substitution,out,[],1629057,,,1610612753,44,55,2022-02-07T00:30:27Z,3390000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
351,PT08M02.00S,2022-02-07T00:30:05.6Z,3,REGULAR,substitution,in,[],1629684,,,1610612753,44,55,2022-02-07T00:30:27Z,3400000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
352,PT08M02.00S,2022-02-07T00:30:44.1Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1628976,,,1610612753,45,55,2022-02-07T00:30:44Z,3410000,,,0,,W. Carter Jr. Free Throw 1 of 1 (8 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,Made,,,,,,,,8.0,,,,,,,,,,
353,PT07M53.00S,2022-02-07T00:30:55.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627759,92.9862023653088,51.71568627450981,1610612738,45,57,2022-02-07T00:31:11Z,3420000,9.0,13.0,1,right,J. Brown driving DUNK (19 PTS) (M. Smart 2 AST),"[1627759, 203935]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,1.59,Made,,,,,,,,19.0,,,,,,M. Smart,203935.0,2.0,,
355,PT07M53.00S,2022-02-07T00:31:01.2Z,3,REGULAR,foul,personal,['1freethrow'],1628964,,,1610612738,45,57,2022-02-07T01:27:32Z,3440000,,,0,,M. Bamba shooting personal FOUL (3 PF) (Brown 1 FT),"[1628964, 1627759]",1610612753.0,ORL,shooting,,,Bamba,M. Bamba,,,,,,,,,,,,,,,202007.0,3.0,0.0,Brown,1627759.0,,,,,
357,PT07M53.00S,2022-02-07T00:31:30.1Z,3,REGULAR,freethrow,1 of 1,[],1627759,,,1610612738,45,58,2022-02-07T00:54:53Z,3460000,,,0,,J. Brown Free Throw 1 of 1 (20 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,,,,,,,,20.0,,,,,,,,,,
358,PT07M28.00S,2022-02-07T00:31:54.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,6.176084099868594,54.760263480392155,1610612753,47,58,2022-02-07T00:32:04Z,3470000,-24.0,6.0,1,left,J. Suggs driving Layup (11 PTS) (C. Anthony 3 AST),"[1630591, 1630175]",1610612753.0,ORL,driving,,,Suggs,J. Suggs,,,,,2.44,Made,,,,,,,,11.0,,,,,,C. Anthony,1630175.0,3.0,,
360,PT07M13.00S,2022-02-07T00:32:09.8Z,3,REGULAR,3pt,Jump Shot,[],1627759,86.81011826544021,94.11764705882352,1610612738,47,58,2022-02-07T00:32:15Z,3490000,221.0,71.0,1,right,MISS J. Brown 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,23.19,Missed,,,,,,,,,,,,,,,,,,
