actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,playerName,playerNameI,descriptor,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,value
274,PT04M23.00S,2022-04-03T22:55:13.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203082,9.937582128777924,37.5,1610612753,40,41,2022-04-03T22:55:25Z,2640000,62.0,41.0,1,left,MISS T. Ross 7' driving floating Shot,[203082],1610612753.0,ORL,,Ross,T. Ross,driving floating,7.47,Missed,,,,,,,,,,,,,,,,,,
275,PT04M23.00S,2022-04-03T22:55:13.8Z,2,REGULAR,rebound,offensive,[],1629021,,,1610612753,40,41,2022-04-03T22:55:25Z,2650000,,,0,,M. Wagner REBOUND (Off:2 Def:1),[1629021],1610612753.0,ORL,,Wagner,M. Wagner,,,,274.0,3.0,1.0,2.0,,,,,,,,,,,,,,
276,PT04M17.00S,2022-04-03T22:55:20.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629021,5.590000152587891,50.0,1610612753,42,41,2022-04-03T22:55:20Z,2660000,0.0,0.0,1,left,M. Wagner tip DUNK (13 PTS),[1629021],1610612753.0,ORL,,Wagner,M. Wagner,tip,0.0,Made,,,,,13.0,,,,,,,,,,,,,
277,PT04M07.00S,2022-04-03T22:55:29.6Z,2,REGULAR,3pt,Jump Shot,[],1630193,71.30420499342969,16.176470588235293,1610612752,42,44,2022-04-03T22:55:35Z,2670000,-169.0,217.0,1,right,I. Quickley 27' 3PT  (11 PTS) (R. Barrett 3 AST),"[1630193, 1629628]",1610612752.0,NYK,,Quickley,I. Quickley,,27.53,Made,,,,,11.0,,,,,,,R. Barrett,1629628.0,3.0,,,,
279,PT03M51.00S,2022-04-03T22:55:45.8Z,2,REGULAR,3pt,Jump Shot,[],1629649,7.966491458607096,3.6764705882352944,1610612753,45,44,2022-04-03T22:55:53Z,2690000,232.0,22.0,1,left,I. Brazdeikis 3PT  (5 PTS) (D. Cannady 1 AST),"[1629649, 1629962]",1610612753.0,ORL,,Brazdeikis,I. Brazdeikis,,23.27,Made,,,,,5.0,,,,,,,D. Cannady,1629962.0,1.0,,,,
281,PT03M41.00S,2022-04-03T22:55:55.9Z,2,REGULAR,2pt,Jump Shot,[],203095,94.03745072273325,29.901960784313726,1610612752,45,46,2022-04-03T22:56:05Z,2710000,-100.0,4.0,1,right,E. Fournier 10' pullup Jump Shot (2 PTS) (I. Quickley 3 AST),"[203095, 1630193]",1610612752.0,NYK,,Fournier,E. Fournier,pullup,10.06,Made,,,,,2.0,,,,,,,I. Quickley,1630193.0,3.0,,,,
283,PT03M31.00S,2022-04-03T22:56:06.1Z,2,REGULAR,3pt,Jump Shot,[],203082,30.436925098554536,33.33333333333333,1610612753,45,46,2022-04-03T22:56:13Z,2730000,83.0,234.0,1,left,MISS T. Ross 24' 3PT,[203082],1610612753.0,ORL,,Ross,T. Ross,,24.8,Missed,,,,,,,,,,,,,,,,,,
284,PT03M31.00S,2022-04-03T22:56:06.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612752,45,46,2022-04-03T22:56:13Z,2740000,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,283.0,,,,,,,,,,,,,,,,,
285,PT03M31.00S,2022-04-03T22:56:13.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,45,46,2022-04-03T22:56:13Z,2750000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT03M31.00S,2022-04-03T22:56:14.3Z,2,REGULAR,substitution,out,[],203082,,,1610612752,45,46,2022-04-03T22:56:34Z,2760000,,,0,,SUB out: T. Ross,[203082],1610612753.0,ORL,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,
287,PT03M31.00S,2022-04-03T22:56:14.3Z,2,REGULAR,substitution,out,[],1630193,,,1610612752,45,46,2022-04-03T22:56:34Z,2770000,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,
288,PT03M31.00S,2022-04-03T22:56:14.3Z,2,REGULAR,substitution,out,[],1630579,,,1610612752,45,46,2022-04-03T22:56:34Z,2780000,,,0,,SUB out: J. Sims,[1630579],1610612752.0,NYK,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,
289,PT03M31.00S,2022-04-03T22:56:14.3Z,2,REGULAR,substitution,in,[],1630181,,,1610612752,45,46,2022-04-03T22:56:34Z,2790000,,,0,,SUB in: R. Hampton,[1630181],1610612753.0,ORL,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,
290,PT03M31.00S,2022-04-03T22:56:14.3Z,2,REGULAR,substitution,in,[],202692,,,1610612752,45,46,2022-04-03T22:56:34Z,2800000,,,0,,SUB in: A. Burks,[202692],1610612752.0,NYK,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,
291,PT03M31.00S,2022-04-03T22:56:14.3Z,2,REGULAR,substitution,in,[],1629011,,,1610612752,45,46,2022-04-03T22:56:34Z,2810000,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,
292,PT03M14.00S,2022-04-03T22:56:49.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629011,92.32917214191852,50.0,1610612752,45,48,2022-04-03T22:56:55Z,2820000,0.0,20.0,1,right,M. Robinson cutting DUNK (4 PTS) (E. Fournier 1 AST),"[1629011, 203095]",1610612752.0,NYK,,Robinson,M. Robinson,cutting,1.96,Made,,,,,4.0,,,,,,,E. Fournier,203095.0,1.0,,,,
294,PT03M05.00S,2022-04-03T22:56:58.0Z,2,REGULAR,3pt,Jump Shot,[],1629962,20.844283837056505,9.068627450980392,1610612753,45,48,2022-04-03T23:02:59Z,2840000,205.0,143.0,1,left,MISS D. Cannady 24' pullup 3PT,[1629962],1610612753.0,ORL,,Cannady,D. Cannady,pullup,24.99,Missed,,,,,,,,,,,,,,,,,,
295,PT03M05.00S,2022-04-03T22:56:58.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,45,48,2022-04-03T22:58:09Z,2850000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,294.0,,,,,,,,,,,,,,,,,
318,PT03M05.00S,2022-04-03T22:57:19.7Z,2,REGULAR,foul,personal,"['2freethrow', 'inpenalty']",203095,,,1610612753,45,48,2022-04-03T23:00:55Z,2870000,,,0,,E. Fournier loose ball personal FOUL (3 PF) (Lopez 2 FT),"[203095, 201577]",1610612752.0,NYK,202007.0,Fournier,E. Fournier,loose ball,,,,,,,,3.0,0.0,Lopez,201577.0,,,,,,,,,
299,PT03M05.00S,2022-04-03T22:57:41.5Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],201577,,,1610612753,46,48,2022-04-03T23:02:06Z,2890000,,,0,,R. Lopez Free Throw 1 of 2 (5 PTS),[201577],1610612753.0,ORL,,Lopez,R. Lopez,,,Made,,,,,5.0,,,,,,,,,,,,,
300,PT03M05.00S,2022-04-03T22:57:42.4Z,2,REGULAR,substitution,out,[],1629021,,,1610612753,46,48,2022-04-03T22:58:02Z,2900000,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,
301,PT03M05.00S,2022-04-03T22:57:42.4Z,2,REGULAR,substitution,out,[],203095,,,1610612753,46,48,2022-04-03T22:58:02Z,2910000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,
302,PT03M05.00S,2022-04-03T22:57:42.4Z,2,REGULAR,substitution,in,[],1629643,,,1610612753,46,48,2022-04-03T22:58:02Z,2920000,,,0,,SUB in: C. Okeke,[1629643],1610612753.0,ORL,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,
303,PT03M05.00S,2022-04-03T22:57:42.4Z,2,REGULAR,substitution,in,[],1630193,,,1610612753,46,48,2022-04-03T22:58:02Z,2930000,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,
304,PT03M05.00S,2022-04-03T22:58:04.1Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],201577,,,1610612753,47,48,2022-04-03T23:02:06Z,2940000,,,0,,R. Lopez Free Throw 2 of 2 (6 PTS),[201577],1610612753.0,ORL,,Lopez,R. Lopez,,,Made,,,,,6.0,,,,,,,,,,,,,
305,PT02M52.00S,2022-04-03T22:58:08.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,91.01511169513797,42.40196078431372,1610612752,47,48,2022-04-03T23:05:24Z,2950000,-38.0,32.0,1,right,MISS R. Barrett driving bank Shot,[1629628],1610612752.0,NYK,,Barrett,R. Barrett,driving bank,4.97,Missed,,,,,,,,,,,,,,,,,,
306,PT02M49.00S,2022-04-03T22:58:11.8Z,2,REGULAR,rebound,offensive,[],1629628,,,1610612752,47,48,2022-04-03T22:58:11Z,2960000,,,0,,R. Barrett REBOUND (Off:1 Def:0),[1629628],1610612752.0,NYK,,Barrett,R. Barrett,,,,305.0,1.0,0.0,1.0,,,,,,,,,,,,,,
307,PT02M42.00S,2022-04-03T22:58:18.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629628,89.56964520367937,2.696078431372549,1610612752,47,51,2022-04-03T22:58:24Z,2970000,-237.0,46.0,1,right,R. Barrett 24' 3PT  (15 PTS) (I. Quickley 4 AST),"[1629628, 1630193]",1610612752.0,NYK,,Barrett,R. Barrett,,24.08,Made,,,,,15.0,,,,,,,I. Quickley,1630193.0,4.0,,,,
309,PT02M31.00S,2022-04-03T22:58:30.2Z,2,REGULAR,turnover,bad pass,[],1629962,,,1610612753,47,51,2022-04-03T22:58:34Z,2990000,,,0,,D. Cannady bad pass TURNOVER (1 TO),"[1629962, 1630193]",1610612753.0,ORL,,Cannady,D. Cannady,,,,,,,,,,,,,,,,,,1.0,Quickley,1630193.0,
310,PT02M31.00S,2022-04-03T22:58:30.2Z,2,REGULAR,steal,,[],1630193,,,1610612752,47,51,2022-04-03T22:58:32Z,3000000,,,0,,I. Quickley STEAL (1 STL),[1630193],1610612752.0,NYK,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,
311,PT02M29.00S,2022-04-03T22:58:34.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak', 'defensivegoaltending']",1630193,92.59198423127464,50.73529411764706,1610612752,47,53,2022-04-03T22:58:53Z,3010000,4.0,17.0,1,right,I. Quickley running Layup (13 PTS),[1630193],1610612752.0,NYK,,Quickley,I. Quickley,running,1.75,Made,,,,,13.0,,,,,,,,,,,,,
312,PT02M29.00S,2022-04-03T22:58:45.5Z,2,REGULAR,violation,defensive goaltending,[],1630181,,,1610612752,47,53,2022-04-03T22:59:03Z,3020000,,,0,,R. Hampton defensive goaltending VIOLATION,[1630181],1610612753.0,ORL,202007.0,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,
313,PT02M17.00S,2022-04-03T22:58:54.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630181,10.200394218134035,37.5,1610612753,47,53,2022-04-03T23:07:13Z,3030000,62.0,43.0,1,left,MISS R. Hampton 7' driving Layup - blocked,"[1630181, 1629011]",1610612753.0,ORL,,Hampton,R. Hampton,driving,7.61,Missed,,,,,,,,,,Robinson,1629011.0,,,,,,,
314,PT02M17.00S,2022-04-03T22:58:54.5Z,2,REGULAR,block,,[],1629011,,,1610612753,47,53,2022-04-03T22:58:57Z,3040000,,,0,,M. Robinson BLOCK (4 BLK),[1629011],1610612752.0,NYK,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,
315,PT02M17.00S,2022-04-03T22:58:54.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612752,47,53,2022-04-03T23:06:01Z,3050000,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,313.0,,,,,,,,,,,,,,,,,
316,PT02M17.00S,2022-04-03T22:59:01.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,47,53,2022-04-03T23:06:01Z,3060000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT02M17.00S,2022-04-03T22:59:04.8Z,2,REGULAR,timeout,full,['team'],0,,,1610612752,47,53,2022-04-03T23:06:01Z,3070000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,
320,PT02M17.00S,2022-04-03T23:00:58.5Z,2,REGULAR,substitution,out,[],201577,,,1610612752,47,53,2022-04-03T23:06:01Z,3080000,,,0,,SUB out: R. Lopez,[201577],1610612753.0,ORL,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,
321,PT02M17.00S,2022-04-03T23:00:58.5Z,2,REGULAR,substitution,in,[],1628964,,,1610612752,47,53,2022-04-03T23:06:01Z,3090000,,,0,,SUB in: M. Bamba,[1628964],1610612753.0,ORL,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,
322,PT02M00.00S,2022-04-03T23:02:05.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630167,86.41590013140605,35.53921568627451,1610612752,47,53,2022-04-03T23:07:48Z,3100000,-72.0,75.0,1,right,MISS O. Toppin 10' driving bank Shot,[1630167],1610612752.0,NYK,,Toppin,O. Toppin,driving bank,10.43,Missed,,,,,,,,,,,,,,,,,,
323,PT01M57.00S,2022-04-03T23:02:08.4Z,2,REGULAR,rebound,defensive,[],1628964,,,1610612753,47,53,2022-04-03T23:06:31Z,3110000,,,0,,M. Bamba REBOUND (Off:2 Def:5),[1628964],1610612753.0,ORL,,Bamba,M. Bamba,,,,322.0,7.0,5.0,2.0,,,,,,,,,,,,,,
324,PT01M46.00S,2022-04-03T23:02:19.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629649,8.09789750328515,44.11764705882353,1610612753,47,53,2022-04-03T23:02:25Z,3120000,29.0,24.0,1,left,MISS I. Brazdeikis driving Layup,[1629649],1610612753.0,ORL,,Brazdeikis,I. Brazdeikis,driving,3.77,Missed,,,,,,,,,,,,,,,,,,
325,PT01M43.00S,2022-04-03T23:02:22.7Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612752,47,53,2022-04-03T23:02:25Z,3130000,,,0,,O. Toppin REBOUND (Off:0 Def:3),[1630167],1610612752.0,NYK,,Toppin,O. Toppin,,,,324.0,3.0,3.0,0.0,,,,,,,,,,,,,,
326,PT01M31.00S,2022-04-03T23:02:37.4Z,2,REGULAR,foul,personal,[],1629649,,,1610612752,47,53,2022-04-03T23:02:44Z,3140000,,,0,,I. Brazdeikis personal FOUL (2 PF),"[1629649, 1629628]",1610612753.0,ORL,202007.0,Brazdeikis,I. Brazdeikis,,,,,,,,,2.0,0.0,Barrett,1629628.0,,,,,,,,,
328,PT01M25.00S,2022-04-03T23:03:05.0Z,2,REGULAR,foul,offensive,['inpenalty'],1629011,,,1610612752,47,53,2022-04-03T23:07:07Z,3160000,,,0,,M. Robinson off-the-ball offensive FOUL (2 PF),"[1629011, 1629649]",1610612752.0,NYK,1626300.0,Robinson,M. Robinson,off-the-ball,,,,,,,,2.0,0.0,Brazdeikis,1629649.0,,,,,,,,,
330,PT01M25.00S,2022-04-03T23:03:05.0Z,2,REGULAR,turnover,offensive foul,[],1629011,,,1610612752,47,53,2022-04-03T23:03:05Z,3180000,,,0,,M. Robinson offensive foul TURNOVER (2 TO),[1629011],1610612752.0,NYK,1626300.0,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,2.0,,,
331,PT01M08.00S,2022-04-03T23:03:37.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629962,7.966491458607096,61.274509803921575,1610612753,47,53,2022-04-03T23:03:46Z,3190000,-56.0,22.0,1,left,MISS D. Cannady 6' turnaround Shot - blocked,"[1629962, 1630167]",1610612753.0,ORL,,Cannady,D. Cannady,turnaround,6.07,Missed,,,,,,,,,,Toppin,1630167.0,,,,,,,
332,PT01M08.00S,2022-04-03T23:03:37.0Z,2,REGULAR,block,,[],1630167,,,1610612753,47,53,2022-04-03T23:03:39Z,3200000,,,0,,O. Toppin BLOCK (1 BLK),[1630167],1610612752.0,NYK,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,
333,PT01M08.00S,2022-04-03T23:03:37.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,47,53,2022-04-03T23:03:46Z,3210000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,331.0,,,,,,,,,,,,,,,,,
334,PT01M08.00S,2022-04-03T23:03:45.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,47,53,2022-04-03T23:03:45Z,3220000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT01M06.00S,2022-04-03T23:03:52.7Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629962,25.312089356110377,86.02941176470588,1610612753,47,53,2022-04-03T23:03:56Z,3230000,-180.0,185.0,1,left,MISS D. Cannady 25' 3PT,[1629962],1610612753.0,ORL,,Cannady,D. Cannady,,25.85,Missed,,,,,,,,,,,,,,,,,,
336,PT01M02.00S,2022-04-03T23:03:56.7Z,2,REGULAR,rebound,defensive,[],1630193,,,1610612752,47,53,2022-04-03T23:03:56Z,3240000,,,0,,I. Quickley REBOUND (Off:0 Def:5),[1630193],1610612752.0,NYK,,Quickley,I. Quickley,,,,335.0,5.0,5.0,0.0,,,,,,,,,,,,,,
337,PT01M00.00S,2022-04-03T23:03:58.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202692,92.46057818659659,46.07843137254902,1610612752,47,55,2022-04-03T23:04:10Z,3250000,-20.0,18.0,1,right,A. Burks running reverse Layup (7 PTS) (I. Quickley 5 AST),"[202692, 1630193]",1610612752.0,NYK,,Burks,A. Burks,running reverse,2.69,Made,,,,,7.0,,,,,,,I. Quickley,1630193.0,5.0,,,,
339,PT00M47.60S,2022-04-03T23:04:14.0Z,2,REGULAR,3pt,Jump Shot,[],1629643,30.305519053876477,27.205882352941174,1610612753,47,55,2022-04-03T23:10:35Z,3270000,114.0,232.0,1,left,MISS C. Okeke 25' pullup 3PT,[1629643],1610612753.0,ORL,,Okeke,C. Okeke,pullup,25.89,Missed,,,,,,,,,,,,,,,,,,
340,PT00M44.60S,2022-04-03T23:04:17.0Z,2,REGULAR,rebound,defensive,[],1629628,,,1610612752,47,55,2022-04-03T23:04:18Z,3280000,,,0,,R. Barrett REBOUND (Off:1 Def:1),[1629628],1610612752.0,NYK,,Barrett,R. Barrett,,,,339.0,2.0,1.0,1.0,,,,,,,,,,,,,,
341,PT00M37.30S,2022-04-03T23:04:26.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629011,92.85479632063075,50.0,1610612752,47,57,2022-04-03T23:04:31Z,3290000,0.0,15.0,1,right,M. Robinson alley-oop DUNK (6 PTS) (R. Barrett 4 AST),"[1629011, 1629628]",1610612752.0,NYK,,Robinson,M. Robinson,alley-oop,1.47,Made,,,,,6.0,,,,,,,R. Barrett,1629628.0,4.0,,,,
343,PT00M26.50S,2022-04-03T23:04:39.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630181,7.703679369250986,61.029411764705884,1610612753,47,57,2022-04-03T23:04:46Z,3310000,-55.0,20.0,1,left,MISS R. Hampton floating Shot,[1630181],1610612753.0,ORL,,Hampton,R. Hampton,floating,5.86,Missed,,,,,,,,,,,,,,,,,,
344,PT00M23.40S,2022-04-03T23:04:42.6Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612752,47,57,2022-04-03T23:04:46Z,3320000,,,0,,O. Toppin REBOUND (Off:0 Def:4),[1630167],1610612752.0,NYK,,Toppin,O. Toppin,,,,343.0,4.0,4.0,0.0,,,,,,,,,,,,,,
345,PT00M00.00S,2022-04-03T23:05:06.3Z,2,REGULAR,3pt,Jump Shot,[],1629628,66.44218134034165,24.509803921568626,1610612752,47,57,2022-04-03T23:05:16Z,3330000,-127.0,263.0,1,right,MISS R. Barrett 29' step back 3PT,[1629628],1610612752.0,NYK,,Barrett,R. Barrett,step back,29.22,Missed,,,,,,,,,,,,,,,,,,
346,PT00M00.00S,2022-04-03T23:05:06.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,47,57,2022-04-03T23:05:16Z,3340000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,345.0,,,,,,,,,,,,,,,,,
347,PT00M00.00S,2022-04-03T23:05:14.2Z,2,REGULAR,period,end,[],0,,,1610612752,47,57,2022-04-03T23:05:14Z,3350000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2022-04-03T23:19:51.4Z,3,REGULAR,substitution,out,['startperiod'],1630193,,,1610612752,47,57,2022-04-03T23:20:20Z,3360000,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2022-04-03T23:19:51.4Z,3,REGULAR,substitution,in,['startperiod'],203095,,,1610612752,47,57,2022-04-03T23:20:20Z,3370000,,,0,,SUB in: E. Fournier,[203095],1610612752.0,NYK,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2022-04-03T23:20:29.3Z,3,REGULAR,period,start,[],0,,,1610612752,47,57,2022-04-03T23:20:29Z,3380000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT11M43.00S,2022-04-03T23:20:46.5Z,3,REGULAR,foul,personal,['2freethrow'],1628964,,,1610612752,47,57,2022-04-03T23:21:07Z,3390000,,,0,,M. Bamba shooting personal FOUL (1 PF) (Toppin 2 FT),"[1628964, 1630167]",1610612753.0,ORL,204059.0,Bamba,M. Bamba,shooting,,,,,,,,1.0,0.0,Toppin,1630167.0,,,,,,,,,
353,PT11M43.00S,2022-04-03T23:21:09.4Z,3,REGULAR,freethrow,1 of 2,[],1630167,,,1610612752,47,58,2022-04-03T23:21:09Z,3410000,,,0,,O. Toppin Free Throw 1 of 2 (9 PTS),[1630167],1610612752.0,NYK,,Toppin,O. Toppin,,,Made,,,,,9.0,,,,,,,,,,,,,
354,PT11M43.00S,2022-04-03T23:21:24.4Z,3,REGULAR,freethrow,2 of 2,[],1630167,,,1610612752,47,59,2022-04-03T23:21:24Z,3420000,,,0,,O. Toppin Free Throw 2 of 2 (10 PTS),[1630167],1610612752.0,NYK,,Toppin,O. Toppin,,,Made,,,,,10.0,,,,,,,,,,,,,
355,PT11M28.00S,2022-04-03T23:21:41.0Z,3,REGULAR,3pt,Jump Shot,[],1628964,76.42904073587385,8.57843137254902,1610612753,47,59,2022-04-03T23:21:47Z,3430000,-207.0,169.0,1,right,MISS M. Bamba 26' 3PT,[1628964],1610612753.0,ORL,,Bamba,M. Bamba,,26.74,Missed,,,,,,,,,,,,,,,,,,
356,PT11M24.00S,2022-04-03T23:21:45.0Z,3,REGULAR,rebound,defensive,[],1630167,,,1610612752,47,59,2022-04-03T23:21:47Z,3440000,,,0,,O. Toppin REBOUND (Off:0 Def:5),[1630167],1610612752.0,NYK,,Toppin,O. Toppin,,,,355.0,5.0,5.0,0.0,,,,,,,,,,,,,,
357,PT11M18.00S,2022-04-03T23:21:50.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202692,22.421156373193167,10.784313725490197,1610612752,47,62,2022-04-03T23:21:57Z,3450000,196.0,158.0,1,left,A. Burks 25' 3PT running (10 PTS),[202692],1610612752.0,NYK,,Burks,A. Burks,running,25.2,Made,,,,,10.0,,,,,,,,,,,,,
358,PT10M59.00S,2022-04-03T23:22:08.5Z,3,REGULAR,3pt,Jump Shot,[],1628964,94.30026281208936,95.83333333333334,1610612753,47,62,2022-04-03T23:22:14Z,3460000,229.0,1.0,1,right,MISS M. Bamba 3PT,[1628964],1610612753.0,ORL,,Bamba,M. Bamba,,22.92,Missed,,,,,,,,,,,,,,,,,,
359,PT10M55.00S,2022-04-03T23:22:12.5Z,3,REGULAR,rebound,defensive,[],1629628,,,1610612752,47,62,2022-04-03T23:22:14Z,3470000,,,0,,R. Barrett REBOUND (Off:1 Def:2),[1629628],1610612752.0,NYK,,Barrett,R. Barrett,,,,358.0,3.0,2.0,1.0,,,,,,,,,,,,,,
360,PT10M42.00S,2022-04-03T23:22:25.2Z,3,REGULAR,3pt,Jump Shot,[],203095,23.340998685939553,87.00980392156863,1610612752,47,62,2022-04-03T23:23:14Z,3480000,-185.0,167.0,1,left,MISS E. Fournier 24' step back 3PT,[203095],1610612752.0,NYK,,Fournier,E. Fournier,step back,24.92,Missed,,,,,,,,,,,,,,,,,,
361,PT10M39.00S,2022-04-03T23:22:28.2Z,3,REGULAR,rebound,offensive,[],1629011,,,1610612752,47,62,2022-04-03T23:22:31Z,3490000,,,0,,M. Robinson REBOUND (Off:4 Def:5),[1629011],1610612752.0,NYK,,Robinson,M. Robinson,,,,360.0,9.0,5.0,4.0,,,,,,,,,,,,,,
362,PT10M38.00S,2022-04-03T23:22:30.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629011,5.601182654402102,47.05882352941176,1610612752,47,64,2022-04-03T23:22:37Z,3500000,15.0,0.0,1,left,M. Robinson putback DUNK (8 PTS),[1629011],1610612752.0,NYK,,Robinson,M. Robinson,putback,1.47,Made,,,,,8.0,,,,,,,,,,,,,
363,PT10M26.00S,2022-04-03T23:22:45.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630181,92.46057818659659,54.90196078431373,1610612753,47,64,2022-04-03T23:24:28Z,3510000,25.0,18.0,1,right,MISS R. Hampton driving finger roll Layup,[1630181],1610612753.0,ORL,,Hampton,R. Hampton,driving finger roll,3.06,Missed,,,,,,,,,,,,,,,,,,
364,PT10M26.00S,2022-04-03T23:22:45.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612752,47,64,2022-04-03T23:22:56Z,3520000,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,363.0,,,,,,,,,,,,,,,,,
365,PT10M26.00S,2022-04-03T23:23:06.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,47,64,2022-04-03T23:23:14Z,3530000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT10M01.00S,2022-04-03T23:23:22.9Z,3,REGULAR,turnover,lost ball,[],202692,,,1610612752,47,64,2022-04-03T23:23:27Z,3540000,,,0,,A. Burks lost ball TURNOVER (1 TO),"[202692, 1629649]",1610612752.0,NYK,,Burks,A. Burks,,,,,,,,,,,,,,,,,,1.0,Brazdeikis,1629649.0,
367,PT10M01.00S,2022-04-03T23:23:22.9Z,3,REGULAR,steal,,[],1629649,,,1610612753,47,64,2022-04-03T23:23:24Z,3550000,,,0,,I. Brazdeikis STEAL (1 STL),[1629649],1610612753.0,ORL,,Brazdeikis,I. Brazdeikis,,,,,,,,,,,,,,,,,,,,,
