actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
457,PT01M19.00S,2021-12-18T01:42:47.4Z,3,REGULAR,substitution,in,[],1629216,,,1610612748,80,90,2021-12-18T01:43:07Z,4560000,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,
458,PT01M10.00S,2021-12-18T01:43:10.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629622,32.670827858081466,56.86274509803921,1610612748,80,90,2021-12-18T01:43:14Z,4570000,-34.0,255.0,1,left,MISS M. Strus 25' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,25.69,Missed,,,,,,,,,,,,,
459,PT01M08.00S,2021-12-18T01:43:12.3Z,3,REGULAR,rebound,defensive,[],1629755,,,1610612753,80,90,2021-12-18T01:43:14Z,4580000,,,0,,H. Gravett REBOUND (Off:0 Def:2),[1629755],1610612753.0,ORL,,,,Gravett,H. Gravett,,,,,,,,,,,,,,,,458.0,2.0,2.0,0.0,,,,,
460,PT00M56.10S,2021-12-18T01:43:25.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629678,91.93495400788436,43.627450980392155,1610612753,80,90,2021-12-18T01:53:16Z,4590000,-32.0,23.0,1,right,MISS A. Schofield driving Layup,[1629678],1610612753.0,ORL,driving,,,Schofield,A. Schofield,,,,,,,,,,3.95,Missed,,,,,,,,,,,,,
461,PT00M52.60S,2021-12-18T01:43:29.3Z,3,REGULAR,rebound,defensive,[],1630209,,,1610612748,80,90,2021-12-18T01:43:51Z,4600000,,,0,,O. Yurtseven REBOUND (Off:5 Def:5),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,460.0,10.0,5.0,5.0,,,,,
462,PT00M41.20S,2021-12-18T01:43:40.7Z,3,REGULAR,3pt,Jump Shot,[],1629216,33.065045992115635,39.46078431372549,1610612748,80,93,2021-12-18T01:53:42Z,4610000,53.0,258.0,1,left,G. Vincent 26' 3PT pullup (27 PTS),[1629216],1610612748.0,MIA,pullup,,,Vincent,G. Vincent,,,,,,,,,,26.36,Made,27.0,,,,,,,,,,,,
463,PT00M34.80S,2021-12-18T01:43:50.0Z,3,REGULAR,3pt,Jump Shot,[],203914,70.77858081471747,16.666666666666664,1610612753,83,93,2021-12-18T01:44:17Z,4620000,-167.0,222.0,1,right,G. Harris 27' 3PT  (15 PTS),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,27.78,Made,15.0,,,,,,,,,,,,
464,PT00M12.60S,2021-12-18T01:44:15.3Z,3,REGULAR,3pt,Jump Shot,[],1629216,24.655059132720105,83.82352941176471,1610612748,83,93,2021-12-18T01:44:20Z,4630000,-169.0,179.0,1,left,MISS G. Vincent 24' 3PT,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,24.65,Missed,,,,,,,,,,,,,
465,PT00M12.60S,2021-12-18T01:44:15.3Z,3,REGULAR,rebound,offensive,[],1630585,,,1610612748,83,93,2021-12-18T01:44:20Z,4640000,,,0,,M. Garrett REBOUND (Off:3 Def:2),[1630585],1610612748.0,MIA,,,,Garrett,M. Garrett,,,,,,,,,,,,,,,,464.0,5.0,2.0,3.0,,,,,
466,PT00M07.80S,2021-12-18T01:44:20.2Z,3,REGULAR,turnover,bad pass,[],1630585,,,1610612748,83,93,2021-12-18T01:44:26Z,4650000,,,0,,M. Garrett bad pass TURNOVER (1 TO),"[1630585, 1629643]",1610612748.0,MIA,,,,Garrett,M. Garrett,,,,,,,,,,,,,,,,,,,,1.0,Okeke,1629643.0,,
467,PT00M07.80S,2021-12-18T01:44:20.2Z,3,REGULAR,steal,,[],1629643,,,1610612753,83,93,2021-12-18T01:44:21Z,4660000,,,0,,C. Okeke STEAL (6 STL),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,
468,PT00M04.10S,2021-12-18T01:44:24.1Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629755,70.51576872536137,19.852941176470587,1610612753,83,93,2021-12-18T01:44:32Z,4670000,-151.0,225.0,1,right,MISS H. Gravett 27' running 3PT,[1629755],1610612753.0,ORL,running,,,Gravett,H. Gravett,,,,,,,,,,27.06,Missed,,,,,,,,,,,,,
469,PT00M04.10S,2021-12-18T01:44:27.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,83,93,2021-12-18T01:44:27Z,4680000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,468.0,,,,,,,,
470,PT00M04.10S,2021-12-18T01:44:28.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,83,93,2021-12-18T01:44:28Z,4690000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT00M04.10S,2021-12-18T01:44:33.8Z,3,REGULAR,substitution,out,[],1629643,,,1610612753,83,93,2021-12-18T01:44:53Z,4700000,,,0,,SUB out: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,
472,PT00M04.10S,2021-12-18T01:44:33.8Z,3,REGULAR,substitution,out,[],1630585,,,1610612753,83,93,2021-12-18T01:44:53Z,4710000,,,0,,SUB out: M. Garrett,[1630585],1610612748.0,MIA,,,,Garrett,M. Garrett,,,,,,,,,,,,,,,,,,,,,,,,
473,PT00M04.10S,2021-12-18T01:44:33.8Z,3,REGULAR,substitution,in,[],201577,,,1610612753,83,93,2021-12-18T01:44:53Z,4720000,,,0,,SUB in: R. Lopez,[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,
474,PT00M04.10S,2021-12-18T01:44:33.8Z,3,REGULAR,substitution,in,[],1629644,,,1610612753,83,93,2021-12-18T01:44:53Z,4730000,,,0,,SUB in: K. Okpala,[1629644],1610612748.0,MIA,,,,Okpala,K. Okpala,,,,,,,,,,,,,,,,,,,,,,,,
475,PT00M03.30S,2021-12-18T01:45:03.3Z,3,REGULAR,turnover,out-of-bounds,[],203914,,,1610612753,83,93,2021-12-18T01:45:12Z,4740000,,,0,,G. Harris step out-of-bounds TURNOVER (1 TO),[203914],1610612753.0,ORL,step,,,Harris,G. Harris,,,,,1627539.0,,,,,,,,,,,,,,,1.0,,,,
476,PT00M03.30S,2021-12-18T01:45:11.3Z,3,REGULAR,substitution,out,[],1629644,,,1610612748,83,93,2021-12-18T01:45:15Z,4750000,,,0,,SUB out: K. Okpala,[1629644],1610612748.0,MIA,,,,Okpala,K. Okpala,,,,,,,,,,,,,,,,,,,,,,,,
477,PT00M03.30S,2021-12-18T01:45:11.3Z,3,REGULAR,substitution,in,[],1629130,,,1610612748,83,93,2021-12-18T01:45:15Z,4760000,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
478,PT00M03.30S,2021-12-18T01:45:21.2Z,3,REGULAR,substitution,out,[],201577,,,1610612748,83,93,2021-12-18T01:45:27Z,4770000,,,0,,SUB out: R. Lopez,[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,
479,PT00M03.30S,2021-12-18T01:45:21.2Z,3,REGULAR,substitution,in,[],1628539,,,1610612748,83,93,2021-12-18T01:45:27Z,4780000,,,0,,SUB in: M. Mulder,[1628539],1610612753.0,ORL,,,,Mulder,M. Mulder,,,,,,,,,,,,,,,,,,,,,,,,
480,PT00M00.90S,2021-12-18T01:45:43.0Z,3,REGULAR,turnover,backcourt,[],1630209,,,1610612748,83,93,2021-12-18T01:45:51Z,4790000,,,0,,O. Yurtseven backcourt TURNOVER (1 TO),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,2715.0,,,,,,,,,,,,,,,1.0,,,,
481,PT00M00.00S,2021-12-18T01:46:12.3Z,3,REGULAR,turnover,bad pass,[],203914,,,1610612753,83,93,2021-12-18T01:46:28Z,4800000,,,0,,G. Harris bad pass TURNOVER (2 TO),"[203914, 1629130]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,2.0,Robinson,1629130.0,,
482,PT00M00.00S,2021-12-18T01:46:12.3Z,3,REGULAR,steal,,[],1629130,,,1610612748,83,93,2021-12-18T01:46:16Z,4810000,,,0,,D. Robinson STEAL (2 STL),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
483,PT00M00.00S,2021-12-18T01:46:18.4Z,3,REGULAR,period,end,[],0,,,1610612748,83,93,2021-12-18T01:46:18Z,4820000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT12M00.00S,2021-12-18T01:46:31.6Z,4,REGULAR,substitution,out,['startperiod'],203914,,,1610612748,83,93,2021-12-18T01:48:55Z,4830000,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,
485,PT12M00.00S,2021-12-18T01:46:31.6Z,4,REGULAR,substitution,out,['startperiod'],1629130,,,1610612748,83,93,2021-12-18T01:48:55Z,4840000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
486,PT12M00.00S,2021-12-18T01:46:31.6Z,4,REGULAR,substitution,in,['startperiod'],1630532,,,1610612748,83,93,2021-12-18T01:48:55Z,4850000,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2021-12-18T01:46:31.6Z,4,REGULAR,substitution,in,['startperiod'],1630585,,,1610612748,83,93,2021-12-18T01:48:55Z,4860000,,,0,,SUB in: M. Garrett,[1630585],1610612748.0,MIA,,,,Garrett,M. Garrett,,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2021-12-18T01:48:58.5Z,4,REGULAR,period,start,[],0,,,1610612753,83,93,2021-12-18T01:48:58Z,4870000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT11M44.00S,2021-12-18T01:49:14.4Z,4,REGULAR,2pt,Jump Shot,[],1629168,82.7365308804205,33.088235294117645,1610612753,83,93,2021-12-18T01:49:19Z,4880000,-85.0,110.0,1,right,MISS B. Johnson 13' turnaround Shot,[1629168],1610612753.0,ORL,turnaround,,,Johnson,B. Johnson,,,,,,,,,,13.86,Missed,,,,,,,,,,,,,
490,PT11M39.00S,2021-12-18T01:49:19.4Z,4,REGULAR,rebound,defensive,[],1630209,,,1610612748,83,93,2021-12-18T01:49:19Z,4890000,,,0,,O. Yurtseven REBOUND (Off:5 Def:6),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,489.0,11.0,6.0,5.0,,,,,
491,PT11M18.00S,2021-12-18T01:49:41.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630585,6.652431011826544,45.34313725490196,1610612748,83,93,2021-12-18T01:50:17Z,4900000,23.0,10.0,1,left,MISS M. Garrett driving Layup,[1630585],1610612748.0,MIA,driving,,,Garrett,M. Garrett,,,,,,,,,,2.54,Missed,,,,,,,,,,,,,
492,PT11M18.00S,2021-12-18T01:49:41.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612748,83,93,2021-12-18T01:50:17Z,4910000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,491.0,,,,,,,,
493,PT11M18.00S,2021-12-18T01:49:47.9Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612748,83,93,2021-12-18T01:49:57Z,4920000,,,0,,MIA shot clock Team TURNOVER,[],1610612748.0,MIA,,,,,,,,,,202037.0,,,,,,,,,,,,,,,,,,,
494,PT11M13.00S,2021-12-18T01:50:07.1Z,4,REGULAR,foul,personal,[],1630585,,,1610612753,83,93,2021-12-18T01:50:19Z,4930000,,,0,,M. Garrett personal FOUL (2 PF),"[1630585, 1630532]",1610612748.0,MIA,,,,Garrett,M. Garrett,,,,,1627539.0,2.0,0.0,Wagner,1630532.0,,,,,,,,,,,,,,,
496,PT10M58.00S,2021-12-18T01:50:35.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630532,90.09526938239159,62.745098039215684,1610612753,85,93,2021-12-18T01:50:42Z,4950000,64.0,41.0,1,right,F. Wagner 7' running pullup Jump Shot (23 PTS),[1630532],1610612753.0,ORL,running pullup,,,Wagner,F. Wagner,,,,,,,,,,7.55,Made,23.0,,,,,,,,,,,,
497,PT10M40.00S,2021-12-18T01:51:14.3Z,4,REGULAR,3pt,Jump Shot,[],1629622,26.49474375821288,15.441176470588236,1610612748,85,96,2021-12-18T02:07:35Z,4960000,173.0,197.0,1,left,M. Strus 26' 3PT  (28 PTS) (P. Tucker 2 AST),"[1629622, 200782]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,26.17,Made,28.0,P. Tucker,200782.0,2.0,,,,,,,,,
499,PT10M40.00S,2021-12-18T01:51:16.0Z,4,REGULAR,foul,personal,['1freethrow'],1629168,,,1610612748,85,96,2021-12-18T02:06:48Z,4990000,,,0,,B. Johnson shooting personal FOUL (4 PF) (Strus 1 FT),"[1629168, 1629622]",1610612753.0,ORL,shooting,,,Johnson,B. Johnson,,,,,2715.0,4.0,0.0,Strus,1629622.0,,,,,,,,,,,,,,,
552,PT10M40.00S,2021-12-18T01:51:18.7Z,4,REGULAR,freethrow,1 of 1,[],1629622,,,1610612748,85,97,2021-12-18T02:04:59Z,5005000,,,0,,M. Strus Free Throw 1 of 1 (29 PTS),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,Made,29.0,,,,,,,,,,,,
505,PT10M16.00S,2021-12-18T01:51:44.1Z,4,REGULAR,3pt,Jump Shot,[],1630532,65.52233902759527,45.09803921568628,1610612753,85,97,2021-12-18T01:51:50Z,5010000,-25.0,272.0,1,right,MISS F. Wagner 27' step back 3PT,[1630532],1610612753.0,ORL,step back,,,Wagner,F. Wagner,,,,,,,,,,27.27,Missed,,,,,,,,,,,,,
506,PT10M13.00S,2021-12-18T01:51:47.1Z,4,REGULAR,rebound,defensive,[],1630209,,,1610612748,85,97,2021-12-18T01:51:50Z,5020000,,,0,,O. Yurtseven REBOUND (Off:5 Def:7),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,505.0,12.0,7.0,5.0,,,,,
507,PT10M03.00S,2021-12-18T01:51:57.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200782,16.113666228646515,43.872549019607845,1610612748,85,99,2021-12-18T01:52:06Z,5030000,31.0,99.0,1,left,P. Tucker 10' driving floating Jump Shot (8 PTS),[200782],1610612748.0,MIA,driving floating,,,Tucker,P. Tucker,,,,,,,,,,10.36,Made,8.0,,,,,,,,,,,,
508,PT09M45.00S,2021-12-18T01:52:15.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,80.23981603153744,48.529411764705884,1610612753,85,99,2021-12-18T01:52:21Z,5040000,-7.0,133.0,1,right,MISS F. Wagner 13' driving floating Shot,[1630532],1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,,,,,,13.34,Missed,,,,,,,,,,,,,
509,PT09M41.00S,2021-12-18T01:52:19.8Z,4,REGULAR,rebound,defensive,[],200782,,,1610612748,85,99,2021-12-18T01:52:21Z,5050000,,,0,,P. Tucker REBOUND (Off:0 Def:1),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,508.0,1.0,1.0,0.0,,,,,
510,PT09M34.00S,2021-12-18T01:52:26.3Z,4,REGULAR,3pt,Jump Shot,[],1629622,29.517082785808146,14.215686274509803,1610612748,85,102,2021-12-18T01:52:31Z,5060000,179.0,225.0,1,left,M. Strus 28' 3PT  (32 PTS) (P. Tucker 3 AST),"[1629622, 200782]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,28.75,Made,32.0,P. Tucker,200782.0,3.0,,,,,,,,,
512,PT09M20.00S,2021-12-18T01:52:40.0Z,4,REGULAR,2pt,Jump Shot,[],1629678,78.40013140604468,48.28431372549019,1610612753,87,102,2021-12-18T01:52:46Z,5080000,-9.0,151.0,1,right,A. Schofield 15' Jump Shot (2 PTS) (H. Gravett 2 AST),"[1629678, 1629755]",1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,15.07,Made,2.0,H. Gravett,1629755.0,2.0,,,,,,,,,
514,PT08M56.00S,2021-12-18T01:53:07.0Z,4,REGULAR,foul,personal,['2freethrow'],1629678,,,1610612748,87,102,2021-12-18T01:53:14Z,5100000,,,0,,A. Schofield shooting personal FOUL (1 PF) (Yurtseven 2 FT),"[1629678, 1630209]",1610612753.0,ORL,shooting,,,Schofield,A. Schofield,,,,,202037.0,1.0,0.0,Yurtseven,1630209.0,,,,,,,,,,,,,,,
516,PT08M56.00S,2021-12-18T01:53:36.9Z,4,REGULAR,freethrow,1 of 2,[],1630209,,,1610612748,87,102,2021-12-18T01:53:36Z,5120000,,,0,,MISS O. Yurtseven Free Throw 1 of 2,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,Missed,,,,,,,,,,,,,
517,PT08M56.00S,2021-12-18T01:53:36.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,87,102,2021-12-18T01:53:36Z,5130000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,516.0,,,,,,,,
518,PT08M56.00S,2021-12-18T01:53:49.2Z,4,REGULAR,substitution,out,[],1629678,,,1610612748,87,102,2021-12-18T01:53:54Z,5140000,,,0,,SUB out: A. Schofield,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,
519,PT08M56.00S,2021-12-18T01:53:49.2Z,4,REGULAR,substitution,in,[],201577,,,1610612748,87,102,2021-12-18T01:53:54Z,5150000,,,0,,SUB in: R. Lopez,[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,
520,PT08M56.00S,2021-12-18T01:54:06.3Z,4,REGULAR,freethrow,2 of 2,[],1630209,,,1610612748,87,103,2021-12-18T01:54:06Z,5160000,,,0,,O. Yurtseven Free Throw 2 of 2 (3 PTS),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,Made,3.0,,,,,,,,,,,,
521,PT08M42.00S,2021-12-18T01:54:22.8Z,4,REGULAR,2pt,Jump Shot,[],1630532,93.77463863337714,87.25490196078431,1610612753,87,103,2021-12-18T01:54:32Z,5170000,186.0,6.0,1,right,MISS F. Wagner 18' step back Shot,[1630532],1610612753.0,ORL,step back,,,Wagner,F. Wagner,,,,,,,,,,18.64,Missed,,,,,,,,,,,,,
522,PT08M40.00S,2021-12-18T01:54:24.8Z,4,REGULAR,rebound,offensive,[],201577,,,1610612753,87,103,2021-12-18T01:54:32Z,5180000,,,0,,R. Lopez REBOUND (Off:2 Def:2),[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,521.0,4.0,2.0,2.0,,,,,
523,PT08M40.00S,2021-12-18T01:54:30.2Z,4,REGULAR,foul,personal,[],1630209,,,1610612753,87,103,2021-12-18T01:54:37Z,5190000,,,0,,O. Yurtseven personal FOUL (1 PF),"[1630209, 201577]",1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,2715.0,1.0,0.0,Lopez,201577.0,,,,,,,,,,,,,,,
525,PT08M40.00S,2021-12-18T01:54:40.4Z,4,REGULAR,substitution,out,[],1629168,,,1610612753,87,103,2021-12-18T01:54:46Z,5210000,,,0,,SUB out: B. Johnson,[1629168],1610612753.0,ORL,,,,Johnson,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
526,PT08M40.00S,2021-12-18T01:54:40.4Z,4,REGULAR,substitution,in,[],203914,,,1610612753,87,103,2021-12-18T01:54:46Z,5220000,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,
527,PT08M28.00S,2021-12-18T01:55:05.0Z,4,REGULAR,turnover,out-of-bounds,[],1629755,,,1610612753,87,103,2021-12-18T01:55:14Z,5230000,,,0,,H. Gravett bad pass out-of-bounds TURNOVER (2 TO),[1629755],1610612753.0,ORL,bad pass,,,Gravett,H. Gravett,,,,,1627539.0,,,,,,,,,,,,,,,2.0,,,,
528,PT08M28.00S,2021-12-18T01:55:11.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,87,103,2021-12-18T01:55:11Z,5240000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT08M11.00S,2021-12-18T01:55:29.8Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",200782,9.674770039421814,42.15686274509804,1610612748,87,103,2021-12-18T01:55:36Z,5250000,39.0,38.0,1,left,MISS P. Tucker bank Hook,[200782],1610612748.0,MIA,bank,,,Tucker,P. Tucker,,,,,,,,,,5.49,Missed,,,,,,,,,,,,,
530,PT08M07.00S,2021-12-18T01:55:33.8Z,4,REGULAR,rebound,defensive,[],1628539,,,1610612753,87,103,2021-12-18T01:55:36Z,5260000,,,0,,M. Mulder REBOUND (Off:0 Def:2),[1628539],1610612753.0,ORL,,,,Mulder,M. Mulder,,,,,,,,,,,,,,,,529.0,2.0,2.0,0.0,,,,,
531,PT07M56.00S,2021-12-18T01:55:43.6Z,4,REGULAR,turnover,lost ball,[],201577,,,1610612753,87,103,2021-12-18T01:55:49Z,5270000,,,0,,R. Lopez lost ball TURNOVER (2 TO),"[201577, 1629216]",1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,2.0,Vincent,1629216.0,,
532,PT07M56.00S,2021-12-18T01:55:43.6Z,4,REGULAR,steal,,[],1629216,,,1610612748,87,103,2021-12-18T02:14:13Z,5280000,,,0,,G. Vincent STEAL (1 STL),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,
533,PT07M49.00S,2021-12-18T01:55:50.7Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",200782,6.258212877792378,1.9607843137254901,1610612748,87,103,2021-12-18T01:55:58Z,5290000,240.0,6.0,1,left,MISS P. Tucker 24' running 3PT,[200782],1610612748.0,MIA,running,,,Tucker,P. Tucker,,,,,,,,,,24.03,Missed,,,,,,,,,,,,,
534,PT07M46.00S,2021-12-18T01:55:53.7Z,4,REGULAR,rebound,offensive,[],200782,,,1610612748,87,103,2021-12-18T01:55:58Z,5300000,,,0,,P. Tucker REBOUND (Off:1 Def:1),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,533.0,2.0,1.0,1.0,,,,,
535,PT07M43.00S,2021-12-18T01:55:57.1Z,4,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",200782,4.5499342969776615,31.127450980392158,1610612748,87,105,2021-12-18T01:56:03Z,5310000,94.0,-10.0,1,left,P. Tucker 9' floating Jump Shot (10 PTS),[200782],1610612748.0,MIA,floating,,,Tucker,P. Tucker,,,,,,,,,,9.49,Made,10.0,,,,,,,,,,,,
536,PT07M36.00S,2021-12-18T01:56:04.8Z,4,REGULAR,3pt,Jump Shot,[],203914,77.7431011826544,6.372549019607843,1610612753,90,105,2021-12-18T01:56:21Z,5320000,-218.0,157.0,1,right,G. Harris 26' 3PT  (18 PTS) (F. Wagner 3 AST),"[203914, 1630532]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,26.86,Made,18.0,F. Wagner,1630532.0,3.0,,,,,,,,,
538,PT07M36.00S,2021-12-18T01:56:10.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612748,90,105,2021-12-18T01:56:10Z,5340000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT07M36.00S,2021-12-18T01:56:53.8Z,4,REGULAR,substitution,out,[],1628539,,,1610612748,90,105,2021-12-18T01:58:46Z,5350000,,,0,,SUB out: M. Mulder,[1628539],1610612753.0,ORL,,,,Mulder,M. Mulder,,,,,,,,,,,,,,,,,,,,,,,,
540,PT07M36.00S,2021-12-18T01:56:53.8Z,4,REGULAR,substitution,out,[],1630585,,,1610612748,90,105,2021-12-18T01:58:46Z,5360000,,,0,,SUB out: M. Garrett,[1630585],1610612748.0,MIA,,,,Garrett,M. Garrett,,,,,,,,,,,,,,,,,,,,,,,,
541,PT07M36.00S,2021-12-18T01:56:53.8Z,4,REGULAR,substitution,in,[],1629643,,,1610612748,90,105,2021-12-18T01:58:46Z,5370000,,,0,,SUB in: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,
542,PT07M36.00S,2021-12-18T01:56:53.8Z,4,REGULAR,substitution,in,[],200768,,,1610612748,90,105,2021-12-18T01:58:46Z,5380000,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,
543,PT07M18.00S,2021-12-18T01:59:16.3Z,4,REGULAR,3pt,Jump Shot,[],1629216,6.521024967148489,3.431372549019608,1610612748,90,105,2021-12-18T01:59:22Z,5390000,233.0,9.0,1,left,MISS G. Vincent 3PT,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,23.3,Missed,,,,,,,,,,,,,
544,PT07M13.00S,2021-12-18T01:59:21.3Z,4,REGULAR,rebound,defensive,[],1630532,,,1610612753,90,105,2021-12-18T01:59:22Z,5400000,,,0,,F. Wagner REBOUND (Off:2 Def:3),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,543.0,5.0,3.0,2.0,,,,,
545,PT06M59.00S,2021-12-18T01:59:34.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,93.38042049934296,41.17647058823529,1610612753,90,105,2021-12-18T02:00:07Z,5410000,-44.0,10.0,1,right,MISS F. Wagner driving floating Shot,[1630532],1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,,,,,,4.52,Missed,,,,,,,,,,,,,
546,PT06M56.00S,2021-12-18T01:59:37.6Z,4,REGULAR,rebound,defensive,[],200782,,,1610612748,90,105,2021-12-18T01:59:39Z,5420000,,,0,,P. Tucker REBOUND (Off:1 Def:2),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,545.0,3.0,2.0,1.0,,,,,
