actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,value
437,PT03M26.00S,2021-12-24T01:43:01.9Z,3,REGULAR,substitution,out,[],1630529,,,1610612753,68,73,2021-12-24T01:43:08Z,4300000,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT03M26.00S,2021-12-24T01:43:01.9Z,3,REGULAR,substitution,in,[],202066,,,1610612753,68,73,2021-12-24T01:43:08Z,4310000,,,0,,SUB in: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT03M20.00S,2021-12-24T01:43:27.8Z,3,REGULAR,foul,personal,['2freethrow'],1629637,,,1610612753,68,73,2021-12-24T01:43:40Z,4320000,,,0,,J. Hayes shooting personal FOUL (4 PF) (Carter Jr. 2 FT),"[1629637, 1628976]",1610612740.0,NOP,shooting,,,Hayes,J. Hayes,,,,,,,,,,,1628171.0,4.0,0.0,Carter Jr.,1628976.0,,,,,,,,,,
441,PT03M20.00S,2021-12-24T01:43:56.3Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1628976,,,1610612753,69,73,2021-12-24T01:43:56Z,4340000,,,0,,W. Carter Jr. Free Throw 1 of 2 (10 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
442,PT03M20.00S,2021-12-24T01:44:15.5Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1628976,,,1610612753,70,73,2021-12-24T01:44:15Z,4350000,,,0,,W. Carter Jr. Free Throw 2 of 2 (11 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
443,PT03M01.00S,2021-12-24T01:44:42.2Z,3,REGULAR,timeout,full,['team'],0,,,1610612740,70,73,2021-12-24T01:44:42Z,4360000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT02M58.00S,2021-12-24T01:46:25.1Z,3,REGULAR,2pt,Jump Shot,[],1627742,92.9862023653088,77.69607843137256,1610612740,70,75,2021-12-24T01:46:58Z,4370000,138.0,13.0,1,right,B. Ingram 13' Jump Shot (29 PTS) (G. Temple 1 AST),"[1627742, 202066]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,13.91,Made,29.0,,,,,,,,,G. Temple,202066.0,1.0,,,,,,,
446,PT02M43.00S,2021-12-24T01:46:40.2Z,3,REGULAR,3pt,Jump Shot,[],203914,5.995400788436268,95.34313725490196,1610612753,70,75,2021-12-24T01:47:01Z,4390000,-227.0,4.0,1,left,MISS G. Harris 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,22.67,Missed,,,,,,,,,,,,,,,,,,,
447,PT02M43.00S,2021-12-24T01:46:40.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,70,75,2021-12-24T01:47:01Z,4400000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,446.0,,,,,,
448,PT02M43.00S,2021-12-24T01:46:47.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,70,75,2021-12-24T01:46:47Z,4410000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT02M34.00S,2021-12-24T01:47:13.1Z,3,REGULAR,foul,personal,['2freethrow'],1629637,,,1610612753,70,75,2021-12-24T01:47:25Z,4420000,,,0,,J. Hayes shooting personal FOUL (5 PF) (Wagner 2 FT),"[1629637, 1630532]",1610612740.0,NOP,shooting,,,Hayes,J. Hayes,,,,,,,,,,,201640.0,5.0,0.0,Wagner,1630532.0,,,,,,,,,,
452,PT02M34.00S,2021-12-24T01:47:38.6Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630532,,,1610612753,71,75,2021-12-24T01:47:38Z,4440000,,,0,,F. Wagner Free Throw 1 of 2 (15 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
453,PT02M34.00S,2021-12-24T01:47:53.8Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630532,,,1610612753,72,75,2021-12-24T01:47:53Z,4450000,,,0,,F. Wagner Free Throw 2 of 2 (16 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,Made,16.0,,,,,,,,,,,,,,,,,,
454,PT02M12.00S,2021-12-24T01:48:19.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629637,88.38699080157687,44.85294117647059,1610612740,72,77,2021-12-24T01:48:24Z,4460000,-26.0,57.0,1,right,J. Hayes 6' cutting Layup (2 PTS) (T. Satoransky 3 AST),"[1629637, 203107]",1610612740.0,NOP,cutting,,,Hayes,J. Hayes,,,,,6.23,Made,2.0,,,,,,,,,T. Satoransky,203107.0,3.0,,,,,,,
456,PT01M55.00S,2021-12-24T01:48:36.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628976,9.149145860709593,50.73529411764706,1610612753,74,77,2021-12-24T01:48:43Z,4480000,-4.0,34.0,1,left,W. Carter Jr. turnaround Hook (13 PTS),[1628976],1610612753.0,ORL,turnaround,,,Carter Jr.,W. Carter Jr.,,,,,3.37,Made,13.0,,,,,,,,,,,,,,,,,,
457,PT01M45.00S,2021-12-24T01:48:50.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,74,77,2021-12-24T01:48:50Z,4490000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT01M45.00S,2021-12-24T01:48:51.3Z,3,REGULAR,substitution,out,[],1629637,,,1610612740,74,77,2021-12-24T01:48:55Z,4500000,,,0,,SUB out: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT01M45.00S,2021-12-24T01:48:51.3Z,3,REGULAR,substitution,in,[],1626195,,,1610612740,74,77,2021-12-24T01:48:55Z,4510000,,,0,,SUB in: W. Hernangomez,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT01M45.00S,2021-12-24T01:49:04.7Z,3,REGULAR,substitution,out,[],1628976,,,1610612740,74,77,2021-12-24T01:49:09Z,4520000,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT01M45.00S,2021-12-24T01:49:04.7Z,3,REGULAR,substitution,in,[],1630273,,,1610612740,74,77,2021-12-24T01:49:09Z,4530000,,,0,,SUB in: F. Gillespie,[1630273],1610612753.0,ORL,,,,Gillespie,F. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT01M30.00S,2021-12-24T01:49:27.9Z,3,REGULAR,3pt,Jump Shot,[],202066,91.40932982917214,1.4705882352941175,1610612740,74,77,2021-12-24T01:50:27Z,4540000,-243.0,28.0,1,right,MISS G. Temple 24' step back 3PT,[202066],1610612740.0,NOP,step back,,,Temple,G. Temple,,,,,24.42,Missed,,,,,,,,,,,,,,,,,,,
463,PT01M24.00S,2021-12-24T01:49:33.9Z,3,REGULAR,rebound,offensive,[],1630530,,,1610612740,74,77,2021-12-24T01:49:36Z,4550000,,,0,,T. Murphy III REBOUND (Off:1 Def:1),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,462.0,2.0,1.0,1.0,,,
464,PT01M24.00S,2021-12-24T01:49:34.4Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1630530,94.40999984741211,50.0,1610612740,74,79,2021-12-24T01:49:45Z,4560000,0.0,0.0,1,right,T. Murphy III tip DUNK (5 PTS),[1630530],1610612740.0,NOP,tip,,,Murphy III,T. Murphy III,,,,,0.0,Made,5.0,,,,,,,,,,,,,,,,,,
465,PT01M07.00S,2021-12-24T01:49:51.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630532,8.886333771353483,35.049019607843135,1610612753,76,79,2021-12-24T01:51:55Z,4570000,75.0,31.0,1,left,F. Wagner 8' Hook (18 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,8.1,Made,18.0,,,,,,,,,,,,,,,,,,
466,PT00M58.90S,2021-12-24T01:50:02.5Z,3,REGULAR,foul,personal,[],1630175,,,1610612740,76,79,2021-12-24T01:59:53Z,4580000,,,0,,C. Anthony personal FOUL (3 PF),"[1630175, 203107]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,201640.0,3.0,1.0,Satoransky,203107.0,,,,,,,,,,
517,PT00M58.90S,2021-12-24T01:50:38.5Z,3,REGULAR,substitution,out,[],203914,,,1610612740,76,79,2021-12-24T01:59:53Z,4597500,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT00M58.90S,2021-12-24T01:50:38.5Z,3,REGULAR,substitution,out,[],1630175,,,1610612740,76,79,2021-12-24T01:59:53Z,4601250,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT00M58.90S,2021-12-24T01:50:38.5Z,3,REGULAR,substitution,out,[],1627742,,,1610612740,76,79,2021-12-24T01:59:53Z,4603125,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT00M58.90S,2021-12-24T01:50:38.5Z,3,REGULAR,substitution,in,[],204025,,,1610612740,76,79,2021-12-24T01:59:53Z,4604062,,,0,,SUB in: T. Frazier,[204025],1610612753.0,ORL,,,,Frazier,T. Frazier,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT00M58.90S,2021-12-24T01:50:38.5Z,3,REGULAR,substitution,in,[],1629755,,,1610612740,76,79,2021-12-24T01:59:53Z,4604531,,,0,,SUB in: H. Gravett,[1629755],1610612753.0,ORL,,,,Gravett,H. Gravett,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT00M58.90S,2021-12-24T01:50:38.5Z,3,REGULAR,substitution,in,[],1629109,,,1610612740,76,79,2021-12-24T01:59:53Z,4604765,,,0,,SUB in: G. Clark,[1629109],1610612740.0,NOP,,,,Clark,G. Clark,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT00M58.50S,2021-12-24T01:51:32.6Z,3,REGULAR,instantreplay,request,[],0,,,1610612740,76,79,2021-12-24T02:06:18Z,4612382,,,0,,,[],,,support,,,,,,,,,,,,,,,201640.0,,,,,,,,,,,,,,Off-Ball - Foul Occurred Before Inbounds
470,PT00M58.50S,2021-12-24T01:52:26.7Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",204025,,,1610612740,76,79,2021-12-24T01:59:53Z,4620000,,,0,,T. Frazier away-from-play personal FOUL (1 PF) (Murphy III 1 FT),"[204025, 1630530]",1610612753.0,ORL,away-from-play,,,Frazier,T. Frazier,,,,,,,,,,,201640.0,1.0,0.0,Murphy III,1630530.0,,,,,,,,,,
474,PT00M58.50S,2021-12-24T01:53:02.9Z,3,REGULAR,freethrow,1 of 1,[],1630530,,,1610612740,76,80,2021-12-24T01:59:53Z,4635000,,,0,,T. Murphy III away-from-play Free Throw 1 of 1 (6 PTS),[1630530],1610612740.0,NOP,away-from-play,,,Murphy III,T. Murphy III,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
472,PT00M44.70S,2021-12-24T01:53:12.6Z,3,REGULAR,3pt,Jump Shot,[],203107,69.99014454664915,73.52941176470588,1610612740,76,83,2021-12-24T02:08:51Z,4640000,118.0,230.0,1,right,T. Satoransky 25' 3PT step back (6 PTS) (T. Murphy III 1 AST),"[203107, 1630530]",1610612740.0,NOP,step back,,,Satoransky,T. Satoransky,,,,,25.8,Made,6.0,,,,,,,,,T. Murphy III,1630530.0,1.0,,,,,,,
475,PT00M31.60S,2021-12-24T01:53:13.6Z,3,REGULAR,3pt,Jump Shot,[],204025,6.521024967148489,94.85294117647058,1610612753,76,83,2021-12-24T01:53:22Z,4670000,-224.0,9.0,1,left,MISS T. Frazier 3PT,[204025],1610612753.0,ORL,,,,Frazier,T. Frazier,,,,,22.45,Missed,,,,,,,,,,,,,,,,,,,
476,PT00M24.50S,2021-12-24T01:53:20.7Z,3,REGULAR,rebound,defensive,[],1629109,,,1610612740,76,83,2021-12-24T01:53:22Z,4680000,,,0,,G. Clark REBOUND (Off:0 Def:2),[1629109],1610612740.0,NOP,,,,Clark,G. Clark,,,,,,,,,,,,,,,,,,,475.0,2.0,2.0,0.0,,,
477,PT00M09.10S,2021-12-24T01:53:36.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626195,91.5407358738502,50.98039215686274,1610612740,76,83,2021-12-24T02:09:31Z,4690000,5.0,27.0,1,right,MISS W. Hernangomez Layup - blocked,"[1626195, 1630273]",1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,2.74,Missed,,,,,,,,,,,,,,,,,Gillespie,1630273.0,
478,PT00M09.10S,2021-12-24T01:53:36.1Z,3,REGULAR,block,,[],1630273,,,1610612740,76,83,2021-12-24T01:53:41Z,4700000,,,0,,F. Gillespie BLOCK (2 BLK),[1630273],1610612753.0,ORL,,,,Gillespie,F. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT00M04.70S,2021-12-24T01:53:40.5Z,3,REGULAR,rebound,defensive,[],204025,,,1610612753,76,83,2021-12-24T01:53:46Z,4710000,,,0,,T. Frazier REBOUND (Off:0 Def:2),[204025],1610612753.0,ORL,,,,Frazier,T. Frazier,,,,,,,,,,,,,,,,,,,477.0,2.0,2.0,0.0,,,
480,PT00M03.80S,2021-12-24T01:53:43.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630532,5.995400788436268,50.0,1610612753,78,83,2021-12-24T01:54:01Z,4720000,0.0,4.0,1,left,F. Wagner running Layup (20 PTS) (T. Frazier 1 AST),"[1630532, 204025]",1610612753.0,ORL,running,,,Wagner,F. Wagner,,,,,0.39,Made,20.0,,,,,,,,,T. Frazier,204025.0,1.0,,,,,,,
482,PT00M01.20S,2021-12-24T01:53:48.1Z,3,REGULAR,turnover,out-of-bounds,[],203107,,,1610612740,78,83,2021-12-24T01:54:09Z,4740000,,,0,,T. Satoransky bad pass out-of-bounds TURNOVER (1 TO),[203107],1610612740.0,NOP,bad pass,,,Satoransky,T. Satoransky,,,,,,,,1.0,,,201638.0,,,,,,,,,,,,,,
483,PT00M00.00S,2021-12-24T01:54:05.7Z,3,REGULAR,period,end,[],0,,,1610612753,78,83,2021-12-24T01:54:05Z,4750000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT12M00.00S,2021-12-24T01:55:44.1Z,4,REGULAR,substitution,out,['startperiod'],1630532,,,1610612753,78,83,2021-12-24T01:56:26Z,4770000,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2021-12-24T01:55:44.1Z,4,REGULAR,substitution,out,['startperiod'],1626195,,,1610612753,78,83,2021-12-24T01:56:26Z,4790000,,,0,,SUB out: W. Hernangomez,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT12M00.00S,2021-12-24T01:55:44.1Z,4,REGULAR,substitution,out,['startperiod'],1630530,,,1610612753,78,83,2021-12-24T01:56:26Z,4810000,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT12M00.00S,2021-12-24T01:55:44.1Z,4,REGULAR,substitution,in,['startperiod'],1629643,,,1610612753,78,83,2021-12-24T01:56:26Z,4840000,,,0,,SUB in: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2021-12-24T01:55:44.1Z,4,REGULAR,substitution,in,['startperiod'],1629637,,,1610612753,78,83,2021-12-24T01:56:26Z,4850000,,,0,,SUB in: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2021-12-24T01:55:44.1Z,4,REGULAR,substitution,in,['startperiod'],1628984,,,1610612753,78,83,2021-12-24T01:56:26Z,4860000,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2021-12-24T01:55:44.1Z,4,REGULAR,substitution,in,['startperiod'],1628404,,,1610612753,78,83,2021-12-24T01:56:26Z,4870000,,,0,,SUB in: J. Hart,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT12M00.00S,2021-12-24T01:55:44.1Z,4,REGULAR,substitution,out,['startperiod'],1629109,,,1610612753,78,83,2021-12-24T02:02:41Z,4875000,,,0,,SUB out: G. Clark,[1629109],1610612740.0,NOP,,,,Clark,G. Clark,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2021-12-24T01:56:43.5Z,4,REGULAR,period,start,[],0,,,1610612753,78,83,2021-12-24T01:56:43Z,4880000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT11M39.00S,2021-12-24T01:57:04.1Z,4,REGULAR,2pt,Jump Shot,[],204025,25.04927726675427,66.91176470588235,1610612753,78,83,2021-12-24T01:57:13Z,4890000,-85.0,183.0,1,left,MISS T. Frazier 20' pullup Shot,[204025],1610612753.0,ORL,pullup,,,Frazier,T. Frazier,,,,,20.16,Missed,,,,,,,,,,,,,,,,,,,
498,PT11M33.00S,2021-12-24T01:57:08.6Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612740,78,83,2021-12-24T01:57:08Z,4900000,,,0,,J. Hart REBOUND (Off:0 Def:3),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,497.0,3.0,3.0,0.0,,,
499,PT11M11.00S,2021-12-24T01:57:31.2Z,4,REGULAR,3pt,Jump Shot,[],1628984,68.80749014454665,75.0,1610612740,78,83,2021-12-24T01:57:40Z,4910000,125.0,241.0,1,right,MISS D. Graham 27' pullup 3PT,[1628984],1610612740.0,NOP,pullup,,,Graham,D. Graham,,,,,27.12,Missed,,,,,,,,,,,,,,,,,,,
500,PT11M08.00S,2021-12-24T01:57:34.5Z,4,REGULAR,rebound,defensive,[],1630273,,,1610612753,78,83,2021-12-24T01:57:34Z,4920000,,,0,,F. Gillespie REBOUND (Off:1 Def:3),[1630273],1610612753.0,ORL,,,,Gillespie,F. Gillespie,,,,,,,,,,,,,,,,,,,499.0,4.0,3.0,1.0,,,
501,PT10M58.00S,2021-12-24T01:57:44.1Z,4,REGULAR,turnover,bad pass,[],1629755,,,1610612753,78,83,2021-12-24T01:59:21Z,4930000,,,0,,H. Gravett bad pass TURNOVER (1 TO),"[1629755, 203107]",1610612753.0,ORL,,,,Gravett,H. Gravett,,,,,,,,1.0,Satoransky,203107.0,,,,,,,,,,,,,,,
502,PT10M58.00S,2021-12-24T01:57:44.1Z,4,REGULAR,steal,,[],203107,,,1610612740,78,83,2021-12-24T02:14:33Z,4940000,,,0,,T. Satoransky STEAL (1 STL),[203107],1610612740.0,NOP,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT10M57.00S,2021-12-24T01:57:52.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203107,93.38042049934296,49.50980392156863,1610612740,78,85,2021-12-24T02:13:55Z,4950000,-2.0,10.0,1,right,T. Satoransky running Layup (8 PTS),[203107],1610612740.0,NOP,running,,,Satoransky,T. Satoransky,,,,,1.0,Made,8.0,,,,,,,,,,,,,,,,,,
504,PT10M57.00S,2021-12-24T01:57:56.9Z,4,REGULAR,foul,personal,['1freethrow'],1629755,,,1610612740,78,85,2021-12-24T01:58:07Z,4960000,,,0,,H. Gravett shooting personal FOUL (1 PF) (Satoransky 1 FT),"[1629755, 203107]",1610612753.0,ORL,shooting,,,Gravett,H. Gravett,,,,,,,,,,,1628171.0,1.0,0.0,Satoransky,203107.0,,,,,,,,,,
512,PT10M57.00S,2021-12-24T01:58:17.1Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],203107,,,1610612740,78,86,2021-12-24T01:58:17Z,4980000,,,0,,T. Satoransky Free Throw 1 of 1 (9 PTS),[203107],1610612740.0,NOP,,,,Satoransky,T. Satoransky,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
513,PT10M40.00S,2021-12-24T01:58:33.9Z,4,REGULAR,2pt,Jump Shot,[],1629643,16.770696452036795,29.166666666666668,1610612753,78,86,2021-12-24T01:59:35Z,4990000,104.0,105.0,1,left,MISS C. Okeke 14' Jump Shot,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,14.8,Missed,,,,,,,,,,,,,,,,,,,
514,PT10M40.00S,2021-12-24T01:58:33.9Z,4,REGULAR,rebound,defensive,[],1628984,,,1610612740,78,86,2021-12-24T01:59:35Z,5000000,,,0,,D. Graham REBOUND (Off:0 Def:3),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,513.0,3.0,3.0,0.0,,,
515,PT10M31.00S,2021-12-24T01:58:46.2Z,4,REGULAR,turnover,bad pass,[],1628984,,,1610612740,78,86,2021-12-24T02:22:53Z,5010000,,,0,,D. Graham bad pass TURNOVER (1 TO),"[1628984, 1629643]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,1.0,Okeke,1629643.0,,,,,,,,,,,,,,,
516,PT10M31.00S,2021-12-24T01:58:46.2Z,4,REGULAR,steal,,[],1629643,,,1610612753,78,86,2021-12-24T02:22:53Z,5020000,,,0,,C. Okeke STEAL (1 STL),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT10M15.00S,2021-12-24T01:58:59.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629643,7.178055190538765,46.81372549019608,1610612753,80,86,2021-12-24T01:59:51Z,5030000,16.0,15.0,1,left,C. Okeke cutting Layup (4 PTS) (F. Gillespie 1 AST),"[1629643, 1630273]",1610612753.0,ORL,cutting,,,Okeke,C. Okeke,,,,,2.19,Made,4.0,,,,,,,,,F. Gillespie,1630273.0,1.0,,,,,,,
524,PT10M00.00S,2021-12-24T01:59:16.2Z,4,REGULAR,foul,personal,[],1629678,,,1610612740,80,86,2021-12-24T01:59:20Z,5040000,,,0,,A. Schofield personal FOUL (2 PF),"[1629678, 1628404]",1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,201638.0,2.0,0.0,Hart,1628404.0,,,,,,,,,,
526,PT09M51.00S,2021-12-24T01:59:39.5Z,4,REGULAR,3pt,Jump Shot,[],203107,77.21747700394218,8.088235294117647,1610612740,80,86,2021-12-24T01:59:55Z,5060000,-210.0,162.0,1,right,MISS T. Satoransky 26' 3PT,[203107],1610612740.0,NOP,,,,Satoransky,T. Satoransky,,,,,26.47,Missed,,,,,,,,,,,,,,,,,,,
527,PT09M51.00S,2021-12-24T01:59:39.5Z,4,REGULAR,rebound,defensive,[],1630273,,,1610612753,80,86,2021-12-24T01:59:55Z,5070000,,,0,,F. Gillespie REBOUND (Off:1 Def:4),[1630273],1610612753.0,ORL,,,,Gillespie,F. Gillespie,,,,,,,,,,,,,,,,,,,526.0,5.0,4.0,1.0,,,
529,PT09M38.00S,2021-12-24T01:59:52.2Z,4,REGULAR,3pt,Jump Shot,[],1629755,23.73521681997372,83.33333333333334,1610612753,80,86,2021-12-24T01:59:58Z,5080000,-167.0,171.0,1,left,MISS H. Gravett 3PT,[1629755],1610612753.0,ORL,,,,Gravett,H. Gravett,,,,,23.85,Missed,,,,,,,,,,,,,,,,,,,
530,PT09M38.00S,2021-12-24T01:59:52.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612740,80,86,2021-12-24T01:59:58Z,5090000,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,529.0,,,,,,
531,PT09M37.00S,2021-12-24T01:59:58.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,80,86,2021-12-24T01:59:58Z,5100000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT09M21.00S,2021-12-24T02:00:22.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202066,79.71419185282524,54.65686274509803,1610612740,80,88,2021-12-24T02:18:10Z,5110000,23.0,138.0,1,right,G. Temple 14' driving floating Jump Shot (5 PTS) (D. Graham 3 AST),"[202066, 1628984]",1610612740.0,NOP,driving floating,,,Temple,G. Temple,,,,,14.02,Made,5.0,,,,,,,,,D. Graham,1628984.0,3.0,,,,,,,
534,PT08M57.00S,2021-12-24T02:00:46.9Z,4,REGULAR,2pt,Jump Shot,[],1629755,16.63929040735874,29.65686274509804,1610612753,82,88,2021-12-24T02:18:35Z,5130000,102.0,104.0,1,left,H. Gravett 14' driving floating Jump Shot (2 PTS),[1629755],1610612753.0,ORL,driving floating,,,Gravett,H. Gravett,,,,,14.54,Made,2.0,,,,,,,,,,,,,,,,,,
535,PT08M36.00S,2021-12-24T02:01:10.5Z,4,REGULAR,foul,personal,[],204025,,,1610612740,82,88,2021-12-24T02:01:19Z,5140000,,,0,,T. Frazier personal FOUL (2 PF),"[204025, 1628984]",1610612753.0,ORL,,,,Frazier,T. Frazier,,,,,,,,,,,201638.0,2.0,0.0,Graham,1628984.0,,,,,,,,,,
537,PT08M36.00S,2021-12-24T02:01:18.9Z,4,REGULAR,substitution,out,[],203107,,,1610612740,82,88,2021-12-24T02:01:36Z,5160000,,,0,,SUB out: T. Satoransky,[203107],1610612740.0,NOP,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT08M36.00S,2021-12-24T02:01:18.9Z,4,REGULAR,substitution,in,[],1630530,,,1610612740,82,88,2021-12-24T02:01:36Z,5170000,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT08M22.00S,2021-12-24T02:01:50.0Z,4,REGULAR,3pt,Jump Shot,[],1630530,87.59855453350855,94.11764705882352,1610612740,82,88,2021-12-24T02:01:54Z,5180000,221.0,64.0,1,right,MISS T. Murphy III 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,22.97,Missed,,,,,,,,,,,,,,,,,,,
