actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
448,PT00M30.20S,2021-11-04T00:41:47.1Z,3,REGULAR,steal,,[],1629643,,,1610612753,54,75,2021-11-04T00:47:23Z,4470000,,,0,,C. Okeke STEAL (2 STL),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,
449,PT00M26.00S,2021-11-04T00:41:53.7Z,3,REGULAR,turnover,out-of-bounds,[],1630181,,,1610612753,54,75,2021-11-04T00:42:02Z,4480000,,,0,,R. Hampton bad pass out-of-bounds TURNOVER (3 TO),[1630181],1610612753.0,ORL,bad pass,,,Hampton,R. Hampton,,,,,,,,,,,,,,,3.0,,,1627539.0,,,,,,
450,PT00M09.50S,2021-11-04T00:42:26.2Z,3,REGULAR,foul,offensive,[],201143,,,1610612738,54,75,2021-11-04T00:42:38Z,4490000,,,0,,A. Horford charge offensive FOUL (2 PF),"[201143, 1630181]",1610612738.0,BOS,charge,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,1627539.0,2.0,0.0,Hampton,1630181.0,,
452,PT00M09.50S,2021-11-04T00:42:26.2Z,3,REGULAR,turnover,offensive foul,[],201143,,,1610612738,54,75,2021-11-04T00:42:26Z,4510000,,,0,,A. Horford offensive foul TURNOVER (2 TO),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,2.0,,,1627539.0,,,,,,
453,PT00M03.20S,2021-11-04T00:42:49.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203935,,,1610612753,54,75,2021-11-04T00:43:01Z,4520000,,,0,,M. Smart shooting personal FOUL (2 PF) (Ross 2 FT),"[203935, 203082]",1610612738.0,BOS,shooting,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,2882.0,2.0,0.0,Ross,203082.0,,
455,PT00M03.20S,2021-11-04T00:43:15.6Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],203082,,,1610612753,55,75,2021-11-04T00:43:15Z,4540000,,,0,,T. Ross Free Throw 1 of 2 (5 PTS),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
456,PT00M03.20S,2021-11-04T00:43:37.6Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],203082,,,1610612753,56,75,2021-11-04T00:43:37Z,4550000,,,0,,T. Ross Free Throw 2 of 2 (6 PTS),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
457,PT00M00.00S,2021-11-04T00:43:48.4Z,3,REGULAR,period,end,[],0,,,1610612738,56,75,2021-11-04T00:43:48Z,4560000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT12M00.00S,2021-11-04T00:44:19.5Z,4,REGULAR,substitution,out,['startperiod'],1629643,,,1610612738,56,75,2021-11-04T00:46:33Z,4570000,,,0,,SUB out: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,
459,PT12M00.00S,2021-11-04T00:44:19.5Z,4,REGULAR,substitution,out,['startperiod'],1629021,,,1610612738,56,75,2021-11-04T00:46:33Z,4580000,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,
460,PT12M00.00S,2021-11-04T00:44:19.5Z,4,REGULAR,substitution,out,['startperiod'],1630175,,,1610612738,56,75,2021-11-04T00:46:33Z,4590000,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
461,PT12M00.00S,2021-11-04T00:44:19.5Z,4,REGULAR,substitution,out,['startperiod'],203935,,,1610612738,56,75,2021-11-04T00:46:33Z,4600000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
462,PT12M00.00S,2021-11-04T00:44:19.5Z,4,REGULAR,substitution,in,['startperiod'],1628964,,,1610612738,56,75,2021-11-04T00:46:33Z,4610000,,,0,,SUB in: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,
463,PT12M00.00S,2021-11-04T00:44:19.5Z,4,REGULAR,substitution,in,['startperiod'],1630591,,,1610612738,56,75,2021-11-04T00:46:33Z,4620000,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,
464,PT12M00.00S,2021-11-04T00:44:19.5Z,4,REGULAR,substitution,in,['startperiod'],1628976,,,1610612738,56,75,2021-11-04T00:46:33Z,4630000,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
465,PT12M00.00S,2021-11-04T00:44:19.5Z,4,REGULAR,substitution,in,['startperiod'],1628369,,,1610612738,56,75,2021-11-04T00:46:33Z,4640000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
466,PT12M00.00S,2021-11-04T00:46:37.8Z,4,REGULAR,period,start,[],0,,,1610612753,56,75,2021-11-04T00:46:37Z,4650000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT11M40.00S,2021-11-04T00:46:56.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628976,7.5722733245729295,52.450980392156865,1610612753,56,75,2021-11-04T00:47:09Z,4660000,-12.0,19.0,1,left,MISS W. Carter Jr. Layup - blocked,"[1628976, 201143]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,2.24,Missed,,,,,,,,,,,,,,,,,Horford,201143.0
468,PT11M40.00S,2021-11-04T00:46:56.8Z,4,REGULAR,block,,[],201143,,,1610612753,56,75,2021-11-04T01:20:48Z,4670000,,,0,,A. Horford BLOCK (3 BLK),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,
469,PT11M29.00S,2021-11-04T00:47:07.8Z,4,REGULAR,rebound,defensive,[],201143,,,1610612738,56,75,2021-11-04T00:47:09Z,4680000,,,0,,A. Horford REBOUND (Off:2 Def:9),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,467.0,11.0,9.0,2.0,,,,,,,,,,,,,
470,PT11M29.00S,2021-11-04T00:47:07.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626196,92.85479632063075,46.568627450980394,1610612738,56,77,2021-11-04T00:47:24Z,4690000,-17.0,15.0,1,right,J. Richardson finger roll Layup (2 PTS) (A. Horford 6 AST),"[1626196, 201143]",1610612738.0,BOS,finger roll,,,Richardson,J. Richardson,,,,,2.26,Made,2.0,,,,,A. Horford,201143.0,6.0,,,,,,,,,,
471,PT11M21.00S,2021-11-04T00:47:18.5Z,4,REGULAR,foul,personal,['2freethrow'],1628369,,,1610612753,56,77,2021-11-04T00:47:36Z,4700000,,,0,,J. Tatum shooting personal FOUL (1 PF) (Suggs 2 FT),"[1628369, 1630591]",1610612738.0,BOS,shooting,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,1627539.0,1.0,0.0,Suggs,1630591.0,,
473,PT11M21.00S,2021-11-04T00:47:40.4Z,4,REGULAR,freethrow,1 of 2,[],1630591,,,1610612753,57,77,2021-11-04T00:48:00Z,4720000,,,0,,J. Suggs Free Throw 1 of 2 (8 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
475,PT11M21.00S,2021-11-04T00:47:40.4Z,4,REGULAR,freethrow,2 of 2,[],1630591,,,1610612753,57,77,2021-11-04T00:48:00Z,4730000,,,0,,MISS J. Suggs Free Throw 2 of 2,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,Missed,,,,,,,,,,,,,,,,,,
476,PT11M19.00S,2021-11-04T00:47:42.4Z,4,REGULAR,rebound,defensive,[],201143,,,1610612738,57,77,2021-11-04T00:48:00Z,4740000,,,0,,A. Horford REBOUND (Off:2 Def:10),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,475.0,12.0,10.0,2.0,,,,,,,,,,,,,
477,PT11M06.00S,2021-11-04T00:48:10.4Z,4,REGULAR,3pt,Jump Shot,[],1629641,86.81011826544021,94.6078431372549,1610612738,57,80,2021-11-04T00:48:19Z,4750000,223.0,71.0,1,right,R. Langford 3PT  (3 PTS) (A. Horford 7 AST),"[1629641, 201143]",1610612738.0,BOS,,,,Langford,R. Langford,,,,,23.42,Made,3.0,,,,,A. Horford,201143.0,7.0,,,,,,,,,,
479,PT10M57.00S,2021-11-04T00:48:22.3Z,4,REGULAR,foul,offensive,[],1628964,,,1610612753,57,80,2021-11-04T00:48:30Z,4770000,,,0,,M. Bamba charge offensive FOUL (3 PF),"[1628964, 1629641]",1610612753.0,ORL,charge,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,2882.0,3.0,0.0,Langford,1629641.0,,
481,PT10M57.00S,2021-11-04T00:48:22.3Z,4,REGULAR,turnover,offensive foul,[],1628964,,,1610612753,57,80,2021-11-04T00:48:22Z,4790000,,,0,,M. Bamba offensive foul TURNOVER (1 TO),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,1.0,,,2882.0,,,,,,
482,PT10M32.00S,2021-11-04T00:48:59.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628369,89.43823915900131,50.0,1610612738,57,80,2021-11-04T00:49:07Z,4800000,0.0,47.0,1,right,MISS J. Tatum driving Layup,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,4.68,Missed,,,,,,,,,,,,,,,,,,
483,PT10M32.00S,2021-11-04T00:48:59.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612753,57,80,2021-11-04T00:49:07Z,4810000,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,482.0,,,,,,,,,,,,,,,,
484,PT10M32.00S,2021-11-04T00:49:05.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,57,80,2021-11-04T00:49:05Z,4820000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT10M14.00S,2021-11-04T00:49:27.7Z,4,REGULAR,3pt,Jump Shot,[],1630591,29.38567674113009,80.88235294117648,1610612753,57,80,2021-11-04T00:49:32Z,4830000,-154.0,224.0,1,left,MISS J. Suggs 27' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,27.18,Missed,,,,,,,,,,,,,,,,,,
486,PT10M11.00S,2021-11-04T00:49:30.7Z,4,REGULAR,rebound,defensive,[],1626196,,,1610612738,57,80,2021-11-04T00:49:32Z,4840000,,,0,,J. Richardson REBOUND (Off:0 Def:3),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,485.0,3.0,3.0,0.0,,,,,,,,,,,,,
487,PT10M08.00S,2021-11-04T00:49:33.5Z,4,REGULAR,turnover,bad pass,[],201143,,,1610612738,57,80,2021-11-04T00:49:37Z,4850000,,,0,,A. Horford bad pass TURNOVER (3 TO),"[201143, 1628964]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,3.0,Bamba,1628964.0,,,,,,,
488,PT10M08.00S,2021-11-04T00:49:33.5Z,4,REGULAR,steal,,[],1628964,,,1610612753,57,80,2021-11-04T00:49:35Z,4860000,,,0,,M. Bamba STEAL (2 STL),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,
489,PT09M55.00S,2021-11-04T00:49:47.6Z,4,REGULAR,foul,personal,['2freethrow'],1629641,,,1610612753,57,80,2021-11-04T00:49:57Z,4870000,,,0,,R. Langford shooting personal FOUL (2 PF) (Bamba 2 FT),"[1629641, 1628964]",1610612738.0,BOS,shooting,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,1627961.0,2.0,0.0,Bamba,1628964.0,,
491,PT09M55.00S,2021-11-04T00:50:09.2Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1628964,,,1610612753,58,80,2021-11-04T00:50:09Z,4890000,,,0,,M. Bamba Free Throw 1 of 2 (4 PTS),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
492,PT09M55.00S,2021-11-04T00:50:21.2Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1628964,,,1610612753,59,80,2021-11-04T00:50:21Z,4900000,,,0,,M. Bamba Free Throw 2 of 2 (5 PTS),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
493,PT09M35.00S,2021-11-04T00:50:48.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,59,80,2021-11-04T00:50:48Z,4910000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT09M32.00S,2021-11-04T00:51:02.1Z,4,REGULAR,3pt,Jump Shot,[],201143,68.54467805519053,72.54901960784314,1610612738,59,80,2021-11-04T00:51:09Z,4920000,113.0,243.0,1,right,MISS A. Horford 26' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,26.8,Missed,,,,,,,,,,,,,,,,,,
495,PT09M29.00S,2021-11-04T00:51:05.1Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,59,80,2021-11-04T00:51:09Z,4930000,,,0,,W. Carter Jr. REBOUND (Off:1 Def:7),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,494.0,8.0,7.0,1.0,,,,,,,,,,,,,
496,PT09M25.00S,2021-11-04T00:51:11.6Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630591,5.863994743758213,49.754901960784316,1610612753,61,80,2021-11-04T00:51:58Z,4940000,1.0,3.0,1,left,J. Suggs running Layup (10 PTS),[1630591],1610612753.0,ORL,running,,,Suggs,J. Suggs,,,,,0.29,Made,10.0,,,,,,,,,,,,,,,,,
497,PT09M25.00S,2021-11-04T00:51:19.6Z,4,REGULAR,foul,personal,['1freethrow'],203471,,,1610612753,61,80,2021-11-04T00:51:38Z,4950000,,,0,,D. Schroder shooting personal FOUL (2 PF) (Suggs 1 FT),"[203471, 1630591]",1610612738.0,BOS,shooting,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,1627539.0,2.0,0.0,Suggs,1630591.0,,
499,PT09M25.00S,2021-11-04T00:51:33.5Z,4,REGULAR,substitution,out,[],1629641,,,1610612753,61,80,2021-11-04T00:51:38Z,4970000,,,0,,SUB out: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,
500,PT09M25.00S,2021-11-04T00:51:33.5Z,4,REGULAR,substitution,in,[],1627759,,,1610612753,61,80,2021-11-04T00:51:38Z,4980000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
501,PT09M25.00S,2021-11-04T00:51:44.6Z,4,REGULAR,freethrow,1 of 1,['fastbreak'],1630591,,,1610612753,61,80,2021-11-04T00:51:52Z,4990000,,,0,,MISS J. Suggs Free Throw 1 of 1,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,Missed,,,,,,,,,,,,,,,,,,
502,PT09M23.00S,2021-11-04T00:51:46.6Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,61,80,2021-11-04T00:51:52Z,5000000,,,0,,J. Tatum REBOUND (Off:0 Def:5),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,501.0,5.0,5.0,0.0,,,,,,,,,,,,,
503,PT09M13.00S,2021-11-04T00:51:57.9Z,4,REGULAR,foul,personal,['2freethrow'],1628964,,,1610612738,61,80,2021-11-04T00:52:08Z,5010000,,,0,,M. Bamba shooting personal FOUL (4 PF) (Tatum 2 FT),"[1628964, 1628369]",1610612753.0,ORL,shooting,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,1627539.0,4.0,0.0,Tatum,1628369.0,,
505,PT09M13.00S,2021-11-04T00:52:24.1Z,4,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,61,81,2021-11-04T00:52:43Z,5030000,,,0,,J. Tatum Free Throw 1 of 2 (12 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
506,PT09M13.00S,2021-11-04T00:52:24.1Z,4,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,61,81,2021-11-04T00:52:43Z,5040000,,,0,,MISS J. Tatum Free Throw 2 of 2,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Missed,,,,,,,,,,,,,,,,,,
507,PT09M11.00S,2021-11-04T00:52:26.1Z,4,REGULAR,rebound,defensive,[],1628964,,,1610612753,61,81,2021-11-04T00:52:43Z,5050000,,,0,,M. Bamba REBOUND (Off:2 Def:7),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,506.0,9.0,7.0,2.0,,,,,,,,,,,,,
508,PT08M56.00S,2021-11-04T00:52:55.7Z,4,REGULAR,turnover,bad pass,[],1630181,,,1610612753,61,81,2021-11-04T00:53:00Z,5060000,,,0,,R. Hampton bad pass TURNOVER (4 TO),"[1630181, 1626196]",1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,4.0,Richardson,1626196.0,,,,,,,
509,PT08M56.00S,2021-11-04T00:52:55.7Z,4,REGULAR,steal,,[],1626196,,,1610612738,61,81,2021-11-04T00:52:57Z,5070000,,,0,,J. Richardson STEAL (1 STL),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,
510,PT08M51.00S,2021-11-04T00:53:00.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627759,92.72339027595268,47.794117647058826,1610612738,61,83,2021-11-04T00:53:08Z,5080000,-11.0,16.0,1,right,J. Brown running Layup (27 PTS) (J. Richardson 2 AST),"[1627759, 1626196]",1610612738.0,BOS,running,,,Brown,J. Brown,,,,,1.93,Made,27.0,,,,,J. Richardson,1626196.0,2.0,,,,,,,,,,
512,PT08M34.00S,2021-11-04T00:53:17.3Z,4,REGULAR,2pt,Jump Shot,[],1628964,17.0335085413929,17.647058823529413,1610612753,61,83,2021-11-04T00:53:23Z,5100000,162.0,108.0,1,left,MISS M. Bamba 19' turnaround Shot,[1628964],1610612753.0,ORL,turnaround,,,Bamba,M. Bamba,,,,,19.43,Missed,,,,,,,,,,,,,,,,,,
513,PT08M31.00S,2021-11-04T00:53:20.3Z,4,REGULAR,rebound,defensive,[],1626196,,,1610612738,61,83,2021-11-04T00:53:23Z,5110000,,,0,,J. Richardson REBOUND (Off:0 Def:4),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,512.0,4.0,4.0,0.0,,,,,,,,,,,,,
514,PT08M19.00S,2021-11-04T00:53:32.2Z,4,REGULAR,3pt,Jump Shot,[],1627759,87.86136662286465,93.87254901960785,1610612738,61,83,2021-11-04T00:53:38Z,5120000,219.0,62.0,1,right,MISS J. Brown 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,22.79,Missed,,,,,,,,,,,,,,,,,,
515,PT08M16.00S,2021-11-04T00:53:35.2Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,61,83,2021-11-04T00:53:38Z,5130000,,,0,,W. Carter Jr. REBOUND (Off:1 Def:8),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,514.0,9.0,8.0,1.0,,,,,,,,,,,,,
516,PT08M08.00S,2021-11-04T00:53:44.2Z,4,REGULAR,3pt,Jump Shot,[],1628976,31.35676741130092,43.38235294117647,1610612753,61,83,2021-11-04T00:53:48Z,5140000,33.0,242.0,1,left,MISS W. Carter Jr. 24' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,24.46,Missed,,,,,,,,,,,,,,,,,,
517,PT08M03.00S,2021-11-04T00:53:49.2Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,61,83,2021-11-04T00:53:48Z,5150000,,,0,,J. Tatum REBOUND (Off:0 Def:6),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,516.0,6.0,6.0,0.0,,,,,,,,,,,,,
518,PT08M00.00S,2021-11-04T00:53:54.3Z,4,REGULAR,foul,personal,['2freethrow'],1628964,,,1610612738,61,83,2021-11-04T00:54:08Z,5160000,,,0,,M. Bamba shooting personal FOUL (5 PF) (Richardson 2 FT),"[1628964, 1626196]",1610612753.0,ORL,shooting,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,1627961.0,5.0,0.0,Richardson,1626196.0,,
520,PT08M00.00S,2021-11-04T00:54:28.6Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1626196,,,1610612738,61,84,2021-11-04T00:54:28Z,5180000,,,0,,J. Richardson Free Throw 1 of 2 (3 PTS),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
521,PT08M00.00S,2021-11-04T00:54:29.8Z,4,REGULAR,substitution,out,[],1630591,,,1610612738,61,84,2021-11-04T00:54:49Z,5190000,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,
522,PT08M00.00S,2021-11-04T00:54:29.8Z,4,REGULAR,substitution,out,[],1628964,,,1610612738,61,84,2021-11-04T00:54:49Z,5200000,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,
523,PT08M00.00S,2021-11-04T00:54:29.8Z,4,REGULAR,substitution,out,[],1630181,,,1610612738,61,84,2021-11-04T00:54:49Z,5210000,,,0,,SUB out: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,
524,PT08M00.00S,2021-11-04T00:54:29.8Z,4,REGULAR,substitution,out,[],201143,,,1610612738,61,84,2021-11-04T00:54:49Z,5220000,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,
525,PT08M00.00S,2021-11-04T00:54:29.8Z,4,REGULAR,substitution,in,[],1630175,,,1610612738,61,84,2021-11-04T00:54:49Z,5230000,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
526,PT08M00.00S,2021-11-04T00:54:29.8Z,4,REGULAR,substitution,in,[],1630532,,,1610612738,61,84,2021-11-04T00:54:49Z,5240000,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,
527,PT08M00.00S,2021-11-04T00:54:29.8Z,4,REGULAR,substitution,in,[],1629643,,,1610612738,61,84,2021-11-04T00:54:49Z,5250000,,,0,,SUB in: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,
528,PT08M00.00S,2021-11-04T00:54:29.8Z,4,REGULAR,substitution,in,[],1629057,,,1610612738,61,84,2021-11-04T00:54:49Z,5260000,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
529,PT08M00.00S,2021-11-04T00:54:28.6Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1626196,,,1610612738,61,84,2021-11-04T00:55:07Z,5270000,,,0,,MISS J. Richardson Free Throw 2 of 2,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,Missed,,,,,,,,,,,,,,,,,,
530,PT07M58.00S,2021-11-04T00:54:30.6Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,61,84,2021-11-04T00:55:07Z,5280000,,,0,,W. Carter Jr. REBOUND (Off:1 Def:9),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,529.0,10.0,9.0,1.0,,,,,,,,,,,,,
531,PT07M46.00S,2021-11-04T00:55:15.5Z,4,REGULAR,foul,personal,['2freethrow'],1626196,,,1610612753,61,84,2021-11-04T00:55:27Z,5290000,,,0,,J. Richardson shooting personal FOUL (1 PF) (Okeke 2 FT),"[1626196, 1629643]",1610612738.0,BOS,shooting,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,1627961.0,1.0,0.0,Okeke,1629643.0,,
533,PT07M46.00S,2021-11-04T00:55:37.2Z,4,REGULAR,freethrow,1 of 2,[],1629643,,,1610612753,62,84,2021-11-04T00:55:37Z,5310000,,,0,,C. Okeke Free Throw 1 of 2 (5 PTS),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
534,PT07M46.00S,2021-11-04T00:55:52.1Z,4,REGULAR,freethrow,2 of 2,[],1629643,,,1610612753,63,84,2021-11-04T00:55:52Z,5320000,,,0,,C. Okeke Free Throw 2 of 2 (6 PTS),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
535,PT07M22.00S,2021-11-04T00:56:17.5Z,4,REGULAR,3pt,Jump Shot,[],203471,72.48685939553219,80.63725490196079,1610612738,63,84,2021-11-04T00:56:23Z,5330000,153.0,206.0,1,right,MISS D. Schroder 25' 3PT,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,25.68,Missed,,,,,,,,,,,,,,,,,,
536,PT07M19.00S,2021-11-04T00:56:20.5Z,4,REGULAR,rebound,offensive,[],1626196,,,1610612738,63,84,2021-11-04T00:56:23Z,5340000,,,0,,J. Richardson REBOUND (Off:1 Def:4),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,535.0,5.0,4.0,1.0,,,,,,,,,,,,,
537,PT07M17.00S,2021-11-04T00:56:22.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1626196,76.5604467805519,8.088235294117647,1610612738,63,84,2021-11-04T00:56:30Z,5350000,-210.0,168.0,1,right,MISS J. Richardson 26' 3PT,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,26.85,Missed,,,,,,,,,,,,,,,,,,
