actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,turnoverTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
456,PT03M09.00S,2021-12-29T01:45:38.6Z,3,REGULAR,substitution,in,[],201588,,,1610612749,72,90,2021-12-29T01:45:43Z,4510000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT03M09.00S,2021-12-29T01:45:55.4Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],201950,,,1610612749,72,91,2021-12-29T01:45:55Z,4520000,,,0,,J. Holiday Free Throw 2 of 2 (9 PTS),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
458,PT02M55.00S,2021-12-29T01:46:12.0Z,3,REGULAR,3pt,Jump Shot,[],203914,20.45006570302234,94.11764705882352,1610612753,75,91,2021-12-29T01:46:16Z,4530000,-221.0,140.0,1,left,G. Harris 26' 3PT  (13 PTS) (F. Wagner 3 AST),"[203914, 1630532]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,26.11,Made,13.0,,,,,F. Wagner,1630532.0,3.0,,,,,,,,,,,
460,PT02M46.00S,2021-12-29T01:46:20.4Z,3,REGULAR,2pt,Jump Shot,[],201950,78.26872536136662,72.79411764705883,1610612749,75,91,2021-12-29T01:47:01Z,4550000,114.0,152.0,1,right,MISS J. Holiday 18' step back Shot,[201950],1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,18.98,Missed,,,,,,,,,,,,,,,,,,,
461,PT02M42.00S,2021-12-29T01:46:24.4Z,3,REGULAR,rebound,defensive,[],1629678,,,1610612753,75,91,2021-12-29T01:47:32Z,4560000,,,0,,A. Schofield REBOUND (Off:1 Def:1),[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,460.0,2.0,1.0,1.0,,,,,,,,,,,,,,
462,PT02M33.00S,2021-12-29T01:46:33.5Z,3,REGULAR,3pt,Jump Shot,[],1630532,2.8416557161629434,95.34313725490196,1610612753,78,91,2021-12-29T01:47:04Z,4570000,-227.0,-26.0,1,left,F. Wagner 3PT step back (25 PTS),[1630532],1610612753.0,ORL,step back,,,Wagner,F. Wagner,,,,,22.82,Made,25.0,,,,,,,,,,,,,,,,,,
463,PT02M26.00S,2021-12-29T01:46:43.3Z,3,REGULAR,foul,personal,[],1629021,,,1610612749,78,91,2021-12-29T01:46:49Z,4580000,,,0,,M. Wagner personal FOUL (1 PF),"[1629021, 202326]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,202056.0,1.0,0.0,,Cousins,202326.0,,,,,
465,PT02M26.00S,2021-12-29T01:46:55.7Z,3,REGULAR,substitution,out,[],201950,,,1610612749,78,91,2021-12-29T01:47:01Z,4600000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT02M26.00S,2021-12-29T01:46:55.7Z,3,REGULAR,substitution,in,[],1628978,,,1610612749,78,91,2021-12-29T01:47:01Z,4610000,,,0,,SUB in: D. DiVincenzo,[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT02M17.00S,2021-12-29T01:47:18.9Z,3,REGULAR,3pt,Jump Shot,[],202326,65.1281208935611,47.794117647058826,1610612749,78,91,2021-12-29T01:47:26Z,4620000,-11.0,275.0,1,right,MISS D. Cousins 27' 3PT,[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,27.55,Missed,,,,,,,,,,,,,,,,,,,
468,PT02M13.00S,2021-12-29T01:47:22.9Z,3,REGULAR,rebound,defensive,[],1630532,,,1610612753,78,91,2021-12-29T01:47:26Z,4630000,,,0,,F. Wagner REBOUND (Off:1 Def:6),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,467.0,7.0,6.0,1.0,,,,,,,,,,,,,,
469,PT02M03.00S,2021-12-29T01:47:32.3Z,3,REGULAR,3pt,Jump Shot,[],203914,7.046649145860711,2.941176470588235,1610612753,78,91,2021-12-29T01:47:37Z,4640000,235.0,14.0,1,left,MISS G. Harris 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,23.57,Missed,,,,,,,,,,,,,,,,,,,
470,PT02M00.00S,2021-12-29T01:47:35.6Z,3,REGULAR,rebound,offensive,[],1629021,,,1610612753,78,91,2021-12-29T01:47:35Z,4650000,,,0,,M. Wagner REBOUND (Off:1 Def:0),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,469.0,1.0,0.0,1.0,,,,,,,,,,,,,,
471,PT01M57.00S,2021-12-29T01:47:38.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629021,23.603810775295663,8.333333333333332,1610612753,78,91,2021-12-29T01:47:42Z,4660000,208.0,169.0,1,left,MISS M. Wagner 26' 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,26.85,Missed,,,,,,,,,,,,,,,,,,,
472,PT01M54.00S,2021-12-29T01:47:41.4Z,3,REGULAR,rebound,defensive,[],1626192,,,1610612749,78,91,2021-12-29T01:47:42Z,4670000,,,0,,P. Connaughton REBOUND (Off:0 Def:3),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,471.0,3.0,3.0,0.0,,,,,,,,,,,,,,
473,PT01M42.00S,2021-12-29T01:47:58.6Z,3,REGULAR,foul,personal,[],1629021,,,1610612749,78,91,2021-12-29T01:48:14Z,4680000,,,0,,M. Wagner personal FOUL (2 PF),"[1629021, 202326]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,1151.0,2.0,0.0,,Cousins,202326.0,,,,,
475,PT01M42.00S,2021-12-29T01:48:09.3Z,3,REGULAR,substitution,out,[],202326,,,1610612749,78,91,2021-12-29T01:48:14Z,4700000,,,0,,SUB out: D. Cousins,[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT01M42.00S,2021-12-29T01:48:09.3Z,3,REGULAR,substitution,in,[],203507,,,1610612749,78,91,2021-12-29T01:48:14Z,4710000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT01M30.00S,2021-12-29T01:48:41.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,92.9862023653088,45.09803921568628,1610612749,78,93,2021-12-29T01:48:47Z,4720000,-25.0,13.0,1,right,G. Antetokounmpo Layup (15 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,2.79,Made,15.0,,,,,,,,,,,,,,,,,,
478,PT01M18.00S,2021-12-29T01:48:55.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203507,,,1610612753,78,93,2021-12-29T01:49:01Z,4730000,,,0,,G. Antetokounmpo personal FOUL (4 PF) (Wagner 2 FT),"[203507, 1629021]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,202056.0,4.0,0.0,,Wagner,1629021.0,,,,,
480,PT01M18.00S,2021-12-29T01:49:27.2Z,3,REGULAR,freethrow,1 of 2,[],1629021,,,1610612753,79,93,2021-12-29T01:49:27Z,4750000,,,0,,M. Wagner Free Throw 1 of 2 (4 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
481,PT01M18.00S,2021-12-29T01:49:27.8Z,3,REGULAR,substitution,out,[],203914,,,1610612753,79,93,2021-12-29T01:49:45Z,4760000,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT01M18.00S,2021-12-29T01:49:27.8Z,3,REGULAR,substitution,out,[],1630532,,,1610612753,79,93,2021-12-29T01:49:45Z,4770000,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT01M18.00S,2021-12-29T01:49:27.8Z,3,REGULAR,substitution,out,[],1626192,,,1610612753,79,93,2021-12-29T01:49:45Z,4780000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT01M18.00S,2021-12-29T01:49:27.8Z,3,REGULAR,substitution,in,[],1629649,,,1610612753,79,93,2021-12-29T01:49:45Z,4790000,,,0,,SUB in: I. Brazdeikis,[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT01M18.00S,2021-12-29T01:49:27.8Z,3,REGULAR,substitution,in,[],204025,,,1610612753,79,93,2021-12-29T01:49:45Z,4800000,,,0,,SUB in: T. Frazier,[204025],1610612753.0,ORL,,,,Frazier,T. Frazier,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT01M18.00S,2021-12-29T01:49:27.8Z,3,REGULAR,substitution,in,[],1626171,,,1610612753,79,93,2021-12-29T01:49:45Z,4810000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT01M18.00S,2021-12-29T01:49:56.0Z,3,REGULAR,freethrow,2 of 2,[],1629021,,,1610612753,80,93,2021-12-29T01:49:56Z,4820000,,,0,,M. Wagner Free Throw 2 of 2 (5 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
488,PT01M05.00S,2021-12-29T01:50:15.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,91.14651773981603,49.01960784313725,1610612749,80,95,2021-12-29T01:50:21Z,4830000,-5.0,31.0,1,right,G. Antetokounmpo driving Layup (17 PTS) (G. Hill 2 AST),"[203507, 201588]",1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,3.11,Made,17.0,,,,,G. Hill,201588.0,2.0,,,,,,,,,,,
489,PT01M05.00S,2021-12-29T01:50:20.7Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629021,,,1610612749,80,95,2021-12-29T01:50:27Z,4840000,,,0,,M. Wagner shooting personal FOUL (3 PF) (Antetokounmpo 1 FT),"[1629021, 203507]",1610612753.0,ORL,shooting,,,Wagner,M. Wagner,,,,,,,,,,,,,,,202056.0,3.0,0.0,,Antetokounmpo,203507.0,,,,,
491,PT01M05.00S,2021-12-29T01:50:51.8Z,3,REGULAR,freethrow,1 of 1,[],203507,,,1610612749,80,95,2021-12-29T01:50:56Z,4860000,,,0,,MISS G. Antetokounmpo Free Throw 1 of 1,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Missed,,,,,,,,,,,,,,,,,,,
492,PT01M03.00S,2021-12-29T01:50:53.8Z,3,REGULAR,rebound,defensive,[],1629678,,,1610612753,80,95,2021-12-29T01:50:56Z,4870000,,,0,,A. Schofield REBOUND (Off:1 Def:2),[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,491.0,3.0,2.0,1.0,,,,,,,,,,,,,,
493,PT00M49.10S,2021-12-29T01:51:07.4Z,3,REGULAR,turnover,bad pass,[],1630181,,,1610612753,80,95,2021-12-29T01:51:12Z,4880000,,,0,,R. Hampton bad pass TURNOVER (1 TO),"[1630181, 1628978]",1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,1.0,,,,,DiVincenzo,1628978.0,
494,PT00M49.10S,2021-12-29T01:51:07.4Z,3,REGULAR,steal,,[],1628978,,,1610612749,80,95,2021-12-29T01:51:19Z,4890000,,,0,,D. DiVincenzo STEAL (1 STL),[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT00M42.70S,2021-12-29T01:51:13.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202083,74.32654402102497,12.009803921568627,1610612749,80,95,2021-12-29T01:51:26Z,4900000,-190.0,189.0,1,right,MISS W. Matthews 26' 3PT,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,26.79,Missed,,,,,,,,,,,,,,,,,,,
496,PT00M38.30S,2021-12-29T01:51:18.2Z,3,REGULAR,rebound,offensive,[],1628978,,,1610612749,80,95,2021-12-29T01:55:41Z,4910000,,,0,,D. DiVincenzo REBOUND (Off:3 Def:1),[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,,,495.0,4.0,1.0,3.0,,,,,,,,,,,,,,
497,PT00M38.30S,2021-12-29T01:51:26.8Z,3,REGULAR,timeout,full,['team'],0,,,1610612749,80,95,2021-12-29T01:51:26Z,4920000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT00M32.60S,2021-12-29T01:53:16.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",203507,84.70762155059133,36.76470588235294,1610612749,80,95,2021-12-29T01:53:23Z,4930000,-66.0,91.0,1,right,MISS G. Antetokounmpo 11' turnaround Shot,[203507],1610612749.0,MIL,turnaround,,,Antetokounmpo,G. Antetokounmpo,,,,,11.27,Missed,,,,,,,,,,,,,,,,,,,
500,PT00M29.20S,2021-12-29T01:53:20.0Z,3,REGULAR,rebound,defensive,[],1629649,,,1610612753,80,95,2021-12-29T01:53:23Z,4940000,,,0,,I. Brazdeikis REBOUND (Off:0 Def:1),[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,,,,499.0,1.0,1.0,0.0,,,,,,,,,,,,,,
501,PT00M09.20S,2021-12-29T01:53:39.9Z,3,REGULAR,3pt,Jump Shot,[],1629021,15.982260183968464,95.34313725490196,1610612753,80,95,2021-12-29T01:53:44Z,4950000,-227.0,98.0,1,left,MISS M. Wagner 24' 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,24.69,Missed,,,,,,,,,,,,,,,,,,,
502,PT00M05.10S,2021-12-29T01:53:44.0Z,3,REGULAR,rebound,offensive,[],204025,,,1610612753,80,95,2021-12-29T01:53:44Z,4960000,,,0,,T. Frazier REBOUND (Off:2 Def:0),[204025],1610612753.0,ORL,,,,Frazier,T. Frazier,,,,,,,,501.0,2.0,0.0,2.0,,,,,,,,,,,,,,
503,PT00M04.10S,2021-12-29T01:53:45.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629021,6.652431011826544,48.529411764705884,1610612753,82,95,2021-12-29T01:53:50Z,4970000,7.0,10.0,1,left,M. Wagner cutting Layup (7 PTS) (T. Frazier 2 AST),"[1629021, 204025]",1610612753.0,ORL,cutting,,,Wagner,M. Wagner,,,,,1.24,Made,7.0,,,,,T. Frazier,204025.0,2.0,,,,,,,,,,,
505,PT00M01.10S,2021-12-29T01:53:56.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629678,,,1610612749,82,95,2021-12-29T01:54:14Z,4990000,,,0,,A. Schofield personal FOUL (3 PF) (DiVincenzo 2 FT),"[1629678, 1628978]",1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,202056.0,3.0,0.0,,DiVincenzo,1628978.0,,,,,
507,PT00M01.10S,2021-12-29T01:54:19.8Z,3,REGULAR,freethrow,1 of 2,[],1628978,,,1610612749,82,96,2021-12-29T01:54:19Z,5010000,,,0,,D. DiVincenzo Free Throw 1 of 2 (7 PTS),[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
508,PT00M01.10S,2021-12-29T01:54:21.2Z,3,REGULAR,substitution,out,[],203507,,,1610612749,82,96,2021-12-29T01:54:27Z,5020000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT00M01.10S,2021-12-29T01:54:21.2Z,3,REGULAR,substitution,in,[],1626192,,,1610612749,82,96,2021-12-29T01:54:27Z,5030000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT00M01.10S,2021-12-29T01:54:39.8Z,3,REGULAR,freethrow,2 of 2,[],1628978,,,1610612749,82,97,2021-12-29T01:54:39Z,5040000,,,0,,D. DiVincenzo Free Throw 2 of 2 (8 PTS),[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
511,PT00M00.00S,2021-12-29T01:54:46.2Z,3,REGULAR,period,end,[],0,,,1610612753,82,97,2021-12-29T01:54:46Z,5050000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT12M00.00S,2021-12-29T01:54:50.5Z,4,REGULAR,substitution,out,['startperiod'],1629021,,,1610612753,82,97,2021-12-29T01:57:21Z,5060000,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT12M00.00S,2021-12-29T01:54:50.5Z,4,REGULAR,substitution,out,['startperiod'],1628978,,,1610612753,82,97,2021-12-29T01:57:21Z,5070000,,,0,,SUB out: D. DiVincenzo,[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT12M00.00S,2021-12-29T01:54:50.5Z,4,REGULAR,substitution,out,['startperiod'],1626192,,,1610612753,82,97,2021-12-29T01:57:21Z,5080000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT12M00.00S,2021-12-29T01:54:50.5Z,4,REGULAR,substitution,in,['startperiod'],1630273,,,1610612753,82,97,2021-12-29T01:57:21Z,5090000,,,0,,SUB in: F. Gillespie,[1630273],1610612753.0,ORL,,,,Gillespie,F. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT12M00.00S,2021-12-29T01:54:50.5Z,4,REGULAR,substitution,in,['startperiod'],203507,,,1610612753,82,97,2021-12-29T01:57:21Z,5100000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT12M00.00S,2021-12-29T01:54:50.5Z,4,REGULAR,substitution,in,['startperiod'],1628960,,,1610612753,82,97,2021-12-29T01:57:21Z,5110000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT12M00.00S,2021-12-29T01:57:23.9Z,4,REGULAR,period,start,[],0,,,1610612753,82,97,2021-12-29T01:57:23Z,5120000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT11M42.00S,2021-12-29T01:57:41.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629678,10.200394218134035,44.11764705882353,1610612753,84,97,2021-12-29T01:59:11Z,5130000,29.0,43.0,1,left,A. Schofield driving Layup (2 PTS),[1629678],1610612753.0,ORL,driving,,,Schofield,A. Schofield,,,,,5.24,Made,2.0,,,,,,,,,,,,,,,,,,
520,PT11M28.00S,2021-12-29T01:57:58.4Z,4,REGULAR,foul,personal,['2freethrow'],1629649,,,1610612749,84,97,2021-12-29T01:58:10Z,5140000,,,0,,I. Brazdeikis shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1629649, 203507]",1610612753.0,ORL,shooting,,,Brazdeikis,I. Brazdeikis,,,,,,,,,,,,,,,1151.0,1.0,0.0,,Antetokounmpo,203507.0,,,,,
522,PT11M28.00S,2021-12-29T01:58:39.9Z,4,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,84,98,2021-12-29T01:58:39Z,5160000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (18 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,18.0,,,,,,,,,,,,,,,,,,
523,PT11M28.00S,2021-12-29T01:59:03.6Z,4,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,84,99,2021-12-29T01:59:03Z,5170000,,,0,,G. Antetokounmpo Free Throw 2 of 2 (19 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,19.0,,,,,,,,,,,,,,,,,,
524,PT11M15.00S,2021-12-29T01:59:22.5Z,4,REGULAR,turnover,traveling,[],1629678,,,1610612753,84,99,2021-12-29T01:59:38Z,5180000,,,0,,A. Schofield traveling TURNOVER (2 TO),[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,1151.0,,,2.0,,,,,,,
525,PT11M06.00S,2021-12-29T01:59:44.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203507,92.59198423127464,47.30392156862745,1610612749,84,101,2021-12-29T01:59:54Z,5190000,-13.0,17.0,1,right,G. Antetokounmpo driving DUNK (21 PTS),[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,2.18,Made,21.0,,,,,,,,,,,,,,,,,,
526,PT11M06.00S,2021-12-29T01:59:53.1Z,4,REGULAR,foul,personal,['1freethrow'],1630273,,,1610612749,84,101,2021-12-29T01:59:59Z,5200000,,,0,,F. Gillespie shooting personal FOUL (2 PF) (Antetokounmpo 1 FT),"[1630273, 203507]",1610612753.0,ORL,shooting,,,Gillespie,F. Gillespie,,,,,,,,,,,,,,,1627541.0,2.0,0.0,,Antetokounmpo,203507.0,,,,,
528,PT11M06.00S,2021-12-29T02:00:21.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612749,84,101,2021-12-29T02:03:09Z,5220000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT11M06.00S,2021-12-29T02:00:23.0Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612749,84,101,2021-12-29T02:04:29Z,5230000,,,0,,,[],1610612753.0,ORL,stands,,,,,,,,,,,,,,,,,,,1151.0,,,,,,,,,,
530,PT11M06.00S,2021-12-29T02:02:13.4Z,4,REGULAR,substitution,out,[],1629649,,,1610612749,84,101,2021-12-29T02:03:09Z,5240000,,,0,,SUB out: I. Brazdeikis,[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT11M06.00S,2021-12-29T02:02:13.4Z,4,REGULAR,substitution,in,[],1628976,,,1610612749,84,101,2021-12-29T02:03:09Z,5250000,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT11M06.00S,2021-12-29T02:03:07.2Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],203507,,,1610612749,84,101,2021-12-29T02:03:11Z,5260000,,,0,,MISS G. Antetokounmpo Free Throw 1 of 1,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Missed,,,,,,,,,,,,,,,,,,,
533,PT11M02.00S,2021-12-29T02:03:11.2Z,4,REGULAR,rebound,offensive,[],202083,,,1610612749,84,101,2021-12-29T02:03:11Z,5270000,,,0,,W. Matthews REBOUND (Off:1 Def:2),[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,532.0,3.0,2.0,1.0,,,,,,,,,,,,,,
534,PT11M01.00S,2021-12-29T02:03:11.0Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628960,67.49342969776609,29.901960784313726,1610612749,84,101,2021-12-29T02:03:14Z,5280000,-100.0,253.0,1,right,MISS G. Allen 27' 3PT,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,27.23,Missed,,,,,,,,,,,,,,,,,,,
535,PT10M58.00S,2021-12-29T02:03:14.0Z,4,REGULAR,rebound,defensive,[],1629678,,,1610612753,84,101,2021-12-29T02:03:14Z,5290000,,,0,,A. Schofield REBOUND (Off:1 Def:3),[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,534.0,4.0,3.0,1.0,,,,,,,,,,,,,,
536,PT10M43.00S,2021-12-29T02:03:28.7Z,4,REGULAR,3pt,Jump Shot,[],204025,25.18068331143233,15.441176470588236,1610612753,87,101,2021-12-29T02:03:33Z,5300000,173.0,184.0,1,left,T. Frazier 25' 3PT  (3 PTS) (R. Hampton 1 AST),"[204025, 1630181]",1610612753.0,ORL,,,,Frazier,T. Frazier,,,,,25.26,Made,3.0,,,,,R. Hampton,1630181.0,1.0,,,,,,,,,,,
538,PT10M33.00S,2021-12-29T02:03:38.1Z,4,REGULAR,3pt,Jump Shot,[],203507,71.56701708278581,81.12745098039215,1610612749,87,104,2021-12-29T02:03:43Z,5320000,156.0,215.0,1,right,G. Antetokounmpo 26' 3PT pullup (24 PTS),[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,26.52,Made,24.0,,,,,,,,,,,,,,,,,,
539,PT10M24.00S,2021-12-29T02:03:50.2Z,4,REGULAR,turnover,out-of-bounds,[],1628976,,,1610612753,87,104,2021-12-29T02:05:45Z,5330000,,,0,,W. Carter Jr. lost ball out-of-bounds TURNOVER (2 TO),[1628976],1610612753.0,ORL,lost ball,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,1627541.0,,,2.0,,,,,,,
540,PT10M18.00S,2021-12-29T02:04:04.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203507,74.85216819973719,11.029411764705882,1610612749,87,104,2021-12-29T02:06:18Z,5340000,-195.0,184.0,1,right,MISS G. Antetokounmpo 26' pullup 3PT,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,26.8,Missed,,,,,,,,,,,,,,,,,,,
541,PT10M15.00S,2021-12-29T02:04:07.2Z,4,REGULAR,rebound,defensive,[],204025,,,1610612753,87,104,2021-12-29T02:04:09Z,5350000,,,0,,T. Frazier REBOUND (Off:2 Def:1),[204025],1610612753.0,ORL,,,,Frazier,T. Frazier,,,,,,,,540.0,3.0,1.0,2.0,,,,,,,,,,,,,,
542,PT10M11.00S,2021-12-29T02:04:11.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628976,4.812746386333772,3.6764705882352944,1610612753,87,104,2021-12-29T02:04:18Z,5360000,232.0,-7.0,1,left,MISS W. Carter Jr. 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,23.17,Missed,,,,,,,,,,,,,,,,,,,
