actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
320,PT03M06.00S,2021-11-27T00:55:58.4Z,2,REGULAR,block,,[],1630532,,,1610612741,38,52,2021-11-27T01:16:28Z,2567500,,,0,,F. Wagner BLOCK (1 BLK),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,
321,PT03M05.00S,2021-11-27T00:55:59.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612753,38,52,2021-11-27T01:16:28Z,2568750,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,319.0,,,,,,,,,,,,,,,,,
267,PT03M05.00S,2021-11-27T00:56:14.8Z,2,REGULAR,foul,personal,[],1627884,,,1610612753,38,52,2021-11-27T01:16:42Z,2590000,,,0,,D. Jones Jr. loose ball personal FOUL (1 PF),"[1627884, 1628964]",1610612741.0,CHI,loose ball,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,201246.0,1.0,0.0,Bamba,1628964.0,,,,,
269,PT03M05.00S,2021-11-27T00:56:27.9Z,2,REGULAR,substitution,out,[],1630591,,,1610612753,38,52,2021-11-27T00:56:46Z,2610000,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,
270,PT03M05.00S,2021-11-27T00:56:27.9Z,2,REGULAR,substitution,out,[],1628964,,,1610612753,38,52,2021-11-27T00:56:46Z,2620000,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,
271,PT03M05.00S,2021-11-27T00:56:27.9Z,2,REGULAR,substitution,out,[],1627884,,,1610612753,38,52,2021-11-27T00:56:46Z,2630000,,,0,,SUB out: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,
272,PT03M05.00S,2021-11-27T00:56:27.9Z,2,REGULAR,substitution,in,[],1629021,,,1610612753,38,52,2021-11-27T00:56:46Z,2640000,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,
273,PT03M05.00S,2021-11-27T00:56:27.9Z,2,REGULAR,substitution,in,[],203082,,,1610612753,38,52,2021-11-27T00:56:46Z,2650000,,,0,,SUB in: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,
274,PT03M05.00S,2021-11-27T00:56:27.9Z,2,REGULAR,substitution,in,[],202696,,,1610612753,38,52,2021-11-27T00:56:46Z,2660000,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,
275,PT02M54.00S,2021-11-27T00:56:58.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,88.51839684625493,46.568627450980394,1610612753,38,52,2021-11-27T01:16:34Z,2670000,-17.0,55.0,1,right,MISS F. Wagner driving finger roll Layup,[1630532],1610612753.0,ORL,driving finger roll,,,Wagner,F. Wagner,,,,,5.8,Missed,,,,,,,,,,,,,,,,,,
277,PT02M54.00S,2021-11-27T00:56:58.4Z,2,REGULAR,rebound,offensive,[],1628976,,,1610612753,38,52,2021-11-27T00:57:33Z,2690000,,,0,,W. Carter Jr. REBOUND (Off:1 Def:6),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,275.0,,,,,7.0,6.0,1.0,,,,,,,,,,
278,PT02M49.00S,2021-11-27T00:57:02.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628976,91.67214191852825,49.01960784313725,1610612753,40,52,2021-11-27T01:16:34Z,2700000,-5.0,26.0,1,right,W. Carter Jr. putback Layup (14 PTS),[1628976],1610612753.0,ORL,putback,,,Carter Jr.,W. Carter Jr.,,,,,2.63,Made,,14.0,,,,,,,,,,,,,,,,
279,PT02M32.00S,2021-11-27T00:57:19.5Z,2,REGULAR,3pt,Jump Shot,[],1628366,6.258212877792378,3.1862745098039214,1610612741,40,52,2021-11-27T00:57:38Z,2710000,234.0,6.0,1,left,MISS L. Ball 3PT,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,23.42,Missed,,,,,,,,,,,,,,,,,,
280,PT02M28.00S,2021-11-27T00:57:23.5Z,2,REGULAR,rebound,offensive,[],1627936,,,1610612741,40,52,2021-11-27T00:57:38Z,2720000,,,0,,A. Caruso REBOUND (Off:1 Def:2),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,279.0,,,,,3.0,2.0,1.0,,,,,,,,,,
281,PT02M15.00S,2021-11-27T00:57:37.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627936,6.258212877792378,50.0,1610612741,40,52,2021-11-27T00:57:44Z,2730000,0.0,6.0,1,left,MISS A. Caruso Layup,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,0.63,Missed,,,,,,,,,,,,,,,,,,
282,PT02M12.00S,2021-11-27T00:57:40.1Z,2,REGULAR,rebound,defensive,[],203082,,,1610612753,40,52,2021-11-27T00:57:44Z,2740000,,,0,,T. Ross REBOUND (Off:0 Def:1),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,281.0,,,,,1.0,1.0,0.0,,,,,,,,,,
284,PT02M02.00S,2021-11-27T00:57:53.8Z,2,REGULAR,foul,personal,['2freethrow'],202696,,,1610612753,40,52,2021-11-27T00:58:13Z,2750000,,,0,,N. Vucevic shooting personal FOUL (1 PF) (Carter Jr. 2 FT),"[202696, 1628976]",1610612741.0,CHI,shooting,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,2715.0,1.0,0.0,Carter Jr.,1628976.0,,,,,
286,PT02M02.00S,2021-11-27T00:58:21.1Z,2,REGULAR,stoppage,blood rule,[],0,,,1610612753,40,52,2021-11-27T00:58:21Z,2770000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT02M02.00S,2021-11-27T00:59:40.9Z,2,REGULAR,freethrow,1 of 2,[],1628976,,,1610612753,41,52,2021-11-27T00:59:40Z,2780000,,,0,,W. Carter Jr. Free Throw 1 of 2 (15 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,Made,,15.0,,,,,,,,,,,,,,,,
288,PT02M02.00S,2021-11-27T01:00:01.1Z,2,REGULAR,freethrow,2 of 2,[],1628976,,,1610612753,42,52,2021-11-27T01:00:01Z,2790000,,,0,,W. Carter Jr. Free Throw 2 of 2 (16 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,Made,,16.0,,,,,,,,,,,,,,,,
289,PT01M45.00S,2021-11-27T01:00:20.1Z,2,REGULAR,2pt,Jump Shot,[],201942,9.280551905387648,21.568627450980394,1610612741,42,54,2021-11-27T01:00:28Z,2800000,142.0,35.0,1,left,D. DeRozan 14' Jump Shot (6 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,14.64,Made,,6.0,,,,,,,,,,,,,,,,
290,PT01M28.00S,2021-11-27T01:00:36.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203082,92.59198423127464,57.59803921568627,1610612753,42,54,2021-11-27T01:00:41Z,2810000,38.0,17.0,1,right,MISS T. Ross driving Layup,[203082],1610612753.0,ORL,driving,,,Ross,T. Ross,,,,,4.17,Missed,,,,,,,,,,,,,,,,,,
291,PT01M26.00S,2021-11-27T01:00:38.0Z,2,REGULAR,rebound,defensive,[],1628366,,,1610612741,42,54,2021-11-27T01:00:41Z,2820000,,,0,,L. Ball REBOUND (Off:0 Def:2),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,290.0,,,,,2.0,2.0,0.0,,,,,,,,,,
292,PT01M16.00S,2021-11-27T01:00:48.6Z,2,REGULAR,2pt,Jump Shot,[],201942,22.946780551905388,38.970588235294116,1610612741,42,54,2021-11-27T01:06:11Z,2830000,55.0,163.0,1,left,MISS D. DeRozan 17' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,17.23,Missed,,,,,,,,,,,,,,,,,,
293,PT01M14.00S,2021-11-27T01:00:50.6Z,2,REGULAR,rebound,offensive,[],202696,,,1610612741,42,54,2021-11-27T01:00:53Z,2840000,,,0,,N. Vucevic REBOUND (Off:2 Def:3),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,292.0,,,,,5.0,3.0,2.0,,,,,,,,,,
294,PT01M14.00S,2021-11-27T01:01:00.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628976,,,1610612741,42,54,2021-11-27T01:01:15Z,2850000,,,0,,W. Carter Jr. shooting personal FOUL (1 PF) (Vucevic 2 FT),"[1628976, 202696]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,2715.0,1.0,0.0,Vucevic,202696.0,,,,,
296,PT01M14.00S,2021-11-27T01:01:21.3Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],202696,,,1610612741,42,54,2021-11-27T01:01:59Z,2870000,,,0,,MISS N. Vucevic Free Throw 1 of 2,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,Missed,,,,,,,,,,,,,,,,,,
297,PT01M14.00S,2021-11-27T01:01:21.3Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612741,42,54,2021-11-27T01:01:59Z,2880000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,296.0,,,,,,,,,,,,,,,,,
298,PT01M14.00S,2021-11-27T01:01:22.8Z,2,REGULAR,substitution,out,[],1628366,,,1610612741,42,54,2021-11-27T01:01:31Z,2890000,,,0,,SUB out: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
299,PT01M14.00S,2021-11-27T01:01:22.8Z,2,REGULAR,substitution,in,[],1629632,,,1610612741,42,54,2021-11-27T01:01:31Z,2900000,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,
300,PT01M14.00S,2021-11-27T01:01:21.3Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],202696,,,1610612741,42,54,2021-11-27T01:01:59Z,2910000,,,0,,MISS N. Vucevic Free Throw 2 of 2,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,Missed,,,,,,,,,,,,,,,,,,
301,PT01M12.00S,2021-11-27T01:01:23.3Z,2,REGULAR,rebound,defensive,[],1629021,,,1610612753,42,54,2021-11-27T01:01:59Z,2920000,,,0,,M. Wagner REBOUND (Off:0 Def:1),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,300.0,,,,,1.0,1.0,0.0,,,,,,,,,,
302,PT01M06.00S,2021-11-27T01:01:56.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630532,92.72339027595268,47.05882352941176,1610612753,44,54,2021-11-27T01:06:49Z,2930000,-15.0,16.0,1,right,F. Wagner running Layup (8 PTS),[1630532],1610612753.0,ORL,running,,,Wagner,F. Wagner,,,,,2.17,Made,,8.0,,,,,,,,,,,,,,,,
303,PT00M47.10S,2021-11-27T01:02:20.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629021,,,1610612741,44,54,2021-11-27T01:02:37Z,2940000,,,0,,M. Wagner personal FOUL (1 PF) (Vucevic 2 FT),"[1629021, 202696]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,201246.0,1.0,0.0,Vucevic,202696.0,,,,,
305,PT00M47.10S,2021-11-27T01:02:45.9Z,2,REGULAR,freethrow,1 of 2,[],202696,,,1610612741,44,54,2021-11-27T01:02:45Z,2960000,,,0,,MISS N. Vucevic Free Throw 1 of 2,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,Missed,,,,,,,,,,,,,,,,,,
306,PT00M47.10S,2021-11-27T01:02:45.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,44,54,2021-11-27T01:02:45Z,2970000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,305.0,,,,,,,,,,,,,,,,,
307,PT00M47.10S,2021-11-27T01:03:10.1Z,2,REGULAR,freethrow,2 of 2,[],202696,,,1610612741,44,55,2021-11-27T01:03:10Z,2980000,,,0,,N. Vucevic Free Throw 2 of 2 (7 PTS),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,Made,,7.0,,,,,,,,,,,,,,,,
308,PT00M31.50S,2021-11-27T01:03:27.8Z,2,REGULAR,2pt,Jump Shot,[],203082,76.16622864651774,67.64705882352942,1610612753,44,55,2021-11-27T01:08:21Z,2990000,88.0,172.0,1,right,MISS T. Ross 19' pullup Shot,[203082],1610612753.0,ORL,pullup,,,Ross,T. Ross,,,,,19.29,Missed,,,,,,,,,,,,,,,,,,
309,PT00M28.70S,2021-11-27T01:03:30.6Z,2,REGULAR,rebound,offensive,[],1628976,,,1610612753,44,55,2021-11-27T01:03:37Z,3000000,,,0,,W. Carter Jr. REBOUND (Off:2 Def:6),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,308.0,,,,,8.0,6.0,2.0,,,,,,,,,,
310,PT00M28.70S,2021-11-27T01:03:31.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628976,93.24901445466492,48.77450980392157,1610612753,46,55,2021-11-27T01:03:41Z,3010000,-6.0,11.0,1,right,W. Carter Jr. putback Layup (18 PTS),[1628976],1610612753.0,ORL,putback,,,Carter Jr.,W. Carter Jr.,,,,,1.26,Made,,18.0,,,,,,,,,,,,,,,,
311,PT00M05.90S,2021-11-27T01:03:56.5Z,2,REGULAR,2pt,Jump Shot,[],201942,19.398817345597898,30.637254901960787,1610612741,46,55,2021-11-27T01:04:01Z,3020000,97.0,130.0,1,left,MISS D. DeRozan 16' turnaround Shot,[201942],1610612741.0,CHI,turnaround,,,DeRozan,D. DeRozan,,,,,16.19,Missed,,,,,,,,,,,,,,,,,,
312,PT00M03.90S,2021-11-27T01:03:58.5Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,46,55,2021-11-27T01:04:01Z,3030000,,,0,,W. Carter Jr. REBOUND (Off:2 Def:7),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,311.0,,,,,9.0,7.0,2.0,,,,,,,,,,
313,PT00M00.60S,2021-11-27T01:04:02.5Z,2,REGULAR,3pt,Jump Shot,[],1628976,64.86530880420499,77.69607843137256,1610612753,46,55,2021-11-27T01:05:02Z,3040000,138.0,278.0,1,right,MISS W. Carter Jr. 31' running 3PT,[1628976],1610612753.0,ORL,running,,,Carter Jr.,W. Carter Jr.,,,,,31.04,Missed,,,,,,,,,,,,,,,,,,
314,PT00M00.10S,2021-11-27T01:04:03.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,46,55,2021-11-27T01:05:02Z,3050000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,313.0,,,,,,,,,,,,,,,,,
315,PT00M00.00S,2021-11-27T01:04:15.3Z,2,REGULAR,period,end,[],0,,,1610612753,46,55,2021-11-27T01:04:15Z,3060000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2021-11-27T01:18:47.0Z,3,REGULAR,substitution,out,['startperiod'],1629021,,,1610612753,46,55,2021-11-27T01:19:26Z,3070000,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2021-11-27T01:18:47.0Z,3,REGULAR,substitution,out,['startperiod'],203082,,,1610612753,46,55,2021-11-27T01:19:26Z,3080000,,,0,,SUB out: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2021-11-27T01:18:47.0Z,3,REGULAR,substitution,out,['startperiod'],1627936,,,1610612753,46,55,2021-11-27T01:19:26Z,3090000,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2021-11-27T01:18:47.0Z,3,REGULAR,substitution,out,['startperiod'],1629632,,,1610612753,46,55,2021-11-27T01:19:26Z,3100000,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2021-11-27T01:18:47.0Z,3,REGULAR,substitution,in,['startperiod'],1628964,,,1610612753,46,55,2021-11-27T01:19:26Z,3110000,,,0,,SUB in: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2021-11-27T01:18:47.0Z,3,REGULAR,substitution,in,['startperiod'],1630591,,,1610612753,46,55,2021-11-27T01:19:26Z,3120000,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2021-11-27T01:18:47.0Z,3,REGULAR,substitution,in,['startperiod'],1628366,,,1610612753,46,55,2021-11-27T01:19:26Z,3130000,,,0,,SUB in: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2021-11-27T01:18:47.0Z,3,REGULAR,substitution,in,['startperiod'],1629750,,,1610612753,46,55,2021-11-27T01:19:26Z,3140000,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2021-11-27T01:19:38.6Z,3,REGULAR,period,start,[],0,,,1610612741,46,55,2021-11-27T01:19:38Z,3150000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT11M48.00S,2021-11-27T01:19:49.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,82.07950065703022,50.49019607843137,1610612741,46,57,2021-11-27T01:20:21Z,3160000,2.0,116.0,1,right,D. DeRozan 11' floating Jump Shot (8 PTS) (N. Vucevic 2 AST),"[201942, 202696]",1610612741.0,CHI,floating,,,DeRozan,D. DeRozan,,,,,11.6,Made,,8.0,N. Vucevic,202696.0,2.0,,,,,,,,,,,,,
333,PT11M35.00S,2021-11-27T01:20:02.9Z,3,REGULAR,turnover,bad pass,[],1630591,,,1610612753,46,57,2021-11-27T01:20:07Z,3180000,,,0,,J. Suggs bad pass TURNOVER (3 TO),"[1630591, 1629750]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,3.0,Green,1629750.0,,
334,PT11M35.00S,2021-11-27T01:20:02.9Z,3,REGULAR,steal,,[],1629750,,,1610612741,46,57,2021-11-27T01:20:04Z,3190000,,,0,,J. Green STEAL (1 STL),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
335,PT11M30.00S,2021-11-27T01:20:07.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629750,91.14651773981603,47.30392156862745,1610612741,46,59,2021-11-27T01:20:16Z,3200000,-13.0,31.0,1,right,J. Green running alley-oop DUNK (2 PTS) (Z. LaVine 2 AST),"[1629750, 203897]",1610612741.0,CHI,running alley-oop,,,Green,J. Green,,,,,3.35,Made,,2.0,Z. LaVine,203897.0,2.0,,,,,,,,,,,,,
337,PT11M10.00S,2021-11-27T01:20:28.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628976,5.469776609724048,46.81372549019608,1610612753,48,59,2021-11-27T01:20:34Z,3220000,16.0,-1.0,1,left,W. Carter Jr. alley-oop DUNK (20 PTS) (F. Wagner 3 AST),"[1628976, 1630532]",1610612753.0,ORL,alley-oop,,,Carter Jr.,W. Carter Jr.,,,,,1.59,Made,,20.0,F. Wagner,1630532.0,3.0,,,,,,,,,,,,,
339,PT10M55.00S,2021-11-27T01:20:41.9Z,3,REGULAR,3pt,Jump Shot,[],202696,72.48685939553219,15.196078431372548,1610612741,48,59,2021-11-27T01:20:46Z,3240000,-174.0,206.0,1,right,MISS N. Vucevic 26' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,26.97,Missed,,,,,,,,,,,,,,,,,,
340,PT10M52.00S,2021-11-27T01:20:44.9Z,3,REGULAR,rebound,defensive,[],1628964,,,1610612753,48,59,2021-11-27T01:20:46Z,3250000,,,0,,M. Bamba REBOUND (Off:1 Def:4),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,339.0,,,,,5.0,4.0,1.0,,,,,,,,,,
341,PT10M39.00S,2021-11-27T01:20:58.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628976,6.915243101182654,50.49019607843137,1610612753,50,59,2021-11-27T01:21:05Z,3260000,-2.0,13.0,1,left,W. Carter Jr. alley-oop DUNK (22 PTS) (F. Wagner 4 AST),"[1628976, 1630532]",1610612753.0,ORL,alley-oop,,,Carter Jr.,W. Carter Jr.,,,,,1.27,Made,,22.0,F. Wagner,1630532.0,4.0,,,,,,,,,,,,,
343,PT10M25.00S,2021-11-27T01:21:15.2Z,3,REGULAR,3pt,Jump Shot,[],201942,89.83245729303549,2.941176470588235,1610612741,50,62,2021-11-27T01:21:18Z,3280000,-235.0,43.0,1,right,D. DeRozan 3PT  (11 PTS) (N. Vucevic 3 AST),"[201942, 202696]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,23.92,Made,,11.0,N. Vucevic,202696.0,3.0,,,,,,,,,,,,,
346,PT10M25.00S,2021-11-27T01:21:19.7Z,3,REGULAR,foul,personal,['1freethrow'],1630591,,,1610612741,50,62,2021-11-27T01:21:37Z,3310000,,,0,,J. Suggs shooting personal FOUL (2 PF) (DeRozan 1 FT),"[1630591, 201942]",1610612753.0,ORL,shooting,,,Suggs,J. Suggs,,,,,,,,,,,,,,,2715.0,2.0,0.0,DeRozan,201942.0,,,,,
348,PT10M25.00S,2021-11-27T01:21:53.1Z,3,REGULAR,freethrow,1 of 1,[],201942,,,1610612741,50,63,2021-11-27T01:21:53Z,3330000,,,0,,D. DeRozan Free Throw 1 of 1 (12 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,,12.0,,,,,,,,,,,,,,,,
349,PT10M09.00S,2021-11-27T01:22:12.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,6.389618922470433,43.627450980392155,1610612753,50,63,2021-11-27T01:22:18Z,3340000,32.0,8.0,1,left,MISS F. Wagner driving Layup,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,3.28,Missed,,,,,,,,,,,,,,,,,,
350,PT10M09.00S,2021-11-27T01:22:12.4Z,3,REGULAR,rebound,offensive,[],1628964,,,1610612753,50,63,2021-11-27T01:23:39Z,3350000,,,0,,M. Bamba REBOUND (Off:2 Def:4),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,349.0,,,,,6.0,4.0,2.0,,,,,,,,,,
351,PT10M07.00S,2021-11-27T01:22:17.6Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628964,5.590000152587891,50.0,1610612753,52,63,2021-11-27T01:23:56Z,3360000,0.0,0.0,1,left,M. Bamba tip Layup (4 PTS),[1628964],1610612753.0,ORL,tip,,,Bamba,M. Bamba,,,,,0.0,Made,,4.0,,,,,,,,,,,,,,,,
352,PT09M54.00S,2021-11-27T01:22:26.4Z,3,REGULAR,2pt,Jump Shot,[],203897,77.21747700394218,43.13725490196079,1610612741,52,65,2021-11-27T01:23:28Z,3370000,-34.0,162.0,1,right,Z. LaVine 16' fadeaway Jump Shot (16 PTS),[203897],1610612741.0,CHI,fadeaway,,,LaVine,Z. LaVine,,,,,16.53,Made,,16.0,,,,,,,,,,,,,,,,
353,PT09M44.00S,2021-11-27T01:22:52.7Z,3,REGULAR,stoppage,blood rule,[],0,,,1610612753,52,65,2021-11-27T01:22:52Z,3380000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT09M32.00S,2021-11-27T01:23:52.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,6.521024967148489,46.81372549019608,1610612753,52,65,2021-11-27T01:24:17Z,3390000,16.0,9.0,1,left,MISS F. Wagner driving Layup,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,1.82,Missed,,,,,,,,,,,,,,,,,,
355,PT09M32.00S,2021-11-27T01:23:52.7Z,3,REGULAR,rebound,defensive,[],1629750,,,1610612741,52,65,2021-11-27T01:24:01Z,3400000,,,0,,J. Green REBOUND (Off:1 Def:5),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,354.0,,,,,6.0,5.0,1.0,,,,,,,,,,
356,PT09M27.00S,2021-11-27T01:23:57.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628366,71.82982917214193,83.57843137254902,1610612741,52,65,2021-11-27T01:24:10Z,3410000,168.0,212.0,1,right,MISS L. Ball 27' running 3PT,[1628366],1610612741.0,CHI,running,,,Ball,L. Ball,,,,,27.07,Missed,,,,,,,,,,,,,,,,,,
357,PT09M24.00S,2021-11-27T01:24:00.2Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,52,65,2021-11-27T01:24:10Z,3420000,,,0,,W. Carter Jr. REBOUND (Off:2 Def:8),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,356.0,,,,,10.0,8.0,2.0,,,,,,,,,,
358,PT09M14.00S,2021-11-27T01:24:10.3Z,3,REGULAR,3pt,Jump Shot,[],1630532,30.436925098554536,29.411764705882355,1610612753,52,65,2021-11-27T01:24:14Z,3430000,103.0,234.0,1,left,MISS F. Wagner 25' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,25.53,Missed,,,,,,,,,,,,,,,,,,
359,PT09M11.00S,2021-11-27T01:24:13.3Z,3,REGULAR,rebound,defensive,[],1629750,,,1610612741,52,65,2021-11-27T01:24:14Z,3440000,,,0,,J. Green REBOUND (Off:1 Def:6),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,358.0,,,,,7.0,6.0,1.0,,,,,,,,,,
360,PT09M09.00S,2021-11-27T01:24:18.7Z,3,REGULAR,turnover,traveling,[],1629750,,,1610612741,52,65,2021-11-27T01:24:25Z,3450000,,,0,,J. Green traveling TURNOVER (3 TO),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,2715.0,,,,,3.0,,,,
