actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
453,PT03M34.00S,2022-03-01T01:41:08.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630532,87.59855453350855,55.63725490196079,1610612753,82,67,2022-03-01T01:41:12Z,4430000,28.0,64.0,1,right,F. Wagner 7' driving floating Jump Shot (12 PTS) (M. Fultz 4 AST),"[1630532, 1628365]",1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,7.0,Made,12.0,M. Fultz,1628365.0,4.0,,,,,,,,,,,,,,,
455,PT03M20.00S,2022-03-01T01:41:22.5Z,3,REGULAR,2pt,Jump Shot,[],1630169,18.873193166885677,22.54901960784314,1610612754,82,69,2022-03-01T01:41:27Z,4450000,137.0,125.0,1,left,T. Haliburton 18' pullup Jump Shot (21 PTS) (G. Bitadze 2 AST),"[1630169, 1629048]",1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,18.56,Made,21.0,G. Bitadze,1629048.0,2.0,,,,,,,,,,,,,,,
457,PT03M06.00S,2022-03-01T01:41:37.1Z,3,REGULAR,3pt,Jump Shot,[],1629643,67.88764783180025,31.127450980392158,1610612753,82,69,2022-03-01T01:41:48Z,4470000,-94.0,249.0,1,right,MISS C. Okeke 26' 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,26.67,Missed,,,,,,,,,,,,,,,,,,,
458,PT03M04.00S,2022-03-01T01:41:39.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612754,82,69,2022-03-01T01:41:56Z,4480000,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,457.0,,,,,,,,,
459,PT03M04.00S,2022-03-01T01:41:46.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,82,69,2022-03-01T01:41:56Z,4490000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT03M04.00S,2022-03-01T01:41:58.4Z,3,REGULAR,substitution,out,[],1628964,,,1610612754,82,69,2022-03-01T01:42:04Z,4500000,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT03M04.00S,2022-03-01T01:41:58.4Z,3,REGULAR,substitution,out,[],1630532,,,1610612754,82,69,2022-03-01T01:42:04Z,4510000,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT03M04.00S,2022-03-01T01:41:58.4Z,3,REGULAR,substitution,in,[],1628976,,,1610612754,82,69,2022-03-01T01:42:04Z,4520000,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT03M04.00S,2022-03-01T01:41:58.4Z,3,REGULAR,substitution,in,[],203082,,,1610612754,82,69,2022-03-01T01:42:04Z,4530000,,,0,,SUB in: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT02M43.00S,2022-03-01T01:42:25.3Z,3,REGULAR,3pt,Jump Shot,[],1630613,16.63929040735874,94.85294117647058,1610612754,82,72,2022-03-01T01:42:32Z,4540000,-224.0,104.0,1,left,D. Washington Jr. 24' 3PT step back (6 PTS) (T. Haliburton 6 AST),"[1630613, 1630169]",1610612754.0,IND,step back,,,Washington Jr.,D. Washington Jr.,,,,,24.72,Made,6.0,T. Haliburton,1630169.0,6.0,,,,,,,,,,,,,,,
466,PT02M23.00S,2022-03-01T01:42:46.4Z,3,REGULAR,2pt,Jump Shot,[],1628976,76.82325886990802,49.01960784313725,1610612753,84,72,2022-03-01T01:46:03Z,4560000,-5.0,165.0,1,right,W. Carter Jr. 16' pullup Jump Shot (19 PTS),[1628976],1610612753.0,ORL,pullup,,,Carter Jr.,W. Carter Jr.,,,,,16.55,Made,19.0,,,,,,,,,,,,,,,,,,
467,PT02M12.00S,2022-03-01T01:42:58.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628976,,,1610612754,84,72,2022-03-01T01:45:56Z,4570000,,,0,,W. Carter Jr. shooting personal FOUL (4 PF) (Taylor 2 FT),"[1628976, 1630678]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,1627541.0,4.0,0.0,Taylor,1630678.0,,,,,,,,,,
469,PT02M12.00S,2022-03-01T01:43:15.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,84,72,2022-03-01T01:43:15Z,4590000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT02M12.00S,2022-03-01T01:45:34.3Z,3,REGULAR,substitution,out,[],1627741,,,1610612754,84,72,2022-03-01T01:45:55Z,4600000,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT02M12.00S,2022-03-01T01:45:34.3Z,3,REGULAR,substitution,in,[],1629052,,,1610612754,84,72,2022-03-01T01:45:55Z,4610000,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT02M12.00S,2022-03-01T01:46:10.3Z,3,REGULAR,freethrow,1 of 2,[],1630678,,,1610612754,84,72,2022-03-01T01:46:10Z,4620000,,,0,,MISS T. Taylor Free Throw 1 of 2,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,Missed,,,,,,,,,,,,,,,,,,,
473,PT02M12.00S,2022-03-01T01:46:10.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,84,72,2022-03-01T01:46:10Z,4630000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,472.0,,,,,,,,,
474,PT02M12.00S,2022-03-01T01:46:24.3Z,3,REGULAR,freethrow,2 of 2,[],1630678,,,1610612754,84,73,2022-03-01T01:46:24Z,4640000,,,0,,T. Taylor Free Throw 2 of 2 (5 PTS),[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
476,PT02M02.00S,2022-03-01T01:46:47.7Z,3,REGULAR,foul,offensive,['inpenalty'],1628976,,,1610612753,84,73,2022-03-01T01:47:00Z,4660000,,,0,,W. Carter Jr. off-the-ball offensive FOUL (5 PF),"[1628976, 1630613]",1610612753.0,ORL,off-the-ball,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,1198.0,5.0,0.0,Washington Jr.,1630613.0,,,,,,,,,,
478,PT02M02.00S,2022-03-01T01:46:47.7Z,3,REGULAR,turnover,offensive foul,[],1628976,,,1610612753,84,73,2022-03-01T01:46:47Z,4680000,,,0,,W. Carter Jr. offensive foul TURNOVER (3 TO),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,1198.0,,,,,,,,,,,3.0,,,
479,PT01M49.00S,2022-03-01T01:47:12.4Z,3,REGULAR,turnover,out-of-bounds,[],1630169,,,1610612754,84,73,2022-03-01T01:47:21Z,4690000,,,0,,T. Haliburton bad pass out-of-bounds TURNOVER (6 TO),[1630169],1610612754.0,IND,bad pass,,,Haliburton,T. Haliburton,,,,,,,,,,,1198.0,,,,,,,,,,,6.0,,,
480,PT01M49.00S,2022-03-01T01:47:15.1Z,3,REGULAR,substitution,out,[],1628976,,,1610612753,84,73,2022-03-01T01:47:19Z,4700000,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT01M49.00S,2022-03-01T01:47:15.1Z,3,REGULAR,substitution,in,[],1628964,,,1610612753,84,73,2022-03-01T01:47:19Z,4710000,,,0,,SUB in: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT01M37.00S,2022-03-01T01:47:41.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629048,,,1610612753,84,73,2022-03-01T01:47:48Z,4720000,,,0,,G. Bitadze shooting personal FOUL (2 PF) (Bamba 2 FT),"[1629048, 1628964]",1610612754.0,IND,shooting,,,Bitadze,G. Bitadze,,,,,,,,,,,1627541.0,2.0,0.0,Bamba,1628964.0,,,,,,,,,,
484,PT01M37.00S,2022-03-01T01:48:08.5Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1628964,,,1610612753,85,73,2022-03-01T01:48:08Z,4740000,,,0,,M. Bamba Free Throw 1 of 2 (10 PTS),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
485,PT01M37.00S,2022-03-01T01:48:18.5Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628964,,,1610612753,86,73,2022-03-01T01:48:18Z,4750000,,,0,,M. Bamba Free Throw 2 of 2 (11 PTS),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
486,PT01M22.00S,2022-03-01T01:48:34.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630613,12.040078843626807,65.44117647058823,1610612754,86,73,2022-03-01T01:48:41Z,4760000,-77.0,61.0,1,left,MISS D. Washington Jr. 9' driving floating Shot,[1630613],1610612754.0,IND,driving floating,,,Washington Jr.,D. Washington Jr.,,,,,9.82,Missed,,,,,,,,,,,,,,,,,,,
487,PT01M19.00S,2022-03-01T01:48:37.6Z,3,REGULAR,rebound,defensive,[],1629643,,,1610612753,86,73,2022-03-01T01:52:53Z,4770000,,,0,,C. Okeke REBOUND (Off:0 Def:2),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,486.0,2.0,2.0,0.0,,,,,,
488,PT01M15.00S,2022-03-01T01:48:40.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203914,93.9060446780552,1.2254901960784315,1610612753,86,73,2022-03-01T01:48:49Z,4780000,-244.0,5.0,1,right,MISS G. Harris 24' running 3PT,[203914],1610612753.0,ORL,running,,,Harris,G. Harris,,,,,24.39,Missed,,,,,,,,,,,,,,,,,,,
489,PT01M13.00S,2022-03-01T01:48:42.8Z,3,REGULAR,rebound,defensive,[],1630678,,,1610612754,86,73,2022-03-01T01:48:49Z,4790000,,,0,,T. Taylor REBOUND (Off:0 Def:3),[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,488.0,3.0,3.0,0.0,,,,,,
490,PT00M55.10S,2022-03-01T01:49:02.5Z,3,REGULAR,3pt,Jump Shot,[],1630169,29.25427069645204,17.401960784313726,1610612754,86,73,2022-03-01T01:50:08Z,4800000,163.0,222.0,1,left,MISS T. Haliburton 27' step back 3PT,[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,27.58,Missed,,,,,,,,,,,,,,,,,,,
491,PT00M53.40S,2022-03-01T01:49:04.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612753,86,73,2022-03-01T01:49:11Z,4810000,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,490.0,,,,,,,,,
492,PT00M53.40S,2022-03-01T01:49:22.1Z,3,REGULAR,substitution,out,[],1630169,,,1610612753,86,73,2022-03-01T01:49:29Z,4820000,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT00M53.40S,2022-03-01T01:49:22.1Z,3,REGULAR,substitution,out,[],1630678,,,1610612753,86,73,2022-03-01T01:49:29Z,4830000,,,0,,SUB out: T. Taylor,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT00M53.40S,2022-03-01T01:49:22.1Z,3,REGULAR,substitution,in,[],1626208,,,1610612753,86,73,2022-03-01T01:49:29Z,4840000,,,0,,SUB in: K. Sykes,[1626208],1610612754.0,IND,,,,Sykes,K. Sykes,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT00M53.40S,2022-03-01T01:49:22.1Z,3,REGULAR,substitution,in,[],1627741,,,1610612753,86,73,2022-03-01T01:49:29Z,4850000,,,0,,SUB in: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT00M53.40S,2022-03-01T01:49:34.5Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612753,86,73,2022-03-01T01:49:42Z,4860000,,,0,,TEAM delay-of-game VIOLATION,[],1610612754.0,IND,,,,,,,,,,,,,,,,1627541.0,,,,,,,,,,,,,,
497,PT00M42.30S,2022-03-01T01:49:49.5Z,3,REGULAR,2pt,Jump Shot,[],1628365,78.53153745072274,30.392156862745097,1610612753,86,73,2022-03-01T01:50:03Z,4870000,-98.0,149.0,1,right,MISS M. Fultz 17' pullup Shot,[1628365],1610612753.0,ORL,pullup,,,Fultz,M. Fultz,,,,,17.86,Missed,,,,,,,,,,,,,,,,,,,
498,PT00M38.70S,2022-03-01T01:49:53.1Z,3,REGULAR,rebound,offensive,[],1628964,,,1610612753,86,73,2022-03-01T01:50:03Z,4880000,,,0,,M. Bamba REBOUND (Off:4 Def:4),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,497.0,8.0,4.0,4.0,,,,,,
499,PT00M38.70S,2022-03-01T01:49:56.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628964,94.40999984741211,50.0,1610612753,88,73,2022-03-01T01:49:56Z,4890000,0.0,0.0,1,right,M. Bamba tip Layup (13 PTS),[1628964],1610612753.0,ORL,tip,,,Bamba,M. Bamba,,,,,0.0,Made,13.0,,,,,,,,,,,,,,,,,,
500,PT00M27.80S,2022-03-01T01:50:08.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1629048,6.783837056504599,55.14705882352941,1610612754,88,75,2022-03-01T01:51:06Z,4900000,-26.0,11.0,1,left,G. Bitadze Layup (8 PTS) (K. Sykes 1 AST),"[1629048, 1626208]",1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,2.81,Made,8.0,K. Sykes,1626208.0,1.0,,,,,,,,,,,,,,,
502,PT00M27.80S,2022-03-01T01:50:18.4Z,3,REGULAR,violation,defensive goaltending,[],1628964,,,1610612754,88,75,2022-03-01T01:50:30Z,4920000,,,0,,M. Bamba defensive goaltending VIOLATION,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,1198.0,,,,,,,,,,,,,,
503,PT00M11.20S,2022-03-01T01:50:35.4Z,3,REGULAR,2pt,Jump Shot,[],1628365,76.2976346911958,64.70588235294117,1610612753,90,75,2022-03-01T01:53:15Z,4930000,74.0,170.0,1,right,M. Fultz 18' step back Jump Shot (6 PTS),[1628365],1610612753.0,ORL,step back,,,Fultz,M. Fultz,,,,,18.55,Made,6.0,,,,,,,,,,,,,,,,,,
522,PT00M00.00S,2022-03-01T01:50:45.0Z,3,REGULAR,instantreplay,request,[],0,,,1610612754,90,75,2022-03-01T01:55:23Z,4945000,,,0,,,[],,,stands,,,,,,,,,,,,,,,1198.0,,,,,,,,,,,,,,End Period - No Basket
505,PT00M00.00S,2022-03-01T01:50:54.7Z,3,REGULAR,period,end,[],0,,,1610612754,90,75,2022-03-01T01:50:54Z,4950000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2022-03-01T01:52:17.4Z,4,REGULAR,substitution,out,['startperiod'],1629048,,,1610612754,90,75,2022-03-01T01:53:21Z,4960000,,,0,,SUB out: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2022-03-01T01:52:17.4Z,4,REGULAR,substitution,in,['startperiod'],1630543,,,1610612754,90,75,2022-03-01T01:53:21Z,4970000,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2022-03-01T01:53:33.3Z,4,REGULAR,period,start,[],0,,,1610612754,90,75,2022-03-01T01:53:33Z,4980000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT11M45.00S,2022-03-01T01:53:50.0Z,4,REGULAR,turnover,out-of-bounds,[],1630543,,,1610612754,90,75,2022-03-01T01:53:56Z,4990000,,,0,,I. Jackson step out-of-bounds TURNOVER (1 TO),[1630543],1610612754.0,IND,step,,,Jackson,I. Jackson,,,,,,,,,,,1198.0,,,,,,,,,,,1.0,,,
510,PT11M30.00S,2022-03-01T01:54:16.7Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1628964,76.95466491458606,34.80392156862745,1610612753,90,75,2022-03-01T01:54:22Z,5000000,-76.0,164.0,1,right,MISS M. Bamba 18' Jump Shot,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,18.08,Missed,,,,,,,,,,,,,,,,,,,
511,PT11M28.00S,2022-03-01T01:54:18.7Z,4,REGULAR,rebound,defensive,[],1629052,,,1610612754,90,75,2022-03-01T01:54:22Z,5010000,,,0,,O. Brissett REBOUND (Off:0 Def:4),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,510.0,4.0,4.0,0.0,,,,,,
512,PT11M17.00S,2022-03-01T01:54:29.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,9.806176084099869,61.76470588235294,1610612754,90,75,2022-03-01T01:54:36Z,5020000,-59.0,40.0,1,left,MISS B. Hield 7' driving Layup,[1627741],1610612754.0,IND,driving,,,Hield,B. Hield,,,,,7.09,Missed,,,,,,,,,,,,,,,,,,,
514,PT11M13.00S,2022-03-01T01:54:33.6Z,4,REGULAR,rebound,offensive,[],1630543,,,1610612754,90,75,2022-03-01T01:54:36Z,5040000,,,0,,I. Jackson REBOUND (Off:1 Def:1),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,512.0,2.0,1.0,1.0,,,,,,
515,PT11M13.00S,2022-03-01T01:54:34.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630543,7.30946123521682,51.9607843137255,1610612754,90,77,2022-03-01T01:54:42Z,5050000,-10.0,16.0,1,left,I. Jackson putback Layup (2 PTS),[1630543],1610612754.0,IND,putback,,,Jackson,I. Jackson,,,,,1.89,Made,2.0,,,,,,,,,,,,,,,,,,
516,PT11M00.00S,2022-03-01T01:54:46.1Z,4,REGULAR,3pt,Jump Shot,[],1629643,64.60249671484888,32.35294117647059,1610612753,93,77,2022-03-01T01:54:51Z,5060000,-88.0,280.0,1,right,C. Okeke 29' 3PT  (6 PTS) (M. Fultz 5 AST),"[1629643, 1628365]",1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,29.38,Made,6.0,M. Fultz,1628365.0,5.0,,,,,,,,,,,,,,,
518,PT10M40.00S,2022-03-01T01:55:07.1Z,4,REGULAR,2pt,Jump Shot,[],1630543,8.360709592641262,78.92156862745098,1610612754,93,77,2022-03-01T01:55:15Z,5080000,-145.0,26.0,1,left,MISS I. Jackson 14' Jump Shot,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,14.69,Missed,,,,,,,,,,,,,,,,,,,
519,PT10M38.00S,2022-03-01T01:55:09.1Z,4,REGULAR,rebound,defensive,[],1629643,,,1610612753,93,77,2022-03-01T01:55:15Z,5090000,,,0,,C. Okeke REBOUND (Off:0 Def:3),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,518.0,3.0,3.0,0.0,,,,,,
520,PT10M29.00S,2022-03-01T01:55:18.1Z,4,REGULAR,3pt,Jump Shot,[],1629643,77.7431011826544,90.44117647058823,1610612753,93,77,2022-03-01T01:59:29Z,5100000,202.0,157.0,1,right,MISS C. Okeke 25' pullup 3PT,[1629643],1610612753.0,ORL,pullup,,,Okeke,C. Okeke,,,,,25.58,Missed,,,,,,,,,,,,,,,,,,,
521,PT10M25.00S,2022-03-01T01:55:22.1Z,4,REGULAR,rebound,defensive,[],1630543,,,1610612754,93,77,2022-03-01T01:55:24Z,5110000,,,0,,I. Jackson REBOUND (Off:1 Def:2),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,520.0,3.0,2.0,1.0,,,,,,
523,PT10M22.00S,2022-03-01T01:55:24.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1627741,33.327858081471746,49.01960784313725,1610612754,93,80,2022-03-01T02:00:38Z,5120000,5.0,261.0,1,left,B. Hield 26' 3PT running pullup (13 PTS),[1627741],1610612754.0,IND,running pullup,,,Hield,B. Hield,,,,,26.08,Made,13.0,,,,,,,,,,,,,,,,,,
525,PT10M05.00S,2022-03-01T01:55:41.4Z,4,REGULAR,3pt,Jump Shot,[],203914,94.30026281208936,96.07843137254902,1610612753,93,80,2022-03-01T01:55:46Z,5140000,230.0,1.0,1,right,MISS G. Harris 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,23.04,Missed,,,,,,,,,,,,,,,,,,,
526,PT10M01.00S,2022-03-01T01:55:45.4Z,4,REGULAR,rebound,defensive,[],1626208,,,1610612754,93,80,2022-03-01T01:55:46Z,5150000,,,0,,K. Sykes REBOUND (Off:0 Def:2),[1626208],1610612754.0,IND,,,,Sykes,K. Sykes,,,,,,,,,,,,,,,,525.0,2.0,2.0,0.0,,,,,,
527,PT09M52.00S,2022-03-01T01:55:55.1Z,4,REGULAR,turnover,bad pass,[],1630543,,,1610612754,93,80,2022-03-01T01:56:01Z,5160000,,,0,,I. Jackson bad pass TURNOVER (2 TO),"[1630543, 1629643]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,2.0,Okeke,1629643.0,
528,PT09M52.00S,2022-03-01T01:55:55.1Z,4,REGULAR,steal,,[],1629643,,,1610612753,93,80,2022-03-01T01:55:56Z,5170000,,,0,,C. Okeke STEAL (1 STL),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT09M45.00S,2022-03-01T01:56:02.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628964,88.25558475689881,50.73529411764706,1610612753,93,80,2022-03-01T02:01:25Z,5180000,4.0,58.0,1,right,MISS M. Bamba running DUNK,[1628964],1610612753.0,ORL,running,,,Bamba,M. Bamba,,,,,5.8,Missed,,,,,,,,,,,,,,,,,,,
530,PT09M40.00S,2022-03-01T01:56:07.2Z,4,REGULAR,rebound,offensive,[],1628365,,,1610612753,93,80,2022-03-01T01:56:09Z,5190000,,,0,,M. Fultz REBOUND (Off:1 Def:0),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,529.0,1.0,0.0,1.0,,,,,,
531,PT09M40.00S,2022-03-01T01:56:07.0Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1628365,94.40999984741211,50.0,1610612753,95,80,2022-03-01T02:01:47Z,5200000,0.0,0.0,1,right,M. Fultz reverse Layup (8 PTS),[1628365],1610612753.0,ORL,reverse,,,Fultz,M. Fultz,,,,,0.0,Made,8.0,,,,,,,,,,,,,,,,,,
532,PT09M39.00S,2022-03-01T01:56:08.0Z,4,REGULAR,turnover,bad pass,[],1630543,,,1610612754,95,80,2022-03-01T01:56:13Z,5210000,,,0,,I. Jackson bad pass TURNOVER (3 TO),"[1630543, 203914]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,3.0,Harris,203914.0,
533,PT09M39.00S,2022-03-01T01:56:08.0Z,4,REGULAR,steal,,[],203914,,,1610612753,95,80,2022-03-01T01:56:10Z,5220000,,,0,,G. Harris STEAL (2 STL),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT09M34.00S,2022-03-01T01:56:12.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203914,91.85282522996057,52.49693627450981,1610612753,95,80,2022-03-01T02:02:53Z,5230000,12.0,24.0,1,right,MISS G. Harris finger roll Layup,[203914],1610612753.0,ORL,finger roll,,,Harris,G. Harris,,,,,2.71,Missed,,,,,,,,,,,,,,,,,,,
535,PT09M32.00S,2022-03-01T01:56:14.5Z,4,REGULAR,rebound,defensive,[],1629052,,,1610612754,95,80,2022-03-01T01:56:24Z,5240000,,,0,,O. Brissett REBOUND (Off:0 Def:5),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,534.0,5.0,5.0,0.0,,,,,,
536,PT09M20.00S,2022-03-01T01:56:26.4Z,4,REGULAR,3pt,Jump Shot,[],1629052,32.53942181340342,52.20588235294118,1610612754,95,80,2022-03-01T01:56:29Z,5250000,-11.0,253.0,1,left,MISS O. Brissett 25' 3PT,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,25.36,Missed,,,,,,,,,,,,,,,,,,,
537,PT09M18.00S,2022-03-01T01:56:28.4Z,4,REGULAR,rebound,defensive,[],1628964,,,1610612753,95,80,2022-03-01T01:56:29Z,5260000,,,0,,M. Bamba REBOUND (Off:4 Def:5),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,536.0,9.0,5.0,4.0,,,,,,
538,PT09M13.00S,2022-03-01T01:56:34.5Z,4,REGULAR,3pt,Jump Shot,[],203914,88.12417871222075,2.941176470588235,1610612753,98,80,2022-03-01T02:03:35Z,5270000,-235.0,59.0,1,right,G. Harris 24' 3PT running (8 PTS) (M. Fultz 6 AST),"[203914, 1628365]",1610612753.0,ORL,running,,,Harris,G. Harris,,,,,24.26,Made,8.0,M. Fultz,1628365.0,6.0,,,,,,,,,,,,,,,
540,PT09M13.00S,2022-03-01T01:56:48.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,98,80,2022-03-01T01:56:48Z,5290000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT09M13.00S,2022-03-01T01:57:56.0Z,4,REGULAR,substitution,out,[],203082,,,1610612754,98,80,2022-03-01T01:59:17Z,5300000,,,0,,SUB out: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,
