actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,value
537,PT09M25.00S,2022-01-24T01:04:08.9Z,4,REGULAR,2pt,Jump Shot,['fastbreak'],1630532,7.440867279894875,85.04901960784314,1610612753,92,76,2022-01-24T01:04:20Z,5320000,-175.0,17.0,1,left,MISS F. Wagner 17' running Shot,[1630532],1610612753.0,ORL,running,,,Wagner,F. Wagner,,,,,17.61,Missed,,,,,,,,,,,,,,,,,,,
538,PT09M22.00S,2022-01-24T01:04:11.9Z,4,REGULAR,rebound,defensive,[],1630245,,,1610612741,92,76,2022-01-24T01:04:17Z,5330000,,,0,,A. Dosunmu REBOUND (Off:1 Def:3),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,537.0,4.0,3.0,1.0,,,,,,,,,,,,,,
539,PT09M17.00S,2022-01-24T01:04:17.4Z,4,REGULAR,3pt,Jump Shot,[],1628972,92.59198423127464,94.85294117647058,1610612741,92,76,2022-01-24T01:04:25Z,5340000,224.0,17.0,1,right,MISS T. Brown Jr. 3PT,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,22.5,Missed,,,,,,,,,,,,,,,,,,,
540,PT09M17.00S,2022-01-24T01:04:17.4Z,4,REGULAR,rebound,defensive,[],1630591,,,1610612753,92,76,2022-01-24T01:04:25Z,5350000,,,0,,J. Suggs REBOUND (Off:0 Def:3),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,539.0,3.0,3.0,0.0,,,,,,,,,,,,,,
541,PT09M03.00S,2022-01-24T01:04:32.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,6.915243101182654,48.529411764705884,1610612753,94,76,2022-01-24T01:04:37Z,5360000,7.0,13.0,1,left,F. Wagner driving Layup (16 PTS) (J. Suggs 7 AST),"[1630532, 1630591]",1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,1.45,Made,16.0,,,,,,,,,,,,,,,J. Suggs,1630591.0,7.0,
543,PT08M50.00S,2022-01-24T01:04:44.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,79.84559789750328,50.98039215686274,1610612741,94,76,2022-01-24T01:04:49Z,5380000,5.0,137.0,1,right,MISS D. DeRozan 13' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,13.71,Missed,,,,,,,,,,,,,,,,,,,
544,PT08M47.00S,2022-01-24T01:04:47.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612741,94,76,2022-01-24T01:21:08Z,5390000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,543.0,,,,,,,,,,,,,,,,,
545,PT08M47.00S,2022-01-24T01:04:55.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,94,76,2022-01-24T01:04:55Z,5400000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT08M39.00S,2022-01-24T01:05:18.9Z,4,REGULAR,foul,personal,['2freethrow'],1629643,,,1610612741,94,76,2022-01-24T01:05:29Z,5410000,,,0,,C. Okeke shooting personal FOUL (1 PF) (DeRozan 2 FT),"[1629643, 201942]",1610612753.0,ORL,shooting,,,Okeke,C. Okeke,,,,,,,,,,,,204059.0,1.0,0.0,DeRozan,201942.0,,,,,,,,,
548,PT08M39.00S,2022-01-24T01:05:43.1Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],201942,,,1610612741,94,77,2022-01-24T01:06:14Z,5430000,,,0,,D. DeRozan Free Throw 1 of 2 (29 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,29.0,,,,,,,,,,,,,,,,,,
549,PT08M39.00S,2022-01-24T01:05:43.1Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],201942,,,1610612741,94,77,2022-01-24T01:06:14Z,5440000,,,0,,MISS D. DeRozan Free Throw 2 of 2,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Missed,,,,,,,,,,,,,,,,,,,
550,PT08M33.00S,2022-01-24T01:05:49.1Z,4,REGULAR,rebound,offensive,[],201942,,,1610612741,94,77,2022-01-24T01:06:14Z,5450000,,,0,,D. DeRozan REBOUND (Off:2 Def:3),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,549.0,5.0,3.0,2.0,,,,,,,,,,,,,,
551,PT08M31.00S,2022-01-24T01:06:04.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201942,92.19776609724047,49.26470588235294,1610612741,94,79,2022-01-24T01:06:29Z,5460000,-4.0,21.0,1,right,D. DeRozan putback Layup (31 PTS),[201942],1610612741.0,CHI,putback,,,DeRozan,D. DeRozan,,,,,2.11,Made,31.0,,,,,,,,,,,,,,,,,,
554,PT08M23.00S,2022-01-24T01:06:41.5Z,4,REGULAR,freethrow,1 of 2,[],1630591,,,1610612753,95,79,2022-01-24T01:14:25Z,5465000,,,0,,J. Suggs Free Throw 1 of 2 (5 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
558,PT08M23.00S,2022-01-24T01:06:41.5Z,4,REGULAR,freethrow,2 of 2,[],1630591,,,1610612753,96,79,2022-01-24T01:14:25Z,5467500,,,0,,J. Suggs Free Throw 2 of 2 (6 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
552,PT08M23.00S,2022-01-24T01:06:43.1Z,4,REGULAR,foul,personal,['2freethrow'],1628972,,,1610612753,96,79,2022-01-24T01:31:30Z,5470000,,,0,,T. Brown Jr. shooting personal FOUL (2 PF) (Suggs 2 FT),"[1628972, 1630591]",1610612741.0,CHI,shooting,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,204059.0,2.0,0.0,Suggs,1630591.0,,,,,,,,,
556,PT08M23.00S,2022-01-24T01:06:58.3Z,4,REGULAR,substitution,out,[],1630532,,,1610612753,96,79,2022-01-24T01:14:45Z,5500000,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT08M23.00S,2022-01-24T01:06:58.3Z,4,REGULAR,substitution,in,[],1628976,,,1610612753,96,79,2022-01-24T01:14:45Z,5510000,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT08M09.00S,2022-01-24T01:07:26.5Z,4,REGULAR,2pt,Jump Shot,[],201942,79.45137976346912,50.98039215686274,1610612741,96,81,2022-01-24T01:13:42Z,5515000,5.0,141.0,1,right,D. DeRozan 14' Jump Shot (33 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,14.08,Made,33.0,,,,,,,,,,,,,,,,,,
561,PT08M09.00S,2022-01-24T01:07:36.0Z,4,REGULAR,foul,personal,['1freethrow'],1629021,,,1610612753,96,81,2022-01-24T01:14:10Z,5540000,,,0,,M. Wagner away-from-play personal FOUL (3 PF) (Cook 1 FT),"[1629021, 1629076]",1610612753.0,ORL,away-from-play,,,Wagner,M. Wagner,,,,,,,,,,,,204059.0,3.0,1.0,Cook,1629076.0,,,,,,,,,
597,PT08M09.00S,2022-01-24T01:08:04.3Z,4,REGULAR,freethrow,1 of 1,[],1629076,,,1610612741,96,81,2022-01-24T01:15:56Z,5560000,,,0,,MISS T. Cook away-from-play Free Throw 1 of 1,[1629076],1610612741.0,CHI,away-from-play,,,Cook,T. Cook,,,,,,Missed,,,,,,,,,,,,,,,,,,,
598,PT08M05.00S,2022-01-24T01:08:08.3Z,4,REGULAR,rebound,defensive,[],1629643,,,1610612753,96,81,2022-01-24T01:15:56Z,5565000,,,0,,C. Okeke REBOUND (Off:1 Def:5),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,597.0,6.0,5.0,1.0,,,,,,,,,,,,,,
564,PT07M53.00S,2022-01-24T01:08:32.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,96,81,2022-01-24T01:15:56Z,5570000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT07M52.00S,2022-01-24T01:08:50.2Z,4,REGULAR,foul,offensive,[],1628976,,,1610612753,96,81,2022-01-24T01:15:56Z,5580000,,,0,,W. Carter Jr. charge offensive FOUL (3 PF),"[1628976, 1629076]",1610612753.0,ORL,charge,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,204059.0,3.0,0.0,Cook,1629076.0,,,,,,,,,
567,PT07M52.00S,2022-01-24T01:08:50.2Z,4,REGULAR,turnover,offensive foul,[],1628976,,,1610612753,96,81,2022-01-24T01:08:50Z,5600000,,,0,,W. Carter Jr. offensive foul TURNOVER (2 TO),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,204059.0,,,,,2.0,,,,,,,,
568,PT07M35.00S,2022-01-24T01:09:18.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201942,90.48948751642575,50.245098039215684,1610612741,96,83,2022-01-24T01:09:35Z,5610000,1.0,37.0,1,right,D. DeRozan Layup (35 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,3.69,Made,35.0,,,,,,,,,,,,,,,,,,
569,PT07M35.00S,2022-01-24T01:09:24.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,96,83,2022-01-24T01:09:24Z,5620000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT07M35.00S,2022-01-24T01:11:34.7Z,4,REGULAR,substitution,out,[],1629021,,,1610612753,96,83,2022-01-24T01:12:17Z,5660000,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT07M35.00S,2022-01-24T01:11:34.7Z,4,REGULAR,substitution,in,[],1630532,,,1610612753,96,83,2022-01-24T01:12:17Z,5670000,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT07M25.00S,2022-01-24T01:12:35.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,96,83,2022-01-24T01:12:35Z,5680000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT07M15.00S,2022-01-24T01:12:49.7Z,4,REGULAR,foul,personal,['2freethrow'],1629076,,,1610612753,96,83,2022-01-24T01:13:00Z,5690000,,,0,,T. Cook shooting personal FOUL (3 PF) (Suggs 2 FT),"[1629076, 1630591]",1610612741.0,CHI,shooting,,,Cook,T. Cook,,,,,,,,,,,,1201.0,3.0,0.0,Suggs,1630591.0,,,,,,,,,
579,PT07M15.00S,2022-01-24T01:13:16.1Z,4,REGULAR,freethrow,1 of 2,[],1630591,,,1610612753,97,83,2022-01-24T01:13:16Z,5710000,,,0,,J. Suggs Free Throw 1 of 2 (7 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
580,PT07M15.00S,2022-01-24T01:13:31.3Z,4,REGULAR,freethrow,2 of 2,[],1630591,,,1610612753,98,83,2022-01-24T01:13:31Z,5720000,,,0,,J. Suggs Free Throw 2 of 2 (8 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
582,PT07M01.00S,2022-01-24T01:13:46.7Z,4,REGULAR,2pt,Jump Shot,[],201942,78.66294349540078,50.73529411764706,1610612741,98,85,2022-01-24T01:13:54Z,5730000,4.0,148.0,1,right,D. DeRozan 14' pullup Jump Shot (37 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,14.81,Made,37.0,,,,,,,,,,,,,,,,,,
583,PT06M47.00S,2022-01-24T01:14:00.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629643,17.0335085413929,51.71568627450981,1610612753,98,85,2022-01-24T01:14:07Z,5740000,-9.0,108.0,1,left,MISS C. Okeke 10' turnaround fadeaway Shot,[1629643],1610612753.0,ORL,turnaround fadeaway,,,Okeke,C. Okeke,,,,,10.79,Missed,,,,,,,,,,,,,,,,,,,
584,PT06M44.00S,2022-01-24T01:14:03.8Z,4,REGULAR,rebound,defensive,[],1629632,,,1610612741,98,85,2022-01-24T01:14:07Z,5750000,,,0,,C. White REBOUND (Off:1 Def:3),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,583.0,4.0,3.0,1.0,,,,,,,,,,,,,,
585,PT06M39.00S,2022-01-24T01:14:08.9Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629632,92.06636005256242,57.84313725490197,1610612741,98,87,2022-01-24T01:14:20Z,5760000,39.0,22.0,1,right,C. White driving bank Hook (20 PTS),[1629632],1610612741.0,CHI,driving bank,,,White,C. White,,,,,4.5,Made,20.0,,,,,,,,,,,,,,,,,,
586,PT06M17.00S,2022-01-24T01:14:30.0Z,4,REGULAR,3pt,Jump Shot,[],1628976,29.38567674113009,72.79411764705883,1610612753,101,87,2022-01-24T01:14:35Z,5770000,-114.0,224.0,1,left,W. Carter Jr. 25' 3PT  (15 PTS) (C. Okeke 4 AST),"[1628976, 1629643]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,25.11,Made,15.0,,,,,,,,,,,,,,,C. Okeke,1629643.0,4.0,
588,PT06M03.00S,2022-01-24T01:14:44.2Z,4,REGULAR,2pt,Jump Shot,[],201942,77.7431011826544,33.82352941176471,1610612741,101,89,2022-01-24T01:14:53Z,5790000,-81.0,157.0,1,right,D. DeRozan 17' step back Jump Shot (39 PTS),[201942],1610612741.0,CHI,step back,,,DeRozan,D. DeRozan,,,,,17.64,Made,39.0,,,,,,,,,,,,,,,,,,
589,PT05M56.00S,2022-01-24T01:14:54.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630591,5.075558475689881,49.50980392156863,1610612753,103,89,2022-01-24T01:15:01Z,5800000,2.0,-5.0,1,left,J. Suggs driving DUNK (10 PTS),[1630591],1610612753.0,ORL,driving,,,Suggs,J. Suggs,,,,,0.54,Made,10.0,,,,,,,,,,,,,,,,,,
590,PT05M56.00S,2022-01-24T01:14:57.7Z,4,REGULAR,foul,personal,['1freethrow'],201942,,,1610612753,103,89,2022-01-24T01:15:32Z,5810000,,,0,,D. DeRozan shooting personal FOUL (3 PF) (Suggs 1 FT),"[201942, 1630591]",1610612741.0,CHI,shooting,,,DeRozan,D. DeRozan,,,,,,,,,,,,204059.0,3.0,1.0,Suggs,1630591.0,,,,,,,,,
592,PT05M56.00S,2022-01-24T01:15:14.4Z,4,REGULAR,substitution,out,[],1629649,,,1610612753,103,89,2022-01-24T01:15:30Z,5830000,,,0,,SUB out: I. Brazdeikis,[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT05M56.00S,2022-01-24T01:15:14.4Z,4,REGULAR,substitution,out,[],1629076,,,1610612753,103,89,2022-01-24T01:15:30Z,5840000,,,0,,SUB out: T. Cook,[1629076],1610612741.0,CHI,,,,Cook,T. Cook,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT05M56.00S,2022-01-24T01:15:14.4Z,4,REGULAR,substitution,in,[],1630175,,,1610612753,103,89,2022-01-24T01:15:30Z,5850000,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT05M56.00S,2022-01-24T01:15:14.4Z,4,REGULAR,substitution,in,[],202696,,,1610612753,103,89,2022-01-24T01:15:30Z,5860000,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT05M56.00S,2022-01-24T01:15:48.2Z,4,REGULAR,freethrow,1 of 1,[],1630591,,,1610612753,104,89,2022-01-24T01:15:48Z,5870000,,,0,,J. Suggs Free Throw 1 of 1 (11 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
599,PT05M42.00S,2022-01-24T01:16:02.8Z,4,REGULAR,2pt,Jump Shot,[],1629632,75.90341655716163,75.98039215686273,1610612741,104,91,2022-01-24T01:16:08Z,5880000,130.0,174.0,1,right,C. White 21' step back Jump Shot (22 PTS),[1629632],1610612741.0,CHI,step back,,,White,C. White,,,,,21.71,Made,22.0,,,,,,,,,,,,,,,,,,
600,PT05M18.00S,2022-01-24T01:16:26.6Z,4,REGULAR,3pt,Jump Shot,[],1630591,24.78646517739816,82.84313725490196,1610612753,104,91,2022-01-24T01:16:31Z,5890000,-164.0,180.0,1,left,MISS J. Suggs 24' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,24.4,Missed,,,,,,,,,,,,,,,,,,,
601,PT05M15.00S,2022-01-24T01:16:29.6Z,4,REGULAR,rebound,offensive,[],1630532,,,1610612753,104,91,2022-01-24T01:16:31Z,5900000,,,0,,F. Wagner REBOUND (Off:2 Def:2),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,600.0,4.0,2.0,2.0,,,,,,,,,,,,,,
606,PT05M10.00S,2022-01-24T01:16:47.1Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1630175,18.528252299605782,31.640625,1610612753,104,91,2022-01-24T01:18:13Z,5915000,92.0,122.0,1,left,MISS C. Anthony 15' pullup Shot - blocked,"[1630175, 1629632]",1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,15.24,Missed,,,,,,,,,,,,White,1629632.0,,,,,,
607,PT05M10.00S,2022-01-24T01:16:47.1Z,4,REGULAR,block,,[],1629632,,,1610612753,104,91,2022-01-24T01:18:03Z,5917500,,,0,,C. White BLOCK (1 BLK),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT05M10.00S,2022-01-24T01:16:47.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612741,104,91,2022-01-24T01:18:03Z,5918750,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,606.0,,,,,,,,,,,,,,,,,
611,PT05M10.00S,2022-01-24T01:16:52.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,104,91,2022-01-24T01:18:26Z,5919375,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT04M59.00S,2022-01-24T01:16:57.1Z,4,REGULAR,3pt,Jump Shot,[],202696,72.48685939553219,14.460784313725492,1610612741,104,91,2022-01-24T01:18:03Z,5920000,-178.0,206.0,1,right,MISS N. Vucevic 27' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,27.21,Missed,,,,,,,,,,,,,,,,,,,
604,PT04M56.00S,2022-01-24T01:17:00.1Z,4,REGULAR,rebound,defensive,[],1629643,,,1610612753,104,91,2022-01-24T01:17:02Z,5930000,,,0,,C. Okeke REBOUND (Off:1 Def:6),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,603.0,7.0,6.0,1.0,,,,,,,,,,,,,,
605,PT04M54.00S,2022-01-24T01:17:08.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,104,91,2022-01-24T01:17:08Z,5940000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT04M54.00S,2022-01-24T01:18:05.5Z,4,REGULAR,substitution,out,[],1629643,,,1610612753,104,91,2022-01-24T01:18:25Z,5950000,,,0,,SUB out: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT04M54.00S,2022-01-24T01:18:05.5Z,4,REGULAR,substitution,in,[],1629678,,,1610612753,104,91,2022-01-24T01:18:25Z,5960000,,,0,,SUB in: A. Schofield,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT04M45.00S,2022-01-24T01:18:46.0Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628976,5.995400788436268,49.754901960784316,1610612753,104,91,2022-01-24T01:18:54Z,5970000,1.0,4.0,1,left,MISS W. Carter Jr. Hook,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,0.41,Missed,,,,,,,,,,,,,,,,,,,
613,PT04M43.00S,2022-01-24T01:18:48.0Z,4,REGULAR,rebound,defensive,[],202696,,,1610612741,104,91,2022-01-24T01:18:54Z,5980000,,,0,,N. Vucevic REBOUND (Off:3 Def:10),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,612.0,13.0,10.0,3.0,,,,,,,,,,,,,,
614,PT04M35.00S,2022-01-24T01:18:57.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,81.553876478318,49.50980392156863,1610612741,104,91,2022-01-24T01:19:02Z,5990000,-2.0,121.0,1,right,MISS D. DeRozan 12' turnaround Shot,[201942],1610612741.0,CHI,turnaround,,,DeRozan,D. DeRozan,,,,,12.09,Missed,,,,,,,,,,,,,,,,,,,
615,PT04M31.00S,2022-01-24T01:19:00.6Z,4,REGULAR,rebound,defensive,[],1630591,,,1610612753,104,91,2022-01-24T01:19:00Z,6000000,,,0,,J. Suggs REBOUND (Off:0 Def:4),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,614.0,4.0,4.0,0.0,,,,,,,,,,,,,,
616,PT04M19.00S,2022-01-24T01:19:12.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,8.229303547963205,57.84313725490197,1610612753,104,91,2022-01-24T01:23:33Z,6010000,-39.0,25.0,1,left,MISS F. Wagner driving Layup,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,4.64,Missed,,,,,,,,,,,,,,,,,,,
617,PT04M17.00S,2022-01-24T01:19:14.6Z,4,REGULAR,rebound,defensive,[],1630245,,,1610612741,104,91,2022-01-24T01:19:17Z,6020000,,,0,,A. Dosunmu REBOUND (Off:1 Def:4),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,616.0,5.0,4.0,1.0,,,,,,,,,,,,,,
618,PT04M12.00S,2022-01-24T01:19:24.5Z,4,REGULAR,foul,offensive,[],1629632,,,1610612741,104,91,2022-01-24T01:19:34Z,6030000,,,0,,C. White charge offensive FOUL (3 PF),"[1629632, 1630591]",1610612741.0,CHI,charge,,,White,C. White,,,,,,,,,,,,1626302.0,3.0,0.0,Suggs,1630591.0,,,,,,,,,
620,PT04M12.00S,2022-01-24T01:19:24.5Z,4,REGULAR,turnover,offensive foul,[],1629632,,,1610612741,104,91,2022-01-24T01:19:24Z,6050000,,,0,,C. White offensive foul TURNOVER (3 TO),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,1626302.0,,,,,3.0,,,,,,,,
621,PT03M57.00S,2022-01-24T01:20:12.4Z,4,REGULAR,turnover,out-of-bounds,[],1628976,,,1610612753,104,91,2022-01-24T01:20:34Z,6060000,,,0,,W. Carter Jr. lost ball out-of-bounds TURNOVER (3 TO),[1628976],1610612753.0,ORL,lost ball,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,204059.0,,,,,3.0,,,,,,,,
622,PT03M57.00S,2022-01-24T01:20:28.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612741,104,91,2022-01-24T01:20:28Z,6070000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT03M47.00S,2022-01-24T01:22:14.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",201942,92.59198423127464,51.225490196078425,1610612741,104,93,2022-01-24T01:22:19Z,6080000,6.0,17.0,1,right,D. DeRozan driving DUNK (41 PTS),[201942],1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,1.82,Made,41.0,,,,,,,,,,,,,,,,,,
624,PT03M30.00S,2022-01-24T01:22:34.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202696,,,1610612753,104,93,2022-01-24T01:22:43Z,6090000,,,0,,N. Vucevic shooting personal FOUL (6 PF) (Wagner 2 FT),"[202696, 1630532]",1610612741.0,CHI,shooting,,,Vucevic,N. Vucevic,,,,,,,,,,,,204059.0,6.0,0.0,Wagner,1630532.0,,,,,,,,,
626,PT03M30.00S,2022-01-24T01:22:47.9Z,4,REGULAR,substitution,out,[],202696,,,1610612753,104,93,2022-01-24T01:22:52Z,6110000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT03M30.00S,2022-01-24T01:22:47.9Z,4,REGULAR,substitution,in,[],1629076,,,1610612753,104,93,2022-01-24T01:22:52Z,6120000,,,0,,SUB in: T. Cook,[1629076],1610612741.0,CHI,,,,Cook,T. Cook,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT03M30.00S,2022-01-24T01:23:35.7Z,4,REGULAR,foul,technical,[],1629678,,,1610612753,104,93,2022-01-24T01:23:57Z,6130000,,,0,,A. Schofield double technical FOUL (1 Tech),[1629678],1610612753.0,ORL,double,,,Schofield,A. Schofield,,,,,,,,,,,,1201.0,4.0,1.0,,,,,,,,,,,
629,PT03M30.00S,2022-01-24T01:23:35.7Z,4,REGULAR,foul,technical,['inpenalty'],1629632,,,1610612753,104,93,2022-01-24T01:23:47Z,6140000,,,0,,C. White double technical FOUL (1 Tech),[1629632],1610612741.0,CHI,double,,,White,C. White,,,,,,,,,,,,1201.0,3.0,1.0,,,,,,,,,,,
630,PT03M30.00S,2022-01-24T01:24:00.0Z,4,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,105,93,2022-01-24T01:24:00Z,6150000,,,0,,F. Wagner Free Throw 1 of 2 (17 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,Made,17.0,,,,,,,,,,,,,,,,,,
631,PT03M30.00S,2022-01-24T01:24:14.5Z,4,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,106,93,2022-01-24T01:24:14Z,6160000,,,0,,F. Wagner Free Throw 2 of 2 (18 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,Made,18.0,,,,,,,,,,,,,,,,,,
