actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,playerName,playerNameI,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,jumpBallRecoverdPersonId
274,PT06M01.00S,2021-11-25T00:49:01.7Z,2,REGULAR,3pt,Jump Shot,[],1626162,76.2976346911958,90.19607843137256,1610612766,39,39,2021-11-25T00:49:08Z,2680000,201.0,170.0,1,right,MISS K. Oubre Jr. 26' 3PT,[1626162],1610612766.0,CHA,,,,,,,,,,Oubre Jr.,K. Oubre Jr.,,,,26.34,Missed,,,,,,,,,,,,,
275,PT05M57.00S,2021-11-25T00:49:05.7Z,2,REGULAR,rebound,defensive,[],1630181,,,1610612753,39,39,2021-11-25T00:49:08Z,2690000,,,0,,R. Hampton REBOUND (Off:0 Def:3),[1630181],1610612753.0,ORL,,,,,,,,,,Hampton,R. Hampton,,,,,,274.0,3.0,3.0,0.0,,,,,,,,,
276,PT05M52.00S,2021-11-25T00:49:10.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203914,32.670827858081466,46.07843137254902,1610612753,39,39,2021-11-25T00:57:00Z,2700000,20.0,255.0,1,left,MISS G. Harris 25' running pullup 3PT,[203914],1610612753.0,ORL,running pullup,,,,,,,,,Harris,G. Harris,,,,25.54,Missed,,,,,,,,,,,,,
277,PT05M50.00S,2021-11-25T00:49:12.6Z,2,REGULAR,rebound,defensive,[],1628998,,,1610612766,39,39,2021-11-25T00:49:16Z,2710000,,,0,,C. Martin REBOUND (Off:0 Def:2),[1628998],1610612766.0,CHA,,,,,,,,,,Martin,C. Martin,,,,,,276.0,2.0,2.0,0.0,,,,,,,,,
278,PT05M46.00S,2021-11-25T00:49:43.7Z,2,REGULAR,stoppage,blood rule,[],0,,,1610612766,39,39,2021-11-25T00:49:54Z,2720000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT05M46.00S,2021-11-25T00:49:58.4Z,2,REGULAR,timeout,full,['team'],0,,,1610612766,39,39,2021-11-25T00:49:58Z,2730000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT05M46.00S,2021-11-25T00:52:21.6Z,2,REGULAR,substitution,out,[],1629643,,,1610612766,39,39,2021-11-25T00:52:52Z,2750000,,,0,,SUB out: C. Okeke,[1629643],1610612753.0,ORL,,,,,,,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,
282,PT05M46.00S,2021-11-25T00:52:21.6Z,2,REGULAR,substitution,out,[],203914,,,1610612766,39,39,2021-11-25T00:52:52Z,2760000,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,,,,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,
283,PT05M46.00S,2021-11-25T00:52:21.6Z,2,REGULAR,substitution,out,[],1626179,,,1610612766,39,39,2021-11-25T00:52:52Z,2770000,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,,,,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,
284,PT05M46.00S,2021-11-25T00:52:21.6Z,2,REGULAR,substitution,out,[],1630208,,,1610612766,39,39,2021-11-25T00:52:52Z,2780000,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,,,,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,
285,PT05M46.00S,2021-11-25T00:52:21.6Z,2,REGULAR,substitution,in,[],1630532,,,1610612766,39,39,2021-11-25T00:52:52Z,2790000,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,,,,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,
286,PT05M46.00S,2021-11-25T00:52:21.6Z,2,REGULAR,substitution,in,[],1630591,,,1610612766,39,39,2021-11-25T00:52:52Z,2800000,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,,,,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,
287,PT05M46.00S,2021-11-25T00:52:21.6Z,2,REGULAR,substitution,in,[],1628976,,,1610612766,39,39,2021-11-25T00:52:52Z,2810000,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,,,,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,
288,PT05M46.00S,2021-11-25T00:52:21.6Z,2,REGULAR,substitution,in,[],1630163,,,1610612766,39,39,2021-11-25T00:52:52Z,2820000,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,,,,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,
289,PT05M46.00S,2021-11-25T00:52:21.6Z,2,REGULAR,substitution,in,[],203486,,,1610612766,39,39,2021-11-25T00:52:52Z,2830000,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,,,,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,
297,PT05M46.00S,2021-11-25T00:52:21.6Z,2,REGULAR,substitution,out,[],1630181,,,1610612766,39,39,2021-11-25T00:53:31Z,2835000,,,0,,SUB out: R. Hampton,[1630181],1610612753.0,ORL,,,,,,,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,
290,PT05M39.00S,2021-11-25T00:52:53.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628970,90.22667542706965,47.794117647058826,1610612766,39,41,2021-11-25T00:58:19Z,2840000,-11.0,39.0,1,right,M. Bridges alley-oop DUNK (4 PTS) (L. Ball 2 AST),"[1628970, 1630163]",1610612766.0,CHA,alley-oop,,,,,,,,,Bridges,M. Bridges,,,,4.09,Made,,,,,,,4.0,L. Ball,1630163.0,2.0,,,
292,PT05M23.00S,2021-11-25T00:53:04.3Z,2,REGULAR,turnover,lost ball,[],1630591,,,1610612753,39,41,2021-11-25T00:56:34Z,2860000,,,0,,J. Suggs lost ball TURNOVER (3 TO),"[1630591, 1628998]",1610612753.0,ORL,,,,,,,,,,Suggs,J. Suggs,,,3.0,,,,,,,,,,,,,Martin,1628998.0,
293,PT05M23.00S,2021-11-25T00:53:04.3Z,2,REGULAR,steal,,[],1628998,,,1610612766,39,41,2021-11-25T00:53:06Z,2870000,,,0,,C. Martin STEAL (1 STL),[1628998],1610612766.0,CHA,,,,,,,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,
294,PT05M18.00S,2021-11-25T00:53:08.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203486,91.72141918528253,45.36611519607843,1610612766,39,43,2021-11-25T00:58:53Z,2880000,-23.0,25.0,1,right,M. Plumlee running Layup (4 PTS) (C. Martin 2 AST),"[203486, 1628998]",1610612766.0,CHA,running,,,,,,,,,Plumlee,M. Plumlee,,,,3.43,Made,,,,,,,4.0,C. Martin,1628998.0,2.0,,,
295,PT05M02.00S,2021-11-25T00:53:24.4Z,2,REGULAR,3pt,Jump Shot,[],1630591,27.020367936925098,76.9607843137255,1610612753,39,43,2021-11-25T00:53:38Z,2890000,-135.0,201.0,1,left,MISS J. Suggs 24' 3PT,[1630591],1610612753.0,ORL,,,,,,,,,,Suggs,J. Suggs,,,,24.24,Missed,,,,,,,,,,,,,
296,PT05M02.00S,2021-11-25T00:53:24.4Z,2,REGULAR,rebound,defensive,[],1628998,,,1610612766,39,43,2021-11-25T00:53:38Z,2900000,,,0,,C. Martin REBOUND (Off:0 Def:3),[1628998],1610612766.0,CHA,,,,,,,,,,Martin,C. Martin,,,,,,295.0,3.0,3.0,0.0,,,,,,,,,
298,PT04M50.00S,2021-11-25T00:53:37.0Z,2,REGULAR,3pt,Jump Shot,[],1630163,69.85873850197109,72.79411764705883,1610612766,39,43,2021-11-25T00:53:42Z,2910000,114.0,231.0,1,right,MISS L. Ball 25' 3PT,[1630163],1610612766.0,CHA,,,,,,,,,,Ball,L. Ball,,,,25.74,Missed,,,,,,,,,,,,,
299,PT04M46.00S,2021-11-25T00:53:41.0Z,2,REGULAR,rebound,defensive,[],1628964,,,1610612753,39,43,2021-11-25T00:53:42Z,2920000,,,0,,M. Bamba REBOUND (Off:1 Def:4),[1628964],1610612753.0,ORL,,,,,,,,,,Bamba,M. Bamba,,,,,,298.0,5.0,4.0,1.0,,,,,,,,,
300,PT04M30.00S,2021-11-25T00:54:00.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,39,43,2021-11-25T00:54:00Z,2930000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT04M25.00S,2021-11-25T00:54:17.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630532,8.360709592641262,58.333333333333336,1610612753,41,43,2021-11-25T00:54:30Z,2940000,-42.0,26.0,1,left,F. Wagner turnaround Hook (6 PTS) (J. Suggs 2 AST),"[1630532, 1630591]",1610612753.0,ORL,turnaround,,,,,,,,,Wagner,F. Wagner,,,,4.92,Made,,,,,,,6.0,J. Suggs,1630591.0,2.0,,,
304,PT04M12.00S,2021-11-25T00:54:29.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,90.48948751642575,47.794117647058826,1610612766,41,43,2021-11-25T00:54:36Z,2960000,-11.0,37.0,1,right,MISS L. Ball driving Layup,[1630163],1610612766.0,CHA,driving,,,,,,,,,Ball,L. Ball,,,,3.85,Missed,,,,,,,,,,,,,
305,PT04M08.00S,2021-11-25T00:54:33.8Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,41,43,2021-11-25T00:54:36Z,2970000,,,0,,W. Carter Jr. REBOUND (Off:1 Def:3),[1628976],1610612753.0,ORL,,,,,,,,,,Carter Jr.,W. Carter Jr.,,,,,,304.0,4.0,3.0,1.0,,,,,,,,,
306,PT04M06.00S,2021-11-25T00:54:36.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628539,9.149145860709593,48.03921568627451,1610612753,41,43,2021-11-25T01:00:42Z,2980000,10.0,34.0,1,left,MISS M. Mulder running Layup,[1628539],1610612753.0,ORL,running,,,,,,,,,Mulder,M. Mulder,,,,3.49,Missed,,,,,,,,,,,,,
307,PT04M02.00S,2021-11-25T00:54:40.4Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,41,43,2021-11-25T00:54:48Z,2990000,,,0,,M. Bridges REBOUND (Off:0 Def:5),[1628970],1610612766.0,CHA,,,,,,,,,,Bridges,M. Bridges,,,,,,306.0,5.0,5.0,0.0,,,,,,,,,
308,PT04M01.00S,2021-11-25T00:54:42.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630163,93.11760840998686,52.20588235294118,1610612766,41,43,2021-11-25T00:55:16Z,3000000,11.0,12.0,1,right,MISS L. Ball running reverse DUNK,[1630163],1610612766.0,CHA,running reverse,,,,,,,,,Ball,L. Ball,,,,1.64,Missed,,,,,,,,,,,,,
309,PT03M59.00S,2021-11-25T00:54:44.4Z,2,REGULAR,rebound,defensive,[],1628964,,,1610612753,41,43,2021-11-25T00:55:16Z,3010000,,,0,,M. Bamba REBOUND (Off:1 Def:5),[1628964],1610612753.0,ORL,,,,,,,,,,Bamba,M. Bamba,,,,,,308.0,6.0,5.0,1.0,,,,,,,,,
310,PT03M59.00S,2021-11-25T00:54:52.2Z,2,REGULAR,foul,personal,[],1630163,,,1610612753,41,43,2021-11-25T00:54:56Z,3020000,,,0,,L. Ball personal FOUL (3 PF),"[1630163, 1628964]",1610612766.0,CHA,,,,,,,202901.0,3.0,0.0,Ball,L. Ball,Bamba,1628964.0,,,,,,,,,,,,,,,,
312,PT03M59.00S,2021-11-25T00:55:01.2Z,2,REGULAR,substitution,out,[],1630163,,,1610612753,41,43,2021-11-25T00:55:06Z,3040000,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,,,,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,
313,PT03M59.00S,2021-11-25T00:55:01.2Z,2,REGULAR,substitution,in,[],1626179,,,1610612753,41,43,2021-11-25T00:55:06Z,3050000,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,,,,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,
314,PT03M45.00S,2021-11-25T00:55:25.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,9.411957950065702,53.18627450980392,1610612753,41,43,2021-11-25T00:55:33Z,3060000,-16.0,36.0,1,left,MISS F. Wagner driving Layup,[1630532],1610612753.0,ORL,driving,,,,,,,,,Wagner,F. Wagner,,,,3.94,Missed,,,,,,,,,,,,,
315,PT03M39.00S,2021-11-25T00:55:31.5Z,2,REGULAR,rebound,defensive,[],1626162,,,1610612766,41,43,2021-11-25T01:03:40Z,3070000,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:3),[1626162],1610612766.0,CHA,,,,,,,,,,Oubre Jr.,K. Oubre Jr.,,,,,,314.0,3.0,3.0,0.0,,,,,,,,,
316,PT03M38.00S,2021-11-25T00:55:32.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626162,92.37844940867281,50.81954656862745,1610612766,41,45,2021-11-25T01:03:06Z,3080000,4.0,19.0,1,right,K. Oubre Jr. running DUNK (10 PTS) (T. Rozier 4 AST),"[1626162, 1626179]",1610612766.0,CHA,running,,,,,,,,,Oubre Jr.,K. Oubre Jr.,,,,1.95,Made,,,,,,,10.0,T. Rozier,1626179.0,4.0,,,
318,PT03M38.00S,2021-11-25T00:55:44.4Z,2,REGULAR,turnover,inbound,[],1628964,,,1610612753,41,45,2021-11-25T00:55:57Z,3100000,,,0,,M. Bamba inbound TURNOVER (2 TO),[1628964],1610612753.0,ORL,,,,,,,202901.0,,,Bamba,M. Bamba,,,2.0,,,,,,,,,,,,,,,
319,PT03M29.00S,2021-11-25T00:56:10.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628970,87.33574244415243,44.85294117647059,1610612766,41,45,2021-11-25T01:04:24Z,3110000,-26.0,67.0,1,right,MISS M. Bridges 7' driving floating Shot,[1628970],1610612766.0,CHA,driving floating,,,,,,,,,Bridges,M. Bridges,,,,7.13,Missed,,,,,,,,,,,,,
320,PT03M25.00S,2021-11-25T00:56:14.4Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,41,45,2021-11-25T00:56:18Z,3120000,,,0,,W. Carter Jr. REBOUND (Off:1 Def:4),[1628976],1610612753.0,ORL,,,,,,,,,,Carter Jr.,W. Carter Jr.,,,,,,319.0,5.0,4.0,1.0,,,,,,,,,
321,PT03M18.00S,2021-11-25T00:56:23.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,41,45,2021-11-25T00:56:23Z,3130000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT03M10.00S,2021-11-25T00:56:45.9Z,2,REGULAR,2pt,Jump Shot,[],1628976,7.046649145860711,69.11764705882352,1610612753,43,45,2021-11-25T00:56:52Z,3140000,-96.0,14.0,1,left,W. Carter Jr. 9' turnaround fadeaway Jump Shot (7 PTS),[1628976],1610612753.0,ORL,turnaround fadeaway,,,,,,,,,Carter Jr.,W. Carter Jr.,,,,9.66,Made,,,,,,,7.0,,,,,,
323,PT02M53.00S,2021-11-25T00:57:03.3Z,2,REGULAR,2pt,Jump Shot,[],1626179,88.12417871222075,77.94117647058823,1610612766,43,47,2021-11-25T00:57:33Z,3150000,140.0,59.0,1,right,T. Rozier 15' pullup Jump Shot (10 PTS) (M. Plumlee 1 AST),"[1626179, 203486]",1610612766.0,CHA,pullup,,,,,,,,,Rozier,T. Rozier,,,,15.17,Made,,,,,,,10.0,M. Plumlee,203486.0,1.0,,,
325,PT02M39.00S,2021-11-25T00:57:16.6Z,2,REGULAR,3pt,Jump Shot,[],1628539,31.750985545335087,61.76470588235294,1610612753,43,47,2021-11-25T00:57:25Z,3170000,-59.0,246.0,1,left,MISS M. Mulder 25' 3PT,[1628539],1610612753.0,ORL,,,,,,,,,,Mulder,M. Mulder,,,,25.29,Missed,,,,,,,,,,,,,
326,PT02M38.00S,2021-11-25T00:57:17.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612766,43,47,2021-11-25T00:57:25Z,3180000,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,325.0,,,,,,,,,,,,
327,PT02M38.00S,2021-11-25T00:57:27.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,43,47,2021-11-25T00:57:27Z,3190000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT02M38.00S,2021-11-25T00:57:32.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,43,47,2021-11-25T00:57:32Z,3200000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT02M38.00S,2021-11-25T00:59:12.0Z,2,REGULAR,substitution,out,[],1628539,,,1610612766,43,47,2021-11-25T01:00:13Z,3210000,,,0,,SUB out: M. Mulder,[1628539],1610612753.0,ORL,,,,,,,,,,Mulder,M. Mulder,,,,,,,,,,,,,,,,,,
330,PT02M38.00S,2021-11-25T00:59:12.0Z,2,REGULAR,substitution,out,[],1626162,,,1610612766,43,47,2021-11-25T01:00:13Z,3220000,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,,,,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,
331,PT02M38.00S,2021-11-25T00:59:12.0Z,2,REGULAR,substitution,in,[],203914,,,1610612766,43,47,2021-11-25T01:00:13Z,3230000,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,,,,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,
332,PT02M38.00S,2021-11-25T00:59:12.0Z,2,REGULAR,substitution,in,[],202330,,,1610612766,43,47,2021-11-25T01:00:13Z,3240000,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,,,,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,
333,PT02M25.00S,2021-11-25T01:00:27.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628970,82.34231274638634,43.872549019607845,1610612766,43,47,2021-11-25T01:00:35Z,3250000,-31.0,113.0,1,right,MISS M. Bridges 11' turnaround fadeaway Shot,[1628970],1610612766.0,CHA,turnaround fadeaway,,,,,,,,,Bridges,M. Bridges,,,,11.76,Missed,,,,,,,,,,,,,
334,PT02M22.00S,2021-11-25T01:00:30.3Z,2,REGULAR,rebound,defensive,[],1628964,,,1610612753,43,47,2021-11-25T01:00:30Z,3260000,,,0,,M. Bamba REBOUND (Off:1 Def:6),[1628964],1610612753.0,ORL,,,,,,,,,,Bamba,M. Bamba,,,,,,333.0,7.0,6.0,1.0,,,,,,,,,
335,PT02M09.00S,2021-11-25T01:00:47.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,43,47,2021-11-25T01:00:47Z,3270000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT02M01.00S,2021-11-25T01:01:07.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630591,11.169513797634691,47.33072916666667,1610612753,45,47,2021-11-25T01:02:31Z,3280000,13.0,52.0,1,left,J. Suggs driving floating Jump Shot (4 PTS),[1630591],1610612753.0,ORL,driving floating,,,,,,,,,Suggs,J. Suggs,,,,5.42,Made,,,,,,,4.0,,,,,,
337,PT01M46.00S,2021-11-25T01:01:22.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,92.9862023653088,52.94117647058824,1610612766,45,49,2021-11-25T01:06:33Z,3290000,15.0,13.0,1,right,T. Rozier driving finger roll Layup (12 PTS),[1626179],1610612766.0,CHA,driving finger roll,,,,,,,,,Rozier,T. Rozier,,,,1.99,Made,,,,,,,12.0,,,,,,
338,PT01M29.00S,2021-11-25T01:01:39.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,7.966491458607096,51.71568627450981,1610612753,47,49,2021-11-25T01:01:49Z,3300000,-9.0,22.0,1,left,J. Suggs driving reverse Layup (6 PTS),[1630591],1610612753.0,ORL,driving reverse,,,,,,,,,Suggs,J. Suggs,,,,2.4,Made,,,,,,,6.0,,,,,,
339,PT01M12.00S,2021-11-25T01:01:59.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203486,93.64323258869908,52.94117647058824,1610612766,47,51,2021-11-25T01:02:13Z,3310000,15.0,7.0,1,right,M. Plumlee driving Layup (6 PTS) (C. Martin 3 AST),"[203486, 1628998]",1610612766.0,CHA,driving,,,,,,,,,Plumlee,M. Plumlee,,,,1.64,Made,,,,,,,6.0,C. Martin,1628998.0,3.0,,,
341,PT01M12.00S,2021-11-25T01:02:03.6Z,2,REGULAR,foul,personal,['1freethrow'],1628964,,,1610612766,47,51,2021-11-25T01:02:09Z,3330000,,,0,,M. Bamba shooting personal FOUL (3 PF) (Plumlee 1 FT),"[1628964, 203486]",1610612753.0,ORL,shooting,,,,,,202901.0,3.0,0.0,Bamba,M. Bamba,Plumlee,203486.0,,,,,,,,,,,,,,,,
343,PT01M12.00S,2021-11-25T01:02:29.1Z,2,REGULAR,freethrow,1 of 1,[],203486,,,1610612766,47,52,2021-11-25T01:02:29Z,3350000,,,0,,M. Plumlee Free Throw 1 of 1 (7 PTS),[203486],1610612766.0,CHA,,,,,,,,,,Plumlee,M. Plumlee,,,,,Made,,,,,,,7.0,,,,,,
344,PT01M03.00S,2021-11-25T01:02:41.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628964,5.650459921156373,51.497395833333336,1610612753,49,52,2021-11-25T01:02:48Z,3360000,-7.0,1.0,1,left,M. Bamba alley-oop DUNK (7 PTS) (F. Wagner 2 AST),"[1628964, 1630532]",1610612753.0,ORL,alley-oop,,,,,,,,,Bamba,M. Bamba,,,,0.75,Made,,,,,,,7.0,F. Wagner,1630532.0,2.0,,,
346,PT00M40.40S,2021-11-25T01:03:06.0Z,2,REGULAR,3pt,Jump Shot,[],202330,72.88107752956637,84.55882352941177,1610612766,49,52,2021-11-25T01:07:56Z,3380000,173.0,202.0,1,right,MISS G. Hayward 26' step back 3PT,[202330],1610612766.0,CHA,step back,,,,,,,,,Hayward,G. Hayward,,,,26.61,Missed,,,,,,,,,,,,,
347,PT00M37.00S,2021-11-25T01:03:09.4Z,2,REGULAR,rebound,defensive,[],203914,,,1610612753,49,52,2021-11-25T01:03:09Z,3390000,,,0,,G. Harris REBOUND (Off:0 Def:2),[203914],1610612753.0,ORL,,,,,,,,,,Harris,G. Harris,,,,,,346.0,2.0,2.0,0.0,,,,,,,,,
348,PT00M19.40S,2021-11-25T01:03:27.0Z,2,REGULAR,turnover,lost ball,[],1630591,,,1610612753,49,52,2021-11-25T01:03:32Z,3400000,,,0,,J. Suggs lost ball TURNOVER (4 TO),"[1630591, 1628998]",1610612753.0,ORL,,,,,,,,,,Suggs,J. Suggs,,,4.0,,,,,,,,,,,,,Martin,1628998.0,
349,PT00M19.40S,2021-11-25T01:03:27.0Z,2,REGULAR,steal,,[],1628998,,,1610612766,49,52,2021-11-25T01:03:29Z,3410000,,,0,,C. Martin STEAL (2 STL),[1628998],1610612766.0,CHA,,,,,,,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,
350,PT00M02.20S,2021-11-25T01:03:44.1Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1626179,79.188567674113,33.088235294117645,1610612766,49,52,2021-11-25T01:03:50Z,3420000,-85.0,143.0,1,right,MISS T. Rozier 16' Jump Shot,[1626179],1610612766.0,CHA,,,,,,,,,,Rozier,T. Rozier,,,,16.62,Missed,,,,,,,,,,,,,
351,PT00M02.20S,2021-11-25T01:03:44.1Z,2,REGULAR,rebound,defensive,[],1628964,,,1610612753,49,52,2021-11-25T01:05:35Z,3430000,,,0,,M. Bamba REBOUND (Off:1 Def:7),[1628964],1610612753.0,ORL,,,,,,,,,,Bamba,M. Bamba,,,,,,350.0,8.0,7.0,1.0,,,,,,,,,
354,PT00M00.00S,2021-11-25T01:04:17.5Z,2,REGULAR,period,end,[],0,,,1610612753,49,52,2021-11-25T01:04:17Z,3460000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2021-11-25T01:18:27.1Z,3,REGULAR,substitution,out,['startperiod'],1628998,,,1610612753,49,52,2021-11-25T01:19:01Z,3470000,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,,,,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2021-11-25T01:18:27.1Z,3,REGULAR,substitution,in,['startperiod'],1630163,,,1610612753,49,52,2021-11-25T01:19:01Z,3480000,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,,,,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2021-11-25T01:19:00.2Z,3,REGULAR,period,start,[],0,,,1610612766,49,52,2021-11-25T01:19:02Z,3490000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT11M48.00S,2021-11-25T01:19:12.4Z,3,REGULAR,turnover,out-of-bounds,[],202330,,,1610612766,49,52,2021-11-25T01:19:22Z,3500000,,,0,,G. Hayward bad pass out-of-bounds TURNOVER (1 TO),[202330],1610612766.0,CHA,bad pass,,,,,,202901.0,,,Hayward,G. Hayward,,,1.0,,,,,,,,,,,,,,,
376,PT11M48.00S,2021-11-25T01:19:24.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,49,52,2021-11-25T01:21:45Z,3505000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT11M31.00S,2021-11-25T01:19:36.0Z,3,REGULAR,turnover,lost ball,[],203914,,,1610612753,49,52,2021-11-25T01:19:41Z,3510000,,,0,,G. Harris lost ball TURNOVER (1 TO),"[203914, 1626179]",1610612753.0,ORL,,,,,,,,,,Harris,G. Harris,,,1.0,,,,,,,,,,,,,Rozier,1626179.0,
360,PT11M31.00S,2021-11-25T01:19:36.0Z,3,REGULAR,steal,,[],1626179,,,1610612766,49,52,2021-11-25T01:19:38Z,3520000,,,0,,T. Rozier STEAL (4 STL),[1626179],1610612766.0,CHA,,,,,,,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,
361,PT11M20.00S,2021-11-25T01:19:47.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628970,10.463206307490145,96.32352941176471,1610612766,49,52,2021-11-25T01:19:54Z,3530000,-232.0,46.0,1,left,MISS M. Bridges 3PT,[1628970],1610612766.0,CHA,,,,,,,,,,Bridges,M. Bridges,,,,23.61,Missed,,,,,,,,,,,,,
362,PT11M17.00S,2021-11-25T01:19:50.0Z,3,REGULAR,rebound,defensive,[],1630591,,,1610612753,49,52,2021-11-25T01:19:54Z,3540000,,,0,,J. Suggs REBOUND (Off:0 Def:3),[1630591],1610612753.0,ORL,,,,,,,,,,Suggs,J. Suggs,,,,,,361.0,3.0,3.0,0.0,,,,,,,,,
